case,candidate_id,evaluate_status,equivalent,area,delay,adp,verilog_path,aig_path,log_path,agent_id,notes,status,output_dir,evaluate_log,runtime_sec,shard_csv,domain,method_signature
ex241,ex241_r72_shared_exp_exception_shell,OK,1,610,71,43310,student/work/frontend_source_parallel_round72_20260613_1338/sub-fp8-muldiv-r72/ex241/verilog/ex241_r72_shared_exp_exception_shell.v,student/work/frontend_source_parallel_round72_20260613_1338/sub-fp8-muldiv-r72/ex241/aigs/ex241_r72_shared_exp_exception_shell.aig,student/work/frontend_source_parallel_round72_20260613_1338/sub-fp8-muldiv-r72/ex241/logs/ex241_r72_shared_exp_exception_shell.evaluate.py.log,sub-fp8-muldiv-r72,official evaluate.py OK; synth_sec=0.504; eval_sec=0.488,OK,student/work/frontend_source_parallel_round72_20260613_1338/sub-fp8-muldiv-r72/ex241/eval/ex241_r72_shared_exp_exception_shell,student/work/frontend_source_parallel_round72_20260613_1338/sub-fp8-muldiv-r72/ex241/logs/ex241_r72_shared_exp_exception_shell.evaluate.py.log,0.488,student/frontend_campaigns/campaigns/frontend_source_parallel_round72_20260613_1338/agent_shards/sub-fp8-muldiv-r72/evaluation_results.csv,float_fp8,"ex241|E4M3FN packed multiply, high byte times low byte|exact FP8 multiply with shared exponent shell and product exception overlay|shared sign xor, effective exponent sum, 4x4 significand product, RNE carry and exception predicates|repo_yosys_frontend_default|official_evaluate|full_word"
ex241,ex241_r72_scaled_integer_quantizer,OK,1,3366,53,178398,student/work/frontend_source_parallel_round72_20260613_1338/sub-fp8-muldiv-r72/ex241/verilog/ex241_r72_scaled_integer_quantizer.v,student/work/frontend_source_parallel_round72_20260613_1338/sub-fp8-muldiv-r72/ex241/aigs/ex241_r72_scaled_integer_quantizer.aig,student/work/frontend_source_parallel_round72_20260613_1338/sub-fp8-muldiv-r72/ex241/logs/ex241_r72_scaled_integer_quantizer.evaluate.py.log,sub-fp8-muldiv-r72,official evaluate.py OK; synth_sec=11.745; eval_sec=0.504,OK,student/work/frontend_source_parallel_round72_20260613_1338/sub-fp8-muldiv-r72/ex241/eval/ex241_r72_scaled_integer_quantizer,student/work/frontend_source_parallel_round72_20260613_1338/sub-fp8-muldiv-r72/ex241/logs/ex241_r72_scaled_integer_quantizer.evaluate.py.log,0.504,student/frontend_campaigns/campaigns/frontend_source_parallel_round72_20260613_1338/agent_shards/sub-fp8-muldiv-r72/evaluation_results.csv,float_fp8,"ex241|E4M3FN packed multiply, high byte times low byte|scaled integer product with shared quantize-by-512 normalizer|shared decoded integer magnitudes, product, sign xor, and quantizer thresholds|repo_yosys_frontend_default|official_evaluate|full_word"
ex285,ex285_r72_alt_source_edge_po,OK,1,1000,16,16000,student/work/frontend_source_parallel_round72_20260613_1338/sub-unknown-r72/ex285/verilog/ex285_r72_alt_source_edge_po.v,student/work/frontend_source_parallel_round72_20260613_1338/sub-unknown-r72/ex285/aigs/ex285_r72_alt_source_edge_po.aig,student/work/frontend_source_parallel_round72_20260613_1338/sub-unknown-r72/ex285/logs/ex285_r72_alt_source_edge_po.evaluate.py.log,sub-unknown-r72,"round72 stats={'selected_bits': (0, 11), 'line_count': 24}; synth_sec=7.885; eval_sec=0.220",OK,student/work/frontend_source_parallel_round72_20260613_1338/sub-unknown-r72/ex285/official_eval/ex285_r72_alt_source_edge_po,student/work/frontend_source_parallel_round72_20260613_1338/sub-unknown-r72/ex285/logs/ex285_r72_alt_source_edge_po.evaluate.py.log,0.220,student/frontend_campaigns/campaigns/frontend_source_parallel_round72_20260613_1338/agent_shards/sub-unknown-r72/evaluation_results.csv,unknown,ex285|source-level PO replacement from compact alternate descriptor|exact current source with only edge output POs replaced by an older compact symmetry/cofactor source|keep current-source shared logic for most outputs and instantiate one compact alternate source for selected edge POs|yosys_internal_abc_g_aig|official_evaluate|ex285_r72_alt_source_edge_po
ex285,ex285_r72_outer_key_cofactor_bdd,OK,1,1028,16,16448,student/work/frontend_source_parallel_round72_20260613_1338/sub-unknown-r72/ex285/verilog/ex285_r72_outer_key_cofactor_bdd.v,student/work/frontend_source_parallel_round72_20260613_1338/sub-unknown-r72/ex285/aigs/ex285_r72_outer_key_cofactor_bdd.aig,student/work/frontend_source_parallel_round72_20260613_1338/sub-unknown-r72/ex285/logs/ex285_r72_outer_key_cofactor_bdd.evaluate.py.log,sub-unknown-r72,"round72 stats={'selected_bits': (4,), 'outer': (11, 10, 1, 0), 'inner': (5, 6, 4, 7, 3, 8, 2, 9), 'bdd_nodes': 235, 'line_count': 278}; synth_sec=7.643; eval_sec=0.225",OK,student/work/frontend_source_parallel_round72_20260613_1338/sub-unknown-r72/ex285/official_eval/ex285_r72_outer_key_cofactor_bdd,student/work/frontend_source_parallel_round72_20260613_1338/sub-unknown-r72/ex285/logs/ex285_r72_outer_key_cofactor_bdd.evaluate.py.log,0.225,student/frontend_campaigns/campaigns/frontend_source_parallel_round72_20260613_1338/agent_shards/sub-unknown-r72/evaluation_results.csv,unknown,ex285|exact small BDD cofactors by selected raw outer keys|selected output root emitted as shared inner ROBDD cofactors under raw edge/key bits|single inner-node pool shared across all outer-key cofactors for one selected PO|yosys_internal_abc_g_aig|official_evaluate|ex285_r72_outer_key_cofactor_bdd
ex288,ex288_r72_alt_source_edge_po,OK,1,2326,16,37216,student/work/frontend_source_parallel_round72_20260613_1338/sub-unknown-r72/ex288/verilog/ex288_r72_alt_source_edge_po.v,student/work/frontend_source_parallel_round72_20260613_1338/sub-unknown-r72/ex288/aigs/ex288_r72_alt_source_edge_po.aig,student/work/frontend_source_parallel_round72_20260613_1338/sub-unknown-r72/ex288/logs/ex288_r72_alt_source_edge_po.evaluate.py.log,sub-unknown-r72,"round72 stats={'selected_bits': (0, 14), 'line_count': 27}; synth_sec=3.037; eval_sec=0.575",OK,student/work/frontend_source_parallel_round72_20260613_1338/sub-unknown-r72/ex288/official_eval/ex288_r72_alt_source_edge_po,student/work/frontend_source_parallel_round72_20260613_1338/sub-unknown-r72/ex288/logs/ex288_r72_alt_source_edge_po.evaluate.py.log,0.575,student/frontend_campaigns/campaigns/frontend_source_parallel_round72_20260613_1338/agent_shards/sub-unknown-r72/evaluation_results.csv,unknown,ex288|source-level PO replacement from compact alternate descriptor|exact current source with only edge output POs replaced by an older compact symmetry/cofactor source|keep current-source shared logic for most outputs and instantiate one compact alternate source for selected edge POs|yosys_internal_abc_g_aig|official_evaluate|ex288_r72_alt_source_edge_po
ex288,ex288_r72_outer_key_cofactor_bdd,OK,1,4158,18,74844,student/work/frontend_source_parallel_round72_20260613_1338/sub-unknown-r72/ex288/verilog/ex288_r72_outer_key_cofactor_bdd.v,student/work/frontend_source_parallel_round72_20260613_1338/sub-unknown-r72/ex288/aigs/ex288_r72_outer_key_cofactor_bdd.aig,student/work/frontend_source_parallel_round72_20260613_1338/sub-unknown-r72/ex288/logs/ex288_r72_outer_key_cofactor_bdd.evaluate.py.log,sub-unknown-r72,"round72 stats={'selected_bits': (3,), 'outer': (14, 13, 10, 1, 0), 'inner': (7, 6, 8, 5, 9, 4, 11, 3, 12, 2), 'bdd_nodes': 1477, 'line_count': 1539}; synth_sec=2.938; eval_sec=0.573",OK,student/work/frontend_source_parallel_round72_20260613_1338/sub-unknown-r72/ex288/official_eval/ex288_r72_outer_key_cofactor_bdd,student/work/frontend_source_parallel_round72_20260613_1338/sub-unknown-r72/ex288/logs/ex288_r72_outer_key_cofactor_bdd.evaluate.py.log,0.573,student/frontend_campaigns/campaigns/frontend_source_parallel_round72_20260613_1338/agent_shards/sub-unknown-r72/evaluation_results.csv,unknown,ex288|exact small BDD cofactors by selected raw outer keys|selected output root emitted as shared inner ROBDD cofactors under raw edge/key bits|single inner-node pool shared across all outer-key cofactors for one selected PO|yosys_internal_abc_g_aig|official_evaluate|ex288_r72_outer_key_cofactor_bdd
ex297,ex297_r72_single_lane_majority_po,OK,1,28503,17,484551,student/work/frontend_source_parallel_round72_20260613_1338/sub-unknown-r72/ex297/verilog/ex297_r72_single_lane_majority_po.v,student/work/frontend_source_parallel_round72_20260613_1338/sub-unknown-r72/ex297/aigs/ex297_r72_single_lane_majority_po.aig,student/work/frontend_source_parallel_round72_20260613_1338/sub-unknown-r72/ex297/logs/ex297_r72_single_lane_majority_po.evaluate.py.log,sub-unknown-r72,"round72 stats={'selected_bits': (6, 7), 'line_count': 26}; synth_sec=34.228; eval_sec=0.813",OK,student/work/frontend_source_parallel_round72_20260613_1338/sub-unknown-r72/ex297/official_eval/ex297_r72_single_lane_majority_po,student/work/frontend_source_parallel_round72_20260613_1338/sub-unknown-r72/ex297/logs/ex297_r72_single_lane_majority_po.evaluate.py.log,0.813,student/frontend_campaigns/campaigns/frontend_source_parallel_round72_20260613_1338/agent_shards/sub-unknown-r72/evaluation_results.csv,unknown,ex297|cell-class default plus one 2-bit lane replacement|r66 cell-default source with a single lane group replaced from r24 majority-default source|duplicate only one alternate exact source and use it for one selected 2-bit lane group|yosys_internal_abc_g_aig|official_evaluate|ex297_r72_single_lane_majority_po
ex297,ex297_r72_single_lane_bitsource_po,OK,1,26945,16,431120,student/work/frontend_source_parallel_round72_20260613_1338/sub-unknown-r72/ex297/verilog/ex297_r72_single_lane_bitsource_po.v,student/work/frontend_source_parallel_round72_20260613_1338/sub-unknown-r72/ex297/aigs/ex297_r72_single_lane_bitsource_po.aig,student/work/frontend_source_parallel_round72_20260613_1338/sub-unknown-r72/ex297/logs/ex297_r72_single_lane_bitsource_po.evaluate.py.log,sub-unknown-r72,"round72 stats={'selected_bits': (2, 3), 'line_count': 26}; synth_sec=31.022; eval_sec=0.754",OK,student/work/frontend_source_parallel_round72_20260613_1338/sub-unknown-r72/ex297/official_eval/ex297_r72_single_lane_bitsource_po,student/work/frontend_source_parallel_round72_20260613_1338/sub-unknown-r72/ex297/logs/ex297_r72_single_lane_bitsource_po.evaluate.py.log,0.754,student/frontend_campaigns/campaigns/frontend_source_parallel_round72_20260613_1338/agent_shards/sub-unknown-r72/evaluation_results.csv,unknown,ex297|source-level highest-cost lane PO replacement|r66 cell-default source with a different single lane group replaced from r66 bit-default source|keep cell-default logic for the word and borrow bit-default roots only for one lane|yosys_internal_abc_g_aig|official_evaluate|ex297_r72_single_lane_bitsource_po
ex299,ex299_r72_single_lane_majority_po,OK,1,106646,20,2132920,student/work/frontend_source_parallel_round72_20260613_1338/sub-unknown-r72/ex299/verilog/ex299_r72_single_lane_majority_po.v,student/work/frontend_source_parallel_round72_20260613_1338/sub-unknown-r72/ex299/aigs/ex299_r72_single_lane_majority_po.aig,student/work/frontend_source_parallel_round72_20260613_1338/sub-unknown-r72/ex299/logs/ex299_r72_single_lane_majority_po.evaluate.py.log,sub-unknown-r72,"round72 stats={'selected_bits': (14, 15), 'line_count': 28}; synth_sec=149.931; eval_sec=4.907",OK,student/work/frontend_source_parallel_round72_20260613_1338/sub-unknown-r72/ex299/official_eval/ex299_r72_single_lane_majority_po,student/work/frontend_source_parallel_round72_20260613_1338/sub-unknown-r72/ex299/logs/ex299_r72_single_lane_majority_po.evaluate.py.log,4.907,student/frontend_campaigns/campaigns/frontend_source_parallel_round72_20260613_1338/agent_shards/sub-unknown-r72/evaluation_results.csv,unknown,ex299|cell-class default plus one 2-bit lane replacement|r66 cell-default source with a single lane group replaced from r24 majority-default source|duplicate only one alternate exact source and use it for one selected 2-bit lane group|yosys_internal_abc_g_aig|official_evaluate|ex299_r72_single_lane_majority_po
ex299,ex299_r72_single_lane_bitsource_po,OK,1,99924,18,1798632,student/work/frontend_source_parallel_round72_20260613_1338/sub-unknown-r72/ex299/verilog/ex299_r72_single_lane_bitsource_po.v,student/work/frontend_source_parallel_round72_20260613_1338/sub-unknown-r72/ex299/aigs/ex299_r72_single_lane_bitsource_po.aig,student/work/frontend_source_parallel_round72_20260613_1338/sub-unknown-r72/ex299/logs/ex299_r72_single_lane_bitsource_po.evaluate.py.log,sub-unknown-r72,"round72 stats={'selected_bits': (2, 3), 'line_count': 28}; synth_sec=144.236; eval_sec=5.325",OK,student/work/frontend_source_parallel_round72_20260613_1338/sub-unknown-r72/ex299/official_eval/ex299_r72_single_lane_bitsource_po,student/work/frontend_source_parallel_round72_20260613_1338/sub-unknown-r72/ex299/logs/ex299_r72_single_lane_bitsource_po.evaluate.py.log,5.325,student/frontend_campaigns/campaigns/frontend_source_parallel_round72_20260613_1338/agent_shards/sub-unknown-r72/evaluation_results.csv,unknown,ex299|source-level highest-cost lane PO replacement|r66 cell-default source with a different single lane group replaced from r66 bit-default source|keep cell-default logic for the word and borrow bit-default roots only for one lane|yosys_internal_abc_g_aig|official_evaluate|ex299_r72_single_lane_bitsource_po
