case,domain,agent_id,candidate_id,equivalent,area,delay,adp,verilog_path,aig_path,evaluate_log,notes
ex244,float_fp8,local-fp8-source-r55,ex244_ex244_field_compare_key_gated_extra_share_raw,1,332,44,14608,student/work/ex240_ex244_frontend_source_only_round55_20260613_1025/local-fp8-source-r55/ex244/ex244_field_compare_key_gated/verilog/ex244_field_compare_key_gated.v,student/work/ex240_ex244_frontend_source_only_round55_20260613_1025/local-fp8-source-r55/ex244/ex244_field_compare_key_gated/aigs/ex244_ex244_field_compare_key_gated_extra_share_raw.aig,student/work/ex240_ex244_frontend_source_only_round55_20260613_1025/local-fp8-source-r55/ex244/ex244_field_compare_key_gated/logs/ex244_ex244_field_compare_key_gated_extra_share_raw.evaluate.py.log,official evaluate.py OK; yosys_log=student/work/ex240_ex244_frontend_source_only_round55_20260613_1025/local-fp8-source-r55/ex244/ex244_field_compare_key_gated/logs/ex244_field_compare_key_gated_extra_share.yosys.log; abc_log=student/work/ex240_ex244_frontend_source_only_round55_20260613_1025/local-fp8-source-r55/ex244/ex244_field_compare_key_gated/logs/ex244_ex244_field_compare_key_gated_extra_share_raw.abc.log; synth_sec=0.243; abc_sec=0.000; eval_sec=0.472
ex244,float_fp8,local-fp8-source-r55,ex244_ex244_field_compare_key_gated_abc_g_aig_raw,1,327,44,14388,student/work/ex240_ex244_frontend_source_only_round55_20260613_1025/local-fp8-source-r55/ex244/ex244_field_compare_key_gated/verilog/ex244_field_compare_key_gated.v,student/work/ex240_ex244_frontend_source_only_round55_20260613_1025/local-fp8-source-r55/ex244/ex244_field_compare_key_gated/aigs/ex244_ex244_field_compare_key_gated_abc_g_aig_raw.aig,student/work/ex240_ex244_frontend_source_only_round55_20260613_1025/local-fp8-source-r55/ex244/ex244_field_compare_key_gated/logs/ex244_ex244_field_compare_key_gated_abc_g_aig_raw.evaluate.py.log,official evaluate.py OK; yosys_log=student/work/ex240_ex244_frontend_source_only_round55_20260613_1025/local-fp8-source-r55/ex244/ex244_field_compare_key_gated/logs/ex244_field_compare_key_gated_abc_g_aig.yosys.log; abc_log=student/work/ex240_ex244_frontend_source_only_round55_20260613_1025/local-fp8-source-r55/ex244/ex244_field_compare_key_gated/logs/ex244_ex244_field_compare_key_gated_abc_g_aig_raw.abc.log; synth_sec=0.237; abc_sec=0.000; eval_sec=0.487
ex244,float_fp8,local-fp8-source-r55,ex244_ex244_field_compare_key_gated_synth_preset_raw,1,315,41,12915,student/work/ex240_ex244_frontend_source_only_round55_20260613_1025/local-fp8-source-r55/ex244/ex244_field_compare_key_gated/verilog/ex244_field_compare_key_gated.v,student/work/ex240_ex244_frontend_source_only_round55_20260613_1025/local-fp8-source-r55/ex244/ex244_field_compare_key_gated/aigs/ex244_ex244_field_compare_key_gated_synth_preset_raw.aig,student/work/ex240_ex244_frontend_source_only_round55_20260613_1025/local-fp8-source-r55/ex244/ex244_field_compare_key_gated/logs/ex244_ex244_field_compare_key_gated_synth_preset_raw.evaluate.py.log,official evaluate.py OK; yosys_log=student/work/ex240_ex244_frontend_source_only_round55_20260613_1025/local-fp8-source-r55/ex244/ex244_field_compare_key_gated/logs/ex244_field_compare_key_gated_synth_preset.yosys.log; abc_log=student/work/ex240_ex244_frontend_source_only_round55_20260613_1025/local-fp8-source-r55/ex244/ex244_field_compare_key_gated/logs/ex244_ex244_field_compare_key_gated_synth_preset_raw.abc.log; synth_sec=0.402; abc_sec=0.000; eval_sec=0.481
ex244,float_fp8,local-fp8-source-r55,ex244_ex244_field_compare_case_increment_default_raw,1,475,33,15675,student/work/ex240_ex244_frontend_source_only_round55_20260613_1025/local-fp8-source-r55/ex244/ex244_field_compare_case_increment/verilog/ex244_field_compare_case_increment.v,student/work/ex240_ex244_frontend_source_only_round55_20260613_1025/local-fp8-source-r55/ex244/ex244_field_compare_case_increment/aigs/ex244_ex244_field_compare_case_increment_default_raw.aig,student/work/ex240_ex244_frontend_source_only_round55_20260613_1025/local-fp8-source-r55/ex244/ex244_field_compare_case_increment/logs/ex244_ex244_field_compare_case_increment_default_raw.evaluate.py.log,official evaluate.py OK; yosys_log=student/work/ex240_ex244_frontend_source_only_round55_20260613_1025/local-fp8-source-r55/ex244/ex244_field_compare_case_increment/logs/ex244_field_compare_case_increment_default.yosys.log; abc_log=student/work/ex240_ex244_frontend_source_only_round55_20260613_1025/local-fp8-source-r55/ex244/ex244_field_compare_case_increment/logs/ex244_ex244_field_compare_case_increment_default_raw.abc.log; synth_sec=0.294; abc_sec=0.000; eval_sec=0.506
ex244,float_fp8,local-fp8-source-r55,ex244_ex244_field_compare_case_increment_extra_share_raw,1,481,32,15392,student/work/ex240_ex244_frontend_source_only_round55_20260613_1025/local-fp8-source-r55/ex244/ex244_field_compare_case_increment/verilog/ex244_field_compare_case_increment.v,student/work/ex240_ex244_frontend_source_only_round55_20260613_1025/local-fp8-source-r55/ex244/ex244_field_compare_case_increment/aigs/ex244_ex244_field_compare_case_increment_extra_share_raw.aig,student/work/ex240_ex244_frontend_source_only_round55_20260613_1025/local-fp8-source-r55/ex244/ex244_field_compare_case_increment/logs/ex244_ex244_field_compare_case_increment_extra_share_raw.evaluate.py.log,official evaluate.py OK; yosys_log=student/work/ex240_ex244_frontend_source_only_round55_20260613_1025/local-fp8-source-r55/ex244/ex244_field_compare_case_increment/logs/ex244_field_compare_case_increment_extra_share.yosys.log; abc_log=student/work/ex240_ex244_frontend_source_only_round55_20260613_1025/local-fp8-source-r55/ex244/ex244_field_compare_case_increment/logs/ex244_ex244_field_compare_case_increment_extra_share_raw.abc.log; synth_sec=0.307; abc_sec=0.000; eval_sec=0.478
ex244,float_fp8,local-fp8-source-r55,ex244_ex244_field_compare_case_increment_abc_g_aig_raw,1,454,33,14982,student/work/ex240_ex244_frontend_source_only_round55_20260613_1025/local-fp8-source-r55/ex244/ex244_field_compare_case_increment/verilog/ex244_field_compare_case_increment.v,student/work/ex240_ex244_frontend_source_only_round55_20260613_1025/local-fp8-source-r55/ex244/ex244_field_compare_case_increment/aigs/ex244_ex244_field_compare_case_increment_abc_g_aig_raw.aig,student/work/ex240_ex244_frontend_source_only_round55_20260613_1025/local-fp8-source-r55/ex244/ex244_field_compare_case_increment/logs/ex244_ex244_field_compare_case_increment_abc_g_aig_raw.evaluate.py.log,official evaluate.py OK; yosys_log=student/work/ex240_ex244_frontend_source_only_round55_20260613_1025/local-fp8-source-r55/ex244/ex244_field_compare_case_increment/logs/ex244_field_compare_case_increment_abc_g_aig.yosys.log; abc_log=student/work/ex240_ex244_frontend_source_only_round55_20260613_1025/local-fp8-source-r55/ex244/ex244_field_compare_case_increment/logs/ex244_ex244_field_compare_case_increment_abc_g_aig_raw.abc.log; synth_sec=0.295; abc_sec=0.000; eval_sec=0.479
ex244,float_fp8,local-fp8-source-r55,ex244_ex244_field_compare_case_increment_synth_preset_raw,1,468,31,14508,student/work/ex240_ex244_frontend_source_only_round55_20260613_1025/local-fp8-source-r55/ex244/ex244_field_compare_case_increment/verilog/ex244_field_compare_case_increment.v,student/work/ex240_ex244_frontend_source_only_round55_20260613_1025/local-fp8-source-r55/ex244/ex244_field_compare_case_increment/aigs/ex244_ex244_field_compare_case_increment_synth_preset_raw.aig,student/work/ex240_ex244_frontend_source_only_round55_20260613_1025/local-fp8-source-r55/ex244/ex244_field_compare_case_increment/logs/ex244_ex244_field_compare_case_increment_synth_preset_raw.evaluate.py.log,official evaluate.py OK; yosys_log=student/work/ex240_ex244_frontend_source_only_round55_20260613_1025/local-fp8-source-r55/ex244/ex244_field_compare_case_increment/logs/ex244_field_compare_case_increment_synth_preset.yosys.log; abc_log=student/work/ex240_ex244_frontend_source_only_round55_20260613_1025/local-fp8-source-r55/ex244/ex244_field_compare_case_increment/logs/ex244_ex244_field_compare_case_increment_synth_preset_raw.abc.log; synth_sec=0.475; abc_sec=0.000; eval_sec=0.475
ex244,float_fp8,local-fp8-source-r55,ex244_ex244_field_key_gated_case_increment_default_raw,1,492,41,20172,student/work/ex240_ex244_frontend_source_only_round55_20260613_1025/local-fp8-source-r55/ex244/ex244_field_key_gated_case_increment/verilog/ex244_field_key_gated_case_increment.v,student/work/ex240_ex244_frontend_source_only_round55_20260613_1025/local-fp8-source-r55/ex244/ex244_field_key_gated_case_increment/aigs/ex244_ex244_field_key_gated_case_increment_default_raw.aig,student/work/ex240_ex244_frontend_source_only_round55_20260613_1025/local-fp8-source-r55/ex244/ex244_field_key_gated_case_increment/logs/ex244_ex244_field_key_gated_case_increment_default_raw.evaluate.py.log,official evaluate.py OK; yosys_log=student/work/ex240_ex244_frontend_source_only_round55_20260613_1025/local-fp8-source-r55/ex244/ex244_field_key_gated_case_increment/logs/ex244_field_key_gated_case_increment_default.yosys.log; abc_log=student/work/ex240_ex244_frontend_source_only_round55_20260613_1025/local-fp8-source-r55/ex244/ex244_field_key_gated_case_increment/logs/ex244_ex244_field_key_gated_case_increment_default_raw.abc.log; synth_sec=0.344; abc_sec=0.000; eval_sec=0.494
ex244,float_fp8,local-fp8-source-r55,ex244_ex244_field_key_gated_case_increment_extra_share_raw,1,499,42,20958,student/work/ex240_ex244_frontend_source_only_round55_20260613_1025/local-fp8-source-r55/ex244/ex244_field_key_gated_case_increment/verilog/ex244_field_key_gated_case_increment.v,student/work/ex240_ex244_frontend_source_only_round55_20260613_1025/local-fp8-source-r55/ex244/ex244_field_key_gated_case_increment/aigs/ex244_ex244_field_key_gated_case_increment_extra_share_raw.aig,student/work/ex240_ex244_frontend_source_only_round55_20260613_1025/local-fp8-source-r55/ex244/ex244_field_key_gated_case_increment/logs/ex244_ex244_field_key_gated_case_increment_extra_share_raw.evaluate.py.log,official evaluate.py OK; yosys_log=student/work/ex240_ex244_frontend_source_only_round55_20260613_1025/local-fp8-source-r55/ex244/ex244_field_key_gated_case_increment/logs/ex244_field_key_gated_case_increment_extra_share.yosys.log; abc_log=student/work/ex240_ex244_frontend_source_only_round55_20260613_1025/local-fp8-source-r55/ex244/ex244_field_key_gated_case_increment/logs/ex244_ex244_field_key_gated_case_increment_extra_share_raw.abc.log; synth_sec=0.307; abc_sec=0.000; eval_sec=0.481
ex244,float_fp8,local-fp8-source-r55,ex244_ex244_field_key_gated_case_increment_abc_g_aig_raw,1,473,41,19393,student/work/ex240_ex244_frontend_source_only_round55_20260613_1025/local-fp8-source-r55/ex244/ex244_field_key_gated_case_increment/verilog/ex244_field_key_gated_case_increment.v,student/work/ex240_ex244_frontend_source_only_round55_20260613_1025/local-fp8-source-r55/ex244/ex244_field_key_gated_case_increment/aigs/ex244_ex244_field_key_gated_case_increment_abc_g_aig_raw.aig,student/work/ex240_ex244_frontend_source_only_round55_20260613_1025/local-fp8-source-r55/ex244/ex244_field_key_gated_case_increment/logs/ex244_ex244_field_key_gated_case_increment_abc_g_aig_raw.evaluate.py.log,official evaluate.py OK; yosys_log=student/work/ex240_ex244_frontend_source_only_round55_20260613_1025/local-fp8-source-r55/ex244/ex244_field_key_gated_case_increment/logs/ex244_field_key_gated_case_increment_abc_g_aig.yosys.log; abc_log=student/work/ex240_ex244_frontend_source_only_round55_20260613_1025/local-fp8-source-r55/ex244/ex244_field_key_gated_case_increment/logs/ex244_ex244_field_key_gated_case_increment_abc_g_aig_raw.abc.log; synth_sec=0.298; abc_sec=0.000; eval_sec=0.481
ex244,float_fp8,local-fp8-source-r55,ex244_ex244_field_key_gated_case_increment_synth_preset_raw,1,472,42,19824,student/work/ex240_ex244_frontend_source_only_round55_20260613_1025/local-fp8-source-r55/ex244/ex244_field_key_gated_case_increment/verilog/ex244_field_key_gated_case_increment.v,student/work/ex240_ex244_frontend_source_only_round55_20260613_1025/local-fp8-source-r55/ex244/ex244_field_key_gated_case_increment/aigs/ex244_ex244_field_key_gated_case_increment_synth_preset_raw.aig,student/work/ex240_ex244_frontend_source_only_round55_20260613_1025/local-fp8-source-r55/ex244/ex244_field_key_gated_case_increment/logs/ex244_ex244_field_key_gated_case_increment_synth_preset_raw.evaluate.py.log,official evaluate.py OK; yosys_log=student/work/ex240_ex244_frontend_source_only_round55_20260613_1025/local-fp8-source-r55/ex244/ex244_field_key_gated_case_increment/logs/ex244_field_key_gated_case_increment_synth_preset.yosys.log; abc_log=student/work/ex240_ex244_frontend_source_only_round55_20260613_1025/local-fp8-source-r55/ex244/ex244_field_key_gated_case_increment/logs/ex244_ex244_field_key_gated_case_increment_synth_preset_raw.abc.log; synth_sec=0.466; abc_sec=0.000; eval_sec=0.482
