case,candidate_id,hypothesis,variant,verilog_path,aig_path,verified_truth,synthesized,equivalent,area,delay,adp,reference_adp,adp_ratio_to_reference,within_1p5_reference,beats_reference,runtime_sec,classification,notes
ex278,ex278_isqrt_support_interval_or_arith_wreduce_aig,unsigned_floor_isqrt,support_interval_or+arith_wreduce_aig,student/work/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/ex278/verilog/ex278_isqrt_support_interval_or.v,student/work/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/ex278/aigs/ex278_isqrt_support_interval_or_arith_wreduce_aig.aig,1,1,1,680,16,10880,5198,2.093113,0,0,1.914,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 16384 inputs; source=support_interval_or; flow=arith_wreduce_aig
ex278,ex278_isqrt_support_interval_or_synth_preset,unsigned_floor_isqrt,support_interval_or+synth_preset,student/work/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/ex278/verilog/ex278_isqrt_support_interval_or.v,student/work/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/ex278/aigs/ex278_isqrt_support_interval_or_synth_preset.aig,1,1,1,655,15,9825,5198,1.890150,0,0,1.986,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 16384 inputs; source=support_interval_or; flow=synth_preset
ex278,ex278_isqrt_support_interval_or_synth_preset_d8,unsigned_floor_isqrt,support_interval_or+synth_preset_d8,student/work/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/ex278/verilog/ex278_isqrt_support_interval_or.v,student/work/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/ex278/aigs/ex278_isqrt_support_interval_or_synth_preset_d8.aig,1,1,1,655,15,9825,5198,1.890150,0,0,1.942,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 16384 inputs; source=support_interval_or; flow=synth_preset_d8
ex278,ex278_isqrt_support_interval_or_synth_preset_d10,unsigned_floor_isqrt,support_interval_or+synth_preset_d10,student/work/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/ex278/verilog/ex278_isqrt_support_interval_or.v,student/work/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/ex278/aigs/ex278_isqrt_support_interval_or_synth_preset_d10.aig,1,1,1,655,15,9825,5198,1.890150,0,0,2.118,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 16384 inputs; source=support_interval_or; flow=synth_preset_d10
ex278,ex278_isqrt_support_threshold_xor_abc_g_aig,unsigned_floor_isqrt,support_threshold_xor+abc_g_aig,student/work/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/ex278/verilog/ex278_isqrt_support_threshold_xor.v,student/work/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/ex278/aigs/ex278_isqrt_support_threshold_xor_abc_g_aig.aig,1,1,1,685,15,10275,5198,1.976722,0,0,2.189,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 16384 inputs; source=support_threshold_xor; flow=abc_g_aig
ex278,ex278_isqrt_support_threshold_xor_wreduce_abc_g_aig,unsigned_floor_isqrt,support_threshold_xor+wreduce_abc_g_aig,student/work/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/ex278/verilog/ex278_isqrt_support_threshold_xor.v,student/work/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/ex278/aigs/ex278_isqrt_support_threshold_xor_wreduce_abc_g_aig.aig,1,1,1,685,15,10275,5198,1.976722,0,0,2.085,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 16384 inputs; source=support_threshold_xor; flow=wreduce_abc_g_aig
ex278,ex278_isqrt_support_threshold_xor_arith_wreduce_aig,unsigned_floor_isqrt,support_threshold_xor+arith_wreduce_aig,student/work/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/ex278/verilog/ex278_isqrt_support_threshold_xor.v,student/work/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/ex278/aigs/ex278_isqrt_support_threshold_xor_arith_wreduce_aig.aig,1,1,1,686,15,10290,5198,1.979608,0,0,2.108,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 16384 inputs; source=support_threshold_xor; flow=arith_wreduce_aig
ex278,ex278_isqrt_support_threshold_xor_synth_preset,unsigned_floor_isqrt,support_threshold_xor+synth_preset,student/work/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/ex278/verilog/ex278_isqrt_support_threshold_xor.v,student/work/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/ex278/aigs/ex278_isqrt_support_threshold_xor_synth_preset.aig,1,1,1,647,16,10352,5198,1.991535,0,0,1.453,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 16384 inputs; source=support_threshold_xor; flow=synth_preset
ex278,ex278_isqrt_support_threshold_xor_synth_preset_d8,unsigned_floor_isqrt,support_threshold_xor+synth_preset_d8,student/work/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/ex278/verilog/ex278_isqrt_support_threshold_xor.v,student/work/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/ex278/aigs/ex278_isqrt_support_threshold_xor_synth_preset_d8.aig,1,1,1,647,16,10352,5198,1.991535,0,0,1.472,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 16384 inputs; source=support_threshold_xor; flow=synth_preset_d8
ex278,ex278_isqrt_support_threshold_xor_synth_preset_d10,unsigned_floor_isqrt,support_threshold_xor+synth_preset_d10,student/work/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/ex278/verilog/ex278_isqrt_support_threshold_xor.v,student/work/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/ex278/aigs/ex278_isqrt_support_threshold_xor_synth_preset_d10.aig,1,1,1,647,16,10352,5198,1.991535,0,0,1.469,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 16384 inputs; source=support_threshold_xor; flow=synth_preset_d10
ex278,ex278_isqrt_prefix4_bitwise_oh_abc_g_aig,unsigned_floor_isqrt,prefix4_bitwise_oh+abc_g_aig,student/work/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/ex278/verilog/ex278_isqrt_prefix4_bitwise_oh.v,student/work/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/ex278/aigs/ex278_isqrt_prefix4_bitwise_oh_abc_g_aig.aig,1,1,1,516,15,7740,5198,1.489034,1,0,1.130,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 16384 inputs; source=prefix4_bitwise_oh; flow=abc_g_aig
ex278,ex278_isqrt_prefix4_bitwise_oh_wreduce_abc_g_aig,unsigned_floor_isqrt,prefix4_bitwise_oh+wreduce_abc_g_aig,student/work/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/ex278/verilog/ex278_isqrt_prefix4_bitwise_oh.v,student/work/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/ex278/aigs/ex278_isqrt_prefix4_bitwise_oh_wreduce_abc_g_aig.aig,1,1,1,516,15,7740,5198,1.489034,1,0,1.177,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 16384 inputs; source=prefix4_bitwise_oh; flow=wreduce_abc_g_aig
ex278,ex278_isqrt_prefix4_bitwise_oh_arith_wreduce_aig,unsigned_floor_isqrt,prefix4_bitwise_oh+arith_wreduce_aig,student/work/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/ex278/verilog/ex278_isqrt_prefix4_bitwise_oh.v,student/work/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/ex278/aigs/ex278_isqrt_prefix4_bitwise_oh_arith_wreduce_aig.aig,1,1,1,516,15,7740,5198,1.489034,1,0,1.185,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 16384 inputs; source=prefix4_bitwise_oh; flow=arith_wreduce_aig
ex278,ex278_isqrt_prefix4_bitwise_oh_synth_preset,unsigned_floor_isqrt,prefix4_bitwise_oh+synth_preset,student/work/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/ex278/verilog/ex278_isqrt_prefix4_bitwise_oh.v,student/work/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/ex278/aigs/ex278_isqrt_prefix4_bitwise_oh_synth_preset.aig,1,1,1,531,15,7965,5198,1.532320,0,0,1.224,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 16384 inputs; source=prefix4_bitwise_oh; flow=synth_preset
ex278,ex278_isqrt_prefix4_bitwise_oh_synth_preset_d8,unsigned_floor_isqrt,prefix4_bitwise_oh+synth_preset_d8,student/work/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/ex278/verilog/ex278_isqrt_prefix4_bitwise_oh.v,student/work/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/ex278/aigs/ex278_isqrt_prefix4_bitwise_oh_synth_preset_d8.aig,1,1,1,531,15,7965,5198,1.532320,0,0,1.188,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 16384 inputs; source=prefix4_bitwise_oh; flow=synth_preset_d8
ex278,ex278_isqrt_prefix4_bitwise_oh_synth_preset_d10,unsigned_floor_isqrt,prefix4_bitwise_oh+synth_preset_d10,student/work/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/ex278/verilog/ex278_isqrt_prefix4_bitwise_oh.v,student/work/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/ex278/aigs/ex278_isqrt_prefix4_bitwise_oh_synth_preset_d10.aig,1,1,1,531,15,7965,5198,1.532320,0,0,1.226,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 16384 inputs; source=prefix4_bitwise_oh; flow=synth_preset_d10
ex278,ex278_isqrt_prefix5_bitwise_oh_abc_g_aig,unsigned_floor_isqrt,prefix5_bitwise_oh+abc_g_aig,student/work/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/ex278/verilog/ex278_isqrt_prefix5_bitwise_oh.v,student/work/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/ex278/aigs/ex278_isqrt_prefix5_bitwise_oh_abc_g_aig.aig,1,1,1,519,14,7266,5198,1.397845,1,0,0.852,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 16384 inputs; source=prefix5_bitwise_oh; flow=abc_g_aig
ex278,ex278_isqrt_prefix5_bitwise_oh_wreduce_abc_g_aig,unsigned_floor_isqrt,prefix5_bitwise_oh+wreduce_abc_g_aig,student/work/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/ex278/verilog/ex278_isqrt_prefix5_bitwise_oh.v,student/work/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/ex278/aigs/ex278_isqrt_prefix5_bitwise_oh_wreduce_abc_g_aig.aig,1,1,1,519,14,7266,5198,1.397845,1,0,0.874,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 16384 inputs; source=prefix5_bitwise_oh; flow=wreduce_abc_g_aig
ex278,ex278_isqrt_prefix5_bitwise_oh_arith_wreduce_aig,unsigned_floor_isqrt,prefix5_bitwise_oh+arith_wreduce_aig,student/work/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/ex278/verilog/ex278_isqrt_prefix5_bitwise_oh.v,student/work/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/ex278/aigs/ex278_isqrt_prefix5_bitwise_oh_arith_wreduce_aig.aig,1,1,1,515,15,7725,5198,1.486149,1,0,0.879,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 16384 inputs; source=prefix5_bitwise_oh; flow=arith_wreduce_aig
ex278,ex278_isqrt_prefix5_bitwise_oh_synth_preset,unsigned_floor_isqrt,prefix5_bitwise_oh+synth_preset,student/work/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/ex278/verilog/ex278_isqrt_prefix5_bitwise_oh.v,student/work/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/ex278/aigs/ex278_isqrt_prefix5_bitwise_oh_synth_preset.aig,1,1,1,510,15,7650,5198,1.471720,1,0,0.971,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 16384 inputs; source=prefix5_bitwise_oh; flow=synth_preset
ex278,ex278_isqrt_prefix5_bitwise_oh_synth_preset_d8,unsigned_floor_isqrt,prefix5_bitwise_oh+synth_preset_d8,student/work/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/ex278/verilog/ex278_isqrt_prefix5_bitwise_oh.v,student/work/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/ex278/aigs/ex278_isqrt_prefix5_bitwise_oh_synth_preset_d8.aig,1,1,1,510,15,7650,5198,1.471720,1,0,0.943,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 16384 inputs; source=prefix5_bitwise_oh; flow=synth_preset_d8
ex278,ex278_isqrt_prefix5_bitwise_oh_synth_preset_d10,unsigned_floor_isqrt,prefix5_bitwise_oh+synth_preset_d10,student/work/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/ex278/verilog/ex278_isqrt_prefix5_bitwise_oh.v,student/work/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/ex278/aigs/ex278_isqrt_prefix5_bitwise_oh_synth_preset_d10.aig,1,1,1,510,15,7650,5198,1.471720,1,0,0.952,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 16384 inputs; source=prefix5_bitwise_oh; flow=synth_preset_d10
ex278,ex278_isqrt_prefix4_range_abc_g_aig,unsigned_floor_isqrt,prefix4_range+abc_g_aig,student/work/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/ex278/verilog/ex278_isqrt_prefix4_range.v,student/work/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/ex278/aigs/ex278_isqrt_prefix4_range_abc_g_aig.aig,1,1,1,531,16,8496,5198,1.634475,0,0,0.923,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 16384 inputs; source=prefix4_range; flow=abc_g_aig
ex278,ex278_isqrt_prefix4_range_wreduce_abc_g_aig,unsigned_floor_isqrt,prefix4_range+wreduce_abc_g_aig,student/work/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/ex278/verilog/ex278_isqrt_prefix4_range.v,student/work/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/ex278/aigs/ex278_isqrt_prefix4_range_wreduce_abc_g_aig.aig,1,1,1,535,16,8560,5198,1.646787,0,0,0.984,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 16384 inputs; source=prefix4_range; flow=wreduce_abc_g_aig
ex278,ex278_isqrt_prefix4_range_arith_wreduce_aig,unsigned_floor_isqrt,prefix4_range+arith_wreduce_aig,student/work/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/ex278/verilog/ex278_isqrt_prefix4_range.v,student/work/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/ex278/aigs/ex278_isqrt_prefix4_range_arith_wreduce_aig.aig,1,1,1,538,17,9146,5198,1.759523,0,0,0.976,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 16384 inputs; source=prefix4_range; flow=arith_wreduce_aig
ex278,ex278_isqrt_prefix4_range_synth_preset,unsigned_floor_isqrt,prefix4_range+synth_preset,student/work/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/ex278/verilog/ex278_isqrt_prefix4_range.v,student/work/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/ex278/aigs/ex278_isqrt_prefix4_range_synth_preset.aig,1,1,1,535,15,8025,5198,1.543863,0,0,1.044,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 16384 inputs; source=prefix4_range; flow=synth_preset
ex278,ex278_isqrt_prefix4_range_synth_preset_d8,unsigned_floor_isqrt,prefix4_range+synth_preset_d8,student/work/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/ex278/verilog/ex278_isqrt_prefix4_range.v,student/work/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/ex278/aigs/ex278_isqrt_prefix4_range_synth_preset_d8.aig,1,1,1,535,15,8025,5198,1.543863,0,0,1.051,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 16384 inputs; source=prefix4_range; flow=synth_preset_d8
ex278,ex278_isqrt_prefix4_range_synth_preset_d10,unsigned_floor_isqrt,prefix4_range+synth_preset_d10,student/work/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/ex278/verilog/ex278_isqrt_prefix4_range.v,student/work/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/ex278/aigs/ex278_isqrt_prefix4_range_synth_preset_d10.aig,1,1,1,535,15,8025,5198,1.543863,0,0,1.064,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 16384 inputs; source=prefix4_range; flow=synth_preset_d10
ex278,ex278_isqrt_prefix5_range_abc_g_aig,unsigned_floor_isqrt,prefix5_range+abc_g_aig,student/work/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/ex278/verilog/ex278_isqrt_prefix5_range.v,student/work/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/ex278/aigs/ex278_isqrt_prefix5_range_abc_g_aig.aig,1,1,1,524,15,7860,5198,1.512120,0,0,0.814,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 16384 inputs; source=prefix5_range; flow=abc_g_aig
ex278,ex278_isqrt_prefix5_range_wreduce_abc_g_aig,unsigned_floor_isqrt,prefix5_range+wreduce_abc_g_aig,student/work/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/ex278/verilog/ex278_isqrt_prefix5_range.v,student/work/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/ex278/aigs/ex278_isqrt_prefix5_range_wreduce_abc_g_aig.aig,1,1,1,529,14,7406,5198,1.424779,1,0,0.795,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 16384 inputs; source=prefix5_range; flow=wreduce_abc_g_aig
ex278,ex278_isqrt_prefix5_range_arith_wreduce_aig,unsigned_floor_isqrt,prefix5_range+arith_wreduce_aig,student/work/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/ex278/verilog/ex278_isqrt_prefix5_range.v,student/work/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/ex278/aigs/ex278_isqrt_prefix5_range_arith_wreduce_aig.aig,1,1,1,528,15,7920,5198,1.523663,0,0,0.853,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 16384 inputs; source=prefix5_range; flow=arith_wreduce_aig
ex278,ex278_isqrt_prefix5_range_synth_preset,unsigned_floor_isqrt,prefix5_range+synth_preset,student/work/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/ex278/verilog/ex278_isqrt_prefix5_range.v,student/work/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/ex278/aigs/ex278_isqrt_prefix5_range_synth_preset.aig,1,1,1,502,14,7028,5198,1.352058,1,0,0.948,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 16384 inputs; source=prefix5_range; flow=synth_preset
ex278,ex278_isqrt_prefix5_range_synth_preset_d8,unsigned_floor_isqrt,prefix5_range+synth_preset_d8,student/work/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/ex278/verilog/ex278_isqrt_prefix5_range.v,student/work/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/ex278/aigs/ex278_isqrt_prefix5_range_synth_preset_d8.aig,1,1,1,502,14,7028,5198,1.352058,1,0,0.939,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 16384 inputs; source=prefix5_range; flow=synth_preset_d8
ex278,ex278_isqrt_prefix5_range_synth_preset_d10,unsigned_floor_isqrt,prefix5_range+synth_preset_d10,student/work/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/ex278/verilog/ex278_isqrt_prefix5_range.v,student/work/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/ex278/aigs/ex278_isqrt_prefix5_range_synth_preset_d10.aig,1,1,1,502,14,7028,5198,1.352058,1,0,0.916,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 16384 inputs; source=prefix5_range; flow=synth_preset_d10
ex278,ex278_isqrt_radix4_wires_abc_g_aig,unsigned_floor_isqrt,radix4_wires+abc_g_aig,student/work/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/ex278/verilog/ex278_isqrt_radix4_wires.v,student/work/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/ex278/aigs/ex278_isqrt_radix4_wires_abc_g_aig.aig,1,1,1,240,31,7440,5198,1.431320,1,0,1.849,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 16384 inputs; source=radix4_wires; flow=abc_g_aig
ex278,ex278_isqrt_radix4_wires_wreduce_abc_g_aig,unsigned_floor_isqrt,radix4_wires+wreduce_abc_g_aig,student/work/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/ex278/verilog/ex278_isqrt_radix4_wires.v,student/work/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/ex278/aigs/ex278_isqrt_radix4_wires_wreduce_abc_g_aig.aig,1,1,1,238,32,7616,5198,1.465179,1,0,0.674,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 16384 inputs; source=radix4_wires; flow=wreduce_abc_g_aig
ex278,ex278_isqrt_radix4_wires_arith_wreduce_aig,unsigned_floor_isqrt,radix4_wires+arith_wreduce_aig,student/work/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/ex278/verilog/ex278_isqrt_radix4_wires.v,student/work/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/ex278/aigs/ex278_isqrt_radix4_wires_arith_wreduce_aig.aig,1,1,1,240,33,7920,5198,1.523663,0,0,0.509,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 16384 inputs; source=radix4_wires; flow=arith_wreduce_aig
ex278,ex278_isqrt_radix4_wires_synth_preset,unsigned_floor_isqrt,radix4_wires+synth_preset,student/work/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/ex278/verilog/ex278_isqrt_radix4_wires.v,student/work/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/ex278/aigs/ex278_isqrt_radix4_wires_synth_preset.aig,1,1,1,237,33,7821,5198,1.504617,0,0,2.123,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 16384 inputs; source=radix4_wires; flow=synth_preset
ex278,ex278_isqrt_radix4_wires_synth_preset_d8,unsigned_floor_isqrt,radix4_wires+synth_preset_d8,student/work/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/ex278/verilog/ex278_isqrt_radix4_wires.v,student/work/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/ex278/aigs/ex278_isqrt_radix4_wires_synth_preset_d8.aig,1,1,1,237,33,7821,5198,1.504617,0,0,0.850,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 16384 inputs; source=radix4_wires; flow=synth_preset_d8
ex278,ex278_isqrt_radix4_wires_synth_preset_d10,unsigned_floor_isqrt,radix4_wires+synth_preset_d10,student/work/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/ex278/verilog/ex278_isqrt_radix4_wires.v,student/work/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/ex278/aigs/ex278_isqrt_radix4_wires_synth_preset_d10.aig,1,1,1,237,33,7821,5198,1.504617,0,0,0.563,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 16384 inputs; source=radix4_wires; flow=synth_preset_d10
ex279,ex279_isqrt_support_interval_or_abc_g_aig,unsigned_floor_isqrt,support_interval_or+abc_g_aig,student/work/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/ex279/verilog/ex279_isqrt_support_interval_or.v,student/work/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/ex279/aigs/ex279_isqrt_support_interval_or_abc_g_aig.aig,1,1,1,1395,17,23715,10952,2.165358,0,0,4.524,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 65536 inputs; source=support_interval_or; flow=abc_g_aig
ex279,ex279_isqrt_support_interval_or_wreduce_abc_g_aig,unsigned_floor_isqrt,support_interval_or+wreduce_abc_g_aig,student/work/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/ex279/verilog/ex279_isqrt_support_interval_or.v,student/work/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/ex279/aigs/ex279_isqrt_support_interval_or_wreduce_abc_g_aig.aig,1,1,1,1395,17,23715,10952,2.165358,0,0,4.417,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 65536 inputs; source=support_interval_or; flow=wreduce_abc_g_aig
ex279,ex279_isqrt_support_interval_or_arith_wreduce_aig,unsigned_floor_isqrt,support_interval_or+arith_wreduce_aig,student/work/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/ex279/verilog/ex279_isqrt_support_interval_or.v,student/work/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/ex279/aigs/ex279_isqrt_support_interval_or_arith_wreduce_aig.aig,1,1,1,1384,17,23528,10952,2.148283,0,0,4.615,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 65536 inputs; source=support_interval_or; flow=arith_wreduce_aig
ex279,ex279_isqrt_support_interval_or_synth_preset,unsigned_floor_isqrt,support_interval_or+synth_preset,student/work/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/ex279/verilog/ex279_isqrt_support_interval_or.v,student/work/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/ex279/aigs/ex279_isqrt_support_interval_or_synth_preset.aig,1,1,1,1370,17,23290,10952,2.126552,0,0,4.741,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 65536 inputs; source=support_interval_or; flow=synth_preset
ex279,ex279_isqrt_support_interval_or_synth_preset_d8,unsigned_floor_isqrt,support_interval_or+synth_preset_d8,student/work/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/ex279/verilog/ex279_isqrt_support_interval_or.v,student/work/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/ex279/aigs/ex279_isqrt_support_interval_or_synth_preset_d8.aig,1,1,1,1370,17,23290,10952,2.126552,0,0,4.763,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 65536 inputs; source=support_interval_or; flow=synth_preset_d8
ex279,ex279_isqrt_support_interval_or_synth_preset_d10,unsigned_floor_isqrt,support_interval_or+synth_preset_d10,student/work/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/ex279/verilog/ex279_isqrt_support_interval_or.v,student/work/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/ex279/aigs/ex279_isqrt_support_interval_or_synth_preset_d10.aig,1,1,1,1370,17,23290,10952,2.126552,0,0,4.805,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 65536 inputs; source=support_interval_or; flow=synth_preset_d10
ex279,ex279_isqrt_support_threshold_xor_abc_g_aig,unsigned_floor_isqrt,support_threshold_xor+abc_g_aig,student/work/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/ex279/verilog/ex279_isqrt_support_threshold_xor.v,student/work/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/ex279/aigs/ex279_isqrt_support_threshold_xor_abc_g_aig.aig,1,1,1,1388,18,24984,10952,2.281227,0,0,4.872,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 65536 inputs; source=support_threshold_xor; flow=abc_g_aig
ex279,ex279_isqrt_support_threshold_xor_wreduce_abc_g_aig,unsigned_floor_isqrt,support_threshold_xor+wreduce_abc_g_aig,student/work/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/ex279/verilog/ex279_isqrt_support_threshold_xor.v,student/work/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/ex279/aigs/ex279_isqrt_support_threshold_xor_wreduce_abc_g_aig.aig,1,1,1,1388,18,24984,10952,2.281227,0,0,5.297,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 65536 inputs; source=support_threshold_xor; flow=wreduce_abc_g_aig
