case,candidate_id,verified_truth,equivalent,area,delay,adp,verilog_path,aig_path,notes
ex281,ex281_unknown_grouped_anf_davio_prefix_parity_reduce_deg0_high4_depth_abc_g_aig,1,1,780,30,23400,student/work/ex280_ex284_frontend_grouped_davio_order_20260608_2338/ex281/verilog/ex281_unknown_grouped_anf_davio_prefix_parity_reduce_deg0_high4_depth.v,student/work/ex280_ex284_frontend_grouped_davio_order_synthflow_20260608_2342/ex281/aigs/ex281_unknown_grouped_anf_davio_prefix_parity_reduce_deg0_high4_depth_abc_g_aig.aig,Yosys abc gate set aig
ex281,ex281_unknown_grouped_anf_davio_prefix_parity_reduce_deg0_perbit_depth_abc_g_aig,1,1,813,30,24390,student/work/ex280_ex284_frontend_grouped_davio_order_20260608_2338/ex281/verilog/ex281_unknown_grouped_anf_davio_prefix_parity_reduce_deg0_perbit_depth.v,student/work/ex280_ex284_frontend_grouped_davio_order_synthflow_20260608_2342/ex281/aigs/ex281_unknown_grouped_anf_davio_prefix_parity_reduce_deg0_perbit_depth_abc_g_aig.aig,Yosys abc gate set aig
ex281,ex281_unknown_grouped_anf_davio_prefix_parity_reduce_deg1_all_depth_abc_g_aig,1,1,677,45,30465,student/work/ex280_ex284_frontend_grouped_davio_order_20260608_2338/ex281/verilog/ex281_unknown_grouped_anf_davio_prefix_parity_reduce_deg1_all_depth.v,student/work/ex280_ex284_frontend_grouped_davio_order_synthflow_20260608_2342/ex281/aigs/ex281_unknown_grouped_anf_davio_prefix_parity_reduce_deg1_all_depth_abc_g_aig.aig,Yosys abc gate set aig
ex281,ex281_unknown_grouped_anf_davio_prefix_parity_reduce_deg1_split4_depth_abc_g_aig,1,1,949,34,32266,student/work/ex280_ex284_frontend_grouped_davio_order_20260608_2338/ex281/verilog/ex281_unknown_grouped_anf_davio_prefix_parity_reduce_deg1_split4_depth.v,student/work/ex280_ex284_frontend_grouped_davio_order_synthflow_20260608_2342/ex281/aigs/ex281_unknown_grouped_anf_davio_prefix_parity_reduce_deg1_split4_depth_abc_g_aig.aig,Yosys abc gate set aig
ex281,ex281_unknown_grouped_anf_davio_prefix_parity_reduce_deg1_high4_depth_abc_g_aig,1,1,794,31,24614,student/work/ex280_ex284_frontend_grouped_davio_order_20260608_2338/ex281/verilog/ex281_unknown_grouped_anf_davio_prefix_parity_reduce_deg1_high4_depth.v,student/work/ex280_ex284_frontend_grouped_davio_order_synthflow_20260608_2342/ex281/aigs/ex281_unknown_grouped_anf_davio_prefix_parity_reduce_deg1_high4_depth_abc_g_aig.aig,Yosys abc gate set aig
ex281,ex281_unknown_grouped_anf_davio_prefix_parity_reduce_deg1_perbit_depth_abc_g_aig,1,1,826,31,25606,student/work/ex280_ex284_frontend_grouped_davio_order_20260608_2338/ex281/verilog/ex281_unknown_grouped_anf_davio_prefix_parity_reduce_deg1_perbit_depth.v,student/work/ex280_ex284_frontend_grouped_davio_order_synthflow_20260608_2342/ex281/aigs/ex281_unknown_grouped_anf_davio_prefix_parity_reduce_deg1_perbit_depth_abc_g_aig.aig,Yosys abc gate set aig
ex282,ex282_unknown_grouped_anf_davio_prefix_parity_reduce_deg0_all_depth_abc_g_aig,1,1,750,42,31500,student/work/ex280_ex284_frontend_grouped_davio_order_20260608_2338/ex282/verilog/ex282_unknown_grouped_anf_davio_prefix_parity_reduce_deg0_all_depth.v,student/work/ex280_ex284_frontend_grouped_davio_order_synthflow_20260608_2342/ex282/aigs/ex282_unknown_grouped_anf_davio_prefix_parity_reduce_deg0_all_depth_abc_g_aig.aig,Yosys abc gate set aig
ex282,ex282_unknown_grouped_anf_davio_prefix_parity_reduce_deg0_split4_depth_abc_g_aig,1,1,916,37,33892,student/work/ex280_ex284_frontend_grouped_davio_order_20260608_2338/ex282/verilog/ex282_unknown_grouped_anf_davio_prefix_parity_reduce_deg0_split4_depth.v,student/work/ex280_ex284_frontend_grouped_davio_order_synthflow_20260608_2342/ex282/aigs/ex282_unknown_grouped_anf_davio_prefix_parity_reduce_deg0_split4_depth_abc_g_aig.aig,Yosys abc gate set aig
ex282,ex282_unknown_grouped_anf_davio_prefix_parity_reduce_deg0_high4_depth_abc_g_aig,1,1,765,33,25245,student/work/ex280_ex284_frontend_grouped_davio_order_20260608_2338/ex282/verilog/ex282_unknown_grouped_anf_davio_prefix_parity_reduce_deg0_high4_depth.v,student/work/ex280_ex284_frontend_grouped_davio_order_synthflow_20260608_2342/ex282/aigs/ex282_unknown_grouped_anf_davio_prefix_parity_reduce_deg0_high4_depth_abc_g_aig.aig,Yosys abc gate set aig
ex282,ex282_unknown_grouped_anf_davio_prefix_parity_reduce_deg0_perbit_depth_abc_g_aig,1,1,893,34,30362,student/work/ex280_ex284_frontend_grouped_davio_order_20260608_2338/ex282/verilog/ex282_unknown_grouped_anf_davio_prefix_parity_reduce_deg0_perbit_depth.v,student/work/ex280_ex284_frontend_grouped_davio_order_synthflow_20260608_2342/ex282/aigs/ex282_unknown_grouped_anf_davio_prefix_parity_reduce_deg0_perbit_depth_abc_g_aig.aig,Yosys abc gate set aig
ex282,ex282_unknown_grouped_anf_davio_prefix_parity_reduce_deg1_all_depth_abc_g_aig,1,1,752,41,30832,student/work/ex280_ex284_frontend_grouped_davio_order_20260608_2338/ex282/verilog/ex282_unknown_grouped_anf_davio_prefix_parity_reduce_deg1_all_depth.v,student/work/ex280_ex284_frontend_grouped_davio_order_synthflow_20260608_2342/ex282/aigs/ex282_unknown_grouped_anf_davio_prefix_parity_reduce_deg1_all_depth_abc_g_aig.aig,Yosys abc gate set aig
ex282,ex282_unknown_grouped_anf_davio_prefix_parity_reduce_deg1_split4_depth_abc_g_aig,1,1,919,41,37679,student/work/ex280_ex284_frontend_grouped_davio_order_20260608_2338/ex282/verilog/ex282_unknown_grouped_anf_davio_prefix_parity_reduce_deg1_split4_depth.v,student/work/ex280_ex284_frontend_grouped_davio_order_synthflow_20260608_2342/ex282/aigs/ex282_unknown_grouped_anf_davio_prefix_parity_reduce_deg1_split4_depth_abc_g_aig.aig,Yosys abc gate set aig
ex282,ex282_unknown_grouped_anf_davio_prefix_parity_reduce_deg1_high4_depth_abc_g_aig,1,1,798,33,26334,student/work/ex280_ex284_frontend_grouped_davio_order_20260608_2338/ex282/verilog/ex282_unknown_grouped_anf_davio_prefix_parity_reduce_deg1_high4_depth.v,student/work/ex280_ex284_frontend_grouped_davio_order_synthflow_20260608_2342/ex282/aigs/ex282_unknown_grouped_anf_davio_prefix_parity_reduce_deg1_high4_depth_abc_g_aig.aig,Yosys abc gate set aig
ex282,ex282_unknown_grouped_anf_davio_prefix_parity_reduce_deg1_perbit_depth_abc_g_aig,1,1,928,41,38048,student/work/ex280_ex284_frontend_grouped_davio_order_20260608_2338/ex282/verilog/ex282_unknown_grouped_anf_davio_prefix_parity_reduce_deg1_perbit_depth.v,student/work/ex280_ex284_frontend_grouped_davio_order_synthflow_20260608_2342/ex282/aigs/ex282_unknown_grouped_anf_davio_prefix_parity_reduce_deg1_perbit_depth_abc_g_aig.aig,Yosys abc gate set aig
ex283,ex283_unknown_grouped_anf_davio_prefix_parity_reduce_deg0_all_depth_abc_g_aig,1,1,853,46,39238,student/work/ex280_ex284_frontend_grouped_davio_order_20260608_2338/ex283/verilog/ex283_unknown_grouped_anf_davio_prefix_parity_reduce_deg0_all_depth.v,student/work/ex280_ex284_frontend_grouped_davio_order_synthflow_20260608_2342/ex283/aigs/ex283_unknown_grouped_anf_davio_prefix_parity_reduce_deg0_all_depth_abc_g_aig.aig,Yosys abc gate set aig
ex283,ex283_unknown_grouped_anf_davio_prefix_parity_reduce_deg0_split4_depth_abc_g_aig,1,1,996,40,39840,student/work/ex280_ex284_frontend_grouped_davio_order_20260608_2338/ex283/verilog/ex283_unknown_grouped_anf_davio_prefix_parity_reduce_deg0_split4_depth.v,student/work/ex280_ex284_frontend_grouped_davio_order_synthflow_20260608_2342/ex283/aigs/ex283_unknown_grouped_anf_davio_prefix_parity_reduce_deg0_split4_depth_abc_g_aig.aig,Yosys abc gate set aig
ex283,ex283_unknown_grouped_anf_davio_prefix_parity_reduce_deg0_high4_depth_abc_g_aig,1,1,913,37,33781,student/work/ex280_ex284_frontend_grouped_davio_order_20260608_2338/ex283/verilog/ex283_unknown_grouped_anf_davio_prefix_parity_reduce_deg0_high4_depth.v,student/work/ex280_ex284_frontend_grouped_davio_order_synthflow_20260608_2342/ex283/aigs/ex283_unknown_grouped_anf_davio_prefix_parity_reduce_deg0_high4_depth_abc_g_aig.aig,Yosys abc gate set aig
ex283,ex283_unknown_grouped_anf_davio_prefix_parity_reduce_deg0_perbit_depth_abc_g_aig,1,1,929,36,33444,student/work/ex280_ex284_frontend_grouped_davio_order_20260608_2338/ex283/verilog/ex283_unknown_grouped_anf_davio_prefix_parity_reduce_deg0_perbit_depth.v,student/work/ex280_ex284_frontend_grouped_davio_order_synthflow_20260608_2342/ex283/aigs/ex283_unknown_grouped_anf_davio_prefix_parity_reduce_deg0_perbit_depth_abc_g_aig.aig,Yosys abc gate set aig
ex283,ex283_unknown_grouped_anf_davio_prefix_parity_reduce_deg1_all_depth_abc_g_aig,1,1,859,47,40373,student/work/ex280_ex284_frontend_grouped_davio_order_20260608_2338/ex283/verilog/ex283_unknown_grouped_anf_davio_prefix_parity_reduce_deg1_all_depth.v,student/work/ex280_ex284_frontend_grouped_davio_order_synthflow_20260608_2342/ex283/aigs/ex283_unknown_grouped_anf_davio_prefix_parity_reduce_deg1_all_depth_abc_g_aig.aig,Yosys abc gate set aig
ex283,ex283_unknown_grouped_anf_davio_prefix_parity_reduce_deg1_split4_depth_abc_g_aig,1,1,1035,36,37260,student/work/ex280_ex284_frontend_grouped_davio_order_20260608_2338/ex283/verilog/ex283_unknown_grouped_anf_davio_prefix_parity_reduce_deg1_split4_depth.v,student/work/ex280_ex284_frontend_grouped_davio_order_synthflow_20260608_2342/ex283/aigs/ex283_unknown_grouped_anf_davio_prefix_parity_reduce_deg1_split4_depth_abc_g_aig.aig,Yosys abc gate set aig
ex283,ex283_unknown_grouped_anf_davio_prefix_parity_reduce_deg1_high4_depth_abc_g_aig,1,1,947,37,35039,student/work/ex280_ex284_frontend_grouped_davio_order_20260608_2338/ex283/verilog/ex283_unknown_grouped_anf_davio_prefix_parity_reduce_deg1_high4_depth.v,student/work/ex280_ex284_frontend_grouped_davio_order_synthflow_20260608_2342/ex283/aigs/ex283_unknown_grouped_anf_davio_prefix_parity_reduce_deg1_high4_depth_abc_g_aig.aig,Yosys abc gate set aig
ex283,ex283_unknown_grouped_anf_davio_prefix_parity_reduce_deg1_perbit_depth_abc_g_aig,1,1,983,40,39320,student/work/ex280_ex284_frontend_grouped_davio_order_20260608_2338/ex283/verilog/ex283_unknown_grouped_anf_davio_prefix_parity_reduce_deg1_perbit_depth.v,student/work/ex280_ex284_frontend_grouped_davio_order_synthflow_20260608_2342/ex283/aigs/ex283_unknown_grouped_anf_davio_prefix_parity_reduce_deg1_perbit_depth_abc_g_aig.aig,Yosys abc gate set aig
ex284,ex284_unknown_grouped_anf_davio_prefix_parity_reduce_deg0_all_depth_abc_g_aig,1,1,929,44,40876,student/work/ex280_ex284_frontend_grouped_davio_order_20260608_2338/ex284/verilog/ex284_unknown_grouped_anf_davio_prefix_parity_reduce_deg0_all_depth.v,student/work/ex280_ex284_frontend_grouped_davio_order_synthflow_20260608_2342/ex284/aigs/ex284_unknown_grouped_anf_davio_prefix_parity_reduce_deg0_all_depth_abc_g_aig.aig,Yosys abc gate set aig
ex284,ex284_unknown_grouped_anf_davio_prefix_parity_reduce_deg0_split4_depth_abc_g_aig,1,1,900,46,41400,student/work/ex280_ex284_frontend_grouped_davio_order_20260608_2338/ex284/verilog/ex284_unknown_grouped_anf_davio_prefix_parity_reduce_deg0_split4_depth.v,student/work/ex280_ex284_frontend_grouped_davio_order_synthflow_20260608_2342/ex284/aigs/ex284_unknown_grouped_anf_davio_prefix_parity_reduce_deg0_split4_depth_abc_g_aig.aig,Yosys abc gate set aig
ex284,ex284_unknown_grouped_anf_davio_prefix_parity_reduce_deg0_high4_depth_abc_g_aig,1,1,921,42,38682,student/work/ex280_ex284_frontend_grouped_davio_order_20260608_2338/ex284/verilog/ex284_unknown_grouped_anf_davio_prefix_parity_reduce_deg0_high4_depth.v,student/work/ex280_ex284_frontend_grouped_davio_order_synthflow_20260608_2342/ex284/aigs/ex284_unknown_grouped_anf_davio_prefix_parity_reduce_deg0_high4_depth_abc_g_aig.aig,Yosys abc gate set aig
ex284,ex284_unknown_grouped_anf_davio_prefix_parity_reduce_deg0_perbit_depth_abc_g_aig,1,1,1066,41,43706,student/work/ex280_ex284_frontend_grouped_davio_order_20260608_2338/ex284/verilog/ex284_unknown_grouped_anf_davio_prefix_parity_reduce_deg0_perbit_depth.v,student/work/ex280_ex284_frontend_grouped_davio_order_synthflow_20260608_2342/ex284/aigs/ex284_unknown_grouped_anf_davio_prefix_parity_reduce_deg0_perbit_depth_abc_g_aig.aig,Yosys abc gate set aig
ex284,ex284_unknown_grouped_anf_davio_prefix_parity_reduce_deg1_all_depth_abc_g_aig,1,1,941,48,45168,student/work/ex280_ex284_frontend_grouped_davio_order_20260608_2338/ex284/verilog/ex284_unknown_grouped_anf_davio_prefix_parity_reduce_deg1_all_depth.v,student/work/ex280_ex284_frontend_grouped_davio_order_synthflow_20260608_2342/ex284/aigs/ex284_unknown_grouped_anf_davio_prefix_parity_reduce_deg1_all_depth_abc_g_aig.aig,Yosys abc gate set aig
ex284,ex284_unknown_grouped_anf_davio_prefix_parity_reduce_deg1_split4_depth_abc_g_aig,1,1,928,47,43616,student/work/ex280_ex284_frontend_grouped_davio_order_20260608_2338/ex284/verilog/ex284_unknown_grouped_anf_davio_prefix_parity_reduce_deg1_split4_depth.v,student/work/ex280_ex284_frontend_grouped_davio_order_synthflow_20260608_2342/ex284/aigs/ex284_unknown_grouped_anf_davio_prefix_parity_reduce_deg1_split4_depth_abc_g_aig.aig,Yosys abc gate set aig
ex284,ex284_unknown_grouped_anf_davio_prefix_parity_reduce_deg1_high4_depth_abc_g_aig,1,1,931,47,43757,student/work/ex280_ex284_frontend_grouped_davio_order_20260608_2338/ex284/verilog/ex284_unknown_grouped_anf_davio_prefix_parity_reduce_deg1_high4_depth.v,student/work/ex280_ex284_frontend_grouped_davio_order_synthflow_20260608_2342/ex284/aigs/ex284_unknown_grouped_anf_davio_prefix_parity_reduce_deg1_high4_depth_abc_g_aig.aig,Yosys abc gate set aig
ex284,ex284_unknown_grouped_anf_davio_prefix_parity_reduce_deg1_perbit_depth_abc_g_aig,1,1,1074,44,47256,student/work/ex280_ex284_frontend_grouped_davio_order_20260608_2338/ex284/verilog/ex284_unknown_grouped_anf_davio_prefix_parity_reduce_deg1_perbit_depth.v,student/work/ex280_ex284_frontend_grouped_davio_order_synthflow_20260608_2342/ex284/aigs/ex284_unknown_grouped_anf_davio_prefix_parity_reduce_deg1_perbit_depth_abc_g_aig.aig,Yosys abc gate set aig
