case,candidate_id,hypothesis,variant,verilog_path,aig_path,verified_truth,synthesized,equivalent,area,delay,adp,reference_adp,adp_ratio_to_reference,within_1p5_reference,beats_reference,runtime_sec,classification,notes
ex271,ex271_square_direct_square_synth_preset_d20,unsigned_square_x_times_x,direct_square+synth_preset_d20,student/work/ex270_ex274_frontend_square_structures_20260609_1138_full2/ex271/verilog/ex271_square_direct_square.v,student/work/ex270_ex274_frontend_square_structures_20260609_1138_full2/ex271/aigs/ex271_square_direct_square_synth_preset_d20.aig,1,1,1,516,35,18060,5542,3.258751,0,0,0.386,semantic_rtl,exact unsigned 10-bit square x*x over 1024 inputs; source=direct_square; flow=synth_preset_d20
ex271,ex271_square_triangular_balanced_abc_g_aig,unsigned_square_x_times_x,triangular_balanced+abc_g_aig,student/work/ex270_ex274_frontend_square_structures_20260609_1138_full2/ex271/verilog/ex271_square_triangular_balanced.v,student/work/ex270_ex274_frontend_square_structures_20260609_1138_full2/ex271/aigs/ex271_square_triangular_balanced_abc_g_aig.aig,1,1,1,348,36,12528,5542,2.260556,0,0,0.536,square_specific_structural_rtl,exact unsigned 10-bit square x*x over 1024 inputs; source=triangular_balanced; flow=abc_g_aig
ex271,ex271_square_triangular_balanced_wreduce_abc_g_aig,unsigned_square_x_times_x,triangular_balanced+wreduce_abc_g_aig,student/work/ex270_ex274_frontend_square_structures_20260609_1138_full2/ex271/verilog/ex271_square_triangular_balanced.v,student/work/ex270_ex274_frontend_square_structures_20260609_1138_full2/ex271/aigs/ex271_square_triangular_balanced_wreduce_abc_g_aig.aig,1,1,1,347,37,12839,5542,2.316673,0,0,0.627,square_specific_structural_rtl,exact unsigned 10-bit square x*x over 1024 inputs; source=triangular_balanced; flow=wreduce_abc_g_aig
ex271,ex271_square_triangular_balanced_arith_wreduce_aig,unsigned_square_x_times_x,triangular_balanced+arith_wreduce_aig,student/work/ex270_ex274_frontend_square_structures_20260609_1138_full2/ex271/verilog/ex271_square_triangular_balanced.v,student/work/ex270_ex274_frontend_square_structures_20260609_1138_full2/ex271/aigs/ex271_square_triangular_balanced_arith_wreduce_aig.aig,1,1,1,351,28,9828,5542,1.773367,0,0,0.279,square_specific_structural_rtl,exact unsigned 10-bit square x*x over 1024 inputs; source=triangular_balanced; flow=arith_wreduce_aig
ex271,ex271_square_triangular_balanced_synth_preset_d20,unsigned_square_x_times_x,triangular_balanced+synth_preset_d20,student/work/ex270_ex274_frontend_square_structures_20260609_1138_full2/ex271/verilog/ex271_square_triangular_balanced.v,student/work/ex270_ex274_frontend_square_structures_20260609_1138_full2/ex271/aigs/ex271_square_triangular_balanced_synth_preset_d20.aig,1,1,1,343,30,10290,5542,1.856730,0,0,0.368,square_specific_structural_rtl,exact unsigned 10-bit square x*x over 1024 inputs; source=triangular_balanced; flow=synth_preset_d20
ex271,ex271_square_triangular_rows_csa_abc_g_aig,unsigned_square_x_times_x,triangular_rows_csa+abc_g_aig,student/work/ex270_ex274_frontend_square_structures_20260609_1138_full2/ex271/verilog/ex271_square_triangular_rows_csa.v,student/work/ex270_ex274_frontend_square_structures_20260609_1138_full2/ex271/aigs/ex271_square_triangular_rows_csa_abc_g_aig.aig,1,1,1,401,26,10426,5542,1.881270,0,0,0.325,square_specific_structural_rtl,exact unsigned 10-bit square x*x over 1024 inputs; source=triangular_rows_csa; flow=abc_g_aig
ex271,ex271_square_triangular_rows_csa_wreduce_abc_g_aig,unsigned_square_x_times_x,triangular_rows_csa+wreduce_abc_g_aig,student/work/ex270_ex274_frontend_square_structures_20260609_1138_full2/ex271/verilog/ex271_square_triangular_rows_csa.v,student/work/ex270_ex274_frontend_square_structures_20260609_1138_full2/ex271/aigs/ex271_square_triangular_rows_csa_wreduce_abc_g_aig.aig,1,1,1,402,26,10452,5542,1.885962,0,0,0.330,square_specific_structural_rtl,exact unsigned 10-bit square x*x over 1024 inputs; source=triangular_rows_csa; flow=wreduce_abc_g_aig
ex271,ex271_square_triangular_rows_csa_arith_wreduce_aig,unsigned_square_x_times_x,triangular_rows_csa+arith_wreduce_aig,student/work/ex270_ex274_frontend_square_structures_20260609_1138_full2/ex271/verilog/ex271_square_triangular_rows_csa.v,student/work/ex270_ex274_frontend_square_structures_20260609_1138_full2/ex271/aigs/ex271_square_triangular_rows_csa_arith_wreduce_aig.aig,1,1,1,400,27,10800,5542,1.948755,0,0,0.332,square_specific_structural_rtl,exact unsigned 10-bit square x*x over 1024 inputs; source=triangular_rows_csa; flow=arith_wreduce_aig
ex271,ex271_square_triangular_rows_csa_synth_preset_d20,unsigned_square_x_times_x,triangular_rows_csa+synth_preset_d20,student/work/ex270_ex274_frontend_square_structures_20260609_1138_full2/ex271/verilog/ex271_square_triangular_rows_csa.v,student/work/ex270_ex274_frontend_square_structures_20260609_1138_full2/ex271/aigs/ex271_square_triangular_rows_csa_synth_preset_d20.aig,1,1,1,394,33,13002,5542,2.346084,0,0,0.437,square_specific_structural_rtl,exact unsigned 10-bit square x*x over 1024 inputs; source=triangular_rows_csa; flow=synth_preset_d20
ex271,ex271_square_wallace_square_abc_g_aig,unsigned_square_x_times_x,wallace_square+abc_g_aig,student/work/ex270_ex274_frontend_square_structures_20260609_1138_full2/ex271/verilog/ex271_square_wallace_square.v,student/work/ex270_ex274_frontend_square_structures_20260609_1138_full2/ex271/aigs/ex271_square_wallace_square_abc_g_aig.aig,1,1,1,338,31,10478,5542,1.890653,0,0,0.272,square_specific_structural_rtl,exact unsigned 10-bit square x*x over 1024 inputs; source=wallace_square; flow=abc_g_aig
ex271,ex271_square_wallace_square_wreduce_abc_g_aig,unsigned_square_x_times_x,wallace_square+wreduce_abc_g_aig,student/work/ex270_ex274_frontend_square_structures_20260609_1138_full2/ex271/verilog/ex271_square_wallace_square.v,student/work/ex270_ex274_frontend_square_structures_20260609_1138_full2/ex271/aigs/ex271_square_wallace_square_wreduce_abc_g_aig.aig,1,1,1,338,31,10478,5542,1.890653,0,0,0.279,square_specific_structural_rtl,exact unsigned 10-bit square x*x over 1024 inputs; source=wallace_square; flow=wreduce_abc_g_aig
ex271,ex271_square_wallace_square_arith_wreduce_aig,unsigned_square_x_times_x,wallace_square+arith_wreduce_aig,student/work/ex270_ex274_frontend_square_structures_20260609_1138_full2/ex271/verilog/ex271_square_wallace_square.v,student/work/ex270_ex274_frontend_square_structures_20260609_1138_full2/ex271/aigs/ex271_square_wallace_square_arith_wreduce_aig.aig,1,1,1,336,30,10080,5542,1.818838,0,0,0.279,square_specific_structural_rtl,exact unsigned 10-bit square x*x over 1024 inputs; source=wallace_square; flow=arith_wreduce_aig
ex271,ex271_square_wallace_square_synth_preset_d20,unsigned_square_x_times_x,wallace_square+synth_preset_d20,student/work/ex270_ex274_frontend_square_structures_20260609_1138_full2/ex271/verilog/ex271_square_wallace_square.v,student/work/ex270_ex274_frontend_square_structures_20260609_1138_full2/ex271/aigs/ex271_square_wallace_square_synth_preset_d20.aig,1,1,1,333,30,9990,5542,1.802598,0,0,0.359,square_specific_structural_rtl,exact unsigned 10-bit square x*x over 1024 inputs; source=wallace_square; flow=synth_preset_d20
ex271,ex271_square_wallace_square_rev_abc_g_aig,unsigned_square_x_times_x,wallace_square_rev+abc_g_aig,student/work/ex270_ex274_frontend_square_structures_20260609_1138_full2/ex271/verilog/ex271_square_wallace_square_rev.v,student/work/ex270_ex274_frontend_square_structures_20260609_1138_full2/ex271/aigs/ex271_square_wallace_square_rev_abc_g_aig.aig,1,1,1,330,31,10230,5542,1.845904,0,0,0.271,square_specific_structural_rtl,exact unsigned 10-bit square x*x over 1024 inputs; source=wallace_square_rev; flow=abc_g_aig
ex271,ex271_square_wallace_square_rev_wreduce_abc_g_aig,unsigned_square_x_times_x,wallace_square_rev+wreduce_abc_g_aig,student/work/ex270_ex274_frontend_square_structures_20260609_1138_full2/ex271/verilog/ex271_square_wallace_square_rev.v,student/work/ex270_ex274_frontend_square_structures_20260609_1138_full2/ex271/aigs/ex271_square_wallace_square_rev_wreduce_abc_g_aig.aig,1,1,1,330,31,10230,5542,1.845904,0,0,0.293,square_specific_structural_rtl,exact unsigned 10-bit square x*x over 1024 inputs; source=wallace_square_rev; flow=wreduce_abc_g_aig
ex271,ex271_square_wallace_square_rev_arith_wreduce_aig,unsigned_square_x_times_x,wallace_square_rev+arith_wreduce_aig,student/work/ex270_ex274_frontend_square_structures_20260609_1138_full2/ex271/verilog/ex271_square_wallace_square_rev.v,student/work/ex270_ex274_frontend_square_structures_20260609_1138_full2/ex271/aigs/ex271_square_wallace_square_rev_arith_wreduce_aig.aig,1,1,1,330,30,9900,5542,1.786359,0,0,0.281,square_specific_structural_rtl,exact unsigned 10-bit square x*x over 1024 inputs; source=wallace_square_rev; flow=arith_wreduce_aig
ex271,ex271_square_wallace_square_rev_synth_preset_d20,unsigned_square_x_times_x,wallace_square_rev+synth_preset_d20,student/work/ex270_ex274_frontend_square_structures_20260609_1138_full2/ex271/verilog/ex271_square_wallace_square_rev.v,student/work/ex270_ex274_frontend_square_structures_20260609_1138_full2/ex271/aigs/ex271_square_wallace_square_rev_synth_preset_d20.aig,1,1,1,328,30,9840,5542,1.775532,0,0,0.355,square_specific_structural_rtl,exact unsigned 10-bit square x*x over 1024 inputs; source=wallace_square_rev; flow=synth_preset_d20
ex271,ex271_square_wallace_square_outside_abc_g_aig,unsigned_square_x_times_x,wallace_square_outside+abc_g_aig,student/work/ex270_ex274_frontend_square_structures_20260609_1138_full2/ex271/verilog/ex271_square_wallace_square_outside.v,student/work/ex270_ex274_frontend_square_structures_20260609_1138_full2/ex271/aigs/ex271_square_wallace_square_outside_abc_g_aig.aig,1,1,1,320,29,9280,5542,1.674486,0,0,0.262,square_specific_structural_rtl,exact unsigned 10-bit square x*x over 1024 inputs; source=wallace_square_outside; flow=abc_g_aig
ex271,ex271_square_wallace_square_outside_wreduce_abc_g_aig,unsigned_square_x_times_x,wallace_square_outside+wreduce_abc_g_aig,student/work/ex270_ex274_frontend_square_structures_20260609_1138_full2/ex271/verilog/ex271_square_wallace_square_outside.v,student/work/ex270_ex274_frontend_square_structures_20260609_1138_full2/ex271/aigs/ex271_square_wallace_square_outside_wreduce_abc_g_aig.aig,1,1,1,320,29,9280,5542,1.674486,0,0,0.313,square_specific_structural_rtl,exact unsigned 10-bit square x*x over 1024 inputs; source=wallace_square_outside; flow=wreduce_abc_g_aig
ex271,ex271_square_wallace_square_outside_arith_wreduce_aig,unsigned_square_x_times_x,wallace_square_outside+arith_wreduce_aig,student/work/ex270_ex274_frontend_square_structures_20260609_1138_full2/ex271/verilog/ex271_square_wallace_square_outside.v,student/work/ex270_ex274_frontend_square_structures_20260609_1138_full2/ex271/aigs/ex271_square_wallace_square_outside_arith_wreduce_aig.aig,1,1,1,322,29,9338,5542,1.684951,0,0,0.272,square_specific_structural_rtl,exact unsigned 10-bit square x*x over 1024 inputs; source=wallace_square_outside; flow=arith_wreduce_aig
ex271,ex271_square_wallace_square_outside_synth_preset_d20,unsigned_square_x_times_x,wallace_square_outside+synth_preset_d20,student/work/ex270_ex274_frontend_square_structures_20260609_1138_full2/ex271/verilog/ex271_square_wallace_square_outside.v,student/work/ex270_ex274_frontend_square_structures_20260609_1138_full2/ex271/aigs/ex271_square_wallace_square_outside_synth_preset_d20.aig,1,1,1,319,29,9251,5542,1.669253,0,0,0.347,square_specific_structural_rtl,exact unsigned 10-bit square x*x over 1024 inputs; source=wallace_square_outside; flow=synth_preset_d20
ex271,ex271_square_wallace_square_hcla2_abc_g_aig,unsigned_square_x_times_x,wallace_square_hcla2+abc_g_aig,student/work/ex270_ex274_frontend_square_structures_20260609_1138_full2/ex271/verilog/ex271_square_wallace_square_hcla2.v,student/work/ex270_ex274_frontend_square_structures_20260609_1138_full2/ex271/aigs/ex271_square_wallace_square_hcla2_abc_g_aig.aig,1,1,1,334,30,10020,5542,1.808012,0,0,0.292,square_specific_structural_rtl,exact unsigned 10-bit square x*x over 1024 inputs; source=wallace_square_hcla2; flow=abc_g_aig
ex271,ex271_square_wallace_square_hcla2_wreduce_abc_g_aig,unsigned_square_x_times_x,wallace_square_hcla2+wreduce_abc_g_aig,student/work/ex270_ex274_frontend_square_structures_20260609_1138_full2/ex271/verilog/ex271_square_wallace_square_hcla2.v,student/work/ex270_ex274_frontend_square_structures_20260609_1138_full2/ex271/aigs/ex271_square_wallace_square_hcla2_wreduce_abc_g_aig.aig,1,1,1,336,30,10080,5542,1.818838,0,0,0.306,square_specific_structural_rtl,exact unsigned 10-bit square x*x over 1024 inputs; source=wallace_square_hcla2; flow=wreduce_abc_g_aig
ex271,ex271_square_wallace_square_hcla2_arith_wreduce_aig,unsigned_square_x_times_x,wallace_square_hcla2+arith_wreduce_aig,student/work/ex270_ex274_frontend_square_structures_20260609_1138_full2/ex271/verilog/ex271_square_wallace_square_hcla2.v,student/work/ex270_ex274_frontend_square_structures_20260609_1138_full2/ex271/aigs/ex271_square_wallace_square_hcla2_arith_wreduce_aig.aig,1,1,1,336,30,10080,5542,1.818838,0,0,0.305,square_specific_structural_rtl,exact unsigned 10-bit square x*x over 1024 inputs; source=wallace_square_hcla2; flow=arith_wreduce_aig
ex271,ex271_square_wallace_square_hcla2_synth_preset_d20,unsigned_square_x_times_x,wallace_square_hcla2+synth_preset_d20,student/work/ex270_ex274_frontend_square_structures_20260609_1138_full2/ex271/verilog/ex271_square_wallace_square_hcla2.v,student/work/ex270_ex274_frontend_square_structures_20260609_1138_full2/ex271/aigs/ex271_square_wallace_square_hcla2_synth_preset_d20.aig,1,1,1,338,31,10478,5542,1.890653,0,0,0.389,square_specific_structural_rtl,exact unsigned 10-bit square x*x over 1024 inputs; source=wallace_square_hcla2; flow=synth_preset_d20
ex271,ex271_square_wallace_square_hcla4_abc_g_aig,unsigned_square_x_times_x,wallace_square_hcla4+abc_g_aig,student/work/ex270_ex274_frontend_square_structures_20260609_1138_full2/ex271/verilog/ex271_square_wallace_square_hcla4.v,student/work/ex270_ex274_frontend_square_structures_20260609_1138_full2/ex271/aigs/ex271_square_wallace_square_hcla4_abc_g_aig.aig,1,1,1,341,30,10230,5542,1.845904,0,0,0.290,square_specific_structural_rtl,exact unsigned 10-bit square x*x over 1024 inputs; source=wallace_square_hcla4; flow=abc_g_aig
ex271,ex271_square_wallace_square_hcla4_wreduce_abc_g_aig,unsigned_square_x_times_x,wallace_square_hcla4+wreduce_abc_g_aig,student/work/ex270_ex274_frontend_square_structures_20260609_1138_full2/ex271/verilog/ex271_square_wallace_square_hcla4.v,student/work/ex270_ex274_frontend_square_structures_20260609_1138_full2/ex271/aigs/ex271_square_wallace_square_hcla4_wreduce_abc_g_aig.aig,1,1,1,339,30,10170,5542,1.835078,0,0,0.303,square_specific_structural_rtl,exact unsigned 10-bit square x*x over 1024 inputs; source=wallace_square_hcla4; flow=wreduce_abc_g_aig
ex271,ex271_square_wallace_square_hcla4_arith_wreduce_aig,unsigned_square_x_times_x,wallace_square_hcla4+arith_wreduce_aig,student/work/ex270_ex274_frontend_square_structures_20260609_1138_full2/ex271/verilog/ex271_square_wallace_square_hcla4.v,student/work/ex270_ex274_frontend_square_structures_20260609_1138_full2/ex271/aigs/ex271_square_wallace_square_hcla4_arith_wreduce_aig.aig,1,1,1,339,30,10170,5542,1.835078,0,0,0.306,square_specific_structural_rtl,exact unsigned 10-bit square x*x over 1024 inputs; source=wallace_square_hcla4; flow=arith_wreduce_aig
ex271,ex271_square_wallace_square_hcla4_synth_preset_d20,unsigned_square_x_times_x,wallace_square_hcla4+synth_preset_d20,student/work/ex270_ex274_frontend_square_structures_20260609_1138_full2/ex271/verilog/ex271_square_wallace_square_hcla4.v,student/work/ex270_ex274_frontend_square_structures_20260609_1138_full2/ex271/aigs/ex271_square_wallace_square_hcla4_synth_preset_d20.aig,1,1,1,336,30,10080,5542,1.818838,0,0,0.394,square_specific_structural_rtl,exact unsigned 10-bit square x*x over 1024 inputs; source=wallace_square_hcla4; flow=synth_preset_d20
ex271,ex271_square_wallace_square_hcla6_abc_g_aig,unsigned_square_x_times_x,wallace_square_hcla6+abc_g_aig,student/work/ex270_ex274_frontend_square_structures_20260609_1138_full2/ex271/verilog/ex271_square_wallace_square_hcla6.v,student/work/ex270_ex274_frontend_square_structures_20260609_1138_full2/ex271/aigs/ex271_square_wallace_square_hcla6_abc_g_aig.aig,1,1,1,336,30,10080,5542,1.818838,0,0,0.288,square_specific_structural_rtl,exact unsigned 10-bit square x*x over 1024 inputs; source=wallace_square_hcla6; flow=abc_g_aig
ex271,ex271_square_wallace_square_hcla6_wreduce_abc_g_aig,unsigned_square_x_times_x,wallace_square_hcla6+wreduce_abc_g_aig,student/work/ex270_ex274_frontend_square_structures_20260609_1138_full2/ex271/verilog/ex271_square_wallace_square_hcla6.v,student/work/ex270_ex274_frontend_square_structures_20260609_1138_full2/ex271/aigs/ex271_square_wallace_square_hcla6_wreduce_abc_g_aig.aig,1,1,1,336,31,10416,5542,1.879466,0,0,0.301,square_specific_structural_rtl,exact unsigned 10-bit square x*x over 1024 inputs; source=wallace_square_hcla6; flow=wreduce_abc_g_aig
ex271,ex271_square_wallace_square_hcla6_arith_wreduce_aig,unsigned_square_x_times_x,wallace_square_hcla6+arith_wreduce_aig,student/work/ex270_ex274_frontend_square_structures_20260609_1138_full2/ex271/verilog/ex271_square_wallace_square_hcla6.v,student/work/ex270_ex274_frontend_square_structures_20260609_1138_full2/ex271/aigs/ex271_square_wallace_square_hcla6_arith_wreduce_aig.aig,1,1,1,336,31,10416,5542,1.879466,0,0,0.301,square_specific_structural_rtl,exact unsigned 10-bit square x*x over 1024 inputs; source=wallace_square_hcla6; flow=arith_wreduce_aig
ex271,ex271_square_wallace_square_hcla6_synth_preset_d20,unsigned_square_x_times_x,wallace_square_hcla6+synth_preset_d20,student/work/ex270_ex274_frontend_square_structures_20260609_1138_full2/ex271/verilog/ex271_square_wallace_square_hcla6.v,student/work/ex270_ex274_frontend_square_structures_20260609_1138_full2/ex271/aigs/ex271_square_wallace_square_hcla6_synth_preset_d20.aig,1,1,1,333,30,9990,5542,1.802598,0,0,0.387,square_specific_structural_rtl,exact unsigned 10-bit square x*x over 1024 inputs; source=wallace_square_hcla6; flow=synth_preset_d20
ex271,ex271_square_wallace_square_hcla8_abc_g_aig,unsigned_square_x_times_x,wallace_square_hcla8+abc_g_aig,student/work/ex270_ex274_frontend_square_structures_20260609_1138_full2/ex271/verilog/ex271_square_wallace_square_hcla8.v,student/work/ex270_ex274_frontend_square_structures_20260609_1138_full2/ex271/aigs/ex271_square_wallace_square_hcla8_abc_g_aig.aig,1,1,1,338,29,9802,5542,1.768676,0,0,0.290,square_specific_structural_rtl,exact unsigned 10-bit square x*x over 1024 inputs; source=wallace_square_hcla8; flow=abc_g_aig
ex271,ex271_square_wallace_square_hcla8_wreduce_abc_g_aig,unsigned_square_x_times_x,wallace_square_hcla8+wreduce_abc_g_aig,student/work/ex270_ex274_frontend_square_structures_20260609_1138_full2/ex271/verilog/ex271_square_wallace_square_hcla8.v,student/work/ex270_ex274_frontend_square_structures_20260609_1138_full2/ex271/aigs/ex271_square_wallace_square_hcla8_wreduce_abc_g_aig.aig,1,1,1,337,29,9773,5542,1.763443,0,0,0.307,square_specific_structural_rtl,exact unsigned 10-bit square x*x over 1024 inputs; source=wallace_square_hcla8; flow=wreduce_abc_g_aig
ex271,ex271_square_wallace_square_hcla8_arith_wreduce_aig,unsigned_square_x_times_x,wallace_square_hcla8+arith_wreduce_aig,student/work/ex270_ex274_frontend_square_structures_20260609_1138_full2/ex271/verilog/ex271_square_wallace_square_hcla8.v,student/work/ex270_ex274_frontend_square_structures_20260609_1138_full2/ex271/aigs/ex271_square_wallace_square_hcla8_arith_wreduce_aig.aig,1,1,1,337,29,9773,5542,1.763443,0,0,0.304,square_specific_structural_rtl,exact unsigned 10-bit square x*x over 1024 inputs; source=wallace_square_hcla8; flow=arith_wreduce_aig
ex271,ex271_square_wallace_square_hcla8_synth_preset_d20,unsigned_square_x_times_x,wallace_square_hcla8+synth_preset_d20,student/work/ex270_ex274_frontend_square_structures_20260609_1138_full2/ex271/verilog/ex271_square_wallace_square_hcla8.v,student/work/ex270_ex274_frontend_square_structures_20260609_1138_full2/ex271/aigs/ex271_square_wallace_square_hcla8_synth_preset_d20.aig,1,1,1,333,30,9990,5542,1.802598,0,0,0.381,square_specific_structural_rtl,exact unsigned 10-bit square x*x over 1024 inputs; source=wallace_square_hcla8; flow=synth_preset_d20
ex271,ex271_square_wallace_square_rev_hcla4_abc_g_aig,unsigned_square_x_times_x,wallace_square_rev_hcla4+abc_g_aig,student/work/ex270_ex274_frontend_square_structures_20260609_1138_full2/ex271/verilog/ex271_square_wallace_square_rev_hcla4.v,student/work/ex270_ex274_frontend_square_structures_20260609_1138_full2/ex271/aigs/ex271_square_wallace_square_rev_hcla4_abc_g_aig.aig,1,1,1,338,32,10816,5542,1.951642,0,0,0.293,square_specific_structural_rtl,exact unsigned 10-bit square x*x over 1024 inputs; source=wallace_square_rev_hcla4; flow=abc_g_aig
ex271,ex271_square_wallace_square_rev_hcla4_wreduce_abc_g_aig,unsigned_square_x_times_x,wallace_square_rev_hcla4+wreduce_abc_g_aig,student/work/ex270_ex274_frontend_square_structures_20260609_1138_full2/ex271/verilog/ex271_square_wallace_square_rev_hcla4.v,student/work/ex270_ex274_frontend_square_structures_20260609_1138_full2/ex271/aigs/ex271_square_wallace_square_rev_hcla4_wreduce_abc_g_aig.aig,1,1,1,332,31,10292,5542,1.857091,0,0,0.306,square_specific_structural_rtl,exact unsigned 10-bit square x*x over 1024 inputs; source=wallace_square_rev_hcla4; flow=wreduce_abc_g_aig
ex271,ex271_square_wallace_square_rev_hcla4_arith_wreduce_aig,unsigned_square_x_times_x,wallace_square_rev_hcla4+arith_wreduce_aig,student/work/ex270_ex274_frontend_square_structures_20260609_1138_full2/ex271/verilog/ex271_square_wallace_square_rev_hcla4.v,student/work/ex270_ex274_frontend_square_structures_20260609_1138_full2/ex271/aigs/ex271_square_wallace_square_rev_hcla4_arith_wreduce_aig.aig,1,1,1,332,31,10292,5542,1.857091,0,0,0.312,square_specific_structural_rtl,exact unsigned 10-bit square x*x over 1024 inputs; source=wallace_square_rev_hcla4; flow=arith_wreduce_aig
ex271,ex271_square_wallace_square_rev_hcla4_synth_preset_d20,unsigned_square_x_times_x,wallace_square_rev_hcla4+synth_preset_d20,student/work/ex270_ex274_frontend_square_structures_20260609_1138_full2/ex271/verilog/ex271_square_wallace_square_rev_hcla4.v,student/work/ex270_ex274_frontend_square_structures_20260609_1138_full2/ex271/aigs/ex271_square_wallace_square_rev_hcla4_synth_preset_d20.aig,1,1,1,337,29,9773,5542,1.763443,0,0,0.393,square_specific_structural_rtl,exact unsigned 10-bit square x*x over 1024 inputs; source=wallace_square_rev_hcla4; flow=synth_preset_d20
ex271,ex271_square_wallace_square_rev_hcla6_abc_g_aig,unsigned_square_x_times_x,wallace_square_rev_hcla6+abc_g_aig,student/work/ex270_ex274_frontend_square_structures_20260609_1138_full2/ex271/verilog/ex271_square_wallace_square_rev_hcla6.v,student/work/ex270_ex274_frontend_square_structures_20260609_1138_full2/ex271/aigs/ex271_square_wallace_square_rev_hcla6_abc_g_aig.aig,1,1,1,331,31,10261,5542,1.851498,0,0,0.289,square_specific_structural_rtl,exact unsigned 10-bit square x*x over 1024 inputs; source=wallace_square_rev_hcla6; flow=abc_g_aig
ex271,ex271_square_wallace_square_rev_hcla6_wreduce_abc_g_aig,unsigned_square_x_times_x,wallace_square_rev_hcla6+wreduce_abc_g_aig,student/work/ex270_ex274_frontend_square_structures_20260609_1138_full2/ex271/verilog/ex271_square_wallace_square_rev_hcla6.v,student/work/ex270_ex274_frontend_square_structures_20260609_1138_full2/ex271/aigs/ex271_square_wallace_square_rev_hcla6_wreduce_abc_g_aig.aig,1,1,1,332,32,10624,5542,1.916997,0,0,0.301,square_specific_structural_rtl,exact unsigned 10-bit square x*x over 1024 inputs; source=wallace_square_rev_hcla6; flow=wreduce_abc_g_aig
ex271,ex271_square_wallace_square_rev_hcla6_arith_wreduce_aig,unsigned_square_x_times_x,wallace_square_rev_hcla6+arith_wreduce_aig,student/work/ex270_ex274_frontend_square_structures_20260609_1138_full2/ex271/verilog/ex271_square_wallace_square_rev_hcla6.v,student/work/ex270_ex274_frontend_square_structures_20260609_1138_full2/ex271/aigs/ex271_square_wallace_square_rev_hcla6_arith_wreduce_aig.aig,1,1,1,332,32,10624,5542,1.916997,0,0,0.299,square_specific_structural_rtl,exact unsigned 10-bit square x*x over 1024 inputs; source=wallace_square_rev_hcla6; flow=arith_wreduce_aig
ex271,ex271_square_wallace_square_rev_hcla6_synth_preset_d20,unsigned_square_x_times_x,wallace_square_rev_hcla6+synth_preset_d20,student/work/ex270_ex274_frontend_square_structures_20260609_1138_full2/ex271/verilog/ex271_square_wallace_square_rev_hcla6.v,student/work/ex270_ex274_frontend_square_structures_20260609_1138_full2/ex271/aigs/ex271_square_wallace_square_rev_hcla6_synth_preset_d20.aig,1,1,1,336,30,10080,5542,1.818838,0,0,0.390,square_specific_structural_rtl,exact unsigned 10-bit square x*x over 1024 inputs; source=wallace_square_rev_hcla6; flow=synth_preset_d20
ex271,ex271_square_wallace_square_outside_hcla4_abc_g_aig,unsigned_square_x_times_x,wallace_square_outside_hcla4+abc_g_aig,student/work/ex270_ex274_frontend_square_structures_20260609_1138_full2/ex271/verilog/ex271_square_wallace_square_outside_hcla4.v,student/work/ex270_ex274_frontend_square_structures_20260609_1138_full2/ex271/aigs/ex271_square_wallace_square_outside_hcla4_abc_g_aig.aig,1,1,1,317,29,9193,5542,1.658787,0,0,0.285,square_specific_structural_rtl,exact unsigned 10-bit square x*x over 1024 inputs; source=wallace_square_outside_hcla4; flow=abc_g_aig
ex271,ex271_square_wallace_square_outside_hcla4_wreduce_abc_g_aig,unsigned_square_x_times_x,wallace_square_outside_hcla4+wreduce_abc_g_aig,student/work/ex270_ex274_frontend_square_structures_20260609_1138_full2/ex271/verilog/ex271_square_wallace_square_outside_hcla4.v,student/work/ex270_ex274_frontend_square_structures_20260609_1138_full2/ex271/aigs/ex271_square_wallace_square_outside_hcla4_wreduce_abc_g_aig.aig,1,1,1,317,29,9193,5542,1.658787,0,0,0.299,square_specific_structural_rtl,exact unsigned 10-bit square x*x over 1024 inputs; source=wallace_square_outside_hcla4; flow=wreduce_abc_g_aig
ex271,ex271_square_wallace_square_outside_hcla4_arith_wreduce_aig,unsigned_square_x_times_x,wallace_square_outside_hcla4+arith_wreduce_aig,student/work/ex270_ex274_frontend_square_structures_20260609_1138_full2/ex271/verilog/ex271_square_wallace_square_outside_hcla4.v,student/work/ex270_ex274_frontend_square_structures_20260609_1138_full2/ex271/aigs/ex271_square_wallace_square_outside_hcla4_arith_wreduce_aig.aig,1,1,1,317,29,9193,5542,1.658787,0,0,0.299,square_specific_structural_rtl,exact unsigned 10-bit square x*x over 1024 inputs; source=wallace_square_outside_hcla4; flow=arith_wreduce_aig
ex271,ex271_square_wallace_square_outside_hcla4_synth_preset_d20,unsigned_square_x_times_x,wallace_square_outside_hcla4+synth_preset_d20,student/work/ex270_ex274_frontend_square_structures_20260609_1138_full2/ex271/verilog/ex271_square_wallace_square_outside_hcla4.v,student/work/ex270_ex274_frontend_square_structures_20260609_1138_full2/ex271/aigs/ex271_square_wallace_square_outside_hcla4_synth_preset_d20.aig,1,1,1,321,29,9309,5542,1.679719,0,0,0.382,square_specific_structural_rtl,exact unsigned 10-bit square x*x over 1024 inputs; source=wallace_square_outside_hcla4; flow=synth_preset_d20
