case,candidate_id,hypothesis,function_guess,variant,method_signature,verilog_path,aig_path,metadata_path,verified_truth,equivalent,official_status,area,delay,adp,reference_adp,ratio_to_reference,within_1p5_reference,beats_reference,classification,selection_reason,source_kind,source_csv,source_run,source_verilog_path,source_aig_path,source_evaluate_log,aig_sha256,verilog_sha256,notes
ex211,ex211_r94_bf16_reciprocal_delta_pair_mode_hilo3,bf16_reciprocal,,source-level grouped output delta pair using sign-selected halves,ex211|round94_frontend_structural_bf16|bf16_reciprocal|delta_pair_mode_hilo3|shared_shell_or_grouped_output|yosys_aigmap_then_official_evaluate|abc_read_truth_xf,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex211/verilog/ex211_r94_bf16_reciprocal_delta_pair_mode_hilo3.v,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex211/aigs/ex211_r94_bf16_reciprocal_delta_pair_mode_hilo3.aig,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex211/metadata/ex211_r94_bf16_reciprocal_delta_pair_mode_hilo3.json,1,1,OK,296,12,3552,2136,1.662921,0,0,frontend_verified,backend_start_diverse_noncurrent,frontend_campaign_shard,student/frontend_campaigns/campaigns/frontend_bf16_unknown_struct_round94_20260614_0552/agent_shards/sub-bf16-recip-power-r94/candidates.csv,frontend_bf16_unknown_struct_round94_20260614_0552,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-bf16-recip-power-r94/ex211/verilog/ex211_r94_bf16_reciprocal_delta_pair_mode_hilo3.v,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-bf16-recip-power-r94/ex211/official_eval/ex211_r94_bf16_reciprocal_delta_pair_mode_hilo3/ex211.aig,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-bf16-recip-power-r94/ex211/logs/ex211_r94_bf16_reciprocal_delta_pair_mode_hilo3.evaluate.py.log,de86080f036af70fd45ab3b5a4cdebcf6a613f18aced42cc201f02ab618a3a51,0af1e5bc773360599847911d20ef228c9d46a5fd8967c786b8e86a334346f2fe,semantic model exact over 65536 inputs; official evaluate.py OK; collected from existing log; synth_aig=student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-bf16-recip-power-r94/ex211/aigs/ex211_r94_bf16_reciprocal_delta_pair_mode_hilo3.aig; yosys_log=student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-bf16-recip-power-r94/ex211/logs/ex211_r94_bf16_reciprocal_delta_pair_mode_hilo3.yosys.log
ex211,ex211_r94_bf16_reciprocal_odd_pos_fields_e3_m3,bf16_reciprocal,,positive-domain field table with shared sign shell,ex211|round94_frontend_structural_bf16|bf16_reciprocal|odd_pos_fields_e3_m3|shared_shell_or_grouped_output|yosys_aigmap_then_official_evaluate|abc_read_truth_xf,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex211/verilog/ex211_r94_bf16_reciprocal_odd_pos_fields_e3_m3.v,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex211/aigs/ex211_r94_bf16_reciprocal_odd_pos_fields_e3_m3.aig,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex211/metadata/ex211_r94_bf16_reciprocal_odd_pos_fields_e3_m3.json,1,1,OK,992,14,13888,2136,6.501873,0,0,frontend_verified,backend_start_diverse_noncurrent,frontend_campaign_shard,student/frontend_campaigns/campaigns/frontend_bf16_unknown_struct_round94_20260614_0552/agent_shards/sub-bf16-recip-power-r94/candidates.csv,frontend_bf16_unknown_struct_round94_20260614_0552,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-bf16-recip-power-r94/ex211/verilog/ex211_r94_bf16_reciprocal_odd_pos_fields_e3_m3.v,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-bf16-recip-power-r94/ex211/official_eval/ex211_r94_bf16_reciprocal_odd_pos_fields_e3_m3/ex211.aig,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-bf16-recip-power-r94/ex211/logs/ex211_r94_bf16_reciprocal_odd_pos_fields_e3_m3.evaluate.py.log,aea38086155e77df084bbd5ceeb9e3239a5e4c7e1d1048dd095867b497e88e7e,55068dbae81adfdcdb4100043c0f1b8679d02dcb32c1054adf10f9e74e045fd1,semantic model exact over 65536 inputs; official evaluate.py OK; collected from existing log; synth_aig=student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-bf16-recip-power-r94/ex211/aigs/ex211_r94_bf16_reciprocal_odd_pos_fields_e3_m3.aig; yosys_log=student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-bf16-recip-power-r94/ex211/logs/ex211_r94_bf16_reciprocal_odd_pos_fields_e3_m3.yosys.log
ex212,ex212_bf16_square_delta_pair_mode_hilo4,bf16_square,square,delta_pair_mode_hilo4,bf16_square,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex212/verilog/ex212_bf16_square_delta_pair_mode_hilo4.v,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex212/aigs/ex212_bf16_square_delta_pair_mode_hilo4.aig,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex212/metadata/ex212_bf16_square_delta_pair_mode_hilo4.json,1,1,OK,282,11,3102,2304,1.346354,1,0,frontend_verified,backend_start_diverse_noncurrent,student_runs,student/runs/bf16/ex200_ex219_current/results/candidates.csv,ex210_ex214_frontend_bf16_semantic_20260606_1315,student/work/ex210_ex214_frontend_bf16_semantic_20260606_1315/ex212/verilog/ex212_bf16_square_delta_pair_mode_hilo4.v,student/work/ex210_ex214_frontend_bf16_semantic_20260606_1315/ex212/aigs/ex212_bf16_square_delta_pair_mode_hilo4.aig,,e66d0587dadb43607d875681b95f15c45b1ac49c58cca160fe81ebc6712e7f3f,39af1201ff84518bafe0ed31576716a36de48897c5d08a2e5f78b7352acb84dc,semantic model exact over 65536 inputs; delta pair base_policy=mode delta_mode=hilo4 items=16529
ex212,ex212_bf16_square_delta_pair_first_hilo4,bf16_square,square,delta_pair_first_hilo4,bf16_square,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex212/verilog/ex212_bf16_square_delta_pair_first_hilo4.v,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex212/aigs/ex212_bf16_square_delta_pair_first_hilo4.aig,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex212/metadata/ex212_bf16_square_delta_pair_first_hilo4.json,1,1,OK,287,11,3157,2304,1.370226,1,0,frontend_verified,backend_start_diverse_noncurrent,student_runs,student/runs/bf16/ex200_ex219_current/results/candidates.csv,ex210_ex214_frontend_bf16_semantic_20260606_1315,student/work/ex210_ex214_frontend_bf16_semantic_20260606_1315/ex212/verilog/ex212_bf16_square_delta_pair_first_hilo4.v,student/work/ex210_ex214_frontend_bf16_semantic_20260606_1315/ex212/aigs/ex212_bf16_square_delta_pair_first_hilo4.aig,,37d1cc32421aea4c2fe66812cab1739eb832fa591fe37fcc23c54a19ccdbaf89,d883ae6b30fba7e92bc584ec502618adc44946ccbcba6af3b326ae3fd2182a03,semantic model exact over 65536 inputs; delta pair base_policy=first delta_mode=hilo4 items=16529
ex212,ex212_r94_bf16_square_delta_pair_mode_hilo3_bits_15_bh1,bf16_square,,delta-pair regrouping with explicit constant sign-bit repair,ex212|round94_frontend_structural_bf16|bf16_square|delta_pair_mode_hilo3_bits_15_bh1|shared_shell_or_grouped_output|yosys_aigmap_then_official_evaluate|abc_read_truth_xf,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex212/verilog/ex212_r94_bf16_square_delta_pair_mode_hilo3_bits_15_bh1.v,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex212/aigs/ex212_r94_bf16_square_delta_pair_mode_hilo3_bits_15_bh1.aig,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex212/metadata/ex212_r94_bf16_square_delta_pair_mode_hilo3_bits_15_bh1.json,1,1,OK,302,11,3322,2304,1.441840,1,0,frontend_verified,backend_start_diverse_noncurrent,frontend_campaign_shard,student/frontend_campaigns/campaigns/frontend_bf16_unknown_struct_round94_20260614_0552/agent_shards/sub-bf16-recip-power-r94/best.csv,frontend_bf16_unknown_struct_round94_20260614_0552,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-bf16-recip-power-r94/ex212/verilog/ex212_r94_bf16_square_delta_pair_mode_hilo3_bits_15_bh1.v,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-bf16-recip-power-r94/ex212/official_eval/ex212_r94_bf16_square_delta_pair_mode_hilo3_bits_15_bh1/ex212.aig,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-bf16-recip-power-r94/ex212/logs/ex212_r94_bf16_square_delta_pair_mode_hilo3_bits_15_bh1.evaluate.py.log,9976a1aa025029978e25d25e675ab6fe4a711a24a758c66808bbfd8b1bf3d10c,794e67b9a26d7fecaf1ac9bc5daf928fe2976ec3ac600a144d8b12d83ff11348,semantic model exact over 65536 inputs; official evaluate.py OK; collected from existing log; synth_aig=student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-bf16-recip-power-r94/ex212/aigs/ex212_r94_bf16_square_delta_pair_mode_hilo3_bits_15_bh1.aig; yosys_log=student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-bf16-recip-power-r94/ex212/logs/ex212_r94_bf16_square_delta_pair_mode_hilo3_bits_15_bh1.yosys.log
ex212,ex212_bf16_square_legacy_exp_mant_delta_pair,bf16_square,square,legacy_exp_mant_delta_pair,bf16_square,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex212/verilog/ex212_bf16_square_legacy_exp_mant_delta_pair.v,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex212/aigs/ex212_bf16_square_legacy_exp_mant_delta_pair.aig,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex212/metadata/ex212_bf16_square_legacy_exp_mant_delta_pair.json,1,1,OK,318,11,3498,2304,1.518229,0,0,frontend_verified,backend_start_diverse_noncurrent,student_runs,student/runs/bf16/ex200_ex219_current/results/candidates.csv,ex210_ex214_frontend_bf16_semantic_20260606_1315,student/work/ex210_ex214_frontend_bf16_semantic_20260606_1315/ex212/verilog/ex212_bf16_square_legacy_exp_mant_delta_pair.v,student/work/ex210_ex214_frontend_bf16_semantic_20260606_1315/ex212/aigs/ex212_bf16_square_legacy_exp_mant_delta_pair.aig,,2ded6bc901221b32a2c59b9b01695a9ad3761eca8801b31a5d52658628096251,389df307c250ee65e4d04ead363603bd3e3e37d555b1d89e4f4b5bba54d9fbf2,semantic model exact over 65536 inputs; legacy bf16_verilog_search exp_mant_delta_pair; 16768
ex212,ex212_r94_bf16_square_hand_square_formula_mant_lut,bf16_square,,semantic square exponent-affine shell plus compact mantissa LUT,ex212|round94_frontend_structural_bf16|bf16_square|hand_square_formula_mant_lut|shared_shell_or_grouped_output|yosys_aigmap_then_official_evaluate|abc_read_truth_xf,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex212/verilog/ex212_r94_bf16_square_hand_square_formula_mant_lut.v,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex212/aigs/ex212_r94_bf16_square_hand_square_formula_mant_lut.aig,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex212/metadata/ex212_r94_bf16_square_hand_square_formula_mant_lut.json,1,1,OK,300,12,3600,2304,1.562500,0,0,frontend_verified,backend_start_diverse_noncurrent,frontend_campaign_shard,student/frontend_campaigns/campaigns/frontend_bf16_unknown_struct_round94_20260614_0552/agent_shards/sub-bf16-recip-power-r94/candidates.csv,frontend_bf16_unknown_struct_round94_20260614_0552,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-bf16-recip-power-r94/ex212/verilog/ex212_r94_bf16_square_hand_square_formula_mant_lut.v,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-bf16-recip-power-r94/ex212/official_eval/ex212_r94_bf16_square_hand_square_formula_mant_lut/ex212.aig,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-bf16-recip-power-r94/ex212/logs/ex212_r94_bf16_square_hand_square_formula_mant_lut.evaluate.py.log,fd5234c766cefae86034b00909454fd33a8bf861cbe80d0e7af3d00bf13d3c71,5a91b64054898c30986d153e41763b443313ee66a4faf997d3d3210dbd5a5440,semantic model exact over 65536 inputs; official evaluate.py OK; collected from existing log; synth_aig=student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-bf16-recip-power-r94/ex212/aigs/ex212_r94_bf16_square_hand_square_formula_mant_lut.aig; yosys_log=student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-bf16-recip-power-r94/ex212/logs/ex212_r94_bf16_square_hand_square_formula_mant_lut.yosys.log
ex212,ex212_bf16_square_arith_semantic_fields,bf16_square,square,arith_semantic_fields,bf16_square,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex212/verilog/ex212_bf16_square_arith_semantic_fields.v,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex212/aigs/ex212_bf16_square_arith_semantic_fields.aig,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex212/metadata/ex212_bf16_square_arith_semantic_fields.json,1,1,OK,300,12,3600,2304,1.562500,0,0,frontend_verified,backend_start_diverse_noncurrent,student_runs,student/runs/bf16/ex200_ex219_current/results/candidates.csv,ex210_ex214_frontend_bf16_semantic_20260606_1315,student/work/ex210_ex214_frontend_bf16_semantic_20260606_1315/ex212/verilog/ex212_bf16_square_arith_semantic_fields.v,student/work/ex210_ex214_frontend_bf16_semantic_20260606_1315/ex212/aigs/ex212_bf16_square_arith_semantic_fields.aig,,5e7e99dd47fb5ef3bdb29f8eb51ad0764b9aa8f24630b573ca00f41b8aeaaed3,9802d25d5426fa190599d37bcf6716e3d7a7b5f447ac864c0d94bcc440825a98,semantic model exact over 65536 inputs; semantic BF16 exponent/mantissa RTL; 128; sign_mode=same; normal_table_entries=127
ex213,ex213_bf16_sqrt_sep_fields_e3_m3_s3_bits_14_bh1,bf16_sqrt,sqrt,sep_fields_e3_m3_s3_bits_14_bh1,bf16_sqrt,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex213/verilog/ex213_bf16_sqrt_sep_fields_e3_m3_s3_bits_14_bh1.v,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex213/aigs/ex213_bf16_sqrt_sep_fields_e3_m3_s3_bits_14_bh1.aig,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex213/metadata/ex213_bf16_sqrt_sep_fields_e3_m3_s3_bits_14_bh1.json,1,1,OK,333,12,3996,2900,1.377931,1,0,frontend_verified,backend_start_diverse_noncurrent,student_runs,student/runs/bf16/ex200_ex219_current/results/candidates.csv,ex210_ex214_frontend_bf16_semantic_20260606_1315,student/work/ex210_ex214_frontend_bf16_semantic_20260606_1315/ex213/verilog/ex213_bf16_sqrt_sep_fields_e3_m3_s3_bits_14_bh1.v,student/work/ex210_ex214_frontend_bf16_semantic_20260606_1315/ex213/aigs/ex213_bf16_sqrt_sep_fields_e3_m3_s3_bits_14_bh1.aig,,ed6ccb9bf2e8579feae5c12e5e17732b8a35986f94ae4fc118df783eb6fbb0bf,be2ad6a2627bd51ef6f98e3caea0325fca8bbd47c92a02e883760beed50339fc,semantic model exact over 65536 inputs; separate fields exp_hi=3 mant_hi=3 sign_hi=3 items=29859; sep bit overrides bits=14 bit_hi_bits=1 bit_items=3
ex213,ex213_bf16_sqrt_sep_fields_e3_m3_s3,bf16_sqrt,sqrt,sep_fields_e3_m3_s3,bf16_sqrt,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex213/verilog/ex213_bf16_sqrt_sep_fields_e3_m3_s3.v,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex213/aigs/ex213_bf16_sqrt_sep_fields_e3_m3_s3.aig,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex213/metadata/ex213_bf16_sqrt_sep_fields_e3_m3_s3.json,1,1,OK,337,12,4044,2900,1.394483,1,0,frontend_verified,backend_start_diverse_noncurrent,student_runs,student/runs/bf16/ex200_ex219_current/results/candidates.csv,ex210_ex214_frontend_bf16_semantic_20260606_1315,student/work/ex210_ex214_frontend_bf16_semantic_20260606_1315/ex213/verilog/ex213_bf16_sqrt_sep_fields_e3_m3_s3.v,student/work/ex210_ex214_frontend_bf16_semantic_20260606_1315/ex213/aigs/ex213_bf16_sqrt_sep_fields_e3_m3_s3.aig,,30ca5a3e606778dda5a690ed2a74aab533ef46d9b93ac799d10334d2df9f0bec,150a6df924f2b157a75141e56e67cafd64bf6ef53487b20bd85f1b0032cea454,semantic model exact over 65536 inputs; separate fields exp_hi=3 mant_hi=3 sign_hi=3 items=29859
ex213,ex213_r94_bf16_sqrt_sep_fields_e2_m4_s3_bits_1_bh1,bf16_sqrt,,mantissa regrouped separate-fields bit1 repair,ex213|round94_frontend_structural_bf16|bf16_sqrt|sep_fields_e2_m4_s3_bits_1_bh1|shared_shell_or_grouped_output|yosys_aigmap_then_official_evaluate|abc_read_truth_xf,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex213/verilog/ex213_r94_bf16_sqrt_sep_fields_e2_m4_s3_bits_1_bh1.v,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex213/aigs/ex213_r94_bf16_sqrt_sep_fields_e2_m4_s3_bits_1_bh1.aig,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex213/metadata/ex213_r94_bf16_sqrt_sep_fields_e2_m4_s3_bits_1_bh1.json,1,1,OK,359,12,4308,2900,1.485517,1,0,frontend_verified,backend_start_diverse_noncurrent,frontend_campaign_shard,student/frontend_campaigns/campaigns/frontend_bf16_unknown_struct_round94_20260614_0552/agent_shards/sub-bf16-recip-power-r94/candidates.csv,frontend_bf16_unknown_struct_round94_20260614_0552,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-bf16-recip-power-r94/ex213/verilog/ex213_r94_bf16_sqrt_sep_fields_e2_m4_s3_bits_1_bh1.v,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-bf16-recip-power-r94/ex213/official_eval/ex213_r94_bf16_sqrt_sep_fields_e2_m4_s3_bits_1_bh1/ex213.aig,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-bf16-recip-power-r94/ex213/logs/ex213_r94_bf16_sqrt_sep_fields_e2_m4_s3_bits_1_bh1.evaluate.py.log,f9382998768f5eaf0f207258ad06c7f9c16b4893431535dfdf877542bf8f0dec,d8a45f167b85352dd643ac103dee38a2e435bee2bc6662befe28423f9fcb7db4,semantic model exact over 65536 inputs; official evaluate.py OK; collected from existing log; synth_aig=student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-bf16-recip-power-r94/ex213/aigs/ex213_r94_bf16_sqrt_sep_fields_e2_m4_s3_bits_1_bh1.aig; yosys_log=student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-bf16-recip-power-r94/ex213/logs/ex213_r94_bf16_sqrt_sep_fields_e2_m4_s3_bits_1_bh1.yosys.log
ex213,ex213_bf16_sqrt_arith_semantic_fields,bf16_sqrt,sqrt,arith_semantic_fields,bf16_sqrt,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex213/verilog/ex213_bf16_sqrt_arith_semantic_fields.v,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex213/aigs/ex213_bf16_sqrt_arith_semantic_fields.aig,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex213/metadata/ex213_bf16_sqrt_arith_semantic_fields.json,1,1,OK,338,13,4394,2900,1.515172,0,0,frontend_verified,backend_start_diverse_noncurrent,student_runs,student/runs/bf16/ex200_ex219_current/results/candidates.csv,ex210_ex214_frontend_bf16_semantic_20260606_1315,student/work/ex210_ex214_frontend_bf16_semantic_20260606_1315/ex213/verilog/ex213_bf16_sqrt_arith_semantic_fields.v,student/work/ex210_ex214_frontend_bf16_semantic_20260606_1315/ex213/aigs/ex213_bf16_sqrt_arith_semantic_fields.aig,,21e59c283863f78eb4a0687b8aae97714648bf4e791eb0d487d79bb450b384e0,31ffb221e022090c260285e9335d5375717fc7d15fb401dfd999c5c1092667ac,semantic model exact over 65536 inputs; semantic BF16 exponent/mantissa RTL; 256; sign_mode=nan; normal_table_entries=254
ex213,ex213_r94_bf16_sqrt_sqrt_pos_nan_fields_e4_m3,bf16_sqrt,,sqrt positive-domain fields with canonical negative-NaN shell,ex213|round94_frontend_structural_bf16|bf16_sqrt|sqrt_pos_nan_fields_e4_m3|shared_shell_or_grouped_output|yosys_aigmap_then_official_evaluate|abc_read_truth_xf,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex213/verilog/ex213_r94_bf16_sqrt_sqrt_pos_nan_fields_e4_m3.v,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex213/aigs/ex213_r94_bf16_sqrt_sqrt_pos_nan_fields_e4_m3.aig,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex213/metadata/ex213_r94_bf16_sqrt_sqrt_pos_nan_fields_e4_m3.json,1,1,OK,372,13,4836,2900,1.667586,0,0,frontend_verified,backend_start_diverse_noncurrent,frontend_campaign_shard,student/frontend_campaigns/campaigns/frontend_bf16_unknown_struct_round94_20260614_0552/agent_shards/sub-bf16-recip-power-r94/candidates.csv,frontend_bf16_unknown_struct_round94_20260614_0552,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-bf16-recip-power-r94/ex213/verilog/ex213_r94_bf16_sqrt_sqrt_pos_nan_fields_e4_m3.v,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-bf16-recip-power-r94/ex213/official_eval/ex213_r94_bf16_sqrt_sqrt_pos_nan_fields_e4_m3/ex213.aig,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-bf16-recip-power-r94/ex213/logs/ex213_r94_bf16_sqrt_sqrt_pos_nan_fields_e4_m3.evaluate.py.log,62a9e1ea0fbc1c878c3426de045a689db5805eab00adaa69abd9503eba0647b7,5168903cc804ab2aaab44e32f9ef2d5ce2a3355791660ee9e076280cdc373e84,semantic model exact over 65536 inputs; official evaluate.py OK; collected from existing log; synth_aig=student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-bf16-recip-power-r94/ex213/aigs/ex213_r94_bf16_sqrt_sqrt_pos_nan_fields_e4_m3.aig; yosys_log=student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-bf16-recip-power-r94/ex213/logs/ex213_r94_bf16_sqrt_sqrt_pos_nan_fields_e4_m3.yosys.log
ex214,ex214_r95_bf16_reciprocal_square_legacy_default_expr_exception_case_bits_13_cmp_caseattrs,bf16_reciprocal_square,,current default/exception bit13 comparator with case-attribute source recut,ex214|round95_power_tight_bf16|bf16_reciprocal_square|legacy_default_expr_exception_case_bits_13_cmp_caseattrs|source_level_field_or_selected_bit_recut|yosys_aigmap_then_official_evaluate|abc_read_truth_xf,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex214/verilog/ex214_r95_bf16_reciprocal_square_legacy_default_expr_exception_case_bits_13_cmp_caseattrs.v,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex214/aigs/ex214_r95_bf16_reciprocal_square_legacy_default_expr_exception_case_bits_13_cmp_caseattrs.aig,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex214/metadata/ex214_r95_bf16_reciprocal_square_legacy_default_expr_exception_case_bits_13_cmp_caseattrs.json,1,1,OK,337,11,3707,2424,1.529290,0,0,frontend_verified,backend_start_diverse_noncurrent,frontend_campaign_shard,student/frontend_campaigns/campaigns/frontend_gt15_bf16_unknown_round95_20260614_0627/agent_shards/sub-bf16-power-tight-r95/best.csv,frontend_gt15_bf16_unknown_round95_20260614_0627,student/work/frontend_gt15_bf16_unknown_round95_20260614_0627/sub-bf16-power-tight-r95/ex214/verilog/ex214_r95_bf16_reciprocal_square_legacy_default_expr_exception_case_bits_13_cmp_caseattrs.v,student/work/frontend_gt15_bf16_unknown_round95_20260614_0627/sub-bf16-power-tight-r95/ex214/official_eval/ex214_r95_bf16_reciprocal_square_legacy_default_expr_exception_case_bits_13_cmp_caseattrs/ex214.aig,student/work/frontend_gt15_bf16_unknown_round95_20260614_0627/sub-bf16-power-tight-r95/ex214/logs/ex214_r95_bf16_reciprocal_square_legacy_default_expr_exception_case_bits_13_cmp_caseattrs.evaluate.py.log,dd2c988827fc7d79215873c40f4c85acd8acc0307508474a55eadd6d4131cb6e,8535d35f1a8824dbfb371e45a1ff0ab16a28993e46c006ab45f09ee23af5edeb,semantic model exact over 65536 inputs; legacy bf16_verilog_search default_expr_exception_case; exceptions=48896; default=zero; matches=16640; selected bit overrides bits=13 bit_hi_bits=cmp bit_items=36; source case attributes parallel_case full_case; official evaluate.py OK; synth_aig=student/work/frontend_gt15_bf16_unknown_round95_20260614_0627/sub-bf16-power-tight-r95/ex214/aigs/ex214_r95_bf16_reciprocal_square_legacy_default_expr_exception_case_bits_13_cmp_caseattrs.aig; yosys_log=student/work/frontend_gt15_bf16_unknown_round95_20260614_0627/sub-bf16-power-tight-r95/ex214/logs/ex214_r95_bf16_reciprocal_square_legacy_default_expr_exception_case_bits_13_cmp_caseattrs.yosys.log; runtime_sec=17.712
ex214,ex214_r96_bf16_recip_square_current_abc_g_aig,bf16_reciprocal_square_default_exception,,current selected-bit13 source with abc_g_aig,bf16_reciprocal_square_default_exception,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex214/verilog/ex214_r96_bf16_recip_square_current_abc_g_aig.v,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex214/aigs/ex214_r96_bf16_recip_square_current_abc_g_aig.aig,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex214/metadata/ex214_r96_bf16_recip_square_current_abc_g_aig.json,1,1,OK,337,11,3707,2424,1.529290,0,0,frontend_verified,backend_start_diverse_noncurrent,frontend_campaign_shard,student/frontend_campaigns/campaigns/frontend_gt15_structural_round96_20260614_0651/agent_shards/sub-bf16-smallgap-flow-r96/candidates.csv,frontend_gt15_structural_round96_20260614_0651,student/work/frontend_gt15_structural_round96_20260614_0651/sub-bf16-smallgap-flow-r96/ex214/verilog/ex214_r96_bf16_recip_square_current_abc_g_aig.v,student/work/frontend_gt15_structural_round96_20260614_0651/sub-bf16-smallgap-flow-r96/ex214/official_eval/ex214_r96_bf16_recip_square_current_abc_g_aig/ex214.aig,,470052e1309db6f31528a2e36abe087f51336447addd98a2cff64f5d65a33106,a92e4c2fa20197b8f1879215bedf93ee3bcee1aa45c7933f210eb5ca6b3e0e56,official evaluate.py OK; frontend-only source/Yosys flow; reuse current default/exception source; vary only Yosys source-to-AIG flow
