case,candidate_id,evaluate_status,equivalent,area,delay,adp,verilog_path,aig_path,log_path,agent_id,notes,status,output_dir,evaluate_log,runtime_sec,shard_csv,domain,method_signature
ex249,ex249_r70_onehot_gap_threshold,OK,1,170,31,5270,student/work/frontend_source_parallel_round70_20260613_1235/sub-fp8-worst-source-r70/ex249/verilog/ex249_r70_onehot_gap_threshold.v,student/work/frontend_source_parallel_round70_20260613_1235/sub-fp8-worst-source-r70/ex249/aigs/ex249_r70_onehot_gap_threshold.aig,student/work/frontend_source_parallel_round70_20260613_1235/sub-fp8-worst-source-r70/ex249/logs/ex249_r70_onehot_gap_threshold.evaluate.py.log,sub-fp8-worst-source-r70,official evaluate.py OK; current_overall=3339; frontend_best=4342; reference=2079,OK,student/work/frontend_source_parallel_round70_20260613_1235/sub-fp8-worst-source-r70/ex249/official_output/ex249_r70_onehot_gap_threshold,student/work/frontend_source_parallel_round70_20260613_1235/sub-fp8-worst-source-r70/ex249/logs/ex249_r70_onehot_gap_threshold.evaluate.py.log,0.449,student/frontend_campaigns/campaigns/frontend_source_parallel_round70_20260613_1235/agent_shards/sub-fp8-worst-source-r70/evaluation_results.csv,float_fp8,ex249|E5M2FN packed hypot|onehot active-gap threshold predicate network|shared raw exponent max/min decode plus named smax/smin threshold cells|yosys_synth_preset_aig|official_evaluate|delta ge bits summed then saturated
ex285,ex285_r70_lane_parity_lowrep_anf,OK,1,1104,21,23184,student/work/frontend_source_parallel_round70_20260613_1235/sub-unknown-source-r70/ex285/verilog/ex285_r70_lane_parity_lowrep_anf.v,student/work/frontend_source_parallel_round70_20260613_1235/sub-unknown-source-r70/ex285/aigs/ex285_r70_lane_parity_lowrep_anf.aig,student/work/frontend_source_parallel_round70_20260613_1235/sub-unknown-source-r70/ex285/logs/ex285_r70_lane_parity_lowrep_anf.evaluate.py.log,sub-unknown-source-r70,"stats={'selected_representatives': (0, 1, 2, 3), 'monomial_count': 117, 'term_counts': {0: 71, 1: 107, 2: 63, 3: 87}, 'max_degrees': {0: 4, 1: 4, 2: 4, 3: 4}, 'line_count': 142}; synth_sec=8.168; eval_sec=0.224",OK,student/work/frontend_source_parallel_round70_20260613_1235/sub-unknown-source-r70/ex285/official_eval/ex285_r70_lane_parity_lowrep_anf,student/work/frontend_source_parallel_round70_20260613_1235/sub-unknown-source-r70/ex285/logs/ex285_r70_lane_parity_lowrep_anf.evaluate.py.log,0.224,student/frontend_campaigns/campaigns/frontend_source_parallel_round70_20260613_1235/agent_shards/sub-unknown-source-r70/evaluation_results.csv,unknown,ex285|mixed ANF lane-parity residual|low-representative lane parity repair over current exact source|shared GF(2) monomial bank for four mod-4 output parity coordinates|yosys_internal_abc_g_aig|official_evaluate|ex285_r70_lane_parity_lowrep_anf
ex285,ex285_r70_outsidein_cube_residual,OK,1,1149,16,18384,student/work/frontend_source_parallel_round70_20260613_1235/sub-unknown-source-r70/ex285/verilog/ex285_r70_outsidein_cube_residual.v,student/work/frontend_source_parallel_round70_20260613_1235/sub-unknown-source-r70/ex285/aigs/ex285_r70_outsidein_cube_residual.aig,student/work/frontend_source_parallel_round70_20260613_1235/sub-unknown-source-r70/ex285/logs/ex285_r70_outsidein_cube_residual.evaluate.py.log,sub-unknown-source-r70,"stats={'selected_bits': (4, 8, 11), 'hi_bits': (11, 0, 10, 1, 9, 2), 'lo_bits': (3, 4, 5, 6, 7, 8), 'bit_stats': [{'bit': 4, 'total_cubes': 236, 'max_cubes': 6, 'nonempty_hi': 56}, {'bit': 8, 'total_cubes': 268, 'max_cubes': 11, 'nonempty_hi': 59}, {'bit': 11, 'total_cubes': 274, 'max_cubes': 11, 'nonempty_hi': 58}], 'line_count': 808}; synth_sec=9.067; eval_sec=0.183",OK,student/work/frontend_source_parallel_round70_20260613_1235/sub-unknown-source-r70/ex285/official_eval/ex285_r70_outsidein_cube_residual,student/work/frontend_source_parallel_round70_20260613_1235/sub-unknown-source-r70/ex285/logs/ex285_r70_outsidein_cube_residual.evaluate.py.log,0.183,student/frontend_campaigns/campaigns/frontend_source_parallel_round70_20260613_1235/agent_shards/sub-unknown-source-r70/evaluation_results.csv,unknown,ex285|outside-in orbit/cofactor residual|outside-in selected-bit cube residual over current exact source|shared outside-in high key plus low-bit wildcard cube covers|yosys_internal_abc_g_aig|official_evaluate|ex285_r70_outsidein_cube_residual
ex288,ex288_r70_lane_parity_lowrep_anf,OK,1,2588,22,56936,student/work/frontend_source_parallel_round70_20260613_1235/sub-unknown-source-r70/ex288/verilog/ex288_r70_lane_parity_lowrep_anf.v,student/work/frontend_source_parallel_round70_20260613_1235/sub-unknown-source-r70/ex288/aigs/ex288_r70_lane_parity_lowrep_anf.aig,student/work/frontend_source_parallel_round70_20260613_1235/sub-unknown-source-r70/ex288/logs/ex288_r70_lane_parity_lowrep_anf.evaluate.py.log,sub-unknown-source-r70,"stats={'selected_representatives': (0, 1, 2, 3), 'monomial_count': 145, 'term_counts': {0: 88, 1: 114, 2: 88, 3: 99}, 'max_degrees': {0: 4, 1: 4, 2: 4, 3: 4}, 'line_count': 173}; synth_sec=2.552; eval_sec=0.594",OK,student/work/frontend_source_parallel_round70_20260613_1235/sub-unknown-source-r70/ex288/official_eval/ex288_r70_lane_parity_lowrep_anf,student/work/frontend_source_parallel_round70_20260613_1235/sub-unknown-source-r70/ex288/logs/ex288_r70_lane_parity_lowrep_anf.evaluate.py.log,0.594,student/frontend_campaigns/campaigns/frontend_source_parallel_round70_20260613_1235/agent_shards/sub-unknown-source-r70/evaluation_results.csv,unknown,ex288|mixed ANF lane-parity residual|low-representative lane parity repair over current exact source|shared GF(2) monomial bank for four mod-4 output parity coordinates|yosys_internal_abc_g_aig|official_evaluate|ex288_r70_lane_parity_lowrep_anf
ex288,ex288_r70_outsidein_cube_residual,OK,1,2679,14,37506,student/work/frontend_source_parallel_round70_20260613_1235/sub-unknown-source-r70/ex288/verilog/ex288_r70_outsidein_cube_residual.v,student/work/frontend_source_parallel_round70_20260613_1235/sub-unknown-source-r70/ex288/aigs/ex288_r70_outsidein_cube_residual.aig,student/work/frontend_source_parallel_round70_20260613_1235/sub-unknown-source-r70/ex288/logs/ex288_r70_outsidein_cube_residual.evaluate.py.log,sub-unknown-source-r70,"stats={'selected_bits': (5, 9, 13), 'hi_bits': (14, 0, 13, 1, 12, 2, 11, 3), 'lo_bits': (4, 5, 6, 7, 8, 9, 10), 'bit_stats': [{'bit': 5, 'total_cubes': 549, 'max_cubes': 12, 'nonempty_hi': 155}, {'bit': 9, 'total_cubes': 560, 'max_cubes': 12, 'nonempty_hi': 155}, {'bit': 13, 'total_cubes': 549, 'max_cubes': 12, 'nonempty_hi': 155}], 'line_count': 2831}; synth_sec=3.504; eval_sec=0.618",OK,student/work/frontend_source_parallel_round70_20260613_1235/sub-unknown-source-r70/ex288/official_eval/ex288_r70_outsidein_cube_residual,student/work/frontend_source_parallel_round70_20260613_1235/sub-unknown-source-r70/ex288/logs/ex288_r70_outsidein_cube_residual.evaluate.py.log,0.618,student/frontend_campaigns/campaigns/frontend_source_parallel_round70_20260613_1235/agent_shards/sub-unknown-source-r70/evaluation_results.csv,unknown,ex288|outside-in orbit/cofactor residual|outside-in selected-bit cube residual over current exact source|shared outside-in high key plus low-bit wildcard cube covers|yosys_internal_abc_g_aig|official_evaluate|ex288_r70_outsidein_cube_residual
ex297,ex297_r70_low_plane_bitmix,OK,1,29654,16,474464,student/work/frontend_source_parallel_round70_20260613_1235/sub-unknown-source-r70/ex297/verilog/ex297_r70_low_plane_bitmix.v,student/work/frontend_source_parallel_round70_20260613_1235/sub-unknown-source-r70/ex297/aigs/ex297_r70_low_plane_bitmix.aig,student/work/frontend_source_parallel_round70_20260613_1235/sub-unknown-source-r70/ex297/logs/ex297_r70_low_plane_bitmix.evaluate.py.log,sub-unknown-source-r70,"stats={'bit_source_bits': (0, 2, 4, 6, 8, 10, 12), 'line_count': 26}; synth_sec=36.381; eval_sec=0.779",OK,student/work/frontend_source_parallel_round70_20260613_1235/sub-unknown-source-r70/ex297/official_eval/ex297_r70_low_plane_bitmix,student/work/frontend_source_parallel_round70_20260613_1235/sub-unknown-source-r70/ex297/logs/ex297_r70_low_plane_bitmix.evaluate.py.log,0.779,student/frontend_campaigns/campaigns/frontend_source_parallel_round70_20260613_1235/agent_shards/sub-unknown-source-r70/evaluation_results.csv,unknown,ex297|cyclic 2-bit selected source grouping|cell-default and bit-default source mix|shared exact r66 cell source plus selected output groups from r66 bit-plane source|yosys_internal_abc_g_aig|official_evaluate|ex297_r70_low_plane_bitmix
ex297,ex297_r70_high_plane_bitmix,OK,1,30197,16,483152,student/work/frontend_source_parallel_round70_20260613_1235/sub-unknown-source-r70/ex297/verilog/ex297_r70_high_plane_bitmix.v,student/work/frontend_source_parallel_round70_20260613_1235/sub-unknown-source-r70/ex297/aigs/ex297_r70_high_plane_bitmix.aig,student/work/frontend_source_parallel_round70_20260613_1235/sub-unknown-source-r70/ex297/logs/ex297_r70_high_plane_bitmix.evaluate.py.log,sub-unknown-source-r70,"stats={'bit_source_bits': (1, 3, 5, 7, 9, 11, 13), 'line_count': 26}; synth_sec=34.632; eval_sec=0.813",OK,student/work/frontend_source_parallel_round70_20260613_1235/sub-unknown-source-r70/ex297/official_eval/ex297_r70_high_plane_bitmix,student/work/frontend_source_parallel_round70_20260613_1235/sub-unknown-source-r70/ex297/logs/ex297_r70_high_plane_bitmix.evaluate.py.log,0.813,student/frontend_campaigns/campaigns/frontend_source_parallel_round70_20260613_1235/agent_shards/sub-unknown-source-r70/evaluation_results.csv,unknown,ex297|cyclic 2-bit selected source grouping|cell-default and bit-default source mix|shared exact r66 cell source plus selected output groups from r66 bit-plane source|yosys_internal_abc_g_aig|official_evaluate|ex297_r70_high_plane_bitmix
ex297,ex297_r70_even_cell_bitmix,OK,1,27799,16,444784,student/work/frontend_source_parallel_round70_20260613_1235/sub-unknown-source-r70/ex297/verilog/ex297_r70_even_cell_bitmix.v,student/work/frontend_source_parallel_round70_20260613_1235/sub-unknown-source-r70/ex297/aigs/ex297_r70_even_cell_bitmix.aig,student/work/frontend_source_parallel_round70_20260613_1235/sub-unknown-source-r70/ex297/logs/ex297_r70_even_cell_bitmix.evaluate.py.log,sub-unknown-source-r70,"stats={'bit_source_bits': (0, 1, 4, 5, 8, 9, 12, 13), 'line_count': 26}; synth_sec=31.032; eval_sec=0.778",OK,student/work/frontend_source_parallel_round70_20260613_1235/sub-unknown-source-r70/ex297/official_eval/ex297_r70_even_cell_bitmix,student/work/frontend_source_parallel_round70_20260613_1235/sub-unknown-source-r70/ex297/logs/ex297_r70_even_cell_bitmix.evaluate.py.log,0.778,student/frontend_campaigns/campaigns/frontend_source_parallel_round70_20260613_1235/agent_shards/sub-unknown-source-r70/evaluation_results.csv,unknown,ex297|cyclic 2-bit selected source grouping|cell-default and bit-default source mix|shared exact r66 cell source plus selected output groups from r66 bit-plane source|yosys_internal_abc_g_aig|official_evaluate|ex297_r70_even_cell_bitmix
ex299,ex299_r70_low_plane_bitmix,OK,1,111893,18,2014074,student/work/frontend_source_parallel_round70_20260613_1235/sub-unknown-source-r70/ex299/verilog/ex299_r70_low_plane_bitmix.v,student/work/frontend_source_parallel_round70_20260613_1235/sub-unknown-source-r70/ex299/aigs/ex299_r70_low_plane_bitmix.aig,student/work/frontend_source_parallel_round70_20260613_1235/sub-unknown-source-r70/ex299/logs/ex299_r70_low_plane_bitmix.evaluate.py.log,sub-unknown-source-r70,"stats={'bit_source_bits': (0, 2, 4, 6, 8, 10, 12, 14), 'line_count': 28}; synth_sec=163.920; eval_sec=5.147",OK,student/work/frontend_source_parallel_round70_20260613_1235/sub-unknown-source-r70/ex299/official_eval/ex299_r70_low_plane_bitmix,student/work/frontend_source_parallel_round70_20260613_1235/sub-unknown-source-r70/ex299/logs/ex299_r70_low_plane_bitmix.evaluate.py.log,5.147,student/frontend_campaigns/campaigns/frontend_source_parallel_round70_20260613_1235/agent_shards/sub-unknown-source-r70/evaluation_results.csv,unknown,ex299|cyclic 2-bit selected source grouping|cell-default and bit-default source mix|shared exact r66 cell source plus selected output groups from r66 bit-plane source|yosys_internal_abc_g_aig|official_evaluate|ex299_r70_low_plane_bitmix
ex299,ex299_r70_high_plane_bitmix,OK,1,113917,18,2050506,student/work/frontend_source_parallel_round70_20260613_1235/sub-unknown-source-r70/ex299/verilog/ex299_r70_high_plane_bitmix.v,student/work/frontend_source_parallel_round70_20260613_1235/sub-unknown-source-r70/ex299/aigs/ex299_r70_high_plane_bitmix.aig,student/work/frontend_source_parallel_round70_20260613_1235/sub-unknown-source-r70/ex299/logs/ex299_r70_high_plane_bitmix.evaluate.py.log,sub-unknown-source-r70,"stats={'bit_source_bits': (1, 3, 5, 7, 9, 11, 13, 15), 'line_count': 28}; synth_sec=166.098; eval_sec=5.115",OK,student/work/frontend_source_parallel_round70_20260613_1235/sub-unknown-source-r70/ex299/official_eval/ex299_r70_high_plane_bitmix,student/work/frontend_source_parallel_round70_20260613_1235/sub-unknown-source-r70/ex299/logs/ex299_r70_high_plane_bitmix.evaluate.py.log,5.115,student/frontend_campaigns/campaigns/frontend_source_parallel_round70_20260613_1235/agent_shards/sub-unknown-source-r70/evaluation_results.csv,unknown,ex299|cyclic 2-bit selected source grouping|cell-default and bit-default source mix|shared exact r66 cell source plus selected output groups from r66 bit-plane source|yosys_internal_abc_g_aig|official_evaluate|ex299_r70_high_plane_bitmix
ex299,ex299_r70_even_cell_bitmix,OK,1,103337,18,1860066,student/work/frontend_source_parallel_round70_20260613_1235/sub-unknown-source-r70/ex299/verilog/ex299_r70_even_cell_bitmix.v,student/work/frontend_source_parallel_round70_20260613_1235/sub-unknown-source-r70/ex299/aigs/ex299_r70_even_cell_bitmix.aig,student/work/frontend_source_parallel_round70_20260613_1235/sub-unknown-source-r70/ex299/logs/ex299_r70_even_cell_bitmix.evaluate.py.log,sub-unknown-source-r70,"stats={'bit_source_bits': (0, 1, 4, 5, 8, 9, 12, 13), 'line_count': 28}; synth_sec=143.057; eval_sec=4.953",OK,student/work/frontend_source_parallel_round70_20260613_1235/sub-unknown-source-r70/ex299/official_eval/ex299_r70_even_cell_bitmix,student/work/frontend_source_parallel_round70_20260613_1235/sub-unknown-source-r70/ex299/logs/ex299_r70_even_cell_bitmix.evaluate.py.log,4.953,student/frontend_campaigns/campaigns/frontend_source_parallel_round70_20260613_1235/agent_shards/sub-unknown-source-r70/evaluation_results.csv,unknown,ex299|cyclic 2-bit selected source grouping|cell-default and bit-default source mix|shared exact r66 cell source plus selected output groups from r66 bit-plane source|yosys_internal_abc_g_aig|official_evaluate|ex299_r70_even_cell_bitmix
