case,candidate_id,hypothesis,variant,verilog_path,aig_path,verified_truth,synthesized,equivalent,area,delay,adp,reference_adp,adp_ratio_to_reference,within_1p5_reference,beats_reference,runtime_sec,classification,notes
ex273,ex273_square_hybrid_bddtop2_abc_g_aig,unsigned_square_x_times_x,hybrid_bddtop2+abc_g_aig,student/work/ex273_ex274_frontend_square_hybrid_bddtop_cselgroups_20260609_1240/ex273/verilog/ex273_square_hybrid_bddtop2.v,student/work/ex273_ex274_frontend_square_hybrid_bddtop_cselgroups_20260609_1240/ex273/aigs/ex273_square_hybrid_bddtop2_abc_g_aig.aig,1,1,1,738,36,26568,15078,1.762037,0,0,0.776,square_specific_structural_rtl,exact unsigned 14-bit square x*x over 16384 inputs; source=hybrid_bddtop2; flow=abc_g_aig
ex274,ex274_square_hybrid_bddtop2_wreduce_abc_g_aig,unsigned_square_x_times_x,hybrid_bddtop2+wreduce_abc_g_aig,student/work/ex273_ex274_frontend_square_hybrid_bddtop_cselgroups_20260609_1240/ex274/verilog/ex274_square_hybrid_bddtop2.v,student/work/ex273_ex274_frontend_square_hybrid_bddtop_cselgroups_20260609_1240/ex274/aigs/ex274_square_hybrid_bddtop2_wreduce_abc_g_aig.aig,1,1,1,990,44,43560,21630,2.013870,0,0,3.422,square_specific_structural_rtl,exact unsigned 16-bit square x*x over 65536 inputs; source=hybrid_bddtop2; flow=wreduce_abc_g_aig
ex274,ex274_square_hybrid_bddtop2_synth_preset,unsigned_square_x_times_x,hybrid_bddtop2+synth_preset,student/work/ex273_ex274_frontend_square_hybrid_bddtop_cselgroups_20260609_1240/ex274/verilog/ex274_square_hybrid_bddtop2.v,student/work/ex273_ex274_frontend_square_hybrid_bddtop_cselgroups_20260609_1240/ex274/aigs/ex274_square_hybrid_bddtop2_synth_preset.aig,1,1,1,990,43,42570,21630,1.968100,0,0,3.604,square_specific_structural_rtl,exact unsigned 16-bit square x*x over 65536 inputs; source=hybrid_bddtop2; flow=synth_preset
ex274,ex274_square_hybrid_bddtop2_csel4_abc_g_aig,unsigned_square_x_times_x,hybrid_bddtop2_csel4+abc_g_aig,student/work/ex273_ex274_frontend_square_hybrid_bddtop_cselgroups_20260609_1240/ex274/verilog/ex274_square_hybrid_bddtop2_csel4.v,student/work/ex273_ex274_frontend_square_hybrid_bddtop_cselgroups_20260609_1240/ex274/aigs/ex274_square_hybrid_bddtop2_csel4_abc_g_aig.aig,1,1,1,984,48,47232,21630,2.183634,0,0,3.387,square_specific_structural_rtl,exact unsigned 16-bit square x*x over 65536 inputs; source=hybrid_bddtop2_csel4; flow=abc_g_aig
ex274,ex274_square_hybrid_bddtop2_csel4_wreduce_abc_g_aig,unsigned_square_x_times_x,hybrid_bddtop2_csel4+wreduce_abc_g_aig,student/work/ex273_ex274_frontend_square_hybrid_bddtop_cselgroups_20260609_1240/ex274/verilog/ex274_square_hybrid_bddtop2_csel4.v,student/work/ex273_ex274_frontend_square_hybrid_bddtop_cselgroups_20260609_1240/ex274/aigs/ex274_square_hybrid_bddtop2_csel4_wreduce_abc_g_aig.aig,1,1,1,983,48,47184,21630,2.181415,0,0,3.434,square_specific_structural_rtl,exact unsigned 16-bit square x*x over 65536 inputs; source=hybrid_bddtop2_csel4; flow=wreduce_abc_g_aig
ex274,ex274_square_hybrid_bddtop2_csel4_synth_preset,unsigned_square_x_times_x,hybrid_bddtop2_csel4+synth_preset,student/work/ex273_ex274_frontend_square_hybrid_bddtop_cselgroups_20260609_1240/ex274/verilog/ex274_square_hybrid_bddtop2_csel4.v,student/work/ex273_ex274_frontend_square_hybrid_bddtop_cselgroups_20260609_1240/ex274/aigs/ex274_square_hybrid_bddtop2_csel4_synth_preset.aig,1,1,1,980,47,46060,21630,2.129450,0,0,3.632,square_specific_structural_rtl,exact unsigned 16-bit square x*x over 65536 inputs; source=hybrid_bddtop2_csel4; flow=synth_preset
ex274,ex274_square_hybrid_bddtop2_csel5_abc_g_aig,unsigned_square_x_times_x,hybrid_bddtop2_csel5+abc_g_aig,student/work/ex273_ex274_frontend_square_hybrid_bddtop_cselgroups_20260609_1240/ex274/verilog/ex274_square_hybrid_bddtop2_csel5.v,student/work/ex273_ex274_frontend_square_hybrid_bddtop_cselgroups_20260609_1240/ex274/aigs/ex274_square_hybrid_bddtop2_csel5_abc_g_aig.aig,1,1,1,988,45,44460,21630,2.055479,0,0,3.395,square_specific_structural_rtl,exact unsigned 16-bit square x*x over 65536 inputs; source=hybrid_bddtop2_csel5; flow=abc_g_aig
ex274,ex274_square_hybrid_bddtop2_csel5_wreduce_abc_g_aig,unsigned_square_x_times_x,hybrid_bddtop2_csel5+wreduce_abc_g_aig,student/work/ex273_ex274_frontend_square_hybrid_bddtop_cselgroups_20260609_1240/ex274/verilog/ex274_square_hybrid_bddtop2_csel5.v,student/work/ex273_ex274_frontend_square_hybrid_bddtop_cselgroups_20260609_1240/ex274/aigs/ex274_square_hybrid_bddtop2_csel5_wreduce_abc_g_aig.aig,1,1,1,984,45,44280,21630,2.047157,0,0,3.386,square_specific_structural_rtl,exact unsigned 16-bit square x*x over 65536 inputs; source=hybrid_bddtop2_csel5; flow=wreduce_abc_g_aig
ex274,ex274_square_hybrid_bddtop2_csel5_synth_preset,unsigned_square_x_times_x,hybrid_bddtop2_csel5+synth_preset,student/work/ex273_ex274_frontend_square_hybrid_bddtop_cselgroups_20260609_1240/ex274/verilog/ex274_square_hybrid_bddtop2_csel5.v,student/work/ex273_ex274_frontend_square_hybrid_bddtop_cselgroups_20260609_1240/ex274/aigs/ex274_square_hybrid_bddtop2_csel5_synth_preset.aig,1,1,1,981,45,44145,21630,2.040915,0,0,3.580,square_specific_structural_rtl,exact unsigned 16-bit square x*x over 65536 inputs; source=hybrid_bddtop2_csel5; flow=synth_preset
ex274,ex274_square_hybrid_bddtop2_csel8_abc_g_aig,unsigned_square_x_times_x,hybrid_bddtop2_csel8+abc_g_aig,student/work/ex273_ex274_frontend_square_hybrid_bddtop_cselgroups_20260609_1240/ex274/verilog/ex274_square_hybrid_bddtop2_csel8.v,student/work/ex273_ex274_frontend_square_hybrid_bddtop_cselgroups_20260609_1240/ex274/aigs/ex274_square_hybrid_bddtop2_csel8_abc_g_aig.aig,1,1,1,980,49,48020,21630,2.220065,0,0,3.386,square_specific_structural_rtl,exact unsigned 16-bit square x*x over 65536 inputs; source=hybrid_bddtop2_csel8; flow=abc_g_aig
ex274,ex274_square_hybrid_bddtop2_csel8_wreduce_abc_g_aig,unsigned_square_x_times_x,hybrid_bddtop2_csel8+wreduce_abc_g_aig,student/work/ex273_ex274_frontend_square_hybrid_bddtop_cselgroups_20260609_1240/ex274/verilog/ex274_square_hybrid_bddtop2_csel8.v,student/work/ex273_ex274_frontend_square_hybrid_bddtop_cselgroups_20260609_1240/ex274/aigs/ex274_square_hybrid_bddtop2_csel8_wreduce_abc_g_aig.aig,1,1,1,974,51,49674,21630,2.296533,0,0,3.377,square_specific_structural_rtl,exact unsigned 16-bit square x*x over 65536 inputs; source=hybrid_bddtop2_csel8; flow=wreduce_abc_g_aig
ex274,ex274_square_hybrid_bddtop2_csel8_synth_preset,unsigned_square_x_times_x,hybrid_bddtop2_csel8+synth_preset,student/work/ex273_ex274_frontend_square_hybrid_bddtop_cselgroups_20260609_1240/ex274/verilog/ex274_square_hybrid_bddtop2_csel8.v,student/work/ex273_ex274_frontend_square_hybrid_bddtop_cselgroups_20260609_1240/ex274/aigs/ex274_square_hybrid_bddtop2_csel8_synth_preset.aig,1,1,1,975,48,46800,21630,2.163662,0,0,3.593,square_specific_structural_rtl,exact unsigned 16-bit square x*x over 65536 inputs; source=hybrid_bddtop2_csel8; flow=synth_preset
ex274,ex274_square_hybrid_bddtop3_abc_g_aig,unsigned_square_x_times_x,hybrid_bddtop3+abc_g_aig,student/work/ex273_ex274_frontend_square_hybrid_bddtop_cselgroups_20260609_1240/ex274/verilog/ex274_square_hybrid_bddtop3.v,student/work/ex273_ex274_frontend_square_hybrid_bddtop_cselgroups_20260609_1240/ex274/aigs/ex274_square_hybrid_bddtop3_abc_g_aig.aig,1,1,1,1017,43,43731,21630,2.021775,0,0,3.441,square_specific_structural_rtl,exact unsigned 16-bit square x*x over 65536 inputs; source=hybrid_bddtop3; flow=abc_g_aig
ex274,ex274_square_hybrid_bddtop3_wreduce_abc_g_aig,unsigned_square_x_times_x,hybrid_bddtop3+wreduce_abc_g_aig,student/work/ex273_ex274_frontend_square_hybrid_bddtop_cselgroups_20260609_1240/ex274/verilog/ex274_square_hybrid_bddtop3.v,student/work/ex273_ex274_frontend_square_hybrid_bddtop_cselgroups_20260609_1240/ex274/aigs/ex274_square_hybrid_bddtop3_wreduce_abc_g_aig.aig,1,1,1,1017,43,43731,21630,2.021775,0,0,3.439,square_specific_structural_rtl,exact unsigned 16-bit square x*x over 65536 inputs; source=hybrid_bddtop3; flow=wreduce_abc_g_aig
ex274,ex274_square_hybrid_bddtop3_synth_preset,unsigned_square_x_times_x,hybrid_bddtop3+synth_preset,student/work/ex273_ex274_frontend_square_hybrid_bddtop_cselgroups_20260609_1240/ex274/verilog/ex274_square_hybrid_bddtop3.v,student/work/ex273_ex274_frontend_square_hybrid_bddtop_cselgroups_20260609_1240/ex274/aigs/ex274_square_hybrid_bddtop3_synth_preset.aig,1,1,1,1014,42,42588,21630,1.968932,0,0,3.594,square_specific_structural_rtl,exact unsigned 16-bit square x*x over 65536 inputs; source=hybrid_bddtop3; flow=synth_preset
ex274,ex274_square_hybrid_bddtop3_csel4_abc_g_aig,unsigned_square_x_times_x,hybrid_bddtop3_csel4+abc_g_aig,student/work/ex273_ex274_frontend_square_hybrid_bddtop_cselgroups_20260609_1240/ex274/verilog/ex274_square_hybrid_bddtop3_csel4.v,student/work/ex273_ex274_frontend_square_hybrid_bddtop_cselgroups_20260609_1240/ex274/aigs/ex274_square_hybrid_bddtop3_csel4_abc_g_aig.aig,1,1,1,1013,47,47611,21630,2.201156,0,0,3.381,square_specific_structural_rtl,exact unsigned 16-bit square x*x over 65536 inputs; source=hybrid_bddtop3_csel4; flow=abc_g_aig
ex274,ex274_square_hybrid_bddtop3_csel4_wreduce_abc_g_aig,unsigned_square_x_times_x,hybrid_bddtop3_csel4+wreduce_abc_g_aig,student/work/ex273_ex274_frontend_square_hybrid_bddtop_cselgroups_20260609_1240/ex274/verilog/ex274_square_hybrid_bddtop3_csel4.v,student/work/ex273_ex274_frontend_square_hybrid_bddtop_cselgroups_20260609_1240/ex274/aigs/ex274_square_hybrid_bddtop3_csel4_wreduce_abc_g_aig.aig,1,1,1,1013,47,47611,21630,2.201156,0,0,3.427,square_specific_structural_rtl,exact unsigned 16-bit square x*x over 65536 inputs; source=hybrid_bddtop3_csel4; flow=wreduce_abc_g_aig
ex274,ex274_square_hybrid_bddtop3_csel4_synth_preset,unsigned_square_x_times_x,hybrid_bddtop3_csel4+synth_preset,student/work/ex273_ex274_frontend_square_hybrid_bddtop_cselgroups_20260609_1240/ex274/verilog/ex274_square_hybrid_bddtop3_csel4.v,student/work/ex273_ex274_frontend_square_hybrid_bddtop_cselgroups_20260609_1240/ex274/aigs/ex274_square_hybrid_bddtop3_csel4_synth_preset.aig,1,1,1,1008,47,47376,21630,2.190291,0,0,3.626,square_specific_structural_rtl,exact unsigned 16-bit square x*x over 65536 inputs; source=hybrid_bddtop3_csel4; flow=synth_preset
ex274,ex274_square_hybrid_bddtop3_csel5_abc_g_aig,unsigned_square_x_times_x,hybrid_bddtop3_csel5+abc_g_aig,student/work/ex273_ex274_frontend_square_hybrid_bddtop_cselgroups_20260609_1240/ex274/verilog/ex274_square_hybrid_bddtop3_csel5.v,student/work/ex273_ex274_frontend_square_hybrid_bddtop_cselgroups_20260609_1240/ex274/aigs/ex274_square_hybrid_bddtop3_csel5_abc_g_aig.aig,1,1,1,1015,44,44660,21630,2.064725,0,0,3.396,square_specific_structural_rtl,exact unsigned 16-bit square x*x over 65536 inputs; source=hybrid_bddtop3_csel5; flow=abc_g_aig
ex274,ex274_square_hybrid_bddtop3_csel5_wreduce_abc_g_aig,unsigned_square_x_times_x,hybrid_bddtop3_csel5+wreduce_abc_g_aig,student/work/ex273_ex274_frontend_square_hybrid_bddtop_cselgroups_20260609_1240/ex274/verilog/ex274_square_hybrid_bddtop3_csel5.v,student/work/ex273_ex274_frontend_square_hybrid_bddtop_cselgroups_20260609_1240/ex274/aigs/ex274_square_hybrid_bddtop3_csel5_wreduce_abc_g_aig.aig,1,1,1,1012,44,44528,21630,2.058622,0,0,3.416,square_specific_structural_rtl,exact unsigned 16-bit square x*x over 65536 inputs; source=hybrid_bddtop3_csel5; flow=wreduce_abc_g_aig
ex274,ex274_square_hybrid_bddtop3_csel5_synth_preset,unsigned_square_x_times_x,hybrid_bddtop3_csel5+synth_preset,student/work/ex273_ex274_frontend_square_hybrid_bddtop_cselgroups_20260609_1240/ex274/verilog/ex274_square_hybrid_bddtop3_csel5.v,student/work/ex273_ex274_frontend_square_hybrid_bddtop_cselgroups_20260609_1240/ex274/aigs/ex274_square_hybrid_bddtop3_csel5_synth_preset.aig,1,1,1,1011,44,44484,21630,2.056588,0,0,3.610,square_specific_structural_rtl,exact unsigned 16-bit square x*x over 65536 inputs; source=hybrid_bddtop3_csel5; flow=synth_preset
ex274,ex274_square_hybrid_bddtop3_csel8_abc_g_aig,unsigned_square_x_times_x,hybrid_bddtop3_csel8+abc_g_aig,student/work/ex273_ex274_frontend_square_hybrid_bddtop_cselgroups_20260609_1240/ex274/verilog/ex274_square_hybrid_bddtop3_csel8.v,student/work/ex273_ex274_frontend_square_hybrid_bddtop_cselgroups_20260609_1240/ex274/aigs/ex274_square_hybrid_bddtop3_csel8_abc_g_aig.aig,1,1,1,1003,48,48144,21630,2.225798,0,0,3.455,square_specific_structural_rtl,exact unsigned 16-bit square x*x over 65536 inputs; source=hybrid_bddtop3_csel8; flow=abc_g_aig
ex274,ex274_square_hybrid_bddtop3_csel8_wreduce_abc_g_aig,unsigned_square_x_times_x,hybrid_bddtop3_csel8+wreduce_abc_g_aig,student/work/ex273_ex274_frontend_square_hybrid_bddtop_cselgroups_20260609_1240/ex274/verilog/ex274_square_hybrid_bddtop3_csel8.v,student/work/ex273_ex274_frontend_square_hybrid_bddtop_cselgroups_20260609_1240/ex274/aigs/ex274_square_hybrid_bddtop3_csel8_wreduce_abc_g_aig.aig,1,1,1,1003,48,48144,21630,2.225798,0,0,3.473,square_specific_structural_rtl,exact unsigned 16-bit square x*x over 65536 inputs; source=hybrid_bddtop3_csel8; flow=wreduce_abc_g_aig
ex274,ex274_square_hybrid_bddtop3_csel8_synth_preset,unsigned_square_x_times_x,hybrid_bddtop3_csel8+synth_preset,student/work/ex273_ex274_frontend_square_hybrid_bddtop_cselgroups_20260609_1240/ex274/verilog/ex274_square_hybrid_bddtop3_csel8.v,student/work/ex273_ex274_frontend_square_hybrid_bddtop_cselgroups_20260609_1240/ex274/aigs/ex274_square_hybrid_bddtop3_csel8_synth_preset.aig,1,1,1,1002,47,47094,21630,2.177254,0,0,3.630,square_specific_structural_rtl,exact unsigned 16-bit square x*x over 65536 inputs; source=hybrid_bddtop3_csel8; flow=synth_preset
ex274,ex274_square_hybrid_bddtop4_abc_g_aig,unsigned_square_x_times_x,hybrid_bddtop4+abc_g_aig,student/work/ex273_ex274_frontend_square_hybrid_bddtop_cselgroups_20260609_1240/ex274/verilog/ex274_square_hybrid_bddtop4.v,student/work/ex273_ex274_frontend_square_hybrid_bddtop_cselgroups_20260609_1240/ex274/aigs/ex274_square_hybrid_bddtop4_abc_g_aig.aig,1,1,1,1063,41,43583,21630,2.014933,0,0,3.424,square_specific_structural_rtl,exact unsigned 16-bit square x*x over 65536 inputs; source=hybrid_bddtop4; flow=abc_g_aig
ex274,ex274_square_hybrid_bddtop4_wreduce_abc_g_aig,unsigned_square_x_times_x,hybrid_bddtop4+wreduce_abc_g_aig,student/work/ex273_ex274_frontend_square_hybrid_bddtop_cselgroups_20260609_1240/ex274/verilog/ex274_square_hybrid_bddtop4.v,student/work/ex273_ex274_frontend_square_hybrid_bddtop_cselgroups_20260609_1240/ex274/aigs/ex274_square_hybrid_bddtop4_wreduce_abc_g_aig.aig,1,1,1,1061,42,44562,21630,2.060194,0,0,3.428,square_specific_structural_rtl,exact unsigned 16-bit square x*x over 65536 inputs; source=hybrid_bddtop4; flow=wreduce_abc_g_aig
ex274,ex274_square_hybrid_bddtop4_synth_preset,unsigned_square_x_times_x,hybrid_bddtop4+synth_preset,student/work/ex273_ex274_frontend_square_hybrid_bddtop_cselgroups_20260609_1240/ex274/verilog/ex274_square_hybrid_bddtop4.v,student/work/ex273_ex274_frontend_square_hybrid_bddtop_cselgroups_20260609_1240/ex274/aigs/ex274_square_hybrid_bddtop4_synth_preset.aig,1,1,1,1055,41,43255,21630,1.999769,0,0,3.610,square_specific_structural_rtl,exact unsigned 16-bit square x*x over 65536 inputs; source=hybrid_bddtop4; flow=synth_preset
ex274,ex274_square_hybrid_bddtop4_csel4_abc_g_aig,unsigned_square_x_times_x,hybrid_bddtop4_csel4+abc_g_aig,student/work/ex273_ex274_frontend_square_hybrid_bddtop_cselgroups_20260609_1240/ex274/verilog/ex274_square_hybrid_bddtop4_csel4.v,student/work/ex273_ex274_frontend_square_hybrid_bddtop_cselgroups_20260609_1240/ex274/aigs/ex274_square_hybrid_bddtop4_csel4_abc_g_aig.aig,1,1,1,1055,45,47475,21630,2.194868,0,0,3.435,square_specific_structural_rtl,exact unsigned 16-bit square x*x over 65536 inputs; source=hybrid_bddtop4_csel4; flow=abc_g_aig
ex274,ex274_square_hybrid_bddtop4_csel4_wreduce_abc_g_aig,unsigned_square_x_times_x,hybrid_bddtop4_csel4+wreduce_abc_g_aig,student/work/ex273_ex274_frontend_square_hybrid_bddtop_cselgroups_20260609_1240/ex274/verilog/ex274_square_hybrid_bddtop4_csel4.v,student/work/ex273_ex274_frontend_square_hybrid_bddtop_cselgroups_20260609_1240/ex274/aigs/ex274_square_hybrid_bddtop4_csel4_wreduce_abc_g_aig.aig,1,1,1,1051,44,46244,21630,2.137957,0,0,3.440,square_specific_structural_rtl,exact unsigned 16-bit square x*x over 65536 inputs; source=hybrid_bddtop4_csel4; flow=wreduce_abc_g_aig
ex274,ex274_square_hybrid_bddtop4_csel4_synth_preset,unsigned_square_x_times_x,hybrid_bddtop4_csel4+synth_preset,student/work/ex273_ex274_frontend_square_hybrid_bddtop_cselgroups_20260609_1240/ex274/verilog/ex274_square_hybrid_bddtop4_csel4.v,student/work/ex273_ex274_frontend_square_hybrid_bddtop_cselgroups_20260609_1240/ex274/aigs/ex274_square_hybrid_bddtop4_csel4_synth_preset.aig,1,1,1,1048,44,46112,21630,2.131854,0,0,3.625,square_specific_structural_rtl,exact unsigned 16-bit square x*x over 65536 inputs; source=hybrid_bddtop4_csel4; flow=synth_preset
ex274,ex274_square_hybrid_bddtop4_csel5_abc_g_aig,unsigned_square_x_times_x,hybrid_bddtop4_csel5+abc_g_aig,student/work/ex273_ex274_frontend_square_hybrid_bddtop_cselgroups_20260609_1240/ex274/verilog/ex274_square_hybrid_bddtop4_csel5.v,student/work/ex273_ex274_frontend_square_hybrid_bddtop_cselgroups_20260609_1240/ex274/aigs/ex274_square_hybrid_bddtop4_csel5_abc_g_aig.aig,1,1,1,1055,43,45365,21630,2.097319,0,0,4.093,square_specific_structural_rtl,exact unsigned 16-bit square x*x over 65536 inputs; source=hybrid_bddtop4_csel5; flow=abc_g_aig
ex274,ex274_square_hybrid_bddtop4_csel5_wreduce_abc_g_aig,unsigned_square_x_times_x,hybrid_bddtop4_csel5+wreduce_abc_g_aig,student/work/ex273_ex274_frontend_square_hybrid_bddtop_cselgroups_20260609_1240/ex274/verilog/ex274_square_hybrid_bddtop4_csel5.v,student/work/ex273_ex274_frontend_square_hybrid_bddtop_cselgroups_20260609_1240/ex274/aigs/ex274_square_hybrid_bddtop4_csel5_wreduce_abc_g_aig.aig,1,1,1,1052,43,45236,21630,2.091355,0,0,3.990,square_specific_structural_rtl,exact unsigned 16-bit square x*x over 65536 inputs; source=hybrid_bddtop4_csel5; flow=wreduce_abc_g_aig
ex274,ex274_square_hybrid_bddtop4_csel5_synth_preset,unsigned_square_x_times_x,hybrid_bddtop4_csel5+synth_preset,student/work/ex273_ex274_frontend_square_hybrid_bddtop_cselgroups_20260609_1240/ex274/verilog/ex274_square_hybrid_bddtop4_csel5.v,student/work/ex273_ex274_frontend_square_hybrid_bddtop_cselgroups_20260609_1240/ex274/aigs/ex274_square_hybrid_bddtop4_csel5_synth_preset.aig,1,1,1,1054,43,45322,21630,2.095331,0,0,4.395,square_specific_structural_rtl,exact unsigned 16-bit square x*x over 65536 inputs; source=hybrid_bddtop4_csel5; flow=synth_preset
ex274,ex274_square_hybrid_bddtop4_csel6_abc_g_aig,unsigned_square_x_times_x,hybrid_bddtop4_csel6+abc_g_aig,student/work/ex273_ex274_frontend_square_hybrid_bddtop_cselgroups_20260609_1240/ex274/verilog/ex274_square_hybrid_bddtop4_csel6.v,student/work/ex273_ex274_frontend_square_hybrid_bddtop_cselgroups_20260609_1240/ex274/aigs/ex274_square_hybrid_bddtop4_csel6_abc_g_aig.aig,1,1,1,1063,41,43583,21630,2.014933,0,0,3.481,square_specific_structural_rtl,exact unsigned 16-bit square x*x over 65536 inputs; source=hybrid_bddtop4_csel6; flow=abc_g_aig
ex274,ex274_square_hybrid_bddtop4_csel6_wreduce_abc_g_aig,unsigned_square_x_times_x,hybrid_bddtop4_csel6+wreduce_abc_g_aig,student/work/ex273_ex274_frontend_square_hybrid_bddtop_cselgroups_20260609_1240/ex274/verilog/ex274_square_hybrid_bddtop4_csel6.v,student/work/ex273_ex274_frontend_square_hybrid_bddtop_cselgroups_20260609_1240/ex274/aigs/ex274_square_hybrid_bddtop4_csel6_wreduce_abc_g_aig.aig,1,1,1,1061,42,44562,21630,2.060194,0,0,3.518,square_specific_structural_rtl,exact unsigned 16-bit square x*x over 65536 inputs; source=hybrid_bddtop4_csel6; flow=wreduce_abc_g_aig
ex274,ex274_square_hybrid_bddtop4_csel6_synth_preset,unsigned_square_x_times_x,hybrid_bddtop4_csel6+synth_preset,student/work/ex273_ex274_frontend_square_hybrid_bddtop_cselgroups_20260609_1240/ex274/verilog/ex274_square_hybrid_bddtop4_csel6.v,student/work/ex273_ex274_frontend_square_hybrid_bddtop_cselgroups_20260609_1240/ex274/aigs/ex274_square_hybrid_bddtop4_csel6_synth_preset.aig,1,1,1,1055,41,43255,21630,1.999769,0,0,3.662,square_specific_structural_rtl,exact unsigned 16-bit square x*x over 65536 inputs; source=hybrid_bddtop4_csel6; flow=synth_preset
ex274,ex274_square_wallace_square_outside_csel6_abc_g_aig,unsigned_square_x_times_x,wallace_square_outside_csel6+abc_g_aig,student/work/ex273_ex274_frontend_square_hybrid_bddtop_cselgroups_20260609_1240/ex274/verilog/ex274_square_wallace_square_outside_csel6.v,student/work/ex273_ex274_frontend_square_hybrid_bddtop_cselgroups_20260609_1240/ex274/aigs/ex274_square_wallace_square_outside_csel6_abc_g_aig.aig,1,1,1,967,44,42548,21630,1.967083,0,0,4.515,square_specific_structural_rtl,exact unsigned 16-bit square x*x over 65536 inputs; source=wallace_square_outside_csel6; flow=abc_g_aig
ex274,ex274_square_wallace_square_outside_csel6_wreduce_abc_g_aig,unsigned_square_x_times_x,wallace_square_outside_csel6+wreduce_abc_g_aig,student/work/ex273_ex274_frontend_square_hybrid_bddtop_cselgroups_20260609_1240/ex274/verilog/ex274_square_wallace_square_outside_csel6.v,student/work/ex273_ex274_frontend_square_hybrid_bddtop_cselgroups_20260609_1240/ex274/aigs/ex274_square_wallace_square_outside_csel6_wreduce_abc_g_aig.aig,1,1,1,970,44,42680,21630,1.973185,0,0,4.549,square_specific_structural_rtl,exact unsigned 16-bit square x*x over 65536 inputs; source=wallace_square_outside_csel6; flow=wreduce_abc_g_aig
ex274,ex274_square_wallace_square_outside_csel6_synth_preset,unsigned_square_x_times_x,wallace_square_outside_csel6+synth_preset,student/work/ex273_ex274_frontend_square_hybrid_bddtop_cselgroups_20260609_1240/ex274/verilog/ex274_square_wallace_square_outside_csel6.v,student/work/ex273_ex274_frontend_square_hybrid_bddtop_cselgroups_20260609_1240/ex274/aigs/ex274_square_wallace_square_outside_csel6_synth_preset.aig,1,1,1,964,44,42416,21630,1.960980,0,0,3.630,square_specific_structural_rtl,exact unsigned 16-bit square x*x over 65536 inputs; source=wallace_square_outside_csel6; flow=synth_preset
ex274,ex274_square_wallace_square_outside_csel8_abc_g_aig,unsigned_square_x_times_x,wallace_square_outside_csel8+abc_g_aig,student/work/ex273_ex274_frontend_square_hybrid_bddtop_cselgroups_20260609_1240/ex274/verilog/ex274_square_wallace_square_outside_csel8.v,student/work/ex273_ex274_frontend_square_hybrid_bddtop_cselgroups_20260609_1240/ex274/aigs/ex274_square_wallace_square_outside_csel8_abc_g_aig.aig,1,1,1,957,49,46893,21630,2.167961,0,0,3.399,square_specific_structural_rtl,exact unsigned 16-bit square x*x over 65536 inputs; source=wallace_square_outside_csel8; flow=abc_g_aig
ex274,ex274_square_wallace_square_outside_csel8_wreduce_abc_g_aig,unsigned_square_x_times_x,wallace_square_outside_csel8+wreduce_abc_g_aig,student/work/ex273_ex274_frontend_square_hybrid_bddtop_cselgroups_20260609_1240/ex274/verilog/ex274_square_wallace_square_outside_csel8.v,student/work/ex273_ex274_frontend_square_hybrid_bddtop_cselgroups_20260609_1240/ex274/aigs/ex274_square_wallace_square_outside_csel8_wreduce_abc_g_aig.aig,1,1,1,961,49,47089,21630,2.177023,0,0,3.400,square_specific_structural_rtl,exact unsigned 16-bit square x*x over 65536 inputs; source=wallace_square_outside_csel8; flow=wreduce_abc_g_aig
ex274,ex274_square_wallace_square_outside_csel8_synth_preset,unsigned_square_x_times_x,wallace_square_outside_csel8+synth_preset,student/work/ex273_ex274_frontend_square_hybrid_bddtop_cselgroups_20260609_1240/ex274/verilog/ex274_square_wallace_square_outside_csel8.v,student/work/ex273_ex274_frontend_square_hybrid_bddtop_cselgroups_20260609_1240/ex274/aigs/ex274_square_wallace_square_outside_csel8_synth_preset.aig,1,1,1,957,48,45936,21630,2.123717,0,0,3.579,square_specific_structural_rtl,exact unsigned 16-bit square x*x over 65536 inputs; source=wallace_square_outside_csel8; flow=synth_preset
