case,candidate_id,hypothesis,variant,verilog_path,aig_path,verified_truth,synthesized,equivalent,area,delay,adp,runtime_sec,items,notes
ex289,ex289_unknown_duality_symcof_split2_natural_f00_bits_0_1_12_13_tree_global,unknown_duality_symcof,split2_natural_f00_bits_0_1_12_13_tree_global,student/work/ex289_frontend_duality_symcof_split2_orders_20260609_1117/ex289/verilog/ex289_unknown_duality_symcof_split2_natural_f00_bits_0_1_12_13_tree_global.v,student/work/ex289_frontend_duality_symcof_split2_orders_20260609_1117/ex289/aigs/ex289_unknown_duality_symcof_split2_natural_f00_bits_0_1_12_13_tree_global.aig,1,1,1,1890,25,47250,7.579,"duality_wrapper=split2; original_pairs=4:5,6:7,8:9,10:11; pairs=3:4,5:6,7:8,9:10; order=natural; policy=f00; mux_style=tree; bdd_share=global; outer_bits=0:1:11:12; inner_bits=2:3:4:5:6:7:8:9:10:13:14; classes=14; group_nodes=969:969:969:969:969:969:969:969:969:969:969:969:969:969; total_group_nodes=13566; anf_bits=; popcount_repair_bits=",unknown duality-wrapped symmetry cofactor seed
ex289,ex289_unknown_duality_symcof_split2_natural_f10_bits_0_1_12_13_onehot_group,unknown_duality_symcof,split2_natural_f10_bits_0_1_12_13_onehot_group,student/work/ex289_frontend_duality_symcof_split2_orders_20260609_1117/ex289/verilog/ex289_unknown_duality_symcof_split2_natural_f10_bits_0_1_12_13_onehot_group.v,student/work/ex289_frontend_duality_symcof_split2_orders_20260609_1117/ex289/aigs/ex289_unknown_duality_symcof_split2_natural_f10_bits_0_1_12_13_onehot_group.aig,1,1,1,2038,24,48912,8.799,"duality_wrapper=split2; original_pairs=4:5,6:7,8:9,10:11; pairs=3:4,5:6,7:8,9:10; order=natural; policy=f10; mux_style=onehot; bdd_share=group; outer_bits=0:1:11:12; inner_bits=2:3:4:5:6:7:8:9:10:13:14; classes=14; group_nodes=425:431:431:451:380:389:389:381:380:381:417:421:421:433; total_group_nodes=5730; anf_bits=; popcount_repair_bits=",unknown duality-wrapped symmetry cofactor seed
ex289,ex289_unknown_duality_symcof_split2_natural_f10_bits_0_1_12_13_onehot_global,unknown_duality_symcof,split2_natural_f10_bits_0_1_12_13_onehot_global,student/work/ex289_frontend_duality_symcof_split2_orders_20260609_1117/ex289/verilog/ex289_unknown_duality_symcof_split2_natural_f10_bits_0_1_12_13_onehot_global.v,student/work/ex289_frontend_duality_symcof_split2_orders_20260609_1117/ex289/aigs/ex289_unknown_duality_symcof_split2_natural_f10_bits_0_1_12_13_onehot_global.aig,1,1,1,2038,24,48912,8.013,"duality_wrapper=split2; original_pairs=4:5,6:7,8:9,10:11; pairs=3:4,5:6,7:8,9:10; order=natural; policy=f10; mux_style=onehot; bdd_share=global; outer_bits=0:1:11:12; inner_bits=2:3:4:5:6:7:8:9:10:13:14; classes=14; group_nodes=1251:1251:1251:1251:1251:1251:1251:1251:1251:1251:1251:1251:1251:1251; total_group_nodes=17514; anf_bits=; popcount_repair_bits=",unknown duality-wrapped symmetry cofactor seed
ex289,ex289_unknown_duality_symcof_split2_natural_f10_bits_0_1_12_13_case_group,unknown_duality_symcof,split2_natural_f10_bits_0_1_12_13_case_group,student/work/ex289_frontend_duality_symcof_split2_orders_20260609_1117/ex289/verilog/ex289_unknown_duality_symcof_split2_natural_f10_bits_0_1_12_13_case_group.v,student/work/ex289_frontend_duality_symcof_split2_orders_20260609_1117/ex289/aigs/ex289_unknown_duality_symcof_split2_natural_f10_bits_0_1_12_13_case_group.aig,1,1,1,2060,24,49440,8.748,"duality_wrapper=split2; original_pairs=4:5,6:7,8:9,10:11; pairs=3:4,5:6,7:8,9:10; order=natural; policy=f10; mux_style=case; bdd_share=group; outer_bits=0:1:11:12; inner_bits=2:3:4:5:6:7:8:9:10:13:14; classes=14; group_nodes=425:431:431:451:380:389:389:381:380:381:417:421:421:433; total_group_nodes=5730; anf_bits=; popcount_repair_bits=",unknown duality-wrapped symmetry cofactor seed
ex289,ex289_unknown_duality_symcof_split2_natural_f10_bits_0_1_12_13_case_global,unknown_duality_symcof,split2_natural_f10_bits_0_1_12_13_case_global,student/work/ex289_frontend_duality_symcof_split2_orders_20260609_1117/ex289/verilog/ex289_unknown_duality_symcof_split2_natural_f10_bits_0_1_12_13_case_global.v,student/work/ex289_frontend_duality_symcof_split2_orders_20260609_1117/ex289/aigs/ex289_unknown_duality_symcof_split2_natural_f10_bits_0_1_12_13_case_global.aig,1,1,1,2060,24,49440,7.887,"duality_wrapper=split2; original_pairs=4:5,6:7,8:9,10:11; pairs=3:4,5:6,7:8,9:10; order=natural; policy=f10; mux_style=case; bdd_share=global; outer_bits=0:1:11:12; inner_bits=2:3:4:5:6:7:8:9:10:13:14; classes=14; group_nodes=1251:1251:1251:1251:1251:1251:1251:1251:1251:1251:1251:1251:1251:1251; total_group_nodes=17514; anf_bits=; popcount_repair_bits=",unknown duality-wrapped symmetry cofactor seed
ex289,ex289_unknown_duality_symcof_split2_natural_f10_bits_0_1_12_13_tree_group,unknown_duality_symcof,split2_natural_f10_bits_0_1_12_13_tree_group,student/work/ex289_frontend_duality_symcof_split2_orders_20260609_1117/ex289/verilog/ex289_unknown_duality_symcof_split2_natural_f10_bits_0_1_12_13_tree_group.v,student/work/ex289_frontend_duality_symcof_split2_orders_20260609_1117/ex289/aigs/ex289_unknown_duality_symcof_split2_natural_f10_bits_0_1_12_13_tree_group.aig,1,1,1,2131,27,57537,8.688,"duality_wrapper=split2; original_pairs=4:5,6:7,8:9,10:11; pairs=3:4,5:6,7:8,9:10; order=natural; policy=f10; mux_style=tree; bdd_share=group; outer_bits=0:1:11:12; inner_bits=2:3:4:5:6:7:8:9:10:13:14; classes=14; group_nodes=425:431:431:451:380:389:389:381:380:381:417:421:421:433; total_group_nodes=5730; anf_bits=; popcount_repair_bits=",unknown duality-wrapped symmetry cofactor seed
ex289,ex289_unknown_duality_symcof_split2_natural_f10_bits_0_1_12_13_tree_global,unknown_duality_symcof,split2_natural_f10_bits_0_1_12_13_tree_global,student/work/ex289_frontend_duality_symcof_split2_orders_20260609_1117/ex289/verilog/ex289_unknown_duality_symcof_split2_natural_f10_bits_0_1_12_13_tree_global.v,student/work/ex289_frontend_duality_symcof_split2_orders_20260609_1117/ex289/aigs/ex289_unknown_duality_symcof_split2_natural_f10_bits_0_1_12_13_tree_global.aig,1,1,1,2131,27,57537,8.024,"duality_wrapper=split2; original_pairs=4:5,6:7,8:9,10:11; pairs=3:4,5:6,7:8,9:10; order=natural; policy=f10; mux_style=tree; bdd_share=global; outer_bits=0:1:11:12; inner_bits=2:3:4:5:6:7:8:9:10:13:14; classes=14; group_nodes=1251:1251:1251:1251:1251:1251:1251:1251:1251:1251:1251:1251:1251:1251; total_group_nodes=17514; anf_bits=; popcount_repair_bits=",unknown duality-wrapped symmetry cofactor seed
ex289,ex289_unknown_duality_symcof_split2_sym_first_f00_bits_0_1_12_13_onehot_group,unknown_duality_symcof,split2_sym_first_f00_bits_0_1_12_13_onehot_group,student/work/ex289_frontend_duality_symcof_split2_orders_20260609_1117/ex289/verilog/ex289_unknown_duality_symcof_split2_sym_first_f00_bits_0_1_12_13_onehot_group.v,student/work/ex289_frontend_duality_symcof_split2_orders_20260609_1117/ex289/aigs/ex289_unknown_duality_symcof_split2_sym_first_f00_bits_0_1_12_13_onehot_group.aig,1,1,1,2190,21,45990,8.094,"duality_wrapper=split2; original_pairs=4:5,6:7,8:9,10:11; pairs=3:4,5:6,7:8,9:10; order=sym_first; policy=f00; mux_style=onehot; bdd_share=group; outer_bits=0:1:11:12; inner_bits=2:3:4:5:6:7:8:9:10:13:14; classes=14; group_nodes=302:306:306:315:281:290:290:282:281:282:323:322:322:310; total_group_nodes=4212; anf_bits=; popcount_repair_bits=",unknown duality-wrapped symmetry cofactor seed
ex289,ex289_unknown_duality_symcof_split2_sym_first_f00_bits_0_1_12_13_onehot_global,unknown_duality_symcof,split2_sym_first_f00_bits_0_1_12_13_onehot_global,student/work/ex289_frontend_duality_symcof_split2_orders_20260609_1117/ex289/verilog/ex289_unknown_duality_symcof_split2_sym_first_f00_bits_0_1_12_13_onehot_global.v,student/work/ex289_frontend_duality_symcof_split2_orders_20260609_1117/ex289/aigs/ex289_unknown_duality_symcof_split2_sym_first_f00_bits_0_1_12_13_onehot_global.aig,1,1,1,2190,21,45990,7.705,"duality_wrapper=split2; original_pairs=4:5,6:7,8:9,10:11; pairs=3:4,5:6,7:8,9:10; order=sym_first; policy=f00; mux_style=onehot; bdd_share=global; outer_bits=0:1:11:12; inner_bits=2:3:4:5:6:7:8:9:10:13:14; classes=14; group_nodes=1366:1366:1366:1366:1366:1366:1366:1366:1366:1366:1366:1366:1366:1366; total_group_nodes=19124; anf_bits=; popcount_repair_bits=",unknown duality-wrapped symmetry cofactor seed
ex289,ex289_unknown_duality_symcof_split2_sym_first_f00_bits_0_1_12_13_case_group,unknown_duality_symcof,split2_sym_first_f00_bits_0_1_12_13_case_group,student/work/ex289_frontend_duality_symcof_split2_orders_20260609_1117/ex289/verilog/ex289_unknown_duality_symcof_split2_sym_first_f00_bits_0_1_12_13_case_group.v,student/work/ex289_frontend_duality_symcof_split2_orders_20260609_1117/ex289/aigs/ex289_unknown_duality_symcof_split2_sym_first_f00_bits_0_1_12_13_case_group.aig,1,1,1,2228,22,49016,8.071,"duality_wrapper=split2; original_pairs=4:5,6:7,8:9,10:11; pairs=3:4,5:6,7:8,9:10; order=sym_first; policy=f00; mux_style=case; bdd_share=group; outer_bits=0:1:11:12; inner_bits=2:3:4:5:6:7:8:9:10:13:14; classes=14; group_nodes=302:306:306:315:281:290:290:282:281:282:323:322:322:310; total_group_nodes=4212; anf_bits=; popcount_repair_bits=",unknown duality-wrapped symmetry cofactor seed
ex289,ex289_unknown_duality_symcof_split2_sym_first_f00_bits_0_1_12_13_case_global,unknown_duality_symcof,split2_sym_first_f00_bits_0_1_12_13_case_global,student/work/ex289_frontend_duality_symcof_split2_orders_20260609_1117/ex289/verilog/ex289_unknown_duality_symcof_split2_sym_first_f00_bits_0_1_12_13_case_global.v,student/work/ex289_frontend_duality_symcof_split2_orders_20260609_1117/ex289/aigs/ex289_unknown_duality_symcof_split2_sym_first_f00_bits_0_1_12_13_case_global.aig,1,1,1,2228,22,49016,7.674,"duality_wrapper=split2; original_pairs=4:5,6:7,8:9,10:11; pairs=3:4,5:6,7:8,9:10; order=sym_first; policy=f00; mux_style=case; bdd_share=global; outer_bits=0:1:11:12; inner_bits=2:3:4:5:6:7:8:9:10:13:14; classes=14; group_nodes=1366:1366:1366:1366:1366:1366:1366:1366:1366:1366:1366:1366:1366:1366; total_group_nodes=19124; anf_bits=; popcount_repair_bits=",unknown duality-wrapped symmetry cofactor seed
ex289,ex289_unknown_duality_symcof_split2_sym_first_f00_bits_0_1_12_13_tree_group,unknown_duality_symcof,split2_sym_first_f00_bits_0_1_12_13_tree_group,student/work/ex289_frontend_duality_symcof_split2_orders_20260609_1117/ex289/verilog/ex289_unknown_duality_symcof_split2_sym_first_f00_bits_0_1_12_13_tree_group.v,student/work/ex289_frontend_duality_symcof_split2_orders_20260609_1117/ex289/aigs/ex289_unknown_duality_symcof_split2_sym_first_f00_bits_0_1_12_13_tree_group.aig,1,1,1,2233,23,51359,8.102,"duality_wrapper=split2; original_pairs=4:5,6:7,8:9,10:11; pairs=3:4,5:6,7:8,9:10; order=sym_first; policy=f00; mux_style=tree; bdd_share=group; outer_bits=0:1:11:12; inner_bits=2:3:4:5:6:7:8:9:10:13:14; classes=14; group_nodes=302:306:306:315:281:290:290:282:281:282:323:322:322:310; total_group_nodes=4212; anf_bits=; popcount_repair_bits=",unknown duality-wrapped symmetry cofactor seed
ex289,ex289_unknown_duality_symcof_split2_sym_first_f00_bits_0_1_12_13_tree_global,unknown_duality_symcof,split2_sym_first_f00_bits_0_1_12_13_tree_global,student/work/ex289_frontend_duality_symcof_split2_orders_20260609_1117/ex289/verilog/ex289_unknown_duality_symcof_split2_sym_first_f00_bits_0_1_12_13_tree_global.v,student/work/ex289_frontend_duality_symcof_split2_orders_20260609_1117/ex289/aigs/ex289_unknown_duality_symcof_split2_sym_first_f00_bits_0_1_12_13_tree_global.aig,1,1,1,2233,23,51359,7.617,"duality_wrapper=split2; original_pairs=4:5,6:7,8:9,10:11; pairs=3:4,5:6,7:8,9:10; order=sym_first; policy=f00; mux_style=tree; bdd_share=global; outer_bits=0:1:11:12; inner_bits=2:3:4:5:6:7:8:9:10:13:14; classes=14; group_nodes=1366:1366:1366:1366:1366:1366:1366:1366:1366:1366:1366:1366:1366:1366; total_group_nodes=19124; anf_bits=; popcount_repair_bits=",unknown duality-wrapped symmetry cofactor seed
ex289,ex289_unknown_duality_symcof_split2_sym_first_f10_bits_0_1_12_13_onehot_group,unknown_duality_symcof,split2_sym_first_f10_bits_0_1_12_13_onehot_group,student/work/ex289_frontend_duality_symcof_split2_orders_20260609_1117/ex289/verilog/ex289_unknown_duality_symcof_split2_sym_first_f10_bits_0_1_12_13_onehot_group.v,student/work/ex289_frontend_duality_symcof_split2_orders_20260609_1117/ex289/aigs/ex289_unknown_duality_symcof_split2_sym_first_f10_bits_0_1_12_13_onehot_group.aig,1,1,1,2380,24,57120,10.262,"duality_wrapper=split2; original_pairs=4:5,6:7,8:9,10:11; pairs=3:4,5:6,7:8,9:10; order=sym_first; policy=f10; mux_style=onehot; bdd_share=group; outer_bits=0:1:11:12; inner_bits=2:3:4:5:6:7:8:9:10:13:14; classes=14; group_nodes=400:408:408:417:377:386:386:378:377:378:429:428:428:406; total_group_nodes=5606; anf_bits=; popcount_repair_bits=",unknown duality-wrapped symmetry cofactor seed
ex289,ex289_unknown_duality_symcof_split2_sym_first_f10_bits_0_1_12_13_onehot_global,unknown_duality_symcof,split2_sym_first_f10_bits_0_1_12_13_onehot_global,student/work/ex289_frontend_duality_symcof_split2_orders_20260609_1117/ex289/verilog/ex289_unknown_duality_symcof_split2_sym_first_f10_bits_0_1_12_13_onehot_global.v,student/work/ex289_frontend_duality_symcof_split2_orders_20260609_1117/ex289/aigs/ex289_unknown_duality_symcof_split2_sym_first_f10_bits_0_1_12_13_onehot_global.aig,1,1,1,2380,24,57120,8.313,"duality_wrapper=split2; original_pairs=4:5,6:7,8:9,10:11; pairs=3:4,5:6,7:8,9:10; order=sym_first; policy=f10; mux_style=onehot; bdd_share=global; outer_bits=0:1:11:12; inner_bits=2:3:4:5:6:7:8:9:10:13:14; classes=14; group_nodes=1834:1834:1834:1834:1834:1834:1834:1834:1834:1834:1834:1834:1834:1834; total_group_nodes=25676; anf_bits=; popcount_repair_bits=",unknown duality-wrapped symmetry cofactor seed
ex289,ex289_unknown_duality_symcof_split2_sym_first_f10_bits_0_1_12_13_case_group,unknown_duality_symcof,split2_sym_first_f10_bits_0_1_12_13_case_group,student/work/ex289_frontend_duality_symcof_split2_orders_20260609_1117/ex289/verilog/ex289_unknown_duality_symcof_split2_sym_first_f10_bits_0_1_12_13_case_group.v,student/work/ex289_frontend_duality_symcof_split2_orders_20260609_1117/ex289/aigs/ex289_unknown_duality_symcof_split2_sym_first_f10_bits_0_1_12_13_case_group.aig,1,1,1,2392,23,55016,8.846,"duality_wrapper=split2; original_pairs=4:5,6:7,8:9,10:11; pairs=3:4,5:6,7:8,9:10; order=sym_first; policy=f10; mux_style=case; bdd_share=group; outer_bits=0:1:11:12; inner_bits=2:3:4:5:6:7:8:9:10:13:14; classes=14; group_nodes=400:408:408:417:377:386:386:378:377:378:429:428:428:406; total_group_nodes=5606; anf_bits=; popcount_repair_bits=",unknown duality-wrapped symmetry cofactor seed
ex289,ex289_unknown_duality_symcof_split2_sym_first_f10_bits_0_1_12_13_case_global,unknown_duality_symcof,split2_sym_first_f10_bits_0_1_12_13_case_global,student/work/ex289_frontend_duality_symcof_split2_orders_20260609_1117/ex289/verilog/ex289_unknown_duality_symcof_split2_sym_first_f10_bits_0_1_12_13_case_global.v,student/work/ex289_frontend_duality_symcof_split2_orders_20260609_1117/ex289/aigs/ex289_unknown_duality_symcof_split2_sym_first_f10_bits_0_1_12_13_case_global.aig,1,1,1,2392,23,55016,8.191,"duality_wrapper=split2; original_pairs=4:5,6:7,8:9,10:11; pairs=3:4,5:6,7:8,9:10; order=sym_first; policy=f10; mux_style=case; bdd_share=global; outer_bits=0:1:11:12; inner_bits=2:3:4:5:6:7:8:9:10:13:14; classes=14; group_nodes=1834:1834:1834:1834:1834:1834:1834:1834:1834:1834:1834:1834:1834:1834; total_group_nodes=25676; anf_bits=; popcount_repair_bits=",unknown duality-wrapped symmetry cofactor seed
ex289,ex289_unknown_duality_symcof_split2_sym_first_f10_bits_0_1_12_13_tree_group,unknown_duality_symcof,split2_sym_first_f10_bits_0_1_12_13_tree_group,student/work/ex289_frontend_duality_symcof_split2_orders_20260609_1117/ex289/verilog/ex289_unknown_duality_symcof_split2_sym_first_f10_bits_0_1_12_13_tree_group.v,student/work/ex289_frontend_duality_symcof_split2_orders_20260609_1117/ex289/aigs/ex289_unknown_duality_symcof_split2_sym_first_f10_bits_0_1_12_13_tree_group.aig,1,1,1,2435,25,60875,8.889,"duality_wrapper=split2; original_pairs=4:5,6:7,8:9,10:11; pairs=3:4,5:6,7:8,9:10; order=sym_first; policy=f10; mux_style=tree; bdd_share=group; outer_bits=0:1:11:12; inner_bits=2:3:4:5:6:7:8:9:10:13:14; classes=14; group_nodes=400:408:408:417:377:386:386:378:377:378:429:428:428:406; total_group_nodes=5606; anf_bits=; popcount_repair_bits=",unknown duality-wrapped symmetry cofactor seed
ex289,ex289_unknown_duality_symcof_split2_sym_first_f10_bits_0_1_12_13_tree_global,unknown_duality_symcof,split2_sym_first_f10_bits_0_1_12_13_tree_global,student/work/ex289_frontend_duality_symcof_split2_orders_20260609_1117/ex289/verilog/ex289_unknown_duality_symcof_split2_sym_first_f10_bits_0_1_12_13_tree_global.v,student/work/ex289_frontend_duality_symcof_split2_orders_20260609_1117/ex289/aigs/ex289_unknown_duality_symcof_split2_sym_first_f10_bits_0_1_12_13_tree_global.aig,1,1,1,2435,25,60875,8.200,"duality_wrapper=split2; original_pairs=4:5,6:7,8:9,10:11; pairs=3:4,5:6,7:8,9:10; order=sym_first; policy=f10; mux_style=tree; bdd_share=global; outer_bits=0:1:11:12; inner_bits=2:3:4:5:6:7:8:9:10:13:14; classes=14; group_nodes=1834:1834:1834:1834:1834:1834:1834:1834:1834:1834:1834:1834:1834:1834; total_group_nodes=25676; anf_bits=; popcount_repair_bits=",unknown duality-wrapped symmetry cofactor seed
