case,candidate_id,hypothesis,variant,verilog_path,aig_path,verified_truth,synthesized,equivalent,area,delay,adp,reference_adp,adp_ratio_to_reference,within_1p5_reference,beats_reference,runtime_sec,classification,notes
ex263,ex263_smul_booth_radix4_balanced_abc_g_aig_d13,signed low7_high7:a*b,booth_radix4_balanced+abc_g_aig_d13,student/work/ex260_ex264_frontend_smul_baugh_wallace_20260609_0247/ex263/verilog/ex263_smul_booth_radix4_balanced.v,student/work/ex260_ex264_frontend_smul_baugh_wallace_20260609_0247/ex263/aigs/ex263_smul_booth_radix4_balanced_abc_g_aig_d13.aig,1,1,1,356,32,11392,6840,1.665497,0,0,0.504,semantic_signed_mul_exact,exact signed low7 * signed high7 over 16384 inputs; source=booth_radix4_balanced; flow=abc_g_aig_d13
ex263,ex263_smul_booth_radix4_csa_cla_abc_g_aig,signed low7_high7:a*b,booth_radix4_csa_cla+abc_g_aig,student/work/ex260_ex264_frontend_smul_baugh_wallace_20260609_0247/ex263/verilog/ex263_smul_booth_radix4_csa_cla.v,student/work/ex260_ex264_frontend_smul_baugh_wallace_20260609_0247/ex263/aigs/ex263_smul_booth_radix4_csa_cla_abc_g_aig.aig,1,1,1,399,33,13167,6840,1.925000,0,0,0.529,semantic_signed_mul_exact,exact signed low7 * signed high7 over 16384 inputs; source=booth_radix4_csa_cla; flow=abc_g_aig
ex263,ex263_smul_booth_radix4_csa_cla_wreduce_abc_g_aig,signed low7_high7:a*b,booth_radix4_csa_cla+wreduce_abc_g_aig,student/work/ex260_ex264_frontend_smul_baugh_wallace_20260609_0247/ex263/verilog/ex263_smul_booth_radix4_csa_cla.v,student/work/ex260_ex264_frontend_smul_baugh_wallace_20260609_0247/ex263/aigs/ex263_smul_booth_radix4_csa_cla_wreduce_abc_g_aig.aig,1,1,1,399,33,13167,6840,1.925000,0,0,0.540,semantic_signed_mul_exact,exact signed low7 * signed high7 over 16384 inputs; source=booth_radix4_csa_cla; flow=wreduce_abc_g_aig
ex263,ex263_smul_booth_radix4_csa_cla_synth_preset_d9,signed low7_high7:a*b,booth_radix4_csa_cla+synth_preset_d9,student/work/ex260_ex264_frontend_smul_baugh_wallace_20260609_0247/ex263/verilog/ex263_smul_booth_radix4_csa_cla.v,student/work/ex260_ex264_frontend_smul_baugh_wallace_20260609_0247/ex263/aigs/ex263_smul_booth_radix4_csa_cla_synth_preset_d9.aig,1,1,1,398,33,13134,6840,1.920175,0,0,0.675,semantic_signed_mul_exact,exact signed low7 * signed high7 over 16384 inputs; source=booth_radix4_csa_cla; flow=synth_preset_d9
ex263,ex263_smul_booth_radix4_csa_cla_synth_preset_d13,signed low7_high7:a*b,booth_radix4_csa_cla+synth_preset_d13,student/work/ex260_ex264_frontend_smul_baugh_wallace_20260609_0247/ex263/verilog/ex263_smul_booth_radix4_csa_cla.v,student/work/ex260_ex264_frontend_smul_baugh_wallace_20260609_0247/ex263/aigs/ex263_smul_booth_radix4_csa_cla_synth_preset_d13.aig,1,1,1,398,33,13134,6840,1.920175,0,0,0.663,semantic_signed_mul_exact,exact signed low7 * signed high7 over 16384 inputs; source=booth_radix4_csa_cla; flow=synth_preset_d13
ex263,ex263_smul_booth_radix4_csa_cla_synth_preset_d18,signed low7_high7:a*b,booth_radix4_csa_cla+synth_preset_d18,student/work/ex260_ex264_frontend_smul_baugh_wallace_20260609_0247/ex263/verilog/ex263_smul_booth_radix4_csa_cla.v,student/work/ex260_ex264_frontend_smul_baugh_wallace_20260609_0247/ex263/aigs/ex263_smul_booth_radix4_csa_cla_synth_preset_d18.aig,1,1,1,398,33,13134,6840,1.920175,0,0,0.679,semantic_signed_mul_exact,exact signed low7 * signed high7 over 16384 inputs; source=booth_radix4_csa_cla; flow=synth_preset_d18
ex263,ex263_smul_booth_radix4_csa_cla_abc_g_aig_d13,signed low7_high7:a*b,booth_radix4_csa_cla+abc_g_aig_d13,student/work/ex260_ex264_frontend_smul_baugh_wallace_20260609_0247/ex263/verilog/ex263_smul_booth_radix4_csa_cla.v,student/work/ex260_ex264_frontend_smul_baugh_wallace_20260609_0247/ex263/aigs/ex263_smul_booth_radix4_csa_cla_abc_g_aig_d13.aig,1,1,1,399,33,13167,6840,1.925000,0,0,0.538,semantic_signed_mul_exact,exact signed low7 * signed high7 over 16384 inputs; source=booth_radix4_csa_cla; flow=abc_g_aig_d13
ex263,ex263_smul_split_half_signed_abc_g_aig,signed low7_high7:a*b,split_half_signed+abc_g_aig,student/work/ex260_ex264_frontend_smul_baugh_wallace_20260609_0247/ex263/verilog/ex263_smul_split_half_signed.v,student/work/ex260_ex264_frontend_smul_baugh_wallace_20260609_0247/ex263/aigs/ex263_smul_split_half_signed_abc_g_aig.aig,1,1,1,396,38,15048,6840,2.200000,0,0,0.514,semantic_signed_mul_exact,exact signed low7 * signed high7 over 16384 inputs; source=split_half_signed; flow=abc_g_aig
ex263,ex263_smul_split_half_signed_wreduce_abc_g_aig,signed low7_high7:a*b,split_half_signed+wreduce_abc_g_aig,student/work/ex260_ex264_frontend_smul_baugh_wallace_20260609_0247/ex263/verilog/ex263_smul_split_half_signed.v,student/work/ex260_ex264_frontend_smul_baugh_wallace_20260609_0247/ex263/aigs/ex263_smul_split_half_signed_wreduce_abc_g_aig.aig,1,1,1,402,38,15276,6840,2.233333,0,0,0.506,semantic_signed_mul_exact,exact signed low7 * signed high7 over 16384 inputs; source=split_half_signed; flow=wreduce_abc_g_aig
ex263,ex263_smul_split_half_signed_synth_preset_d9,signed low7_high7:a*b,split_half_signed+synth_preset_d9,student/work/ex260_ex264_frontend_smul_baugh_wallace_20260609_0247/ex263/verilog/ex263_smul_split_half_signed.v,student/work/ex260_ex264_frontend_smul_baugh_wallace_20260609_0247/ex263/aigs/ex263_smul_split_half_signed_synth_preset_d9.aig,1,1,1,404,33,13332,6840,1.949123,0,0,0.625,semantic_signed_mul_exact,exact signed low7 * signed high7 over 16384 inputs; source=split_half_signed; flow=synth_preset_d9
ex263,ex263_smul_split_half_signed_synth_preset_d13,signed low7_high7:a*b,split_half_signed+synth_preset_d13,student/work/ex260_ex264_frontend_smul_baugh_wallace_20260609_0247/ex263/verilog/ex263_smul_split_half_signed.v,student/work/ex260_ex264_frontend_smul_baugh_wallace_20260609_0247/ex263/aigs/ex263_smul_split_half_signed_synth_preset_d13.aig,1,1,1,404,33,13332,6840,1.949123,0,0,0.585,semantic_signed_mul_exact,exact signed low7 * signed high7 over 16384 inputs; source=split_half_signed; flow=synth_preset_d13
ex263,ex263_smul_split_half_signed_synth_preset_d18,signed low7_high7:a*b,split_half_signed+synth_preset_d18,student/work/ex260_ex264_frontend_smul_baugh_wallace_20260609_0247/ex263/verilog/ex263_smul_split_half_signed.v,student/work/ex260_ex264_frontend_smul_baugh_wallace_20260609_0247/ex263/aigs/ex263_smul_split_half_signed_synth_preset_d18.aig,1,1,1,404,33,13332,6840,1.949123,0,0,0.586,semantic_signed_mul_exact,exact signed low7 * signed high7 over 16384 inputs; source=split_half_signed; flow=synth_preset_d18
ex263,ex263_smul_split_half_signed_abc_g_aig_d13,signed low7_high7:a*b,split_half_signed+abc_g_aig_d13,student/work/ex260_ex264_frontend_smul_baugh_wallace_20260609_0247/ex263/verilog/ex263_smul_split_half_signed.v,student/work/ex260_ex264_frontend_smul_baugh_wallace_20260609_0247/ex263/aigs/ex263_smul_split_half_signed_abc_g_aig_d13.aig,1,1,1,396,38,15048,6840,2.200000,0,0,0.484,semantic_signed_mul_exact,exact signed low7 * signed high7 over 16384 inputs; source=split_half_signed; flow=abc_g_aig_d13
ex263,ex263_smul_abs_sign_wallace_abc_g_aig,signed low7_high7:a*b,abs_sign_wallace+abc_g_aig,student/work/ex260_ex264_frontend_smul_baugh_wallace_20260609_0247/ex263/verilog/ex263_smul_abs_sign_wallace.v,student/work/ex260_ex264_frontend_smul_baugh_wallace_20260609_0247/ex263/aigs/ex263_smul_abs_sign_wallace_abc_g_aig.aig,1,1,1,391,33,12903,6840,1.886404,0,0,0.566,semantic_signed_mul_exact,exact signed low7 * signed high7 over 16384 inputs; source=abs_sign_wallace; flow=abc_g_aig
ex263,ex263_smul_abs_sign_wallace_wreduce_abc_g_aig,signed low7_high7:a*b,abs_sign_wallace+wreduce_abc_g_aig,student/work/ex260_ex264_frontend_smul_baugh_wallace_20260609_0247/ex263/verilog/ex263_smul_abs_sign_wallace.v,student/work/ex260_ex264_frontend_smul_baugh_wallace_20260609_0247/ex263/aigs/ex263_smul_abs_sign_wallace_wreduce_abc_g_aig.aig,1,1,1,391,33,12903,6840,1.886404,0,0,0.576,semantic_signed_mul_exact,exact signed low7 * signed high7 over 16384 inputs; source=abs_sign_wallace; flow=wreduce_abc_g_aig
ex263,ex263_smul_abs_sign_wallace_synth_preset_d9,signed low7_high7:a*b,abs_sign_wallace+synth_preset_d9,student/work/ex260_ex264_frontend_smul_baugh_wallace_20260609_0247/ex263/verilog/ex263_smul_abs_sign_wallace.v,student/work/ex260_ex264_frontend_smul_baugh_wallace_20260609_0247/ex263/aigs/ex263_smul_abs_sign_wallace_synth_preset_d9.aig,1,1,1,391,33,12903,6840,1.886404,0,0,0.722,semantic_signed_mul_exact,exact signed low7 * signed high7 over 16384 inputs; source=abs_sign_wallace; flow=synth_preset_d9
ex263,ex263_smul_abs_sign_wallace_synth_preset_d13,signed low7_high7:a*b,abs_sign_wallace+synth_preset_d13,student/work/ex260_ex264_frontend_smul_baugh_wallace_20260609_0247/ex263/verilog/ex263_smul_abs_sign_wallace.v,student/work/ex260_ex264_frontend_smul_baugh_wallace_20260609_0247/ex263/aigs/ex263_smul_abs_sign_wallace_synth_preset_d13.aig,1,1,1,391,33,12903,6840,1.886404,0,0,0.692,semantic_signed_mul_exact,exact signed low7 * signed high7 over 16384 inputs; source=abs_sign_wallace; flow=synth_preset_d13
ex263,ex263_smul_abs_sign_wallace_synth_preset_d18,signed low7_high7:a*b,abs_sign_wallace+synth_preset_d18,student/work/ex260_ex264_frontend_smul_baugh_wallace_20260609_0247/ex263/verilog/ex263_smul_abs_sign_wallace.v,student/work/ex260_ex264_frontend_smul_baugh_wallace_20260609_0247/ex263/aigs/ex263_smul_abs_sign_wallace_synth_preset_d18.aig,1,1,1,391,33,12903,6840,1.886404,0,0,0.695,semantic_signed_mul_exact,exact signed low7 * signed high7 over 16384 inputs; source=abs_sign_wallace; flow=synth_preset_d18
ex263,ex263_smul_abs_sign_wallace_abc_g_aig_d13,signed low7_high7:a*b,abs_sign_wallace+abc_g_aig_d13,student/work/ex260_ex264_frontend_smul_baugh_wallace_20260609_0247/ex263/verilog/ex263_smul_abs_sign_wallace.v,student/work/ex260_ex264_frontend_smul_baugh_wallace_20260609_0247/ex263/aigs/ex263_smul_abs_sign_wallace_abc_g_aig_d13.aig,1,1,1,391,33,12903,6840,1.886404,0,0,0.579,semantic_signed_mul_exact,exact signed low7 * signed high7 over 16384 inputs; source=abs_sign_wallace; flow=abc_g_aig_d13
ex264,ex264_smul_baugh_wooley_wallace_abc_g_aig,signed low8_high8:a*b,baugh_wooley_wallace+abc_g_aig,student/work/ex260_ex264_frontend_smul_baugh_wallace_20260609_0247/ex264/verilog/ex264_smul_baugh_wooley_wallace.v,student/work/ex260_ex264_frontend_smul_baugh_wallace_20260609_0247/ex264/aigs/ex264_smul_baugh_wooley_wallace_abc_g_aig.aig,1,1,1,496,31,15376,9724,1.581242,0,0,1.876,semantic_signed_mul_exact,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace; flow=abc_g_aig
ex264,ex264_smul_baugh_wooley_wallace_wreduce_abc_g_aig,signed low8_high8:a*b,baugh_wooley_wallace+wreduce_abc_g_aig,student/work/ex260_ex264_frontend_smul_baugh_wallace_20260609_0247/ex264/verilog/ex264_smul_baugh_wooley_wallace.v,student/work/ex260_ex264_frontend_smul_baugh_wallace_20260609_0247/ex264/aigs/ex264_smul_baugh_wooley_wallace_wreduce_abc_g_aig.aig,1,1,1,496,31,15376,9724,1.581242,0,0,1.882,semantic_signed_mul_exact,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace; flow=wreduce_abc_g_aig
ex264,ex264_smul_baugh_wooley_wallace_synth_preset_d9,signed low8_high8:a*b,baugh_wooley_wallace+synth_preset_d9,student/work/ex260_ex264_frontend_smul_baugh_wallace_20260609_0247/ex264/verilog/ex264_smul_baugh_wooley_wallace.v,student/work/ex260_ex264_frontend_smul_baugh_wallace_20260609_0247/ex264/aigs/ex264_smul_baugh_wooley_wallace_synth_preset_d9.aig,1,1,1,490,30,14700,9724,1.511724,0,0,2.011,semantic_signed_mul_exact,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace; flow=synth_preset_d9
ex264,ex264_smul_baugh_wooley_wallace_synth_preset_d13,signed low8_high8:a*b,baugh_wooley_wallace+synth_preset_d13,student/work/ex260_ex264_frontend_smul_baugh_wallace_20260609_0247/ex264/verilog/ex264_smul_baugh_wooley_wallace.v,student/work/ex260_ex264_frontend_smul_baugh_wallace_20260609_0247/ex264/aigs/ex264_smul_baugh_wooley_wallace_synth_preset_d13.aig,1,1,1,490,30,14700,9724,1.511724,0,0,2.026,semantic_signed_mul_exact,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace; flow=synth_preset_d13
ex264,ex264_smul_baugh_wooley_wallace_synth_preset_d18,signed low8_high8:a*b,baugh_wooley_wallace+synth_preset_d18,student/work/ex260_ex264_frontend_smul_baugh_wallace_20260609_0247/ex264/verilog/ex264_smul_baugh_wooley_wallace.v,student/work/ex260_ex264_frontend_smul_baugh_wallace_20260609_0247/ex264/aigs/ex264_smul_baugh_wooley_wallace_synth_preset_d18.aig,1,1,1,490,30,14700,9724,1.511724,0,0,1.916,semantic_signed_mul_exact,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace; flow=synth_preset_d18
ex264,ex264_smul_baugh_wooley_wallace_abc_g_aig_d13,signed low8_high8:a*b,baugh_wooley_wallace+abc_g_aig_d13,student/work/ex260_ex264_frontend_smul_baugh_wallace_20260609_0247/ex264/verilog/ex264_smul_baugh_wooley_wallace.v,student/work/ex260_ex264_frontend_smul_baugh_wallace_20260609_0247/ex264/aigs/ex264_smul_baugh_wooley_wallace_abc_g_aig_d13.aig,1,1,1,496,31,15376,9724,1.581242,0,0,1.776,semantic_signed_mul_exact,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace; flow=abc_g_aig_d13
ex264,ex264_smul_booth_radix4_balanced_abc_g_aig,signed low8_high8:a*b,booth_radix4_balanced+abc_g_aig,student/work/ex260_ex264_frontend_smul_baugh_wallace_20260609_0247/ex264/verilog/ex264_smul_booth_radix4_balanced.v,student/work/ex260_ex264_frontend_smul_baugh_wallace_20260609_0247/ex264/aigs/ex264_smul_booth_radix4_balanced_abc_g_aig.aig,1,1,1,465,36,16740,9724,1.721514,0,0,1.804,semantic_signed_mul_exact,exact signed low8 * signed high8 over 65536 inputs; source=booth_radix4_balanced; flow=abc_g_aig
ex264,ex264_smul_booth_radix4_balanced_wreduce_abc_g_aig,signed low8_high8:a*b,booth_radix4_balanced+wreduce_abc_g_aig,student/work/ex260_ex264_frontend_smul_baugh_wallace_20260609_0247/ex264/verilog/ex264_smul_booth_radix4_balanced.v,student/work/ex260_ex264_frontend_smul_baugh_wallace_20260609_0247/ex264/aigs/ex264_smul_booth_radix4_balanced_wreduce_abc_g_aig.aig,1,1,1,458,36,16488,9724,1.695599,0,0,1.797,semantic_signed_mul_exact,exact signed low8 * signed high8 over 65536 inputs; source=booth_radix4_balanced; flow=wreduce_abc_g_aig
ex264,ex264_smul_booth_radix4_balanced_synth_preset_d9,signed low8_high8:a*b,booth_radix4_balanced+synth_preset_d9,student/work/ex260_ex264_frontend_smul_baugh_wallace_20260609_0247/ex264/verilog/ex264_smul_booth_radix4_balanced.v,student/work/ex260_ex264_frontend_smul_baugh_wallace_20260609_0247/ex264/aigs/ex264_smul_booth_radix4_balanced_synth_preset_d9.aig,1,1,1,481,39,18759,9724,1.929144,0,0,1.876,semantic_signed_mul_exact,exact signed low8 * signed high8 over 65536 inputs; source=booth_radix4_balanced; flow=synth_preset_d9
ex264,ex264_smul_booth_radix4_balanced_synth_preset_d13,signed low8_high8:a*b,booth_radix4_balanced+synth_preset_d13,student/work/ex260_ex264_frontend_smul_baugh_wallace_20260609_0247/ex264/verilog/ex264_smul_booth_radix4_balanced.v,student/work/ex260_ex264_frontend_smul_baugh_wallace_20260609_0247/ex264/aigs/ex264_smul_booth_radix4_balanced_synth_preset_d13.aig,1,1,1,481,39,18759,9724,1.929144,0,0,1.877,semantic_signed_mul_exact,exact signed low8 * signed high8 over 65536 inputs; source=booth_radix4_balanced; flow=synth_preset_d13
ex264,ex264_smul_booth_radix4_balanced_synth_preset_d18,signed low8_high8:a*b,booth_radix4_balanced+synth_preset_d18,student/work/ex260_ex264_frontend_smul_baugh_wallace_20260609_0247/ex264/verilog/ex264_smul_booth_radix4_balanced.v,student/work/ex260_ex264_frontend_smul_baugh_wallace_20260609_0247/ex264/aigs/ex264_smul_booth_radix4_balanced_synth_preset_d18.aig,1,1,1,481,39,18759,9724,1.929144,0,0,1.870,semantic_signed_mul_exact,exact signed low8 * signed high8 over 65536 inputs; source=booth_radix4_balanced; flow=synth_preset_d18
ex264,ex264_smul_booth_radix4_balanced_abc_g_aig_d13,signed low8_high8:a*b,booth_radix4_balanced+abc_g_aig_d13,student/work/ex260_ex264_frontend_smul_baugh_wallace_20260609_0247/ex264/verilog/ex264_smul_booth_radix4_balanced.v,student/work/ex260_ex264_frontend_smul_baugh_wallace_20260609_0247/ex264/aigs/ex264_smul_booth_radix4_balanced_abc_g_aig_d13.aig,1,1,1,465,36,16740,9724,1.721514,0,0,1.936,semantic_signed_mul_exact,exact signed low8 * signed high8 over 65536 inputs; source=booth_radix4_balanced; flow=abc_g_aig_d13
ex264,ex264_smul_booth_radix4_csa_cla_abc_g_aig,signed low8_high8:a*b,booth_radix4_csa_cla+abc_g_aig,student/work/ex260_ex264_frontend_smul_baugh_wallace_20260609_0247/ex264/verilog/ex264_smul_booth_radix4_csa_cla.v,student/work/ex260_ex264_frontend_smul_baugh_wallace_20260609_0247/ex264/aigs/ex264_smul_booth_radix4_csa_cla_abc_g_aig.aig,1,1,1,506,37,18722,9724,1.925339,0,0,1.841,semantic_signed_mul_exact,exact signed low8 * signed high8 over 65536 inputs; source=booth_radix4_csa_cla; flow=abc_g_aig
ex264,ex264_smul_booth_radix4_csa_cla_wreduce_abc_g_aig,signed low8_high8:a*b,booth_radix4_csa_cla+wreduce_abc_g_aig,student/work/ex260_ex264_frontend_smul_baugh_wallace_20260609_0247/ex264/verilog/ex264_smul_booth_radix4_csa_cla.v,student/work/ex260_ex264_frontend_smul_baugh_wallace_20260609_0247/ex264/aigs/ex264_smul_booth_radix4_csa_cla_wreduce_abc_g_aig.aig,1,1,1,506,37,18722,9724,1.925339,0,0,1.841,semantic_signed_mul_exact,exact signed low8 * signed high8 over 65536 inputs; source=booth_radix4_csa_cla; flow=wreduce_abc_g_aig
ex264,ex264_smul_booth_radix4_csa_cla_synth_preset_d9,signed low8_high8:a*b,booth_radix4_csa_cla+synth_preset_d9,student/work/ex260_ex264_frontend_smul_baugh_wallace_20260609_0247/ex264/verilog/ex264_smul_booth_radix4_csa_cla.v,student/work/ex260_ex264_frontend_smul_baugh_wallace_20260609_0247/ex264/aigs/ex264_smul_booth_radix4_csa_cla_synth_preset_d9.aig,1,1,1,499,38,18962,9724,1.950021,0,0,2.007,semantic_signed_mul_exact,exact signed low8 * signed high8 over 65536 inputs; source=booth_radix4_csa_cla; flow=synth_preset_d9
ex264,ex264_smul_booth_radix4_csa_cla_synth_preset_d13,signed low8_high8:a*b,booth_radix4_csa_cla+synth_preset_d13,student/work/ex260_ex264_frontend_smul_baugh_wallace_20260609_0247/ex264/verilog/ex264_smul_booth_radix4_csa_cla.v,student/work/ex260_ex264_frontend_smul_baugh_wallace_20260609_0247/ex264/aigs/ex264_smul_booth_radix4_csa_cla_synth_preset_d13.aig,1,1,1,499,38,18962,9724,1.950021,0,0,2.110,semantic_signed_mul_exact,exact signed low8 * signed high8 over 65536 inputs; source=booth_radix4_csa_cla; flow=synth_preset_d13
ex264,ex264_smul_booth_radix4_csa_cla_synth_preset_d18,signed low8_high8:a*b,booth_radix4_csa_cla+synth_preset_d18,student/work/ex260_ex264_frontend_smul_baugh_wallace_20260609_0247/ex264/verilog/ex264_smul_booth_radix4_csa_cla.v,student/work/ex260_ex264_frontend_smul_baugh_wallace_20260609_0247/ex264/aigs/ex264_smul_booth_radix4_csa_cla_synth_preset_d18.aig,1,1,1,499,38,18962,9724,1.950021,0,0,2.003,semantic_signed_mul_exact,exact signed low8 * signed high8 over 65536 inputs; source=booth_radix4_csa_cla; flow=synth_preset_d18
ex264,ex264_smul_booth_radix4_csa_cla_abc_g_aig_d13,signed low8_high8:a*b,booth_radix4_csa_cla+abc_g_aig_d13,student/work/ex260_ex264_frontend_smul_baugh_wallace_20260609_0247/ex264/verilog/ex264_smul_booth_radix4_csa_cla.v,student/work/ex260_ex264_frontend_smul_baugh_wallace_20260609_0247/ex264/aigs/ex264_smul_booth_radix4_csa_cla_abc_g_aig_d13.aig,1,1,1,506,37,18722,9724,1.925339,0,0,1.861,semantic_signed_mul_exact,exact signed low8 * signed high8 over 65536 inputs; source=booth_radix4_csa_cla; flow=abc_g_aig_d13
ex264,ex264_smul_split_half_signed_abc_g_aig,signed low8_high8:a*b,split_half_signed+abc_g_aig,student/work/ex260_ex264_frontend_smul_baugh_wallace_20260609_0247/ex264/verilog/ex264_smul_split_half_signed.v,student/work/ex260_ex264_frontend_smul_baugh_wallace_20260609_0247/ex264/aigs/ex264_smul_split_half_signed_abc_g_aig.aig,1,1,1,531,46,24426,9724,2.511929,0,0,1.865,semantic_signed_mul_exact,exact signed low8 * signed high8 over 65536 inputs; source=split_half_signed; flow=abc_g_aig
ex264,ex264_smul_split_half_signed_wreduce_abc_g_aig,signed low8_high8:a*b,split_half_signed+wreduce_abc_g_aig,student/work/ex260_ex264_frontend_smul_baugh_wallace_20260609_0247/ex264/verilog/ex264_smul_split_half_signed.v,student/work/ex260_ex264_frontend_smul_baugh_wallace_20260609_0247/ex264/aigs/ex264_smul_split_half_signed_wreduce_abc_g_aig.aig,1,1,1,530,46,24380,9724,2.507199,0,0,1.880,semantic_signed_mul_exact,exact signed low8 * signed high8 over 65536 inputs; source=split_half_signed; flow=wreduce_abc_g_aig
ex264,ex264_smul_split_half_signed_synth_preset_d9,signed low8_high8:a*b,split_half_signed+synth_preset_d9,student/work/ex260_ex264_frontend_smul_baugh_wallace_20260609_0247/ex264/verilog/ex264_smul_split_half_signed.v,student/work/ex260_ex264_frontend_smul_baugh_wallace_20260609_0247/ex264/aigs/ex264_smul_split_half_signed_synth_preset_d9.aig,1,1,1,534,43,22962,9724,2.361374,0,0,1.969,semantic_signed_mul_exact,exact signed low8 * signed high8 over 65536 inputs; source=split_half_signed; flow=synth_preset_d9
ex264,ex264_smul_split_half_signed_synth_preset_d13,signed low8_high8:a*b,split_half_signed+synth_preset_d13,student/work/ex260_ex264_frontend_smul_baugh_wallace_20260609_0247/ex264/verilog/ex264_smul_split_half_signed.v,student/work/ex260_ex264_frontend_smul_baugh_wallace_20260609_0247/ex264/aigs/ex264_smul_split_half_signed_synth_preset_d13.aig,1,1,1,534,43,22962,9724,2.361374,0,0,1.963,semantic_signed_mul_exact,exact signed low8 * signed high8 over 65536 inputs; source=split_half_signed; flow=synth_preset_d13
ex264,ex264_smul_split_half_signed_synth_preset_d18,signed low8_high8:a*b,split_half_signed+synth_preset_d18,student/work/ex260_ex264_frontend_smul_baugh_wallace_20260609_0247/ex264/verilog/ex264_smul_split_half_signed.v,student/work/ex260_ex264_frontend_smul_baugh_wallace_20260609_0247/ex264/aigs/ex264_smul_split_half_signed_synth_preset_d18.aig,1,1,1,534,43,22962,9724,2.361374,0,0,1.965,semantic_signed_mul_exact,exact signed low8 * signed high8 over 65536 inputs; source=split_half_signed; flow=synth_preset_d18
ex264,ex264_smul_split_half_signed_abc_g_aig_d13,signed low8_high8:a*b,split_half_signed+abc_g_aig_d13,student/work/ex260_ex264_frontend_smul_baugh_wallace_20260609_0247/ex264/verilog/ex264_smul_split_half_signed.v,student/work/ex260_ex264_frontend_smul_baugh_wallace_20260609_0247/ex264/aigs/ex264_smul_split_half_signed_abc_g_aig_d13.aig,1,1,1,531,46,24426,9724,2.511929,0,0,1.863,semantic_signed_mul_exact,exact signed low8 * signed high8 over 65536 inputs; source=split_half_signed; flow=abc_g_aig_d13
ex264,ex264_smul_abs_sign_wallace_abc_g_aig,signed low8_high8:a*b,abs_sign_wallace+abc_g_aig,student/work/ex260_ex264_frontend_smul_baugh_wallace_20260609_0247/ex264/verilog/ex264_smul_abs_sign_wallace.v,student/work/ex260_ex264_frontend_smul_baugh_wallace_20260609_0247/ex264/aigs/ex264_smul_abs_sign_wallace_abc_g_aig.aig,1,1,1,527,40,21080,9724,2.167832,0,0,1.969,semantic_signed_mul_exact,exact signed low8 * signed high8 over 65536 inputs; source=abs_sign_wallace; flow=abc_g_aig
ex264,ex264_smul_abs_sign_wallace_wreduce_abc_g_aig,signed low8_high8:a*b,abs_sign_wallace+wreduce_abc_g_aig,student/work/ex260_ex264_frontend_smul_baugh_wallace_20260609_0247/ex264/verilog/ex264_smul_abs_sign_wallace.v,student/work/ex260_ex264_frontend_smul_baugh_wallace_20260609_0247/ex264/aigs/ex264_smul_abs_sign_wallace_wreduce_abc_g_aig.aig,1,1,1,527,40,21080,9724,2.167832,0,0,1.981,semantic_signed_mul_exact,exact signed low8 * signed high8 over 65536 inputs; source=abs_sign_wallace; flow=wreduce_abc_g_aig
ex264,ex264_smul_abs_sign_wallace_synth_preset_d9,signed low8_high8:a*b,abs_sign_wallace+synth_preset_d9,student/work/ex260_ex264_frontend_smul_baugh_wallace_20260609_0247/ex264/verilog/ex264_smul_abs_sign_wallace.v,student/work/ex260_ex264_frontend_smul_baugh_wallace_20260609_0247/ex264/aigs/ex264_smul_abs_sign_wallace_synth_preset_d9.aig,1,1,1,527,40,21080,9724,2.167832,0,0,2.150,semantic_signed_mul_exact,exact signed low8 * signed high8 over 65536 inputs; source=abs_sign_wallace; flow=synth_preset_d9
ex264,ex264_smul_abs_sign_wallace_synth_preset_d13,signed low8_high8:a*b,abs_sign_wallace+synth_preset_d13,student/work/ex260_ex264_frontend_smul_baugh_wallace_20260609_0247/ex264/verilog/ex264_smul_abs_sign_wallace.v,student/work/ex260_ex264_frontend_smul_baugh_wallace_20260609_0247/ex264/aigs/ex264_smul_abs_sign_wallace_synth_preset_d13.aig,1,1,1,527,40,21080,9724,2.167832,0,0,2.162,semantic_signed_mul_exact,exact signed low8 * signed high8 over 65536 inputs; source=abs_sign_wallace; flow=synth_preset_d13
ex264,ex264_smul_abs_sign_wallace_synth_preset_d18,signed low8_high8:a*b,abs_sign_wallace+synth_preset_d18,student/work/ex260_ex264_frontend_smul_baugh_wallace_20260609_0247/ex264/verilog/ex264_smul_abs_sign_wallace.v,student/work/ex260_ex264_frontend_smul_baugh_wallace_20260609_0247/ex264/aigs/ex264_smul_abs_sign_wallace_synth_preset_d18.aig,1,1,1,527,40,21080,9724,2.167832,0,0,2.148,semantic_signed_mul_exact,exact signed low8 * signed high8 over 65536 inputs; source=abs_sign_wallace; flow=synth_preset_d18
