case,candidate_id,hypothesis/function_guess,variant,verilog_path,aig_path,verified_truth,synthesized,equivalent,area,delay,adp,reference_adp,adp_ratio_to_reference,within_1p5_reference,beats_reference,classification,items,runtime_sec,notes
ex223,ex223_fp16_log_bitrun_high12_t512,fp16_log,bitrun_high12_t512,student/work/ex223_ex224_frontend_fp16_bitlogic3_20260606_2344/ex223/verilog/ex223_fp16_log_bitrun_high12_t512.v,student/work/ex223_ex224_frontend_fp16_bitlogic3_20260606_2344/ex223/aigs/ex223_fp16_log_bitrun_high12_t512.aig,1,1,1,12921,24,310104,120549,2.572431,0,0,structural_exact,"bits=15,14,13,12,11,10,9,8,7,6,5,4; threshold=512; table_items=31777; bit=15; threshold=512; const_groups=64; range_groups=0; table_groups=0; range_items=0; table_items=0 | bit=14; threshold=512; const_groups=62; range_groups=2; table_groups=0; range_items=4; table_items=0 | bit=13; threshold=512; const_groups=60; range_groups=4; table_groups=0; range_items=8; table_items=0 | bit=12; threshold=512; const_groups=60; range_groups=4; table_groups=0; range_items=11; table_items=0 | bit=11; threshold=512; const_groups=58; range_groups=6; table_groups=0; range_items=20; table_items=0 | bit=10; threshold=512; const_groups=54; range_groups=10; table_groups=0; range_items=38; table_items=0 | bit=9; threshold=512; const_groups=49; range_groups=15; table_groups=0; range_items=68; table_items=0 | bit=8; threshold=512; const_groups=43; range_groups=21; table_groups=0; range_items=116; table_items=0 | bit=7; threshold=512; const_groups=36; range_groups=28; table_groups=0; range_items=202; table_items=0 | bit=6; threshold=512; const_groups=34; range_groups=30; table_groups=0; range_items=345; table_items=0 | bit=5; threshold=512; const_groups=34; range_groups=30; table_groups=0; range_items=592; table_items=0 | bit=4; threshold=512; const_groups=34; range_groups=30; table_groups=0; range_items=1031; table_items=0",23.764,"per-output-bit run-cover hybrid; bits=15,14,13,12,11,10,9,8,7,6,5,4; threshold=512; table_items=31777; bit=15; threshold=512; const_groups=64; range_groups=0; table_groups=0; range_items=0; table_items=0 | bit=14; threshold=512; const_groups=62; range_groups=2; table_groups=0; range_items=4; table_items=0 | bit=13; threshold=512; const_groups=60; range_groups=4; table_groups=0; range_items=8; table_items=0 | bit=12; threshold=512; const_groups=60; range_groups=4; table_groups=0; range_items=11; table_items=0 | bit=11; threshold=512; const_groups=58; range_groups=6; table_groups=0; range_items=20; table_items=0 | bit=10; threshold=512; const_groups=54; range_groups=10; table_groups=0; range_items=38; table_items=0 | bit=9; threshold=512; const_groups=49; range_groups=15; table_groups=0; range_items=68; table_items=0 | bit=8; threshold=512; const_groups=43; range_groups=21; table_groups=0; range_items=116; table_items=0 | bit=7; threshold=512; const_groups=36; range_groups=28; table_groups=0; range_items=202; table_items=0 | bit=6; threshold=512; const_groups=34; range_groups=30; table_groups=0; range_items=345; table_items=0 | bit=5; threshold=512; const_groups=34; range_groups=30; table_groups=0; range_items=592; table_items=0 | bit=4; threshold=512; const_groups=34; range_groups=30; table_groups=0; range_items=1031; table_items=0"
ex223,ex223_fp16_log_bitrun_high8_t64,fp16_log,bitrun_high8_t64,student/work/ex223_ex224_frontend_fp16_bitlogic3_20260606_2344/ex223/verilog/ex223_fp16_log_bitrun_high8_t64.v,student/work/ex223_ex224_frontend_fp16_bitlogic3_20260606_2344/ex223/aigs/ex223_fp16_log_bitrun_high8_t64.aig,1,1,1,11390,23,261970,120549,2.173141,0,0,structural_exact,"bits=15,14,13,12,11,10,9,8; threshold=64; table_items=31777; bit=15; threshold=64; const_groups=64; range_groups=0; table_groups=0; range_items=0; table_items=0 | bit=14; threshold=64; const_groups=62; range_groups=2; table_groups=0; range_items=4; table_items=0 | bit=13; threshold=64; const_groups=60; range_groups=4; table_groups=0; range_items=8; table_items=0 | bit=12; threshold=64; const_groups=60; range_groups=4; table_groups=0; range_items=11; table_items=0 | bit=11; threshold=64; const_groups=58; range_groups=6; table_groups=0; range_items=20; table_items=0 | bit=10; threshold=64; const_groups=54; range_groups=10; table_groups=0; range_items=38; table_items=0 | bit=9; threshold=64; const_groups=49; range_groups=15; table_groups=0; range_items=68; table_items=0 | bit=8; threshold=64; const_groups=43; range_groups=21; table_groups=0; range_items=116; table_items=0",15.816,"per-output-bit run-cover hybrid; bits=15,14,13,12,11,10,9,8; threshold=64; table_items=31777; bit=15; threshold=64; const_groups=64; range_groups=0; table_groups=0; range_items=0; table_items=0 | bit=14; threshold=64; const_groups=62; range_groups=2; table_groups=0; range_items=4; table_items=0 | bit=13; threshold=64; const_groups=60; range_groups=4; table_groups=0; range_items=8; table_items=0 | bit=12; threshold=64; const_groups=60; range_groups=4; table_groups=0; range_items=11; table_items=0 | bit=11; threshold=64; const_groups=58; range_groups=6; table_groups=0; range_items=20; table_items=0 | bit=10; threshold=64; const_groups=54; range_groups=10; table_groups=0; range_items=38; table_items=0 | bit=9; threshold=64; const_groups=49; range_groups=15; table_groups=0; range_items=68; table_items=0 | bit=8; threshold=64; const_groups=43; range_groups=21; table_groups=0; range_items=116; table_items=0"
ex223,ex223_fp16_log_bitrun_high9_t128,fp16_log,bitrun_high9_t128,student/work/ex223_ex224_frontend_fp16_bitlogic3_20260606_2344/ex223/verilog/ex223_fp16_log_bitrun_high9_t128.v,student/work/ex223_ex224_frontend_fp16_bitlogic3_20260606_2344/ex223/aigs/ex223_fp16_log_bitrun_high9_t128.aig,1,1,1,11448,25,286200,120549,2.374138,0,0,structural_exact,"bits=15,14,13,12,11,10,9,8,7; threshold=128; table_items=31777; bit=15; threshold=128; const_groups=64; range_groups=0; table_groups=0; range_items=0; table_items=0 | bit=14; threshold=128; const_groups=62; range_groups=2; table_groups=0; range_items=4; table_items=0 | bit=13; threshold=128; const_groups=60; range_groups=4; table_groups=0; range_items=8; table_items=0 | bit=12; threshold=128; const_groups=60; range_groups=4; table_groups=0; range_items=11; table_items=0 | bit=11; threshold=128; const_groups=58; range_groups=6; table_groups=0; range_items=20; table_items=0 | bit=10; threshold=128; const_groups=54; range_groups=10; table_groups=0; range_items=38; table_items=0 | bit=9; threshold=128; const_groups=49; range_groups=15; table_groups=0; range_items=68; table_items=0 | bit=8; threshold=128; const_groups=43; range_groups=21; table_groups=0; range_items=116; table_items=0 | bit=7; threshold=128; const_groups=36; range_groups=28; table_groups=0; range_items=202; table_items=0",17.216,"per-output-bit run-cover hybrid; bits=15,14,13,12,11,10,9,8,7; threshold=128; table_items=31777; bit=15; threshold=128; const_groups=64; range_groups=0; table_groups=0; range_items=0; table_items=0 | bit=14; threshold=128; const_groups=62; range_groups=2; table_groups=0; range_items=4; table_items=0 | bit=13; threshold=128; const_groups=60; range_groups=4; table_groups=0; range_items=8; table_items=0 | bit=12; threshold=128; const_groups=60; range_groups=4; table_groups=0; range_items=11; table_items=0 | bit=11; threshold=128; const_groups=58; range_groups=6; table_groups=0; range_items=20; table_items=0 | bit=10; threshold=128; const_groups=54; range_groups=10; table_groups=0; range_items=38; table_items=0 | bit=9; threshold=128; const_groups=49; range_groups=15; table_groups=0; range_items=68; table_items=0 | bit=8; threshold=128; const_groups=43; range_groups=21; table_groups=0; range_items=116; table_items=0 | bit=7; threshold=128; const_groups=36; range_groups=28; table_groups=0; range_items=202; table_items=0"
ex223,ex223_fp16_log_bitrun_sign_t8,fp16_log,bitrun_sign_t8,student/work/ex223_ex224_frontend_fp16_bitlogic3_20260606_2344/ex223/verilog/ex223_fp16_log_bitrun_sign_t8.v,student/work/ex223_ex224_frontend_fp16_bitlogic3_20260606_2344/ex223/aigs/ex223_fp16_log_bitrun_sign_t8.aig,1,1,1,11222,22,246884,120549,2.047997,0,0,structural_exact,bits=15; threshold=8; table_items=31777; bit=15; threshold=8; const_groups=64; range_groups=0; table_groups=0; range_items=0; table_items=0,13.816,per-output-bit run-cover hybrid; bits=15; threshold=8; table_items=31777; bit=15; threshold=8; const_groups=64; range_groups=0; table_groups=0; range_items=0; table_items=0
ex223,ex223_fp16_log_casez_sign,fp16_log,casez_sign,student/work/ex223_ex224_frontend_fp16_bitlogic3_20260606_2344/ex223/verilog/ex223_fp16_log_casez_sign.v,student/work/ex223_ex224_frontend_fp16_bitlogic3_20260606_2344/ex223/aigs/ex223_fp16_log_casez_sign.aig,1,1,1,11189,22,246158,120549,2.041975,0,0,structural_exact,casez_sign=exp0_or_positive_exp1_to14; table_items=31777,13.880,per-output-bit run-cover hybrid; casez_sign=exp0_or_positive_exp1_to14; table_items=31777
ex223,ex223_fp16_log_formula_sign,fp16_log,formula_sign,student/work/ex223_ex224_frontend_fp16_bitlogic3_20260606_2344/ex223/verilog/ex223_fp16_log_formula_sign.v,student/work/ex223_ex224_frontend_fp16_bitlogic3_20260606_2344/ex223/aigs/ex223_fp16_log_formula_sign.aig,1,1,1,11210,23,257830,120549,2.138798,0,0,structural_exact,formula_sign=(exp==0)||(!sign&&exp<15); table_items=31777,13.776,per-output-bit run-cover hybrid; formula_sign=(exp==0)||(!sign&&exp<15); table_items=31777
ex223,ex223_fp16_log_formula_sign_bits,fp16_log,formula_sign_bits,student/work/ex223_ex224_frontend_fp16_bitlogic3_20260606_2344/ex223/verilog/ex223_fp16_log_formula_sign_bits.v,student/work/ex223_ex224_frontend_fp16_bitlogic3_20260606_2344/ex223/aigs/ex223_fp16_log_formula_sign_bits.aig,1,1,1,11245,23,258635,120549,2.145476,0,0,structural_exact,formula_sign_bits=(~|exp)||(!sign&&!exp4&&!and_exp_lo4); table_items=31777,13.642,per-output-bit run-cover hybrid; formula_sign_bits=(~|exp)||(!sign&&!exp4&&!and_exp_lo4); table_items=31777
ex224,ex224_fp16_log2_bitrun_bit10_t16,fp16_log2,bitrun_bit10_t16,student/work/ex223_ex224_frontend_fp16_bitlogic3_20260606_2344/ex224/verilog/ex224_fp16_log2_bitrun_bit10_t16.v,student/work/ex223_ex224_frontend_fp16_bitlogic3_20260606_2344/ex224/aigs/ex224_fp16_log2_bitrun_bit10_t16.aig,1,1,1,6309,21,132489,64708,2.047490,0,0,structural_exact,bits=10; threshold=16; table_items=31777; bit=10; threshold=16; const_groups=56; range_groups=8; table_groups=0; range_items=35; table_items=0,12.403,per-output-bit run-cover hybrid; bits=10; threshold=16; table_items=31777; bit=10; threshold=16; const_groups=56; range_groups=8; table_groups=0; range_items=35; table_items=0
ex224,ex224_fp16_log2_bitrun_bit11_t8,fp16_log2,bitrun_bit11_t8,student/work/ex223_ex224_frontend_fp16_bitlogic3_20260606_2344/ex224/verilog/ex224_fp16_log2_bitrun_bit11_t8.v,student/work/ex223_ex224_frontend_fp16_bitlogic3_20260606_2344/ex224/aigs/ex224_fp16_log2_bitrun_bit11_t8.aig,1,1,1,6289,21,132069,64708,2.041000,0,0,structural_exact,bits=11; threshold=8; table_items=31777; bit=11; threshold=8; const_groups=59; range_groups=5; table_groups=0; range_items=18; table_items=0,12.576,per-output-bit run-cover hybrid; bits=11; threshold=8; table_items=31777; bit=11; threshold=8; const_groups=59; range_groups=5; table_groups=0; range_items=18; table_items=0
ex224,ex224_fp16_log2_bitrun_bit12_t8,fp16_log2,bitrun_bit12_t8,student/work/ex223_ex224_frontend_fp16_bitlogic3_20260606_2344/ex224/verilog/ex224_fp16_log2_bitrun_bit12_t8.v,student/work/ex223_ex224_frontend_fp16_bitlogic3_20260606_2344/ex224/aigs/ex224_fp16_log2_bitrun_bit12_t8.aig,1,1,1,6296,21,132216,64708,2.043271,0,0,structural_exact,bits=12; threshold=8; table_items=31777; bit=12; threshold=8; const_groups=61; range_groups=3; table_groups=0; range_items=9; table_items=0,12.478,per-output-bit run-cover hybrid; bits=12; threshold=8; table_items=31777; bit=12; threshold=8; const_groups=61; range_groups=3; table_groups=0; range_items=9; table_items=0
ex224,ex224_fp16_log2_bitrun_bit13_t8,fp16_log2,bitrun_bit13_t8,student/work/ex223_ex224_frontend_fp16_bitlogic3_20260606_2344/ex224/verilog/ex224_fp16_log2_bitrun_bit13_t8.v,student/work/ex223_ex224_frontend_fp16_bitlogic3_20260606_2344/ex224/aigs/ex224_fp16_log2_bitrun_bit13_t8.aig,1,1,1,6362,21,133602,64708,2.064691,0,0,structural_exact,bits=13; threshold=8; table_items=31777; bit=13; threshold=8; const_groups=61; range_groups=3; table_groups=0; range_items=6; table_items=0,12.119,per-output-bit run-cover hybrid; bits=13; threshold=8; table_items=31777; bit=13; threshold=8; const_groups=61; range_groups=3; table_groups=0; range_items=6; table_items=0
ex224,ex224_fp16_log2_bitrun_bit14_t8,fp16_log2,bitrun_bit14_t8,student/work/ex223_ex224_frontend_fp16_bitlogic3_20260606_2344/ex224/verilog/ex224_fp16_log2_bitrun_bit14_t8.v,student/work/ex223_ex224_frontend_fp16_bitlogic3_20260606_2344/ex224/aigs/ex224_fp16_log2_bitrun_bit14_t8.aig,1,1,1,6350,22,139700,64708,2.158929,0,0,structural_exact,bits=14; threshold=8; table_items=31777; bit=14; threshold=8; const_groups=63; range_groups=1; table_groups=0; range_items=2; table_items=0,12.087,per-output-bit run-cover hybrid; bits=14; threshold=8; table_items=31777; bit=14; threshold=8; const_groups=63; range_groups=1; table_groups=0; range_items=2; table_items=0
ex224,ex224_fp16_log2_bitrun_bit8_t64,fp16_log2,bitrun_bit8_t64,student/work/ex223_ex224_frontend_fp16_bitlogic3_20260606_2344/ex224/verilog/ex224_fp16_log2_bitrun_bit8_t64.v,student/work/ex223_ex224_frontend_fp16_bitlogic3_20260606_2344/ex224/aigs/ex224_fp16_log2_bitrun_bit8_t64.aig,1,1,1,6382,21,134022,64708,2.071181,0,0,structural_exact,bits=8; threshold=64; table_items=31777; bit=8; threshold=64; const_groups=41; range_groups=23; table_groups=0; range_items=119; table_items=0,13.338,per-output-bit run-cover hybrid; bits=8; threshold=64; table_items=31777; bit=8; threshold=64; const_groups=41; range_groups=23; table_groups=0; range_items=119; table_items=0
ex224,ex224_fp16_log2_bitrun_bit9_t32,fp16_log2,bitrun_bit9_t32,student/work/ex223_ex224_frontend_fp16_bitlogic3_20260606_2344/ex224/verilog/ex224_fp16_log2_bitrun_bit9_t32.v,student/work/ex223_ex224_frontend_fp16_bitlogic3_20260606_2344/ex224/aigs/ex224_fp16_log2_bitrun_bit9_t32.aig,1,1,1,6295,21,132195,64708,2.042947,0,0,structural_exact,bits=9; threshold=32; table_items=31777; bit=9; threshold=32; const_groups=48; range_groups=16; table_groups=0; range_items=64; table_items=0,13.078,per-output-bit run-cover hybrid; bits=9; threshold=32; table_items=31777; bit=9; threshold=32; const_groups=48; range_groups=16; table_groups=0; range_items=64; table_items=0
ex224,ex224_fp16_log2_bitrun_exp_t16,fp16_log2,bitrun_exp_t16,student/work/ex223_ex224_frontend_fp16_bitlogic3_20260606_2344/ex224/verilog/ex224_fp16_log2_bitrun_exp_t16.v,student/work/ex223_ex224_frontend_fp16_bitlogic3_20260606_2344/ex224/aigs/ex224_fp16_log2_bitrun_exp_t16.aig,1,1,1,6365,22,140030,64708,2.164029,0,0,structural_exact,"bits=14,13,12,11,10; threshold=16; table_items=31777; bit=14; threshold=16; const_groups=63; range_groups=1; table_groups=0; range_items=2; table_items=0 | bit=13; threshold=16; const_groups=61; range_groups=3; table_groups=0; range_items=6; table_items=0 | bit=12; threshold=16; const_groups=61; range_groups=3; table_groups=0; range_items=9; table_items=0 | bit=11; threshold=16; const_groups=59; range_groups=5; table_groups=0; range_items=18; table_items=0 | bit=10; threshold=16; const_groups=56; range_groups=8; table_groups=0; range_items=35; table_items=0",12.598,"per-output-bit run-cover hybrid; bits=14,13,12,11,10; threshold=16; table_items=31777; bit=14; threshold=16; const_groups=63; range_groups=1; table_groups=0; range_items=2; table_items=0 | bit=13; threshold=16; const_groups=61; range_groups=3; table_groups=0; range_items=6; table_items=0 | bit=12; threshold=16; const_groups=61; range_groups=3; table_groups=0; range_items=9; table_items=0 | bit=11; threshold=16; const_groups=59; range_groups=5; table_groups=0; range_items=18; table_items=0 | bit=10; threshold=16; const_groups=56; range_groups=8; table_groups=0; range_items=35; table_items=0"
