case,candidate_id,hypothesis,variant,verilog_path,aig_path,verified_truth,synthesized,equivalent,area,delay,adp,reference_adp,adp_ratio_to_reference,within_1p5_reference,beats_reference,runtime_sec,classification,notes
ex270,ex270_square_wallace_square_outside_csel3_abc_g_aig,unsigned_square_x_times_x,wallace_square_outside_csel3+abc_g_aig,student/work/ex270_ex274_square_carryselect2_20260609_1138/ex270/verilog/ex270_square_wallace_square_outside_csel3.v,student/work/ex270_ex274_square_carryselect2_20260609_1138/ex270/aigs/ex270_square_wallace_square_outside_csel3_abc_g_aig.aig,1,1,1,192,20,3840,2076,1.849711,0,0,0.262,square_specific_structural_rtl,exact unsigned 8-bit square x*x over 256 inputs; source=wallace_square_outside_csel3; flow=abc_g_aig
ex271,ex271_square_dadda_square_csel4_abc_g_aig,unsigned_square_x_times_x,dadda_square_csel4+abc_g_aig,student/work/ex270_ex274_square_carryselect2_20260609_1138/ex271/verilog/ex271_square_dadda_square_csel4.v,student/work/ex270_ex274_square_carryselect2_20260609_1138/ex271/aigs/ex271_square_dadda_square_csel4_abc_g_aig.aig,1,1,1,349,28,9772,5542,1.763262,0,0,0.305,square_specific_structural_rtl,exact unsigned 10-bit square x*x over 1024 inputs; source=dadda_square_csel4; flow=abc_g_aig
ex271,ex271_square_dadda_square_csel4_wreduce_abc_g_aig,unsigned_square_x_times_x,dadda_square_csel4+wreduce_abc_g_aig,student/work/ex270_ex274_square_carryselect2_20260609_1138/ex271/verilog/ex271_square_dadda_square_csel4.v,student/work/ex270_ex274_square_carryselect2_20260609_1138/ex271/aigs/ex271_square_dadda_square_csel4_wreduce_abc_g_aig.aig,1,1,1,349,28,9772,5542,1.763262,0,0,0.319,square_specific_structural_rtl,exact unsigned 10-bit square x*x over 1024 inputs; source=dadda_square_csel4; flow=wreduce_abc_g_aig
ex271,ex271_square_dadda_square_csel4_synth_preset,unsigned_square_x_times_x,dadda_square_csel4+synth_preset,student/work/ex270_ex274_square_carryselect2_20260609_1138/ex271/verilog/ex271_square_dadda_square_csel4.v,student/work/ex270_ex274_square_carryselect2_20260609_1138/ex271/aigs/ex271_square_dadda_square_csel4_synth_preset.aig,1,1,1,346,28,9688,5542,1.748105,0,0,0.397,square_specific_structural_rtl,exact unsigned 10-bit square x*x over 1024 inputs; source=dadda_square_csel4; flow=synth_preset
ex271,ex271_square_dadda_square_csel4_synth_preset_d20,unsigned_square_x_times_x,dadda_square_csel4+synth_preset_d20,student/work/ex270_ex274_square_carryselect2_20260609_1138/ex271/verilog/ex271_square_dadda_square_csel4.v,student/work/ex270_ex274_square_carryselect2_20260609_1138/ex271/aigs/ex271_square_dadda_square_csel4_synth_preset_d20.aig,1,1,1,346,28,9688,5542,1.748105,0,0,0.405,square_specific_structural_rtl,exact unsigned 10-bit square x*x over 1024 inputs; source=dadda_square_csel4; flow=synth_preset_d20
ex271,ex271_square_dadda_square_csel6_abc_g_aig,unsigned_square_x_times_x,dadda_square_csel6+abc_g_aig,student/work/ex270_ex274_square_carryselect2_20260609_1138/ex271/verilog/ex271_square_dadda_square_csel6.v,student/work/ex270_ex274_square_carryselect2_20260609_1138/ex271/aigs/ex271_square_dadda_square_csel6_abc_g_aig.aig,1,1,1,356,30,10680,5542,1.927102,0,0,0.305,square_specific_structural_rtl,exact unsigned 10-bit square x*x over 1024 inputs; source=dadda_square_csel6; flow=abc_g_aig
ex271,ex271_square_dadda_square_csel6_wreduce_abc_g_aig,unsigned_square_x_times_x,dadda_square_csel6+wreduce_abc_g_aig,student/work/ex270_ex274_square_carryselect2_20260609_1138/ex271/verilog/ex271_square_dadda_square_csel6.v,student/work/ex270_ex274_square_carryselect2_20260609_1138/ex271/aigs/ex271_square_dadda_square_csel6_wreduce_abc_g_aig.aig,1,1,1,356,30,10680,5542,1.927102,0,0,0.314,square_specific_structural_rtl,exact unsigned 10-bit square x*x over 1024 inputs; source=dadda_square_csel6; flow=wreduce_abc_g_aig
ex271,ex271_square_dadda_square_csel6_synth_preset,unsigned_square_x_times_x,dadda_square_csel6+synth_preset,student/work/ex270_ex274_square_carryselect2_20260609_1138/ex271/verilog/ex271_square_dadda_square_csel6.v,student/work/ex270_ex274_square_carryselect2_20260609_1138/ex271/aigs/ex271_square_dadda_square_csel6_synth_preset.aig,1,1,1,353,30,10590,5542,1.910863,0,0,0.396,square_specific_structural_rtl,exact unsigned 10-bit square x*x over 1024 inputs; source=dadda_square_csel6; flow=synth_preset
ex271,ex271_square_dadda_square_csel6_synth_preset_d20,unsigned_square_x_times_x,dadda_square_csel6+synth_preset_d20,student/work/ex270_ex274_square_carryselect2_20260609_1138/ex271/verilog/ex271_square_dadda_square_csel6.v,student/work/ex270_ex274_square_carryselect2_20260609_1138/ex271/aigs/ex271_square_dadda_square_csel6_synth_preset_d20.aig,1,1,1,353,30,10590,5542,1.910863,0,0,0.406,square_specific_structural_rtl,exact unsigned 10-bit square x*x over 1024 inputs; source=dadda_square_csel6; flow=synth_preset_d20
ex272,ex272_square_wallace_square_outside_csel3_abc_g_aig,unsigned_square_x_times_x,wallace_square_outside_csel3+abc_g_aig,student/work/ex270_ex274_square_carryselect2_20260609_1138/ex272/verilog/ex272_square_wallace_square_outside_csel3.v,student/work/ex270_ex274_square_carryselect2_20260609_1138/ex272/aigs/ex272_square_wallace_square_outside_csel3_abc_g_aig.aig,1,1,1,509,33,16797,10880,1.543842,0,0,0.394,square_specific_structural_rtl,exact unsigned 12-bit square x*x over 4096 inputs; source=wallace_square_outside_csel3; flow=abc_g_aig
ex272,ex272_square_wallace_square_outside_csel3_wreduce_abc_g_aig,unsigned_square_x_times_x,wallace_square_outside_csel3+wreduce_abc_g_aig,student/work/ex270_ex274_square_carryselect2_20260609_1138/ex272/verilog/ex272_square_wallace_square_outside_csel3.v,student/work/ex270_ex274_square_carryselect2_20260609_1138/ex272/aigs/ex272_square_wallace_square_outside_csel3_wreduce_abc_g_aig.aig,1,1,1,509,33,16797,10880,1.543842,0,0,0.410,square_specific_structural_rtl,exact unsigned 12-bit square x*x over 4096 inputs; source=wallace_square_outside_csel3; flow=wreduce_abc_g_aig
ex272,ex272_square_wallace_square_outside_csel3_synth_preset,unsigned_square_x_times_x,wallace_square_outside_csel3+synth_preset,student/work/ex270_ex274_square_carryselect2_20260609_1138/ex272/verilog/ex272_square_wallace_square_outside_csel3.v,student/work/ex270_ex274_square_carryselect2_20260609_1138/ex272/aigs/ex272_square_wallace_square_outside_csel3_synth_preset.aig,1,1,1,505,33,16665,10880,1.531710,0,0,0.524,square_specific_structural_rtl,exact unsigned 12-bit square x*x over 4096 inputs; source=wallace_square_outside_csel3; flow=synth_preset
ex272,ex272_square_wallace_square_outside_csel3_synth_preset_d20,unsigned_square_x_times_x,wallace_square_outside_csel3+synth_preset_d20,student/work/ex270_ex274_square_carryselect2_20260609_1138/ex272/verilog/ex272_square_wallace_square_outside_csel3.v,student/work/ex270_ex274_square_carryselect2_20260609_1138/ex272/aigs/ex272_square_wallace_square_outside_csel3_synth_preset_d20.aig,1,1,1,505,33,16665,10880,1.531710,0,0,0.552,square_specific_structural_rtl,exact unsigned 12-bit square x*x over 4096 inputs; source=wallace_square_outside_csel3; flow=synth_preset_d20
ex272,ex272_square_wallace_square_outside_csel4_abc_g_aig,unsigned_square_x_times_x,wallace_square_outside_csel4+abc_g_aig,student/work/ex270_ex274_square_carryselect2_20260609_1138/ex272/verilog/ex272_square_wallace_square_outside_csel4.v,student/work/ex270_ex274_square_carryselect2_20260609_1138/ex272/aigs/ex272_square_wallace_square_outside_csel4_abc_g_aig.aig,1,1,1,504,33,16632,10880,1.528676,0,0,0.398,square_specific_structural_rtl,exact unsigned 12-bit square x*x over 4096 inputs; source=wallace_square_outside_csel4; flow=abc_g_aig
ex272,ex272_square_wallace_square_outside_csel4_wreduce_abc_g_aig,unsigned_square_x_times_x,wallace_square_outside_csel4+wreduce_abc_g_aig,student/work/ex270_ex274_square_carryselect2_20260609_1138/ex272/verilog/ex272_square_wallace_square_outside_csel4.v,student/work/ex270_ex274_square_carryselect2_20260609_1138/ex272/aigs/ex272_square_wallace_square_outside_csel4_wreduce_abc_g_aig.aig,1,1,1,504,33,16632,10880,1.528676,0,0,0.414,square_specific_structural_rtl,exact unsigned 12-bit square x*x over 4096 inputs; source=wallace_square_outside_csel4; flow=wreduce_abc_g_aig
ex272,ex272_square_wallace_square_outside_csel4_synth_preset,unsigned_square_x_times_x,wallace_square_outside_csel4+synth_preset,student/work/ex270_ex274_square_carryselect2_20260609_1138/ex272/verilog/ex272_square_wallace_square_outside_csel4.v,student/work/ex270_ex274_square_carryselect2_20260609_1138/ex272/aigs/ex272_square_wallace_square_outside_csel4_synth_preset.aig,1,1,1,502,33,16566,10880,1.522610,0,0,0.529,square_specific_structural_rtl,exact unsigned 12-bit square x*x over 4096 inputs; source=wallace_square_outside_csel4; flow=synth_preset
ex272,ex272_square_wallace_square_outside_csel4_synth_preset_d20,unsigned_square_x_times_x,wallace_square_outside_csel4+synth_preset_d20,student/work/ex270_ex274_square_carryselect2_20260609_1138/ex272/verilog/ex272_square_wallace_square_outside_csel4.v,student/work/ex270_ex274_square_carryselect2_20260609_1138/ex272/aigs/ex272_square_wallace_square_outside_csel4_synth_preset_d20.aig,1,1,1,502,33,16566,10880,1.522610,0,0,0.523,square_specific_structural_rtl,exact unsigned 12-bit square x*x over 4096 inputs; source=wallace_square_outside_csel4; flow=synth_preset_d20
ex272,ex272_square_wallace_square_outside_csel5_abc_g_aig,unsigned_square_x_times_x,wallace_square_outside_csel5+abc_g_aig,student/work/ex270_ex274_square_carryselect2_20260609_1138/ex272/verilog/ex272_square_wallace_square_outside_csel5.v,student/work/ex270_ex274_square_carryselect2_20260609_1138/ex272/aigs/ex272_square_wallace_square_outside_csel5_abc_g_aig.aig,1,1,1,509,32,16288,10880,1.497059,1,0,0.394,square_specific_structural_rtl,exact unsigned 12-bit square x*x over 4096 inputs; source=wallace_square_outside_csel5; flow=abc_g_aig
ex272,ex272_square_wallace_square_outside_csel5_wreduce_abc_g_aig,unsigned_square_x_times_x,wallace_square_outside_csel5+wreduce_abc_g_aig,student/work/ex270_ex274_square_carryselect2_20260609_1138/ex272/verilog/ex272_square_wallace_square_outside_csel5.v,student/work/ex270_ex274_square_carryselect2_20260609_1138/ex272/aigs/ex272_square_wallace_square_outside_csel5_wreduce_abc_g_aig.aig,1,1,1,509,32,16288,10880,1.497059,1,0,0.406,square_specific_structural_rtl,exact unsigned 12-bit square x*x over 4096 inputs; source=wallace_square_outside_csel5; flow=wreduce_abc_g_aig
ex272,ex272_square_wallace_square_outside_csel5_synth_preset,unsigned_square_x_times_x,wallace_square_outside_csel5+synth_preset,student/work/ex270_ex274_square_carryselect2_20260609_1138/ex272/verilog/ex272_square_wallace_square_outside_csel5.v,student/work/ex270_ex274_square_carryselect2_20260609_1138/ex272/aigs/ex272_square_wallace_square_outside_csel5_synth_preset.aig,1,1,1,507,32,16224,10880,1.491176,1,0,0.524,square_specific_structural_rtl,exact unsigned 12-bit square x*x over 4096 inputs; source=wallace_square_outside_csel5; flow=synth_preset
ex272,ex272_square_wallace_square_outside_csel5_synth_preset_d20,unsigned_square_x_times_x,wallace_square_outside_csel5+synth_preset_d20,student/work/ex270_ex274_square_carryselect2_20260609_1138/ex272/verilog/ex272_square_wallace_square_outside_csel5.v,student/work/ex270_ex274_square_carryselect2_20260609_1138/ex272/aigs/ex272_square_wallace_square_outside_csel5_synth_preset_d20.aig,1,1,1,507,32,16224,10880,1.491176,1,0,0.522,square_specific_structural_rtl,exact unsigned 12-bit square x*x over 4096 inputs; source=wallace_square_outside_csel5; flow=synth_preset_d20
ex272,ex272_square_wallace_square_outside_csel6_abc_g_aig,unsigned_square_x_times_x,wallace_square_outside_csel6+abc_g_aig,student/work/ex270_ex274_square_carryselect2_20260609_1138/ex272/verilog/ex272_square_wallace_square_outside_csel6.v,student/work/ex270_ex274_square_carryselect2_20260609_1138/ex272/aigs/ex272_square_wallace_square_outside_csel6_abc_g_aig.aig,1,1,1,500,34,17000,10880,1.562500,0,0,0.390,square_specific_structural_rtl,exact unsigned 12-bit square x*x over 4096 inputs; source=wallace_square_outside_csel6; flow=abc_g_aig
ex272,ex272_square_wallace_square_outside_csel6_wreduce_abc_g_aig,unsigned_square_x_times_x,wallace_square_outside_csel6+wreduce_abc_g_aig,student/work/ex270_ex274_square_carryselect2_20260609_1138/ex272/verilog/ex272_square_wallace_square_outside_csel6.v,student/work/ex270_ex274_square_carryselect2_20260609_1138/ex272/aigs/ex272_square_wallace_square_outside_csel6_wreduce_abc_g_aig.aig,1,1,1,498,34,16932,10880,1.556250,0,0,0.432,square_specific_structural_rtl,exact unsigned 12-bit square x*x over 4096 inputs; source=wallace_square_outside_csel6; flow=wreduce_abc_g_aig
ex272,ex272_square_wallace_square_outside_csel6_synth_preset,unsigned_square_x_times_x,wallace_square_outside_csel6+synth_preset,student/work/ex270_ex274_square_carryselect2_20260609_1138/ex272/verilog/ex272_square_wallace_square_outside_csel6.v,student/work/ex270_ex274_square_carryselect2_20260609_1138/ex272/aigs/ex272_square_wallace_square_outside_csel6_synth_preset.aig,1,1,1,497,34,16898,10880,1.553125,0,0,0.520,square_specific_structural_rtl,exact unsigned 12-bit square x*x over 4096 inputs; source=wallace_square_outside_csel6; flow=synth_preset
ex272,ex272_square_wallace_square_outside_csel6_synth_preset_d20,unsigned_square_x_times_x,wallace_square_outside_csel6+synth_preset_d20,student/work/ex270_ex274_square_carryselect2_20260609_1138/ex272/verilog/ex272_square_wallace_square_outside_csel6.v,student/work/ex270_ex274_square_carryselect2_20260609_1138/ex272/aigs/ex272_square_wallace_square_outside_csel6_synth_preset_d20.aig,1,1,1,497,34,16898,10880,1.553125,0,0,0.519,square_specific_structural_rtl,exact unsigned 12-bit square x*x over 4096 inputs; source=wallace_square_outside_csel6; flow=synth_preset_d20
ex272,ex272_square_wallace_square_outside_csel8_abc_g_aig,unsigned_square_x_times_x,wallace_square_outside_csel8+abc_g_aig,student/work/ex270_ex274_square_carryselect2_20260609_1138/ex272/verilog/ex272_square_wallace_square_outside_csel8.v,student/work/ex270_ex274_square_carryselect2_20260609_1138/ex272/aigs/ex272_square_wallace_square_outside_csel8_abc_g_aig.aig,1,1,1,512,33,16896,10880,1.552941,0,0,0.387,square_specific_structural_rtl,exact unsigned 12-bit square x*x over 4096 inputs; source=wallace_square_outside_csel8; flow=abc_g_aig
ex272,ex272_square_wallace_square_outside_csel8_wreduce_abc_g_aig,unsigned_square_x_times_x,wallace_square_outside_csel8+wreduce_abc_g_aig,student/work/ex270_ex274_square_carryselect2_20260609_1138/ex272/verilog/ex272_square_wallace_square_outside_csel8.v,student/work/ex270_ex274_square_carryselect2_20260609_1138/ex272/aigs/ex272_square_wallace_square_outside_csel8_wreduce_abc_g_aig.aig,1,1,1,508,33,16764,10880,1.540809,0,0,0.399,square_specific_structural_rtl,exact unsigned 12-bit square x*x over 4096 inputs; source=wallace_square_outside_csel8; flow=wreduce_abc_g_aig
ex272,ex272_square_wallace_square_outside_csel8_synth_preset,unsigned_square_x_times_x,wallace_square_outside_csel8+synth_preset,student/work/ex270_ex274_square_carryselect2_20260609_1138/ex272/verilog/ex272_square_wallace_square_outside_csel8.v,student/work/ex270_ex274_square_carryselect2_20260609_1138/ex272/aigs/ex272_square_wallace_square_outside_csel8_synth_preset.aig,1,1,1,507,32,16224,10880,1.491176,1,0,0.521,square_specific_structural_rtl,exact unsigned 12-bit square x*x over 4096 inputs; source=wallace_square_outside_csel8; flow=synth_preset
ex272,ex272_square_wallace_square_outside_csel8_synth_preset_d20,unsigned_square_x_times_x,wallace_square_outside_csel8+synth_preset_d20,student/work/ex270_ex274_square_carryselect2_20260609_1138/ex272/verilog/ex272_square_wallace_square_outside_csel8.v,student/work/ex270_ex274_square_carryselect2_20260609_1138/ex272/aigs/ex272_square_wallace_square_outside_csel8_synth_preset_d20.aig,1,1,1,507,32,16224,10880,1.491176,1,0,0.530,square_specific_structural_rtl,exact unsigned 12-bit square x*x over 4096 inputs; source=wallace_square_outside_csel8; flow=synth_preset_d20
ex272,ex272_square_dadda_square_csel4_abc_g_aig,unsigned_square_x_times_x,dadda_square_csel4+abc_g_aig,student/work/ex270_ex274_square_carryselect2_20260609_1138/ex272/verilog/ex272_square_dadda_square_csel4.v,student/work/ex270_ex274_square_carryselect2_20260609_1138/ex272/aigs/ex272_square_dadda_square_csel4_abc_g_aig.aig,1,1,1,527,35,18445,10880,1.695312,0,0,0.415,square_specific_structural_rtl,exact unsigned 12-bit square x*x over 4096 inputs; source=dadda_square_csel4; flow=abc_g_aig
ex272,ex272_square_dadda_square_csel4_wreduce_abc_g_aig,unsigned_square_x_times_x,dadda_square_csel4+wreduce_abc_g_aig,student/work/ex270_ex274_square_carryselect2_20260609_1138/ex272/verilog/ex272_square_dadda_square_csel4.v,student/work/ex270_ex274_square_carryselect2_20260609_1138/ex272/aigs/ex272_square_dadda_square_csel4_wreduce_abc_g_aig.aig,1,1,1,527,35,18445,10880,1.695312,0,0,0.463,square_specific_structural_rtl,exact unsigned 12-bit square x*x over 4096 inputs; source=dadda_square_csel4; flow=wreduce_abc_g_aig
ex272,ex272_square_dadda_square_csel4_synth_preset,unsigned_square_x_times_x,dadda_square_csel4+synth_preset,student/work/ex270_ex274_square_carryselect2_20260609_1138/ex272/verilog/ex272_square_dadda_square_csel4.v,student/work/ex270_ex274_square_carryselect2_20260609_1138/ex272/aigs/ex272_square_dadda_square_csel4_synth_preset.aig,1,1,1,523,35,18305,10880,1.682445,0,0,0.540,square_specific_structural_rtl,exact unsigned 12-bit square x*x over 4096 inputs; source=dadda_square_csel4; flow=synth_preset
ex272,ex272_square_dadda_square_csel4_synth_preset_d20,unsigned_square_x_times_x,dadda_square_csel4+synth_preset_d20,student/work/ex270_ex274_square_carryselect2_20260609_1138/ex272/verilog/ex272_square_dadda_square_csel4.v,student/work/ex270_ex274_square_carryselect2_20260609_1138/ex272/aigs/ex272_square_dadda_square_csel4_synth_preset_d20.aig,1,1,1,523,35,18305,10880,1.682445,0,0,0.547,square_specific_structural_rtl,exact unsigned 12-bit square x*x over 4096 inputs; source=dadda_square_csel4; flow=synth_preset_d20
ex272,ex272_square_dadda_square_csel6_abc_g_aig,unsigned_square_x_times_x,dadda_square_csel6+abc_g_aig,student/work/ex270_ex274_square_carryselect2_20260609_1138/ex272/verilog/ex272_square_dadda_square_csel6.v,student/work/ex270_ex274_square_carryselect2_20260609_1138/ex272/aigs/ex272_square_dadda_square_csel6_abc_g_aig.aig,1,1,1,531,36,19116,10880,1.756985,0,0,0.410,square_specific_structural_rtl,exact unsigned 12-bit square x*x over 4096 inputs; source=dadda_square_csel6; flow=abc_g_aig
ex272,ex272_square_dadda_square_csel6_wreduce_abc_g_aig,unsigned_square_x_times_x,dadda_square_csel6+wreduce_abc_g_aig,student/work/ex270_ex274_square_carryselect2_20260609_1138/ex272/verilog/ex272_square_dadda_square_csel6.v,student/work/ex270_ex274_square_carryselect2_20260609_1138/ex272/aigs/ex272_square_dadda_square_csel6_wreduce_abc_g_aig.aig,1,1,1,531,36,19116,10880,1.756985,0,0,0.428,square_specific_structural_rtl,exact unsigned 12-bit square x*x over 4096 inputs; source=dadda_square_csel6; flow=wreduce_abc_g_aig
ex272,ex272_square_dadda_square_csel6_synth_preset,unsigned_square_x_times_x,dadda_square_csel6+synth_preset,student/work/ex270_ex274_square_carryselect2_20260609_1138/ex272/verilog/ex272_square_dadda_square_csel6.v,student/work/ex270_ex274_square_carryselect2_20260609_1138/ex272/aigs/ex272_square_dadda_square_csel6_synth_preset.aig,1,1,1,520,36,18720,10880,1.720588,0,0,0.548,square_specific_structural_rtl,exact unsigned 12-bit square x*x over 4096 inputs; source=dadda_square_csel6; flow=synth_preset
ex272,ex272_square_dadda_square_csel6_synth_preset_d20,unsigned_square_x_times_x,dadda_square_csel6+synth_preset_d20,student/work/ex270_ex274_square_carryselect2_20260609_1138/ex272/verilog/ex272_square_dadda_square_csel6.v,student/work/ex270_ex274_square_carryselect2_20260609_1138/ex272/aigs/ex272_square_dadda_square_csel6_synth_preset_d20.aig,1,1,1,520,36,18720,10880,1.720588,0,0,0.552,square_specific_structural_rtl,exact unsigned 12-bit square x*x over 4096 inputs; source=dadda_square_csel6; flow=synth_preset_d20
ex273,ex273_square_wallace_square_outside_csel3_abc_g_aig,unsigned_square_x_times_x,wallace_square_outside_csel3+abc_g_aig,student/work/ex270_ex274_square_carryselect2_20260609_1138/ex273/verilog/ex273_square_wallace_square_outside_csel3.v,student/work/ex270_ex274_square_carryselect2_20260609_1138/ex273/aigs/ex273_square_wallace_square_outside_csel3_abc_g_aig.aig,1,1,1,716,40,28640,15078,1.899456,0,0,0.759,square_specific_structural_rtl,exact unsigned 14-bit square x*x over 16384 inputs; source=wallace_square_outside_csel3; flow=abc_g_aig
ex273,ex273_square_wallace_square_outside_csel3_wreduce_abc_g_aig,unsigned_square_x_times_x,wallace_square_outside_csel3+wreduce_abc_g_aig,student/work/ex270_ex274_square_carryselect2_20260609_1138/ex273/verilog/ex273_square_wallace_square_outside_csel3.v,student/work/ex270_ex274_square_carryselect2_20260609_1138/ex273/aigs/ex273_square_wallace_square_outside_csel3_wreduce_abc_g_aig.aig,1,1,1,716,40,28640,15078,1.899456,0,0,0.776,square_specific_structural_rtl,exact unsigned 14-bit square x*x over 16384 inputs; source=wallace_square_outside_csel3; flow=wreduce_abc_g_aig
ex273,ex273_square_wallace_square_outside_csel3_synth_preset,unsigned_square_x_times_x,wallace_square_outside_csel3+synth_preset,student/work/ex270_ex274_square_carryselect2_20260609_1138/ex273/verilog/ex273_square_wallace_square_outside_csel3.v,student/work/ex270_ex274_square_carryselect2_20260609_1138/ex273/aigs/ex273_square_wallace_square_outside_csel3_synth_preset.aig,1,1,1,714,40,28560,15078,1.894150,0,0,0.913,square_specific_structural_rtl,exact unsigned 14-bit square x*x over 16384 inputs; source=wallace_square_outside_csel3; flow=synth_preset
ex273,ex273_square_wallace_square_outside_csel3_synth_preset_d20,unsigned_square_x_times_x,wallace_square_outside_csel3+synth_preset_d20,student/work/ex270_ex274_square_carryselect2_20260609_1138/ex273/verilog/ex273_square_wallace_square_outside_csel3.v,student/work/ex270_ex274_square_carryselect2_20260609_1138/ex273/aigs/ex273_square_wallace_square_outside_csel3_synth_preset_d20.aig,1,1,1,714,40,28560,15078,1.894150,0,0,0.930,square_specific_structural_rtl,exact unsigned 14-bit square x*x over 16384 inputs; source=wallace_square_outside_csel3; flow=synth_preset_d20
ex273,ex273_square_wallace_square_outside_csel4_abc_g_aig,unsigned_square_x_times_x,wallace_square_outside_csel4+abc_g_aig,student/work/ex270_ex274_square_carryselect2_20260609_1138/ex273/verilog/ex273_square_wallace_square_outside_csel4.v,student/work/ex270_ex274_square_carryselect2_20260609_1138/ex273/aigs/ex273_square_wallace_square_outside_csel4_abc_g_aig.aig,1,1,1,720,38,27360,15078,1.814564,0,0,0.756,square_specific_structural_rtl,exact unsigned 14-bit square x*x over 16384 inputs; source=wallace_square_outside_csel4; flow=abc_g_aig
ex273,ex273_square_wallace_square_outside_csel4_wreduce_abc_g_aig,unsigned_square_x_times_x,wallace_square_outside_csel4+wreduce_abc_g_aig,student/work/ex270_ex274_square_carryselect2_20260609_1138/ex273/verilog/ex273_square_wallace_square_outside_csel4.v,student/work/ex270_ex274_square_carryselect2_20260609_1138/ex273/aigs/ex273_square_wallace_square_outside_csel4_wreduce_abc_g_aig.aig,1,1,1,720,38,27360,15078,1.814564,0,0,0.777,square_specific_structural_rtl,exact unsigned 14-bit square x*x over 16384 inputs; source=wallace_square_outside_csel4; flow=wreduce_abc_g_aig
ex273,ex273_square_wallace_square_outside_csel4_synth_preset,unsigned_square_x_times_x,wallace_square_outside_csel4+synth_preset,student/work/ex270_ex274_square_carryselect2_20260609_1138/ex273/verilog/ex273_square_wallace_square_outside_csel4.v,student/work/ex270_ex274_square_carryselect2_20260609_1138/ex273/aigs/ex273_square_wallace_square_outside_csel4_synth_preset.aig,1,1,1,718,38,27284,15078,1.809524,0,0,0.925,square_specific_structural_rtl,exact unsigned 14-bit square x*x over 16384 inputs; source=wallace_square_outside_csel4; flow=synth_preset
ex273,ex273_square_wallace_square_outside_csel4_synth_preset_d20,unsigned_square_x_times_x,wallace_square_outside_csel4+synth_preset_d20,student/work/ex270_ex274_square_carryselect2_20260609_1138/ex273/verilog/ex273_square_wallace_square_outside_csel4.v,student/work/ex270_ex274_square_carryselect2_20260609_1138/ex273/aigs/ex273_square_wallace_square_outside_csel4_synth_preset_d20.aig,1,1,1,718,38,27284,15078,1.809524,0,0,0.937,square_specific_structural_rtl,exact unsigned 14-bit square x*x over 16384 inputs; source=wallace_square_outside_csel4; flow=synth_preset_d20
ex273,ex273_square_wallace_square_outside_csel5_abc_g_aig,unsigned_square_x_times_x,wallace_square_outside_csel5+abc_g_aig,student/work/ex270_ex274_square_carryselect2_20260609_1138/ex273/verilog/ex273_square_wallace_square_outside_csel5.v,student/work/ex270_ex274_square_carryselect2_20260609_1138/ex273/aigs/ex273_square_wallace_square_outside_csel5_abc_g_aig.aig,1,1,1,715,41,29315,15078,1.944223,0,0,0.757,square_specific_structural_rtl,exact unsigned 14-bit square x*x over 16384 inputs; source=wallace_square_outside_csel5; flow=abc_g_aig
ex273,ex273_square_wallace_square_outside_csel5_wreduce_abc_g_aig,unsigned_square_x_times_x,wallace_square_outside_csel5+wreduce_abc_g_aig,student/work/ex270_ex274_square_carryselect2_20260609_1138/ex273/verilog/ex273_square_wallace_square_outside_csel5.v,student/work/ex270_ex274_square_carryselect2_20260609_1138/ex273/aigs/ex273_square_wallace_square_outside_csel5_wreduce_abc_g_aig.aig,1,1,1,715,41,29315,15078,1.944223,0,0,0.766,square_specific_structural_rtl,exact unsigned 14-bit square x*x over 16384 inputs; source=wallace_square_outside_csel5; flow=wreduce_abc_g_aig
ex273,ex273_square_wallace_square_outside_csel5_synth_preset,unsigned_square_x_times_x,wallace_square_outside_csel5+synth_preset,student/work/ex270_ex274_square_carryselect2_20260609_1138/ex273/verilog/ex273_square_wallace_square_outside_csel5.v,student/work/ex270_ex274_square_carryselect2_20260609_1138/ex273/aigs/ex273_square_wallace_square_outside_csel5_synth_preset.aig,1,1,1,711,41,29151,15078,1.933347,0,0,0.914,square_specific_structural_rtl,exact unsigned 14-bit square x*x over 16384 inputs; source=wallace_square_outside_csel5; flow=synth_preset
ex273,ex273_square_wallace_square_outside_csel5_synth_preset_d20,unsigned_square_x_times_x,wallace_square_outside_csel5+synth_preset_d20,student/work/ex270_ex274_square_carryselect2_20260609_1138/ex273/verilog/ex273_square_wallace_square_outside_csel5.v,student/work/ex270_ex274_square_carryselect2_20260609_1138/ex273/aigs/ex273_square_wallace_square_outside_csel5_synth_preset_d20.aig,1,1,1,711,41,29151,15078,1.933347,0,0,0.912,square_specific_structural_rtl,exact unsigned 14-bit square x*x over 16384 inputs; source=wallace_square_outside_csel5; flow=synth_preset_d20
ex273,ex273_square_wallace_square_outside_csel6_abc_g_aig,unsigned_square_x_times_x,wallace_square_outside_csel6+abc_g_aig,student/work/ex270_ex274_square_carryselect2_20260609_1138/ex273/verilog/ex273_square_wallace_square_outside_csel6.v,student/work/ex270_ex274_square_carryselect2_20260609_1138/ex273/aigs/ex273_square_wallace_square_outside_csel6_abc_g_aig.aig,1,1,1,718,39,28002,15078,1.857143,0,0,0.756,square_specific_structural_rtl,exact unsigned 14-bit square x*x over 16384 inputs; source=wallace_square_outside_csel6; flow=abc_g_aig
