case,candidate_id,hypothesis,variant,verilog_path,aig_path,verified_truth,synthesized,equivalent,area,delay,adp,reference_adp,adp_ratio_to_reference,within_1p5_reference,beats_reference,runtime_sec,classification,notes
ex276,ex276_isqrt_mix_p4_p5_p5high2_arith_wreduce_aig,unsigned_floor_isqrt,mix_p4_p5_p5high2+arith_wreduce_aig,student/work/ex276_frontend_isqrt_mixed_prefix_bits_20260609_1656/ex276/verilog/ex276_isqrt_mix_p4_p5_p5high2.v,student/work/ex276_frontend_isqrt_mixed_prefix_bits_20260609_1656/ex276/aigs/ex276_isqrt_mix_p4_p5_p5high2_arith_wreduce_aig.aig,1,0,0,,,,632,,,,0.172,sqrt_specific_structural_rtl,SynthError: Yosys failed exit=1; see student/work/ex276_frontend_isqrt_mixed_prefix_bits_20260609_1656/ex276/logs/ex276_isqrt_mix_p4_p5_p5high2_arith_wreduce_aig.yosys.log
ex276,ex276_isqrt_mix_p4_p5_p5high2_synth_preset,unsigned_floor_isqrt,mix_p4_p5_p5high2+synth_preset,student/work/ex276_frontend_isqrt_mixed_prefix_bits_20260609_1656/ex276/verilog/ex276_isqrt_mix_p4_p5_p5high2.v,student/work/ex276_frontend_isqrt_mixed_prefix_bits_20260609_1656/ex276/aigs/ex276_isqrt_mix_p4_p5_p5high2_synth_preset.aig,1,1,1,107,10,1070,632,1.693038,0,0,0.350,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 1024 inputs; source=mix_p4_p5_p5high2; flow=synth_preset
ex276,ex276_isqrt_mix_p4_p5_p5high2_synth_preset_d6,unsigned_floor_isqrt,mix_p4_p5_p5high2+synth_preset_d6,student/work/ex276_frontend_isqrt_mixed_prefix_bits_20260609_1656/ex276/verilog/ex276_isqrt_mix_p4_p5_p5high2.v,student/work/ex276_frontend_isqrt_mixed_prefix_bits_20260609_1656/ex276/aigs/ex276_isqrt_mix_p4_p5_p5high2_synth_preset_d6.aig,1,1,1,107,10,1070,632,1.693038,0,0,0.349,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 1024 inputs; source=mix_p4_p5_p5high2; flow=synth_preset_d6
ex276,ex276_isqrt_mix_p4_p5_p5high2_synth_preset_d8,unsigned_floor_isqrt,mix_p4_p5_p5high2+synth_preset_d8,student/work/ex276_frontend_isqrt_mixed_prefix_bits_20260609_1656/ex276/verilog/ex276_isqrt_mix_p4_p5_p5high2.v,student/work/ex276_frontend_isqrt_mixed_prefix_bits_20260609_1656/ex276/aigs/ex276_isqrt_mix_p4_p5_p5high2_synth_preset_d8.aig,1,1,1,107,10,1070,632,1.693038,0,0,0.352,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 1024 inputs; source=mix_p4_p5_p5high2; flow=synth_preset_d8
ex276,ex276_isqrt_mix_p4_p5_p5high2_synth_preset_d10,unsigned_floor_isqrt,mix_p4_p5_p5high2+synth_preset_d10,student/work/ex276_frontend_isqrt_mixed_prefix_bits_20260609_1656/ex276/verilog/ex276_isqrt_mix_p4_p5_p5high2.v,student/work/ex276_frontend_isqrt_mixed_prefix_bits_20260609_1656/ex276/aigs/ex276_isqrt_mix_p4_p5_p5high2_synth_preset_d10.aig,1,1,1,107,10,1070,632,1.693038,0,0,0.350,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 1024 inputs; source=mix_p4_p5_p5high2; flow=synth_preset_d10
ex276,ex276_isqrt_mix_p4_p5_p5even_abc_g_aig,unsigned_floor_isqrt,mix_p4_p5_p5even+abc_g_aig,student/work/ex276_frontend_isqrt_mixed_prefix_bits_20260609_1656/ex276/verilog/ex276_isqrt_mix_p4_p5_p5even.v,student/work/ex276_frontend_isqrt_mixed_prefix_bits_20260609_1656/ex276/aigs/ex276_isqrt_mix_p4_p5_p5even_abc_g_aig.aig,1,1,1,141,10,1410,632,2.231013,0,0,0.300,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 1024 inputs; source=mix_p4_p5_p5even; flow=abc_g_aig
ex276,ex276_isqrt_mix_p4_p5_p5even_wreduce_abc_g_aig,unsigned_floor_isqrt,mix_p4_p5_p5even+wreduce_abc_g_aig,student/work/ex276_frontend_isqrt_mixed_prefix_bits_20260609_1656/ex276/verilog/ex276_isqrt_mix_p4_p5_p5even.v,student/work/ex276_frontend_isqrt_mixed_prefix_bits_20260609_1656/ex276/aigs/ex276_isqrt_mix_p4_p5_p5even_wreduce_abc_g_aig.aig,1,1,1,145,10,1450,632,2.294304,0,0,0.287,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 1024 inputs; source=mix_p4_p5_p5even; flow=wreduce_abc_g_aig
ex276,ex276_isqrt_mix_p4_p5_p5even_arith_wreduce_aig,unsigned_floor_isqrt,mix_p4_p5_p5even+arith_wreduce_aig,student/work/ex276_frontend_isqrt_mixed_prefix_bits_20260609_1656/ex276/verilog/ex276_isqrt_mix_p4_p5_p5even.v,student/work/ex276_frontend_isqrt_mixed_prefix_bits_20260609_1656/ex276/aigs/ex276_isqrt_mix_p4_p5_p5even_arith_wreduce_aig.aig,1,1,1,144,11,1584,632,2.506329,0,0,0.293,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 1024 inputs; source=mix_p4_p5_p5even; flow=arith_wreduce_aig
ex276,ex276_isqrt_mix_p4_p5_p5even_synth_preset,unsigned_floor_isqrt,mix_p4_p5_p5even+synth_preset,student/work/ex276_frontend_isqrt_mixed_prefix_bits_20260609_1656/ex276/verilog/ex276_isqrt_mix_p4_p5_p5even.v,student/work/ex276_frontend_isqrt_mixed_prefix_bits_20260609_1656/ex276/aigs/ex276_isqrt_mix_p4_p5_p5even_synth_preset.aig,1,1,1,144,10,1440,632,2.278481,0,0,0.363,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 1024 inputs; source=mix_p4_p5_p5even; flow=synth_preset
ex276,ex276_isqrt_mix_p4_p5_p5even_synth_preset_d6,unsigned_floor_isqrt,mix_p4_p5_p5even+synth_preset_d6,student/work/ex276_frontend_isqrt_mixed_prefix_bits_20260609_1656/ex276/verilog/ex276_isqrt_mix_p4_p5_p5even.v,student/work/ex276_frontend_isqrt_mixed_prefix_bits_20260609_1656/ex276/aigs/ex276_isqrt_mix_p4_p5_p5even_synth_preset_d6.aig,1,1,1,144,10,1440,632,2.278481,0,0,0.363,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 1024 inputs; source=mix_p4_p5_p5even; flow=synth_preset_d6
ex276,ex276_isqrt_mix_p4_p5_p5even_synth_preset_d8,unsigned_floor_isqrt,mix_p4_p5_p5even+synth_preset_d8,student/work/ex276_frontend_isqrt_mixed_prefix_bits_20260609_1656/ex276/verilog/ex276_isqrt_mix_p4_p5_p5even.v,student/work/ex276_frontend_isqrt_mixed_prefix_bits_20260609_1656/ex276/aigs/ex276_isqrt_mix_p4_p5_p5even_synth_preset_d8.aig,1,1,1,144,10,1440,632,2.278481,0,0,0.365,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 1024 inputs; source=mix_p4_p5_p5even; flow=synth_preset_d8
ex276,ex276_isqrt_mix_p4_p5_p5even_synth_preset_d10,unsigned_floor_isqrt,mix_p4_p5_p5even+synth_preset_d10,student/work/ex276_frontend_isqrt_mixed_prefix_bits_20260609_1656/ex276/verilog/ex276_isqrt_mix_p4_p5_p5even.v,student/work/ex276_frontend_isqrt_mixed_prefix_bits_20260609_1656/ex276/aigs/ex276_isqrt_mix_p4_p5_p5even_synth_preset_d10.aig,1,1,1,144,10,1440,632,2.278481,0,0,0.363,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 1024 inputs; source=mix_p4_p5_p5even; flow=synth_preset_d10
ex276,ex276_isqrt_mix_p4_p5_p5odd_abc_g_aig,unsigned_floor_isqrt,mix_p4_p5_p5odd+abc_g_aig,student/work/ex276_frontend_isqrt_mixed_prefix_bits_20260609_1656/ex276/verilog/ex276_isqrt_mix_p4_p5_p5odd.v,student/work/ex276_frontend_isqrt_mixed_prefix_bits_20260609_1656/ex276/aigs/ex276_isqrt_mix_p4_p5_p5odd_abc_g_aig.aig,1,1,1,141,12,1692,632,2.677215,0,0,0.291,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 1024 inputs; source=mix_p4_p5_p5odd; flow=abc_g_aig
ex276,ex276_isqrt_mix_p4_p5_p5odd_wreduce_abc_g_aig,unsigned_floor_isqrt,mix_p4_p5_p5odd+wreduce_abc_g_aig,student/work/ex276_frontend_isqrt_mixed_prefix_bits_20260609_1656/ex276/verilog/ex276_isqrt_mix_p4_p5_p5odd.v,student/work/ex276_frontend_isqrt_mixed_prefix_bits_20260609_1656/ex276/aigs/ex276_isqrt_mix_p4_p5_p5odd_wreduce_abc_g_aig.aig,1,1,1,141,12,1692,632,2.677215,0,0,0.300,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 1024 inputs; source=mix_p4_p5_p5odd; flow=wreduce_abc_g_aig
ex276,ex276_isqrt_mix_p4_p5_p5odd_arith_wreduce_aig,unsigned_floor_isqrt,mix_p4_p5_p5odd+arith_wreduce_aig,student/work/ex276_frontend_isqrt_mixed_prefix_bits_20260609_1656/ex276/verilog/ex276_isqrt_mix_p4_p5_p5odd.v,student/work/ex276_frontend_isqrt_mixed_prefix_bits_20260609_1656/ex276/aigs/ex276_isqrt_mix_p4_p5_p5odd_arith_wreduce_aig.aig,1,1,1,143,12,1716,632,2.715190,0,0,0.302,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 1024 inputs; source=mix_p4_p5_p5odd; flow=arith_wreduce_aig
ex276,ex276_isqrt_mix_p4_p5_p5odd_synth_preset,unsigned_floor_isqrt,mix_p4_p5_p5odd+synth_preset,student/work/ex276_frontend_isqrt_mixed_prefix_bits_20260609_1656/ex276/verilog/ex276_isqrt_mix_p4_p5_p5odd.v,student/work/ex276_frontend_isqrt_mixed_prefix_bits_20260609_1656/ex276/aigs/ex276_isqrt_mix_p4_p5_p5odd_synth_preset.aig,1,1,1,151,11,1661,632,2.628165,0,0,0.374,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 1024 inputs; source=mix_p4_p5_p5odd; flow=synth_preset
ex276,ex276_isqrt_mix_p4_p5_p5odd_synth_preset_d6,unsigned_floor_isqrt,mix_p4_p5_p5odd+synth_preset_d6,student/work/ex276_frontend_isqrt_mixed_prefix_bits_20260609_1656/ex276/verilog/ex276_isqrt_mix_p4_p5_p5odd.v,student/work/ex276_frontend_isqrt_mixed_prefix_bits_20260609_1656/ex276/aigs/ex276_isqrt_mix_p4_p5_p5odd_synth_preset_d6.aig,1,1,1,151,11,1661,632,2.628165,0,0,0.370,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 1024 inputs; source=mix_p4_p5_p5odd; flow=synth_preset_d6
ex276,ex276_isqrt_mix_p4_p5_p5odd_synth_preset_d8,unsigned_floor_isqrt,mix_p4_p5_p5odd+synth_preset_d8,student/work/ex276_frontend_isqrt_mixed_prefix_bits_20260609_1656/ex276/verilog/ex276_isqrt_mix_p4_p5_p5odd.v,student/work/ex276_frontend_isqrt_mixed_prefix_bits_20260609_1656/ex276/aigs/ex276_isqrt_mix_p4_p5_p5odd_synth_preset_d8.aig,1,1,1,151,11,1661,632,2.628165,0,0,0.378,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 1024 inputs; source=mix_p4_p5_p5odd; flow=synth_preset_d8
ex276,ex276_isqrt_mix_p4_p5_p5odd_synth_preset_d10,unsigned_floor_isqrt,mix_p4_p5_p5odd+synth_preset_d10,student/work/ex276_frontend_isqrt_mixed_prefix_bits_20260609_1656/ex276/verilog/ex276_isqrt_mix_p4_p5_p5odd.v,student/work/ex276_frontend_isqrt_mixed_prefix_bits_20260609_1656/ex276/aigs/ex276_isqrt_mix_p4_p5_p5odd_synth_preset_d10.aig,1,1,1,151,11,1661,632,2.628165,0,0,0.374,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 1024 inputs; source=mix_p4_p5_p5odd; flow=synth_preset_d10
ex276,ex276_isqrt_prefix4_ge_bitwise_abc_g_aig,unsigned_floor_isqrt,prefix4_ge_bitwise+abc_g_aig,student/work/ex276_frontend_isqrt_mixed_prefix_bits_20260609_1656/ex276/verilog/ex276_isqrt_prefix4_ge_bitwise.v,student/work/ex276_frontend_isqrt_mixed_prefix_bits_20260609_1656/ex276/aigs/ex276_isqrt_prefix4_ge_bitwise_abc_g_aig.aig,1,1,1,113,11,1243,632,1.966772,0,0,0.256,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 1024 inputs; source=prefix4_ge_bitwise; flow=abc_g_aig
ex276,ex276_isqrt_prefix4_ge_bitwise_wreduce_abc_g_aig,unsigned_floor_isqrt,prefix4_ge_bitwise+wreduce_abc_g_aig,student/work/ex276_frontend_isqrt_mixed_prefix_bits_20260609_1656/ex276/verilog/ex276_isqrt_prefix4_ge_bitwise.v,student/work/ex276_frontend_isqrt_mixed_prefix_bits_20260609_1656/ex276/aigs/ex276_isqrt_prefix4_ge_bitwise_wreduce_abc_g_aig.aig,1,1,1,113,11,1243,632,1.966772,0,0,0.257,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 1024 inputs; source=prefix4_ge_bitwise; flow=wreduce_abc_g_aig
ex276,ex276_isqrt_prefix4_ge_bitwise_arith_wreduce_aig,unsigned_floor_isqrt,prefix4_ge_bitwise+arith_wreduce_aig,student/work/ex276_frontend_isqrt_mixed_prefix_bits_20260609_1656/ex276/verilog/ex276_isqrt_prefix4_ge_bitwise.v,student/work/ex276_frontend_isqrt_mixed_prefix_bits_20260609_1656/ex276/aigs/ex276_isqrt_prefix4_ge_bitwise_arith_wreduce_aig.aig,1,1,1,113,11,1243,632,1.966772,0,0,0.265,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 1024 inputs; source=prefix4_ge_bitwise; flow=arith_wreduce_aig
ex276,ex276_isqrt_prefix4_ge_bitwise_synth_preset,unsigned_floor_isqrt,prefix4_ge_bitwise+synth_preset,student/work/ex276_frontend_isqrt_mixed_prefix_bits_20260609_1656/ex276/verilog/ex276_isqrt_prefix4_ge_bitwise.v,student/work/ex276_frontend_isqrt_mixed_prefix_bits_20260609_1656/ex276/aigs/ex276_isqrt_prefix4_ge_bitwise_synth_preset.aig,1,1,1,101,10,1010,632,1.598101,0,0,0.331,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 1024 inputs; source=prefix4_ge_bitwise; flow=synth_preset
ex276,ex276_isqrt_prefix4_ge_bitwise_synth_preset_d6,unsigned_floor_isqrt,prefix4_ge_bitwise+synth_preset_d6,student/work/ex276_frontend_isqrt_mixed_prefix_bits_20260609_1656/ex276/verilog/ex276_isqrt_prefix4_ge_bitwise.v,student/work/ex276_frontend_isqrt_mixed_prefix_bits_20260609_1656/ex276/aigs/ex276_isqrt_prefix4_ge_bitwise_synth_preset_d6.aig,1,1,1,101,10,1010,632,1.598101,0,0,0.327,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 1024 inputs; source=prefix4_ge_bitwise; flow=synth_preset_d6
ex276,ex276_isqrt_prefix4_ge_bitwise_synth_preset_d8,unsigned_floor_isqrt,prefix4_ge_bitwise+synth_preset_d8,student/work/ex276_frontend_isqrt_mixed_prefix_bits_20260609_1656/ex276/verilog/ex276_isqrt_prefix4_ge_bitwise.v,student/work/ex276_frontend_isqrt_mixed_prefix_bits_20260609_1656/ex276/aigs/ex276_isqrt_prefix4_ge_bitwise_synth_preset_d8.aig,1,1,1,101,10,1010,632,1.598101,0,0,0.330,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 1024 inputs; source=prefix4_ge_bitwise; flow=synth_preset_d8
ex276,ex276_isqrt_prefix4_ge_bitwise_synth_preset_d10,unsigned_floor_isqrt,prefix4_ge_bitwise+synth_preset_d10,student/work/ex276_frontend_isqrt_mixed_prefix_bits_20260609_1656/ex276/verilog/ex276_isqrt_prefix4_ge_bitwise.v,student/work/ex276_frontend_isqrt_mixed_prefix_bits_20260609_1656/ex276/aigs/ex276_isqrt_prefix4_ge_bitwise_synth_preset_d10.aig,1,1,1,101,10,1010,632,1.598101,0,0,0.331,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 1024 inputs; source=prefix4_ge_bitwise; flow=synth_preset_d10
ex276,ex276_isqrt_prefix5_ge_bitwise_abc_g_aig,unsigned_floor_isqrt,prefix5_ge_bitwise+abc_g_aig,student/work/ex276_frontend_isqrt_mixed_prefix_bits_20260609_1656/ex276/verilog/ex276_isqrt_prefix5_ge_bitwise.v,student/work/ex276_frontend_isqrt_mixed_prefix_bits_20260609_1656/ex276/aigs/ex276_isqrt_prefix5_ge_bitwise_abc_g_aig.aig,1,1,1,129,10,1290,632,2.041139,0,0,0.261,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 1024 inputs; source=prefix5_ge_bitwise; flow=abc_g_aig
ex276,ex276_isqrt_prefix5_ge_bitwise_wreduce_abc_g_aig,unsigned_floor_isqrt,prefix5_ge_bitwise+wreduce_abc_g_aig,student/work/ex276_frontend_isqrt_mixed_prefix_bits_20260609_1656/ex276/verilog/ex276_isqrt_prefix5_ge_bitwise.v,student/work/ex276_frontend_isqrt_mixed_prefix_bits_20260609_1656/ex276/aigs/ex276_isqrt_prefix5_ge_bitwise_wreduce_abc_g_aig.aig,1,1,1,129,10,1290,632,2.041139,0,0,0.266,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 1024 inputs; source=prefix5_ge_bitwise; flow=wreduce_abc_g_aig
ex276,ex276_isqrt_prefix5_ge_bitwise_arith_wreduce_aig,unsigned_floor_isqrt,prefix5_ge_bitwise+arith_wreduce_aig,student/work/ex276_frontend_isqrt_mixed_prefix_bits_20260609_1656/ex276/verilog/ex276_isqrt_prefix5_ge_bitwise.v,student/work/ex276_frontend_isqrt_mixed_prefix_bits_20260609_1656/ex276/aigs/ex276_isqrt_prefix5_ge_bitwise_arith_wreduce_aig.aig,1,1,1,138,10,1380,632,2.183544,0,0,0.267,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 1024 inputs; source=prefix5_ge_bitwise; flow=arith_wreduce_aig
ex276,ex276_isqrt_prefix5_ge_bitwise_synth_preset,unsigned_floor_isqrt,prefix5_ge_bitwise+synth_preset,student/work/ex276_frontend_isqrt_mixed_prefix_bits_20260609_1656/ex276/verilog/ex276_isqrt_prefix5_ge_bitwise.v,student/work/ex276_frontend_isqrt_mixed_prefix_bits_20260609_1656/ex276/aigs/ex276_isqrt_prefix5_ge_bitwise_synth_preset.aig,1,1,1,118,9,1062,632,1.680380,0,0,0.334,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 1024 inputs; source=prefix5_ge_bitwise; flow=synth_preset
ex276,ex276_isqrt_prefix5_ge_bitwise_synth_preset_d6,unsigned_floor_isqrt,prefix5_ge_bitwise+synth_preset_d6,student/work/ex276_frontend_isqrt_mixed_prefix_bits_20260609_1656/ex276/verilog/ex276_isqrt_prefix5_ge_bitwise.v,student/work/ex276_frontend_isqrt_mixed_prefix_bits_20260609_1656/ex276/aigs/ex276_isqrt_prefix5_ge_bitwise_synth_preset_d6.aig,1,1,1,118,9,1062,632,1.680380,0,0,0.339,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 1024 inputs; source=prefix5_ge_bitwise; flow=synth_preset_d6
ex276,ex276_isqrt_prefix5_ge_bitwise_synth_preset_d8,unsigned_floor_isqrt,prefix5_ge_bitwise+synth_preset_d8,student/work/ex276_frontend_isqrt_mixed_prefix_bits_20260609_1656/ex276/verilog/ex276_isqrt_prefix5_ge_bitwise.v,student/work/ex276_frontend_isqrt_mixed_prefix_bits_20260609_1656/ex276/aigs/ex276_isqrt_prefix5_ge_bitwise_synth_preset_d8.aig,1,1,1,118,9,1062,632,1.680380,0,0,0.340,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 1024 inputs; source=prefix5_ge_bitwise; flow=synth_preset_d8
ex276,ex276_isqrt_prefix5_ge_bitwise_synth_preset_d10,unsigned_floor_isqrt,prefix5_ge_bitwise+synth_preset_d10,student/work/ex276_frontend_isqrt_mixed_prefix_bits_20260609_1656/ex276/verilog/ex276_isqrt_prefix5_ge_bitwise.v,student/work/ex276_frontend_isqrt_mixed_prefix_bits_20260609_1656/ex276/aigs/ex276_isqrt_prefix5_ge_bitwise_synth_preset_d10.aig,1,1,1,118,9,1062,632,1.680380,0,0,0.337,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 1024 inputs; source=prefix5_ge_bitwise; flow=synth_preset_d10
