case,candidate_id,hypothesis/function_guess,variant,verilog_path,aig_path,verified_truth,synthesized,equivalent,area,delay,adp,reference_adp,adp_ratio_to_reference,within_1p5_reference,beats_reference,classification,items,runtime_sec,notes
ex282,ex282_unknown_bit_hybrid_primary_9_10_11_13,unknown_bit_hybrid,primary_9_10_11_13,student/work/ex281_ex284_frontend_split_bdd_bit_hybrid_20260608_1608/ex282/verilog/ex282_unknown_bit_hybrid_primary_9_10_11_13.v,student/work/ex281_ex284_frontend_split_bdd_bit_hybrid_20260608_1608/ex282/aigs/ex282_unknown_bit_hybrid_primary_9_10_11_13.aig,1,1,1,2289,24,54936,2704,20.316568,0,0,structural_exact,primary_bits=9:10:11:13; secondary_bits=0:1:2:3:4:5:6:7:8:12; hash=cacf1f206dd8,8.006,bit-hybrid of two verified exact Verilog sources
ex282,ex282_unknown_bit_hybrid_primary_9_10_11_12_13,unknown_bit_hybrid,primary_9_10_11_12_13,student/work/ex281_ex284_frontend_split_bdd_bit_hybrid_20260608_1608/ex282/verilog/ex282_unknown_bit_hybrid_primary_9_10_11_12_13.v,student/work/ex281_ex284_frontend_split_bdd_bit_hybrid_20260608_1608/ex282/aigs/ex282_unknown_bit_hybrid_primary_9_10_11_12_13.aig,1,1,1,2158,23,49634,2704,18.355769,0,0,structural_exact,primary_bits=9:10:11:12:13; secondary_bits=0:1:2:3:4:5:6:7:8; hash=1c3e53bc98b8,8.422,bit-hybrid of two verified exact Verilog sources
ex283,ex283_unknown_bit_hybrid_primary_5_6_7_8_9_10_11_12_13_14,unknown_bit_hybrid,primary_5_6_7_8_9_10_11_12_13_14,student/work/ex281_ex284_frontend_split_bdd_bit_hybrid_20260608_1608/ex283/verilog/ex283_unknown_bit_hybrid_primary_5_6_7_8_9_10_11_12_13_14.v,student/work/ex281_ex284_frontend_split_bdd_bit_hybrid_20260608_1608/ex283/aigs/ex283_unknown_bit_hybrid_primary_5_6_7_8_9_10_11_12_13_14.aig,1,1,1,4379,19,83201,3168,26.262942,0,0,structural_exact,primary_bits=5:6:7:8:9:10:11:12:13:14; secondary_bits=0:1:2:3:4; hash=dcddcaf7947b,19.144,bit-hybrid of two verified exact Verilog sources
ex283,ex283_unknown_bit_hybrid_primary_6_7_8_9_10_11_12_13_14,unknown_bit_hybrid,primary_6_7_8_9_10_11_12_13_14,student/work/ex281_ex284_frontend_split_bdd_bit_hybrid_20260608_1608/ex283/verilog/ex283_unknown_bit_hybrid_primary_6_7_8_9_10_11_12_13_14.v,student/work/ex281_ex284_frontend_split_bdd_bit_hybrid_20260608_1608/ex283/aigs/ex283_unknown_bit_hybrid_primary_6_7_8_9_10_11_12_13_14.aig,1,1,1,4251,24,102024,3168,32.204545,0,0,structural_exact,primary_bits=6:7:8:9:10:11:12:13:14; secondary_bits=0:1:2:3:4:5; hash=da1a392cca08,17.139,bit-hybrid of two verified exact Verilog sources
ex283,ex283_unknown_bit_hybrid_primary_7_8_9_10_11_12_13_14,unknown_bit_hybrid,primary_7_8_9_10_11_12_13_14,student/work/ex281_ex284_frontend_split_bdd_bit_hybrid_20260608_1608/ex283/verilog/ex283_unknown_bit_hybrid_primary_7_8_9_10_11_12_13_14.v,student/work/ex281_ex284_frontend_split_bdd_bit_hybrid_20260608_1608/ex283/aigs/ex283_unknown_bit_hybrid_primary_7_8_9_10_11_12_13_14.aig,1,1,1,4157,24,99768,3168,31.492424,0,0,structural_exact,primary_bits=7:8:9:10:11:12:13:14; secondary_bits=0:1:2:3:4:5:6; hash=be3ecc302733,16.937,bit-hybrid of two verified exact Verilog sources
ex283,ex283_unknown_bit_hybrid_primary_8_9_10_11_12_13_14,unknown_bit_hybrid,primary_8_9_10_11_12_13_14,student/work/ex281_ex284_frontend_split_bdd_bit_hybrid_20260608_1608/ex283/verilog/ex283_unknown_bit_hybrid_primary_8_9_10_11_12_13_14.v,student/work/ex281_ex284_frontend_split_bdd_bit_hybrid_20260608_1608/ex283/aigs/ex283_unknown_bit_hybrid_primary_8_9_10_11_12_13_14.aig,1,1,1,3814,20,76280,3168,24.078283,0,0,structural_exact,primary_bits=8:9:10:11:12:13:14; secondary_bits=0:1:2:3:4:5:6:7; hash=33d2c77aa874,17.531,bit-hybrid of two verified exact Verilog sources
ex283,ex283_unknown_bit_hybrid_primary_10_11_12_14,unknown_bit_hybrid,primary_10_11_12_14,student/work/ex281_ex284_frontend_split_bdd_bit_hybrid_20260608_1608/ex283/verilog/ex283_unknown_bit_hybrid_primary_10_11_12_14.v,student/work/ex281_ex284_frontend_split_bdd_bit_hybrid_20260608_1608/ex283/aigs/ex283_unknown_bit_hybrid_primary_10_11_12_14.aig,1,1,1,2970,26,77220,3168,24.375000,0,0,structural_exact,primary_bits=10:11:12:14; secondary_bits=0:1:2:3:4:5:6:7:8:9:13; hash=ba76083416e6,16.240,bit-hybrid of two verified exact Verilog sources
ex283,ex283_unknown_bit_hybrid_primary_10_11_12_13_14,unknown_bit_hybrid,primary_10_11_12_13_14,student/work/ex281_ex284_frontend_split_bdd_bit_hybrid_20260608_1608/ex283/verilog/ex283_unknown_bit_hybrid_primary_10_11_12_13_14.v,student/work/ex281_ex284_frontend_split_bdd_bit_hybrid_20260608_1608/ex283/aigs/ex283_unknown_bit_hybrid_primary_10_11_12_13_14.aig,1,1,1,2873,26,74698,3168,23.578914,0,0,structural_exact,primary_bits=10:11:12:13:14; secondary_bits=0:1:2:3:4:5:6:7:8:9; hash=abcedad3594a,16.784,bit-hybrid of two verified exact Verilog sources
ex284,ex284_unknown_bit_hybrid_primary_6_7_8_9_10_11_12_13_14_15,unknown_bit_hybrid,primary_6_7_8_9_10_11_12_13_14_15,student/work/ex281_ex284_frontend_split_bdd_bit_hybrid_20260608_1608/ex284/verilog/ex284_unknown_bit_hybrid_primary_6_7_8_9_10_11_12_13_14_15.v,student/work/ex281_ex284_frontend_split_bdd_bit_hybrid_20260608_1608/ex284/aigs/ex284_unknown_bit_hybrid_primary_6_7_8_9_10_11_12_13_14_15.aig,1,1,1,4090,20,81800,4240,19.292453,0,0,structural_exact,primary_bits=6:7:8:9:10:11:12:13:14:15; secondary_bits=0:1:2:3:4:5; hash=38211ab0f346,34.049,bit-hybrid of two verified exact Verilog sources
ex284,ex284_unknown_bit_hybrid_primary_7_8_9_10_11_12_13_14_15,unknown_bit_hybrid,primary_7_8_9_10_11_12_13_14_15,student/work/ex281_ex284_frontend_split_bdd_bit_hybrid_20260608_1608/ex284/verilog/ex284_unknown_bit_hybrid_primary_7_8_9_10_11_12_13_14_15.v,student/work/ex281_ex284_frontend_split_bdd_bit_hybrid_20260608_1608/ex284/aigs/ex284_unknown_bit_hybrid_primary_7_8_9_10_11_12_13_14_15.aig,1,1,1,4188,26,108888,4240,25.681132,0,0,structural_exact,primary_bits=7:8:9:10:11:12:13:14:15; secondary_bits=0:1:2:3:4:5:6; hash=2cdc6d5ef091,33.873,bit-hybrid of two verified exact Verilog sources
ex284,ex284_unknown_bit_hybrid_primary_8_9_10_11_12_13_14_15,unknown_bit_hybrid,primary_8_9_10_11_12_13_14_15,student/work/ex281_ex284_frontend_split_bdd_bit_hybrid_20260608_1608/ex284/verilog/ex284_unknown_bit_hybrid_primary_8_9_10_11_12_13_14_15.v,student/work/ex281_ex284_frontend_split_bdd_bit_hybrid_20260608_1608/ex284/aigs/ex284_unknown_bit_hybrid_primary_8_9_10_11_12_13_14_15.aig,1,1,1,4107,25,102675,4240,24.215802,0,0,structural_exact,primary_bits=8:9:10:11:12:13:14:15; secondary_bits=0:1:2:3:4:5:6:7; hash=c2fbefb7e823,35.850,bit-hybrid of two verified exact Verilog sources
ex284,ex284_unknown_bit_hybrid_primary_9_10_11_12_13_14_15,unknown_bit_hybrid,primary_9_10_11_12_13_14_15,student/work/ex281_ex284_frontend_split_bdd_bit_hybrid_20260608_1608/ex284/verilog/ex284_unknown_bit_hybrid_primary_9_10_11_12_13_14_15.v,student/work/ex281_ex284_frontend_split_bdd_bit_hybrid_20260608_1608/ex284/aigs/ex284_unknown_bit_hybrid_primary_9_10_11_12_13_14_15.aig,1,1,1,3904,22,85888,4240,20.256604,0,0,structural_exact,primary_bits=9:10:11:12:13:14:15; secondary_bits=0:1:2:3:4:5:6:7:8; hash=1064dd702471,33.136,bit-hybrid of two verified exact Verilog sources
ex284,ex284_unknown_bit_hybrid_primary_11_12_13_15,unknown_bit_hybrid,primary_11_12_13_15,student/work/ex281_ex284_frontend_split_bdd_bit_hybrid_20260608_1608/ex284/verilog/ex284_unknown_bit_hybrid_primary_11_12_13_15.v,student/work/ex281_ex284_frontend_split_bdd_bit_hybrid_20260608_1608/ex284/aigs/ex284_unknown_bit_hybrid_primary_11_12_13_15.aig,1,1,1,2452,27,66204,4240,15.614151,0,0,structural_exact,primary_bits=11:12:13:15; secondary_bits=0:1:2:3:4:5:6:7:8:9:10:14; hash=6f7c11419792,33.147,bit-hybrid of two verified exact Verilog sources
ex284,ex284_unknown_bit_hybrid_primary_11_12_13_14_15,unknown_bit_hybrid,primary_11_12_13_14_15,student/work/ex281_ex284_frontend_split_bdd_bit_hybrid_20260608_1608/ex284/verilog/ex284_unknown_bit_hybrid_primary_11_12_13_14_15.v,student/work/ex281_ex284_frontend_split_bdd_bit_hybrid_20260608_1608/ex284/aigs/ex284_unknown_bit_hybrid_primary_11_12_13_14_15.aig,1,1,1,2803,27,75681,4240,17.849292,0,0,structural_exact,primary_bits=11:12:13:14:15; secondary_bits=0:1:2:3:4:5:6:7:8:9:10; hash=d8693a640e09,34.204,bit-hybrid of two verified exact Verilog sources
ex281,ex281_primary_8_9_10_11_12_abc_d20,unknown_bit_hybrid,abc_d20,student/work/ex281_ex284_frontend_split_bdd_bit_hybrid_20260608_1608/ex281/verilog/ex281_unknown_bit_hybrid_primary_8_9_10_11_12.v,student/work/ex281_ex284_frontend_split_bdd_bit_hybrid_20260608_1608/synthflow/ex281/aigs/ex281_primary_8_9_10_11_12_abc_d20.aig,1,1,1,1726,22,37972,2336,16.255137,0,0,synthflow_exact,Yosys abc delay target 20,3.675,Yosys abc delay target 20
ex281,ex281_primary_8_9_10_11_12_abc_d24,unknown_bit_hybrid,abc_d24,student/work/ex281_ex284_frontend_split_bdd_bit_hybrid_20260608_1608/ex281/verilog/ex281_unknown_bit_hybrid_primary_8_9_10_11_12.v,student/work/ex281_ex284_frontend_split_bdd_bit_hybrid_20260608_1608/synthflow/ex281/aigs/ex281_primary_8_9_10_11_12_abc_d24.aig,1,1,1,1726,22,37972,2336,16.255137,0,0,synthflow_exact,Yosys abc delay target 24,3.601,Yosys abc delay target 24
ex281,ex281_primary_8_9_10_11_12_abc_g_aig,unknown_bit_hybrid,abc_g_aig,student/work/ex281_ex284_frontend_split_bdd_bit_hybrid_20260608_1608/ex281/verilog/ex281_unknown_bit_hybrid_primary_8_9_10_11_12.v,student/work/ex281_ex284_frontend_split_bdd_bit_hybrid_20260608_1608/synthflow/ex281/aigs/ex281_primary_8_9_10_11_12_abc_g_aig.aig,1,1,1,1676,22,36872,2336,15.784247,0,0,synthflow_exact,Yosys abc gate set aig,3.995,Yosys abc gate set aig
ex281,ex281_primary_8_9_10_11_12_extra_opt_share,unknown_bit_hybrid,extra_opt_share,student/work/ex281_ex284_frontend_split_bdd_bit_hybrid_20260608_1608/ex281/verilog/ex281_unknown_bit_hybrid_primary_8_9_10_11_12.v,student/work/ex281_ex284_frontend_split_bdd_bit_hybrid_20260608_1608/synthflow/ex281/aigs/ex281_primary_8_9_10_11_12_extra_opt_share.aig,1,1,1,1726,22,37972,2336,16.255137,0,0,synthflow_exact,extra opt_reduce/opt_muxtree/wreduce/share before techmap,4.682,extra opt_reduce/opt_muxtree/wreduce/share before techmap
ex281,ex281_primary_8_9_10_11_12_synth_preset,unknown_bit_hybrid,synth_preset,student/work/ex281_ex284_frontend_split_bdd_bit_hybrid_20260608_1608/ex281/verilog/ex281_unknown_bit_hybrid_primary_8_9_10_11_12.v,student/work/ex281_ex284_frontend_split_bdd_bit_hybrid_20260608_1608/synthflow/ex281/aigs/ex281_primary_8_9_10_11_12_synth_preset.aig,1,1,1,1604,23,36892,2336,15.792808,0,0,synthflow_exact,Yosys synth preset with flatten,3.871,Yosys synth preset with flatten
ex282,ex282_primary_9_10_11_12_13_abc_d20,unknown_bit_hybrid,abc_d20,student/work/ex281_ex284_frontend_split_bdd_bit_hybrid_20260608_1608/ex282/verilog/ex282_unknown_bit_hybrid_primary_9_10_11_12_13.v,student/work/ex281_ex284_frontend_split_bdd_bit_hybrid_20260608_1608/synthflow/ex282/aigs/ex282_primary_9_10_11_12_13_abc_d20.aig,1,1,1,2158,23,49634,2704,18.355769,0,0,synthflow_exact,Yosys abc delay target 20,8.182,Yosys abc delay target 20
ex282,ex282_primary_9_10_11_12_13_abc_d24,unknown_bit_hybrid,abc_d24,student/work/ex281_ex284_frontend_split_bdd_bit_hybrid_20260608_1608/ex282/verilog/ex282_unknown_bit_hybrid_primary_9_10_11_12_13.v,student/work/ex281_ex284_frontend_split_bdd_bit_hybrid_20260608_1608/synthflow/ex282/aigs/ex282_primary_9_10_11_12_13_abc_d24.aig,1,1,1,2158,23,49634,2704,18.355769,0,0,synthflow_exact,Yosys abc delay target 24,8.239,Yosys abc delay target 24
ex282,ex282_primary_9_10_11_12_13_abc_g_aig,unknown_bit_hybrid,abc_g_aig,student/work/ex281_ex284_frontend_split_bdd_bit_hybrid_20260608_1608/ex282/verilog/ex282_unknown_bit_hybrid_primary_9_10_11_12_13.v,student/work/ex281_ex284_frontend_split_bdd_bit_hybrid_20260608_1608/synthflow/ex282/aigs/ex282_primary_9_10_11_12_13_abc_g_aig.aig,1,1,1,2123,23,48829,2704,18.058062,0,0,synthflow_exact,Yosys abc gate set aig,8.226,Yosys abc gate set aig
ex282,ex282_primary_9_10_11_12_13_extra_opt_share,unknown_bit_hybrid,extra_opt_share,student/work/ex281_ex284_frontend_split_bdd_bit_hybrid_20260608_1608/ex282/verilog/ex282_unknown_bit_hybrid_primary_9_10_11_12_13.v,student/work/ex281_ex284_frontend_split_bdd_bit_hybrid_20260608_1608/synthflow/ex282/aigs/ex282_primary_9_10_11_12_13_extra_opt_share.aig,1,1,1,2158,23,49634,2704,18.355769,0,0,synthflow_exact,extra opt_reduce/opt_muxtree/wreduce/share before techmap,9.811,extra opt_reduce/opt_muxtree/wreduce/share before techmap
ex282,ex282_primary_9_10_11_12_13_synth_preset,unknown_bit_hybrid,synth_preset,student/work/ex281_ex284_frontend_split_bdd_bit_hybrid_20260608_1608/ex282/verilog/ex282_unknown_bit_hybrid_primary_9_10_11_12_13.v,student/work/ex281_ex284_frontend_split_bdd_bit_hybrid_20260608_1608/synthflow/ex282/aigs/ex282_primary_9_10_11_12_13_synth_preset.aig,1,1,1,1896,22,41712,2704,15.426036,0,0,synthflow_exact,Yosys synth preset with flatten,7.349,Yosys synth preset with flatten
ex283,ex283_primary_10_11_12_13_14_abc_d20,unknown_bit_hybrid,abc_d20,student/work/ex281_ex284_frontend_split_bdd_bit_hybrid_20260608_1608/ex283/verilog/ex283_unknown_bit_hybrid_primary_10_11_12_13_14.v,student/work/ex281_ex284_frontend_split_bdd_bit_hybrid_20260608_1608/synthflow/ex283/aigs/ex283_primary_10_11_12_13_14_abc_d20.aig,1,1,1,2873,26,74698,3168,23.578914,0,0,synthflow_exact,Yosys abc delay target 20,16.991,Yosys abc delay target 20
ex283,ex283_primary_10_11_12_13_14_abc_d24,unknown_bit_hybrid,abc_d24,student/work/ex281_ex284_frontend_split_bdd_bit_hybrid_20260608_1608/ex283/verilog/ex283_unknown_bit_hybrid_primary_10_11_12_13_14.v,student/work/ex281_ex284_frontend_split_bdd_bit_hybrid_20260608_1608/synthflow/ex283/aigs/ex283_primary_10_11_12_13_14_abc_d24.aig,1,1,1,2873,26,74698,3168,23.578914,0,0,synthflow_exact,Yosys abc delay target 24,17.294,Yosys abc delay target 24
ex283,ex283_primary_10_11_12_13_14_abc_g_aig,unknown_bit_hybrid,abc_g_aig,student/work/ex281_ex284_frontend_split_bdd_bit_hybrid_20260608_1608/ex283/verilog/ex283_unknown_bit_hybrid_primary_10_11_12_13_14.v,student/work/ex281_ex284_frontend_split_bdd_bit_hybrid_20260608_1608/synthflow/ex283/aigs/ex283_primary_10_11_12_13_14_abc_g_aig.aig,1,1,1,2721,26,70746,3168,22.331439,0,0,synthflow_exact,Yosys abc gate set aig,17.257,Yosys abc gate set aig
ex283,ex283_primary_10_11_12_13_14_extra_opt_share,unknown_bit_hybrid,extra_opt_share,student/work/ex281_ex284_frontend_split_bdd_bit_hybrid_20260608_1608/ex283/verilog/ex283_unknown_bit_hybrid_primary_10_11_12_13_14.v,student/work/ex281_ex284_frontend_split_bdd_bit_hybrid_20260608_1608/synthflow/ex283/aigs/ex283_primary_10_11_12_13_14_extra_opt_share.aig,1,1,1,2873,26,74698,3168,23.578914,0,0,synthflow_exact,extra opt_reduce/opt_muxtree/wreduce/share before techmap,20.170,extra opt_reduce/opt_muxtree/wreduce/share before techmap
ex283,ex283_primary_10_11_12_13_14_synth_preset,unknown_bit_hybrid,synth_preset,student/work/ex281_ex284_frontend_split_bdd_bit_hybrid_20260608_1608/ex283/verilog/ex283_unknown_bit_hybrid_primary_10_11_12_13_14.v,student/work/ex281_ex284_frontend_split_bdd_bit_hybrid_20260608_1608/synthflow/ex283/aigs/ex283_primary_10_11_12_13_14_synth_preset.aig,1,1,1,2361,25,59025,3168,18.631629,0,0,synthflow_exact,Yosys synth preset with flatten,14.734,Yosys synth preset with flatten
ex284,ex284_primary_11_12_13_15_abc_d20,unknown_bit_hybrid,abc_d20,student/work/ex281_ex284_frontend_split_bdd_bit_hybrid_20260608_1608/ex284/verilog/ex284_unknown_bit_hybrid_primary_11_12_13_15.v,student/work/ex281_ex284_frontend_split_bdd_bit_hybrid_20260608_1608/synthflow/ex284/aigs/ex284_primary_11_12_13_15_abc_d20.aig,1,1,1,2452,27,66204,4240,15.614151,0,0,synthflow_exact,Yosys abc delay target 20,33.755,Yosys abc delay target 20
ex284,ex284_primary_11_12_13_15_abc_d24,unknown_bit_hybrid,abc_d24,student/work/ex281_ex284_frontend_split_bdd_bit_hybrid_20260608_1608/ex284/verilog/ex284_unknown_bit_hybrid_primary_11_12_13_15.v,student/work/ex281_ex284_frontend_split_bdd_bit_hybrid_20260608_1608/synthflow/ex284/aigs/ex284_primary_11_12_13_15_abc_d24.aig,1,1,1,2452,27,66204,4240,15.614151,0,0,synthflow_exact,Yosys abc delay target 24,34.382,Yosys abc delay target 24
ex284,ex284_primary_11_12_13_15_abc_g_aig,unknown_bit_hybrid,abc_g_aig,student/work/ex281_ex284_frontend_split_bdd_bit_hybrid_20260608_1608/ex284/verilog/ex284_unknown_bit_hybrid_primary_11_12_13_15.v,student/work/ex281_ex284_frontend_split_bdd_bit_hybrid_20260608_1608/synthflow/ex284/aigs/ex284_primary_11_12_13_15_abc_g_aig.aig,1,1,1,2224,27,60048,4240,14.162264,0,0,synthflow_exact,Yosys abc gate set aig,32.059,Yosys abc gate set aig
ex284,ex284_primary_11_12_13_15_extra_opt_share,unknown_bit_hybrid,extra_opt_share,student/work/ex281_ex284_frontend_split_bdd_bit_hybrid_20260608_1608/ex284/verilog/ex284_unknown_bit_hybrid_primary_11_12_13_15.v,student/work/ex281_ex284_frontend_split_bdd_bit_hybrid_20260608_1608/synthflow/ex284/aigs/ex284_primary_11_12_13_15_extra_opt_share.aig,1,1,1,2452,27,66204,4240,15.614151,0,0,synthflow_exact,extra opt_reduce/opt_muxtree/wreduce/share before techmap,40.349,extra opt_reduce/opt_muxtree/wreduce/share before techmap
ex284,ex284_primary_11_12_13_15_synth_preset,unknown_bit_hybrid,synth_preset,student/work/ex281_ex284_frontend_split_bdd_bit_hybrid_20260608_1608/ex284/verilog/ex284_unknown_bit_hybrid_primary_11_12_13_15.v,student/work/ex281_ex284_frontend_split_bdd_bit_hybrid_20260608_1608/synthflow/ex284/aigs/ex284_primary_11_12_13_15_synth_preset.aig,1,1,1,2202,28,61656,4240,14.541509,0,0,synthflow_exact,Yosys synth preset with flatten,28.593,Yosys synth preset with flatten
