case,candidate_id,hypothesis,variant,verilog_path,aig_path,verified_truth,synthesized,equivalent,area,delay,adp,reference_adp,adp_ratio_to_reference,within_1p5_reference,beats_reference,runtime_sec,classification,notes
ex260,ex260_smul_baugh_wooley_wallace_hcla2_abc_g_aig,signed low4_high4:a*b,baugh_wooley_wallace_hcla2+abc_g_aig,student/work/ex260_ex261_frontend_smul_baugh_hcla_small_20260609_0330/ex260/verilog/ex260_smul_baugh_wooley_wallace_hcla2.v,student/work/ex260_ex261_frontend_smul_baugh_hcla_small_20260609_0330/ex260/aigs/ex260_smul_baugh_wooley_wallace_hcla2_abc_g_aig.aig,1,1,1,91,14,1274,657,1.939117,0,0,0.207,semantic_signed_mul_exact,exact signed low4 * signed high4 over 256 inputs; source=baugh_wooley_wallace_hcla2; flow=abc_g_aig
ex261,ex261_smul_baugh_wooley_wallace_hcla2_synth_preset_d9,signed low5_high5:a*b,baugh_wooley_wallace_hcla2+synth_preset_d9,student/work/ex260_ex261_frontend_smul_baugh_hcla_small_20260609_0330/ex261/verilog/ex261_smul_baugh_wooley_wallace_hcla2.v,student/work/ex260_ex261_frontend_smul_baugh_hcla_small_20260609_0330/ex261/aigs/ex261_smul_baugh_wooley_wallace_hcla2_synth_preset_d9.aig,1,1,1,166,19,3154,2041,1.545321,0,0,0.322,semantic_signed_mul_exact,exact signed low5 * signed high5 over 1024 inputs; source=baugh_wooley_wallace_hcla2; flow=synth_preset_d9
ex261,ex261_smul_baugh_wooley_wallace_hcla2_synth_preset_d13,signed low5_high5:a*b,baugh_wooley_wallace_hcla2+synth_preset_d13,student/work/ex260_ex261_frontend_smul_baugh_hcla_small_20260609_0330/ex261/verilog/ex261_smul_baugh_wooley_wallace_hcla2.v,student/work/ex260_ex261_frontend_smul_baugh_hcla_small_20260609_0330/ex261/aigs/ex261_smul_baugh_wooley_wallace_hcla2_synth_preset_d13.aig,1,1,1,166,19,3154,2041,1.545321,0,0,0.319,semantic_signed_mul_exact,exact signed low5 * signed high5 over 1024 inputs; source=baugh_wooley_wallace_hcla2; flow=synth_preset_d13
ex261,ex261_smul_baugh_wooley_wallace_hcla2_synth_preset_d18,signed low5_high5:a*b,baugh_wooley_wallace_hcla2+synth_preset_d18,student/work/ex260_ex261_frontend_smul_baugh_hcla_small_20260609_0330/ex261/verilog/ex261_smul_baugh_wooley_wallace_hcla2.v,student/work/ex260_ex261_frontend_smul_baugh_hcla_small_20260609_0330/ex261/aigs/ex261_smul_baugh_wooley_wallace_hcla2_synth_preset_d18.aig,1,1,1,166,19,3154,2041,1.545321,0,0,0.323,semantic_signed_mul_exact,exact signed low5 * signed high5 over 1024 inputs; source=baugh_wooley_wallace_hcla2; flow=synth_preset_d18
ex261,ex261_smul_baugh_wooley_wallace_hcla3_abc_g_aig,signed low5_high5:a*b,baugh_wooley_wallace_hcla3+abc_g_aig,student/work/ex260_ex261_frontend_smul_baugh_hcla_small_20260609_0330/ex261/verilog/ex261_smul_baugh_wooley_wallace_hcla3.v,student/work/ex260_ex261_frontend_smul_baugh_hcla_small_20260609_0330/ex261/aigs/ex261_smul_baugh_wooley_wallace_hcla3_abc_g_aig.aig,1,1,1,161,19,3059,2041,1.498775,1,0,0.250,semantic_signed_mul_exact,exact signed low5 * signed high5 over 1024 inputs; source=baugh_wooley_wallace_hcla3; flow=abc_g_aig
ex261,ex261_smul_baugh_wooley_wallace_hcla3_wreduce_abc_g_aig,signed low5_high5:a*b,baugh_wooley_wallace_hcla3+wreduce_abc_g_aig,student/work/ex260_ex261_frontend_smul_baugh_hcla_small_20260609_0330/ex261/verilog/ex261_smul_baugh_wooley_wallace_hcla3.v,student/work/ex260_ex261_frontend_smul_baugh_hcla_small_20260609_0330/ex261/aigs/ex261_smul_baugh_wooley_wallace_hcla3_wreduce_abc_g_aig.aig,1,1,1,163,20,3260,2041,1.597256,0,0,0.258,semantic_signed_mul_exact,exact signed low5 * signed high5 over 1024 inputs; source=baugh_wooley_wallace_hcla3; flow=wreduce_abc_g_aig
ex261,ex261_smul_baugh_wooley_wallace_hcla3_synth_preset_d9,signed low5_high5:a*b,baugh_wooley_wallace_hcla3+synth_preset_d9,student/work/ex260_ex261_frontend_smul_baugh_hcla_small_20260609_0330/ex261/verilog/ex261_smul_baugh_wooley_wallace_hcla3.v,student/work/ex260_ex261_frontend_smul_baugh_hcla_small_20260609_0330/ex261/aigs/ex261_smul_baugh_wooley_wallace_hcla3_synth_preset_d9.aig,1,1,1,161,19,3059,2041,1.498775,1,0,0.306,semantic_signed_mul_exact,exact signed low5 * signed high5 over 1024 inputs; source=baugh_wooley_wallace_hcla3; flow=synth_preset_d9
ex261,ex261_smul_baugh_wooley_wallace_hcla3_synth_preset_d13,signed low5_high5:a*b,baugh_wooley_wallace_hcla3+synth_preset_d13,student/work/ex260_ex261_frontend_smul_baugh_hcla_small_20260609_0330/ex261/verilog/ex261_smul_baugh_wooley_wallace_hcla3.v,student/work/ex260_ex261_frontend_smul_baugh_hcla_small_20260609_0330/ex261/aigs/ex261_smul_baugh_wooley_wallace_hcla3_synth_preset_d13.aig,1,1,1,161,19,3059,2041,1.498775,1,0,0.303,semantic_signed_mul_exact,exact signed low5 * signed high5 over 1024 inputs; source=baugh_wooley_wallace_hcla3; flow=synth_preset_d13
ex261,ex261_smul_baugh_wooley_wallace_hcla3_synth_preset_d18,signed low5_high5:a*b,baugh_wooley_wallace_hcla3+synth_preset_d18,student/work/ex260_ex261_frontend_smul_baugh_hcla_small_20260609_0330/ex261/verilog/ex261_smul_baugh_wooley_wallace_hcla3.v,student/work/ex260_ex261_frontend_smul_baugh_hcla_small_20260609_0330/ex261/aigs/ex261_smul_baugh_wooley_wallace_hcla3_synth_preset_d18.aig,1,1,1,161,19,3059,2041,1.498775,1,0,0.302,semantic_signed_mul_exact,exact signed low5 * signed high5 over 1024 inputs; source=baugh_wooley_wallace_hcla3; flow=synth_preset_d18
ex261,ex261_smul_baugh_wooley_wallace_hcla4_abc_g_aig,signed low5_high5:a*b,baugh_wooley_wallace_hcla4+abc_g_aig,student/work/ex260_ex261_frontend_smul_baugh_hcla_small_20260609_0330/ex261/verilog/ex261_smul_baugh_wooley_wallace_hcla4.v,student/work/ex260_ex261_frontend_smul_baugh_hcla_small_20260609_0330/ex261/aigs/ex261_smul_baugh_wooley_wallace_hcla4_abc_g_aig.aig,1,1,1,164,18,2952,2041,1.446350,1,0,0.243,semantic_signed_mul_exact,exact signed low5 * signed high5 over 1024 inputs; source=baugh_wooley_wallace_hcla4; flow=abc_g_aig
ex261,ex261_smul_baugh_wooley_wallace_hcla4_wreduce_abc_g_aig,signed low5_high5:a*b,baugh_wooley_wallace_hcla4+wreduce_abc_g_aig,student/work/ex260_ex261_frontend_smul_baugh_hcla_small_20260609_0330/ex261/verilog/ex261_smul_baugh_wooley_wallace_hcla4.v,student/work/ex260_ex261_frontend_smul_baugh_hcla_small_20260609_0330/ex261/aigs/ex261_smul_baugh_wooley_wallace_hcla4_wreduce_abc_g_aig.aig,1,1,1,164,18,2952,2041,1.446350,1,0,0.244,semantic_signed_mul_exact,exact signed low5 * signed high5 over 1024 inputs; source=baugh_wooley_wallace_hcla4; flow=wreduce_abc_g_aig
ex261,ex261_smul_baugh_wooley_wallace_hcla4_synth_preset_d9,signed low5_high5:a*b,baugh_wooley_wallace_hcla4+synth_preset_d9,student/work/ex260_ex261_frontend_smul_baugh_hcla_small_20260609_0330/ex261/verilog/ex261_smul_baugh_wooley_wallace_hcla4.v,student/work/ex260_ex261_frontend_smul_baugh_hcla_small_20260609_0330/ex261/aigs/ex261_smul_baugh_wooley_wallace_hcla4_synth_preset_d9.aig,1,1,1,164,18,2952,2041,1.446350,1,0,0.312,semantic_signed_mul_exact,exact signed low5 * signed high5 over 1024 inputs; source=baugh_wooley_wallace_hcla4; flow=synth_preset_d9
ex261,ex261_smul_baugh_wooley_wallace_hcla4_synth_preset_d13,signed low5_high5:a*b,baugh_wooley_wallace_hcla4+synth_preset_d13,student/work/ex260_ex261_frontend_smul_baugh_hcla_small_20260609_0330/ex261/verilog/ex261_smul_baugh_wooley_wallace_hcla4.v,student/work/ex260_ex261_frontend_smul_baugh_hcla_small_20260609_0330/ex261/aigs/ex261_smul_baugh_wooley_wallace_hcla4_synth_preset_d13.aig,1,1,1,164,18,2952,2041,1.446350,1,0,0.313,semantic_signed_mul_exact,exact signed low5 * signed high5 over 1024 inputs; source=baugh_wooley_wallace_hcla4; flow=synth_preset_d13
ex261,ex261_smul_baugh_wooley_wallace_hcla4_synth_preset_d18,signed low5_high5:a*b,baugh_wooley_wallace_hcla4+synth_preset_d18,student/work/ex260_ex261_frontend_smul_baugh_hcla_small_20260609_0330/ex261/verilog/ex261_smul_baugh_wooley_wallace_hcla4.v,student/work/ex260_ex261_frontend_smul_baugh_hcla_small_20260609_0330/ex261/aigs/ex261_smul_baugh_wooley_wallace_hcla4_synth_preset_d18.aig,1,1,1,164,18,2952,2041,1.446350,1,0,0.315,semantic_signed_mul_exact,exact signed low5 * signed high5 over 1024 inputs; source=baugh_wooley_wallace_hcla4; flow=synth_preset_d18
ex261,ex261_smul_baugh_wooley_wallace_hcla5_abc_g_aig,signed low5_high5:a*b,baugh_wooley_wallace_hcla5+abc_g_aig,student/work/ex260_ex261_frontend_smul_baugh_hcla_small_20260609_0330/ex261/verilog/ex261_smul_baugh_wooley_wallace_hcla5.v,student/work/ex260_ex261_frontend_smul_baugh_hcla_small_20260609_0330/ex261/aigs/ex261_smul_baugh_wooley_wallace_hcla5_abc_g_aig.aig,1,1,1,166,18,2988,2041,1.463988,1,0,0.244,semantic_signed_mul_exact,exact signed low5 * signed high5 over 1024 inputs; source=baugh_wooley_wallace_hcla5; flow=abc_g_aig
ex261,ex261_smul_baugh_wooley_wallace_hcla5_wreduce_abc_g_aig,signed low5_high5:a*b,baugh_wooley_wallace_hcla5+wreduce_abc_g_aig,student/work/ex260_ex261_frontend_smul_baugh_hcla_small_20260609_0330/ex261/verilog/ex261_smul_baugh_wooley_wallace_hcla5.v,student/work/ex260_ex261_frontend_smul_baugh_hcla_small_20260609_0330/ex261/aigs/ex261_smul_baugh_wooley_wallace_hcla5_wreduce_abc_g_aig.aig,1,1,1,166,19,3154,2041,1.545321,0,0,0.246,semantic_signed_mul_exact,exact signed low5 * signed high5 over 1024 inputs; source=baugh_wooley_wallace_hcla5; flow=wreduce_abc_g_aig
ex261,ex261_smul_baugh_wooley_wallace_hcla5_synth_preset_d9,signed low5_high5:a*b,baugh_wooley_wallace_hcla5+synth_preset_d9,student/work/ex260_ex261_frontend_smul_baugh_hcla_small_20260609_0330/ex261/verilog/ex261_smul_baugh_wooley_wallace_hcla5.v,student/work/ex260_ex261_frontend_smul_baugh_hcla_small_20260609_0330/ex261/aigs/ex261_smul_baugh_wooley_wallace_hcla5_synth_preset_d9.aig,1,1,1,164,18,2952,2041,1.446350,1,0,0.300,semantic_signed_mul_exact,exact signed low5 * signed high5 over 1024 inputs; source=baugh_wooley_wallace_hcla5; flow=synth_preset_d9
ex261,ex261_smul_baugh_wooley_wallace_hcla5_synth_preset_d13,signed low5_high5:a*b,baugh_wooley_wallace_hcla5+synth_preset_d13,student/work/ex260_ex261_frontend_smul_baugh_hcla_small_20260609_0330/ex261/verilog/ex261_smul_baugh_wooley_wallace_hcla5.v,student/work/ex260_ex261_frontend_smul_baugh_hcla_small_20260609_0330/ex261/aigs/ex261_smul_baugh_wooley_wallace_hcla5_synth_preset_d13.aig,1,1,1,164,18,2952,2041,1.446350,1,0,0.297,semantic_signed_mul_exact,exact signed low5 * signed high5 over 1024 inputs; source=baugh_wooley_wallace_hcla5; flow=synth_preset_d13
ex261,ex261_smul_baugh_wooley_wallace_hcla5_synth_preset_d18,signed low5_high5:a*b,baugh_wooley_wallace_hcla5+synth_preset_d18,student/work/ex260_ex261_frontend_smul_baugh_hcla_small_20260609_0330/ex261/verilog/ex261_smul_baugh_wooley_wallace_hcla5.v,student/work/ex260_ex261_frontend_smul_baugh_hcla_small_20260609_0330/ex261/aigs/ex261_smul_baugh_wooley_wallace_hcla5_synth_preset_d18.aig,1,1,1,164,18,2952,2041,1.446350,1,0,0.341,semantic_signed_mul_exact,exact signed low5 * signed high5 over 1024 inputs; source=baugh_wooley_wallace_hcla5; flow=synth_preset_d18
ex261,ex261_smul_baugh_wooley_wallace_hcla6_abc_g_aig,signed low5_high5:a*b,baugh_wooley_wallace_hcla6+abc_g_aig,student/work/ex260_ex261_frontend_smul_baugh_hcla_small_20260609_0330/ex261/verilog/ex261_smul_baugh_wooley_wallace_hcla6.v,student/work/ex260_ex261_frontend_smul_baugh_hcla_small_20260609_0330/ex261/aigs/ex261_smul_baugh_wooley_wallace_hcla6_abc_g_aig.aig,1,1,1,156,21,3276,2041,1.605096,0,0,0.235,semantic_signed_mul_exact,exact signed low5 * signed high5 over 1024 inputs; source=baugh_wooley_wallace_hcla6; flow=abc_g_aig
ex261,ex261_smul_baugh_wooley_wallace_hcla6_wreduce_abc_g_aig,signed low5_high5:a*b,baugh_wooley_wallace_hcla6+wreduce_abc_g_aig,student/work/ex260_ex261_frontend_smul_baugh_hcla_small_20260609_0330/ex261/verilog/ex261_smul_baugh_wooley_wallace_hcla6.v,student/work/ex260_ex261_frontend_smul_baugh_hcla_small_20260609_0330/ex261/aigs/ex261_smul_baugh_wooley_wallace_hcla6_wreduce_abc_g_aig.aig,1,1,1,156,21,3276,2041,1.605096,0,0,0.229,semantic_signed_mul_exact,exact signed low5 * signed high5 over 1024 inputs; source=baugh_wooley_wallace_hcla6; flow=wreduce_abc_g_aig
ex261,ex261_smul_baugh_wooley_wallace_hcla6_synth_preset_d9,signed low5_high5:a*b,baugh_wooley_wallace_hcla6+synth_preset_d9,student/work/ex260_ex261_frontend_smul_baugh_hcla_small_20260609_0330/ex261/verilog/ex261_smul_baugh_wooley_wallace_hcla6.v,student/work/ex260_ex261_frontend_smul_baugh_hcla_small_20260609_0330/ex261/aigs/ex261_smul_baugh_wooley_wallace_hcla6_synth_preset_d9.aig,1,1,1,156,22,3432,2041,1.681529,0,0,0.275,semantic_signed_mul_exact,exact signed low5 * signed high5 over 1024 inputs; source=baugh_wooley_wallace_hcla6; flow=synth_preset_d9
ex261,ex261_smul_baugh_wooley_wallace_hcla6_synth_preset_d13,signed low5_high5:a*b,baugh_wooley_wallace_hcla6+synth_preset_d13,student/work/ex260_ex261_frontend_smul_baugh_hcla_small_20260609_0330/ex261/verilog/ex261_smul_baugh_wooley_wallace_hcla6.v,student/work/ex260_ex261_frontend_smul_baugh_hcla_small_20260609_0330/ex261/aigs/ex261_smul_baugh_wooley_wallace_hcla6_synth_preset_d13.aig,1,1,1,156,22,3432,2041,1.681529,0,0,0.271,semantic_signed_mul_exact,exact signed low5 * signed high5 over 1024 inputs; source=baugh_wooley_wallace_hcla6; flow=synth_preset_d13
ex261,ex261_smul_baugh_wooley_wallace_hcla6_synth_preset_d18,signed low5_high5:a*b,baugh_wooley_wallace_hcla6+synth_preset_d18,student/work/ex260_ex261_frontend_smul_baugh_hcla_small_20260609_0330/ex261/verilog/ex261_smul_baugh_wooley_wallace_hcla6.v,student/work/ex260_ex261_frontend_smul_baugh_hcla_small_20260609_0330/ex261/aigs/ex261_smul_baugh_wooley_wallace_hcla6_synth_preset_d18.aig,1,1,1,156,22,3432,2041,1.681529,0,0,0.275,semantic_signed_mul_exact,exact signed low5 * signed high5 over 1024 inputs; source=baugh_wooley_wallace_hcla6; flow=synth_preset_d18
ex261,ex261_smul_baugh_wooley_wallace_abc_g_aig,signed low5_high5:a*b,baugh_wooley_wallace+abc_g_aig,student/work/ex260_ex261_frontend_smul_baugh_hcla_small_20260609_0330/ex261/verilog/ex261_smul_baugh_wooley_wallace.v,student/work/ex260_ex261_frontend_smul_baugh_hcla_small_20260609_0330/ex261/aigs/ex261_smul_baugh_wooley_wallace_abc_g_aig.aig,1,1,1,163,20,3260,2041,1.597256,0,0,0.225,semantic_signed_mul_exact,exact signed low5 * signed high5 over 1024 inputs; source=baugh_wooley_wallace; flow=abc_g_aig
ex261,ex261_smul_baugh_wooley_wallace_wreduce_abc_g_aig,signed low5_high5:a*b,baugh_wooley_wallace+wreduce_abc_g_aig,student/work/ex260_ex261_frontend_smul_baugh_hcla_small_20260609_0330/ex261/verilog/ex261_smul_baugh_wooley_wallace.v,student/work/ex260_ex261_frontend_smul_baugh_hcla_small_20260609_0330/ex261/aigs/ex261_smul_baugh_wooley_wallace_wreduce_abc_g_aig.aig,1,1,1,163,20,3260,2041,1.597256,0,0,0.234,semantic_signed_mul_exact,exact signed low5 * signed high5 over 1024 inputs; source=baugh_wooley_wallace; flow=wreduce_abc_g_aig
ex261,ex261_smul_baugh_wooley_wallace_synth_preset_d9,signed low5_high5:a*b,baugh_wooley_wallace+synth_preset_d9,student/work/ex260_ex261_frontend_smul_baugh_hcla_small_20260609_0330/ex261/verilog/ex261_smul_baugh_wooley_wallace.v,student/work/ex260_ex261_frontend_smul_baugh_hcla_small_20260609_0330/ex261/aigs/ex261_smul_baugh_wooley_wallace_synth_preset_d9.aig,1,1,1,163,20,3260,2041,1.597256,0,0,0.282,semantic_signed_mul_exact,exact signed low5 * signed high5 over 1024 inputs; source=baugh_wooley_wallace; flow=synth_preset_d9
ex261,ex261_smul_baugh_wooley_wallace_synth_preset_d13,signed low5_high5:a*b,baugh_wooley_wallace+synth_preset_d13,student/work/ex260_ex261_frontend_smul_baugh_hcla_small_20260609_0330/ex261/verilog/ex261_smul_baugh_wooley_wallace.v,student/work/ex260_ex261_frontend_smul_baugh_hcla_small_20260609_0330/ex261/aigs/ex261_smul_baugh_wooley_wallace_synth_preset_d13.aig,1,1,1,163,20,3260,2041,1.597256,0,0,0.288,semantic_signed_mul_exact,exact signed low5 * signed high5 over 1024 inputs; source=baugh_wooley_wallace; flow=synth_preset_d13
ex261,ex261_smul_baugh_wooley_wallace_synth_preset_d18,signed low5_high5:a*b,baugh_wooley_wallace+synth_preset_d18,student/work/ex260_ex261_frontend_smul_baugh_hcla_small_20260609_0330/ex261/verilog/ex261_smul_baugh_wooley_wallace.v,student/work/ex260_ex261_frontend_smul_baugh_hcla_small_20260609_0330/ex261/aigs/ex261_smul_baugh_wooley_wallace_synth_preset_d18.aig,1,1,1,163,20,3260,2041,1.597256,0,0,0.278,semantic_signed_mul_exact,exact signed low5 * signed high5 over 1024 inputs; source=baugh_wooley_wallace; flow=synth_preset_d18
ex261,ex261_smul_baugh_wooley_wallace_rev_abc_g_aig,signed low5_high5:a*b,baugh_wooley_wallace_rev+abc_g_aig,student/work/ex260_ex261_frontend_smul_baugh_hcla_small_20260609_0330/ex261/verilog/ex261_smul_baugh_wooley_wallace_rev.v,student/work/ex260_ex261_frontend_smul_baugh_hcla_small_20260609_0330/ex261/aigs/ex261_smul_baugh_wooley_wallace_rev_abc_g_aig.aig,1,1,1,161,20,3220,2041,1.577658,0,0,0.259,semantic_signed_mul_exact,exact signed low5 * signed high5 over 1024 inputs; source=baugh_wooley_wallace_rev; flow=abc_g_aig
ex261,ex261_smul_baugh_wooley_wallace_rev_wreduce_abc_g_aig,signed low5_high5:a*b,baugh_wooley_wallace_rev+wreduce_abc_g_aig,student/work/ex260_ex261_frontend_smul_baugh_hcla_small_20260609_0330/ex261/verilog/ex261_smul_baugh_wooley_wallace_rev.v,student/work/ex260_ex261_frontend_smul_baugh_hcla_small_20260609_0330/ex261/aigs/ex261_smul_baugh_wooley_wallace_rev_wreduce_abc_g_aig.aig,1,1,1,161,20,3220,2041,1.577658,0,0,0.228,semantic_signed_mul_exact,exact signed low5 * signed high5 over 1024 inputs; source=baugh_wooley_wallace_rev; flow=wreduce_abc_g_aig
ex261,ex261_smul_baugh_wooley_wallace_rev_synth_preset_d9,signed low5_high5:a*b,baugh_wooley_wallace_rev+synth_preset_d9,student/work/ex260_ex261_frontend_smul_baugh_hcla_small_20260609_0330/ex261/verilog/ex261_smul_baugh_wooley_wallace_rev.v,student/work/ex260_ex261_frontend_smul_baugh_hcla_small_20260609_0330/ex261/aigs/ex261_smul_baugh_wooley_wallace_rev_synth_preset_d9.aig,1,1,1,163,20,3260,2041,1.597256,0,0,0.295,semantic_signed_mul_exact,exact signed low5 * signed high5 over 1024 inputs; source=baugh_wooley_wallace_rev; flow=synth_preset_d9
ex261,ex261_smul_baugh_wooley_wallace_rev_synth_preset_d13,signed low5_high5:a*b,baugh_wooley_wallace_rev+synth_preset_d13,student/work/ex260_ex261_frontend_smul_baugh_hcla_small_20260609_0330/ex261/verilog/ex261_smul_baugh_wooley_wallace_rev.v,student/work/ex260_ex261_frontend_smul_baugh_hcla_small_20260609_0330/ex261/aigs/ex261_smul_baugh_wooley_wallace_rev_synth_preset_d13.aig,1,1,1,163,20,3260,2041,1.597256,0,0,0.288,semantic_signed_mul_exact,exact signed low5 * signed high5 over 1024 inputs; source=baugh_wooley_wallace_rev; flow=synth_preset_d13
ex261,ex261_smul_baugh_wooley_wallace_rev_synth_preset_d18,signed low5_high5:a*b,baugh_wooley_wallace_rev+synth_preset_d18,student/work/ex260_ex261_frontend_smul_baugh_hcla_small_20260609_0330/ex261/verilog/ex261_smul_baugh_wooley_wallace_rev.v,student/work/ex260_ex261_frontend_smul_baugh_hcla_small_20260609_0330/ex261/aigs/ex261_smul_baugh_wooley_wallace_rev_synth_preset_d18.aig,1,1,1,163,20,3260,2041,1.597256,0,0,0.328,semantic_signed_mul_exact,exact signed low5 * signed high5 over 1024 inputs; source=baugh_wooley_wallace_rev; flow=synth_preset_d18
ex261,ex261_smul_baugh_wooley_wallace_outside_abc_g_aig,signed low5_high5:a*b,baugh_wooley_wallace_outside+abc_g_aig,student/work/ex260_ex261_frontend_smul_baugh_hcla_small_20260609_0330/ex261/verilog/ex261_smul_baugh_wooley_wallace_outside.v,student/work/ex260_ex261_frontend_smul_baugh_hcla_small_20260609_0330/ex261/aigs/ex261_smul_baugh_wooley_wallace_outside_abc_g_aig.aig,1,1,1,159,20,3180,2041,1.558060,0,0,0.225,semantic_signed_mul_exact,exact signed low5 * signed high5 over 1024 inputs; source=baugh_wooley_wallace_outside; flow=abc_g_aig
ex261,ex261_smul_baugh_wooley_wallace_outside_wreduce_abc_g_aig,signed low5_high5:a*b,baugh_wooley_wallace_outside+wreduce_abc_g_aig,student/work/ex260_ex261_frontend_smul_baugh_hcla_small_20260609_0330/ex261/verilog/ex261_smul_baugh_wooley_wallace_outside.v,student/work/ex260_ex261_frontend_smul_baugh_hcla_small_20260609_0330/ex261/aigs/ex261_smul_baugh_wooley_wallace_outside_wreduce_abc_g_aig.aig,1,1,1,159,20,3180,2041,1.558060,0,0,0.254,semantic_signed_mul_exact,exact signed low5 * signed high5 over 1024 inputs; source=baugh_wooley_wallace_outside; flow=wreduce_abc_g_aig
ex261,ex261_smul_baugh_wooley_wallace_outside_synth_preset_d9,signed low5_high5:a*b,baugh_wooley_wallace_outside+synth_preset_d9,student/work/ex260_ex261_frontend_smul_baugh_hcla_small_20260609_0330/ex261/verilog/ex261_smul_baugh_wooley_wallace_outside.v,student/work/ex260_ex261_frontend_smul_baugh_hcla_small_20260609_0330/ex261/aigs/ex261_smul_baugh_wooley_wallace_outside_synth_preset_d9.aig,1,1,1,159,20,3180,2041,1.558060,0,0,0.269,semantic_signed_mul_exact,exact signed low5 * signed high5 over 1024 inputs; source=baugh_wooley_wallace_outside; flow=synth_preset_d9
ex261,ex261_smul_baugh_wooley_wallace_outside_synth_preset_d13,signed low5_high5:a*b,baugh_wooley_wallace_outside+synth_preset_d13,student/work/ex260_ex261_frontend_smul_baugh_hcla_small_20260609_0330/ex261/verilog/ex261_smul_baugh_wooley_wallace_outside.v,student/work/ex260_ex261_frontend_smul_baugh_hcla_small_20260609_0330/ex261/aigs/ex261_smul_baugh_wooley_wallace_outside_synth_preset_d13.aig,1,1,1,159,20,3180,2041,1.558060,0,0,0.310,semantic_signed_mul_exact,exact signed low5 * signed high5 over 1024 inputs; source=baugh_wooley_wallace_outside; flow=synth_preset_d13
ex261,ex261_smul_baugh_wooley_wallace_outside_synth_preset_d18,signed low5_high5:a*b,baugh_wooley_wallace_outside+synth_preset_d18,student/work/ex260_ex261_frontend_smul_baugh_hcla_small_20260609_0330/ex261/verilog/ex261_smul_baugh_wooley_wallace_outside.v,student/work/ex260_ex261_frontend_smul_baugh_hcla_small_20260609_0330/ex261/aigs/ex261_smul_baugh_wooley_wallace_outside_synth_preset_d18.aig,1,1,1,159,20,3180,2041,1.558060,0,0,0.277,semantic_signed_mul_exact,exact signed low5 * signed high5 over 1024 inputs; source=baugh_wooley_wallace_outside; flow=synth_preset_d18
