round,run_id,agent_id,case,candidate_id,official_status,equivalent,area,delay,adp,reference_adp,current_adp,frontend_best_adp,verilog_path,aig_path,log_path,notes,output_dir,evaluate_log,runtime_sec,method_signature,shard_csv,status,frontend_adp,improves_frontend,beats_current,beats_reference,eval_log,hypothesis,variant,verified_truth,current_frontend_adp,improves_current,eval_status,synth_log,evaluate_status,domain
,,sub-fp8-top-enum-r78,ex247,ex247_r78_nibble_groups,,1,369,24,8856,2975,6804,,/home/b10507053/ALS_Final_Project/student/work/frontend_source_parallel_round78_20260613_1744/sub-fp8-top-enum-r78/ex247/ex247_r78_nibble_groups/verilog/ex247_r78_nibble_groups.v,/home/b10507053/ALS_Final_Project/student/work/frontend_source_parallel_round78_20260613_1744/sub-fp8-top-enum-r78/ex247/ex247_r78_nibble_groups/aigs/ex247.aig,,source-only; synth_sec=0.325; eval_sec=0.445; eval_code=0,,,,ex247|E5M2FN_packed_low-over-high_division|nibble_group_output_reassembly|current_semantic_core_with_explicit_4-bit_output_groups|repo_yosys_frontend_default|official_evaluate|nibble_split,student/frontend_campaigns/campaigns/frontend_source_parallel_round78_20260613_1744/agent_shards/sub-fp8-top-enum-r78/evaluation_results.csv,,,0,,0,/home/b10507053/ALS_Final_Project/student/work/frontend_source_parallel_round78_20260613_1744/sub-fp8-top-enum-r78/ex247/ex247_r78_nibble_groups/logs/ex247_r78_nibble_groups.evaluate.py.log,E5M2FN packed low-over-high division,output grouping boundary split into high and low nibbles,1,7291,0,OK,/home/b10507053/ALS_Final_Project/student/work/frontend_source_parallel_round78_20260613_1744/sub-fp8-top-enum-r78/ex247/ex247_r78_nibble_groups/logs/ex247_r78_nibble_groups.yosys_synth.log,,
,,sub-fp8-top-enum-r78,ex247,ex247_r78_single_bit_out,,1,365,24,8760,2975,6804,,/home/b10507053/ALS_Final_Project/student/work/frontend_source_parallel_round78_20260613_1744/sub-fp8-top-enum-r78/ex247/ex247_r78_single_bit_out/verilog/ex247_r78_single_bit_out.v,/home/b10507053/ALS_Final_Project/student/work/frontend_source_parallel_round78_20260613_1744/sub-fp8-top-enum-r78/ex247/ex247_r78_single_bit_out/aigs/ex247.aig,,source-only; synth_sec=0.322; eval_sec=0.480; eval_code=0,,,,ex247|E5M2FN_packed_low-over-high_division|single_bit_output_reassembly|current_semantic_core_with_separate_output_bit_drivers|repo_yosys_frontend_default|official_evaluate|single_bit_assigns,student/frontend_campaigns/campaigns/frontend_source_parallel_round78_20260613_1744/agent_shards/sub-fp8-top-enum-r78/evaluation_results.csv,,,0,,0,/home/b10507053/ALS_Final_Project/student/work/frontend_source_parallel_round78_20260613_1744/sub-fp8-top-enum-r78/ex247/ex247_r78_single_bit_out/logs/ex247_r78_single_bit_out.evaluate.py.log,E5M2FN packed low-over-high division,single-bit output assignment boundary,1,7291,0,OK,/home/b10507053/ALS_Final_Project/student/work/frontend_source_parallel_round78_20260613_1744/sub-fp8-top-enum-r78/ex247/ex247_r78_single_bit_out/logs/ex247_r78_single_bit_out.yosys_synth.log,,
,,sub-fp8-top-enum-r78,ex247,ex247_r78_pack_helper,,1,366,24,8784,2975,6804,,/home/b10507053/ALS_Final_Project/student/work/frontend_source_parallel_round78_20260613_1744/sub-fp8-top-enum-r78/ex247/ex247_r78_pack_helper/verilog/ex247_r78_pack_helper.v,/home/b10507053/ALS_Final_Project/student/work/frontend_source_parallel_round78_20260613_1744/sub-fp8-top-enum-r78/ex247/ex247_r78_pack_helper/aigs/ex247.aig,,source-only; synth_sec=0.334; eval_sec=0.465; eval_code=0,,,,ex247|E5M2FN_packed_low-over-high_division|output_pack_helper_module|current_semantic_core_remains_flat;_final_invalid/sign/magnitude_pack_crosses_a_helper_boundary|repo_yosys_frontend_default|official_evaluate|pack_helper_boundary,student/frontend_campaigns/campaigns/frontend_source_parallel_round78_20260613_1744/agent_shards/sub-fp8-top-enum-r78/evaluation_results.csv,,,0,,0,/home/b10507053/ALS_Final_Project/student/work/frontend_source_parallel_round78_20260613_1744/sub-fp8-top-enum-r78/ex247/ex247_r78_pack_helper/logs/ex247_r78_pack_helper.evaluate.py.log,E5M2FN packed low-over-high division,helper module boundary around output pack only,1,7291,0,OK,/home/b10507053/ALS_Final_Project/student/work/frontend_source_parallel_round78_20260613_1744/sub-fp8-top-enum-r78/ex247/ex247_r78_pack_helper/logs/ex247_r78_pack_helper.yosys_synth.log,,
,,sub-fp8-top-enum-r78,ex246,ex246_r78_keep_highfanout,,1,350,25,8750,2805,5984,,/home/b10507053/ALS_Final_Project/student/work/frontend_source_parallel_round78_20260613_1744/sub-fp8-top-enum-r78/ex246/ex246_r78_keep_highfanout/verilog/ex246_r78_keep_highfanout.v,/home/b10507053/ALS_Final_Project/student/work/frontend_source_parallel_round78_20260613_1744/sub-fp8-top-enum-r78/ex246/ex246_r78_keep_highfanout/aigs/ex246.aig,,source-only; synth_sec=0.523; eval_sec=0.460; eval_code=0,,,,ex246|E5M2FN_packed_multiply_high_byte_times_low_byte|keep_highfanout_semantic_boundaries|selected_decode/region/product_boundaries_marked_keep;_dense_LUT/key_nets_left_unmarked|repo_yosys_frontend_default|official_evaluate|full_word_keep_highfanout,student/frontend_campaigns/campaigns/frontend_source_parallel_round78_20260613_1744/agent_shards/sub-fp8-top-enum-r78/evaluation_results.csv,,,0,,0,/home/b10507053/ALS_Final_Project/student/work/frontend_source_parallel_round78_20260613_1744/sub-fp8-top-enum-r78/ex246/ex246_r78_keep_highfanout/logs/ex246_r78_keep_highfanout.evaluate.py.log,E5M2FN packed multiply high byte times low byte,common wire boundary toggle on high fanout semantic wires only,1,6888,0,OK,/home/b10507053/ALS_Final_Project/student/work/frontend_source_parallel_round78_20260613_1744/sub-fp8-top-enum-r78/ex246/ex246_r78_keep_highfanout/logs/ex246_r78_keep_highfanout.yosys_synth.log,,
,,sub-fp8-top-enum-r78,ex246,ex246_r78_nibble_groups,,1,357,24,8568,2805,5984,,/home/b10507053/ALS_Final_Project/student/work/frontend_source_parallel_round78_20260613_1744/sub-fp8-top-enum-r78/ex246/ex246_r78_nibble_groups/verilog/ex246_r78_nibble_groups.v,/home/b10507053/ALS_Final_Project/student/work/frontend_source_parallel_round78_20260613_1744/sub-fp8-top-enum-r78/ex246/ex246_r78_nibble_groups/aigs/ex246.aig,,source-only; synth_sec=0.519; eval_sec=0.477; eval_code=0,,,,ex246|E5M2FN_packed_multiply_high_byte_times_low_byte|nibble_group_output_reassembly|current_semantic_core_with_explicit_4-bit_output_groups|repo_yosys_frontend_default|official_evaluate|nibble_split,student/frontend_campaigns/campaigns/frontend_source_parallel_round78_20260613_1744/agent_shards/sub-fp8-top-enum-r78/evaluation_results.csv,,,0,,0,/home/b10507053/ALS_Final_Project/student/work/frontend_source_parallel_round78_20260613_1744/sub-fp8-top-enum-r78/ex246/ex246_r78_nibble_groups/logs/ex246_r78_nibble_groups.evaluate.py.log,E5M2FN packed multiply high byte times low byte,output grouping boundary split into high and low nibbles,1,6888,0,OK,/home/b10507053/ALS_Final_Project/student/work/frontend_source_parallel_round78_20260613_1744/sub-fp8-top-enum-r78/ex246/ex246_r78_nibble_groups/logs/ex246_r78_nibble_groups.yosys_synth.log,,
,,sub-fp8-top-enum-r78,ex246,ex246_r78_single_bit_out,,1,353,24,8472,2805,5984,,/home/b10507053/ALS_Final_Project/student/work/frontend_source_parallel_round78_20260613_1744/sub-fp8-top-enum-r78/ex246/ex246_r78_single_bit_out/verilog/ex246_r78_single_bit_out.v,/home/b10507053/ALS_Final_Project/student/work/frontend_source_parallel_round78_20260613_1744/sub-fp8-top-enum-r78/ex246/ex246_r78_single_bit_out/aigs/ex246.aig,,source-only; synth_sec=0.552; eval_sec=0.466; eval_code=0,,,,ex246|E5M2FN_packed_multiply_high_byte_times_low_byte|single_bit_output_reassembly|current_semantic_core_with_separate_output_bit_drivers|repo_yosys_frontend_default|official_evaluate|single_bit_assigns,student/frontend_campaigns/campaigns/frontend_source_parallel_round78_20260613_1744/agent_shards/sub-fp8-top-enum-r78/evaluation_results.csv,,,0,,0,/home/b10507053/ALS_Final_Project/student/work/frontend_source_parallel_round78_20260613_1744/sub-fp8-top-enum-r78/ex246/ex246_r78_single_bit_out/logs/ex246_r78_single_bit_out.evaluate.py.log,E5M2FN packed multiply high byte times low byte,single-bit output assignment boundary,1,6888,0,OK,/home/b10507053/ALS_Final_Project/student/work/frontend_source_parallel_round78_20260613_1744/sub-fp8-top-enum-r78/ex246/ex246_r78_single_bit_out/logs/ex246_r78_single_bit_out.yosys_synth.log,,
,,sub-fp8-top-enum-r78,ex246,ex246_r78_pack_helper,,1,355,24,8520,2805,5984,,/home/b10507053/ALS_Final_Project/student/work/frontend_source_parallel_round78_20260613_1744/sub-fp8-top-enum-r78/ex246/ex246_r78_pack_helper/verilog/ex246_r78_pack_helper.v,/home/b10507053/ALS_Final_Project/student/work/frontend_source_parallel_round78_20260613_1744/sub-fp8-top-enum-r78/ex246/ex246_r78_pack_helper/aigs/ex246.aig,,source-only; synth_sec=0.541; eval_sec=0.458; eval_code=0,,,,ex246|E5M2FN_packed_multiply_high_byte_times_low_byte|output_pack_helper_module|current_semantic_core_remains_flat;_final_invalid/sign/magnitude_pack_crosses_a_helper_boundary|repo_yosys_frontend_default|official_evaluate|pack_helper_boundary,student/frontend_campaigns/campaigns/frontend_source_parallel_round78_20260613_1744/agent_shards/sub-fp8-top-enum-r78/evaluation_results.csv,,,0,,0,/home/b10507053/ALS_Final_Project/student/work/frontend_source_parallel_round78_20260613_1744/sub-fp8-top-enum-r78/ex246/ex246_r78_pack_helper/logs/ex246_r78_pack_helper.evaluate.py.log,E5M2FN packed multiply high byte times low byte,helper module boundary around output pack only,1,6888,0,OK,/home/b10507053/ALS_Final_Project/student/work/frontend_source_parallel_round78_20260613_1744/sub-fp8-top-enum-r78/ex246/ex246_r78_pack_helper/logs/ex246_r78_pack_helper.yosys_synth.log,,
,,sub-fp8-top-enum-r78,ex244,ex244_r78_keep_highfanout,,1,309,37,11433,4272,8928,,/home/b10507053/ALS_Final_Project/student/work/frontend_source_parallel_round78_20260613_1744/sub-fp8-top-enum-r78/ex244/ex244_r78_keep_highfanout/verilog/ex244_r78_keep_highfanout.v,/home/b10507053/ALS_Final_Project/student/work/frontend_source_parallel_round78_20260613_1744/sub-fp8-top-enum-r78/ex244/ex244_r78_keep_highfanout/aigs/ex244.aig,,source-only; synth_sec=0.277; eval_sec=0.472; eval_code=0,,,,"ex244|E4M3FN_packed_hypot_abs(high),abs(low)|keep_highfanout_semantic_boundaries|selected_decode/region/product_boundaries_marked_keep;_dense_LUT/key_nets_left_unmarked|repo_yosys_frontend_default|official_evaluate|full_word_keep_highfanout",student/frontend_campaigns/campaigns/frontend_source_parallel_round78_20260613_1744/agent_shards/sub-fp8-top-enum-r78/evaluation_results.csv,,,0,,0,/home/b10507053/ALS_Final_Project/student/work/frontend_source_parallel_round78_20260613_1744/sub-fp8-top-enum-r78/ex244/ex244_r78_keep_highfanout/logs/ex244_r78_keep_highfanout.evaluate.py.log,"E4M3FN packed hypot abs(high),abs(low)",common wire boundary toggle on high fanout semantic wires only,1,9120,0,OK,/home/b10507053/ALS_Final_Project/student/work/frontend_source_parallel_round78_20260613_1744/sub-fp8-top-enum-r78/ex244/ex244_r78_keep_highfanout/logs/ex244_r78_keep_highfanout.yosys_synth.log,,
,,sub-fp8-top-enum-r78,ex244,ex244_r78_nibble_groups,,1,328,38,12464,4272,8928,,/home/b10507053/ALS_Final_Project/student/work/frontend_source_parallel_round78_20260613_1744/sub-fp8-top-enum-r78/ex244/ex244_r78_nibble_groups/verilog/ex244_r78_nibble_groups.v,/home/b10507053/ALS_Final_Project/student/work/frontend_source_parallel_round78_20260613_1744/sub-fp8-top-enum-r78/ex244/ex244_r78_nibble_groups/aigs/ex244.aig,,source-only; synth_sec=0.286; eval_sec=0.495; eval_code=0,,,,"ex244|E4M3FN_packed_hypot_abs(high),abs(low)|nibble_group_output_reassembly|current_semantic_core_with_explicit_4-bit_output_groups|repo_yosys_frontend_default|official_evaluate|nibble_split",student/frontend_campaigns/campaigns/frontend_source_parallel_round78_20260613_1744/agent_shards/sub-fp8-top-enum-r78/evaluation_results.csv,,,0,,0,/home/b10507053/ALS_Final_Project/student/work/frontend_source_parallel_round78_20260613_1744/sub-fp8-top-enum-r78/ex244/ex244_r78_nibble_groups/logs/ex244_r78_nibble_groups.evaluate.py.log,"E4M3FN packed hypot abs(high),abs(low)",output grouping boundary split into high and low nibbles,1,9120,0,OK,/home/b10507053/ALS_Final_Project/student/work/frontend_source_parallel_round78_20260613_1744/sub-fp8-top-enum-r78/ex244/ex244_r78_nibble_groups/logs/ex244_r78_nibble_groups.yosys_synth.log,,
,,sub-fp8-top-enum-r78,ex244,ex244_r78_single_bit_out,,1,333,36,11988,4272,8928,,/home/b10507053/ALS_Final_Project/student/work/frontend_source_parallel_round78_20260613_1744/sub-fp8-top-enum-r78/ex244/ex244_r78_single_bit_out/verilog/ex244_r78_single_bit_out.v,/home/b10507053/ALS_Final_Project/student/work/frontend_source_parallel_round78_20260613_1744/sub-fp8-top-enum-r78/ex244/ex244_r78_single_bit_out/aigs/ex244.aig,,source-only; synth_sec=0.288; eval_sec=0.485; eval_code=0,,,,"ex244|E4M3FN_packed_hypot_abs(high),abs(low)|single_bit_output_reassembly|current_semantic_core_with_separate_output_bit_drivers|repo_yosys_frontend_default|official_evaluate|single_bit_assigns",student/frontend_campaigns/campaigns/frontend_source_parallel_round78_20260613_1744/agent_shards/sub-fp8-top-enum-r78/evaluation_results.csv,,,0,,0,/home/b10507053/ALS_Final_Project/student/work/frontend_source_parallel_round78_20260613_1744/sub-fp8-top-enum-r78/ex244/ex244_r78_single_bit_out/logs/ex244_r78_single_bit_out.evaluate.py.log,"E4M3FN packed hypot abs(high),abs(low)",single-bit output assignment boundary,1,9120,0,OK,/home/b10507053/ALS_Final_Project/student/work/frontend_source_parallel_round78_20260613_1744/sub-fp8-top-enum-r78/ex244/ex244_r78_single_bit_out/logs/ex244_r78_single_bit_out.yosys_synth.log,,
,,sub-fp8-top-enum-r78,ex244,ex244_r78_pack_helper,,1,325,37,12025,4272,8928,,/home/b10507053/ALS_Final_Project/student/work/frontend_source_parallel_round78_20260613_1744/sub-fp8-top-enum-r78/ex244/ex244_r78_pack_helper/verilog/ex244_r78_pack_helper.v,/home/b10507053/ALS_Final_Project/student/work/frontend_source_parallel_round78_20260613_1744/sub-fp8-top-enum-r78/ex244/ex244_r78_pack_helper/aigs/ex244.aig,,source-only; synth_sec=0.289; eval_sec=0.494; eval_code=0,,,,"ex244|E4M3FN_packed_hypot_abs(high),abs(low)|output_pack_helper_module|current_semantic_core_remains_flat;_final_invalid/sign/magnitude_pack_crosses_a_helper_boundary|repo_yosys_frontend_default|official_evaluate|pack_helper_boundary",student/frontend_campaigns/campaigns/frontend_source_parallel_round78_20260613_1744/agent_shards/sub-fp8-top-enum-r78/evaluation_results.csv,,,0,,0,/home/b10507053/ALS_Final_Project/student/work/frontend_source_parallel_round78_20260613_1744/sub-fp8-top-enum-r78/ex244/ex244_r78_pack_helper/logs/ex244_r78_pack_helper.evaluate.py.log,"E4M3FN packed hypot abs(high),abs(low)",helper module boundary around output pack only,1,9120,0,OK,/home/b10507053/ALS_Final_Project/student/work/frontend_source_parallel_round78_20260613_1744/sub-fp8-top-enum-r78/ex244/ex244_r78_pack_helper/logs/ex244_r78_pack_helper.yosys_synth.log,,
,,sub-unknown-bitcluster-r78,ex285,ex285_r78_tree_delta_center,,1,835,17,14195,,,,student/work/frontend_source_parallel_round78_20260613_1744/sub-unknown-bitcluster-r78/ex285/verilog/ex285_r78_tree_delta_center.v,student/work/frontend_source_parallel_round78_20260613_1744/sub-unknown-bitcluster-r78/ex285/aigs/ex285_r78_tree_delta_center.aig,student/work/frontend_source_parallel_round78_20260613_1744/sub-unknown-bitcluster-r78/ex285/logs/ex285_r78_tree_delta_center.evaluate.py.log,official evaluate.py result; delta lane bits 4/7 over decision-tree source,student/work/frontend_source_parallel_round78_20260613_1744/sub-unknown-bitcluster-r78/ex285/official_outputs/ex285_r78_tree_delta_center,student/work/frontend_source_parallel_round78_20260613_1744/sub-unknown-bitcluster-r78/ex285/logs/ex285_r78_tree_delta_center.evaluate.py.log,,ex285|round78_selected_output_cofactor_mix|ex285_r78_tree_delta_center|exact_source_bitcluster_mix|yosys_internal_abc_g_aig|official_evaluate|delta_lane_bits_4/7_over_decision-tree_source,student/frontend_campaigns/campaigns/frontend_source_parallel_round78_20260613_1744/agent_shards/sub-unknown-bitcluster-r78/evaluation_results.csv,evaluated,,,false,,,,,,,,,,OK,unknown
,,sub-unknown-bitcluster-r78,ex285,ex285_r78_tree_symcof_outer_edges,,1,1015,16,16240,,,,student/work/frontend_source_parallel_round78_20260613_1744/sub-unknown-bitcluster-r78/ex285/verilog/ex285_r78_tree_symcof_outer_edges.v,student/work/frontend_source_parallel_round78_20260613_1744/sub-unknown-bitcluster-r78/ex285/aigs/ex285_r78_tree_symcof_outer_edges.aig,student/work/frontend_source_parallel_round78_20260613_1744/sub-unknown-bitcluster-r78/ex285/logs/ex285_r78_tree_symcof_outer_edges.evaluate.py.log,official evaluate.py result; symcof edge route bits 0/11 over decision-tree source,student/work/frontend_source_parallel_round78_20260613_1744/sub-unknown-bitcluster-r78/ex285/official_outputs/ex285_r78_tree_symcof_outer_edges,student/work/frontend_source_parallel_round78_20260613_1744/sub-unknown-bitcluster-r78/ex285/logs/ex285_r78_tree_symcof_outer_edges.evaluate.py.log,,ex285|round78_selected_output_cofactor_mix|ex285_r78_tree_symcof_outer_edges|exact_source_bitcluster_mix|yosys_internal_abc_g_aig|official_evaluate|symcof_edge_route_bits_0/11_over_decision-tree_source,student/frontend_campaigns/campaigns/frontend_source_parallel_round78_20260613_1744/agent_shards/sub-unknown-bitcluster-r78/evaluation_results.csv,evaluated,,,false,,,,,,,,,,OK,unknown
,,sub-unknown-bitcluster-r78,ex288,ex288_r78_keybdd_delta_center,,1,3344,23,76912,,,,student/work/frontend_source_parallel_round78_20260613_1744/sub-unknown-bitcluster-r78/ex288/verilog/ex288_r78_keybdd_delta_center.v,student/work/frontend_source_parallel_round78_20260613_1744/sub-unknown-bitcluster-r78/ex288/aigs/ex288_r78_keybdd_delta_center.aig,student/work/frontend_source_parallel_round78_20260613_1744/sub-unknown-bitcluster-r78/ex288/logs/ex288_r78_keybdd_delta_center.evaluate.py.log,official evaluate.py result; delta lane bits 6/8 over keyBDD source,student/work/frontend_source_parallel_round78_20260613_1744/sub-unknown-bitcluster-r78/ex288/official_outputs/ex288_r78_keybdd_delta_center,student/work/frontend_source_parallel_round78_20260613_1744/sub-unknown-bitcluster-r78/ex288/logs/ex288_r78_keybdd_delta_center.evaluate.py.log,,ex288|round78_selected_output_cofactor_mix|ex288_r78_keybdd_delta_center|exact_source_bitcluster_mix|yosys_internal_abc_g_aig|official_evaluate|delta_lane_bits_6/8_over_keyBDD_source,student/frontend_campaigns/campaigns/frontend_source_parallel_round78_20260613_1744/agent_shards/sub-unknown-bitcluster-r78/evaluation_results.csv,evaluated,,,false,,,,,,,,,,OK,unknown
,,sub-unknown-bitcluster-r78,ex288,ex288_r78_keybdd_symcof_outer_edges,,1,2274,15,34110,,,,student/work/frontend_source_parallel_round78_20260613_1744/sub-unknown-bitcluster-r78/ex288/verilog/ex288_r78_keybdd_symcof_outer_edges.v,student/work/frontend_source_parallel_round78_20260613_1744/sub-unknown-bitcluster-r78/ex288/aigs/ex288_r78_keybdd_symcof_outer_edges.aig,student/work/frontend_source_parallel_round78_20260613_1744/sub-unknown-bitcluster-r78/ex288/logs/ex288_r78_keybdd_symcof_outer_edges.evaluate.py.log,official evaluate.py result; symcof edge bits 0/14 over keyBDD source,student/work/frontend_source_parallel_round78_20260613_1744/sub-unknown-bitcluster-r78/ex288/official_outputs/ex288_r78_keybdd_symcof_outer_edges,student/work/frontend_source_parallel_round78_20260613_1744/sub-unknown-bitcluster-r78/ex288/logs/ex288_r78_keybdd_symcof_outer_edges.evaluate.py.log,,ex288|round78_selected_output_cofactor_mix|ex288_r78_keybdd_symcof_outer_edges|exact_source_bitcluster_mix|yosys_internal_abc_g_aig|official_evaluate|symcof_edge_bits_0/14_over_keyBDD_source,student/frontend_campaigns/campaigns/frontend_source_parallel_round78_20260613_1744/agent_shards/sub-unknown-bitcluster-r78/evaluation_results.csv,evaluated,,,false,,,,,,,,,,OK,unknown
,,sub-unknown-bitcluster-r78,ex297,ex297_r78_pairsel_pairxor_midpair,,1,26633,16,426128,,,,student/work/frontend_source_parallel_round78_20260613_1744/sub-unknown-bitcluster-r78/ex297/verilog/ex297_r78_pairsel_pairxor_midpair.v,student/work/frontend_source_parallel_round78_20260613_1744/sub-unknown-bitcluster-r78/ex297/aigs/ex297_r78_pairsel_pairxor_midpair.aig,student/work/frontend_source_parallel_round78_20260613_1744/sub-unknown-bitcluster-r78/ex297/logs/ex297_r78_pairsel_pairxor_midpair.evaluate.py.log,official evaluate.py result; r74 pairxor bits 6/7 over r73 pairsel current source,student/work/frontend_source_parallel_round78_20260613_1744/sub-unknown-bitcluster-r78/ex297/official_outputs/ex297_r78_pairsel_pairxor_midpair,student/work/frontend_source_parallel_round78_20260613_1744/sub-unknown-bitcluster-r78/ex297/logs/ex297_r78_pairsel_pairxor_midpair.evaluate.py.log,,ex297|round78_selected_output_cofactor_mix|ex297_r78_pairsel_pairxor_midpair|exact_source_bitcluster_mix|yosys_internal_abc_g_aig|official_evaluate|r74_pairxor_bits_6/7_over_r73_pairsel_current_source,student/frontend_campaigns/campaigns/frontend_source_parallel_round78_20260613_1744/agent_shards/sub-unknown-bitcluster-r78/evaluation_results.csv,evaluated,,,false,,,,,,,,,,OK,unknown
,,sub-unknown-bitcluster-r78,ex297,ex297_r78_pairsel_sel2_lowpair,,1,26646,16,426336,,,,student/work/frontend_source_parallel_round78_20260613_1744/sub-unknown-bitcluster-r78/ex297/verilog/ex297_r78_pairsel_sel2_lowpair.v,student/work/frontend_source_parallel_round78_20260613_1744/sub-unknown-bitcluster-r78/ex297/aigs/ex297_r78_pairsel_sel2_lowpair.aig,student/work/frontend_source_parallel_round78_20260613_1744/sub-unknown-bitcluster-r78/ex297/logs/ex297_r78_pairsel_sel2_lowpair.evaluate.py.log,official evaluate.py result; sel2 bits 0/1 over r73 pairsel current source,student/work/frontend_source_parallel_round78_20260613_1744/sub-unknown-bitcluster-r78/ex297/official_outputs/ex297_r78_pairsel_sel2_lowpair,student/work/frontend_source_parallel_round78_20260613_1744/sub-unknown-bitcluster-r78/ex297/logs/ex297_r78_pairsel_sel2_lowpair.evaluate.py.log,,ex297|round78_selected_output_cofactor_mix|ex297_r78_pairsel_sel2_lowpair|exact_source_bitcluster_mix|yosys_internal_abc_g_aig|official_evaluate|sel2_bits_0/1_over_r73_pairsel_current_source,student/frontend_campaigns/campaigns/frontend_source_parallel_round78_20260613_1744/agent_shards/sub-unknown-bitcluster-r78/evaluation_results.csv,evaluated,,,false,,,,,,,,,,OK,unknown
,,sub-unknown-bitcluster-r78,ex299,ex299_r78_static_celllocal_pair89,,1,98724,18,1777032,,,,student/work/frontend_source_parallel_round78_20260613_1744/sub-unknown-bitcluster-r78/ex299/verilog/ex299_r78_static_celllocal_pair89.v,student/work/frontend_source_parallel_round78_20260613_1744/sub-unknown-bitcluster-r78/ex299/aigs/ex299_r78_static_celllocal_pair89.aig,student/work/frontend_source_parallel_round78_20260613_1744/sub-unknown-bitcluster-r78/ex299/logs/ex299_r78_static_celllocal_pair89.evaluate.py.log,official evaluate.py result; celllocal bits 8/9 over r75 sel2 current source,student/work/frontend_source_parallel_round78_20260613_1744/sub-unknown-bitcluster-r78/ex299/official_outputs/ex299_r78_static_celllocal_pair89,student/work/frontend_source_parallel_round78_20260613_1744/sub-unknown-bitcluster-r78/ex299/logs/ex299_r78_static_celllocal_pair89.evaluate.py.log,,ex299|round78_selected_output_cofactor_mix|ex299_r78_static_celllocal_pair89|exact_source_bitcluster_mix|yosys_internal_abc_g_aig|official_evaluate|celllocal_bits_8/9_over_r75_sel2_current_source,student/frontend_campaigns/campaigns/frontend_source_parallel_round78_20260613_1744/agent_shards/sub-unknown-bitcluster-r78/evaluation_results.csv,evaluated,,,true,,,,,,,,,,OK,unknown
,,sub-unknown-bitcluster-r78,ex299,ex299_r78_static_pairsel_hightail,,1,98771,18,1777878,,,,student/work/frontend_source_parallel_round78_20260613_1744/sub-unknown-bitcluster-r78/ex299/verilog/ex299_r78_static_pairsel_hightail.v,student/work/frontend_source_parallel_round78_20260613_1744/sub-unknown-bitcluster-r78/ex299/aigs/ex299_r78_static_pairsel_hightail.aig,student/work/frontend_source_parallel_round78_20260613_1744/sub-unknown-bitcluster-r78/ex299/logs/ex299_r78_static_pairsel_hightail.evaluate.py.log,official evaluate.py result; pairsel bits 10/11 over r75 sel2/pairsel static source,student/work/frontend_source_parallel_round78_20260613_1744/sub-unknown-bitcluster-r78/ex299/official_outputs/ex299_r78_static_pairsel_hightail,student/work/frontend_source_parallel_round78_20260613_1744/sub-unknown-bitcluster-r78/ex299/logs/ex299_r78_static_pairsel_hightail.evaluate.py.log,,ex299|round78_selected_output_cofactor_mix|ex299_r78_static_pairsel_hightail|exact_source_bitcluster_mix|yosys_internal_abc_g_aig|official_evaluate|pairsel_bits_10/11_over_r75_sel2/pairsel_static_source,student/frontend_campaigns/campaigns/frontend_source_parallel_round78_20260613_1744/agent_shards/sub-unknown-bitcluster-r78/evaluation_results.csv,evaluated,,,false,,,,,,,,,,OK,unknown
,,sub-unknown-bitcluster-r78,ex299,ex299_r78_static_pairsel_lowmid,,1,98810,18,1778580,,,,student/work/frontend_source_parallel_round78_20260613_1744/sub-unknown-bitcluster-r78/ex299/verilog/ex299_r78_static_pairsel_lowmid.v,student/work/frontend_source_parallel_round78_20260613_1744/sub-unknown-bitcluster-r78/ex299/aigs/ex299_r78_static_pairsel_lowmid.aig,student/work/frontend_source_parallel_round78_20260613_1744/sub-unknown-bitcluster-r78/ex299/logs/ex299_r78_static_pairsel_lowmid.evaluate.py.log,official evaluate.py result; pairsel bits 6/7 over r75 sel2/pairsel static source,student/work/frontend_source_parallel_round78_20260613_1744/sub-unknown-bitcluster-r78/ex299/official_outputs/ex299_r78_static_pairsel_lowmid,student/work/frontend_source_parallel_round78_20260613_1744/sub-unknown-bitcluster-r78/ex299/logs/ex299_r78_static_pairsel_lowmid.evaluate.py.log,,ex299|round78_selected_output_cofactor_mix|ex299_r78_static_pairsel_lowmid|exact_source_bitcluster_mix|yosys_internal_abc_g_aig|official_evaluate|pairsel_bits_6/7_over_r75_sel2/pairsel_static_source,student/frontend_campaigns/campaigns/frontend_source_parallel_round78_20260613_1744/agent_shards/sub-unknown-bitcluster-r78/evaluation_results.csv,evaluated,,,false,,,,,,,,,,OK,unknown
