case,metric,candidate,sample_matches,sample_total,full_matches,full_total,bit_matches,bit_total,input_perm,output_perm,notes
ex287,complement_perm_duality,base:id|rot7,24,212,798,16384,162884,229376,0:1:2:3:4:5:6:7:8:9:10:11:12:13,7:8:9:10:11:12:13:0:1:2:3:4:5:6,full_first_mismatch=x=0x1;xp=0x3ffe;got=0x3ffd;pred=0x1fff
ex287,complement_perm_duality,pinpair:id+ps1|rot7,24,212,798,16384,162884,229376,0:1:2:3:5:4:6:7:8:9:10:11:12:13,7:8:9:10:11:12:13:0:1:2:3:4:5:6,full_first_mismatch=x=0x1;xp=0x3ffe;got=0x3ffd;pred=0x1fff
ex287,complement_perm_duality,pinpair:id+ps2|rot7,24,212,798,16384,162884,229376,0:1:2:3:4:5:7:6:8:9:10:11:12:13,7:8:9:10:11:12:13:0:1:2:3:4:5:6,full_first_mismatch=x=0x1;xp=0x3ffe;got=0x3ffd;pred=0x1fff
ex287,complement_perm_duality,pinpair:id+ps3|rot7,24,212,798,16384,162884,229376,0:1:2:3:5:4:7:6:8:9:10:11:12:13,7:8:9:10:11:12:13:0:1:2:3:4:5:6,full_first_mismatch=x=0x1;xp=0x3ffe;got=0x3ffd;pred=0x1fff
ex287,complement_perm_duality,pinpair:id+ps4|rot7,24,212,798,16384,162884,229376,0:1:2:3:4:5:6:7:9:8:10:11:12:13,7:8:9:10:11:12:13:0:1:2:3:4:5:6,full_first_mismatch=x=0x1;xp=0x3ffe;got=0x3ffd;pred=0x1fff
ex287,complement_perm_duality,pinpair:id+ps5|rot7,24,212,798,16384,162884,229376,0:1:2:3:5:4:6:7:9:8:10:11:12:13,7:8:9:10:11:12:13:0:1:2:3:4:5:6,full_first_mismatch=x=0x1;xp=0x3ffe;got=0x3ffd;pred=0x1fff
ex287,complement_perm_duality,pinpair:id+ps6|rot7,24,212,798,16384,162884,229376,0:1:2:3:4:5:7:6:9:8:10:11:12:13,7:8:9:10:11:12:13:0:1:2:3:4:5:6,full_first_mismatch=x=0x1;xp=0x3ffe;got=0x3ffd;pred=0x1fff
ex287,complement_perm_duality,pinpair:id+ps7|rot7,24,212,798,16384,162884,229376,0:1:2:3:5:4:7:6:9:8:10:11:12:13,7:8:9:10:11:12:13:0:1:2:3:4:5:6,full_first_mismatch=x=0x1;xp=0x3ffe;got=0x3ffd;pred=0x1fff
ex287,complement_perm_duality,base:id|rot5,24,212,724,16384,160240,229376,0:1:2:3:4:5:6:7:8:9:10:11:12:13,5:6:7:8:9:10:11:12:13:0:1:2:3:4,full_first_mismatch=x=0x1;xp=0x3ffe;got=0x3ffd;pred=0x37ff
ex287,complement_perm_duality,base:id|rot9,24,212,724,16384,160240,229376,0:1:2:3:4:5:6:7:8:9:10:11:12:13,9:10:11:12:13:0:1:2:3:4:5:6:7:8,full_first_mismatch=x=0x2;xp=0x3ffd;got=0x3ffb;pred=0x3eff
ex287,complement_perm_duality,pinpair:id+ps1|rot5,24,212,724,16384,160240,229376,0:1:2:3:5:4:6:7:8:9:10:11:12:13,5:6:7:8:9:10:11:12:13:0:1:2:3:4,full_first_mismatch=x=0x1;xp=0x3ffe;got=0x3ffd;pred=0x37ff
ex287,complement_perm_duality,pinpair:id+ps1|rot9,24,212,724,16384,160240,229376,0:1:2:3:5:4:6:7:8:9:10:11:12:13,9:10:11:12:13:0:1:2:3:4:5:6:7:8,full_first_mismatch=x=0x2;xp=0x3ffd;got=0x3ffb;pred=0x3eff
ex287,complement_perm_duality,pinpair:id+ps2|rot5,24,212,724,16384,160240,229376,0:1:2:3:4:5:7:6:8:9:10:11:12:13,5:6:7:8:9:10:11:12:13:0:1:2:3:4,full_first_mismatch=x=0x1;xp=0x3ffe;got=0x3ffd;pred=0x37ff
ex287,complement_perm_duality,pinpair:id+ps2|rot9,24,212,724,16384,160240,229376,0:1:2:3:4:5:7:6:8:9:10:11:12:13,9:10:11:12:13:0:1:2:3:4:5:6:7:8,full_first_mismatch=x=0x2;xp=0x3ffd;got=0x3ffb;pred=0x3eff
ex287,complement_perm_duality,pinpair:id+ps3|rot5,24,212,724,16384,160240,229376,0:1:2:3:5:4:7:6:8:9:10:11:12:13,5:6:7:8:9:10:11:12:13:0:1:2:3:4,full_first_mismatch=x=0x1;xp=0x3ffe;got=0x3ffd;pred=0x37ff
ex287,complement_perm_duality,pinpair:id+ps3|rot9,24,212,724,16384,160240,229376,0:1:2:3:5:4:7:6:8:9:10:11:12:13,9:10:11:12:13:0:1:2:3:4:5:6:7:8,full_first_mismatch=x=0x2;xp=0x3ffd;got=0x3ffb;pred=0x3eff
ex287,complement_perm_duality,pinpair:id+ps4|rot5,24,212,724,16384,160240,229376,0:1:2:3:4:5:6:7:9:8:10:11:12:13,5:6:7:8:9:10:11:12:13:0:1:2:3:4,full_first_mismatch=x=0x1;xp=0x3ffe;got=0x3ffd;pred=0x37ff
ex287,complement_perm_duality,pinpair:id+ps4|rot9,24,212,724,16384,160240,229376,0:1:2:3:4:5:6:7:9:8:10:11:12:13,9:10:11:12:13:0:1:2:3:4:5:6:7:8,full_first_mismatch=x=0x2;xp=0x3ffd;got=0x3ffb;pred=0x3eff
ex287,complement_perm_duality,pinpair:id+ps5|rot5,24,212,724,16384,160240,229376,0:1:2:3:5:4:6:7:9:8:10:11:12:13,5:6:7:8:9:10:11:12:13:0:1:2:3:4,full_first_mismatch=x=0x1;xp=0x3ffe;got=0x3ffd;pred=0x37ff
ex287,complement_perm_duality,pinpair:id+ps5|rot9,24,212,724,16384,160240,229376,0:1:2:3:5:4:6:7:9:8:10:11:12:13,9:10:11:12:13:0:1:2:3:4:5:6:7:8,full_first_mismatch=x=0x2;xp=0x3ffd;got=0x3ffb;pred=0x3eff
ex287,complement_perm_duality,pinpair:id+ps6|rot5,24,212,724,16384,160240,229376,0:1:2:3:4:5:7:6:9:8:10:11:12:13,5:6:7:8:9:10:11:12:13:0:1:2:3:4,full_first_mismatch=x=0x1;xp=0x3ffe;got=0x3ffd;pred=0x37ff
ex287,complement_perm_duality,pinpair:id+ps6|rot9,24,212,724,16384,160240,229376,0:1:2:3:4:5:7:6:9:8:10:11:12:13,9:10:11:12:13:0:1:2:3:4:5:6:7:8,full_first_mismatch=x=0x2;xp=0x3ffd;got=0x3ffb;pred=0x3eff
ex288,complement_perm_duality,base:id|aff14_0,134,242,4864,32768,427796,491520,0:1:2:3:4:5:6:7:8:9:10:11:12:13:14,0:14:13:12:11:10:9:8:7:6:5:4:3:2:1,full_first_mismatch=x=0xd;xp=0x7ff2;got=0x7f7c;pred=0x7efc
ex288,complement_perm_duality,pinpair:id+ps1|aff14_0,134,242,4864,32768,427796,491520,0:1:2:3:5:4:6:7:8:9:10:11:12:13:14,0:14:13:12:11:10:9:8:7:6:5:4:3:2:1,full_first_mismatch=x=0xd;xp=0x7ff2;got=0x7f7c;pred=0x7efc
ex288,complement_perm_duality,pinpair:id+ps2|aff14_0,134,242,4864,32768,427796,491520,0:1:2:3:4:5:7:6:8:9:10:11:12:13:14,0:14:13:12:11:10:9:8:7:6:5:4:3:2:1,full_first_mismatch=x=0xd;xp=0x7ff2;got=0x7f7c;pred=0x7efc
ex288,complement_perm_duality,pinpair:id+ps3|aff14_0,134,242,4864,32768,427796,491520,0:1:2:3:5:4:7:6:8:9:10:11:12:13:14,0:14:13:12:11:10:9:8:7:6:5:4:3:2:1,full_first_mismatch=x=0xd;xp=0x7ff2;got=0x7f7c;pred=0x7efc
ex288,complement_perm_duality,pinpair:id+ps4|aff14_0,134,242,4864,32768,427796,491520,0:1:2:3:4:5:6:7:9:8:10:11:12:13:14,0:14:13:12:11:10:9:8:7:6:5:4:3:2:1,full_first_mismatch=x=0xd;xp=0x7ff2;got=0x7f7c;pred=0x7efc
ex288,complement_perm_duality,pinpair:id+ps5|aff14_0,134,242,4864,32768,427796,491520,0:1:2:3:5:4:6:7:9:8:10:11:12:13:14,0:14:13:12:11:10:9:8:7:6:5:4:3:2:1,full_first_mismatch=x=0xd;xp=0x7ff2;got=0x7f7c;pred=0x7efc
ex288,complement_perm_duality,pinpair:id+ps6|aff14_0,134,242,4864,32768,427796,491520,0:1:2:3:4:5:7:6:9:8:10:11:12:13:14,0:14:13:12:11:10:9:8:7:6:5:4:3:2:1,full_first_mismatch=x=0xd;xp=0x7ff2;got=0x7f7c;pred=0x7efc
ex288,complement_perm_duality,pinpair:id+ps7|aff14_0,134,242,4864,32768,427796,491520,0:1:2:3:5:4:7:6:9:8:10:11:12:13:14,0:14:13:12:11:10:9:8:7:6:5:4:3:2:1,full_first_mismatch=x=0xd;xp=0x7ff2;got=0x7f7c;pred=0x7efc
ex288,complement_perm_duality,qpair:id|aff14_0+ps2,103,242,2621,32768,403546,491520,0:1:2:3:4:5:6:7:8:9:10:11:12:13:14,0:14:13:12:11:10:9:8:6:7:5:4:3:2:1,full_first_mismatch=x=0x4;xp=0x7ffb;got=0x7fbf;pred=0x7f7f
ex288,complement_perm_duality,qpair:id|aff14_0+postps2,103,242,2621,32768,403546,491520,0:1:2:3:4:5:6:7:8:9:10:11:12:13:14,0:14:13:12:11:10:8:9:7:6:5:4:3:2:1,full_first_mismatch=x=0x9;xp=0x7ff6;got=0x75ff;pred=0x76ff
ex288,complement_perm_duality,qpair:id|aff14_0+ps1,87,242,2542,32768,401618,491520,0:1:2:3:4:5:6:7:8:9:10:11:12:13:14,0:14:13:12:11:10:9:8:7:6:4:5:3:2:1,full_first_mismatch=x=0x5;xp=0x7ffa;got=0x7f5f;pred=0x7f6f
ex288,complement_perm_duality,qpair:id|aff14_0+postps1,87,242,2542,32768,401618,491520,0:1:2:3:4:5:6:7:8:9:10:11:12:13:14,0:14:13:12:10:11:9:8:7:6:5:4:3:2:1,full_first_mismatch=x=0x8;xp=0x7ff7;got=0x7bff;pred=0x77ff
ex288,complement_perm_duality,qpair:id|aff14_0+ps6,72,242,1078,32768,379296,491520,0:1:2:3:4:5:6:7:8:9:10:11:12:13:14,0:14:13:12:11:10:8:9:6:7:5:4:3:2:1,full_first_mismatch=x=0x4;xp=0x7ffb;got=0x7fbf;pred=0x7f7f
ex288,complement_perm_duality,qpair:id|aff14_0+ps3,66,242,1345,32768,377368,491520,0:1:2:3:4:5:6:7:8:9:10:11:12:13:14,0:14:13:12:11:10:9:8:6:7:4:5:3:2:1,full_first_mismatch=x=0x4;xp=0x7ffb;got=0x7fbf;pred=0x7f7f
ex288,complement_perm_duality,qpair:id|aff14_0+postps3,66,242,1345,32768,377368,491520,0:1:2:3:4:5:6:7:8:9:10:11:12:13:14,0:14:13:12:10:11:8:9:7:6:5:4:3:2:1,full_first_mismatch=x=0x8;xp=0x7ff7;got=0x7bff;pred=0x77ff
ex288,complement_perm_duality,qpair:id|aff14_0+ps5,62,242,1313,32768,377368,491520,0:1:2:3:4:5:6:7:8:9:10:11:12:13:14,0:14:13:12:11:10:8:9:7:6:4:5:3:2:1,full_first_mismatch=x=0x5;xp=0x7ffa;got=0x7f5f;pred=0x7f6f
ex288,complement_perm_duality,qpair:id|aff14_0+postps5,62,242,1313,32768,377368,491520,0:1:2:3:4:5:6:7:8:9:10:11:12:13:14,0:14:13:12:10:11:9:8:6:7:5:4:3:2:1,full_first_mismatch=x=0x4;xp=0x7ffb;got=0x7fbf;pred=0x7f7f
ex288,complement_perm_duality,qpair:id|aff14_0+ps7,41,242,514,32768,353118,491520,0:1:2:3:4:5:6:7:8:9:10:11:12:13:14,0:14:13:12:11:10:8:9:6:7:4:5:3:2:1,full_first_mismatch=x=0x4;xp=0x7ffb;got=0x7fbf;pred=0x7f7f
ex288,complement_perm_duality,qpair:id|aff14_0+postps7,41,242,514,32768,353118,491520,0:1:2:3:4:5:6:7:8:9:10:11:12:13:14,0:14:13:12:10:11:8:9:6:7:5:4:3:2:1,full_first_mismatch=x=0x4;xp=0x7ffb;got=0x7fbf;pred=0x7f7f
ex288,complement_perm_duality,base:aff11_0|aff14_0,38,242,244,32768,264668,491520,0:11:7:3:14:10:6:2:13:9:5:1:12:8:4,0:14:13:12:11:10:9:8:7:6:5:4:3:2:1,full_first_mismatch=x=0x2;xp=0x77ff;got=0x77ff;pred=0x7ffb
ex288,complement_perm_duality,pinpair:aff11_0+ps1|aff14_0,38,242,244,32768,264668,491520,0:11:7:3:14:10:6:2:13:9:4:1:12:8:5,0:14:13:12:11:10:9:8:7:6:5:4:3:2:1,full_first_mismatch=x=0x2;xp=0x77ff;got=0x77ff;pred=0x7ffb
ex288,complement_perm_duality,pinpair:aff11_0+postps1|aff14_0,38,242,244,32768,264668,491520,0:11:7:3:10:14:6:2:13:9:5:1:12:8:4,0:14:13:12:11:10:9:8:7:6:5:4:3:2:1,full_first_mismatch=x=0x2;xp=0x77ff;got=0x77ff;pred=0x7ffb
ex288,complement_perm_duality,pinpair:aff11_0+ps2|aff14_0,38,242,244,32768,264668,491520,0:11:6:3:14:10:7:2:13:9:5:1:12:8:4,0:14:13:12:11:10:9:8:7:6:5:4:3:2:1,full_first_mismatch=x=0x2;xp=0x77ff;got=0x77ff;pred=0x7ffb
ex288,complement_perm_duality,pinpair:aff11_0+postps2|aff14_0,38,242,244,32768,264668,491520,0:11:7:3:14:10:2:6:13:9:5:1:12:8:4,0:14:13:12:11:10:9:8:7:6:5:4:3:2:1,full_first_mismatch=x=0x2;xp=0x77ff;got=0x77ff;pred=0x7ffb
ex288,complement_perm_duality,pinpair:aff11_0+ps3|aff14_0,38,242,244,32768,264668,491520,0:11:6:3:14:10:7:2:13:9:4:1:12:8:5,0:14:13:12:11:10:9:8:7:6:5:4:3:2:1,full_first_mismatch=x=0x2;xp=0x77ff;got=0x77ff;pred=0x7ffb
ex288,complement_perm_duality,pinpair:aff11_0+postps3|aff14_0,38,242,244,32768,264668,491520,0:11:7:3:10:14:2:6:13:9:5:1:12:8:4,0:14:13:12:11:10:9:8:7:6:5:4:3:2:1,full_first_mismatch=x=0x2;xp=0x77ff;got=0x77ff;pred=0x7ffb
ex288,complement_perm_duality,pinpair:aff11_0+ps4|aff14_0,38,242,244,32768,264668,491520,0:11:7:3:14:10:6:2:13:8:5:1:12:9:4,0:14:13:12:11:10:9:8:7:6:5:4:3:2:1,full_first_mismatch=x=0x2;xp=0x77ff;got=0x77ff;pred=0x7ffb
ex288,complement_perm_duality,pinpair:aff11_0+postps4|aff14_0,38,242,244,32768,264668,491520,0:11:7:3:14:10:6:2:9:13:5:1:12:8:4,0:14:13:12:11:10:9:8:7:6:5:4:3:2:1,full_first_mismatch=x=0x2;xp=0x77ff;got=0x77ff;pred=0x7ffb
ex288,complement_perm_duality,pinpair:aff11_0+ps5|aff14_0,38,242,244,32768,264668,491520,0:11:7:3:14:10:6:2:13:8:4:1:12:9:5,0:14:13:12:11:10:9:8:7:6:5:4:3:2:1,full_first_mismatch=x=0x2;xp=0x77ff;got=0x77ff;pred=0x7ffb
ex288,complement_perm_duality,pinpair:aff11_0+postps5|aff14_0,38,242,244,32768,264668,491520,0:11:7:3:10:14:6:2:9:13:5:1:12:8:4,0:14:13:12:11:10:9:8:7:6:5:4:3:2:1,full_first_mismatch=x=0x2;xp=0x77ff;got=0x77ff;pred=0x7ffb
ex288,complement_perm_duality,pinpair:aff11_0+ps6|aff14_0,38,242,244,32768,264668,491520,0:11:6:3:14:10:7:2:13:8:5:1:12:9:4,0:14:13:12:11:10:9:8:7:6:5:4:3:2:1,full_first_mismatch=x=0x2;xp=0x77ff;got=0x77ff;pred=0x7ffb
ex288,complement_perm_duality,pinpair:aff11_0+postps6|aff14_0,38,242,244,32768,264668,491520,0:11:7:3:14:10:2:6:9:13:5:1:12:8:4,0:14:13:12:11:10:9:8:7:6:5:4:3:2:1,full_first_mismatch=x=0x2;xp=0x77ff;got=0x77ff;pred=0x7ffb
ex288,complement_perm_duality,pinpair:aff11_0+ps7|aff14_0,38,242,244,32768,264668,491520,0:11:6:3:14:10:7:2:13:8:4:1:12:9:5,0:14:13:12:11:10:9:8:7:6:5:4:3:2:1,full_first_mismatch=x=0x2;xp=0x77ff;got=0x77ff;pred=0x7ffb
ex288,complement_perm_duality,pinpair:aff11_0+postps7|aff14_0,38,242,244,32768,264668,491520,0:11:7:3:10:14:2:6:9:13:5:1:12:8:4,0:14:13:12:11:10:9:8:7:6:5:4:3:2:1,full_first_mismatch=x=0x2;xp=0x77ff;got=0x77ff;pred=0x7ffb
ex288,complement_perm_duality,base:aff14_11|rot3,34,242,138,32768,298658,491520,11:10:9:8:7:6:5:4:3:2:1:0:14:13:12,3:4:5:6:7:8:9:10:11:12:13:14:0:1:2,full_first_mismatch=x=0x1;xp=0x77ff;got=0x77ff;pred=0x7ffb
ex288,complement_perm_duality,base:aff14_11|rot12,34,242,138,32768,298658,491520,11:10:9:8:7:6:5:4:3:2:1:0:14:13:12,12:13:14:0:1:2:3:4:5:6:7:8:9:10:11,full_first_mismatch=x=0x3;xp=0x73ff;got=0x37ff;pred=0x3ffe
ex288,complement_perm_duality,pinpair:aff14_11+ps1|rot3,34,242,138,32768,298658,491520,11:10:9:8:7:6:4:5:3:2:1:0:14:13:12,3:4:5:6:7:8:9:10:11:12:13:14:0:1:2,full_first_mismatch=x=0x1;xp=0x77ff;got=0x77ff;pred=0x7ffb
ex288,complement_perm_duality,pinpair:aff14_11+ps1|rot12,34,242,138,32768,298658,491520,11:10:9:8:7:6:4:5:3:2:1:0:14:13:12,12:13:14:0:1:2:3:4:5:6:7:8:9:10:11,full_first_mismatch=x=0x3;xp=0x73ff;got=0x37ff;pred=0x3ffe
ex288,complement_perm_duality,pinpair:aff14_11+postps1|rot3,34,242,138,32768,298658,491520,11:10:9:8:6:7:5:4:3:2:1:0:14:13:12,3:4:5:6:7:8:9:10:11:12:13:14:0:1:2,full_first_mismatch=x=0x1;xp=0x77ff;got=0x77ff;pred=0x7ffb
ex288,complement_perm_duality,pinpair:aff14_11+postps1|rot12,34,242,138,32768,298658,491520,11:10:9:8:6:7:5:4:3:2:1:0:14:13:12,12:13:14:0:1:2:3:4:5:6:7:8:9:10:11,full_first_mismatch=x=0x3;xp=0x73ff;got=0x37ff;pred=0x3ffe
ex288,complement_perm_duality,pinpair:aff14_11+ps3|rot3,34,242,138,32768,298658,491520,11:10:9:8:6:7:4:5:3:2:1:0:14:13:12,3:4:5:6:7:8:9:10:11:12:13:14:0:1:2,full_first_mismatch=x=0x1;xp=0x77ff;got=0x77ff;pred=0x7ffb
ex288,complement_perm_duality,pinpair:aff14_11+ps3|rot12,34,242,138,32768,298658,491520,11:10:9:8:6:7:4:5:3:2:1:0:14:13:12,12:13:14:0:1:2:3:4:5:6:7:8:9:10:11,full_first_mismatch=x=0x3;xp=0x73ff;got=0x37ff;pred=0x3ffe
ex288,complement_perm_duality,pinpair:aff14_11+ps4|rot3,34,242,138,32768,298658,491520,11:10:8:9:7:6:5:4:3:2:1:0:14:13:12,3:4:5:6:7:8:9:10:11:12:13:14:0:1:2,full_first_mismatch=x=0x1;xp=0x77ff;got=0x77ff;pred=0x7ffb
ex288,complement_perm_duality,pinpair:aff14_11+ps4|rot12,34,242,138,32768,298658,491520,11:10:8:9:7:6:5:4:3:2:1:0:14:13:12,12:13:14:0:1:2:3:4:5:6:7:8:9:10:11,full_first_mismatch=x=0x3;xp=0x73ff;got=0x37ff;pred=0x3ffe
ex288,complement_perm_duality,pinpair:aff14_11+postps4|rot3,34,242,138,32768,298658,491520,11:10:9:8:7:6:5:4:2:3:1:0:14:13:12,3:4:5:6:7:8:9:10:11:12:13:14:0:1:2,full_first_mismatch=x=0x1;xp=0x77ff;got=0x77ff;pred=0x7ffb
ex288,complement_perm_duality,pinpair:aff14_11+postps4|rot12,34,242,138,32768,298658,491520,11:10:9:8:7:6:5:4:2:3:1:0:14:13:12,12:13:14:0:1:2:3:4:5:6:7:8:9:10:11,full_first_mismatch=x=0x3;xp=0x73ff;got=0x37ff;pred=0x3ffe
ex288,complement_perm_duality,pinpair:aff14_11+ps5|rot3,34,242,138,32768,298658,491520,11:10:8:9:7:6:4:5:3:2:1:0:14:13:12,3:4:5:6:7:8:9:10:11:12:13:14:0:1:2,full_first_mismatch=x=0x1;xp=0x77ff;got=0x77ff;pred=0x7ffb
ex288,complement_perm_duality,pinpair:aff14_11+ps5|rot12,34,242,138,32768,298658,491520,11:10:8:9:7:6:4:5:3:2:1:0:14:13:12,12:13:14:0:1:2:3:4:5:6:7:8:9:10:11,full_first_mismatch=x=0x3;xp=0x73ff;got=0x37ff;pred=0x3ffe
ex288,complement_perm_duality,pinpair:aff14_11+postps5|rot3,34,242,138,32768,298658,491520,11:10:9:8:6:7:5:4:2:3:1:0:14:13:12,3:4:5:6:7:8:9:10:11:12:13:14:0:1:2,full_first_mismatch=x=0x1;xp=0x77ff;got=0x77ff;pred=0x7ffb
ex288,complement_perm_duality,pinpair:aff14_11+postps5|rot12,34,242,138,32768,298658,491520,11:10:9:8:6:7:5:4:2:3:1:0:14:13:12,12:13:14:0:1:2:3:4:5:6:7:8:9:10:11,full_first_mismatch=x=0x3;xp=0x73ff;got=0x37ff;pred=0x3ffe
ex288,complement_perm_duality,pinpair:aff14_11+ps6|rot3,34,242,138,32768,298658,491520,11:10:8:9:6:7:5:4:3:2:1:0:14:13:12,3:4:5:6:7:8:9:10:11:12:13:14:0:1:2,full_first_mismatch=x=0x1;xp=0x77ff;got=0x77ff;pred=0x7ffb
ex288,complement_perm_duality,pinpair:aff14_11+ps6|rot12,34,242,138,32768,298658,491520,11:10:8:9:6:7:5:4:3:2:1:0:14:13:12,12:13:14:0:1:2:3:4:5:6:7:8:9:10:11,full_first_mismatch=x=0x3;xp=0x73ff;got=0x37ff;pred=0x3ffe
ex288,complement_perm_duality,pinpair:aff14_11+postps6|rot3,34,242,138,32768,298658,491520,11:10:9:8:7:6:4:5:2:3:1:0:14:13:12,3:4:5:6:7:8:9:10:11:12:13:14:0:1:2,full_first_mismatch=x=0x1;xp=0x77ff;got=0x77ff;pred=0x7ffb
ex288,complement_perm_duality,pinpair:aff14_11+postps6|rot12,34,242,138,32768,298658,491520,11:10:9:8:7:6:4:5:2:3:1:0:14:13:12,12:13:14:0:1:2:3:4:5:6:7:8:9:10:11,full_first_mismatch=x=0x3;xp=0x73ff;got=0x37ff;pred=0x3ffe
ex288,complement_perm_duality,pinpair:aff14_11+ps7|rot3,34,242,138,32768,298658,491520,11:10:8:9:6:7:4:5:3:2:1:0:14:13:12,3:4:5:6:7:8:9:10:11:12:13:14:0:1:2,full_first_mismatch=x=0x1;xp=0x77ff;got=0x77ff;pred=0x7ffb
ex288,complement_perm_duality,pinpair:aff14_11+ps7|rot12,34,242,138,32768,298658,491520,11:10:8:9:6:7:4:5:3:2:1:0:14:13:12,12:13:14:0:1:2:3:4:5:6:7:8:9:10:11,full_first_mismatch=x=0x3;xp=0x73ff;got=0x37ff;pred=0x3ffe
ex288,complement_perm_duality,pinpair:aff14_11+postps7|rot3,34,242,138,32768,298658,491520,11:10:9:8:6:7:4:5:2:3:1:0:14:13:12,3:4:5:6:7:8:9:10:11:12:13:14:0:1:2,full_first_mismatch=x=0x1;xp=0x77ff;got=0x77ff;pred=0x7ffb
ex288,complement_perm_duality,pinpair:aff14_11+postps7|rot12,34,242,138,32768,298658,491520,11:10:9:8:6:7:4:5:2:3:1:0:14:13:12,12:13:14:0:1:2:3:4:5:6:7:8:9:10:11,full_first_mismatch=x=0x3;xp=0x73ff;got=0x37ff;pred=0x3ffe
ex288,complement_perm_duality,base:aff14_7|aff14_0,34,242,252,32768,262364,491520,7:6:5:4:3:2:1:0:14:13:12:11:10:9:8,0:14:13:12:11:10:9:8:7:6:5:4:3:2:1,full_first_mismatch=x=0x1;xp=0x7f7f;got=0x7fbf;pred=0x7ffd
ex288,complement_perm_duality,pinpair:aff14_7+ps1|aff14_0,34,242,252,32768,262364,491520,7:6:4:5:3:2:1:0:14:13:12:11:10:9:8,0:14:13:12:11:10:9:8:7:6:5:4:3:2:1,full_first_mismatch=x=0x1;xp=0x7f7f;got=0x7fbf;pred=0x7ffd
ex289,complement_perm_duality,base:id|rev,274,274,65536,65536,1048576,1048576,0:1:2:3:4:5:6:7:8:9:10:11:12:13:14:15,15:14:13:12:11:10:9:8:7:6:5:4:3:2:1:0,full_first_mismatch=
ex289,complement_perm_duality,pinpair:id+ps1|rev,274,274,65536,65536,1048576,1048576,0:1:2:3:5:4:6:7:8:9:10:11:12:13:14:15,15:14:13:12:11:10:9:8:7:6:5:4:3:2:1:0,full_first_mismatch=
ex289,complement_perm_duality,pinpair:id+ps2|rev,274,274,65536,65536,1048576,1048576,0:1:2:3:4:5:7:6:8:9:10:11:12:13:14:15,15:14:13:12:11:10:9:8:7:6:5:4:3:2:1:0,full_first_mismatch=
ex289,complement_perm_duality,pinpair:id+ps3|rev,274,274,65536,65536,1048576,1048576,0:1:2:3:5:4:7:6:8:9:10:11:12:13:14:15,15:14:13:12:11:10:9:8:7:6:5:4:3:2:1:0,full_first_mismatch=
ex289,complement_perm_duality,pinpair:id+ps4|rev,274,274,65536,65536,1048576,1048576,0:1:2:3:4:5:6:7:9:8:10:11:12:13:14:15,15:14:13:12:11:10:9:8:7:6:5:4:3:2:1:0,full_first_mismatch=
ex289,complement_perm_duality,pinpair:id+ps5|rev,274,274,65536,65536,1048576,1048576,0:1:2:3:5:4:6:7:9:8:10:11:12:13:14:15,15:14:13:12:11:10:9:8:7:6:5:4:3:2:1:0,full_first_mismatch=
ex289,complement_perm_duality,pinpair:id+ps6|rev,274,274,65536,65536,1048576,1048576,0:1:2:3:4:5:7:6:9:8:10:11:12:13:14:15,15:14:13:12:11:10:9:8:7:6:5:4:3:2:1:0,full_first_mismatch=
ex289,complement_perm_duality,pinpair:id+ps7|rev,274,274,65536,65536,1048576,1048576,0:1:2:3:5:4:7:6:9:8:10:11:12:13:14:15,15:14:13:12:11:10:9:8:7:6:5:4:3:2:1:0,full_first_mismatch=
ex289,complement_perm_duality,pinpair:id+ps8|rev,274,274,65536,65536,1048576,1048576,0:1:2:3:4:5:6:7:8:9:11:10:12:13:14:15,15:14:13:12:11:10:9:8:7:6:5:4:3:2:1:0,full_first_mismatch=
ex289,complement_perm_duality,pinpair:id+ps9|rev,274,274,65536,65536,1048576,1048576,0:1:2:3:5:4:6:7:8:9:11:10:12:13:14:15,15:14:13:12:11:10:9:8:7:6:5:4:3:2:1:0,full_first_mismatch=
ex289,complement_perm_duality,pinpair:id+psa|rev,274,274,65536,65536,1048576,1048576,0:1:2:3:4:5:7:6:8:9:11:10:12:13:14:15,15:14:13:12:11:10:9:8:7:6:5:4:3:2:1:0,full_first_mismatch=
ex289,complement_perm_duality,pinpair:id+psb|rev,274,274,65536,65536,1048576,1048576,0:1:2:3:5:4:7:6:8:9:11:10:12:13:14:15,15:14:13:12:11:10:9:8:7:6:5:4:3:2:1:0,full_first_mismatch=
ex289,complement_perm_duality,pinpair:id+psc|rev,274,274,65536,65536,1048576,1048576,0:1:2:3:4:5:6:7:9:8:11:10:12:13:14:15,15:14:13:12:11:10:9:8:7:6:5:4:3:2:1:0,full_first_mismatch=
ex289,complement_perm_duality,pinpair:id+psd|rev,274,274,65536,65536,1048576,1048576,0:1:2:3:5:4:6:7:9:8:11:10:12:13:14:15,15:14:13:12:11:10:9:8:7:6:5:4:3:2:1:0,full_first_mismatch=
ex289,complement_perm_duality,pinpair:id+pse|rev,274,274,65536,65536,1048576,1048576,0:1:2:3:4:5:7:6:9:8:11:10:12:13:14:15,15:14:13:12:11:10:9:8:7:6:5:4:3:2:1:0,full_first_mismatch=
ex289,complement_perm_duality,pinpair:id+psf|rev,274,274,65536,65536,1048576,1048576,0:1:2:3:5:4:7:6:9:8:11:10:12:13:14:15,15:14:13:12:11:10:9:8:7:6:5:4:3:2:1:0,full_first_mismatch=
