case,candidate_id,hypothesis,variant,verilog_path,aig_path,verified_truth,synthesized,equivalent,area,delay,adp,runtime_sec,items,notes
ex280,ex280_unknown_grouped_anf_davio_prefix_parity_reduce_deg1_high7_depth_abc_g_aig,unknown_grouped_anf_davio_synthflow,prefix_parity_reduce_deg1_high7_depth_abc_g_aig,student/work/ex280_frontend_grouped_davio_refine_20260608_2348/ex280/verilog/ex280_unknown_grouped_anf_davio_prefix_parity_reduce_deg1_high7_depth.v,student/work/ex280_frontend_grouped_davio_refine_synthflow_20260608_2352/ex280/aigs/ex280_unknown_grouped_anf_davio_prefix_parity_reduce_deg1_high7_depth_abc_g_aig.aig,1,1,1,624,34,21216,0.443,Yosys abc gate set aig,Yosys abc gate set aig
ex280,ex280_unknown_grouped_anf_davio_prefix_parity_reduce_deg1_split2_node_abc_g_aig,unknown_grouped_anf_davio_synthflow,prefix_parity_reduce_deg1_split2_node_abc_g_aig,student/work/ex280_frontend_grouped_davio_refine_20260608_2348/ex280/verilog/ex280_unknown_grouped_anf_davio_prefix_parity_reduce_deg1_split2_node.v,student/work/ex280_frontend_grouped_davio_refine_synthflow_20260608_2352/ex280/aigs/ex280_unknown_grouped_anf_davio_prefix_parity_reduce_deg1_split2_node_abc_g_aig.aig,1,1,1,688,30,20640,0.455,Yosys abc gate set aig,Yosys abc gate set aig
ex280,ex280_unknown_grouped_anf_davio_prefix_parity_reduce_deg1_split2_depth_abc_g_aig,unknown_grouped_anf_davio_synthflow,prefix_parity_reduce_deg1_split2_depth_abc_g_aig,student/work/ex280_frontend_grouped_davio_refine_20260608_2348/ex280/verilog/ex280_unknown_grouped_anf_davio_prefix_parity_reduce_deg1_split2_depth.v,student/work/ex280_frontend_grouped_davio_refine_synthflow_20260608_2352/ex280/aigs/ex280_unknown_grouped_anf_davio_prefix_parity_reduce_deg1_split2_depth_abc_g_aig.aig,1,1,1,713,31,22103,0.472,Yosys abc gate set aig,Yosys abc gate set aig
ex280,ex280_unknown_grouped_anf_davio_prefix_parity_reduce_deg1_split3_node_abc_g_aig,unknown_grouped_anf_davio_synthflow,prefix_parity_reduce_deg1_split3_node_abc_g_aig,student/work/ex280_frontend_grouped_davio_refine_20260608_2348/ex280/verilog/ex280_unknown_grouped_anf_davio_prefix_parity_reduce_deg1_split3_node.v,student/work/ex280_frontend_grouped_davio_refine_synthflow_20260608_2352/ex280/aigs/ex280_unknown_grouped_anf_davio_prefix_parity_reduce_deg1_split3_node_abc_g_aig.aig,1,1,1,660,29,19140,0.435,Yosys abc gate set aig,Yosys abc gate set aig
ex280,ex280_unknown_grouped_anf_davio_prefix_parity_reduce_deg1_split3_depth_abc_g_aig,unknown_grouped_anf_davio_synthflow,prefix_parity_reduce_deg1_split3_depth_abc_g_aig,student/work/ex280_frontend_grouped_davio_refine_20260608_2348/ex280/verilog/ex280_unknown_grouped_anf_davio_prefix_parity_reduce_deg1_split3_depth.v,student/work/ex280_frontend_grouped_davio_refine_synthflow_20260608_2352/ex280/aigs/ex280_unknown_grouped_anf_davio_prefix_parity_reduce_deg1_split3_depth_abc_g_aig.aig,1,1,1,626,30,18780,0.435,Yosys abc gate set aig,Yosys abc gate set aig
ex280,ex280_unknown_grouped_anf_davio_prefix_parity_reduce_deg1_split4_node_abc_g_aig,unknown_grouped_anf_davio_synthflow,prefix_parity_reduce_deg1_split4_node_abc_g_aig,student/work/ex280_frontend_grouped_davio_refine_20260608_2348/ex280/verilog/ex280_unknown_grouped_anf_davio_prefix_parity_reduce_deg1_split4_node.v,student/work/ex280_frontend_grouped_davio_refine_synthflow_20260608_2352/ex280/aigs/ex280_unknown_grouped_anf_davio_prefix_parity_reduce_deg1_split4_node_abc_g_aig.aig,1,1,1,658,28,18424,0.443,Yosys abc gate set aig,Yosys abc gate set aig
ex280,ex280_unknown_grouped_anf_davio_prefix_parity_reduce_deg1_split4_depth_abc_g_aig,unknown_grouped_anf_davio_synthflow,prefix_parity_reduce_deg1_split4_depth_abc_g_aig,student/work/ex280_frontend_grouped_davio_refine_20260608_2348/ex280/verilog/ex280_unknown_grouped_anf_davio_prefix_parity_reduce_deg1_split4_depth.v,student/work/ex280_frontend_grouped_davio_refine_synthflow_20260608_2352/ex280/aigs/ex280_unknown_grouped_anf_davio_prefix_parity_reduce_deg1_split4_depth_abc_g_aig.aig,1,1,1,643,27,17361,0.448,Yosys abc gate set aig,Yosys abc gate set aig
ex280,ex280_unknown_grouped_anf_davio_prefix_parity_reduce_deg1_split5_node_abc_g_aig,unknown_grouped_anf_davio_synthflow,prefix_parity_reduce_deg1_split5_node_abc_g_aig,student/work/ex280_frontend_grouped_davio_refine_20260608_2348/ex280/verilog/ex280_unknown_grouped_anf_davio_prefix_parity_reduce_deg1_split5_node.v,student/work/ex280_frontend_grouped_davio_refine_synthflow_20260608_2352/ex280/aigs/ex280_unknown_grouped_anf_davio_prefix_parity_reduce_deg1_split5_node_abc_g_aig.aig,1,1,1,627,33,20691,0.429,Yosys abc gate set aig,Yosys abc gate set aig
ex280,ex280_unknown_grouped_anf_davio_prefix_parity_reduce_deg1_split5_depth_abc_g_aig,unknown_grouped_anf_davio_synthflow,prefix_parity_reduce_deg1_split5_depth_abc_g_aig,student/work/ex280_frontend_grouped_davio_refine_20260608_2348/ex280/verilog/ex280_unknown_grouped_anf_davio_prefix_parity_reduce_deg1_split5_depth.v,student/work/ex280_frontend_grouped_davio_refine_synthflow_20260608_2352/ex280/aigs/ex280_unknown_grouped_anf_davio_prefix_parity_reduce_deg1_split5_depth_abc_g_aig.aig,1,1,1,637,34,21658,0.452,Yosys abc gate set aig,Yosys abc gate set aig
ex280,ex280_unknown_grouped_anf_davio_prefix_parity_reduce_deg1_split6_node_abc_g_aig,unknown_grouped_anf_davio_synthflow,prefix_parity_reduce_deg1_split6_node_abc_g_aig,student/work/ex280_frontend_grouped_davio_refine_20260608_2348/ex280/verilog/ex280_unknown_grouped_anf_davio_prefix_parity_reduce_deg1_split6_node.v,student/work/ex280_frontend_grouped_davio_refine_synthflow_20260608_2352/ex280/aigs/ex280_unknown_grouped_anf_davio_prefix_parity_reduce_deg1_split6_node_abc_g_aig.aig,1,1,1,628,33,20724,0.425,Yosys abc gate set aig,Yosys abc gate set aig
ex280,ex280_unknown_grouped_anf_davio_prefix_parity_reduce_deg1_split6_depth_abc_g_aig,unknown_grouped_anf_davio_synthflow,prefix_parity_reduce_deg1_split6_depth_abc_g_aig,student/work/ex280_frontend_grouped_davio_refine_20260608_2348/ex280/verilog/ex280_unknown_grouped_anf_davio_prefix_parity_reduce_deg1_split6_depth.v,student/work/ex280_frontend_grouped_davio_refine_synthflow_20260608_2352/ex280/aigs/ex280_unknown_grouped_anf_davio_prefix_parity_reduce_deg1_split6_depth_abc_g_aig.aig,1,1,1,629,33,20757,0.428,Yosys abc gate set aig,Yosys abc gate set aig
ex280,ex280_unknown_grouped_anf_davio_prefix_parity_reduce_deg1_split7_node_abc_g_aig,unknown_grouped_anf_davio_synthflow,prefix_parity_reduce_deg1_split7_node_abc_g_aig,student/work/ex280_frontend_grouped_davio_refine_20260608_2348/ex280/verilog/ex280_unknown_grouped_anf_davio_prefix_parity_reduce_deg1_split7_node.v,student/work/ex280_frontend_grouped_davio_refine_synthflow_20260608_2352/ex280/aigs/ex280_unknown_grouped_anf_davio_prefix_parity_reduce_deg1_split7_node_abc_g_aig.aig,1,1,1,648,33,21384,0.444,Yosys abc gate set aig,Yosys abc gate set aig
ex280,ex280_unknown_grouped_anf_davio_prefix_parity_reduce_deg1_split7_depth_abc_g_aig,unknown_grouped_anf_davio_synthflow,prefix_parity_reduce_deg1_split7_depth_abc_g_aig,student/work/ex280_frontend_grouped_davio_refine_20260608_2348/ex280/verilog/ex280_unknown_grouped_anf_davio_prefix_parity_reduce_deg1_split7_depth.v,student/work/ex280_frontend_grouped_davio_refine_synthflow_20260608_2352/ex280/aigs/ex280_unknown_grouped_anf_davio_prefix_parity_reduce_deg1_split7_depth_abc_g_aig.aig,1,1,1,659,28,18452,0.451,Yosys abc gate set aig,Yosys abc gate set aig
ex280,ex280_unknown_grouped_anf_davio_prefix_parity_reduce_deg1_low2_node_abc_g_aig,unknown_grouped_anf_davio_synthflow,prefix_parity_reduce_deg1_low2_node_abc_g_aig,student/work/ex280_frontend_grouped_davio_refine_20260608_2348/ex280/verilog/ex280_unknown_grouped_anf_davio_prefix_parity_reduce_deg1_low2_node.v,student/work/ex280_frontend_grouped_davio_refine_synthflow_20260608_2352/ex280/aigs/ex280_unknown_grouped_anf_davio_prefix_parity_reduce_deg1_low2_node_abc_g_aig.aig,1,1,1,625,35,21875,0.423,Yosys abc gate set aig,Yosys abc gate set aig
ex280,ex280_unknown_grouped_anf_davio_prefix_parity_reduce_deg1_low2_depth_abc_g_aig,unknown_grouped_anf_davio_synthflow,prefix_parity_reduce_deg1_low2_depth_abc_g_aig,student/work/ex280_frontend_grouped_davio_refine_20260608_2348/ex280/verilog/ex280_unknown_grouped_anf_davio_prefix_parity_reduce_deg1_low2_depth.v,student/work/ex280_frontend_grouped_davio_refine_synthflow_20260608_2352/ex280/aigs/ex280_unknown_grouped_anf_davio_prefix_parity_reduce_deg1_low2_depth_abc_g_aig.aig,1,1,1,625,35,21875,0.426,Yosys abc gate set aig,Yosys abc gate set aig
ex280,ex280_unknown_grouped_anf_davio_prefix_parity_reduce_deg1_low3_node_abc_g_aig,unknown_grouped_anf_davio_synthflow,prefix_parity_reduce_deg1_low3_node_abc_g_aig,student/work/ex280_frontend_grouped_davio_refine_20260608_2348/ex280/verilog/ex280_unknown_grouped_anf_davio_prefix_parity_reduce_deg1_low3_node.v,student/work/ex280_frontend_grouped_davio_refine_synthflow_20260608_2352/ex280/aigs/ex280_unknown_grouped_anf_davio_prefix_parity_reduce_deg1_low3_node_abc_g_aig.aig,1,1,1,649,35,22715,0.437,Yosys abc gate set aig,Yosys abc gate set aig
ex280,ex280_unknown_grouped_anf_davio_prefix_parity_reduce_deg1_low3_depth_abc_g_aig,unknown_grouped_anf_davio_synthflow,prefix_parity_reduce_deg1_low3_depth_abc_g_aig,student/work/ex280_frontend_grouped_davio_refine_20260608_2348/ex280/verilog/ex280_unknown_grouped_anf_davio_prefix_parity_reduce_deg1_low3_depth.v,student/work/ex280_frontend_grouped_davio_refine_synthflow_20260608_2352/ex280/aigs/ex280_unknown_grouped_anf_davio_prefix_parity_reduce_deg1_low3_depth_abc_g_aig.aig,1,1,1,649,35,22715,0.431,Yosys abc gate set aig,Yosys abc gate set aig
ex280,ex280_unknown_grouped_anf_davio_prefix_parity_reduce_deg1_low4_node_abc_g_aig,unknown_grouped_anf_davio_synthflow,prefix_parity_reduce_deg1_low4_node_abc_g_aig,student/work/ex280_frontend_grouped_davio_refine_20260608_2348/ex280/verilog/ex280_unknown_grouped_anf_davio_prefix_parity_reduce_deg1_low4_node.v,student/work/ex280_frontend_grouped_davio_refine_synthflow_20260608_2352/ex280/aigs/ex280_unknown_grouped_anf_davio_prefix_parity_reduce_deg1_low4_node_abc_g_aig.aig,1,1,1,629,33,20757,0.422,Yosys abc gate set aig,Yosys abc gate set aig
ex280,ex280_unknown_grouped_anf_davio_prefix_parity_reduce_deg1_low4_depth_abc_g_aig,unknown_grouped_anf_davio_synthflow,prefix_parity_reduce_deg1_low4_depth_abc_g_aig,student/work/ex280_frontend_grouped_davio_refine_20260608_2348/ex280/verilog/ex280_unknown_grouped_anf_davio_prefix_parity_reduce_deg1_low4_depth.v,student/work/ex280_frontend_grouped_davio_refine_synthflow_20260608_2352/ex280/aigs/ex280_unknown_grouped_anf_davio_prefix_parity_reduce_deg1_low4_depth_abc_g_aig.aig,1,1,1,630,33,20790,0.428,Yosys abc gate set aig,Yosys abc gate set aig
ex280,ex280_unknown_grouped_anf_davio_prefix_parity_reduce_deg1_low5_node_abc_g_aig,unknown_grouped_anf_davio_synthflow,prefix_parity_reduce_deg1_low5_node_abc_g_aig,student/work/ex280_frontend_grouped_davio_refine_20260608_2348/ex280/verilog/ex280_unknown_grouped_anf_davio_prefix_parity_reduce_deg1_low5_node.v,student/work/ex280_frontend_grouped_davio_refine_synthflow_20260608_2352/ex280/aigs/ex280_unknown_grouped_anf_davio_prefix_parity_reduce_deg1_low5_node_abc_g_aig.aig,1,1,1,627,33,20691,0.430,Yosys abc gate set aig,Yosys abc gate set aig
ex280,ex280_unknown_grouped_anf_davio_prefix_parity_reduce_deg1_low5_depth_abc_g_aig,unknown_grouped_anf_davio_synthflow,prefix_parity_reduce_deg1_low5_depth_abc_g_aig,student/work/ex280_frontend_grouped_davio_refine_20260608_2348/ex280/verilog/ex280_unknown_grouped_anf_davio_prefix_parity_reduce_deg1_low5_depth.v,student/work/ex280_frontend_grouped_davio_refine_synthflow_20260608_2352/ex280/aigs/ex280_unknown_grouped_anf_davio_prefix_parity_reduce_deg1_low5_depth_abc_g_aig.aig,1,1,1,624,34,21216,0.439,Yosys abc gate set aig,Yosys abc gate set aig
ex280,ex280_unknown_grouped_anf_davio_prefix_parity_reduce_deg1_perbit_node_abc_g_aig,unknown_grouped_anf_davio_synthflow,prefix_parity_reduce_deg1_perbit_node_abc_g_aig,student/work/ex280_frontend_grouped_davio_refine_20260608_2348/ex280/verilog/ex280_unknown_grouped_anf_davio_prefix_parity_reduce_deg1_perbit_node.v,student/work/ex280_frontend_grouped_davio_refine_synthflow_20260608_2352/ex280/aigs/ex280_unknown_grouped_anf_davio_prefix_parity_reduce_deg1_perbit_node_abc_g_aig.aig,1,1,1,690,27,18630,0.452,Yosys abc gate set aig,Yosys abc gate set aig
ex280,ex280_unknown_grouped_anf_davio_prefix_parity_reduce_deg1_perbit_depth_abc_g_aig,unknown_grouped_anf_davio_synthflow,prefix_parity_reduce_deg1_perbit_depth_abc_g_aig,student/work/ex280_frontend_grouped_davio_refine_20260608_2348/ex280/verilog/ex280_unknown_grouped_anf_davio_prefix_parity_reduce_deg1_perbit_depth.v,student/work/ex280_frontend_grouped_davio_refine_synthflow_20260608_2352/ex280/aigs/ex280_unknown_grouped_anf_davio_prefix_parity_reduce_deg1_perbit_depth_abc_g_aig.aig,1,1,1,671,29,19459,0.459,Yosys abc gate set aig,Yosys abc gate set aig
