case,model,missing_policy,order_name,order_fields,input_width,output_width,field_count,bucket_count,selected_features,mapped_keys,domain_space,terminal_count,nonterm_nodes,total_nodes,max_width,width_profile,valid_exact,trace
ex289,bit_shared,reuse_mode,entropy_asc,cnt4:cnt2:cnt3:cnt5:sel0_xor10_11:sel1_xor6_7:cnt7:cnt1:sel2_raw15:cnt0:cnt6:sel3_raw14,16,16,12,8,xor10_11:xor6_7:raw15:raw14,20736,57600,2,19374,19376,5664,16:80:388:1096:2094:3110:4374:5664:2316:222:12:2,1,base::19210:3600;add:xor10_11:26110:5760;add:xor6_7:36032:9216;add:raw15:45394:13824;add:raw14:65536:20736
ex289,word,reuse_mode,entropy_desc,sel3_raw14:cnt6:cnt0:sel2_raw15:cnt1:cnt7:sel1_xor6_7:sel0_xor10_11:cnt5:cnt3:cnt2:cnt4,16,16,12,8,xor10_11:xor6_7:raw15:raw14,20736,57600,7045,8421,15466,5278,1:2:4:8:16:32:56:112:224:672:2016:5278,1,base::19210:3600;add:xor10_11:26110:5760;add:xor6_7:36032:9216;add:raw15:45394:13824;add:raw14:65536:20736
ex289,bit_shared,reuse_mode,entropy_desc,sel3_raw14:cnt6:cnt0:sel2_raw15:cnt1:cnt7:sel1_xor6_7:sel0_xor10_11:cnt5:cnt3:cnt2:cnt4,16,16,12,8,xor10_11:xor6_7:raw15:raw14,20736,57600,2,4898,4900,1404,16:32:64:128:256:256:270:458:757:1404:1238:19,1,base::19210:3600;add:xor10_11:26110:5760;add:xor6_7:36032:9216;add:raw15:45394:13824;add:raw14:65536:20736
ex289,word,reuse_mode,selector_count_interleave,sel0_xor10_11:cnt0:sel1_xor6_7:cnt1:sel2_raw15:cnt2:sel3_raw14:cnt3:cnt4:cnt5:cnt6:cnt7,16,16,12,8,xor10_11:xor6_7:raw15:raw14,20736,57600,7045,12675,19720,7004,1:2:4:8:16:32:64:192:512:1320:3520:7004,1,base::19210:3600;add:xor10_11:26110:5760;add:xor6_7:36032:9216;add:raw15:45394:13824;add:raw14:65536:20736
ex289,bit_shared,reuse_mode,selector_count_interleave,sel0_xor10_11:cnt0:sel1_xor6_7:cnt1:sel2_raw15:cnt2:sel3_raw14:cnt3:cnt4:cnt5:cnt6:cnt7,16,16,12,8,xor10_11:xor6_7:raw15:raw14,20736,57600,2,5578,5580,2316,16:32:64:128:192:384:736:1498:2316:198:12:2,1,base::19210:3600;add:xor10_11:26110:5760;add:xor6_7:36032:9216;add:raw15:45394:13824;add:raw14:65536:20736
ex289,word,zero,counts_then_selectors,cnt0:cnt1:cnt2:cnt3:cnt4:cnt5:cnt6:cnt7:sel0_xor10_11:sel1_xor6_7:sel2_raw15:sel3_raw14,16,16,12,8,xor10_11:xor6_7:raw15:raw14,20736,57600,7045,19657,26702,5302,1:2:4:20:60:300:896:1786:2630:3796:5302:4860,1,base::19210:3600;add:xor10_11:26110:5760;add:xor6_7:36032:9216;add:raw15:45394:13824;add:raw14:65536:20736
ex289,bit_shared,zero,counts_then_selectors,cnt0:cnt1:cnt2:cnt3:cnt4:cnt5:cnt6:cnt7:sel0_xor10_11:sel1_xor6_7:sel2_raw15:sel3_raw14,16,16,12,8,xor10_11:xor6_7:raw15:raw14,20736,57600,2,17395,17397,6555,16:32:48:240:716:2805:6555:4781:1994:194:12:2,1,base::19210:3600;add:xor10_11:26110:5760;add:xor6_7:36032:9216;add:raw15:45394:13824;add:raw14:65536:20736
ex289,word,zero,selectors_then_counts,sel0_xor10_11:sel1_xor6_7:sel2_raw15:sel3_raw14:cnt0:cnt1:cnt2:cnt3:cnt4:cnt5:cnt6:cnt7,16,16,12,8,xor10_11:xor6_7:raw15:raw14,20736,57600,7045,12675,19720,7004,1:2:4:8:16:32:64:192:512:1320:3520:7004,1,base::19210:3600;add:xor10_11:26110:5760;add:xor6_7:36032:9216;add:raw15:45394:13824;add:raw14:65536:20736
ex289,bit_shared,zero,selectors_then_counts,sel0_xor10_11:sel1_xor6_7:sel2_raw15:sel3_raw14:cnt0:cnt1:cnt2:cnt3:cnt4:cnt5:cnt6:cnt7,16,16,12,8,xor10_11:xor6_7:raw15:raw14,20736,57600,2,5898,5900,2442,16:32:64:128:256:504:732:1512:2442:198:12:2,1,base::19210:3600;add:xor10_11:26110:5760;add:xor6_7:36032:9216;add:raw15:45394:13824;add:raw14:65536:20736
ex289,word,zero,count_center_then_selectors,cnt3:cnt4:cnt2:cnt5:cnt1:cnt6:cnt0:cnt7:sel0_xor10_11:sel1_xor6_7:sel2_raw15:sel3_raw14,16,16,12,8,xor10_11:xor6_7:raw15:raw14,20736,57600,7045,20034,27079,5302,1:3:15:75:224:448:894:1786:2630:3796:5302:4860,1,base::19210:3600;add:xor10_11:26110:5760;add:xor6_7:36032:9216;add:raw15:45394:13824;add:raw14:65536:20736
ex289,bit_shared,zero,count_center_then_selectors,cnt3:cnt4:cnt2:cnt5:cnt1:cnt6:cnt0:cnt7:sel0_xor10_11:sel1_xor6_7:sel2_raw15:sel3_raw14,16,16,12,8,xor10_11:xor6_7:raw15:raw14,20736,57600,2,25291,25293,8258,16:48:240:1096:3010:5640:8258:4781:1994:194:12:2,1,base::19210:3600;add:xor10_11:26110:5760;add:xor6_7:36032:9216;add:raw15:45394:13824;add:raw14:65536:20736
ex289,word,zero,count_edges_then_selectors,cnt7:cnt0:cnt6:cnt1:cnt5:cnt2:cnt4:cnt3:sel0_xor10_11:sel1_xor6_7:sel2_raw15:sel3_raw14,16,16,12,8,xor10_11:xor6_7:raw15:raw14,20736,57600,7045,17915,24960,5302,1:2:4:8:14:42:210:1046:2630:3796:5302:4860,1,base::19210:3600;add:xor10_11:26110:5760;add:xor6_7:36032:9216;add:raw15:45394:13824;add:raw14:65536:20736
ex289,bit_shared,zero,count_edges_then_selectors,cnt7:cnt0:cnt6:cnt1:cnt5:cnt2:cnt4:cnt3:sel0_xor10_11:sel1_xor6_7:sel2_raw15:sel3_raw14,16,16,12,8,xor10_11:xor6_7:raw15:raw14,20736,57600,2,6212,6214,2122,16:32:64:96:120:346:1214:2122:1994:194:12:2,1,base::19210:3600;add:xor10_11:26110:5760;add:xor6_7:36032:9216;add:raw15:45394:13824;add:raw14:65536:20736
ex289,word,zero,domain_asc,cnt0:cnt1:cnt6:cnt7:sel0_xor10_11:sel1_xor6_7:sel2_raw15:sel3_raw14:cnt3:cnt5:cnt2:cnt4,16,16,12,8,xor10_11:xor6_7:raw15:raw14,20736,57600,7045,8415,15460,5278,1:2:4:8:14:28:56:112:224:672:2016:5278,1,base::19210:3600;add:xor10_11:26110:5760;add:xor6_7:36032:9216;add:raw15:45394:13824;add:raw14:65536:20736
ex289,bit_shared,zero,domain_asc,cnt0:cnt1:cnt6:cnt7:sel0_xor10_11:sel1_xor6_7:sel2_raw15:sel3_raw14:cnt3:cnt5:cnt2:cnt4,16,16,12,8,xor10_11:xor6_7:raw15:raw14,20736,57600,2,5342,5344,1480,16:32:48:96:120:236:440:620:768:1465:1480:21,1,base::19210:3600;add:xor10_11:26110:5760;add:xor6_7:36032:9216;add:raw15:45394:13824;add:raw14:65536:20736
ex289,word,zero,domain_desc,cnt4:cnt2:cnt5:cnt3:sel3_raw14:sel2_raw15:sel1_xor6_7:sel0_xor10_11:cnt7:cnt6:cnt1:cnt0,16,16,12,8,xor10_11:xor6_7:raw15:raw14,20736,57600,7045,15209,22254,6984,1:5:25:75:225:360:574:752:896:1792:3520:6984,1,base::19210:3600;add:xor10_11:26110:5760;add:xor6_7:36032:9216;add:raw15:45394:13824;add:raw14:65536:20736
ex289,bit_shared,zero,domain_desc,cnt4:cnt2:cnt5:cnt3:sel3_raw14:sel2_raw15:sel1_xor6_7:sel0_xor10_11:cnt7:cnt6:cnt1:cnt0,16,16,12,8,xor10_11:xor6_7:raw15:raw14,20736,57600,2,16036,16038,4137,16:80:396:1100:3078:4137:4018:2493:546:158:12:2,1,base::19210:3600;add:xor10_11:26110:5760;add:xor6_7:36032:9216;add:raw15:45394:13824;add:raw14:65536:20736
ex289,word,zero,entropy_asc,cnt4:cnt2:cnt3:cnt5:sel0_xor10_11:sel1_xor6_7:cnt7:cnt1:sel2_raw15:cnt0:cnt6:sel3_raw14,16,16,12,8,xor10_11:xor6_7:raw15:raw14,20736,57600,7045,17647,24692,5608,1:5:25:75:225:345:529:1058:2108:2808:5608:4860,1,base::19210:3600;add:xor10_11:26110:5760;add:xor6_7:36032:9216;add:raw15:45394:13824;add:raw14:65536:20736
ex289,bit_shared,zero,entropy_asc,cnt4:cnt2:cnt3:cnt5:sel0_xor10_11:sel1_xor6_7:cnt7:cnt1:sel2_raw15:cnt0:cnt6:sel3_raw14,16,16,12,8,xor10_11:xor6_7:raw15:raw14,20736,57600,2,21723,21725,5801,16:80:388:1096:3042:4072:4441:5801:2551:222:12:2,1,base::19210:3600;add:xor10_11:26110:5760;add:xor6_7:36032:9216;add:raw15:45394:13824;add:raw14:65536:20736
ex289,word,zero,entropy_desc,sel3_raw14:cnt6:cnt0:sel2_raw15:cnt1:cnt7:sel1_xor6_7:sel0_xor10_11:cnt5:cnt3:cnt2:cnt4,16,16,12,8,xor10_11:xor6_7:raw15:raw14,20736,57600,7045,8421,15466,5278,1:2:4:8:16:32:56:112:224:672:2016:5278,1,base::19210:3600;add:xor10_11:26110:5760;add:xor6_7:36032:9216;add:raw15:45394:13824;add:raw14:65536:20736
ex289,bit_shared,zero,entropy_desc,sel3_raw14:cnt6:cnt0:sel2_raw15:cnt1:cnt7:sel1_xor6_7:sel0_xor10_11:cnt5:cnt3:cnt2:cnt4,16,16,12,8,xor10_11:xor6_7:raw15:raw14,20736,57600,2,5270,5272,1512,16:32:64:128:256:256:270:458:777:1512:1480:21,1,base::19210:3600;add:xor10_11:26110:5760;add:xor6_7:36032:9216;add:raw15:45394:13824;add:raw14:65536:20736
ex289,word,zero,selector_count_interleave,sel0_xor10_11:cnt0:sel1_xor6_7:cnt1:sel2_raw15:cnt2:sel3_raw14:cnt3:cnt4:cnt5:cnt6:cnt7,16,16,12,8,xor10_11:xor6_7:raw15:raw14,20736,57600,7045,12739,19784,7004,1:2:4:8:16:32:128:192:512:1320:3520:7004,1,base::19210:3600;add:xor10_11:26110:5760;add:xor6_7:36032:9216;add:raw15:45394:13824;add:raw14:65536:20736
ex289,bit_shared,zero,selector_count_interleave,sel0_xor10_11:cnt0:sel1_xor6_7:cnt1:sel2_raw15:cnt2:sel3_raw14:cnt3:cnt4:cnt5:cnt6:cnt7,16,16,12,8,xor10_11:xor6_7:raw15:raw14,20736,57600,2,6314,6316,2442,16:32:64:128:192:384:1332:1512:2442:198:12:2,1,base::19210:3600;add:xor10_11:26110:5760;add:xor6_7:36032:9216;add:raw15:45394:13824;add:raw14:65536:20736
