case,candidate_id,hypothesis,variant,verilog_path,aig_path,verified_truth,synthesized,equivalent,area,delay,adp,reference_adp,adp_ratio_to_reference,within_1p5_reference,beats_reference,runtime_sec,classification,notes
ex260,ex260_smul_baugh_wooley_wallace_hcla4_abc_g_aig,signed low4_high4:a*b,baugh_wooley_wallace_hcla4+abc_g_aig,student/work/ex260_ex264_frontend_smul_baugh_hcla_all_20260609_0324/ex260/verilog/ex260_smul_baugh_wooley_wallace_hcla4.v,student/work/ex260_ex264_frontend_smul_baugh_hcla_all_20260609_0324/ex260/aigs/ex260_smul_baugh_wooley_wallace_hcla4_abc_g_aig.aig,1,1,1,92,13,1196,657,1.820396,0,0,0.207,semantic_signed_mul_exact,exact signed low4 * signed high4 over 256 inputs; source=baugh_wooley_wallace_hcla4; flow=abc_g_aig
ex263,ex263_smul_baugh_wooley_wallace_abc_g_aig,signed low7_high7:a*b,baugh_wooley_wallace+abc_g_aig,student/work/ex260_ex264_frontend_smul_baugh_hcla_all_20260609_0324/ex263/verilog/ex263_smul_baugh_wooley_wallace.v,student/work/ex260_ex264_frontend_smul_baugh_hcla_all_20260609_0324/ex263/aigs/ex263_smul_baugh_wooley_wallace_abc_g_aig.aig,1,1,1,368,26,9568,6840,1.398830,1,0,0.505,semantic_signed_mul_exact,exact signed low7 * signed high7 over 16384 inputs; source=baugh_wooley_wallace; flow=abc_g_aig
ex263,ex263_smul_baugh_wooley_wallace_wreduce_abc_g_aig,signed low7_high7:a*b,baugh_wooley_wallace+wreduce_abc_g_aig,student/work/ex260_ex264_frontend_smul_baugh_hcla_all_20260609_0324/ex263/verilog/ex263_smul_baugh_wooley_wallace.v,student/work/ex260_ex264_frontend_smul_baugh_hcla_all_20260609_0324/ex263/aigs/ex263_smul_baugh_wooley_wallace_wreduce_abc_g_aig.aig,1,1,1,368,26,9568,6840,1.398830,1,0,0.488,semantic_signed_mul_exact,exact signed low7 * signed high7 over 16384 inputs; source=baugh_wooley_wallace; flow=wreduce_abc_g_aig
ex263,ex263_smul_baugh_wooley_wallace_synth_preset_d13,signed low7_high7:a*b,baugh_wooley_wallace+synth_preset_d13,student/work/ex260_ex264_frontend_smul_baugh_hcla_all_20260609_0324/ex263/verilog/ex263_smul_baugh_wooley_wallace.v,student/work/ex260_ex264_frontend_smul_baugh_hcla_all_20260609_0324/ex263/aigs/ex263_smul_baugh_wooley_wallace_synth_preset_d13.aig,1,1,1,366,26,9516,6840,1.391228,1,0,0.599,semantic_signed_mul_exact,exact signed low7 * signed high7 over 16384 inputs; source=baugh_wooley_wallace; flow=synth_preset_d13
ex263,ex263_smul_baugh_wooley_wallace_synth_preset_d18,signed low7_high7:a*b,baugh_wooley_wallace+synth_preset_d18,student/work/ex260_ex264_frontend_smul_baugh_hcla_all_20260609_0324/ex263/verilog/ex263_smul_baugh_wooley_wallace.v,student/work/ex260_ex264_frontend_smul_baugh_hcla_all_20260609_0324/ex263/aigs/ex263_smul_baugh_wooley_wallace_synth_preset_d18.aig,1,1,1,366,26,9516,6840,1.391228,1,0,0.599,semantic_signed_mul_exact,exact signed low7 * signed high7 over 16384 inputs; source=baugh_wooley_wallace; flow=synth_preset_d18
ex263,ex263_smul_baugh_wooley_wallace_rev_abc_g_aig,signed low7_high7:a*b,baugh_wooley_wallace_rev+abc_g_aig,student/work/ex260_ex264_frontend_smul_baugh_hcla_all_20260609_0324/ex263/verilog/ex263_smul_baugh_wooley_wallace_rev.v,student/work/ex260_ex264_frontend_smul_baugh_hcla_all_20260609_0324/ex263/aigs/ex263_smul_baugh_wooley_wallace_rev_abc_g_aig.aig,1,1,1,368,26,9568,6840,1.398830,1,0,0.484,semantic_signed_mul_exact,exact signed low7 * signed high7 over 16384 inputs; source=baugh_wooley_wallace_rev; flow=abc_g_aig
ex263,ex263_smul_baugh_wooley_wallace_rev_wreduce_abc_g_aig,signed low7_high7:a*b,baugh_wooley_wallace_rev+wreduce_abc_g_aig,student/work/ex260_ex264_frontend_smul_baugh_hcla_all_20260609_0324/ex263/verilog/ex263_smul_baugh_wooley_wallace_rev.v,student/work/ex260_ex264_frontend_smul_baugh_hcla_all_20260609_0324/ex263/aigs/ex263_smul_baugh_wooley_wallace_rev_wreduce_abc_g_aig.aig,1,1,1,368,26,9568,6840,1.398830,1,0,0.519,semantic_signed_mul_exact,exact signed low7 * signed high7 over 16384 inputs; source=baugh_wooley_wallace_rev; flow=wreduce_abc_g_aig
ex263,ex263_smul_baugh_wooley_wallace_rev_synth_preset_d13,signed low7_high7:a*b,baugh_wooley_wallace_rev+synth_preset_d13,student/work/ex260_ex264_frontend_smul_baugh_hcla_all_20260609_0324/ex263/verilog/ex263_smul_baugh_wooley_wallace_rev.v,student/work/ex260_ex264_frontend_smul_baugh_hcla_all_20260609_0324/ex263/aigs/ex263_smul_baugh_wooley_wallace_rev_synth_preset_d13.aig,1,1,1,366,26,9516,6840,1.391228,1,0,0.615,semantic_signed_mul_exact,exact signed low7 * signed high7 over 16384 inputs; source=baugh_wooley_wallace_rev; flow=synth_preset_d13
ex263,ex263_smul_baugh_wooley_wallace_rev_synth_preset_d18,signed low7_high7:a*b,baugh_wooley_wallace_rev+synth_preset_d18,student/work/ex260_ex264_frontend_smul_baugh_hcla_all_20260609_0324/ex263/verilog/ex263_smul_baugh_wooley_wallace_rev.v,student/work/ex260_ex264_frontend_smul_baugh_hcla_all_20260609_0324/ex263/aigs/ex263_smul_baugh_wooley_wallace_rev_synth_preset_d18.aig,1,1,1,366,26,9516,6840,1.391228,1,0,0.611,semantic_signed_mul_exact,exact signed low7 * signed high7 over 16384 inputs; source=baugh_wooley_wallace_rev; flow=synth_preset_d18
ex263,ex263_smul_baugh_wooley_wallace_outside_abc_g_aig,signed low7_high7:a*b,baugh_wooley_wallace_outside+abc_g_aig,student/work/ex260_ex264_frontend_smul_baugh_hcla_all_20260609_0324/ex263/verilog/ex263_smul_baugh_wooley_wallace_outside.v,student/work/ex260_ex264_frontend_smul_baugh_hcla_all_20260609_0324/ex263/aigs/ex263_smul_baugh_wooley_wallace_outside_abc_g_aig.aig,1,1,1,367,26,9542,6840,1.395029,1,0,0.472,semantic_signed_mul_exact,exact signed low7 * signed high7 over 16384 inputs; source=baugh_wooley_wallace_outside; flow=abc_g_aig
ex263,ex263_smul_baugh_wooley_wallace_outside_wreduce_abc_g_aig,signed low7_high7:a*b,baugh_wooley_wallace_outside+wreduce_abc_g_aig,student/work/ex260_ex264_frontend_smul_baugh_hcla_all_20260609_0324/ex263/verilog/ex263_smul_baugh_wooley_wallace_outside.v,student/work/ex260_ex264_frontend_smul_baugh_hcla_all_20260609_0324/ex263/aigs/ex263_smul_baugh_wooley_wallace_outside_wreduce_abc_g_aig.aig,1,1,1,367,26,9542,6840,1.395029,1,0,0.519,semantic_signed_mul_exact,exact signed low7 * signed high7 over 16384 inputs; source=baugh_wooley_wallace_outside; flow=wreduce_abc_g_aig
ex263,ex263_smul_baugh_wooley_wallace_outside_synth_preset_d13,signed low7_high7:a*b,baugh_wooley_wallace_outside+synth_preset_d13,student/work/ex260_ex264_frontend_smul_baugh_hcla_all_20260609_0324/ex263/verilog/ex263_smul_baugh_wooley_wallace_outside.v,student/work/ex260_ex264_frontend_smul_baugh_hcla_all_20260609_0324/ex263/aigs/ex263_smul_baugh_wooley_wallace_outside_synth_preset_d13.aig,1,1,1,367,26,9542,6840,1.395029,1,0,0.596,semantic_signed_mul_exact,exact signed low7 * signed high7 over 16384 inputs; source=baugh_wooley_wallace_outside; flow=synth_preset_d13
ex263,ex263_smul_baugh_wooley_wallace_outside_synth_preset_d18,signed low7_high7:a*b,baugh_wooley_wallace_outside+synth_preset_d18,student/work/ex260_ex264_frontend_smul_baugh_hcla_all_20260609_0324/ex263/verilog/ex263_smul_baugh_wooley_wallace_outside.v,student/work/ex260_ex264_frontend_smul_baugh_hcla_all_20260609_0324/ex263/aigs/ex263_smul_baugh_wooley_wallace_outside_synth_preset_d18.aig,1,1,1,367,26,9542,6840,1.395029,1,0,0.592,semantic_signed_mul_exact,exact signed low7 * signed high7 over 16384 inputs; source=baugh_wooley_wallace_outside; flow=synth_preset_d18
ex264,ex264_smul_baugh_wooley_wallace_hcla4_abc_g_aig,signed low8_high8:a*b,baugh_wooley_wallace_hcla4+abc_g_aig,student/work/ex260_ex264_frontend_smul_baugh_hcla_all_20260609_0324/ex264/verilog/ex264_smul_baugh_wooley_wallace_hcla4.v,student/work/ex260_ex264_frontend_smul_baugh_hcla_all_20260609_0324/ex264/aigs/ex264_smul_baugh_wooley_wallace_hcla4_abc_g_aig.aig,1,1,1,488,28,13664,9724,1.405183,1,0,1.816,semantic_signed_mul_exact,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace_hcla4; flow=abc_g_aig
ex264,ex264_smul_baugh_wooley_wallace_hcla4_wreduce_abc_g_aig,signed low8_high8:a*b,baugh_wooley_wallace_hcla4+wreduce_abc_g_aig,student/work/ex260_ex264_frontend_smul_baugh_hcla_all_20260609_0324/ex264/verilog/ex264_smul_baugh_wooley_wallace_hcla4.v,student/work/ex260_ex264_frontend_smul_baugh_hcla_all_20260609_0324/ex264/aigs/ex264_smul_baugh_wooley_wallace_hcla4_wreduce_abc_g_aig.aig,1,1,1,489,28,13692,9724,1.408063,1,0,1.832,semantic_signed_mul_exact,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace_hcla4; flow=wreduce_abc_g_aig
ex264,ex264_smul_baugh_wooley_wallace_hcla4_synth_preset_d13,signed low8_high8:a*b,baugh_wooley_wallace_hcla4+synth_preset_d13,student/work/ex260_ex264_frontend_smul_baugh_hcla_all_20260609_0324/ex264/verilog/ex264_smul_baugh_wooley_wallace_hcla4.v,student/work/ex260_ex264_frontend_smul_baugh_hcla_all_20260609_0324/ex264/aigs/ex264_smul_baugh_wooley_wallace_hcla4_synth_preset_d13.aig,1,1,1,489,27,13203,9724,1.357775,1,0,1.932,semantic_signed_mul_exact,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace_hcla4; flow=synth_preset_d13
ex264,ex264_smul_baugh_wooley_wallace_hcla4_synth_preset_d18,signed low8_high8:a*b,baugh_wooley_wallace_hcla4+synth_preset_d18,student/work/ex260_ex264_frontend_smul_baugh_hcla_all_20260609_0324/ex264/verilog/ex264_smul_baugh_wooley_wallace_hcla4.v,student/work/ex260_ex264_frontend_smul_baugh_hcla_all_20260609_0324/ex264/aigs/ex264_smul_baugh_wooley_wallace_hcla4_synth_preset_d18.aig,1,1,1,489,27,13203,9724,1.357775,1,0,1.950,semantic_signed_mul_exact,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace_hcla4; flow=synth_preset_d18
ex264,ex264_smul_baugh_wooley_wallace_hcla6_abc_g_aig,signed low8_high8:a*b,baugh_wooley_wallace_hcla6+abc_g_aig,student/work/ex260_ex264_frontend_smul_baugh_hcla_all_20260609_0324/ex264/verilog/ex264_smul_baugh_wooley_wallace_hcla6.v,student/work/ex260_ex264_frontend_smul_baugh_hcla_all_20260609_0324/ex264/aigs/ex264_smul_baugh_wooley_wallace_hcla6_abc_g_aig.aig,1,1,1,491,28,13748,9724,1.413821,1,0,1.816,semantic_signed_mul_exact,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace_hcla6; flow=abc_g_aig
ex264,ex264_smul_baugh_wooley_wallace_hcla6_wreduce_abc_g_aig,signed low8_high8:a*b,baugh_wooley_wallace_hcla6+wreduce_abc_g_aig,student/work/ex260_ex264_frontend_smul_baugh_hcla_all_20260609_0324/ex264/verilog/ex264_smul_baugh_wooley_wallace_hcla6.v,student/work/ex260_ex264_frontend_smul_baugh_hcla_all_20260609_0324/ex264/aigs/ex264_smul_baugh_wooley_wallace_hcla6_wreduce_abc_g_aig.aig,1,1,1,491,28,13748,9724,1.413821,1,0,2.516,semantic_signed_mul_exact,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace_hcla6; flow=wreduce_abc_g_aig
ex264,ex264_smul_baugh_wooley_wallace_hcla6_synth_preset_d13,signed low8_high8:a*b,baugh_wooley_wallace_hcla6+synth_preset_d13,student/work/ex260_ex264_frontend_smul_baugh_hcla_all_20260609_0324/ex264/verilog/ex264_smul_baugh_wooley_wallace_hcla6.v,student/work/ex260_ex264_frontend_smul_baugh_hcla_all_20260609_0324/ex264/aigs/ex264_smul_baugh_wooley_wallace_hcla6_synth_preset_d13.aig,1,1,1,493,29,14297,9724,1.470280,1,0,3.499,semantic_signed_mul_exact,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace_hcla6; flow=synth_preset_d13
ex264,ex264_smul_baugh_wooley_wallace_hcla6_synth_preset_d18,signed low8_high8:a*b,baugh_wooley_wallace_hcla6+synth_preset_d18,student/work/ex260_ex264_frontend_smul_baugh_hcla_all_20260609_0324/ex264/verilog/ex264_smul_baugh_wooley_wallace_hcla6.v,student/work/ex260_ex264_frontend_smul_baugh_hcla_all_20260609_0324/ex264/aigs/ex264_smul_baugh_wooley_wallace_hcla6_synth_preset_d18.aig,1,1,1,493,29,14297,9724,1.470280,1,0,2.083,semantic_signed_mul_exact,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace_hcla6; flow=synth_preset_d18
ex264,ex264_smul_baugh_wooley_wallace_hcla8_abc_g_aig,signed low8_high8:a*b,baugh_wooley_wallace_hcla8+abc_g_aig,student/work/ex260_ex264_frontend_smul_baugh_hcla_all_20260609_0324/ex264/verilog/ex264_smul_baugh_wooley_wallace_hcla8.v,student/work/ex260_ex264_frontend_smul_baugh_hcla_all_20260609_0324/ex264/aigs/ex264_smul_baugh_wooley_wallace_hcla8_abc_g_aig.aig,1,1,1,489,30,14670,9724,1.508638,0,0,1.803,semantic_signed_mul_exact,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace_hcla8; flow=abc_g_aig
ex264,ex264_smul_baugh_wooley_wallace_hcla8_wreduce_abc_g_aig,signed low8_high8:a*b,baugh_wooley_wallace_hcla8+wreduce_abc_g_aig,student/work/ex260_ex264_frontend_smul_baugh_hcla_all_20260609_0324/ex264/verilog/ex264_smul_baugh_wooley_wallace_hcla8.v,student/work/ex260_ex264_frontend_smul_baugh_hcla_all_20260609_0324/ex264/aigs/ex264_smul_baugh_wooley_wallace_hcla8_wreduce_abc_g_aig.aig,1,1,1,488,30,14640,9724,1.505553,0,0,1.918,semantic_signed_mul_exact,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace_hcla8; flow=wreduce_abc_g_aig
ex264,ex264_smul_baugh_wooley_wallace_hcla8_synth_preset_d13,signed low8_high8:a*b,baugh_wooley_wallace_hcla8+synth_preset_d13,student/work/ex260_ex264_frontend_smul_baugh_hcla_all_20260609_0324/ex264/verilog/ex264_smul_baugh_wooley_wallace_hcla8.v,student/work/ex260_ex264_frontend_smul_baugh_hcla_all_20260609_0324/ex264/aigs/ex264_smul_baugh_wooley_wallace_hcla8_synth_preset_d13.aig,1,1,1,488,29,14152,9724,1.455368,1,0,1.933,semantic_signed_mul_exact,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace_hcla8; flow=synth_preset_d13
ex264,ex264_smul_baugh_wooley_wallace_hcla8_synth_preset_d18,signed low8_high8:a*b,baugh_wooley_wallace_hcla8+synth_preset_d18,student/work/ex260_ex264_frontend_smul_baugh_hcla_all_20260609_0324/ex264/verilog/ex264_smul_baugh_wooley_wallace_hcla8.v,student/work/ex260_ex264_frontend_smul_baugh_hcla_all_20260609_0324/ex264/aigs/ex264_smul_baugh_wooley_wallace_hcla8_synth_preset_d18.aig,1,1,1,488,29,14152,9724,1.455368,1,0,2.044,semantic_signed_mul_exact,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace_hcla8; flow=synth_preset_d18
ex264,ex264_smul_baugh_wooley_wallace_abc_g_aig,signed low8_high8:a*b,baugh_wooley_wallace+abc_g_aig,student/work/ex260_ex264_frontend_smul_baugh_hcla_all_20260609_0324/ex264/verilog/ex264_smul_baugh_wooley_wallace.v,student/work/ex260_ex264_frontend_smul_baugh_hcla_all_20260609_0324/ex264/aigs/ex264_smul_baugh_wooley_wallace_abc_g_aig.aig,1,1,1,496,31,15376,9724,1.581242,0,0,1.902,semantic_signed_mul_exact,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace; flow=abc_g_aig
ex264,ex264_smul_baugh_wooley_wallace_wreduce_abc_g_aig,signed low8_high8:a*b,baugh_wooley_wallace+wreduce_abc_g_aig,student/work/ex260_ex264_frontend_smul_baugh_hcla_all_20260609_0324/ex264/verilog/ex264_smul_baugh_wooley_wallace.v,student/work/ex260_ex264_frontend_smul_baugh_hcla_all_20260609_0324/ex264/aigs/ex264_smul_baugh_wooley_wallace_wreduce_abc_g_aig.aig,1,1,1,496,31,15376,9724,1.581242,0,0,1.895,semantic_signed_mul_exact,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace; flow=wreduce_abc_g_aig
ex264,ex264_smul_baugh_wooley_wallace_synth_preset_d13,signed low8_high8:a*b,baugh_wooley_wallace+synth_preset_d13,student/work/ex260_ex264_frontend_smul_baugh_hcla_all_20260609_0324/ex264/verilog/ex264_smul_baugh_wooley_wallace.v,student/work/ex260_ex264_frontend_smul_baugh_hcla_all_20260609_0324/ex264/aigs/ex264_smul_baugh_wooley_wallace_synth_preset_d13.aig,1,1,1,490,30,14700,9724,1.511724,0,0,2.039,semantic_signed_mul_exact,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace; flow=synth_preset_d13
ex264,ex264_smul_baugh_wooley_wallace_synth_preset_d18,signed low8_high8:a*b,baugh_wooley_wallace+synth_preset_d18,student/work/ex260_ex264_frontend_smul_baugh_hcla_all_20260609_0324/ex264/verilog/ex264_smul_baugh_wooley_wallace.v,student/work/ex260_ex264_frontend_smul_baugh_hcla_all_20260609_0324/ex264/aigs/ex264_smul_baugh_wooley_wallace_synth_preset_d18.aig,1,1,1,490,30,14700,9724,1.511724,0,0,1.922,semantic_signed_mul_exact,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace; flow=synth_preset_d18
ex264,ex264_smul_baugh_wooley_wallace_rev_abc_g_aig,signed low8_high8:a*b,baugh_wooley_wallace_rev+abc_g_aig,student/work/ex260_ex264_frontend_smul_baugh_hcla_all_20260609_0324/ex264/verilog/ex264_smul_baugh_wooley_wallace_rev.v,student/work/ex260_ex264_frontend_smul_baugh_hcla_all_20260609_0324/ex264/aigs/ex264_smul_baugh_wooley_wallace_rev_abc_g_aig.aig,1,1,1,492,30,14760,9724,1.517894,0,0,1.812,semantic_signed_mul_exact,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace_rev; flow=abc_g_aig
ex264,ex264_smul_baugh_wooley_wallace_rev_wreduce_abc_g_aig,signed low8_high8:a*b,baugh_wooley_wallace_rev+wreduce_abc_g_aig,student/work/ex260_ex264_frontend_smul_baugh_hcla_all_20260609_0324/ex264/verilog/ex264_smul_baugh_wooley_wallace_rev.v,student/work/ex260_ex264_frontend_smul_baugh_hcla_all_20260609_0324/ex264/aigs/ex264_smul_baugh_wooley_wallace_rev_wreduce_abc_g_aig.aig,1,1,1,492,30,14760,9724,1.517894,0,0,1.902,semantic_signed_mul_exact,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace_rev; flow=wreduce_abc_g_aig
ex264,ex264_smul_baugh_wooley_wallace_rev_synth_preset_d13,signed low8_high8:a*b,baugh_wooley_wallace_rev+synth_preset_d13,student/work/ex260_ex264_frontend_smul_baugh_hcla_all_20260609_0324/ex264/verilog/ex264_smul_baugh_wooley_wallace_rev.v,student/work/ex260_ex264_frontend_smul_baugh_hcla_all_20260609_0324/ex264/aigs/ex264_smul_baugh_wooley_wallace_rev_synth_preset_d13.aig,1,1,1,480,32,15360,9724,1.579597,0,0,2.067,semantic_signed_mul_exact,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace_rev; flow=synth_preset_d13
ex264,ex264_smul_baugh_wooley_wallace_rev_synth_preset_d18,signed low8_high8:a*b,baugh_wooley_wallace_rev+synth_preset_d18,student/work/ex260_ex264_frontend_smul_baugh_hcla_all_20260609_0324/ex264/verilog/ex264_smul_baugh_wooley_wallace_rev.v,student/work/ex260_ex264_frontend_smul_baugh_hcla_all_20260609_0324/ex264/aigs/ex264_smul_baugh_wooley_wallace_rev_synth_preset_d18.aig,1,1,1,480,32,15360,9724,1.579597,0,0,1.915,semantic_signed_mul_exact,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace_rev; flow=synth_preset_d18
ex264,ex264_smul_baugh_wooley_wallace_outside_abc_g_aig,signed low8_high8:a*b,baugh_wooley_wallace_outside+abc_g_aig,student/work/ex260_ex264_frontend_smul_baugh_hcla_all_20260609_0324/ex264/verilog/ex264_smul_baugh_wooley_wallace_outside.v,student/work/ex260_ex264_frontend_smul_baugh_hcla_all_20260609_0324/ex264/aigs/ex264_smul_baugh_wooley_wallace_outside_abc_g_aig.aig,1,1,1,496,31,15376,9724,1.581242,0,0,1.770,semantic_signed_mul_exact,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace_outside; flow=abc_g_aig
ex264,ex264_smul_baugh_wooley_wallace_outside_wreduce_abc_g_aig,signed low8_high8:a*b,baugh_wooley_wallace_outside+wreduce_abc_g_aig,student/work/ex260_ex264_frontend_smul_baugh_hcla_all_20260609_0324/ex264/verilog/ex264_smul_baugh_wooley_wallace_outside.v,student/work/ex260_ex264_frontend_smul_baugh_hcla_all_20260609_0324/ex264/aigs/ex264_smul_baugh_wooley_wallace_outside_wreduce_abc_g_aig.aig,1,1,1,496,31,15376,9724,1.581242,0,0,1.796,semantic_signed_mul_exact,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace_outside; flow=wreduce_abc_g_aig
ex264,ex264_smul_baugh_wooley_wallace_outside_synth_preset_d13,signed low8_high8:a*b,baugh_wooley_wallace_outside+synth_preset_d13,student/work/ex260_ex264_frontend_smul_baugh_hcla_all_20260609_0324/ex264/verilog/ex264_smul_baugh_wooley_wallace_outside.v,student/work/ex260_ex264_frontend_smul_baugh_hcla_all_20260609_0324/ex264/aigs/ex264_smul_baugh_wooley_wallace_outside_synth_preset_d13.aig,1,1,1,494,32,15808,9724,1.625668,0,0,1.910,semantic_signed_mul_exact,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace_outside; flow=synth_preset_d13
ex264,ex264_smul_baugh_wooley_wallace_outside_synth_preset_d18,signed low8_high8:a*b,baugh_wooley_wallace_outside+synth_preset_d18,student/work/ex260_ex264_frontend_smul_baugh_hcla_all_20260609_0324/ex264/verilog/ex264_smul_baugh_wooley_wallace_outside.v,student/work/ex260_ex264_frontend_smul_baugh_hcla_all_20260609_0324/ex264/aigs/ex264_smul_baugh_wooley_wallace_outside_synth_preset_d18.aig,1,1,1,494,32,15808,9724,1.625668,0,0,1.913,semantic_signed_mul_exact,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace_outside; flow=synth_preset_d18
