case,candidate_id,hypothesis,variant,verilog_path,aig_path,verified_truth,synthesized,equivalent,area,delay,adp,reference_adp,adp_ratio_to_reference,within_1p5_reference,beats_reference,runtime_sec,classification,notes
ex270,ex270_square_direct_square_abc_g_aig,unsigned_square_x_times_x,direct_square+abc_g_aig,student/work/ex270_ex274_frontend_square_structures_20260609_1138_core/ex270/verilog/ex270_square_direct_square.v,student/work/ex270_ex274_frontend_square_structures_20260609_1138_core/ex270/aigs/ex270_square_direct_square_abc_g_aig.aig,1,1,1,270,33,8910,2076,4.291908,0,0,0.243,semantic_rtl,exact unsigned 8-bit square x*x over 256 inputs; source=direct_square; flow=abc_g_aig
ex273,ex273_square_wallace_square_outside_hcla4_abc_g_aig,unsigned_square_x_times_x,wallace_square_outside_hcla4+abc_g_aig,student/work/ex270_ex274_frontend_square_structures_20260609_1138_core/ex273/verilog/ex273_square_wallace_square_outside_hcla4.v,student/work/ex270_ex274_frontend_square_structures_20260609_1138_core/ex273/aigs/ex273_square_wallace_square_outside_hcla4_abc_g_aig.aig,1,1,1,721,41,29561,15078,1.960539,0,0,0.834,square_specific_structural_rtl,exact unsigned 14-bit square x*x over 16384 inputs; source=wallace_square_outside_hcla4; flow=abc_g_aig
ex273,ex273_square_wallace_square_outside_hcla4_wreduce_abc_g_aig,unsigned_square_x_times_x,wallace_square_outside_hcla4+wreduce_abc_g_aig,student/work/ex270_ex274_frontend_square_structures_20260609_1138_core/ex273/verilog/ex273_square_wallace_square_outside_hcla4.v,student/work/ex270_ex274_frontend_square_structures_20260609_1138_core/ex273/aigs/ex273_square_wallace_square_outside_hcla4_wreduce_abc_g_aig.aig,1,1,1,723,40,28920,15078,1.918026,0,0,0.821,square_specific_structural_rtl,exact unsigned 14-bit square x*x over 16384 inputs; source=wallace_square_outside_hcla4; flow=wreduce_abc_g_aig
ex273,ex273_square_wallace_square_outside_hcla6_abc_g_aig,unsigned_square_x_times_x,wallace_square_outside_hcla6+abc_g_aig,student/work/ex270_ex274_frontend_square_structures_20260609_1138_core/ex273/verilog/ex273_square_wallace_square_outside_hcla6.v,student/work/ex270_ex274_frontend_square_structures_20260609_1138_core/ex273/aigs/ex273_square_wallace_square_outside_hcla6_abc_g_aig.aig,1,1,1,719,41,29479,15078,1.955100,0,0,0.775,square_specific_structural_rtl,exact unsigned 14-bit square x*x over 16384 inputs; source=wallace_square_outside_hcla6; flow=abc_g_aig
ex273,ex273_square_wallace_square_outside_hcla6_wreduce_abc_g_aig,unsigned_square_x_times_x,wallace_square_outside_hcla6+wreduce_abc_g_aig,student/work/ex270_ex274_frontend_square_structures_20260609_1138_core/ex273/verilog/ex273_square_wallace_square_outside_hcla6.v,student/work/ex270_ex274_frontend_square_structures_20260609_1138_core/ex273/aigs/ex273_square_wallace_square_outside_hcla6_wreduce_abc_g_aig.aig,1,1,1,719,42,30198,15078,2.002786,0,0,0.827,square_specific_structural_rtl,exact unsigned 14-bit square x*x over 16384 inputs; source=wallace_square_outside_hcla6; flow=wreduce_abc_g_aig
ex273,ex273_square_dadda_square_abc_g_aig,unsigned_square_x_times_x,dadda_square+abc_g_aig,student/work/ex270_ex274_frontend_square_structures_20260609_1138_core/ex273/verilog/ex273_square_dadda_square.v,student/work/ex270_ex274_frontend_square_structures_20260609_1138_core/ex273/aigs/ex273_square_dadda_square_abc_g_aig.aig,1,1,1,730,47,34310,15078,2.275501,0,0,0.770,square_specific_structural_rtl,exact unsigned 14-bit square x*x over 16384 inputs; source=dadda_square; flow=abc_g_aig
ex273,ex273_square_dadda_square_wreduce_abc_g_aig,unsigned_square_x_times_x,dadda_square+wreduce_abc_g_aig,student/work/ex270_ex274_frontend_square_structures_20260609_1138_core/ex273/verilog/ex273_square_dadda_square.v,student/work/ex270_ex274_frontend_square_structures_20260609_1138_core/ex273/aigs/ex273_square_dadda_square_wreduce_abc_g_aig.aig,1,1,1,730,47,34310,15078,2.275501,0,0,0.753,square_specific_structural_rtl,exact unsigned 14-bit square x*x over 16384 inputs; source=dadda_square; flow=wreduce_abc_g_aig
ex273,ex273_square_dadda_square_hcla4_abc_g_aig,unsigned_square_x_times_x,dadda_square_hcla4+abc_g_aig,student/work/ex270_ex274_frontend_square_structures_20260609_1138_core/ex273/verilog/ex273_square_dadda_square_hcla4.v,student/work/ex270_ex274_frontend_square_structures_20260609_1138_core/ex273/aigs/ex273_square_dadda_square_hcla4_abc_g_aig.aig,1,1,1,738,44,32472,15078,2.153601,0,0,0.810,square_specific_structural_rtl,exact unsigned 14-bit square x*x over 16384 inputs; source=dadda_square_hcla4; flow=abc_g_aig
ex273,ex273_square_dadda_square_hcla4_wreduce_abc_g_aig,unsigned_square_x_times_x,dadda_square_hcla4+wreduce_abc_g_aig,student/work/ex270_ex274_frontend_square_structures_20260609_1138_core/ex273/verilog/ex273_square_dadda_square_hcla4.v,student/work/ex270_ex274_frontend_square_structures_20260609_1138_core/ex273/aigs/ex273_square_dadda_square_hcla4_wreduce_abc_g_aig.aig,1,1,1,756,43,32508,15078,2.155989,0,0,0.838,square_specific_structural_rtl,exact unsigned 14-bit square x*x over 16384 inputs; source=dadda_square_hcla4; flow=wreduce_abc_g_aig
ex273,ex273_square_dadda_square_hcla6_abc_g_aig,unsigned_square_x_times_x,dadda_square_hcla6+abc_g_aig,student/work/ex270_ex274_frontend_square_structures_20260609_1138_core/ex273/verilog/ex273_square_dadda_square_hcla6.v,student/work/ex270_ex274_frontend_square_structures_20260609_1138_core/ex273/aigs/ex273_square_dadda_square_hcla6_abc_g_aig.aig,1,1,1,743,45,33435,15078,2.217469,0,0,0.785,square_specific_structural_rtl,exact unsigned 14-bit square x*x over 16384 inputs; source=dadda_square_hcla6; flow=abc_g_aig
ex273,ex273_square_dadda_square_hcla6_wreduce_abc_g_aig,unsigned_square_x_times_x,dadda_square_hcla6+wreduce_abc_g_aig,student/work/ex270_ex274_frontend_square_structures_20260609_1138_core/ex273/verilog/ex273_square_dadda_square_hcla6.v,student/work/ex270_ex274_frontend_square_structures_20260609_1138_core/ex273/aigs/ex273_square_dadda_square_hcla6_wreduce_abc_g_aig.aig,1,1,1,751,44,33044,15078,2.191537,0,0,0.820,square_specific_structural_rtl,exact unsigned 14-bit square x*x over 16384 inputs; source=dadda_square_hcla6; flow=wreduce_abc_g_aig
ex273,ex273_square_low_high_split_abc_g_aig,unsigned_square_x_times_x,low_high_split+abc_g_aig,student/work/ex270_ex274_frontend_square_structures_20260609_1138_core/ex273/verilog/ex273_square_low_high_split.v,student/work/ex270_ex274_frontend_square_structures_20260609_1138_core/ex273/aigs/ex273_square_low_high_split_abc_g_aig.aig,1,1,1,861,58,49938,15078,3.311978,0,0,0.749,square_specific_structural_rtl,exact unsigned 14-bit square x*x over 16384 inputs; source=low_high_split; flow=abc_g_aig
ex273,ex273_square_low_high_split_wreduce_abc_g_aig,unsigned_square_x_times_x,low_high_split+wreduce_abc_g_aig,student/work/ex270_ex274_frontend_square_structures_20260609_1138_core/ex273/verilog/ex273_square_low_high_split.v,student/work/ex270_ex274_frontend_square_structures_20260609_1138_core/ex273/aigs/ex273_square_low_high_split_wreduce_abc_g_aig.aig,1,1,1,856,58,49648,15078,3.292744,0,0,0.783,square_specific_structural_rtl,exact unsigned 14-bit square x*x over 16384 inputs; source=low_high_split; flow=wreduce_abc_g_aig
ex273,ex273_square_low_high_split_hcla_abc_g_aig,unsigned_square_x_times_x,low_high_split_hcla+abc_g_aig,student/work/ex270_ex274_frontend_square_structures_20260609_1138_core/ex273/verilog/ex273_square_low_high_split_hcla.v,student/work/ex270_ex274_frontend_square_structures_20260609_1138_core/ex273/aigs/ex273_square_low_high_split_hcla_abc_g_aig.aig,1,1,1,930,46,42780,15078,2.837246,0,0,0.817,square_specific_structural_rtl,exact unsigned 14-bit square x*x over 16384 inputs; source=low_high_split_hcla; flow=abc_g_aig
ex273,ex273_square_low_high_split_hcla_wreduce_abc_g_aig,unsigned_square_x_times_x,low_high_split_hcla+wreduce_abc_g_aig,student/work/ex270_ex274_frontend_square_structures_20260609_1138_core/ex273/verilog/ex273_square_low_high_split_hcla.v,student/work/ex270_ex274_frontend_square_structures_20260609_1138_core/ex273/aigs/ex273_square_low_high_split_hcla_wreduce_abc_g_aig.aig,1,1,1,917,44,40348,15078,2.675952,0,0,0.872,square_specific_structural_rtl,exact unsigned 14-bit square x*x over 16384 inputs; source=low_high_split_hcla; flow=wreduce_abc_g_aig
ex274,ex274_square_direct_square_abc_g_aig,unsigned_square_x_times_x,direct_square+abc_g_aig,student/work/ex270_ex274_frontend_square_structures_20260609_1138_core/ex274/verilog/ex274_square_direct_square.v,student/work/ex270_ex274_frontend_square_structures_20260609_1138_core/ex274/aigs/ex274_square_direct_square_abc_g_aig.aig,1,1,1,1571,68,106828,21630,4.938881,0,0,3.546,semantic_rtl,exact unsigned 16-bit square x*x over 65536 inputs; source=direct_square; flow=abc_g_aig
ex274,ex274_square_direct_square_wreduce_abc_g_aig,unsigned_square_x_times_x,direct_square+wreduce_abc_g_aig,student/work/ex270_ex274_frontend_square_structures_20260609_1138_core/ex274/verilog/ex274_square_direct_square.v,student/work/ex270_ex274_frontend_square_structures_20260609_1138_core/ex274/aigs/ex274_square_direct_square_wreduce_abc_g_aig.aig,1,1,1,1571,68,106828,21630,4.938881,0,0,3.512,semantic_rtl,exact unsigned 16-bit square x*x over 65536 inputs; source=direct_square; flow=wreduce_abc_g_aig
ex274,ex274_square_wallace_square_abc_g_aig,unsigned_square_x_times_x,wallace_square+abc_g_aig,student/work/ex270_ex274_frontend_square_structures_20260609_1138_core/ex274/verilog/ex274_square_wallace_square.v,student/work/ex270_ex274_frontend_square_structures_20260609_1138_core/ex274/aigs/ex274_square_wallace_square_abc_g_aig.aig,1,1,1,974,56,54544,21630,2.521683,0,0,3.447,square_specific_structural_rtl,exact unsigned 16-bit square x*x over 65536 inputs; source=wallace_square; flow=abc_g_aig
ex274,ex274_square_wallace_square_wreduce_abc_g_aig,unsigned_square_x_times_x,wallace_square+wreduce_abc_g_aig,student/work/ex270_ex274_frontend_square_structures_20260609_1138_core/ex274/verilog/ex274_square_wallace_square.v,student/work/ex270_ex274_frontend_square_structures_20260609_1138_core/ex274/aigs/ex274_square_wallace_square_wreduce_abc_g_aig.aig,1,1,1,974,56,54544,21630,2.521683,0,0,3.488,square_specific_structural_rtl,exact unsigned 16-bit square x*x over 65536 inputs; source=wallace_square; flow=wreduce_abc_g_aig
ex274,ex274_square_wallace_square_rev_abc_g_aig,unsigned_square_x_times_x,wallace_square_rev+abc_g_aig,student/work/ex270_ex274_frontend_square_structures_20260609_1138_core/ex274/verilog/ex274_square_wallace_square_rev.v,student/work/ex270_ex274_frontend_square_structures_20260609_1138_core/ex274/aigs/ex274_square_wallace_square_rev_abc_g_aig.aig,1,1,1,974,60,58440,21630,2.701803,0,0,3.451,square_specific_structural_rtl,exact unsigned 16-bit square x*x over 65536 inputs; source=wallace_square_rev; flow=abc_g_aig
ex274,ex274_square_wallace_square_rev_wreduce_abc_g_aig,unsigned_square_x_times_x,wallace_square_rev+wreduce_abc_g_aig,student/work/ex270_ex274_frontend_square_structures_20260609_1138_core/ex274/verilog/ex274_square_wallace_square_rev.v,student/work/ex270_ex274_frontend_square_structures_20260609_1138_core/ex274/aigs/ex274_square_wallace_square_rev_wreduce_abc_g_aig.aig,1,1,1,974,60,58440,21630,2.701803,0,0,3.470,square_specific_structural_rtl,exact unsigned 16-bit square x*x over 65536 inputs; source=wallace_square_rev; flow=wreduce_abc_g_aig
ex274,ex274_square_wallace_square_outside_abc_g_aig,unsigned_square_x_times_x,wallace_square_outside+abc_g_aig,student/work/ex270_ex274_frontend_square_structures_20260609_1138_core/ex274/verilog/ex274_square_wallace_square_outside.v,student/work/ex270_ex274_frontend_square_structures_20260609_1138_core/ex274/aigs/ex274_square_wallace_square_outside_abc_g_aig.aig,1,1,1,943,54,50922,21630,2.354230,0,0,3.474,square_specific_structural_rtl,exact unsigned 16-bit square x*x over 65536 inputs; source=wallace_square_outside; flow=abc_g_aig
ex274,ex274_square_wallace_square_outside_wreduce_abc_g_aig,unsigned_square_x_times_x,wallace_square_outside+wreduce_abc_g_aig,student/work/ex270_ex274_frontend_square_structures_20260609_1138_core/ex274/verilog/ex274_square_wallace_square_outside.v,student/work/ex270_ex274_frontend_square_structures_20260609_1138_core/ex274/aigs/ex274_square_wallace_square_outside_wreduce_abc_g_aig.aig,1,1,1,943,54,50922,21630,2.354230,0,0,3.468,square_specific_structural_rtl,exact unsigned 16-bit square x*x over 65536 inputs; source=wallace_square_outside; flow=wreduce_abc_g_aig
ex274,ex274_square_wallace_square_hcla4_abc_g_aig,unsigned_square_x_times_x,wallace_square_hcla4+abc_g_aig,student/work/ex270_ex274_frontend_square_structures_20260609_1138_core/ex274/verilog/ex274_square_wallace_square_hcla4.v,student/work/ex270_ex274_frontend_square_structures_20260609_1138_core/ex274/aigs/ex274_square_wallace_square_hcla4_abc_g_aig.aig,1,1,1,1013,47,47611,21630,2.201156,0,0,3.796,square_specific_structural_rtl,exact unsigned 16-bit square x*x over 65536 inputs; source=wallace_square_hcla4; flow=abc_g_aig
ex274,ex274_square_wallace_square_hcla4_wreduce_abc_g_aig,unsigned_square_x_times_x,wallace_square_hcla4+wreduce_abc_g_aig,student/work/ex270_ex274_frontend_square_structures_20260609_1138_core/ex274/verilog/ex274_square_wallace_square_hcla4.v,student/work/ex270_ex274_frontend_square_structures_20260609_1138_core/ex274/aigs/ex274_square_wallace_square_hcla4_wreduce_abc_g_aig.aig,1,1,1,1002,49,49098,21630,2.269903,0,0,3.763,square_specific_structural_rtl,exact unsigned 16-bit square x*x over 65536 inputs; source=wallace_square_hcla4; flow=wreduce_abc_g_aig
ex274,ex274_square_wallace_square_hcla6_abc_g_aig,unsigned_square_x_times_x,wallace_square_hcla6+abc_g_aig,student/work/ex270_ex274_frontend_square_structures_20260609_1138_core/ex274/verilog/ex274_square_wallace_square_hcla6.v,student/work/ex270_ex274_frontend_square_structures_20260609_1138_core/ex274/aigs/ex274_square_wallace_square_hcla6_abc_g_aig.aig,1,1,1,1000,47,47000,21630,2.172908,0,0,3.850,square_specific_structural_rtl,exact unsigned 16-bit square x*x over 65536 inputs; source=wallace_square_hcla6; flow=abc_g_aig
ex274,ex274_square_wallace_square_hcla6_wreduce_abc_g_aig,unsigned_square_x_times_x,wallace_square_hcla6+wreduce_abc_g_aig,student/work/ex270_ex274_frontend_square_structures_20260609_1138_core/ex274/verilog/ex274_square_wallace_square_hcla6.v,student/work/ex270_ex274_frontend_square_structures_20260609_1138_core/ex274/aigs/ex274_square_wallace_square_hcla6_wreduce_abc_g_aig.aig,1,1,1,999,49,48951,21630,2.263107,0,0,3.877,square_specific_structural_rtl,exact unsigned 16-bit square x*x over 65536 inputs; source=wallace_square_hcla6; flow=wreduce_abc_g_aig
ex274,ex274_square_wallace_square_hcla8_abc_g_aig,unsigned_square_x_times_x,wallace_square_hcla8+abc_g_aig,student/work/ex270_ex274_frontend_square_structures_20260609_1138_core/ex274/verilog/ex274_square_wallace_square_hcla8.v,student/work/ex270_ex274_frontend_square_structures_20260609_1138_core/ex274/aigs/ex274_square_wallace_square_hcla8_abc_g_aig.aig,1,1,1,1006,49,49294,21630,2.278964,0,0,3.645,square_specific_structural_rtl,exact unsigned 16-bit square x*x over 65536 inputs; source=wallace_square_hcla8; flow=abc_g_aig
ex274,ex274_square_wallace_square_hcla8_wreduce_abc_g_aig,unsigned_square_x_times_x,wallace_square_hcla8+wreduce_abc_g_aig,student/work/ex270_ex274_frontend_square_structures_20260609_1138_core/ex274/verilog/ex274_square_wallace_square_hcla8.v,student/work/ex270_ex274_frontend_square_structures_20260609_1138_core/ex274/aigs/ex274_square_wallace_square_hcla8_wreduce_abc_g_aig.aig,1,1,1,997,49,48853,21630,2.258576,0,0,3.820,square_specific_structural_rtl,exact unsigned 16-bit square x*x over 65536 inputs; source=wallace_square_hcla8; flow=wreduce_abc_g_aig
ex274,ex274_square_wallace_square_outside_hcla4_abc_g_aig,unsigned_square_x_times_x,wallace_square_outside_hcla4+abc_g_aig,student/work/ex270_ex274_frontend_square_structures_20260609_1138_core/ex274/verilog/ex274_square_wallace_square_outside_hcla4.v,student/work/ex270_ex274_frontend_square_structures_20260609_1138_core/ex274/aigs/ex274_square_wallace_square_outside_hcla4_abc_g_aig.aig,1,1,1,965,48,46320,21630,2.141470,0,0,3.681,square_specific_structural_rtl,exact unsigned 16-bit square x*x over 65536 inputs; source=wallace_square_outside_hcla4; flow=abc_g_aig
ex274,ex274_square_wallace_square_outside_hcla4_wreduce_abc_g_aig,unsigned_square_x_times_x,wallace_square_outside_hcla4+wreduce_abc_g_aig,student/work/ex270_ex274_frontend_square_structures_20260609_1138_core/ex274/verilog/ex274_square_wallace_square_outside_hcla4.v,student/work/ex270_ex274_frontend_square_structures_20260609_1138_core/ex274/aigs/ex274_square_wallace_square_outside_hcla4_wreduce_abc_g_aig.aig,1,1,1,971,47,45637,21630,2.109894,0,0,3.917,square_specific_structural_rtl,exact unsigned 16-bit square x*x over 65536 inputs; source=wallace_square_outside_hcla4; flow=wreduce_abc_g_aig
ex274,ex274_square_wallace_square_outside_hcla6_abc_g_aig,unsigned_square_x_times_x,wallace_square_outside_hcla6+abc_g_aig,student/work/ex270_ex274_frontend_square_structures_20260609_1138_core/ex274/verilog/ex274_square_wallace_square_outside_hcla6.v,student/work/ex270_ex274_frontend_square_structures_20260609_1138_core/ex274/aigs/ex274_square_wallace_square_outside_hcla6_abc_g_aig.aig,1,1,1,968,46,44528,21630,2.058622,0,0,3.710,square_specific_structural_rtl,exact unsigned 16-bit square x*x over 65536 inputs; source=wallace_square_outside_hcla6; flow=abc_g_aig
ex274,ex274_square_wallace_square_outside_hcla6_wreduce_abc_g_aig,unsigned_square_x_times_x,wallace_square_outside_hcla6+wreduce_abc_g_aig,student/work/ex270_ex274_frontend_square_structures_20260609_1138_core/ex274/verilog/ex274_square_wallace_square_outside_hcla6.v,student/work/ex270_ex274_frontend_square_structures_20260609_1138_core/ex274/aigs/ex274_square_wallace_square_outside_hcla6_wreduce_abc_g_aig.aig,1,1,1,970,48,46560,21630,2.152566,0,0,3.605,square_specific_structural_rtl,exact unsigned 16-bit square x*x over 65536 inputs; source=wallace_square_outside_hcla6; flow=wreduce_abc_g_aig
ex274,ex274_square_dadda_square_abc_g_aig,unsigned_square_x_times_x,dadda_square+abc_g_aig,student/work/ex270_ex274_frontend_square_structures_20260609_1138_core/ex274/verilog/ex274_square_dadda_square.v,student/work/ex270_ex274_frontend_square_structures_20260609_1138_core/ex274/aigs/ex274_square_dadda_square_abc_g_aig.aig,1,1,1,978,57,55746,21630,2.577254,0,0,3.473,square_specific_structural_rtl,exact unsigned 16-bit square x*x over 65536 inputs; source=dadda_square; flow=abc_g_aig
ex274,ex274_square_dadda_square_wreduce_abc_g_aig,unsigned_square_x_times_x,dadda_square+wreduce_abc_g_aig,student/work/ex270_ex274_frontend_square_structures_20260609_1138_core/ex274/verilog/ex274_square_dadda_square.v,student/work/ex270_ex274_frontend_square_structures_20260609_1138_core/ex274/aigs/ex274_square_dadda_square_wreduce_abc_g_aig.aig,1,1,1,978,57,55746,21630,2.577254,0,0,3.461,square_specific_structural_rtl,exact unsigned 16-bit square x*x over 65536 inputs; source=dadda_square; flow=wreduce_abc_g_aig
ex274,ex274_square_dadda_square_hcla4_abc_g_aig,unsigned_square_x_times_x,dadda_square_hcla4+abc_g_aig,student/work/ex270_ex274_frontend_square_structures_20260609_1138_core/ex274/verilog/ex274_square_dadda_square_hcla4.v,student/work/ex270_ex274_frontend_square_structures_20260609_1138_core/ex274/aigs/ex274_square_dadda_square_hcla4_abc_g_aig.aig,1,1,1,1006,53,53318,21630,2.465002,0,0,3.632,square_specific_structural_rtl,exact unsigned 16-bit square x*x over 65536 inputs; source=dadda_square_hcla4; flow=abc_g_aig
ex274,ex274_square_dadda_square_hcla4_wreduce_abc_g_aig,unsigned_square_x_times_x,dadda_square_hcla4+wreduce_abc_g_aig,student/work/ex270_ex274_frontend_square_structures_20260609_1138_core/ex274/verilog/ex274_square_dadda_square_hcla4.v,student/work/ex270_ex274_frontend_square_structures_20260609_1138_core/ex274/aigs/ex274_square_dadda_square_hcla4_wreduce_abc_g_aig.aig,1,1,1,988,53,52364,21630,2.420897,0,0,3.720,square_specific_structural_rtl,exact unsigned 16-bit square x*x over 65536 inputs; source=dadda_square_hcla4; flow=wreduce_abc_g_aig
ex274,ex274_square_dadda_square_hcla6_abc_g_aig,unsigned_square_x_times_x,dadda_square_hcla6+abc_g_aig,student/work/ex270_ex274_frontend_square_structures_20260609_1138_core/ex274/verilog/ex274_square_dadda_square_hcla6.v,student/work/ex270_ex274_frontend_square_structures_20260609_1138_core/ex274/aigs/ex274_square_dadda_square_hcla6_abc_g_aig.aig,1,1,1,995,50,49750,21630,2.300046,0,0,3.620,square_specific_structural_rtl,exact unsigned 16-bit square x*x over 65536 inputs; source=dadda_square_hcla6; flow=abc_g_aig
ex274,ex274_square_dadda_square_hcla6_wreduce_abc_g_aig,unsigned_square_x_times_x,dadda_square_hcla6+wreduce_abc_g_aig,student/work/ex270_ex274_frontend_square_structures_20260609_1138_core/ex274/verilog/ex274_square_dadda_square_hcla6.v,student/work/ex270_ex274_frontend_square_structures_20260609_1138_core/ex274/aigs/ex274_square_dadda_square_hcla6_wreduce_abc_g_aig.aig,1,1,1,989,52,51428,21630,2.377624,0,0,3.899,square_specific_structural_rtl,exact unsigned 16-bit square x*x over 65536 inputs; source=dadda_square_hcla6; flow=wreduce_abc_g_aig
ex274,ex274_square_low_high_split_abc_g_aig,unsigned_square_x_times_x,low_high_split+abc_g_aig,student/work/ex270_ex274_frontend_square_structures_20260609_1138_core/ex274/verilog/ex274_square_low_high_split.v,student/work/ex270_ex274_frontend_square_structures_20260609_1138_core/ex274/aigs/ex274_square_low_high_split_abc_g_aig.aig,1,1,1,1119,63,70497,21630,3.259223,0,0,4.856,square_specific_structural_rtl,exact unsigned 16-bit square x*x over 65536 inputs; source=low_high_split; flow=abc_g_aig
ex274,ex274_square_low_high_split_wreduce_abc_g_aig,unsigned_square_x_times_x,low_high_split+wreduce_abc_g_aig,student/work/ex270_ex274_frontend_square_structures_20260609_1138_core/ex274/verilog/ex274_square_low_high_split.v,student/work/ex270_ex274_frontend_square_structures_20260609_1138_core/ex274/aigs/ex274_square_low_high_split_wreduce_abc_g_aig.aig,1,1,1,1133,63,71379,21630,3.300000,0,0,4.316,square_specific_structural_rtl,exact unsigned 16-bit square x*x over 65536 inputs; source=low_high_split; flow=wreduce_abc_g_aig
ex274,ex274_square_low_high_split_hcla_abc_g_aig,unsigned_square_x_times_x,low_high_split_hcla+abc_g_aig,student/work/ex270_ex274_frontend_square_structures_20260609_1138_core/ex274/verilog/ex274_square_low_high_split_hcla.v,student/work/ex270_ex274_frontend_square_structures_20260609_1138_core/ex274/aigs/ex274_square_low_high_split_hcla_abc_g_aig.aig,1,1,1,1236,48,59328,21630,2.742857,0,0,4.831,square_specific_structural_rtl,exact unsigned 16-bit square x*x over 65536 inputs; source=low_high_split_hcla; flow=abc_g_aig
ex274,ex274_square_low_high_split_hcla_wreduce_abc_g_aig,unsigned_square_x_times_x,low_high_split_hcla+wreduce_abc_g_aig,student/work/ex270_ex274_frontend_square_structures_20260609_1138_core/ex274/verilog/ex274_square_low_high_split_hcla.v,student/work/ex270_ex274_frontend_square_structures_20260609_1138_core/ex274/aigs/ex274_square_low_high_split_hcla_wreduce_abc_g_aig.aig,1,1,1,1231,48,59088,21630,2.731761,0,0,4.067,square_specific_structural_rtl,exact unsigned 16-bit square x*x over 65536 inputs; source=low_high_split_hcla; flow=wreduce_abc_g_aig
