case,candidate_id,hypothesis,variant,verilog_path,aig_path,verified_truth,synthesized,equivalent,area,delay,adp,reference_adp,adp_ratio_to_reference,within_1p5_reference,beats_reference,runtime_sec,classification,notes
ex273,ex273_square_hybrid_bddtop4_abc_g_aig_d16,unsigned_square_x_times_x,hybrid_bddtop4+abc_g_aig_d16,student/work/ex273_ex274_frontend_square_best_delaytarget_20260609_1345/ex273/verilog/ex273_square_hybrid_bddtop4.v,student/work/ex273_ex274_frontend_square_best_delaytarget_20260609_1345/ex273/aigs/ex273_square_hybrid_bddtop4_abc_g_aig_d16.aig,1,1,1,800,35,28000,15078,1.857010,0,0,0.788,square_specific_structural_rtl,exact unsigned 14-bit square x*x over 16384 inputs; source=hybrid_bddtop4; flow=abc_g_aig_d16
ex274,ex274_square_hybrid_bddtop2_trunc_order_outside_synth_preset_d20,unsigned_square_x_times_x,hybrid_bddtop2_trunc_order_outside+synth_preset_d20,student/work/ex273_ex274_frontend_square_best_delaytarget_20260609_1345/ex274/verilog/ex274_square_hybrid_bddtop2_trunc_order_outside.v,student/work/ex273_ex274_frontend_square_best_delaytarget_20260609_1345/ex274/aigs/ex274_square_hybrid_bddtop2_trunc_order_outside_synth_preset_d20.aig,1,1,1,987,43,42441,21630,1.962136,0,0,4.989,square_specific_structural_rtl,exact unsigned 16-bit square x*x over 65536 inputs; source=hybrid_bddtop2_trunc_order_outside; flow=synth_preset_d20
ex274,ex274_square_hybrid_bddtop2_trunc_order_outside_synth_preset_d24,unsigned_square_x_times_x,hybrid_bddtop2_trunc_order_outside+synth_preset_d24,student/work/ex273_ex274_frontend_square_best_delaytarget_20260609_1345/ex274/verilog/ex274_square_hybrid_bddtop2_trunc_order_outside.v,student/work/ex273_ex274_frontend_square_best_delaytarget_20260609_1345/ex274/aigs/ex274_square_hybrid_bddtop2_trunc_order_outside_synth_preset_d24.aig,1,1,1,987,43,42441,21630,1.962136,0,0,4.020,square_specific_structural_rtl,exact unsigned 16-bit square x*x over 65536 inputs; source=hybrid_bddtop2_trunc_order_outside; flow=synth_preset_d24
ex274,ex274_square_hybrid_bddtop4_order_outside_abc_g_aig_d16,unsigned_square_x_times_x,hybrid_bddtop4_order_outside+abc_g_aig_d16,student/work/ex273_ex274_frontend_square_best_delaytarget_20260609_1345/ex274/verilog/ex274_square_hybrid_bddtop4_order_outside.v,student/work/ex273_ex274_frontend_square_best_delaytarget_20260609_1345/ex274/aigs/ex274_square_hybrid_bddtop4_order_outside_abc_g_aig_d16.aig,1,1,1,1203,41,49323,21630,2.280305,0,0,5.230,square_specific_structural_rtl,exact unsigned 16-bit square x*x over 65536 inputs; source=hybrid_bddtop4_order_outside; flow=abc_g_aig_d16
ex274,ex274_square_hybrid_bddtop4_order_outside_abc_g_aig_d20,unsigned_square_x_times_x,hybrid_bddtop4_order_outside+abc_g_aig_d20,student/work/ex273_ex274_frontend_square_best_delaytarget_20260609_1345/ex274/verilog/ex274_square_hybrid_bddtop4_order_outside.v,student/work/ex273_ex274_frontend_square_best_delaytarget_20260609_1345/ex274/aigs/ex274_square_hybrid_bddtop4_order_outside_abc_g_aig_d20.aig,1,1,1,1203,41,49323,21630,2.280305,0,0,3.581,square_specific_structural_rtl,exact unsigned 16-bit square x*x over 65536 inputs; source=hybrid_bddtop4_order_outside; flow=abc_g_aig_d20
ex274,ex274_square_hybrid_bddtop4_order_outside_abc_g_aig_d24,unsigned_square_x_times_x,hybrid_bddtop4_order_outside+abc_g_aig_d24,student/work/ex273_ex274_frontend_square_best_delaytarget_20260609_1345/ex274/verilog/ex274_square_hybrid_bddtop4_order_outside.v,student/work/ex273_ex274_frontend_square_best_delaytarget_20260609_1345/ex274/aigs/ex274_square_hybrid_bddtop4_order_outside_abc_g_aig_d24.aig,1,1,1,1203,41,49323,21630,2.280305,0,0,3.607,square_specific_structural_rtl,exact unsigned 16-bit square x*x over 65536 inputs; source=hybrid_bddtop4_order_outside; flow=abc_g_aig_d24
ex274,ex274_square_hybrid_bddtop4_order_outside_synth_preset_d16,unsigned_square_x_times_x,hybrid_bddtop4_order_outside+synth_preset_d16,student/work/ex273_ex274_frontend_square_best_delaytarget_20260609_1345/ex274/verilog/ex274_square_hybrid_bddtop4_order_outside.v,student/work/ex273_ex274_frontend_square_best_delaytarget_20260609_1345/ex274/aigs/ex274_square_hybrid_bddtop4_order_outside_synth_preset_d16.aig,1,1,1,1149,41,47109,21630,2.177947,0,0,3.965,square_specific_structural_rtl,exact unsigned 16-bit square x*x over 65536 inputs; source=hybrid_bddtop4_order_outside; flow=synth_preset_d16
ex274,ex274_square_hybrid_bddtop4_order_outside_synth_preset_d20,unsigned_square_x_times_x,hybrid_bddtop4_order_outside+synth_preset_d20,student/work/ex273_ex274_frontend_square_best_delaytarget_20260609_1345/ex274/verilog/ex274_square_hybrid_bddtop4_order_outside.v,student/work/ex273_ex274_frontend_square_best_delaytarget_20260609_1345/ex274/aigs/ex274_square_hybrid_bddtop4_order_outside_synth_preset_d20.aig,1,1,1,1149,41,47109,21630,2.177947,0,0,3.956,square_specific_structural_rtl,exact unsigned 16-bit square x*x over 65536 inputs; source=hybrid_bddtop4_order_outside; flow=synth_preset_d20
ex274,ex274_square_hybrid_bddtop4_order_outside_synth_preset_d24,unsigned_square_x_times_x,hybrid_bddtop4_order_outside+synth_preset_d24,student/work/ex273_ex274_frontend_square_best_delaytarget_20260609_1345/ex274/verilog/ex274_square_hybrid_bddtop4_order_outside.v,student/work/ex273_ex274_frontend_square_best_delaytarget_20260609_1345/ex274/aigs/ex274_square_hybrid_bddtop4_order_outside_synth_preset_d24.aig,1,1,1,1149,41,47109,21630,2.177947,0,0,3.877,square_specific_structural_rtl,exact unsigned 16-bit square x*x over 65536 inputs; source=hybrid_bddtop4_order_outside; flow=synth_preset_d24
ex274,ex274_square_hybrid_bddtop2_cmp1_trunc_abc_g_aig_d16,unsigned_square_x_times_x,hybrid_bddtop2_cmp1_trunc+abc_g_aig_d16,student/work/ex273_ex274_frontend_square_best_delaytarget_20260609_1345/ex274/verilog/ex274_square_hybrid_bddtop2_cmp1_trunc.v,student/work/ex273_ex274_frontend_square_best_delaytarget_20260609_1345/ex274/aigs/ex274_square_hybrid_bddtop2_cmp1_trunc_abc_g_aig_d16.aig,1,1,1,1020,42,42840,21630,1.980583,0,0,3.610,square_specific_structural_rtl,exact unsigned 16-bit square x*x over 65536 inputs; source=hybrid_bddtop2_cmp1_trunc; flow=abc_g_aig_d16
ex274,ex274_square_hybrid_bddtop2_cmp1_trunc_abc_g_aig_d20,unsigned_square_x_times_x,hybrid_bddtop2_cmp1_trunc+abc_g_aig_d20,student/work/ex273_ex274_frontend_square_best_delaytarget_20260609_1345/ex274/verilog/ex274_square_hybrid_bddtop2_cmp1_trunc.v,student/work/ex273_ex274_frontend_square_best_delaytarget_20260609_1345/ex274/aigs/ex274_square_hybrid_bddtop2_cmp1_trunc_abc_g_aig_d20.aig,1,1,1,1020,42,42840,21630,1.980583,0,0,3.599,square_specific_structural_rtl,exact unsigned 16-bit square x*x over 65536 inputs; source=hybrid_bddtop2_cmp1_trunc; flow=abc_g_aig_d20
ex274,ex274_square_hybrid_bddtop2_cmp1_trunc_abc_g_aig_d24,unsigned_square_x_times_x,hybrid_bddtop2_cmp1_trunc+abc_g_aig_d24,student/work/ex273_ex274_frontend_square_best_delaytarget_20260609_1345/ex274/verilog/ex274_square_hybrid_bddtop2_cmp1_trunc.v,student/work/ex273_ex274_frontend_square_best_delaytarget_20260609_1345/ex274/aigs/ex274_square_hybrid_bddtop2_cmp1_trunc_abc_g_aig_d24.aig,1,1,1,1020,42,42840,21630,1.980583,0,0,3.687,square_specific_structural_rtl,exact unsigned 16-bit square x*x over 65536 inputs; source=hybrid_bddtop2_cmp1_trunc; flow=abc_g_aig_d24
ex274,ex274_square_hybrid_bddtop2_cmp1_trunc_synth_preset_d16,unsigned_square_x_times_x,hybrid_bddtop2_cmp1_trunc+synth_preset_d16,student/work/ex273_ex274_frontend_square_best_delaytarget_20260609_1345/ex274/verilog/ex274_square_hybrid_bddtop2_cmp1_trunc.v,student/work/ex273_ex274_frontend_square_best_delaytarget_20260609_1345/ex274/aigs/ex274_square_hybrid_bddtop2_cmp1_trunc_synth_preset_d16.aig,1,1,1,1015,41,41615,21630,1.923948,0,0,3.834,square_specific_structural_rtl,exact unsigned 16-bit square x*x over 65536 inputs; source=hybrid_bddtop2_cmp1_trunc; flow=synth_preset_d16
ex274,ex274_square_hybrid_bddtop2_cmp1_trunc_synth_preset_d20,unsigned_square_x_times_x,hybrid_bddtop2_cmp1_trunc+synth_preset_d20,student/work/ex273_ex274_frontend_square_best_delaytarget_20260609_1345/ex274/verilog/ex274_square_hybrid_bddtop2_cmp1_trunc.v,student/work/ex273_ex274_frontend_square_best_delaytarget_20260609_1345/ex274/aigs/ex274_square_hybrid_bddtop2_cmp1_trunc_synth_preset_d20.aig,1,1,1,1015,41,41615,21630,1.923948,0,0,3.960,square_specific_structural_rtl,exact unsigned 16-bit square x*x over 65536 inputs; source=hybrid_bddtop2_cmp1_trunc; flow=synth_preset_d20
ex274,ex274_square_hybrid_bddtop2_cmp1_trunc_synth_preset_d24,unsigned_square_x_times_x,hybrid_bddtop2_cmp1_trunc+synth_preset_d24,student/work/ex273_ex274_frontend_square_best_delaytarget_20260609_1345/ex274/verilog/ex274_square_hybrid_bddtop2_cmp1_trunc.v,student/work/ex273_ex274_frontend_square_best_delaytarget_20260609_1345/ex274/aigs/ex274_square_hybrid_bddtop2_cmp1_trunc_synth_preset_d24.aig,1,1,1,1015,41,41615,21630,1.923948,0,0,3.889,square_specific_structural_rtl,exact unsigned 16-bit square x*x over 65536 inputs; source=hybrid_bddtop2_cmp1_trunc; flow=synth_preset_d24
ex274,ex274_square_hybrid_rangetop2_trunc_abc_g_aig_d16,unsigned_square_x_times_x,hybrid_rangetop2_trunc+abc_g_aig_d16,student/work/ex273_ex274_frontend_square_best_delaytarget_20260609_1345/ex274/verilog/ex274_square_hybrid_rangetop2_trunc.v,student/work/ex273_ex274_frontend_square_best_delaytarget_20260609_1345/ex274/aigs/ex274_square_hybrid_rangetop2_trunc_abc_g_aig_d16.aig,1,1,1,992,42,41664,21630,1.926214,0,0,3.578,square_specific_structural_rtl,exact unsigned 16-bit square x*x over 65536 inputs; source=hybrid_rangetop2_trunc; flow=abc_g_aig_d16
ex274,ex274_square_hybrid_rangetop2_trunc_abc_g_aig_d20,unsigned_square_x_times_x,hybrid_rangetop2_trunc+abc_g_aig_d20,student/work/ex273_ex274_frontend_square_best_delaytarget_20260609_1345/ex274/verilog/ex274_square_hybrid_rangetop2_trunc.v,student/work/ex273_ex274_frontend_square_best_delaytarget_20260609_1345/ex274/aigs/ex274_square_hybrid_rangetop2_trunc_abc_g_aig_d20.aig,1,1,1,992,42,41664,21630,1.926214,0,0,3.636,square_specific_structural_rtl,exact unsigned 16-bit square x*x over 65536 inputs; source=hybrid_rangetop2_trunc; flow=abc_g_aig_d20
ex274,ex274_square_hybrid_rangetop2_trunc_abc_g_aig_d24,unsigned_square_x_times_x,hybrid_rangetop2_trunc+abc_g_aig_d24,student/work/ex273_ex274_frontend_square_best_delaytarget_20260609_1345/ex274/verilog/ex274_square_hybrid_rangetop2_trunc.v,student/work/ex273_ex274_frontend_square_best_delaytarget_20260609_1345/ex274/aigs/ex274_square_hybrid_rangetop2_trunc_abc_g_aig_d24.aig,1,1,1,992,42,41664,21630,1.926214,0,0,3.730,square_specific_structural_rtl,exact unsigned 16-bit square x*x over 65536 inputs; source=hybrid_rangetop2_trunc; flow=abc_g_aig_d24
ex274,ex274_square_hybrid_rangetop2_trunc_synth_preset_d16,unsigned_square_x_times_x,hybrid_rangetop2_trunc+synth_preset_d16,student/work/ex273_ex274_frontend_square_best_delaytarget_20260609_1345/ex274/verilog/ex274_square_hybrid_rangetop2_trunc.v,student/work/ex273_ex274_frontend_square_best_delaytarget_20260609_1345/ex274/aigs/ex274_square_hybrid_rangetop2_trunc_synth_preset_d16.aig,1,1,1,987,43,42441,21630,1.962136,0,0,3.780,square_specific_structural_rtl,exact unsigned 16-bit square x*x over 65536 inputs; source=hybrid_rangetop2_trunc; flow=synth_preset_d16
ex274,ex274_square_hybrid_rangetop2_trunc_synth_preset_d20,unsigned_square_x_times_x,hybrid_rangetop2_trunc+synth_preset_d20,student/work/ex273_ex274_frontend_square_best_delaytarget_20260609_1345/ex274/verilog/ex274_square_hybrid_rangetop2_trunc.v,student/work/ex273_ex274_frontend_square_best_delaytarget_20260609_1345/ex274/aigs/ex274_square_hybrid_rangetop2_trunc_synth_preset_d20.aig,1,1,1,987,43,42441,21630,1.962136,0,0,3.778,square_specific_structural_rtl,exact unsigned 16-bit square x*x over 65536 inputs; source=hybrid_rangetop2_trunc; flow=synth_preset_d20
ex274,ex274_square_hybrid_rangetop2_trunc_synth_preset_d24,unsigned_square_x_times_x,hybrid_rangetop2_trunc+synth_preset_d24,student/work/ex273_ex274_frontend_square_best_delaytarget_20260609_1345/ex274/verilog/ex274_square_hybrid_rangetop2_trunc.v,student/work/ex273_ex274_frontend_square_best_delaytarget_20260609_1345/ex274/aigs/ex274_square_hybrid_rangetop2_trunc_synth_preset_d24.aig,1,1,1,987,43,42441,21630,1.962136,0,0,3.750,square_specific_structural_rtl,exact unsigned 16-bit square x*x over 65536 inputs; source=hybrid_rangetop2_trunc; flow=synth_preset_d24
