case,candidate_id,verified_truth,equivalent,area,delay,adp,verilog_path,aig_path,notes
ex282,ex282_unknown_layered_anf_davio_prefix_parity_reduce_deg0_endpoint_rev_abc_g_aig,1,1,761,35,26635,student/work/ex280_ex284_frontend_prefix_davio_orders_20260608_2306/ex282/verilog/ex282_unknown_layered_anf_davio_prefix_parity_reduce_deg0_endpoint_rev.v,student/work/ex280_ex284_frontend_prefix_davio_synthflow_20260608_2315/ex282/aigs/ex282_unknown_layered_anf_davio_prefix_parity_reduce_deg0_endpoint_rev_abc_g_aig.aig,Yosys abc gate set aig
ex282,ex282_unknown_layered_anf_davio_prefix_parity_reduce_deg0_endpoint_rev_synth_preset,1,1,876,35,30660,student/work/ex280_ex284_frontend_prefix_davio_orders_20260608_2306/ex282/verilog/ex282_unknown_layered_anf_davio_prefix_parity_reduce_deg0_endpoint_rev.v,student/work/ex280_ex284_frontend_prefix_davio_synthflow_20260608_2315/ex282/aigs/ex282_unknown_layered_anf_davio_prefix_parity_reduce_deg0_endpoint_rev_synth_preset.aig,Yosys synth preset with flatten
ex282,ex282_unknown_layered_anf_davio_prefix_parity_reduce_deg0_endpoint_rev_extra_opt_share,1,1,911,35,31885,student/work/ex280_ex284_frontend_prefix_davio_orders_20260608_2306/ex282/verilog/ex282_unknown_layered_anf_davio_prefix_parity_reduce_deg0_endpoint_rev.v,student/work/ex280_ex284_frontend_prefix_davio_synthflow_20260608_2315/ex282/aigs/ex282_unknown_layered_anf_davio_prefix_parity_reduce_deg0_endpoint_rev_extra_opt_share.aig,extra opt_reduce/opt_muxtree/wreduce/share
ex282,ex282_unknown_layered_anf_davio_prefix_parity_reduce_deg0_endpoint_rev_abc_g_aig_d24,1,1,761,35,26635,student/work/ex280_ex284_frontend_prefix_davio_orders_20260608_2306/ex282/verilog/ex282_unknown_layered_anf_davio_prefix_parity_reduce_deg0_endpoint_rev.v,student/work/ex280_ex284_frontend_prefix_davio_synthflow_20260608_2315/ex282/aigs/ex282_unknown_layered_anf_davio_prefix_parity_reduce_deg0_endpoint_rev_abc_g_aig_d24.aig,Yosys abc gate set aig delay target 24
ex282,ex282_unknown_layered_anf_davio_prefix_parity_reduce_deg0_endpoint_rev_abc_g_aig_d28,1,1,761,35,26635,student/work/ex280_ex284_frontend_prefix_davio_orders_20260608_2306/ex282/verilog/ex282_unknown_layered_anf_davio_prefix_parity_reduce_deg0_endpoint_rev.v,student/work/ex280_ex284_frontend_prefix_davio_synthflow_20260608_2315/ex282/aigs/ex282_unknown_layered_anf_davio_prefix_parity_reduce_deg0_endpoint_rev_abc_g_aig_d28.aig,Yosys abc gate set aig delay target 28
ex283,ex283_unknown_layered_anf_davio_prefix_parity_reduce_deg0_endpoint_rev_abc_g_aig,1,1,851,35,29785,student/work/ex280_ex284_frontend_prefix_davio_orders_20260608_2306/ex283/verilog/ex283_unknown_layered_anf_davio_prefix_parity_reduce_deg0_endpoint_rev.v,student/work/ex280_ex284_frontend_prefix_davio_synthflow_20260608_2315/ex283/aigs/ex283_unknown_layered_anf_davio_prefix_parity_reduce_deg0_endpoint_rev_abc_g_aig.aig,Yosys abc gate set aig
ex283,ex283_unknown_layered_anf_davio_prefix_parity_reduce_deg0_endpoint_rev_synth_preset,1,1,956,37,35372,student/work/ex280_ex284_frontend_prefix_davio_orders_20260608_2306/ex283/verilog/ex283_unknown_layered_anf_davio_prefix_parity_reduce_deg0_endpoint_rev.v,student/work/ex280_ex284_frontend_prefix_davio_synthflow_20260608_2315/ex283/aigs/ex283_unknown_layered_anf_davio_prefix_parity_reduce_deg0_endpoint_rev_synth_preset.aig,Yosys synth preset with flatten
ex283,ex283_unknown_layered_anf_davio_prefix_parity_reduce_deg0_endpoint_rev_extra_opt_share,1,1,1034,35,36190,student/work/ex280_ex284_frontend_prefix_davio_orders_20260608_2306/ex283/verilog/ex283_unknown_layered_anf_davio_prefix_parity_reduce_deg0_endpoint_rev.v,student/work/ex280_ex284_frontend_prefix_davio_synthflow_20260608_2315/ex283/aigs/ex283_unknown_layered_anf_davio_prefix_parity_reduce_deg0_endpoint_rev_extra_opt_share.aig,extra opt_reduce/opt_muxtree/wreduce/share
ex283,ex283_unknown_layered_anf_davio_prefix_parity_reduce_deg0_endpoint_rev_abc_g_aig_d24,1,1,851,35,29785,student/work/ex280_ex284_frontend_prefix_davio_orders_20260608_2306/ex283/verilog/ex283_unknown_layered_anf_davio_prefix_parity_reduce_deg0_endpoint_rev.v,student/work/ex280_ex284_frontend_prefix_davio_synthflow_20260608_2315/ex283/aigs/ex283_unknown_layered_anf_davio_prefix_parity_reduce_deg0_endpoint_rev_abc_g_aig_d24.aig,Yosys abc gate set aig delay target 24
ex283,ex283_unknown_layered_anf_davio_prefix_parity_reduce_deg0_endpoint_rev_abc_g_aig_d28,1,1,851,35,29785,student/work/ex280_ex284_frontend_prefix_davio_orders_20260608_2306/ex283/verilog/ex283_unknown_layered_anf_davio_prefix_parity_reduce_deg0_endpoint_rev.v,student/work/ex280_ex284_frontend_prefix_davio_synthflow_20260608_2315/ex283/aigs/ex283_unknown_layered_anf_davio_prefix_parity_reduce_deg0_endpoint_rev_abc_g_aig_d28.aig,Yosys abc gate set aig delay target 28
ex284,ex284_unknown_layered_anf_davio_prefix_parity_reduce_deg0_endpoint_abc_g_aig,1,1,921,42,38682,student/work/ex280_ex284_frontend_prefix_davio_orders_20260608_2306/ex284/verilog/ex284_unknown_layered_anf_davio_prefix_parity_reduce_deg0_endpoint.v,student/work/ex280_ex284_frontend_prefix_davio_synthflow_20260608_2315/ex284/aigs/ex284_unknown_layered_anf_davio_prefix_parity_reduce_deg0_endpoint_abc_g_aig.aig,Yosys abc gate set aig
ex284,ex284_unknown_layered_anf_davio_prefix_parity_reduce_deg0_endpoint_synth_preset,1,1,1086,42,45612,student/work/ex280_ex284_frontend_prefix_davio_orders_20260608_2306/ex284/verilog/ex284_unknown_layered_anf_davio_prefix_parity_reduce_deg0_endpoint.v,student/work/ex280_ex284_frontend_prefix_davio_synthflow_20260608_2315/ex284/aigs/ex284_unknown_layered_anf_davio_prefix_parity_reduce_deg0_endpoint_synth_preset.aig,Yosys synth preset with flatten
ex284,ex284_unknown_layered_anf_davio_prefix_parity_reduce_deg0_endpoint_extra_opt_share,1,1,1099,42,46158,student/work/ex280_ex284_frontend_prefix_davio_orders_20260608_2306/ex284/verilog/ex284_unknown_layered_anf_davio_prefix_parity_reduce_deg0_endpoint.v,student/work/ex280_ex284_frontend_prefix_davio_synthflow_20260608_2315/ex284/aigs/ex284_unknown_layered_anf_davio_prefix_parity_reduce_deg0_endpoint_extra_opt_share.aig,extra opt_reduce/opt_muxtree/wreduce/share
ex284,ex284_unknown_layered_anf_davio_prefix_parity_reduce_deg0_endpoint_abc_g_aig_d24,1,1,921,42,38682,student/work/ex280_ex284_frontend_prefix_davio_orders_20260608_2306/ex284/verilog/ex284_unknown_layered_anf_davio_prefix_parity_reduce_deg0_endpoint.v,student/work/ex280_ex284_frontend_prefix_davio_synthflow_20260608_2315/ex284/aigs/ex284_unknown_layered_anf_davio_prefix_parity_reduce_deg0_endpoint_abc_g_aig_d24.aig,Yosys abc gate set aig delay target 24
ex284,ex284_unknown_layered_anf_davio_prefix_parity_reduce_deg0_endpoint_abc_g_aig_d28,1,1,921,42,38682,student/work/ex280_ex284_frontend_prefix_davio_orders_20260608_2306/ex284/verilog/ex284_unknown_layered_anf_davio_prefix_parity_reduce_deg0_endpoint.v,student/work/ex280_ex284_frontend_prefix_davio_synthflow_20260608_2315/ex284/aigs/ex284_unknown_layered_anf_davio_prefix_parity_reduce_deg0_endpoint_abc_g_aig_d28.aig,Yosys abc gate set aig delay target 28
