case,candidate_id,hypothesis,variant,verilog_path,aig_path,verified_truth,synthesized,equivalent,area,delay,adp,reference_adp,adp_ratio_to_reference,within_1p5_reference,beats_reference,runtime_sec,classification,notes
ex260,ex260_smul_baugh_wooley_wallace_rev_hcla4_abc_g_aig,signed low4_high4:a*b,baugh_wooley_wallace_rev_hcla4+abc_g_aig,student/work/ex260_ex263_frontend_smul_constfa_signbit_20260609_0638/ex260/verilog/ex260_smul_baugh_wooley_wallace_rev_hcla4.v,student/work/ex260_ex263_frontend_smul_constfa_signbit_20260609_0638/ex260/aigs/ex260_smul_baugh_wooley_wallace_rev_hcla4_abc_g_aig.aig,1,1,1,88,13,1144,657,1.741248,0,0,0.211,semantic_signed_mul_exact,exact signed low4 * signed high4 over 256 inputs; source=baugh_wooley_wallace_rev_hcla4; flow=abc_g_aig
ex263,ex263_smul_baugh_wooley_wallace_rev_hcla4_synth_preset_d11,signed low7_high7:a*b,baugh_wooley_wallace_rev_hcla4+synth_preset_d11,student/work/ex260_ex263_frontend_smul_constfa_signbit_20260609_0638/ex263/verilog/ex263_smul_baugh_wooley_wallace_rev_hcla4.v,student/work/ex260_ex263_frontend_smul_constfa_signbit_20260609_0638/ex263/aigs/ex263_smul_baugh_wooley_wallace_rev_hcla4_synth_preset_d11.aig,1,1,1,361,26,9386,6840,1.372222,1,0,0.631,semantic_signed_mul_exact,exact signed low7 * signed high7 over 16384 inputs; source=baugh_wooley_wallace_rev_hcla4; flow=synth_preset_d11
ex263,ex263_smul_baugh_wooley_wallace_rev_hcla4_synth_preset_d13,signed low7_high7:a*b,baugh_wooley_wallace_rev_hcla4+synth_preset_d13,student/work/ex260_ex263_frontend_smul_constfa_signbit_20260609_0638/ex263/verilog/ex263_smul_baugh_wooley_wallace_rev_hcla4.v,student/work/ex260_ex263_frontend_smul_constfa_signbit_20260609_0638/ex263/aigs/ex263_smul_baugh_wooley_wallace_rev_hcla4_synth_preset_d13.aig,1,1,1,361,26,9386,6840,1.372222,1,0,0.633,semantic_signed_mul_exact,exact signed low7 * signed high7 over 16384 inputs; source=baugh_wooley_wallace_rev_hcla4; flow=synth_preset_d13
ex263,ex263_smul_baugh_wooley_wallace_rev_hcla4_abc_g_aig_d9,signed low7_high7:a*b,baugh_wooley_wallace_rev_hcla4+abc_g_aig_d9,student/work/ex260_ex263_frontend_smul_constfa_signbit_20260609_0638/ex263/verilog/ex263_smul_baugh_wooley_wallace_rev_hcla4.v,student/work/ex260_ex263_frontend_smul_constfa_signbit_20260609_0638/ex263/aigs/ex263_smul_baugh_wooley_wallace_rev_hcla4_abc_g_aig_d9.aig,1,1,1,363,25,9075,6840,1.326754,1,0,0.516,semantic_signed_mul_exact,exact signed low7 * signed high7 over 16384 inputs; source=baugh_wooley_wallace_rev_hcla4; flow=abc_g_aig_d9
ex263,ex263_smul_baugh_wooley_wallace_rev_hcla4_abc_g_aig_d11,signed low7_high7:a*b,baugh_wooley_wallace_rev_hcla4+abc_g_aig_d11,student/work/ex260_ex263_frontend_smul_constfa_signbit_20260609_0638/ex263/verilog/ex263_smul_baugh_wooley_wallace_rev_hcla4.v,student/work/ex260_ex263_frontend_smul_constfa_signbit_20260609_0638/ex263/aigs/ex263_smul_baugh_wooley_wallace_rev_hcla4_abc_g_aig_d11.aig,1,1,1,363,25,9075,6840,1.326754,1,0,0.509,semantic_signed_mul_exact,exact signed low7 * signed high7 over 16384 inputs; source=baugh_wooley_wallace_rev_hcla4; flow=abc_g_aig_d11
ex263,ex263_smul_baugh_wooley_wallace_rev_hcla4_signbit_abc_g_aig,signed low7_high7:a*b,baugh_wooley_wallace_rev_hcla4_signbit+abc_g_aig,student/work/ex260_ex263_frontend_smul_constfa_signbit_20260609_0638/ex263/verilog/ex263_smul_baugh_wooley_wallace_rev_hcla4_signbit.v,student/work/ex260_ex263_frontend_smul_constfa_signbit_20260609_0638/ex263/aigs/ex263_smul_baugh_wooley_wallace_rev_hcla4_signbit_abc_g_aig.aig,1,1,1,368,27,9936,6840,1.452632,1,0,0.504,semantic_signed_mul_exact,exact signed low7 * signed high7 over 16384 inputs; source=baugh_wooley_wallace_rev_hcla4_signbit; flow=abc_g_aig
ex263,ex263_smul_baugh_wooley_wallace_rev_hcla4_signbit_wreduce_abc_g_aig,signed low7_high7:a*b,baugh_wooley_wallace_rev_hcla4_signbit+wreduce_abc_g_aig,student/work/ex260_ex263_frontend_smul_constfa_signbit_20260609_0638/ex263/verilog/ex263_smul_baugh_wooley_wallace_rev_hcla4_signbit.v,student/work/ex260_ex263_frontend_smul_constfa_signbit_20260609_0638/ex263/aigs/ex263_smul_baugh_wooley_wallace_rev_hcla4_signbit_wreduce_abc_g_aig.aig,1,1,1,367,27,9909,6840,1.448684,1,0,0.518,semantic_signed_mul_exact,exact signed low7 * signed high7 over 16384 inputs; source=baugh_wooley_wallace_rev_hcla4_signbit; flow=wreduce_abc_g_aig
ex263,ex263_smul_baugh_wooley_wallace_rev_hcla4_signbit_synth_preset_d11,signed low7_high7:a*b,baugh_wooley_wallace_rev_hcla4_signbit+synth_preset_d11,student/work/ex260_ex263_frontend_smul_constfa_signbit_20260609_0638/ex263/verilog/ex263_smul_baugh_wooley_wallace_rev_hcla4_signbit.v,student/work/ex260_ex263_frontend_smul_constfa_signbit_20260609_0638/ex263/aigs/ex263_smul_baugh_wooley_wallace_rev_hcla4_signbit_synth_preset_d11.aig,1,1,1,369,26,9594,6840,1.402632,1,0,0.630,semantic_signed_mul_exact,exact signed low7 * signed high7 over 16384 inputs; source=baugh_wooley_wallace_rev_hcla4_signbit; flow=synth_preset_d11
ex263,ex263_smul_baugh_wooley_wallace_rev_hcla4_signbit_synth_preset_d13,signed low7_high7:a*b,baugh_wooley_wallace_rev_hcla4_signbit+synth_preset_d13,student/work/ex260_ex263_frontend_smul_constfa_signbit_20260609_0638/ex263/verilog/ex263_smul_baugh_wooley_wallace_rev_hcla4_signbit.v,student/work/ex260_ex263_frontend_smul_constfa_signbit_20260609_0638/ex263/aigs/ex263_smul_baugh_wooley_wallace_rev_hcla4_signbit_synth_preset_d13.aig,1,1,1,369,26,9594,6840,1.402632,1,0,0.626,semantic_signed_mul_exact,exact signed low7 * signed high7 over 16384 inputs; source=baugh_wooley_wallace_rev_hcla4_signbit; flow=synth_preset_d13
ex263,ex263_smul_baugh_wooley_wallace_rev_hcla4_signbit_abc_g_aig_d9,signed low7_high7:a*b,baugh_wooley_wallace_rev_hcla4_signbit+abc_g_aig_d9,student/work/ex260_ex263_frontend_smul_constfa_signbit_20260609_0638/ex263/verilog/ex263_smul_baugh_wooley_wallace_rev_hcla4_signbit.v,student/work/ex260_ex263_frontend_smul_constfa_signbit_20260609_0638/ex263/aigs/ex263_smul_baugh_wooley_wallace_rev_hcla4_signbit_abc_g_aig_d9.aig,1,1,1,368,27,9936,6840,1.452632,1,0,0.506,semantic_signed_mul_exact,exact signed low7 * signed high7 over 16384 inputs; source=baugh_wooley_wallace_rev_hcla4_signbit; flow=abc_g_aig_d9
ex263,ex263_smul_baugh_wooley_wallace_rev_hcla4_signbit_abc_g_aig_d11,signed low7_high7:a*b,baugh_wooley_wallace_rev_hcla4_signbit+abc_g_aig_d11,student/work/ex260_ex263_frontend_smul_constfa_signbit_20260609_0638/ex263/verilog/ex263_smul_baugh_wooley_wallace_rev_hcla4_signbit.v,student/work/ex260_ex263_frontend_smul_constfa_signbit_20260609_0638/ex263/aigs/ex263_smul_baugh_wooley_wallace_rev_hcla4_signbit_abc_g_aig_d11.aig,1,1,1,368,27,9936,6840,1.452632,1,0,0.513,semantic_signed_mul_exact,exact signed low7 * signed high7 over 16384 inputs; source=baugh_wooley_wallace_rev_hcla4_signbit; flow=abc_g_aig_d11
ex263,ex263_smul_baugh_wooley_wallace_outside_hcla1_abc_g_aig,signed low7_high7:a*b,baugh_wooley_wallace_outside_hcla1+abc_g_aig,student/work/ex260_ex263_frontend_smul_constfa_signbit_20260609_0638/ex263/verilog/ex263_smul_baugh_wooley_wallace_outside_hcla1.v,student/work/ex260_ex263_frontend_smul_constfa_signbit_20260609_0638/ex263/aigs/ex263_smul_baugh_wooley_wallace_outside_hcla1_abc_g_aig.aig,1,1,1,361,27,9747,6840,1.425000,1,0,0.535,semantic_signed_mul_exact,exact signed low7 * signed high7 over 16384 inputs; source=baugh_wooley_wallace_outside_hcla1; flow=abc_g_aig
ex263,ex263_smul_baugh_wooley_wallace_outside_hcla1_wreduce_abc_g_aig,signed low7_high7:a*b,baugh_wooley_wallace_outside_hcla1+wreduce_abc_g_aig,student/work/ex260_ex263_frontend_smul_constfa_signbit_20260609_0638/ex263/verilog/ex263_smul_baugh_wooley_wallace_outside_hcla1.v,student/work/ex260_ex263_frontend_smul_constfa_signbit_20260609_0638/ex263/aigs/ex263_smul_baugh_wooley_wallace_outside_hcla1_wreduce_abc_g_aig.aig,1,1,1,361,25,9025,6840,1.319444,1,0,0.549,semantic_signed_mul_exact,exact signed low7 * signed high7 over 16384 inputs; source=baugh_wooley_wallace_outside_hcla1; flow=wreduce_abc_g_aig
ex263,ex263_smul_baugh_wooley_wallace_outside_hcla1_synth_preset_d11,signed low7_high7:a*b,baugh_wooley_wallace_outside_hcla1+synth_preset_d11,student/work/ex260_ex263_frontend_smul_constfa_signbit_20260609_0638/ex263/verilog/ex263_smul_baugh_wooley_wallace_outside_hcla1.v,student/work/ex260_ex263_frontend_smul_constfa_signbit_20260609_0638/ex263/aigs/ex263_smul_baugh_wooley_wallace_outside_hcla1_synth_preset_d11.aig,1,1,1,354,27,9558,6840,1.397368,1,0,0.661,semantic_signed_mul_exact,exact signed low7 * signed high7 over 16384 inputs; source=baugh_wooley_wallace_outside_hcla1; flow=synth_preset_d11
ex263,ex263_smul_baugh_wooley_wallace_outside_hcla1_synth_preset_d13,signed low7_high7:a*b,baugh_wooley_wallace_outside_hcla1+synth_preset_d13,student/work/ex260_ex263_frontend_smul_constfa_signbit_20260609_0638/ex263/verilog/ex263_smul_baugh_wooley_wallace_outside_hcla1.v,student/work/ex260_ex263_frontend_smul_constfa_signbit_20260609_0638/ex263/aigs/ex263_smul_baugh_wooley_wallace_outside_hcla1_synth_preset_d13.aig,1,1,1,354,27,9558,6840,1.397368,1,0,0.662,semantic_signed_mul_exact,exact signed low7 * signed high7 over 16384 inputs; source=baugh_wooley_wallace_outside_hcla1; flow=synth_preset_d13
ex263,ex263_smul_baugh_wooley_wallace_outside_hcla1_abc_g_aig_d9,signed low7_high7:a*b,baugh_wooley_wallace_outside_hcla1+abc_g_aig_d9,student/work/ex260_ex263_frontend_smul_constfa_signbit_20260609_0638/ex263/verilog/ex263_smul_baugh_wooley_wallace_outside_hcla1.v,student/work/ex260_ex263_frontend_smul_constfa_signbit_20260609_0638/ex263/aigs/ex263_smul_baugh_wooley_wallace_outside_hcla1_abc_g_aig_d9.aig,1,1,1,361,27,9747,6840,1.425000,1,0,0.540,semantic_signed_mul_exact,exact signed low7 * signed high7 over 16384 inputs; source=baugh_wooley_wallace_outside_hcla1; flow=abc_g_aig_d9
ex263,ex263_smul_baugh_wooley_wallace_outside_hcla1_abc_g_aig_d11,signed low7_high7:a*b,baugh_wooley_wallace_outside_hcla1+abc_g_aig_d11,student/work/ex260_ex263_frontend_smul_constfa_signbit_20260609_0638/ex263/verilog/ex263_smul_baugh_wooley_wallace_outside_hcla1.v,student/work/ex260_ex263_frontend_smul_constfa_signbit_20260609_0638/ex263/aigs/ex263_smul_baugh_wooley_wallace_outside_hcla1_abc_g_aig_d11.aig,1,1,1,361,27,9747,6840,1.425000,1,0,0.527,semantic_signed_mul_exact,exact signed low7 * signed high7 over 16384 inputs; source=baugh_wooley_wallace_outside_hcla1; flow=abc_g_aig_d11
ex263,ex263_smul_baugh_wooley_wallace_outside_hcla1_signbit_abc_g_aig,signed low7_high7:a*b,baugh_wooley_wallace_outside_hcla1_signbit+abc_g_aig,student/work/ex260_ex263_frontend_smul_constfa_signbit_20260609_0638/ex263/verilog/ex263_smul_baugh_wooley_wallace_outside_hcla1_signbit.v,student/work/ex260_ex263_frontend_smul_constfa_signbit_20260609_0638/ex263/aigs/ex263_smul_baugh_wooley_wallace_outside_hcla1_signbit_abc_g_aig.aig,1,1,1,369,28,10332,6840,1.510526,0,0,0.531,semantic_signed_mul_exact,exact signed low7 * signed high7 over 16384 inputs; source=baugh_wooley_wallace_outside_hcla1_signbit; flow=abc_g_aig
ex263,ex263_smul_baugh_wooley_wallace_outside_hcla1_signbit_wreduce_abc_g_aig,signed low7_high7:a*b,baugh_wooley_wallace_outside_hcla1_signbit+wreduce_abc_g_aig,student/work/ex260_ex263_frontend_smul_constfa_signbit_20260609_0638/ex263/verilog/ex263_smul_baugh_wooley_wallace_outside_hcla1_signbit.v,student/work/ex260_ex263_frontend_smul_constfa_signbit_20260609_0638/ex263/aigs/ex263_smul_baugh_wooley_wallace_outside_hcla1_signbit_wreduce_abc_g_aig.aig,1,1,1,372,27,10044,6840,1.468421,1,0,0.532,semantic_signed_mul_exact,exact signed low7 * signed high7 over 16384 inputs; source=baugh_wooley_wallace_outside_hcla1_signbit; flow=wreduce_abc_g_aig
ex263,ex263_smul_baugh_wooley_wallace_outside_hcla1_signbit_synth_preset_d11,signed low7_high7:a*b,baugh_wooley_wallace_outside_hcla1_signbit+synth_preset_d11,student/work/ex260_ex263_frontend_smul_constfa_signbit_20260609_0638/ex263/verilog/ex263_smul_baugh_wooley_wallace_outside_hcla1_signbit.v,student/work/ex260_ex263_frontend_smul_constfa_signbit_20260609_0638/ex263/aigs/ex263_smul_baugh_wooley_wallace_outside_hcla1_signbit_synth_preset_d11.aig,1,1,1,369,26,9594,6840,1.402632,1,0,0.641,semantic_signed_mul_exact,exact signed low7 * signed high7 over 16384 inputs; source=baugh_wooley_wallace_outside_hcla1_signbit; flow=synth_preset_d11
ex263,ex263_smul_baugh_wooley_wallace_outside_hcla1_signbit_synth_preset_d13,signed low7_high7:a*b,baugh_wooley_wallace_outside_hcla1_signbit+synth_preset_d13,student/work/ex260_ex263_frontend_smul_constfa_signbit_20260609_0638/ex263/verilog/ex263_smul_baugh_wooley_wallace_outside_hcla1_signbit.v,student/work/ex260_ex263_frontend_smul_constfa_signbit_20260609_0638/ex263/aigs/ex263_smul_baugh_wooley_wallace_outside_hcla1_signbit_synth_preset_d13.aig,1,1,1,369,26,9594,6840,1.402632,1,0,0.644,semantic_signed_mul_exact,exact signed low7 * signed high7 over 16384 inputs; source=baugh_wooley_wallace_outside_hcla1_signbit; flow=synth_preset_d13
ex263,ex263_smul_baugh_wooley_wallace_outside_hcla1_signbit_abc_g_aig_d9,signed low7_high7:a*b,baugh_wooley_wallace_outside_hcla1_signbit+abc_g_aig_d9,student/work/ex260_ex263_frontend_smul_constfa_signbit_20260609_0638/ex263/verilog/ex263_smul_baugh_wooley_wallace_outside_hcla1_signbit.v,student/work/ex260_ex263_frontend_smul_constfa_signbit_20260609_0638/ex263/aigs/ex263_smul_baugh_wooley_wallace_outside_hcla1_signbit_abc_g_aig_d9.aig,1,1,1,369,28,10332,6840,1.510526,0,0,0.542,semantic_signed_mul_exact,exact signed low7 * signed high7 over 16384 inputs; source=baugh_wooley_wallace_outside_hcla1_signbit; flow=abc_g_aig_d9
ex263,ex263_smul_baugh_wooley_wallace_outside_hcla1_signbit_abc_g_aig_d11,signed low7_high7:a*b,baugh_wooley_wallace_outside_hcla1_signbit+abc_g_aig_d11,student/work/ex260_ex263_frontend_smul_constfa_signbit_20260609_0638/ex263/verilog/ex263_smul_baugh_wooley_wallace_outside_hcla1_signbit.v,student/work/ex260_ex263_frontend_smul_constfa_signbit_20260609_0638/ex263/aigs/ex263_smul_baugh_wooley_wallace_outside_hcla1_signbit_abc_g_aig_d11.aig,1,1,1,369,28,10332,6840,1.510526,0,0,0.538,semantic_signed_mul_exact,exact signed low7 * signed high7 over 16384 inputs; source=baugh_wooley_wallace_outside_hcla1_signbit; flow=abc_g_aig_d11
ex263,ex263_smul_baugh_wooley_wallace_outside_hcla1_pfx_signbit_abc_g_aig,signed low7_high7:a*b,baugh_wooley_wallace_outside_hcla1_pfx_signbit+abc_g_aig,student/work/ex260_ex263_frontend_smul_constfa_signbit_20260609_0638/ex263/verilog/ex263_smul_baugh_wooley_wallace_outside_hcla1_pfx_signbit.v,student/work/ex260_ex263_frontend_smul_constfa_signbit_20260609_0638/ex263/aigs/ex263_smul_baugh_wooley_wallace_outside_hcla1_pfx_signbit_abc_g_aig.aig,1,1,1,369,28,10332,6840,1.510526,0,0,0.508,semantic_signed_mul_exact,exact signed low7 * signed high7 over 16384 inputs; source=baugh_wooley_wallace_outside_hcla1_pfx_signbit; flow=abc_g_aig
ex263,ex263_smul_baugh_wooley_wallace_outside_hcla1_pfx_signbit_wreduce_abc_g_aig,signed low7_high7:a*b,baugh_wooley_wallace_outside_hcla1_pfx_signbit+wreduce_abc_g_aig,student/work/ex260_ex263_frontend_smul_constfa_signbit_20260609_0638/ex263/verilog/ex263_smul_baugh_wooley_wallace_outside_hcla1_pfx_signbit.v,student/work/ex260_ex263_frontend_smul_constfa_signbit_20260609_0638/ex263/aigs/ex263_smul_baugh_wooley_wallace_outside_hcla1_pfx_signbit_wreduce_abc_g_aig.aig,1,1,1,369,28,10332,6840,1.510526,0,0,0.515,semantic_signed_mul_exact,exact signed low7 * signed high7 over 16384 inputs; source=baugh_wooley_wallace_outside_hcla1_pfx_signbit; flow=wreduce_abc_g_aig
ex263,ex263_smul_baugh_wooley_wallace_outside_hcla1_pfx_signbit_synth_preset_d11,signed low7_high7:a*b,baugh_wooley_wallace_outside_hcla1_pfx_signbit+synth_preset_d11,student/work/ex260_ex263_frontend_smul_constfa_signbit_20260609_0638/ex263/verilog/ex263_smul_baugh_wooley_wallace_outside_hcla1_pfx_signbit.v,student/work/ex260_ex263_frontend_smul_constfa_signbit_20260609_0638/ex263/aigs/ex263_smul_baugh_wooley_wallace_outside_hcla1_pfx_signbit_synth_preset_d11.aig,1,1,1,369,28,10332,6840,1.510526,0,0,0.628,semantic_signed_mul_exact,exact signed low7 * signed high7 over 16384 inputs; source=baugh_wooley_wallace_outside_hcla1_pfx_signbit; flow=synth_preset_d11
ex263,ex263_smul_baugh_wooley_wallace_outside_hcla1_pfx_signbit_synth_preset_d13,signed low7_high7:a*b,baugh_wooley_wallace_outside_hcla1_pfx_signbit+synth_preset_d13,student/work/ex260_ex263_frontend_smul_constfa_signbit_20260609_0638/ex263/verilog/ex263_smul_baugh_wooley_wallace_outside_hcla1_pfx_signbit.v,student/work/ex260_ex263_frontend_smul_constfa_signbit_20260609_0638/ex263/aigs/ex263_smul_baugh_wooley_wallace_outside_hcla1_pfx_signbit_synth_preset_d13.aig,1,1,1,369,28,10332,6840,1.510526,0,0,0.632,semantic_signed_mul_exact,exact signed low7 * signed high7 over 16384 inputs; source=baugh_wooley_wallace_outside_hcla1_pfx_signbit; flow=synth_preset_d13
ex263,ex263_smul_baugh_wooley_wallace_outside_hcla1_pfx_signbit_abc_g_aig_d9,signed low7_high7:a*b,baugh_wooley_wallace_outside_hcla1_pfx_signbit+abc_g_aig_d9,student/work/ex260_ex263_frontend_smul_constfa_signbit_20260609_0638/ex263/verilog/ex263_smul_baugh_wooley_wallace_outside_hcla1_pfx_signbit.v,student/work/ex260_ex263_frontend_smul_constfa_signbit_20260609_0638/ex263/aigs/ex263_smul_baugh_wooley_wallace_outside_hcla1_pfx_signbit_abc_g_aig_d9.aig,1,1,1,369,28,10332,6840,1.510526,0,0,0.509,semantic_signed_mul_exact,exact signed low7 * signed high7 over 16384 inputs; source=baugh_wooley_wallace_outside_hcla1_pfx_signbit; flow=abc_g_aig_d9
ex263,ex263_smul_baugh_wooley_wallace_outside_hcla1_pfx_signbit_abc_g_aig_d11,signed low7_high7:a*b,baugh_wooley_wallace_outside_hcla1_pfx_signbit+abc_g_aig_d11,student/work/ex260_ex263_frontend_smul_constfa_signbit_20260609_0638/ex263/verilog/ex263_smul_baugh_wooley_wallace_outside_hcla1_pfx_signbit.v,student/work/ex260_ex263_frontend_smul_constfa_signbit_20260609_0638/ex263/aigs/ex263_smul_baugh_wooley_wallace_outside_hcla1_pfx_signbit_abc_g_aig_d11.aig,1,1,1,369,28,10332,6840,1.510526,0,0,0.508,semantic_signed_mul_exact,exact signed low7 * signed high7 over 16384 inputs; source=baugh_wooley_wallace_outside_hcla1_pfx_signbit; flow=abc_g_aig_d11
ex263,ex263_smul_baugh_wooley_wallace_outside_rhcla2_abc_g_aig,signed low7_high7:a*b,baugh_wooley_wallace_outside_rhcla2+abc_g_aig,student/work/ex260_ex263_frontend_smul_constfa_signbit_20260609_0638/ex263/verilog/ex263_smul_baugh_wooley_wallace_outside_rhcla2.v,student/work/ex260_ex263_frontend_smul_constfa_signbit_20260609_0638/ex263/aigs/ex263_smul_baugh_wooley_wallace_outside_rhcla2_abc_g_aig.aig,1,1,1,362,25,9050,6840,1.323099,1,0,0.524,semantic_signed_mul_exact,exact signed low7 * signed high7 over 16384 inputs; source=baugh_wooley_wallace_outside_rhcla2; flow=abc_g_aig
ex263,ex263_smul_baugh_wooley_wallace_outside_rhcla2_wreduce_abc_g_aig,signed low7_high7:a*b,baugh_wooley_wallace_outside_rhcla2+wreduce_abc_g_aig,student/work/ex260_ex263_frontend_smul_constfa_signbit_20260609_0638/ex263/verilog/ex263_smul_baugh_wooley_wallace_outside_rhcla2.v,student/work/ex260_ex263_frontend_smul_constfa_signbit_20260609_0638/ex263/aigs/ex263_smul_baugh_wooley_wallace_outside_rhcla2_wreduce_abc_g_aig.aig,1,1,1,361,26,9386,6840,1.372222,1,0,0.531,semantic_signed_mul_exact,exact signed low7 * signed high7 over 16384 inputs; source=baugh_wooley_wallace_outside_rhcla2; flow=wreduce_abc_g_aig
ex263,ex263_smul_baugh_wooley_wallace_outside_rhcla2_synth_preset_d11,signed low7_high7:a*b,baugh_wooley_wallace_outside_rhcla2+synth_preset_d11,student/work/ex260_ex263_frontend_smul_constfa_signbit_20260609_0638/ex263/verilog/ex263_smul_baugh_wooley_wallace_outside_rhcla2.v,student/work/ex260_ex263_frontend_smul_constfa_signbit_20260609_0638/ex263/aigs/ex263_smul_baugh_wooley_wallace_outside_rhcla2_synth_preset_d11.aig,1,1,1,361,26,9386,6840,1.372222,1,0,0.649,semantic_signed_mul_exact,exact signed low7 * signed high7 over 16384 inputs; source=baugh_wooley_wallace_outside_rhcla2; flow=synth_preset_d11
ex263,ex263_smul_baugh_wooley_wallace_outside_rhcla2_synth_preset_d13,signed low7_high7:a*b,baugh_wooley_wallace_outside_rhcla2+synth_preset_d13,student/work/ex260_ex263_frontend_smul_constfa_signbit_20260609_0638/ex263/verilog/ex263_smul_baugh_wooley_wallace_outside_rhcla2.v,student/work/ex260_ex263_frontend_smul_constfa_signbit_20260609_0638/ex263/aigs/ex263_smul_baugh_wooley_wallace_outside_rhcla2_synth_preset_d13.aig,1,1,1,361,26,9386,6840,1.372222,1,0,0.644,semantic_signed_mul_exact,exact signed low7 * signed high7 over 16384 inputs; source=baugh_wooley_wallace_outside_rhcla2; flow=synth_preset_d13
ex263,ex263_smul_baugh_wooley_wallace_outside_rhcla2_abc_g_aig_d9,signed low7_high7:a*b,baugh_wooley_wallace_outside_rhcla2+abc_g_aig_d9,student/work/ex260_ex263_frontend_smul_constfa_signbit_20260609_0638/ex263/verilog/ex263_smul_baugh_wooley_wallace_outside_rhcla2.v,student/work/ex260_ex263_frontend_smul_constfa_signbit_20260609_0638/ex263/aigs/ex263_smul_baugh_wooley_wallace_outside_rhcla2_abc_g_aig_d9.aig,1,1,1,362,25,9050,6840,1.323099,1,0,0.523,semantic_signed_mul_exact,exact signed low7 * signed high7 over 16384 inputs; source=baugh_wooley_wallace_outside_rhcla2; flow=abc_g_aig_d9
ex263,ex263_smul_baugh_wooley_wallace_outside_rhcla2_abc_g_aig_d11,signed low7_high7:a*b,baugh_wooley_wallace_outside_rhcla2+abc_g_aig_d11,student/work/ex260_ex263_frontend_smul_constfa_signbit_20260609_0638/ex263/verilog/ex263_smul_baugh_wooley_wallace_outside_rhcla2.v,student/work/ex260_ex263_frontend_smul_constfa_signbit_20260609_0638/ex263/aigs/ex263_smul_baugh_wooley_wallace_outside_rhcla2_abc_g_aig_d11.aig,1,1,1,362,25,9050,6840,1.323099,1,0,0.521,semantic_signed_mul_exact,exact signed low7 * signed high7 over 16384 inputs; source=baugh_wooley_wallace_outside_rhcla2; flow=abc_g_aig_d11
