case,candidate_id,hypothesis/function_guess,variant,verilog_path,aig_path,verified_truth,synthesized,equivalent,area,delay,adp,reference_adp,adp_ratio_to_reference,within_1p5_reference,beats_reference,classification,items,runtime_sec,notes
ex287,ex287_decision_tree_greedy_synth_preset,unknown_14x14,synth_preset,student/work/reverse_unknown_20260603_1812/ex287/verilog/ex287_unknown_14x14_decision_tree_greedy.v,student/work/ex285_ex287_ex295_ex297_ex299_frontend_current_synthflow_20260608_1350/ex287/aigs/ex287_decision_tree_greedy_synth_preset.aig,1,1,1,1743,18,31374,5782,5.426150,0,0,synthflow_exact,Yosys synth preset with flatten,58.232,Yosys synth preset with flatten
ex287,ex287_decision_tree_greedy_synth_preset_noabc,unknown_14x14,synth_preset_noabc,student/work/reverse_unknown_20260603_1812/ex287/verilog/ex287_unknown_14x14_decision_tree_greedy.v,student/work/ex285_ex287_ex295_ex297_ex299_frontend_current_synthflow_20260608_1350/ex287/aigs/ex287_decision_tree_greedy_synth_preset_noabc.aig,1,1,1,4653,26,120978,5782,20.923210,0,0,synthflow_exact,Yosys synth preset without abc,58.830,Yosys synth preset without abc
ex295,ex295_low_split_default_abc_d20,unknown_12x12,abc_d20,student/work/reverse_unknown_20260603_1812/ex295/verilog/ex295_unknown_12x12_low_split_default.v,student/work/ex285_ex287_ex295_ex297_ex299_frontend_current_synthflow_20260608_1350/ex295/aigs/ex295_low_split_default_abc_d20.aig,1,1,1,8692,18,156456,68064,2.298660,0,0,synthflow_exact,Yosys abc delay target 20,3.804,Yosys abc delay target 20
ex295,ex295_low_split_default_abc_d21,unknown_12x12,abc_d21,student/work/reverse_unknown_20260603_1812/ex295/verilog/ex295_unknown_12x12_low_split_default.v,student/work/ex285_ex287_ex295_ex297_ex299_frontend_current_synthflow_20260608_1350/ex295/aigs/ex295_low_split_default_abc_d21.aig,1,1,1,8692,18,156456,68064,2.298660,0,0,synthflow_exact,Yosys abc delay target 21,3.821,Yosys abc delay target 21
ex295,ex295_low_split_default_abc_d22,unknown_12x12,abc_d22,student/work/reverse_unknown_20260603_1812/ex295/verilog/ex295_unknown_12x12_low_split_default.v,student/work/ex285_ex287_ex295_ex297_ex299_frontend_current_synthflow_20260608_1350/ex295/aigs/ex295_low_split_default_abc_d22.aig,1,1,1,8692,18,156456,68064,2.298660,0,0,synthflow_exact,Yosys abc delay target 22,4.105,Yosys abc delay target 22
ex295,ex295_low_split_default_abc_d24,unknown_12x12,abc_d24,student/work/reverse_unknown_20260603_1812/ex295/verilog/ex295_unknown_12x12_low_split_default.v,student/work/ex285_ex287_ex295_ex297_ex299_frontend_current_synthflow_20260608_1350/ex295/aigs/ex295_low_split_default_abc_d24.aig,1,1,1,8692,18,156456,68064,2.298660,0,0,synthflow_exact,Yosys abc delay target 24,4.090,Yosys abc delay target 24
ex295,ex295_low_split_default_abc_fast,unknown_12x12,abc_fast,student/work/reverse_unknown_20260603_1812/ex295/verilog/ex295_unknown_12x12_low_split_default.v,student/work/ex285_ex287_ex295_ex297_ex299_frontend_current_synthflow_20260608_1350/ex295/aigs/ex295_low_split_default_abc_fast.aig,1,1,1,10753,18,193554,68064,2.843706,0,0,synthflow_exact,Yosys abc fast script,3.597,Yosys abc fast script
ex295,ex295_low_split_default_abc_g_aig,unknown_12x12,abc_g_aig,student/work/reverse_unknown_20260603_1812/ex295/verilog/ex295_unknown_12x12_low_split_default.v,student/work/ex285_ex287_ex295_ex297_ex299_frontend_current_synthflow_20260608_1350/ex295/aigs/ex295_low_split_default_abc_g_aig.aig,1,1,1,8653,16,138448,68064,2.034086,0,0,synthflow_exact,Yosys abc gate set aig,3.997,Yosys abc gate set aig
ex295,ex295_low_split_default_abc_g_aig_d18,unknown_12x12,abc_g_aig_d18,student/work/reverse_unknown_20260603_1812/ex295/verilog/ex295_unknown_12x12_low_split_default.v,student/work/ex285_ex287_ex295_ex297_ex299_frontend_current_synthflow_20260608_1350/ex295/aigs/ex295_low_split_default_abc_g_aig_d18.aig,1,1,1,8653,16,138448,68064,2.034086,0,0,synthflow_exact,Yosys abc gate set aig delay target 18,4.117,Yosys abc gate set aig delay target 18
ex295,ex295_low_split_default_abc_g_aig_d19,unknown_12x12,abc_g_aig_d19,student/work/reverse_unknown_20260603_1812/ex295/verilog/ex295_unknown_12x12_low_split_default.v,student/work/ex285_ex287_ex295_ex297_ex299_frontend_current_synthflow_20260608_1350/ex295/aigs/ex295_low_split_default_abc_g_aig_d19.aig,1,1,1,8653,16,138448,68064,2.034086,0,0,synthflow_exact,Yosys abc gate set aig delay target 19,4.290,Yosys abc gate set aig delay target 19
ex295,ex295_low_split_default_abc_g_aig_d20,unknown_12x12,abc_g_aig_d20,student/work/reverse_unknown_20260603_1812/ex295/verilog/ex295_unknown_12x12_low_split_default.v,student/work/ex285_ex287_ex295_ex297_ex299_frontend_current_synthflow_20260608_1350/ex295/aigs/ex295_low_split_default_abc_g_aig_d20.aig,1,1,1,8653,16,138448,68064,2.034086,0,0,synthflow_exact,Yosys abc gate set aig delay target 20,4.084,Yosys abc gate set aig delay target 20
ex295,ex295_low_split_default_abc_g_aig_d21,unknown_12x12,abc_g_aig_d21,student/work/reverse_unknown_20260603_1812/ex295/verilog/ex295_unknown_12x12_low_split_default.v,student/work/ex285_ex287_ex295_ex297_ex299_frontend_current_synthflow_20260608_1350/ex295/aigs/ex295_low_split_default_abc_g_aig_d21.aig,1,1,1,8653,16,138448,68064,2.034086,0,0,synthflow_exact,Yosys abc gate set aig delay target 21,7.454,Yosys abc gate set aig delay target 21
ex295,ex295_low_split_default_abc_g_and_mux,unknown_12x12,abc_g_and_mux,student/work/reverse_unknown_20260603_1812/ex295/verilog/ex295_unknown_12x12_low_split_default.v,student/work/ex285_ex287_ex295_ex297_ex299_frontend_current_synthflow_20260608_1350/ex295/aigs/ex295_low_split_default_abc_g_and_mux.aig,1,1,1,8910,18,160380,68064,2.356312,0,0,synthflow_exact,"Yosys abc gate set AND,MUX",4.348,"Yosys abc gate set AND,MUX"
ex295,ex295_low_split_default_abc_g_cmos2,unknown_12x12,abc_g_cmos2,student/work/reverse_unknown_20260603_1812/ex295/verilog/ex295_unknown_12x12_low_split_default.v,student/work/ex285_ex287_ex295_ex297_ex299_frontend_current_synthflow_20260608_1350/ex295/aigs/ex295_low_split_default_abc_g_cmos2.aig,1,1,1,8832,17,150144,68064,2.205924,0,0,synthflow_exact,Yosys abc gate set cmos2,4.344,Yosys abc gate set cmos2
ex295,ex295_low_split_default_abc_g_gates,unknown_12x12,abc_g_gates,student/work/reverse_unknown_20260603_1812/ex295/verilog/ex295_unknown_12x12_low_split_default.v,student/work/ex285_ex287_ex295_ex297_ex299_frontend_current_synthflow_20260608_1350/ex295/aigs/ex295_low_split_default_abc_g_gates.aig,1,1,1,8652,17,147084,68064,2.160966,0,0,synthflow_exact,Yosys abc gate set gates,4.875,Yosys abc gate set gates
ex295,ex295_low_split_default_abc_g_simple,unknown_12x12,abc_g_simple,student/work/reverse_unknown_20260603_1812/ex295/verilog/ex295_unknown_12x12_low_split_default.v,student/work/ex285_ex287_ex295_ex297_ex299_frontend_current_synthflow_20260608_1350/ex295/aigs/ex295_low_split_default_abc_g_simple.aig,1,1,1,8917,18,160506,68064,2.358163,0,0,synthflow_exact,Yosys abc gate set simple,4.430,Yosys abc gate set simple
ex295,ex295_low_split_default_default_recheck,unknown_12x12,default_recheck,student/work/reverse_unknown_20260603_1812/ex295/verilog/ex295_unknown_12x12_low_split_default.v,student/work/ex285_ex287_ex295_ex297_ex299_frontend_current_synthflow_20260608_1350/ex295/aigs/ex295_low_split_default_default_recheck.aig,1,1,1,8692,18,156456,68064,2.298660,0,0,synthflow_exact,current project Yosys script sanity recheck,3.951,current project Yosys script sanity recheck
ex295,ex295_low_split_default_extra_opt_share,unknown_12x12,extra_opt_share,student/work/reverse_unknown_20260603_1812/ex295/verilog/ex295_unknown_12x12_low_split_default.v,student/work/ex285_ex287_ex295_ex297_ex299_frontend_current_synthflow_20260608_1350/ex295/aigs/ex295_low_split_default_extra_opt_share.aig,1,1,1,8692,18,156456,68064,2.298660,0,0,synthflow_exact,extra opt_reduce/opt_muxtree/wreduce/share before techmap,4.449,extra opt_reduce/opt_muxtree/wreduce/share before techmap
ex295,ex295_low_split_default_late_flatten,unknown_12x12,late_flatten,student/work/reverse_unknown_20260603_1812/ex295/verilog/ex295_unknown_12x12_low_split_default.v,student/work/ex285_ex287_ex295_ex297_ex299_frontend_current_synthflow_20260608_1350/ex295/aigs/ex295_low_split_default_late_flatten.aig,1,1,1,8692,18,156456,68064,2.298660,0,0,synthflow_exact,move flatten after techmap,4.214,move flatten after techmap
ex295,ex295_low_split_default_no_internal_abc,unknown_12x12,no_internal_abc,student/work/reverse_unknown_20260603_1812/ex295/verilog/ex295_unknown_12x12_low_split_default.v,student/work/ex285_ex287_ex295_ex297_ex299_frontend_current_synthflow_20260608_1350/ex295/aigs/ex295_low_split_default_no_internal_abc.aig,1,1,1,10832,18,194976,68064,2.864598,0,0,synthflow_exact,skip Yosys internal abc pass,4.086,skip Yosys internal abc pass
ex295,ex295_low_split_default_synth_preset,unknown_12x12,synth_preset,student/work/reverse_unknown_20260603_1812/ex295/verilog/ex295_unknown_12x12_low_split_default.v,student/work/ex285_ex287_ex295_ex297_ex299_frontend_current_synthflow_20260608_1350/ex295/aigs/ex295_low_split_default_synth_preset.aig,1,1,1,8664,17,147288,68064,2.163963,0,0,synthflow_exact,Yosys synth preset with flatten,4.869,Yosys synth preset with flatten
ex295,ex295_low_split_default_synth_preset_noabc,unknown_12x12,synth_preset_noabc,student/work/reverse_unknown_20260603_1812/ex295/verilog/ex295_unknown_12x12_low_split_default.v,student/work/ex285_ex287_ex295_ex297_ex299_frontend_current_synthflow_20260608_1350/ex295/aigs/ex295_low_split_default_synth_preset_noabc.aig,1,1,1,11051,19,209969,68064,3.084876,0,0,synthflow_exact,Yosys synth preset without abc,3.297,Yosys synth preset without abc
ex297,ex297_low_split_default_abc_d20,unknown_14x14,abc_d20,student/work/reverse_unknown_20260603_1812/ex297/verilog/ex297_unknown_14x14_low_split_default.v,student/work/ex285_ex287_ex295_ex297_ex299_frontend_current_synthflow_20260608_1350/ex297/aigs/ex297_low_split_default_abc_d20.aig,1,1,1,32553,21,683613,225900,3.026175,0,0,synthflow_exact,Yosys abc delay target 20,18.913,Yosys abc delay target 20
ex297,ex297_low_split_default_abc_d21,unknown_14x14,abc_d21,student/work/reverse_unknown_20260603_1812/ex297/verilog/ex297_unknown_14x14_low_split_default.v,student/work/ex285_ex287_ex295_ex297_ex299_frontend_current_synthflow_20260608_1350/ex297/aigs/ex297_low_split_default_abc_d21.aig,1,1,1,32553,21,683613,225900,3.026175,0,0,synthflow_exact,Yosys abc delay target 21,18.984,Yosys abc delay target 21
ex297,ex297_low_split_default_abc_d22,unknown_14x14,abc_d22,student/work/reverse_unknown_20260603_1812/ex297/verilog/ex297_unknown_14x14_low_split_default.v,student/work/ex285_ex287_ex295_ex297_ex299_frontend_current_synthflow_20260608_1350/ex297/aigs/ex297_low_split_default_abc_d22.aig,1,1,1,32553,21,683613,225900,3.026175,0,0,synthflow_exact,Yosys abc delay target 22,18.768,Yosys abc delay target 22
ex297,ex297_low_split_default_abc_d24,unknown_14x14,abc_d24,student/work/reverse_unknown_20260603_1812/ex297/verilog/ex297_unknown_14x14_low_split_default.v,student/work/ex285_ex287_ex295_ex297_ex299_frontend_current_synthflow_20260608_1350/ex297/aigs/ex297_low_split_default_abc_d24.aig,1,1,1,32553,21,683613,225900,3.026175,0,0,synthflow_exact,Yosys abc delay target 24,18.645,Yosys abc delay target 24
ex297,ex297_low_split_default_abc_fast,unknown_14x14,abc_fast,student/work/reverse_unknown_20260603_1812/ex297/verilog/ex297_unknown_14x14_low_split_default.v,student/work/ex285_ex287_ex295_ex297_ex299_frontend_current_synthflow_20260608_1350/ex297/aigs/ex297_low_split_default_abc_fast.aig,1,1,1,43573,21,915033,225900,4.050611,0,0,synthflow_exact,Yosys abc fast script,18.263,Yosys abc fast script
ex297,ex297_low_split_default_abc_g_aig,unknown_14x14,abc_g_aig,student/work/reverse_unknown_20260603_1812/ex297/verilog/ex297_unknown_14x14_low_split_default.v,student/work/ex285_ex287_ex295_ex297_ex299_frontend_current_synthflow_20260608_1350/ex297/aigs/ex297_low_split_default_abc_g_aig.aig,1,1,1,32422,18,583596,225900,2.583426,0,0,synthflow_exact,Yosys abc gate set aig,19.523,Yosys abc gate set aig
ex297,ex297_low_split_default_abc_g_aig_d18,unknown_14x14,abc_g_aig_d18,student/work/reverse_unknown_20260603_1812/ex297/verilog/ex297_unknown_14x14_low_split_default.v,student/work/ex285_ex287_ex295_ex297_ex299_frontend_current_synthflow_20260608_1350/ex297/aigs/ex297_low_split_default_abc_g_aig_d18.aig,1,1,1,32422,18,583596,225900,2.583426,0,0,synthflow_exact,Yosys abc gate set aig delay target 18,19.884,Yosys abc gate set aig delay target 18
ex297,ex297_low_split_default_abc_g_aig_d19,unknown_14x14,abc_g_aig_d19,student/work/reverse_unknown_20260603_1812/ex297/verilog/ex297_unknown_14x14_low_split_default.v,student/work/ex285_ex287_ex295_ex297_ex299_frontend_current_synthflow_20260608_1350/ex297/aigs/ex297_low_split_default_abc_g_aig_d19.aig,1,1,1,32422,18,583596,225900,2.583426,0,0,synthflow_exact,Yosys abc gate set aig delay target 19,20.107,Yosys abc gate set aig delay target 19
ex297,ex297_low_split_default_abc_g_aig_d20,unknown_14x14,abc_g_aig_d20,student/work/reverse_unknown_20260603_1812/ex297/verilog/ex297_unknown_14x14_low_split_default.v,student/work/ex285_ex287_ex295_ex297_ex299_frontend_current_synthflow_20260608_1350/ex297/aigs/ex297_low_split_default_abc_g_aig_d20.aig,1,1,1,32422,18,583596,225900,2.583426,0,0,synthflow_exact,Yosys abc gate set aig delay target 20,19.912,Yosys abc gate set aig delay target 20
ex297,ex297_low_split_default_abc_g_aig_d21,unknown_14x14,abc_g_aig_d21,student/work/reverse_unknown_20260603_1812/ex297/verilog/ex297_unknown_14x14_low_split_default.v,student/work/ex285_ex287_ex295_ex297_ex299_frontend_current_synthflow_20260608_1350/ex297/aigs/ex297_low_split_default_abc_g_aig_d21.aig,1,1,1,32422,18,583596,225900,2.583426,0,0,synthflow_exact,Yosys abc gate set aig delay target 21,20.795,Yosys abc gate set aig delay target 21
ex297,ex297_low_split_default_abc_g_and_mux,unknown_14x14,abc_g_and_mux,student/work/reverse_unknown_20260603_1812/ex297/verilog/ex297_unknown_14x14_low_split_default.v,student/work/ex285_ex287_ex295_ex297_ex299_frontend_current_synthflow_20260608_1350/ex297/aigs/ex297_low_split_default_abc_g_and_mux.aig,1,1,1,33203,21,697263,225900,3.086600,0,0,synthflow_exact,"Yosys abc gate set AND,MUX",20.124,"Yosys abc gate set AND,MUX"
ex297,ex297_low_split_default_abc_g_cmos2,unknown_14x14,abc_g_cmos2,student/work/reverse_unknown_20260603_1812/ex297/verilog/ex297_unknown_14x14_low_split_default.v,student/work/ex285_ex287_ex295_ex297_ex299_frontend_current_synthflow_20260608_1350/ex297/aigs/ex297_low_split_default_abc_g_cmos2.aig,1,1,1,33171,19,630249,225900,2.789947,0,0,synthflow_exact,Yosys abc gate set cmos2,21.454,Yosys abc gate set cmos2
ex297,ex297_low_split_default_abc_g_gates,unknown_14x14,abc_g_gates,student/work/reverse_unknown_20260603_1812/ex297/verilog/ex297_unknown_14x14_low_split_default.v,student/work/ex285_ex287_ex295_ex297_ex299_frontend_current_synthflow_20260608_1350/ex297/aigs/ex297_low_split_default_abc_g_gates.aig,1,1,1,32420,19,615980,225900,2.726782,0,0,synthflow_exact,Yosys abc gate set gates,20.038,Yosys abc gate set gates
ex297,ex297_low_split_default_abc_g_simple,unknown_14x14,abc_g_simple,student/work/reverse_unknown_20260603_1812/ex297/verilog/ex297_unknown_14x14_low_split_default.v,student/work/ex285_ex287_ex295_ex297_ex299_frontend_current_synthflow_20260608_1350/ex297/aigs/ex297_low_split_default_abc_g_simple.aig,1,1,1,33695,21,707595,225900,3.132337,0,0,synthflow_exact,Yosys abc gate set simple,22.723,Yosys abc gate set simple
ex297,ex297_low_split_default_default_recheck,unknown_14x14,default_recheck,student/work/reverse_unknown_20260603_1812/ex297/verilog/ex297_unknown_14x14_low_split_default.v,student/work/ex285_ex287_ex295_ex297_ex299_frontend_current_synthflow_20260608_1350/ex297/aigs/ex297_low_split_default_default_recheck.aig,1,1,1,32553,21,683613,225900,3.026175,0,0,synthflow_exact,current project Yosys script sanity recheck,18.839,current project Yosys script sanity recheck
ex297,ex297_low_split_default_extra_opt_share,unknown_14x14,extra_opt_share,student/work/reverse_unknown_20260603_1812/ex297/verilog/ex297_unknown_14x14_low_split_default.v,student/work/ex285_ex287_ex295_ex297_ex299_frontend_current_synthflow_20260608_1350/ex297/aigs/ex297_low_split_default_extra_opt_share.aig,1,1,1,32553,21,683613,225900,3.026175,0,0,synthflow_exact,extra opt_reduce/opt_muxtree/wreduce/share before techmap,20.908,extra opt_reduce/opt_muxtree/wreduce/share before techmap
ex297,ex297_low_split_default_late_flatten,unknown_14x14,late_flatten,student/work/reverse_unknown_20260603_1812/ex297/verilog/ex297_unknown_14x14_low_split_default.v,student/work/ex285_ex287_ex295_ex297_ex299_frontend_current_synthflow_20260608_1350/ex297/aigs/ex297_low_split_default_late_flatten.aig,1,1,1,32553,21,683613,225900,3.026175,0,0,synthflow_exact,move flatten after techmap,19.709,move flatten after techmap
ex297,ex297_low_split_default_no_internal_abc,unknown_14x14,no_internal_abc,student/work/reverse_unknown_20260603_1812/ex297/verilog/ex297_unknown_14x14_low_split_default.v,student/work/ex285_ex287_ex295_ex297_ex299_frontend_current_synthflow_20260608_1350/ex297/aigs/ex297_low_split_default_no_internal_abc.aig,1,1,1,43747,21,918687,225900,4.066786,0,0,synthflow_exact,skip Yosys internal abc pass,18.035,skip Yosys internal abc pass
ex297,ex297_low_split_default_synth_preset,unknown_14x14,synth_preset,student/work/reverse_unknown_20260603_1812/ex297/verilog/ex297_unknown_14x14_low_split_default.v,student/work/ex285_ex287_ex295_ex297_ex299_frontend_current_synthflow_20260608_1350/ex297/aigs/ex297_low_split_default_synth_preset.aig,1,1,1,32337,19,614403,225900,2.719801,0,0,synthflow_exact,Yosys synth preset with flatten,22.750,Yosys synth preset with flatten
ex297,ex297_low_split_default_synth_preset_noabc,unknown_14x14,synth_preset_noabc,student/work/reverse_unknown_20260603_1812/ex297/verilog/ex297_unknown_14x14_low_split_default.v,student/work/ex285_ex287_ex295_ex297_ex299_frontend_current_synthflow_20260608_1350/ex297/aigs/ex297_low_split_default_synth_preset_noabc.aig,1,1,1,44136,22,970992,225900,4.298327,0,0,synthflow_exact,Yosys synth preset without abc,17.110,Yosys synth preset without abc
ex299,ex299_high_split_default_abc_d20,unknown_16x16,abc_d20,student/work/reverse_unknown_20260603_1812/ex299/verilog/ex299_unknown_16x16_high_split_default.v,student/work/ex285_ex287_ex295_ex297_ex299_frontend_current_synthflow_20260608_1350/ex299/aigs/ex299_high_split_default_abc_d20.aig,1,1,1,118808,24,2851392,1013807,2.812559,0,0,synthflow_exact,Yosys abc delay target 20,85.382,Yosys abc delay target 20
ex299,ex299_high_split_default_abc_d21,unknown_16x16,abc_d21,student/work/reverse_unknown_20260603_1812/ex299/verilog/ex299_unknown_16x16_high_split_default.v,student/work/ex285_ex287_ex295_ex297_ex299_frontend_current_synthflow_20260608_1350/ex299/aigs/ex299_high_split_default_abc_d21.aig,1,1,1,118808,24,2851392,1013807,2.812559,0,0,synthflow_exact,Yosys abc delay target 21,87.351,Yosys abc delay target 21
ex299,ex299_high_split_default_abc_d22,unknown_16x16,abc_d22,student/work/reverse_unknown_20260603_1812/ex299/verilog/ex299_unknown_16x16_high_split_default.v,student/work/ex285_ex287_ex295_ex297_ex299_frontend_current_synthflow_20260608_1350/ex299/aigs/ex299_high_split_default_abc_d22.aig,1,1,1,118808,24,2851392,1013807,2.812559,0,0,synthflow_exact,Yosys abc delay target 22,85.198,Yosys abc delay target 22
ex299,ex299_high_split_default_abc_d24,unknown_16x16,abc_d24,student/work/reverse_unknown_20260603_1812/ex299/verilog/ex299_unknown_16x16_high_split_default.v,student/work/ex285_ex287_ex295_ex297_ex299_frontend_current_synthflow_20260608_1350/ex299/aigs/ex299_high_split_default_abc_d24.aig,1,1,1,118808,24,2851392,1013807,2.812559,0,0,synthflow_exact,Yosys abc delay target 24,85.221,Yosys abc delay target 24
ex299,ex299_high_split_default_abc_fast,unknown_16x16,abc_fast,student/work/reverse_unknown_20260603_1812/ex299/verilog/ex299_unknown_16x16_high_split_default.v,student/work/ex285_ex287_ex295_ex297_ex299_frontend_current_synthflow_20260608_1350/ex299/aigs/ex299_high_split_default_abc_fast.aig,1,1,1,160886,24,3861264,1013807,3.808678,0,0,synthflow_exact,Yosys abc fast script,75.482,Yosys abc fast script
ex299,ex299_high_split_default_abc_g_aig,unknown_16x16,abc_g_aig,student/work/reverse_unknown_20260603_1812/ex299/verilog/ex299_unknown_16x16_high_split_default.v,student/work/ex285_ex287_ex295_ex297_ex299_frontend_current_synthflow_20260608_1350/ex299/aigs/ex299_high_split_default_abc_g_aig.aig,1,1,1,118397,22,2604734,1013807,2.569260,0,0,synthflow_exact,Yosys abc gate set aig,91.750,Yosys abc gate set aig
ex299,ex299_high_split_default_abc_g_aig_d18,unknown_16x16,abc_g_aig_d18,student/work/reverse_unknown_20260603_1812/ex299/verilog/ex299_unknown_16x16_high_split_default.v,student/work/ex285_ex287_ex295_ex297_ex299_frontend_current_synthflow_20260608_1350/ex299/aigs/ex299_high_split_default_abc_g_aig_d18.aig,1,1,1,118397,22,2604734,1013807,2.569260,0,0,synthflow_exact,Yosys abc gate set aig delay target 18,88.943,Yosys abc gate set aig delay target 18
ex299,ex299_high_split_default_abc_g_aig_d19,unknown_16x16,abc_g_aig_d19,student/work/reverse_unknown_20260603_1812/ex299/verilog/ex299_unknown_16x16_high_split_default.v,student/work/ex285_ex287_ex295_ex297_ex299_frontend_current_synthflow_20260608_1350/ex299/aigs/ex299_high_split_default_abc_g_aig_d19.aig,1,1,1,118397,22,2604734,1013807,2.569260,0,0,synthflow_exact,Yosys abc gate set aig delay target 19,94.902,Yosys abc gate set aig delay target 19
ex299,ex299_high_split_default_abc_g_aig_d20,unknown_16x16,abc_g_aig_d20,student/work/reverse_unknown_20260603_1812/ex299/verilog/ex299_unknown_16x16_high_split_default.v,student/work/ex285_ex287_ex295_ex297_ex299_frontend_current_synthflow_20260608_1350/ex299/aigs/ex299_high_split_default_abc_g_aig_d20.aig,1,1,1,118397,22,2604734,1013807,2.569260,0,0,synthflow_exact,Yosys abc gate set aig delay target 20,89.447,Yosys abc gate set aig delay target 20
ex299,ex299_high_split_default_abc_g_aig_d21,unknown_16x16,abc_g_aig_d21,student/work/reverse_unknown_20260603_1812/ex299/verilog/ex299_unknown_16x16_high_split_default.v,student/work/ex285_ex287_ex295_ex297_ex299_frontend_current_synthflow_20260608_1350/ex299/aigs/ex299_high_split_default_abc_g_aig_d21.aig,1,1,1,118397,22,2604734,1013807,2.569260,0,0,synthflow_exact,Yosys abc gate set aig delay target 21,97.470,Yosys abc gate set aig delay target 21
ex299,ex299_high_split_default_abc_g_and_mux,unknown_16x16,abc_g_and_mux,student/work/reverse_unknown_20260603_1812/ex299/verilog/ex299_unknown_16x16_high_split_default.v,student/work/ex285_ex287_ex295_ex297_ex299_frontend_current_synthflow_20260608_1350/ex299/aigs/ex299_high_split_default_abc_g_and_mux.aig,1,1,1,120899,25,3022475,1013807,2.981312,0,0,synthflow_exact,"Yosys abc gate set AND,MUX",90.926,"Yosys abc gate set AND,MUX"
ex299,ex299_high_split_default_abc_g_cmos2,unknown_16x16,abc_g_cmos2,student/work/reverse_unknown_20260603_1812/ex299/verilog/ex299_unknown_16x16_high_split_default.v,student/work/ex285_ex287_ex295_ex297_ex299_frontend_current_synthflow_20260608_1350/ex299/aigs/ex299_high_split_default_abc_g_cmos2.aig,1,1,1,120782,23,2777986,1013807,2.740153,0,0,synthflow_exact,Yosys abc gate set cmos2,94.258,Yosys abc gate set cmos2
ex299,ex299_high_split_default_abc_g_gates,unknown_16x16,abc_g_gates,student/work/reverse_unknown_20260603_1812/ex299/verilog/ex299_unknown_16x16_high_split_default.v,student/work/ex285_ex287_ex295_ex297_ex299_frontend_current_synthflow_20260608_1350/ex299/aigs/ex299_high_split_default_abc_g_gates.aig,1,1,1,118400,23,2723200,1013807,2.686113,0,0,synthflow_exact,Yosys abc gate set gates,93.565,Yosys abc gate set gates
ex299,ex299_high_split_default_abc_g_simple,unknown_16x16,abc_g_simple,student/work/reverse_unknown_20260603_1812/ex299/verilog/ex299_unknown_16x16_high_split_default.v,student/work/ex285_ex287_ex295_ex297_ex299_frontend_current_synthflow_20260608_1350/ex299/aigs/ex299_high_split_default_abc_g_simple.aig,1,1,1,123365,25,3084125,1013807,3.042122,0,0,synthflow_exact,Yosys abc gate set simple,95.215,Yosys abc gate set simple
ex299,ex299_high_split_default_default_recheck,unknown_16x16,default_recheck,student/work/reverse_unknown_20260603_1812/ex299/verilog/ex299_unknown_16x16_high_split_default.v,student/work/ex285_ex287_ex295_ex297_ex299_frontend_current_synthflow_20260608_1350/ex299/aigs/ex299_high_split_default_default_recheck.aig,1,1,1,118808,24,2851392,1013807,2.812559,0,0,synthflow_exact,current project Yosys script sanity recheck,85.590,current project Yosys script sanity recheck
ex299,ex299_high_split_default_extra_opt_share,unknown_16x16,extra_opt_share,student/work/reverse_unknown_20260603_1812/ex299/verilog/ex299_unknown_16x16_high_split_default.v,student/work/ex285_ex287_ex295_ex297_ex299_frontend_current_synthflow_20260608_1350/ex299/aigs/ex299_high_split_default_extra_opt_share.aig,1,1,1,118808,24,2851392,1013807,2.812559,0,0,synthflow_exact,extra opt_reduce/opt_muxtree/wreduce/share before techmap,93.692,extra opt_reduce/opt_muxtree/wreduce/share before techmap
ex299,ex299_high_split_default_late_flatten,unknown_16x16,late_flatten,student/work/reverse_unknown_20260603_1812/ex299/verilog/ex299_unknown_16x16_high_split_default.v,student/work/ex285_ex287_ex295_ex297_ex299_frontend_current_synthflow_20260608_1350/ex299/aigs/ex299_high_split_default_late_flatten.aig,1,1,1,118808,24,2851392,1013807,2.812559,0,0,synthflow_exact,move flatten after techmap,88.200,move flatten after techmap
ex299,ex299_high_split_default_no_internal_abc,unknown_16x16,no_internal_abc,student/work/reverse_unknown_20260603_1812/ex299/verilog/ex299_unknown_16x16_high_split_default.v,student/work/ex285_ex287_ex295_ex297_ex299_frontend_current_synthflow_20260608_1350/ex299/aigs/ex299_high_split_default_no_internal_abc.aig,1,1,1,161214,24,3869136,1013807,3.816442,0,0,synthflow_exact,skip Yosys internal abc pass,77.754,skip Yosys internal abc pass
ex299,ex299_high_split_default_synth_preset,unknown_16x16,synth_preset,student/work/reverse_unknown_20260603_1812/ex299/verilog/ex299_unknown_16x16_high_split_default.v,student/work/ex285_ex287_ex295_ex297_ex299_frontend_current_synthflow_20260608_1350/ex299/aigs/ex299_high_split_default_synth_preset.aig,1,1,1,117411,23,2700453,1013807,2.663676,0,0,synthflow_exact,Yosys synth preset with flatten,104.715,Yosys synth preset with flatten
ex299,ex299_high_split_default_synth_preset_noabc,unknown_16x16,synth_preset_noabc,student/work/reverse_unknown_20260603_1812/ex299/verilog/ex299_unknown_16x16_high_split_default.v,student/work/ex285_ex287_ex295_ex297_ex299_frontend_current_synthflow_20260608_1350/ex299/aigs/ex299_high_split_default_synth_preset_noabc.aig,1,1,1,165188,25,4129700,1013807,4.073458,0,0,synthflow_exact,Yosys synth preset without abc,69.347,Yosys synth preset without abc
