case,candidate_id,hypothesis,variant,verilog_path,aig_path,verified_truth,synthesized,equivalent,area,delay,adp,reference_adp,adp_ratio_to_reference,within_1p5_reference,beats_reference,runtime_sec,classification,notes
ex258,ex258_umul_direct_context_wreduce_default,unsigned low7_high7:a*b,direct_context+wreduce_default,student/work/ex255_ex259_frontend_umul_deep_20260609_0013/ex258/verilog/ex258_umul_direct_context.v,student/work/ex255_ex259_frontend_umul_deep_20260609_0013/ex258/aigs/ex258_umul_direct_context_wreduce_default.aig,1,1,1,343,33,11319,6289,1.799809,0,0,0.441,semantic_mul_exact,exact unsigned low7 * high7 over 16384 inputs; source=direct_context; flow=wreduce_default
ex258,ex258_umul_direct_context_abc_g_aig,unsigned low7_high7:a*b,direct_context+abc_g_aig,student/work/ex255_ex259_frontend_umul_deep_20260609_0013/ex258/verilog/ex258_umul_direct_context.v,student/work/ex255_ex259_frontend_umul_deep_20260609_0013/ex258/aigs/ex258_umul_direct_context_abc_g_aig.aig,1,1,1,343,33,11319,6289,1.799809,0,0,0.441,semantic_mul_exact,exact unsigned low7 * high7 over 16384 inputs; source=direct_context; flow=abc_g_aig
ex258,ex258_umul_direct_context_wreduce_abc_g_aig,unsigned low7_high7:a*b,direct_context+wreduce_abc_g_aig,student/work/ex255_ex259_frontend_umul_deep_20260609_0013/ex258/verilog/ex258_umul_direct_context.v,student/work/ex255_ex259_frontend_umul_deep_20260609_0013/ex258/aigs/ex258_umul_direct_context_wreduce_abc_g_aig.aig,1,1,1,343,33,11319,6289,1.799809,0,0,0.441,semantic_mul_exact,exact unsigned low7 * high7 over 16384 inputs; source=direct_context; flow=wreduce_abc_g_aig
ex258,ex258_umul_direct_context_arith_wreduce_aig,unsigned low7_high7:a*b,direct_context+arith_wreduce_aig,student/work/ex255_ex259_frontend_umul_deep_20260609_0013/ex258/verilog/ex258_umul_direct_context.v,student/work/ex255_ex259_frontend_umul_deep_20260609_0013/ex258/aigs/ex258_umul_direct_context_arith_wreduce_aig.aig,1,1,1,343,33,11319,6289,1.799809,0,0,0.443,semantic_mul_exact,exact unsigned low7 * high7 over 16384 inputs; source=direct_context; flow=arith_wreduce_aig
ex258,ex258_umul_direct_context_synth_preset,unsigned low7_high7:a*b,direct_context+synth_preset,student/work/ex255_ex259_frontend_umul_deep_20260609_0013/ex258/verilog/ex258_umul_direct_context.v,student/work/ex255_ex259_frontend_umul_deep_20260609_0013/ex258/aigs/ex258_umul_direct_context_synth_preset.aig,1,1,1,343,33,11319,6289,1.799809,0,0,0.486,semantic_mul_exact,exact unsigned low7 * high7 over 16384 inputs; source=direct_context; flow=synth_preset
ex258,ex258_umul_wide_ext_direct_default,unsigned low7_high7:a*b,wide_ext_direct+default,student/work/ex255_ex259_frontend_umul_deep_20260609_0013/ex258/verilog/ex258_umul_wide_ext_direct.v,student/work/ex255_ex259_frontend_umul_deep_20260609_0013/ex258/aigs/ex258_umul_wide_ext_direct_default.aig,1,1,1,392,35,13720,6289,2.181587,0,0,0.450,semantic_mul_exact,exact unsigned low7 * high7 over 16384 inputs; source=wide_ext_direct; flow=default
ex258,ex258_umul_wide_ext_direct_wreduce_default,unsigned low7_high7:a*b,wide_ext_direct+wreduce_default,student/work/ex255_ex259_frontend_umul_deep_20260609_0013/ex258/verilog/ex258_umul_wide_ext_direct.v,student/work/ex255_ex259_frontend_umul_deep_20260609_0013/ex258/aigs/ex258_umul_wide_ext_direct_wreduce_default.aig,1,1,1,343,33,11319,6289,1.799809,0,0,0.451,semantic_mul_exact,exact unsigned low7 * high7 over 16384 inputs; source=wide_ext_direct; flow=wreduce_default
ex258,ex258_umul_wide_ext_direct_abc_g_aig,unsigned low7_high7:a*b,wide_ext_direct+abc_g_aig,student/work/ex255_ex259_frontend_umul_deep_20260609_0013/ex258/verilog/ex258_umul_wide_ext_direct.v,student/work/ex255_ex259_frontend_umul_deep_20260609_0013/ex258/aigs/ex258_umul_wide_ext_direct_abc_g_aig.aig,1,1,1,389,35,13615,6289,2.164891,0,0,0.468,semantic_mul_exact,exact unsigned low7 * high7 over 16384 inputs; source=wide_ext_direct; flow=abc_g_aig
ex258,ex258_umul_wide_ext_direct_wreduce_abc_g_aig,unsigned low7_high7:a*b,wide_ext_direct+wreduce_abc_g_aig,student/work/ex255_ex259_frontend_umul_deep_20260609_0013/ex258/verilog/ex258_umul_wide_ext_direct.v,student/work/ex255_ex259_frontend_umul_deep_20260609_0013/ex258/aigs/ex258_umul_wide_ext_direct_wreduce_abc_g_aig.aig,1,1,1,343,33,11319,6289,1.799809,0,0,0.450,semantic_mul_exact,exact unsigned low7 * high7 over 16384 inputs; source=wide_ext_direct; flow=wreduce_abc_g_aig
ex258,ex258_umul_wide_ext_direct_arith_wreduce_aig,unsigned low7_high7:a*b,wide_ext_direct+arith_wreduce_aig,student/work/ex255_ex259_frontend_umul_deep_20260609_0013/ex258/verilog/ex258_umul_wide_ext_direct.v,student/work/ex255_ex259_frontend_umul_deep_20260609_0013/ex258/aigs/ex258_umul_wide_ext_direct_arith_wreduce_aig.aig,1,1,1,343,33,11319,6289,1.799809,0,0,0.441,semantic_mul_exact,exact unsigned low7 * high7 over 16384 inputs; source=wide_ext_direct; flow=arith_wreduce_aig
ex258,ex258_umul_wide_ext_direct_synth_preset,unsigned low7_high7:a*b,wide_ext_direct+synth_preset,student/work/ex255_ex259_frontend_umul_deep_20260609_0013/ex258/verilog/ex258_umul_wide_ext_direct.v,student/work/ex255_ex259_frontend_umul_deep_20260609_0013/ex258/aigs/ex258_umul_wide_ext_direct_synth_preset.aig,1,1,1,343,33,11319,6289,1.799809,0,0,0.487,semantic_mul_exact,exact unsigned low7 * high7 over 16384 inputs; source=wide_ext_direct; flow=synth_preset
ex258,ex258_umul_balanced_rows_default,unsigned low7_high7:a*b,balanced_rows+default,student/work/ex255_ex259_frontend_umul_deep_20260609_0013/ex258/verilog/ex258_umul_balanced_rows.v,student/work/ex255_ex259_frontend_umul_deep_20260609_0013/ex258/aigs/ex258_umul_balanced_rows_default.aig,1,1,1,320,32,10240,6289,1.628240,0,0,0.482,semantic_mul_exact,exact unsigned low7 * high7 over 16384 inputs; source=balanced_rows; flow=default
ex258,ex258_umul_balanced_rows_wreduce_default,unsigned low7_high7:a*b,balanced_rows+wreduce_default,student/work/ex255_ex259_frontend_umul_deep_20260609_0013/ex258/verilog/ex258_umul_balanced_rows.v,student/work/ex255_ex259_frontend_umul_deep_20260609_0013/ex258/aigs/ex258_umul_balanced_rows_wreduce_default.aig,1,1,1,326,32,10432,6289,1.658769,0,0,0.512,semantic_mul_exact,exact unsigned low7 * high7 over 16384 inputs; source=balanced_rows; flow=wreduce_default
ex258,ex258_umul_balanced_rows_abc_g_aig,unsigned low7_high7:a*b,balanced_rows+abc_g_aig,student/work/ex255_ex259_frontend_umul_deep_20260609_0013/ex258/verilog/ex258_umul_balanced_rows.v,student/work/ex255_ex259_frontend_umul_deep_20260609_0013/ex258/aigs/ex258_umul_balanced_rows_abc_g_aig.aig,1,1,1,320,32,10240,6289,1.628240,0,0,0.483,semantic_mul_exact,exact unsigned low7 * high7 over 16384 inputs; source=balanced_rows; flow=abc_g_aig
ex258,ex258_umul_balanced_rows_wreduce_abc_g_aig,unsigned low7_high7:a*b,balanced_rows+wreduce_abc_g_aig,student/work/ex255_ex259_frontend_umul_deep_20260609_0013/ex258/verilog/ex258_umul_balanced_rows.v,student/work/ex255_ex259_frontend_umul_deep_20260609_0013/ex258/aigs/ex258_umul_balanced_rows_wreduce_abc_g_aig.aig,1,1,1,321,32,10272,6289,1.633328,0,0,0.518,semantic_mul_exact,exact unsigned low7 * high7 over 16384 inputs; source=balanced_rows; flow=wreduce_abc_g_aig
ex258,ex258_umul_balanced_rows_arith_wreduce_aig,unsigned low7_high7:a*b,balanced_rows+arith_wreduce_aig,student/work/ex255_ex259_frontend_umul_deep_20260609_0013/ex258/verilog/ex258_umul_balanced_rows.v,student/work/ex255_ex259_frontend_umul_deep_20260609_0013/ex258/aigs/ex258_umul_balanced_rows_arith_wreduce_aig.aig,1,1,1,334,31,10354,6289,1.646367,0,0,0.484,semantic_mul_exact,exact unsigned low7 * high7 over 16384 inputs; source=balanced_rows; flow=arith_wreduce_aig
ex258,ex258_umul_balanced_rows_synth_preset,unsigned low7_high7:a*b,balanced_rows+synth_preset,student/work/ex255_ex259_frontend_umul_deep_20260609_0013/ex258/verilog/ex258_umul_balanced_rows.v,student/work/ex255_ex259_frontend_umul_deep_20260609_0013/ex258/aigs/ex258_umul_balanced_rows_synth_preset.aig,1,1,1,338,33,11154,6289,1.773573,0,0,0.547,semantic_mul_exact,exact unsigned low7 * high7 over 16384 inputs; source=balanced_rows; flow=synth_preset
ex258,ex258_umul_csa_vector_default,unsigned low7_high7:a*b,csa_vector+default,student/work/ex255_ex259_frontend_umul_deep_20260609_0013/ex258/verilog/ex258_umul_csa_vector.v,student/work/ex255_ex259_frontend_umul_deep_20260609_0013/ex258/aigs/ex258_umul_csa_vector_default.aig,1,1,1,459,29,13311,6289,2.116553,0,0,0.485,semantic_mul_exact,exact unsigned low7 * high7 over 16384 inputs; source=csa_vector; flow=default
ex258,ex258_umul_csa_vector_wreduce_default,unsigned low7_high7:a*b,csa_vector+wreduce_default,student/work/ex255_ex259_frontend_umul_deep_20260609_0013/ex258/verilog/ex258_umul_csa_vector.v,student/work/ex255_ex259_frontend_umul_deep_20260609_0013/ex258/aigs/ex258_umul_csa_vector_wreduce_default.aig,1,1,1,454,29,13166,6289,2.093497,0,0,0.502,semantic_mul_exact,exact unsigned low7 * high7 over 16384 inputs; source=csa_vector; flow=wreduce_default
ex258,ex258_umul_csa_vector_abc_g_aig,unsigned low7_high7:a*b,csa_vector+abc_g_aig,student/work/ex255_ex259_frontend_umul_deep_20260609_0013/ex258/verilog/ex258_umul_csa_vector.v,student/work/ex255_ex259_frontend_umul_deep_20260609_0013/ex258/aigs/ex258_umul_csa_vector_abc_g_aig.aig,1,1,1,347,29,10063,6289,1.600095,0,0,0.486,semantic_mul_exact,exact unsigned low7 * high7 over 16384 inputs; source=csa_vector; flow=abc_g_aig
ex258,ex258_umul_csa_vector_wreduce_abc_g_aig,unsigned low7_high7:a*b,csa_vector+wreduce_abc_g_aig,student/work/ex255_ex259_frontend_umul_deep_20260609_0013/ex258/verilog/ex258_umul_csa_vector.v,student/work/ex255_ex259_frontend_umul_deep_20260609_0013/ex258/aigs/ex258_umul_csa_vector_wreduce_abc_g_aig.aig,1,1,1,347,29,10063,6289,1.600095,0,0,0.497,semantic_mul_exact,exact unsigned low7 * high7 over 16384 inputs; source=csa_vector; flow=wreduce_abc_g_aig
ex258,ex258_umul_csa_vector_arith_wreduce_aig,unsigned low7_high7:a*b,csa_vector+arith_wreduce_aig,student/work/ex255_ex259_frontend_umul_deep_20260609_0013/ex258/verilog/ex258_umul_csa_vector.v,student/work/ex255_ex259_frontend_umul_deep_20260609_0013/ex258/aigs/ex258_umul_csa_vector_arith_wreduce_aig.aig,1,1,1,347,31,10757,6289,1.710447,0,0,0.495,semantic_mul_exact,exact unsigned low7 * high7 over 16384 inputs; source=csa_vector; flow=arith_wreduce_aig
ex258,ex258_umul_csa_vector_synth_preset,unsigned low7_high7:a*b,csa_vector+synth_preset,student/work/ex255_ex259_frontend_umul_deep_20260609_0013/ex258/verilog/ex258_umul_csa_vector.v,student/work/ex255_ex259_frontend_umul_deep_20260609_0013/ex258/aigs/ex258_umul_csa_vector_synth_preset.aig,1,1,1,350,29,10150,6289,1.613929,0,0,0.576,semantic_mul_exact,exact unsigned low7 * high7 over 16384 inputs; source=csa_vector; flow=synth_preset
ex258,ex258_umul_column_carry_default,unsigned low7_high7:a*b,column_carry+default,student/work/ex255_ex259_frontend_umul_deep_20260609_0013/ex258/verilog/ex258_umul_column_carry.v,student/work/ex255_ex259_frontend_umul_deep_20260609_0013/ex258/aigs/ex258_umul_column_carry_default.aig,1,1,1,382,113,43166,6289,6.863730,0,0,0.596,semantic_mul_exact,exact unsigned low7 * high7 over 16384 inputs; source=column_carry; flow=default
ex258,ex258_umul_column_carry_wreduce_default,unsigned low7_high7:a*b,column_carry+wreduce_default,student/work/ex255_ex259_frontend_umul_deep_20260609_0013/ex258/verilog/ex258_umul_column_carry.v,student/work/ex255_ex259_frontend_umul_deep_20260609_0013/ex258/aigs/ex258_umul_column_carry_wreduce_default.aig,1,1,1,385,113,43505,6289,6.917634,0,0,0.595,semantic_mul_exact,exact unsigned low7 * high7 over 16384 inputs; source=column_carry; flow=wreduce_default
ex258,ex258_umul_column_carry_abc_g_aig,unsigned low7_high7:a*b,column_carry+abc_g_aig,student/work/ex255_ex259_frontend_umul_deep_20260609_0013/ex258/verilog/ex258_umul_column_carry.v,student/work/ex255_ex259_frontend_umul_deep_20260609_0013/ex258/aigs/ex258_umul_column_carry_abc_g_aig.aig,1,1,1,370,113,41810,6289,6.648116,0,0,0.597,semantic_mul_exact,exact unsigned low7 * high7 over 16384 inputs; source=column_carry; flow=abc_g_aig
ex258,ex258_umul_column_carry_wreduce_abc_g_aig,unsigned low7_high7:a*b,column_carry+wreduce_abc_g_aig,student/work/ex255_ex259_frontend_umul_deep_20260609_0013/ex258/verilog/ex258_umul_column_carry.v,student/work/ex255_ex259_frontend_umul_deep_20260609_0013/ex258/aigs/ex258_umul_column_carry_wreduce_abc_g_aig.aig,1,1,1,376,113,42488,6289,6.755923,0,0,0.618,semantic_mul_exact,exact unsigned low7 * high7 over 16384 inputs; source=column_carry; flow=wreduce_abc_g_aig
ex258,ex258_umul_column_carry_arith_wreduce_aig,unsigned low7_high7:a*b,column_carry+arith_wreduce_aig,student/work/ex255_ex259_frontend_umul_deep_20260609_0013/ex258/verilog/ex258_umul_column_carry.v,student/work/ex255_ex259_frontend_umul_deep_20260609_0013/ex258/aigs/ex258_umul_column_carry_arith_wreduce_aig.aig,1,1,1,322,113,36386,6289,5.785657,0,0,0.508,semantic_mul_exact,exact unsigned low7 * high7 over 16384 inputs; source=column_carry; flow=arith_wreduce_aig
ex258,ex258_umul_column_carry_synth_preset,unsigned low7_high7:a*b,column_carry+synth_preset,student/work/ex255_ex259_frontend_umul_deep_20260609_0013/ex258/verilog/ex258_umul_column_carry.v,student/work/ex255_ex259_frontend_umul_deep_20260609_0013/ex258/aigs/ex258_umul_column_carry_synth_preset.aig,1,1,1,323,112,36176,6289,5.752266,0,0,0.636,semantic_mul_exact,exact unsigned low7 * high7 over 16384 inputs; source=column_carry; flow=synth_preset
ex258,ex258_umul_case_b_const_default,unsigned low7_high7:a*b,case_b_const+default,student/work/ex255_ex259_frontend_umul_deep_20260609_0013/ex258/verilog/ex258_umul_case_b_const.v,student/work/ex255_ex259_frontend_umul_deep_20260609_0013/ex258/aigs/ex258_umul_case_b_const_default.aig,1,1,1,4977,52,258804,6289,41.151852,0,0,2.946,semantic_mul_exact,exact unsigned low7 * high7 over 16384 inputs; source=case_b_const; flow=default
ex258,ex258_umul_case_b_const_wreduce_default,unsigned low7_high7:a*b,case_b_const+wreduce_default,student/work/ex255_ex259_frontend_umul_deep_20260609_0013/ex258/verilog/ex258_umul_case_b_const.v,student/work/ex255_ex259_frontend_umul_deep_20260609_0013/ex258/aigs/ex258_umul_case_b_const_wreduce_default.aig,1,1,1,4954,52,257608,6289,40.961679,0,0,3.126,semantic_mul_exact,exact unsigned low7 * high7 over 16384 inputs; source=case_b_const; flow=wreduce_default
ex258,ex258_umul_case_b_const_abc_g_aig,unsigned low7_high7:a*b,case_b_const+abc_g_aig,student/work/ex255_ex259_frontend_umul_deep_20260609_0013/ex258/verilog/ex258_umul_case_b_const.v,student/work/ex255_ex259_frontend_umul_deep_20260609_0013/ex258/aigs/ex258_umul_case_b_const_abc_g_aig.aig,1,1,1,4911,52,255372,6289,40.606138,0,0,2.970,semantic_mul_exact,exact unsigned low7 * high7 over 16384 inputs; source=case_b_const; flow=abc_g_aig
ex258,ex258_umul_case_b_const_wreduce_abc_g_aig,unsigned low7_high7:a*b,case_b_const+wreduce_abc_g_aig,student/work/ex255_ex259_frontend_umul_deep_20260609_0013/ex258/verilog/ex258_umul_case_b_const.v,student/work/ex255_ex259_frontend_umul_deep_20260609_0013/ex258/aigs/ex258_umul_case_b_const_wreduce_abc_g_aig.aig,1,1,1,4902,52,254904,6289,40.531722,0,0,3.316,semantic_mul_exact,exact unsigned low7 * high7 over 16384 inputs; source=case_b_const; flow=wreduce_abc_g_aig
ex258,ex258_umul_case_b_const_arith_wreduce_aig,unsigned low7_high7:a*b,case_b_const+arith_wreduce_aig,student/work/ex255_ex259_frontend_umul_deep_20260609_0013/ex258/verilog/ex258_umul_case_b_const.v,student/work/ex255_ex259_frontend_umul_deep_20260609_0013/ex258/aigs/ex258_umul_case_b_const_arith_wreduce_aig.aig,1,1,1,4919,51,250869,6289,39.890126,0,0,3.062,semantic_mul_exact,exact unsigned low7 * high7 over 16384 inputs; source=case_b_const; flow=arith_wreduce_aig
ex258,ex258_umul_case_b_const_synth_preset,unsigned low7_high7:a*b,case_b_const+synth_preset,student/work/ex255_ex259_frontend_umul_deep_20260609_0013/ex258/verilog/ex258_umul_case_b_const.v,student/work/ex255_ex259_frontend_umul_deep_20260609_0013/ex258/aigs/ex258_umul_case_b_const_synth_preset.aig,1,1,1,3386,54,182844,6289,29.073621,0,0,2.423,semantic_mul_exact,exact unsigned low7 * high7 over 16384 inputs; source=case_b_const; flow=synth_preset
ex258,ex258_umul_split_half_default,unsigned low7_high7:a*b,split_half+default,student/work/ex255_ex259_frontend_umul_deep_20260609_0013/ex258/verilog/ex258_umul_split_half.v,student/work/ex255_ex259_frontend_umul_deep_20260609_0013/ex258/aigs/ex258_umul_split_half_default.aig,1,1,1,337,30,10110,6289,1.607569,0,0,0.481,semantic_mul_exact,exact unsigned low7 * high7 over 16384 inputs; source=split_half; flow=default
ex258,ex258_umul_split_half_wreduce_default,unsigned low7_high7:a*b,split_half+wreduce_default,student/work/ex255_ex259_frontend_umul_deep_20260609_0013/ex258/verilog/ex258_umul_split_half.v,student/work/ex255_ex259_frontend_umul_deep_20260609_0013/ex258/aigs/ex258_umul_split_half_wreduce_default.aig,1,1,1,343,30,10290,6289,1.636190,0,0,0.517,semantic_mul_exact,exact unsigned low7 * high7 over 16384 inputs; source=split_half; flow=wreduce_default
ex258,ex258_umul_split_half_abc_g_aig,unsigned low7_high7:a*b,split_half+abc_g_aig,student/work/ex255_ex259_frontend_umul_deep_20260609_0013/ex258/verilog/ex258_umul_split_half.v,student/work/ex255_ex259_frontend_umul_deep_20260609_0013/ex258/aigs/ex258_umul_split_half_abc_g_aig.aig,1,1,1,337,30,10110,6289,1.607569,0,0,0.479,semantic_mul_exact,exact unsigned low7 * high7 over 16384 inputs; source=split_half; flow=abc_g_aig
ex258,ex258_umul_split_half_wreduce_abc_g_aig,unsigned low7_high7:a*b,split_half+wreduce_abc_g_aig,student/work/ex255_ex259_frontend_umul_deep_20260609_0013/ex258/verilog/ex258_umul_split_half.v,student/work/ex255_ex259_frontend_umul_deep_20260609_0013/ex258/aigs/ex258_umul_split_half_wreduce_abc_g_aig.aig,1,1,1,338,30,10140,6289,1.612339,0,0,0.494,semantic_mul_exact,exact unsigned low7 * high7 over 16384 inputs; source=split_half; flow=wreduce_abc_g_aig
ex258,ex258_umul_split_half_arith_wreduce_aig,unsigned low7_high7:a*b,split_half+arith_wreduce_aig,student/work/ex255_ex259_frontend_umul_deep_20260609_0013/ex258/verilog/ex258_umul_split_half.v,student/work/ex255_ex259_frontend_umul_deep_20260609_0013/ex258/aigs/ex258_umul_split_half_arith_wreduce_aig.aig,1,1,1,359,31,11129,6289,1.769598,0,0,0.462,semantic_mul_exact,exact unsigned low7 * high7 over 16384 inputs; source=split_half; flow=arith_wreduce_aig
ex258,ex258_umul_split_half_synth_preset,unsigned low7_high7:a*b,split_half+synth_preset,student/work/ex255_ex259_frontend_umul_deep_20260609_0013/ex258/verilog/ex258_umul_split_half.v,student/work/ex255_ex259_frontend_umul_deep_20260609_0013/ex258/aigs/ex258_umul_split_half_synth_preset.aig,1,1,1,361,31,11191,6289,1.779456,0,0,0.507,semantic_mul_exact,exact unsigned low7 * high7 over 16384 inputs; source=split_half; flow=synth_preset
ex258,ex258_umul_sorted_operands_default,unsigned low7_high7:a*b,sorted_operands+default,student/work/ex255_ex259_frontend_umul_deep_20260609_0013/ex258/verilog/ex258_umul_sorted_operands.v,student/work/ex255_ex259_frontend_umul_deep_20260609_0013/ex258/aigs/ex258_umul_sorted_operands_default.aig,1,1,1,425,45,19125,6289,3.041024,0,0,0.496,semantic_mul_exact,exact unsigned low7 * high7 over 16384 inputs; source=sorted_operands; flow=default
ex258,ex258_umul_sorted_operands_wreduce_default,unsigned low7_high7:a*b,sorted_operands+wreduce_default,student/work/ex255_ex259_frontend_umul_deep_20260609_0013/ex258/verilog/ex258_umul_sorted_operands.v,student/work/ex255_ex259_frontend_umul_deep_20260609_0013/ex258/aigs/ex258_umul_sorted_operands_wreduce_default.aig,1,1,1,425,45,19125,6289,3.041024,0,0,0.493,semantic_mul_exact,exact unsigned low7 * high7 over 16384 inputs; source=sorted_operands; flow=wreduce_default
ex258,ex258_umul_sorted_operands_abc_g_aig,unsigned low7_high7:a*b,sorted_operands+abc_g_aig,student/work/ex255_ex259_frontend_umul_deep_20260609_0013/ex258/verilog/ex258_umul_sorted_operands.v,student/work/ex255_ex259_frontend_umul_deep_20260609_0013/ex258/aigs/ex258_umul_sorted_operands_abc_g_aig.aig,1,1,1,420,45,18900,6289,3.005247,0,0,0.494,semantic_mul_exact,exact unsigned low7 * high7 over 16384 inputs; source=sorted_operands; flow=abc_g_aig
ex258,ex258_umul_sorted_operands_wreduce_abc_g_aig,unsigned low7_high7:a*b,sorted_operands+wreduce_abc_g_aig,student/work/ex255_ex259_frontend_umul_deep_20260609_0013/ex258/verilog/ex258_umul_sorted_operands.v,student/work/ex255_ex259_frontend_umul_deep_20260609_0013/ex258/aigs/ex258_umul_sorted_operands_wreduce_abc_g_aig.aig,1,1,1,420,45,18900,6289,3.005247,0,0,0.495,semantic_mul_exact,exact unsigned low7 * high7 over 16384 inputs; source=sorted_operands; flow=wreduce_abc_g_aig
ex258,ex258_umul_sorted_operands_arith_wreduce_aig,unsigned low7_high7:a*b,sorted_operands+arith_wreduce_aig,student/work/ex255_ex259_frontend_umul_deep_20260609_0013/ex258/verilog/ex258_umul_sorted_operands.v,student/work/ex255_ex259_frontend_umul_deep_20260609_0013/ex258/aigs/ex258_umul_sorted_operands_arith_wreduce_aig.aig,1,1,1,420,45,18900,6289,3.005247,0,0,0.497,semantic_mul_exact,exact unsigned low7 * high7 over 16384 inputs; source=sorted_operands; flow=arith_wreduce_aig
ex258,ex258_umul_sorted_operands_synth_preset,unsigned low7_high7:a*b,sorted_operands+synth_preset,student/work/ex255_ex259_frontend_umul_deep_20260609_0013/ex258/verilog/ex258_umul_sorted_operands.v,student/work/ex255_ex259_frontend_umul_deep_20260609_0013/ex258/aigs/ex258_umul_sorted_operands_synth_preset.aig,1,1,1,416,44,18304,6289,2.910479,0,0,0.569,semantic_mul_exact,exact unsigned low7 * high7 over 16384 inputs; source=sorted_operands; flow=synth_preset
ex259,ex259_umul_direct_context_default,unsigned low8_high8:a*b,direct_context+default,student/work/ex255_ex259_frontend_umul_deep_20260609_0013/ex259/verilog/ex259_umul_direct_context.v,student/work/ex255_ex259_frontend_umul_deep_20260609_0013/ex259/aigs/ex259_umul_direct_context_default.aig,1,1,1,458,37,16946,10000,1.694600,0,0,1.983,semantic_mul_exact,exact unsigned low8 * high8 over 65536 inputs; source=direct_context; flow=default
ex259,ex259_umul_direct_context_wreduce_default,unsigned low8_high8:a*b,direct_context+wreduce_default,student/work/ex255_ex259_frontend_umul_deep_20260609_0013/ex259/verilog/ex259_umul_direct_context.v,student/work/ex255_ex259_frontend_umul_deep_20260609_0013/ex259/aigs/ex259_umul_direct_context_wreduce_default.aig,1,1,1,458,37,16946,10000,1.694600,0,0,1.979,semantic_mul_exact,exact unsigned low8 * high8 over 65536 inputs; source=direct_context; flow=wreduce_default
ex259,ex259_umul_direct_context_abc_g_aig,unsigned low8_high8:a*b,direct_context+abc_g_aig,student/work/ex255_ex259_frontend_umul_deep_20260609_0013/ex259/verilog/ex259_umul_direct_context.v,student/work/ex255_ex259_frontend_umul_deep_20260609_0013/ex259/aigs/ex259_umul_direct_context_abc_g_aig.aig,1,1,1,458,37,16946,10000,1.694600,0,0,1.976,semantic_mul_exact,exact unsigned low8 * high8 over 65536 inputs; source=direct_context; flow=abc_g_aig
ex259,ex259_umul_direct_context_wreduce_abc_g_aig,unsigned low8_high8:a*b,direct_context+wreduce_abc_g_aig,student/work/ex255_ex259_frontend_umul_deep_20260609_0013/ex259/verilog/ex259_umul_direct_context.v,student/work/ex255_ex259_frontend_umul_deep_20260609_0013/ex259/aigs/ex259_umul_direct_context_wreduce_abc_g_aig.aig,1,1,1,458,37,16946,10000,1.694600,0,0,1.958,semantic_mul_exact,exact unsigned low8 * high8 over 65536 inputs; source=direct_context; flow=wreduce_abc_g_aig
ex259,ex259_umul_direct_context_arith_wreduce_aig,unsigned low8_high8:a*b,direct_context+arith_wreduce_aig,student/work/ex255_ex259_frontend_umul_deep_20260609_0013/ex259/verilog/ex259_umul_direct_context.v,student/work/ex255_ex259_frontend_umul_deep_20260609_0013/ex259/aigs/ex259_umul_direct_context_arith_wreduce_aig.aig,1,1,1,458,37,16946,10000,1.694600,0,0,2.001,semantic_mul_exact,exact unsigned low8 * high8 over 65536 inputs; source=direct_context; flow=arith_wreduce_aig
ex259,ex259_umul_direct_context_synth_preset,unsigned low8_high8:a*b,direct_context+synth_preset,student/work/ex255_ex259_frontend_umul_deep_20260609_0013/ex259/verilog/ex259_umul_direct_context.v,student/work/ex255_ex259_frontend_umul_deep_20260609_0013/ex259/aigs/ex259_umul_direct_context_synth_preset.aig,1,1,1,455,37,16835,10000,1.683500,0,0,2.038,semantic_mul_exact,exact unsigned low8 * high8 over 65536 inputs; source=direct_context; flow=synth_preset
ex259,ex259_umul_wide_ext_direct_default,unsigned low8_high8:a*b,wide_ext_direct+default,student/work/ex255_ex259_frontend_umul_deep_20260609_0013/ex259/verilog/ex259_umul_wide_ext_direct.v,student/work/ex255_ex259_frontend_umul_deep_20260609_0013/ex259/aigs/ex259_umul_wide_ext_direct_default.aig,1,1,1,506,38,19228,10000,1.922800,0,0,2.017,semantic_mul_exact,exact unsigned low8 * high8 over 65536 inputs; source=wide_ext_direct; flow=default
ex259,ex259_umul_wide_ext_direct_wreduce_default,unsigned low8_high8:a*b,wide_ext_direct+wreduce_default,student/work/ex255_ex259_frontend_umul_deep_20260609_0013/ex259/verilog/ex259_umul_wide_ext_direct.v,student/work/ex255_ex259_frontend_umul_deep_20260609_0013/ex259/aigs/ex259_umul_wide_ext_direct_wreduce_default.aig,1,1,1,458,37,16946,10000,1.694600,0,0,1.977,semantic_mul_exact,exact unsigned low8 * high8 over 65536 inputs; source=wide_ext_direct; flow=wreduce_default
ex259,ex259_umul_wide_ext_direct_abc_g_aig,unsigned low8_high8:a*b,wide_ext_direct+abc_g_aig,student/work/ex255_ex259_frontend_umul_deep_20260609_0013/ex259/verilog/ex259_umul_wide_ext_direct.v,student/work/ex255_ex259_frontend_umul_deep_20260609_0013/ex259/aigs/ex259_umul_wide_ext_direct_abc_g_aig.aig,1,1,1,506,38,19228,10000,1.922800,0,0,2.003,semantic_mul_exact,exact unsigned low8 * high8 over 65536 inputs; source=wide_ext_direct; flow=abc_g_aig
