case,candidate_id,hypothesis,variant,verilog_path,aig_path,verified_truth,synthesized,equivalent,area,delay,adp,runtime_sec,items,notes
ex280,ex280_unknown_grouped_anf_davio_prefix_parity_reduce_deg0_all_depth,unknown_grouped_anf_davio,prefix_parity_reduce_deg0_all_depth,student/work/ex280_ex284_frontend_grouped_davio_order_20260608_2338/ex280/verilog/ex280_unknown_grouped_anf_davio_prefix_parity_reduce_deg0_all_depth.v,student/work/ex280_ex284_frontend_grouped_davio_order_20260608_2338/ex280/aigs/ex280_unknown_grouped_anf_davio_prefix_parity_reduce_deg0_all_depth.aig,1,1,1,703,36,25308,0.870,transform=prefix_parity_reduce; threshold=0; group_mode=all; order_metric=depth; groups=1; direct_terms=0; residual_terms=932; direct_unique=0; davio_nodes=556; max_est_depth=14; orders=0:center:bits=0.1.2.3.4.5.6.7.8.9.10.11:nodes=206:depth=14:emit=556; hash=b84b5c97b34c,unknown grouped ANF/Davio Verilog seed
ex281,ex281_unknown_grouped_anf_davio_prefix_parity_reduce_deg0_perbit_depth,unknown_grouped_anf_davio,prefix_parity_reduce_deg0_perbit_depth,student/work/ex280_ex284_frontend_grouped_davio_order_20260608_2338/ex281/verilog/ex281_unknown_grouped_anf_davio_prefix_parity_reduce_deg0_perbit_depth.v,student/work/ex280_ex284_frontend_grouped_davio_order_20260608_2338/ex281/aigs/ex281_unknown_grouped_anf_davio_prefix_parity_reduce_deg0_perbit_depth.aig,1,1,1,947,30,28410,1.583,transform=prefix_parity_reduce; threshold=0; group_mode=perbit; order_metric=depth; groups=13; direct_terms=0; residual_terms=1160; direct_unique=0; davio_nodes=977; max_est_depth=15; orders=0:endpoint:bits=0:nodes=8:depth=8:emit=12|1:endpoint:bits=1:nodes=20:depth=10:emit=31|2:endpoint:bits=2:nodes=25:depth=11:emit=40|3:endpoint:bits=3:nodes=27:depth=11:emit=46|4:lsb:bits=4:nodes=39:depth=12:emit=114|5:lsb:bits=5:nodes=37:depth=11:emit=77|6:rot1:bits=6:nodes=70:depth=12:emit=137|7:endpoint:bits=7:nodes=49:depth=13:emit=95|8:endpoint:bits=8:nodes=57:depth=14:emit=116|9:center:bits=9:nodes=54:depth=15:emit=101|10:endpoint:bits=10:nodes=42:depth=14:emit=72|11:center:bits=11:nodes=29:depth=15:emit=57|12:rot8:bits=12:nodes=43:depth=14:emit=79; hash=d5e67edfec51,unknown grouped ANF/Davio Verilog seed
ex281,ex281_unknown_grouped_anf_davio_prefix_parity_reduce_deg1_all_depth,unknown_grouped_anf_davio,prefix_parity_reduce_deg1_all_depth,student/work/ex280_ex284_frontend_grouped_davio_order_20260608_2338/ex281/verilog/ex281_unknown_grouped_anf_davio_prefix_parity_reduce_deg1_all_depth.v,student/work/ex280_ex284_frontend_grouped_davio_order_20260608_2338/ex281/aigs/ex281_unknown_grouped_anf_davio_prefix_parity_reduce_deg1_all_depth.aig,1,1,1,781,45,35145,1.486,transform=prefix_parity_reduce; threshold=1; group_mode=all; order_metric=depth; groups=1; direct_terms=3; residual_terms=1157; direct_unique=3; davio_nodes=668; max_est_depth=16; orders=0:center:bits=0.1.2.3.4.5.6.7.8.9.10.11.12:nodes=245:depth=16:emit=668; hash=4923363db272,unknown grouped ANF/Davio Verilog seed
ex281,ex281_unknown_grouped_anf_davio_prefix_parity_reduce_deg1_split4_depth,unknown_grouped_anf_davio,prefix_parity_reduce_deg1_split4_depth,student/work/ex280_ex284_frontend_grouped_davio_order_20260608_2338/ex281/verilog/ex281_unknown_grouped_anf_davio_prefix_parity_reduce_deg1_split4_depth.v,student/work/ex280_ex284_frontend_grouped_davio_order_20260608_2338/ex281/aigs/ex281_unknown_grouped_anf_davio_prefix_parity_reduce_deg1_split4_depth.aig,1,1,1,1166,34,39644,1.617,transform=prefix_parity_reduce; threshold=1; group_mode=split4; order_metric=depth; groups=4; direct_terms=3; residual_terms=1157; direct_unique=3; davio_nodes=924; max_est_depth=15; orders=0:endpoint:bits=0.1.2.3:nodes=66:depth=11:emit=125|1:rot1:bits=4.5.6.7:nodes=151:depth=13:emit=410|2:center:bits=8.9.10.11:nodes=126:depth=15:emit=307|3:rot8:bits=12:nodes=43:depth=14:emit=82; hash=b5c51569d0d2,unknown grouped ANF/Davio Verilog seed
ex281,ex281_unknown_grouped_anf_davio_prefix_parity_reduce_deg1_high4_depth,unknown_grouped_anf_davio,prefix_parity_reduce_deg1_high4_depth,student/work/ex280_ex284_frontend_grouped_davio_order_20260608_2338/ex281/verilog/ex281_unknown_grouped_anf_davio_prefix_parity_reduce_deg1_high4_depth.v,student/work/ex280_ex284_frontend_grouped_davio_order_20260608_2338/ex281/aigs/ex281_unknown_grouped_anf_davio_prefix_parity_reduce_deg1_high4_depth.aig,1,1,1,964,31,29884,1.486,transform=prefix_parity_reduce; threshold=1; group_mode=high4; order_metric=depth; groups=2; direct_terms=3; residual_terms=1157; direct_unique=3; davio_nodes=746; max_est_depth=15; orders=0:endpoint:bits=0.1.2.3.4.5.6.7.8:nodes=193:depth=14:emit=472|1:rot8:bits=9.10.11.12:nodes=126:depth=15:emit=274; hash=432f3667f74e,unknown grouped ANF/Davio Verilog seed
ex281,ex281_unknown_grouped_anf_davio_prefix_parity_reduce_deg1_perbit_depth,unknown_grouped_anf_davio,prefix_parity_reduce_deg1_perbit_depth,student/work/ex280_ex284_frontend_grouped_davio_order_20260608_2338/ex281/verilog/ex281_unknown_grouped_anf_davio_prefix_parity_reduce_deg1_perbit_depth.v,student/work/ex280_ex284_frontend_grouped_davio_order_20260608_2338/ex281/aigs/ex281_unknown_grouped_anf_davio_prefix_parity_reduce_deg1_perbit_depth.aig,1,1,1,970,31,30070,1.573,transform=prefix_parity_reduce; threshold=1; group_mode=perbit; order_metric=depth; groups=13; direct_terms=3; residual_terms=1157; direct_unique=3; davio_nodes=980; max_est_depth=15; orders=0:endpoint:bits=0:nodes=8:depth=8:emit=12|1:endpoint:bits=1:nodes=20:depth=10:emit=31|2:endpoint:bits=2:nodes=25:depth=11:emit=40|3:endpoint:bits=3:nodes=27:depth=11:emit=46|4:lsb:bits=4:nodes=39:depth=12:emit=114|5:lsb:bits=5:nodes=37:depth=11:emit=77|6:rot1:bits=6:nodes=70:depth=12:emit=137|7:endpoint:bits=7:nodes=49:depth=13:emit=95|8:endpoint:bits=8:nodes=57:depth=14:emit=116|9:center:bits=9:nodes=54:depth=15:emit=101|10:endpoint:bits=10:nodes=42:depth=14:emit=72|11:center:bits=11:nodes=30:depth=15:emit=57|12:rot8:bits=12:nodes=43:depth=14:emit=82; hash=9b59d223c0e8,unknown grouped ANF/Davio Verilog seed
ex282,ex282_unknown_grouped_anf_davio_prefix_parity_reduce_deg0_all_depth,unknown_grouped_anf_davio,prefix_parity_reduce_deg0_all_depth,student/work/ex280_ex284_frontend_grouped_davio_order_20260608_2338/ex282/verilog/ex282_unknown_grouped_anf_davio_prefix_parity_reduce_deg0_all_depth.v,student/work/ex280_ex284_frontend_grouped_davio_order_20260608_2338/ex282/aigs/ex282_unknown_grouped_anf_davio_prefix_parity_reduce_deg0_all_depth.aig,1,1,1,882,42,37044,2.833,transform=prefix_parity_reduce; threshold=0; group_mode=all; order_metric=depth; groups=1; direct_terms=0; residual_terms=1400; direct_unique=0; davio_nodes=711; max_est_depth=16; orders=0:center:bits=0.1.2.3.4.5.6.7.8.9.10.11.12.13:nodes=266:depth=16:emit=711; hash=bb2d2bbaa27d,unknown grouped ANF/Davio Verilog seed
ex282,ex282_unknown_grouped_anf_davio_prefix_parity_reduce_deg0_split4_depth,unknown_grouped_anf_davio,prefix_parity_reduce_deg0_split4_depth,student/work/ex280_ex284_frontend_grouped_davio_order_20260608_2338/ex282/verilog/ex282_unknown_grouped_anf_davio_prefix_parity_reduce_deg0_split4_depth.v,student/work/ex280_ex284_frontend_grouped_davio_order_20260608_2338/ex282/aigs/ex282_unknown_grouped_anf_davio_prefix_parity_reduce_deg0_split4_depth.aig,1,1,1,1080,37,39960,2.930,transform=prefix_parity_reduce; threshold=0; group_mode=split4; order_metric=depth; groups=4; direct_terms=0; residual_terms=1400; direct_unique=0; davio_nodes=1000; max_est_depth=16; orders=0:endpoint:bits=0.1.2.3:nodes=71:depth=12:emit=127|1:rot1:bits=4.5.6.7:nodes=151:depth=13:emit=401|2:endpoint:bits=8.9.10.11:nodes=148:depth=16:emit=345|3:rot3:bits=12.13:nodes=50:depth=16:emit=127; hash=f474f008232f,unknown grouped ANF/Davio Verilog seed
ex282,ex282_unknown_grouped_anf_davio_prefix_parity_reduce_deg0_high4_depth,unknown_grouped_anf_davio,prefix_parity_reduce_deg0_high4_depth,student/work/ex280_ex284_frontend_grouped_davio_order_20260608_2338/ex282/verilog/ex282_unknown_grouped_anf_davio_prefix_parity_reduce_deg0_high4_depth.v,student/work/ex280_ex284_frontend_grouped_davio_order_20260608_2338/ex282/aigs/ex282_unknown_grouped_anf_davio_prefix_parity_reduce_deg0_high4_depth.aig,1,1,1,920,33,30360,2.832,transform=prefix_parity_reduce; threshold=0; group_mode=high4; order_metric=depth; groups=2; direct_terms=0; residual_terms=1400; direct_unique=0; davio_nodes=831; max_est_depth=16; orders=0:endpoint:bits=0.1.2.3.4.5.6.7.8.9:nodes=217:depth=15:emit=560|1:center:bits=10.11.12.13:nodes=92:depth=16:emit=271; hash=57a665b2522d,unknown grouped ANF/Davio Verilog seed
ex282,ex282_unknown_grouped_anf_davio_prefix_parity_reduce_deg0_perbit_depth,unknown_grouped_anf_davio,prefix_parity_reduce_deg0_perbit_depth,student/work/ex280_ex284_frontend_grouped_davio_order_20260608_2338/ex282/verilog/ex282_unknown_grouped_anf_davio_prefix_parity_reduce_deg0_perbit_depth.v,student/work/ex280_ex284_frontend_grouped_davio_order_20260608_2338/ex282/aigs/ex282_unknown_grouped_anf_davio_prefix_parity_reduce_deg0_perbit_depth.aig,1,1,1,1040,34,35360,2.931,transform=prefix_parity_reduce; threshold=0; group_mode=perbit; order_metric=depth; groups=14; direct_terms=0; residual_terms=1400; direct_unique=0; davio_nodes=1064; max_est_depth=16; orders=0:center:bits=0:nodes=10:depth=7:emit=15|1:endpoint:bits=1:nodes=20:depth=10:emit=31|2:endpoint:bits=2:nodes=25:depth=11:emit=40|3:endpoint:bits=3:nodes=29:depth=12:emit=48|4:endpoint:bits=4:nodes=29:depth=11:emit=52|5:lsb:bits=5:nodes=38:depth=12:emit=102|6:endpoint:bits=6:nodes=36:depth=12:emit=66|7:rot1:bits=7:nodes=80:depth=13:emit=161|8:endpoint:bits=8:nodes=58:depth=14:emit=109|9:endpoint:bits=9:nodes=60:depth=15:emit=122|10:center:bits=10:nodes=50:depth=16:emit=95|11:endpoint:bits=11:nodes=39:depth=15:emit=78|12:center:bits=12:nodes=32:depth=16:emit=62|13:rot8:bits=13:nodes=45:depth=15:emit=83; hash=c85179b1438b,unknown grouped ANF/Davio Verilog seed
ex282,ex282_unknown_grouped_anf_davio_prefix_parity_reduce_deg1_all_depth,unknown_grouped_anf_davio,prefix_parity_reduce_deg1_all_depth,student/work/ex280_ex284_frontend_grouped_davio_order_20260608_2338/ex282/verilog/ex282_unknown_grouped_anf_davio_prefix_parity_reduce_deg1_all_depth.v,student/work/ex280_ex284_frontend_grouped_davio_order_20260608_2338/ex282/aigs/ex282_unknown_grouped_anf_davio_prefix_parity_reduce_deg1_all_depth.aig,1,1,1,873,41,35793,2.754,transform=prefix_parity_reduce; threshold=1; group_mode=all; order_metric=depth; groups=1; direct_terms=3; residual_terms=1397; direct_unique=3; davio_nodes=709; max_est_depth=16; orders=0:center:bits=0.1.2.3.4.5.6.7.8.9.10.11.12.13:nodes=264:depth=16:emit=709; hash=2fa673ce74c8,unknown grouped ANF/Davio Verilog seed
ex282,ex282_unknown_grouped_anf_davio_prefix_parity_reduce_deg1_split4_depth,unknown_grouped_anf_davio,prefix_parity_reduce_deg1_split4_depth,student/work/ex280_ex284_frontend_grouped_davio_order_20260608_2338/ex282/verilog/ex282_unknown_grouped_anf_davio_prefix_parity_reduce_deg1_split4_depth.v,student/work/ex280_ex284_frontend_grouped_davio_order_20260608_2338/ex282/aigs/ex282_unknown_grouped_anf_davio_prefix_parity_reduce_deg1_split4_depth.aig,1,1,1,1086,41,44526,2.908,transform=prefix_parity_reduce; threshold=1; group_mode=split4; order_metric=depth; groups=4; direct_terms=3; residual_terms=1397; direct_unique=3; davio_nodes=990; max_est_depth=16; orders=0:endpoint:bits=0.1.2.3:nodes=71:depth=12:emit=127|1:rot1:bits=4.5.6.7:nodes=150:depth=13:emit=400|2:endpoint:bits=8.9.10.11:nodes=148:depth=16:emit=345|3:endpoint:bits=12.13:nodes=52:depth=16:emit=118; hash=145682a9f7b5,unknown grouped ANF/Davio Verilog seed
ex282,ex282_unknown_grouped_anf_davio_prefix_parity_reduce_deg1_high4_depth,unknown_grouped_anf_davio,prefix_parity_reduce_deg1_high4_depth,student/work/ex280_ex284_frontend_grouped_davio_order_20260608_2338/ex282/verilog/ex282_unknown_grouped_anf_davio_prefix_parity_reduce_deg1_high4_depth.v,student/work/ex280_ex284_frontend_grouped_davio_order_20260608_2338/ex282/aigs/ex282_unknown_grouped_anf_davio_prefix_parity_reduce_deg1_high4_depth.aig,1,1,1,965,33,31845,2.800,transform=prefix_parity_reduce; threshold=1; group_mode=high4; order_metric=depth; groups=2; direct_terms=3; residual_terms=1397; direct_unique=3; davio_nodes=831; max_est_depth=16; orders=0:endpoint:bits=0.1.2.3.4.5.6.7.8.9:nodes=216:depth=15:emit=560|1:center:bits=10.11.12.13:nodes=92:depth=16:emit=271; hash=bd4705d51876,unknown grouped ANF/Davio Verilog seed
ex282,ex282_unknown_grouped_anf_davio_prefix_parity_reduce_deg1_perbit_depth,unknown_grouped_anf_davio,prefix_parity_reduce_deg1_perbit_depth,student/work/ex280_ex284_frontend_grouped_davio_order_20260608_2338/ex282/verilog/ex282_unknown_grouped_anf_davio_prefix_parity_reduce_deg1_perbit_depth.v,student/work/ex280_ex284_frontend_grouped_davio_order_20260608_2338/ex282/aigs/ex282_unknown_grouped_anf_davio_prefix_parity_reduce_deg1_perbit_depth.aig,1,1,1,1097,41,44977,2.957,transform=prefix_parity_reduce; threshold=1; group_mode=perbit; order_metric=depth; groups=14; direct_terms=3; residual_terms=1397; direct_unique=3; davio_nodes=1078; max_est_depth=16; orders=0:center:bits=0:nodes=10:depth=7:emit=15|1:endpoint:bits=1:nodes=20:depth=10:emit=31|2:endpoint:bits=2:nodes=25:depth=11:emit=40|3:endpoint:bits=3:nodes=29:depth=12:emit=48|4:endpoint:bits=4:nodes=29:depth=11:emit=52|5:lsb:bits=5:nodes=38:depth=12:emit=102|6:endpoint:bits=6:nodes=36:depth=12:emit=66|7:rot1:bits=7:nodes=80:depth=13:emit=161|8:endpoint:bits=8:nodes=58:depth=14:emit=109|9:endpoint:bits=9:nodes=60:depth=15:emit=122|10:center:bits=10:nodes=50:depth=16:emit=95|11:endpoint:bits=11:nodes=39:depth=15:emit=78|12:endpoint:bits=12:nodes=32:depth=16:emit=73|13:rot8:bits=13:nodes=45:depth=15:emit=86; hash=6335c304c3ce,unknown grouped ANF/Davio Verilog seed
ex283,ex283_unknown_grouped_anf_davio_prefix_parity_reduce_deg0_all_depth,unknown_grouped_anf_davio,prefix_parity_reduce_deg0_all_depth,student/work/ex280_ex284_frontend_grouped_davio_order_20260608_2338/ex283/verilog/ex283_unknown_grouped_anf_davio_prefix_parity_reduce_deg0_all_depth.v,student/work/ex280_ex284_frontend_grouped_davio_order_20260608_2338/ex283/aigs/ex283_unknown_grouped_anf_davio_prefix_parity_reduce_deg0_all_depth.aig,1,1,1,1049,46,48254,5.919,transform=prefix_parity_reduce; threshold=0; group_mode=all; order_metric=depth; groups=1; direct_terms=0; residual_terms=1676; direct_unique=0; davio_nodes=841; max_est_depth=18; orders=0:center:bits=0.1.2.3.4.5.6.7.8.9.10.11.12.13.14:nodes=298:depth=18:emit=841; hash=d69db296a33e,unknown grouped ANF/Davio Verilog seed
