case,candidate_id,hypothesis,variant,verilog_path,aig_path,verified_truth,synthesized,equivalent,area,delay,adp,runtime_sec,items,notes
ex297,ex297_unknown_quadratic_compressor_prefix_parity_full_clamp_basic,unknown_quadratic_compressor,prefix_parity_full_clamp_basic,student/work/ex285_ex299_frontend_quadratic_compressor_transfer_20260609_0546/ex297/verilog/ex297_unknown_quadratic_compressor_prefix_parity_full_clamp_basic.v,student/work/ex285_ex299_frontend_quadratic_compressor_transfer_20260609_0546/ex297/aigs/ex297_unknown_quadratic_compressor_prefix_parity_full_clamp_basic.aig,0,0,0,,,,0.831,,RuntimeError: degree-2 coordinate solve failed
ex297,ex297_unknown_quadratic_compressor_prefix_parity_full_clamp_simplified_basic,unknown_quadratic_compressor,prefix_parity_full_clamp_simplified_basic,student/work/ex285_ex299_frontend_quadratic_compressor_transfer_20260609_0546/ex297/verilog/ex297_unknown_quadratic_compressor_prefix_parity_full_clamp_simplified_basic.v,student/work/ex285_ex299_frontend_quadratic_compressor_transfer_20260609_0546/ex297/aigs/ex297_unknown_quadratic_compressor_prefix_parity_full_clamp_simplified_basic.aig,0,0,0,,,,0.840,,RuntimeError: degree-2 coordinate solve failed
ex298,ex298_unknown_quadratic_compressor_prefix_parity_reduce_full_clamp_basic,unknown_quadratic_compressor,prefix_parity_reduce_full_clamp_basic,student/work/ex285_ex299_frontend_quadratic_compressor_transfer_20260609_0546/ex298/verilog/ex298_unknown_quadratic_compressor_prefix_parity_reduce_full_clamp_basic.v,student/work/ex285_ex299_frontend_quadratic_compressor_transfer_20260609_0546/ex298/aigs/ex298_unknown_quadratic_compressor_prefix_parity_reduce_full_clamp_basic.aig,0,0,0,,,,1.903,,RuntimeError: degree-2 coordinate solve failed
ex298,ex298_unknown_quadratic_compressor_prefix_parity_reduce_full_clamp_simplified_basic,unknown_quadratic_compressor,prefix_parity_reduce_full_clamp_simplified_basic,student/work/ex285_ex299_frontend_quadratic_compressor_transfer_20260609_0546/ex298/verilog/ex298_unknown_quadratic_compressor_prefix_parity_reduce_full_clamp_simplified_basic.v,student/work/ex285_ex299_frontend_quadratic_compressor_transfer_20260609_0546/ex298/aigs/ex298_unknown_quadratic_compressor_prefix_parity_reduce_full_clamp_simplified_basic.aig,0,0,0,,,,1.885,,RuntimeError: degree-2 coordinate solve failed
ex298,ex298_unknown_quadratic_compressor_prefix_parity_full_clamp_basic,unknown_quadratic_compressor,prefix_parity_full_clamp_basic,student/work/ex285_ex299_frontend_quadratic_compressor_transfer_20260609_0546/ex298/verilog/ex298_unknown_quadratic_compressor_prefix_parity_full_clamp_basic.v,student/work/ex285_ex299_frontend_quadratic_compressor_transfer_20260609_0546/ex298/aigs/ex298_unknown_quadratic_compressor_prefix_parity_full_clamp_basic.aig,0,0,0,,,,1.871,,RuntimeError: degree-2 coordinate solve failed
ex298,ex298_unknown_quadratic_compressor_prefix_parity_full_clamp_simplified_basic,unknown_quadratic_compressor,prefix_parity_full_clamp_simplified_basic,student/work/ex285_ex299_frontend_quadratic_compressor_transfer_20260609_0546/ex298/verilog/ex298_unknown_quadratic_compressor_prefix_parity_full_clamp_simplified_basic.v,student/work/ex285_ex299_frontend_quadratic_compressor_transfer_20260609_0546/ex298/aigs/ex298_unknown_quadratic_compressor_prefix_parity_full_clamp_simplified_basic.aig,0,0,0,,,,1.901,,RuntimeError: degree-2 coordinate solve failed
ex299,ex299_unknown_quadratic_compressor_prefix_parity_reduce_full_clamp_basic,unknown_quadratic_compressor,prefix_parity_reduce_full_clamp_basic,student/work/ex285_ex299_frontend_quadratic_compressor_transfer_20260609_0546/ex299/verilog/ex299_unknown_quadratic_compressor_prefix_parity_reduce_full_clamp_basic.v,student/work/ex285_ex299_frontend_quadratic_compressor_transfer_20260609_0546/ex299/aigs/ex299_unknown_quadratic_compressor_prefix_parity_reduce_full_clamp_basic.aig,0,0,0,,,,3.954,,RuntimeError: degree-2 coordinate solve failed
ex299,ex299_unknown_quadratic_compressor_prefix_parity_reduce_full_clamp_simplified_basic,unknown_quadratic_compressor,prefix_parity_reduce_full_clamp_simplified_basic,student/work/ex285_ex299_frontend_quadratic_compressor_transfer_20260609_0546/ex299/verilog/ex299_unknown_quadratic_compressor_prefix_parity_reduce_full_clamp_simplified_basic.v,student/work/ex285_ex299_frontend_quadratic_compressor_transfer_20260609_0546/ex299/aigs/ex299_unknown_quadratic_compressor_prefix_parity_reduce_full_clamp_simplified_basic.aig,0,0,0,,,,3.941,,RuntimeError: degree-2 coordinate solve failed
ex299,ex299_unknown_quadratic_compressor_prefix_parity_full_clamp_basic,unknown_quadratic_compressor,prefix_parity_full_clamp_basic,student/work/ex285_ex299_frontend_quadratic_compressor_transfer_20260609_0546/ex299/verilog/ex299_unknown_quadratic_compressor_prefix_parity_full_clamp_basic.v,student/work/ex285_ex299_frontend_quadratic_compressor_transfer_20260609_0546/ex299/aigs/ex299_unknown_quadratic_compressor_prefix_parity_full_clamp_basic.aig,0,0,0,,,,3.959,,RuntimeError: degree-2 coordinate solve failed
ex299,ex299_unknown_quadratic_compressor_prefix_parity_full_clamp_simplified_basic,unknown_quadratic_compressor,prefix_parity_full_clamp_simplified_basic,student/work/ex285_ex299_frontend_quadratic_compressor_transfer_20260609_0546/ex299/verilog/ex299_unknown_quadratic_compressor_prefix_parity_full_clamp_simplified_basic.v,student/work/ex285_ex299_frontend_quadratic_compressor_transfer_20260609_0546/ex299/aigs/ex299_unknown_quadratic_compressor_prefix_parity_full_clamp_simplified_basic.aig,0,0,0,,,,3.947,,RuntimeError: degree-2 coordinate solve failed
