case,candidate_id,hypothesis,variant,method_signature,verilog_path,aig_path,verified_truth,equivalent,official_status,area,delay,adp,reference_adp,runtime_sec,evaluate_log,notes,agent_id,domain,high_level_description,representation,sharing_strategy,synth_flow,yosys_log,current_frontend_adp,beats_current_frontend,beats_reference,status,evidence_path,failure_reason,log_path,method_notes
ex286,,hamming_weight_preserving_lossy_routing_normalizer,,ex286|hamming_weight_preserving_lossy_routing_normalizer|rot5_low11_default_xor_correction_dag|rotated_state_default_word_plus_sparse_correction|yosys_abc_g_aig|abc_xf_official_evaluate|full_word_two_level_decision_graph,,,,,,,,,,,,"official evaluate.py OK, but ADP 61272 does not beat current frontend target 20190; rotate=5; low_key_bits=11; outer_bits=2; default_rows=2048; correction_rows=4096",ex286-struct-r1,unknown,,,,,,,,,EQUIVALENT_NO_IMPROVEMENT,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/ex286-struct-r1/ex286/logs/ex286_r1_rot5_low11_default_xor_correction_abc_g_aig.evaluate.py.log,,,
ex286,,hamming_weight_preserving_lossy_routing_normalizer,,ex286|hamming_weight_preserving_lossy_routing_normalizer|outer_bitset_symcof_dc_bdd_3o_f00_outside_in_mid_onehot|outer_bits_0:1:11|yosys_abc_g_aig|abc_xf_official_evaluate|full_word_class_mux,,,,,,,,,,,,,subagent-ex286-bdd,unknown,,,,,,,,,EQUIVALENT_NO_IMPROVEMENT,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex286-bdd/ex286/logs/ex286_bdd_3o_f00_outside_in_mid_0_1_11_onehot.evaluate.py.log,,,"official evaluate.py OK, but ADP 24446 does not beat current frontend 20190; pairs=4:5,6:7; order=bits_0_12_1_11_2_10_3_9_8_4_5_6_7; policy=f00; mux_style=onehot; bdd_share=group; outer_bits=0:1:11; inner_bits=2:3:4:5:6:7:8:9:10:12; classes=8; group_nodes=164:172:178:167:159:165:174:160; total_group_nodes=1339; anf_bits=; key_bdd_bits=bits=:nodes=0; popcount_repair_bits=; parity_repair_bits=; exact_model=True; selection_reason=best_new_outer3_by_group_nodes; exact symmetry cofactor class-onehot model over 8192 inputs"
ex286,,hamming_weight_preserving_lossy_routing_normalizer,,ex286|hamming_weight_preserving_lossy_routing_normalizer|outer_bitset_symcof_dc_bdd_3o_f00_outside_in_mid_case|outer_bits_0:1:11|yosys_abc_g_aig|abc_xf_official_evaluate|full_word_class_mux,,,,,,,,,,,,,subagent-ex286-bdd,unknown,,,,,,,,,EQUIVALENT_NO_IMPROVEMENT,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex286-bdd/ex286/logs/ex286_bdd_3o_f00_outside_in_mid_0_1_11_case.evaluate.py.log,,,"official evaluate.py OK, but ADP 24701 does not beat current frontend 20190; pairs=4:5,6:7; order=bits_0_12_1_11_2_10_3_9_8_4_5_6_7; policy=f00; mux_style=case; bdd_share=group; outer_bits=0:1:11; inner_bits=2:3:4:5:6:7:8:9:10:12; classes=8; group_nodes=164:172:178:167:159:165:174:160; total_group_nodes=1339; anf_bits=; key_bdd_bits=bits=:nodes=0; popcount_repair_bits=; parity_repair_bits=; exact_model=True; selection_reason=best_new_outer3_by_group_nodes; exact symmetry cofactor class-onehot model over 8192 inputs"
ex286,,hamming_weight_preserving_lossy_routing_normalizer,,ex286|hamming_weight_preserving_lossy_routing_normalizer|outer_bitset_symcof_dc_bdd_3o_f00_outside_in_mid_tree|outer_bits_0:1:11|yosys_abc_g_aig|abc_xf_official_evaluate|full_word_class_mux,,,,,,,,,,,,,subagent-ex286-bdd,unknown,,,,,,,,,EQUIVALENT_NO_IMPROVEMENT,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex286-bdd/ex286/logs/ex286_bdd_3o_f00_outside_in_mid_0_1_11_tree.evaluate.py.log,,,"official evaluate.py OK, but ADP 29146 does not beat current frontend 20190; pairs=4:5,6:7; order=bits_0_12_1_11_2_10_3_9_8_4_5_6_7; policy=f00; mux_style=tree; bdd_share=group; outer_bits=0:1:11; inner_bits=2:3:4:5:6:7:8:9:10:12; classes=8; group_nodes=164:172:178:167:159:165:174:160; total_group_nodes=1339; anf_bits=; key_bdd_bits=bits=:nodes=0; popcount_repair_bits=; parity_repair_bits=; exact_model=True; selection_reason=best_new_outer3_by_group_nodes; exact symmetry cofactor class-onehot model over 8192 inputs"
ex286,,hamming_weight_preserving_lossy_routing_normalizer,,ex286|hamming_weight_preserving_lossy_routing_normalizer|outer_bitset_symcof_dc_bdd_4o_f00_twohot_image_cluster_onehot|outer_bits_0:1:8:10|yosys_abc_g_aig|abc_xf_official_evaluate|full_word_class_mux,,,,,,,,,,,,,subagent-ex286-bdd,unknown,,,,,,,,,EQUIVALENT_NO_IMPROVEMENT,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex286-bdd/ex286/logs/ex286_bdd_4o_f00_twohot_image_cluster_0_1_8_10_onehot.evaluate.py.log,,,"official evaluate.py OK, but ADP 30240 does not beat current frontend 20190; pairs=4:5,6:7; order=bits_0_12_9_11_8_10_1_3_2_6_7_4_5; policy=f00; mux_style=onehot; bdd_share=group; outer_bits=0:1:8:10; inner_bits=2:3:4:5:6:7:9:11:12; classes=16; group_nodes=121:129:112:107:120:129:127:120:120:127:127:121:125:129:109:107; total_group_nodes=1930; anf_bits=; key_bdd_bits=bits=:nodes=0; popcount_repair_bits=; parity_repair_bits=; exact_model=True; selection_reason=best_new_outer4_by_group_nodes; exact symmetry cofactor class-onehot model over 8192 inputs"
ex286,,hamming_weight_preserving_lossy_routing_normalizer,,ex286|hamming_weight_preserving_lossy_routing_normalizer|outer_bitset_symcof_dc_bdd_4o_f00_twohot_image_cluster_case|outer_bits_0:1:8:10|yosys_abc_g_aig|abc_xf_official_evaluate|full_word_class_mux,,,,,,,,,,,,,subagent-ex286-bdd,unknown,,,,,,,,,EQUIVALENT_NO_IMPROVEMENT,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex286-bdd/ex286/logs/ex286_bdd_4o_f00_twohot_image_cluster_0_1_8_10_case.evaluate.py.log,,,"official evaluate.py OK, but ADP 29835 does not beat current frontend 20190; pairs=4:5,6:7; order=bits_0_12_9_11_8_10_1_3_2_6_7_4_5; policy=f00; mux_style=case; bdd_share=group; outer_bits=0:1:8:10; inner_bits=2:3:4:5:6:7:9:11:12; classes=16; group_nodes=121:129:112:107:120:129:127:120:120:127:127:121:125:129:109:107; total_group_nodes=1930; anf_bits=; key_bdd_bits=bits=:nodes=0; popcount_repair_bits=; parity_repair_bits=; exact_model=True; selection_reason=best_new_outer4_by_group_nodes; exact symmetry cofactor class-onehot model over 8192 inputs"
ex286,,hamming_weight_preserving_lossy_routing_normalizer,,ex286|hamming_weight_preserving_lossy_routing_normalizer|outer_bitset_symcof_dc_bdd_4o_f00_twohot_image_cluster_tree|outer_bits_0:1:8:10|yosys_abc_g_aig|abc_xf_official_evaluate|full_word_class_mux,,,,,,,,,,,,,subagent-ex286-bdd,unknown,,,,,,,,,EQUIVALENT_NO_IMPROVEMENT,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex286-bdd/ex286/logs/ex286_bdd_4o_f00_twohot_image_cluster_0_1_8_10_tree.evaluate.py.log,,,"official evaluate.py OK, but ADP 37240 does not beat current frontend 20190; pairs=4:5,6:7; order=bits_0_12_9_11_8_10_1_3_2_6_7_4_5; policy=f00; mux_style=tree; bdd_share=group; outer_bits=0:1:8:10; inner_bits=2:3:4:5:6:7:9:11:12; classes=16; group_nodes=121:129:112:107:120:129:127:120:120:127:127:121:125:129:109:107; total_group_nodes=1930; anf_bits=; key_bdd_bits=bits=:nodes=0; popcount_repair_bits=; parity_repair_bits=; exact_model=True; selection_reason=best_new_outer4_by_group_nodes; exact symmetry cofactor class-onehot model over 8192 inputs"
ex286,,hamming_weight_preserving_lossy_routing_normalizer,,ex286|hamming_weight_preserving_lossy_routing_normalizer|outer_bitset_symcof_dc_bdd_4o_f00_interleave_onehot|outer_bits_0:1:8:10|yosys_abc_g_aig|abc_xf_official_evaluate|full_word_class_mux,,,,,,,,,,,,,subagent-ex286-bdd,unknown,,,,,,,,,EQUIVALENT_NO_IMPROVEMENT,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex286-bdd/ex286/logs/ex286_bdd_4o_f00_interleave_0_1_8_10_onehot.evaluate.py.log,,,"official evaluate.py OK, but ADP 30328 does not beat current frontend 20190; pairs=4:5,6:7; order=interleave; policy=f00; mux_style=onehot; bdd_share=group; outer_bits=0:1:8:10; inner_bits=2:3:4:5:6:7:9:11:12; classes=16; group_nodes=116:131:114:113:124:133:137:112:107:130:138:119:119:131:113:101; total_group_nodes=1938; anf_bits=; key_bdd_bits=bits=:nodes=0; popcount_repair_bits=; parity_repair_bits=; exact_model=True; selection_reason=best_new_outer4_by_group_nodes; exact symmetry cofactor class-onehot model over 8192 inputs"
ex286,,hamming_weight_preserving_lossy_routing_normalizer,,ex286|hamming_weight_preserving_lossy_routing_normalizer|outer_bitset_symcof_dc_bdd_4o_f00_interleave_case|outer_bits_0:1:8:10|yosys_abc_g_aig|abc_xf_official_evaluate|full_word_class_mux,,,,,,,,,,,,,subagent-ex286-bdd,unknown,,,,,,,,,EQUIVALENT_NO_IMPROVEMENT,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex286-bdd/ex286/logs/ex286_bdd_4o_f00_interleave_0_1_8_10_case.evaluate.py.log,,,"official evaluate.py OK, but ADP 29835 does not beat current frontend 20190; pairs=4:5,6:7; order=interleave; policy=f00; mux_style=case; bdd_share=group; outer_bits=0:1:8:10; inner_bits=2:3:4:5:6:7:9:11:12; classes=16; group_nodes=116:131:114:113:124:133:137:112:107:130:138:119:119:131:113:101; total_group_nodes=1938; anf_bits=; key_bdd_bits=bits=:nodes=0; popcount_repair_bits=; parity_repair_bits=; exact_model=True; selection_reason=best_new_outer4_by_group_nodes; exact symmetry cofactor class-onehot model over 8192 inputs"
ex286,,hamming_weight_preserving_lossy_routing_normalizer,,ex286|hamming_weight_preserving_lossy_routing_normalizer|outer_bitset_symcof_dc_bdd_4o_f00_interleave_tree|outer_bits_0:1:8:10|yosys_abc_g_aig|abc_xf_official_evaluate|full_word_class_mux,,,,,,,,,,,,,subagent-ex286-bdd,unknown,,,,,,,,,EQUIVALENT_NO_IMPROVEMENT,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex286-bdd/ex286/logs/ex286_bdd_4o_f00_interleave_0_1_8_10_tree.evaluate.py.log,,,"official evaluate.py OK, but ADP 36081 does not beat current frontend 20190; pairs=4:5,6:7; order=interleave; policy=f00; mux_style=tree; bdd_share=group; outer_bits=0:1:8:10; inner_bits=2:3:4:5:6:7:9:11:12; classes=16; group_nodes=116:131:114:113:124:133:137:112:107:130:138:119:119:131:113:101; total_group_nodes=1938; anf_bits=; key_bdd_bits=bits=:nodes=0; popcount_repair_bits=; parity_repair_bits=; exact_model=True; selection_reason=best_new_outer4_by_group_nodes; exact symmetry cofactor class-onehot model over 8192 inputs"
ex286,,hamming_weight_preserving_lossy_routing_normalizer,,ex286|hamming_weight_preserving_lossy_routing_normalizer|outer_bitset_symcof_dc_bdd_4o_f11_twohot_image_cluster_onehot|outer_bits_0:1:8:10|yosys_abc_g_aig|abc_xf_official_evaluate|full_word_class_mux,,,,,,,,,,,,,subagent-ex286-bdd,unknown,,,,,,,,,EQUIVALENT_NO_IMPROVEMENT,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex286-bdd/ex286/logs/ex286_bdd_4o_f11_twohot_image_cluster_0_1_8_10_onehot.evaluate.py.log,,,"official evaluate.py OK, but ADP 29257 does not beat current frontend 20190; pairs=4:5,6:7; order=bits_0_12_9_11_8_10_1_3_2_6_7_4_5; policy=f11; mux_style=onehot; bdd_share=group; outer_bits=0:1:8:10; inner_bits=2:3:4:5:6:7:9:11:12; classes=16; group_nodes=122:130:113:108:121:130:128:121:120:127:128:122:126:130:109:107; total_group_nodes=1942; anf_bits=; key_bdd_bits=bits=:nodes=0; popcount_repair_bits=; parity_repair_bits=; exact_model=True; selection_reason=best_new_outer4_by_group_nodes; exact symmetry cofactor class-onehot model over 8192 inputs"
ex286,,hamming_weight_preserving_lossy_routing_normalizer,,ex286|hamming_weight_preserving_lossy_routing_normalizer|outer_bitset_symcof_dc_bdd_4o_f11_twohot_image_cluster_case|outer_bits_0:1:8:10|yosys_abc_g_aig|abc_xf_official_evaluate|full_word_class_mux,,,,,,,,,,,,,subagent-ex286-bdd,unknown,,,,,,,,,EQUIVALENT_NO_IMPROVEMENT,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex286-bdd/ex286/logs/ex286_bdd_4o_f11_twohot_image_cluster_0_1_8_10_case.evaluate.py.log,,,"official evaluate.py OK, but ADP 30834 does not beat current frontend 20190; pairs=4:5,6:7; order=bits_0_12_9_11_8_10_1_3_2_6_7_4_5; policy=f11; mux_style=case; bdd_share=group; outer_bits=0:1:8:10; inner_bits=2:3:4:5:6:7:9:11:12; classes=16; group_nodes=122:130:113:108:121:130:128:121:120:127:128:122:126:130:109:107; total_group_nodes=1942; anf_bits=; key_bdd_bits=bits=:nodes=0; popcount_repair_bits=; parity_repair_bits=; exact_model=True; selection_reason=best_new_outer4_by_group_nodes; exact symmetry cofactor class-onehot model over 8192 inputs"
ex286,,hamming_weight_preserving_lossy_routing_normalizer,,ex286|hamming_weight_preserving_lossy_routing_normalizer|outer_bitset_symcof_dc_bdd_4o_f11_twohot_image_cluster_tree|outer_bits_0:1:8:10|yosys_abc_g_aig|abc_xf_official_evaluate|full_word_class_mux,,,,,,,,,,,,,subagent-ex286-bdd,unknown,,,,,,,,,EQUIVALENT_NO_IMPROVEMENT,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex286-bdd/ex286/logs/ex286_bdd_4o_f11_twohot_image_cluster_0_1_8_10_tree.evaluate.py.log,,,"official evaluate.py OK, but ADP 38766 does not beat current frontend 20190; pairs=4:5,6:7; order=bits_0_12_9_11_8_10_1_3_2_6_7_4_5; policy=f11; mux_style=tree; bdd_share=group; outer_bits=0:1:8:10; inner_bits=2:3:4:5:6:7:9:11:12; classes=16; group_nodes=122:130:113:108:121:130:128:121:120:127:128:122:126:130:109:107; total_group_nodes=1942; anf_bits=; key_bdd_bits=bits=:nodes=0; popcount_repair_bits=; parity_repair_bits=; exact_model=True; selection_reason=best_new_outer4_by_group_nodes; exact symmetry cofactor class-onehot model over 8192 inputs"
ex286,,hamming_weight_preserving_lossy_routing_normalizer,,ex286|hamming_weight_preserving_lossy_routing_normalizer|outer_bitset_symcof_dc_bdd_4o_f00_outside_in_mid_onehot|outer_bits_0:1:8:10|yosys_abc_g_aig|abc_xf_official_evaluate|full_word_class_mux,,,,,,,,,,,,,subagent-ex286-bdd,unknown,,,,,,,,,EQUIVALENT_NO_IMPROVEMENT,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex286-bdd/ex286/logs/ex286_bdd_4o_f00_outside_in_mid_0_1_8_10_onehot.evaluate.py.log,,,"official evaluate.py OK, but ADP 31554 does not beat current frontend 20190; pairs=4:5,6:7; order=bits_0_12_1_11_2_10_3_9_8_4_5_6_7; policy=f00; mux_style=onehot; bdd_share=group; outer_bits=0:1:8:10; inner_bits=2:3:4:5:6:7:9:11:12; classes=16; group_nodes=117:132:115:114:125:134:138:113:108:131:139:120:120:132:114:102; total_group_nodes=1954; anf_bits=; key_bdd_bits=bits=:nodes=0; popcount_repair_bits=; parity_repair_bits=; exact_model=True; selection_reason=best_new_outer4_by_group_nodes; exact symmetry cofactor class-onehot model over 8192 inputs"
ex286,,hamming_weight_preserving_lossy_routing_normalizer,,ex286|hamming_weight_preserving_lossy_routing_normalizer|outer_bitset_symcof_dc_bdd_4o_f00_outside_in_mid_case|outer_bits_0:1:8:10|yosys_abc_g_aig|abc_xf_official_evaluate|full_word_class_mux,,,,,,,,,,,,,subagent-ex286-bdd,unknown,,,,,,,,,EQUIVALENT_NO_IMPROVEMENT,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex286-bdd/ex286/logs/ex286_bdd_4o_f00_outside_in_mid_0_1_8_10_case.evaluate.py.log,,,"official evaluate.py OK, but ADP 29308 does not beat current frontend 20190; pairs=4:5,6:7; order=bits_0_12_1_11_2_10_3_9_8_4_5_6_7; policy=f00; mux_style=case; bdd_share=group; outer_bits=0:1:8:10; inner_bits=2:3:4:5:6:7:9:11:12; classes=16; group_nodes=117:132:115:114:125:134:138:113:108:131:139:120:120:132:114:102; total_group_nodes=1954; anf_bits=; key_bdd_bits=bits=:nodes=0; popcount_repair_bits=; parity_repair_bits=; exact_model=True; selection_reason=best_new_outer4_by_group_nodes; exact symmetry cofactor class-onehot model over 8192 inputs"
ex286,,hamming_weight_preserving_lossy_routing_normalizer,,ex286|hamming_weight_preserving_lossy_routing_normalizer|outer_bitset_symcof_dc_bdd_4o_f00_outside_in_mid_tree|outer_bits_0:1:8:10|yosys_abc_g_aig|abc_xf_official_evaluate|full_word_class_mux,,,,,,,,,,,,,subagent-ex286-bdd,unknown,,,,,,,,,EQUIVALENT_NO_IMPROVEMENT,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex286-bdd/ex286/logs/ex286_bdd_4o_f00_outside_in_mid_0_1_8_10_tree.evaluate.py.log,,,"official evaluate.py OK, but ADP 36499 does not beat current frontend 20190; pairs=4:5,6:7; order=bits_0_12_1_11_2_10_3_9_8_4_5_6_7; policy=f00; mux_style=tree; bdd_share=group; outer_bits=0:1:8:10; inner_bits=2:3:4:5:6:7:9:11:12; classes=16; group_nodes=117:132:115:114:125:134:138:113:108:131:139:120:120:132:114:102; total_group_nodes=1954; anf_bits=; key_bdd_bits=bits=:nodes=0; popcount_repair_bits=; parity_repair_bits=; exact_model=True; selection_reason=best_new_outer4_by_group_nodes; exact symmetry cofactor class-onehot model over 8192 inputs"
ex286,,hamming_weight_preserving_lossy_routing_normalizer,,ex286|hamming_weight_preserving_lossy_routing_normalizer|outer_bitset_symcof_dc_bdd_4o_f10_twohot_image_cluster_onehot|outer_bits_0:1:8:10|yosys_abc_g_aig|abc_xf_official_evaluate|full_word_class_mux,,,,,,,,,,,,,subagent-ex286-bdd,unknown,,,,,,,,,EQUIVALENT_NO_IMPROVEMENT,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex286-bdd/ex286/logs/ex286_bdd_4o_f10_twohot_image_cluster_0_1_8_10_onehot.evaluate.py.log,,,"official evaluate.py OK, but ADP 29410 does not beat current frontend 20190; pairs=4:5,6:7; order=bits_0_12_9_11_8_10_1_3_2_6_7_4_5; policy=f10; mux_style=onehot; bdd_share=group; outer_bits=0:1:8:10; inner_bits=2:3:4:5:6:7:9:11:12; classes=16; group_nodes=124:132:115:110:123:132:130:123:122:129:130:124:128:132:112:110; total_group_nodes=1976; anf_bits=; key_bdd_bits=bits=:nodes=0; popcount_repair_bits=; parity_repair_bits=; exact_model=True; selection_reason=best_new_outer4_by_group_nodes; exact symmetry cofactor class-onehot model over 8192 inputs"
ex286,,hamming_weight_preserving_lossy_routing_normalizer,,ex286|hamming_weight_preserving_lossy_routing_normalizer|outer_bitset_symcof_dc_bdd_4o_f10_twohot_image_cluster_case|outer_bits_0:1:8:10|yosys_abc_g_aig|abc_xf_official_evaluate|full_word_class_mux,,,,,,,,,,,,,subagent-ex286-bdd,unknown,,,,,,,,,EQUIVALENT_NO_IMPROVEMENT,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex286-bdd/ex286/logs/ex286_bdd_4o_f10_twohot_image_cluster_0_1_8_10_case.evaluate.py.log,,,"official evaluate.py OK, but ADP 31500 does not beat current frontend 20190; pairs=4:5,6:7; order=bits_0_12_9_11_8_10_1_3_2_6_7_4_5; policy=f10; mux_style=case; bdd_share=group; outer_bits=0:1:8:10; inner_bits=2:3:4:5:6:7:9:11:12; classes=16; group_nodes=124:132:115:110:123:132:130:123:122:129:130:124:128:132:112:110; total_group_nodes=1976; anf_bits=; key_bdd_bits=bits=:nodes=0; popcount_repair_bits=; parity_repair_bits=; exact_model=True; selection_reason=best_new_outer4_by_group_nodes; exact symmetry cofactor class-onehot model over 8192 inputs"
ex286,,hamming_weight_preserving_lossy_routing_normalizer,,ex286|hamming_weight_preserving_lossy_routing_normalizer|outer_bitset_symcof_dc_bdd_4o_f10_twohot_image_cluster_tree|outer_bits_0:1:8:10|yosys_abc_g_aig|abc_xf_official_evaluate|full_word_class_mux,,,,,,,,,,,,,subagent-ex286-bdd,unknown,,,,,,,,,EQUIVALENT_NO_IMPROVEMENT,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex286-bdd/ex286/logs/ex286_bdd_4o_f10_twohot_image_cluster_0_1_8_10_tree.evaluate.py.log,,,"official evaluate.py OK, but ADP 38913 does not beat current frontend 20190; pairs=4:5,6:7; order=bits_0_12_9_11_8_10_1_3_2_6_7_4_5; policy=f10; mux_style=tree; bdd_share=group; outer_bits=0:1:8:10; inner_bits=2:3:4:5:6:7:9:11:12; classes=16; group_nodes=124:132:115:110:123:132:130:123:122:129:130:124:128:132:112:110; total_group_nodes=1976; anf_bits=; key_bdd_bits=bits=:nodes=0; popcount_repair_bits=; parity_repair_bits=; exact_model=True; selection_reason=best_new_outer4_by_group_nodes; exact symmetry cofactor class-onehot model over 8192 inputs"
ex286,,hamming_weight_preserving_lossy_routing_normalizer,,ex286|hamming_weight_preserving_lossy_routing_normalizer|outer_bitset_symcof_dc_bdd_4o_passthrough_twohot_image_cluster_onehot|outer_bits_0:1:8:10|yosys_abc_g_aig|abc_xf_official_evaluate|full_word_class_mux,,,,,,,,,,,,,subagent-ex286-bdd,unknown,,,,,,,,,EQUIVALENT_NO_IMPROVEMENT,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex286-bdd/ex286/logs/ex286_bdd_4o_passthrough_twohot_image_cluster_0_1_8_10_onehot.evaluate.py.log,,,"official evaluate.py OK, but ADP 29410 does not beat current frontend 20190; pairs=4:5,6:7; order=bits_0_12_9_11_8_10_1_3_2_6_7_4_5; policy=passthrough; mux_style=onehot; bdd_share=group; outer_bits=0:1:8:10; inner_bits=2:3:4:5:6:7:9:11:12; classes=16; group_nodes=124:132:115:110:123:132:130:123:122:129:130:124:128:132:112:110; total_group_nodes=1976; anf_bits=; key_bdd_bits=bits=:nodes=0; popcount_repair_bits=; parity_repair_bits=; exact_model=True; selection_reason=best_new_outer4_by_group_nodes; exact symmetry cofactor class-onehot model over 8192 inputs"
ex286,,hamming_weight_preserving_lossy_routing_normalizer,,ex286|hamming_weight_preserving_lossy_routing_normalizer|outer_bitset_symcof_dc_bdd_4o_passthrough_twohot_image_cluster_case|outer_bits_0:1:8:10|yosys_abc_g_aig|abc_xf_official_evaluate|full_word_class_mux,,,,,,,,,,,,,subagent-ex286-bdd,unknown,,,,,,,,,EQUIVALENT_NO_IMPROVEMENT,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex286-bdd/ex286/logs/ex286_bdd_4o_passthrough_twohot_image_cluster_0_1_8_10_case.evaluate.py.log,,,"official evaluate.py OK, but ADP 31500 does not beat current frontend 20190; pairs=4:5,6:7; order=bits_0_12_9_11_8_10_1_3_2_6_7_4_5; policy=passthrough; mux_style=case; bdd_share=group; outer_bits=0:1:8:10; inner_bits=2:3:4:5:6:7:9:11:12; classes=16; group_nodes=124:132:115:110:123:132:130:123:122:129:130:124:128:132:112:110; total_group_nodes=1976; anf_bits=; key_bdd_bits=bits=:nodes=0; popcount_repair_bits=; parity_repair_bits=; exact_model=True; selection_reason=best_new_outer4_by_group_nodes; exact symmetry cofactor class-onehot model over 8192 inputs"
ex286,,hamming_weight_preserving_lossy_routing_normalizer,,ex286|hamming_weight_preserving_lossy_routing_normalizer|outer_bitset_symcof_dc_bdd_4o_passthrough_twohot_image_cluster_tree|outer_bits_0:1:8:10|yosys_abc_g_aig|abc_xf_official_evaluate|full_word_class_mux,,,,,,,,,,,,,subagent-ex286-bdd,unknown,,,,,,,,,EQUIVALENT_NO_IMPROVEMENT,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex286-bdd/ex286/logs/ex286_bdd_4o_passthrough_twohot_image_cluster_0_1_8_10_tree.evaluate.py.log,,,"official evaluate.py OK, but ADP 38913 does not beat current frontend 20190; pairs=4:5,6:7; order=bits_0_12_9_11_8_10_1_3_2_6_7_4_5; policy=passthrough; mux_style=tree; bdd_share=group; outer_bits=0:1:8:10; inner_bits=2:3:4:5:6:7:9:11:12; classes=16; group_nodes=124:132:115:110:123:132:130:123:122:129:130:124:128:132:112:110; total_group_nodes=1976; anf_bits=; key_bdd_bits=bits=:nodes=0; popcount_repair_bits=; parity_repair_bits=; exact_model=True; selection_reason=best_new_outer4_by_group_nodes; exact symmetry cofactor class-onehot model over 8192 inputs"
ex286,,hamming_weight_preserving_lossy_routing_normalizer,,ex286|hamming_weight_preserving_lossy_routing_normalizer|outer_bitset_symcof_dc_bdd_4o_f00_twohot_image_cluster_onehot|outer_bits_0:1:11:12|yosys_abc_g_aig|abc_xf_official_evaluate|full_word_class_mux,,,,,,,,,,,,,subagent-ex286-bdd,unknown,,,,,,,,,EQUIVALENT_NO_IMPROVEMENT,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex286-bdd/ex286/logs/ex286_bdd_4o_f00_twohot_image_cluster_0_1_11_12_onehot.evaluate.py.log,,,"official evaluate.py OK, but ADP 27319 does not beat current frontend 20190; pairs=4:5,6:7; order=bits_0_12_9_11_8_10_1_3_2_6_7_4_5; policy=f00; mux_style=onehot; bdd_share=group; outer_bits=0:1:11:12; inner_bits=2:3:4:5:6:7:8:9:10; classes=16; group_nodes=113:122:124:121:128:129:127:126:134:132:134:130:109:118:121:121; total_group_nodes=1989; anf_bits=; key_bdd_bits=bits=:nodes=0; popcount_repair_bits=; parity_repair_bits=; exact_model=True; selection_reason=best_new_outer4_by_group_nodes; exact symmetry cofactor class-onehot model over 8192 inputs"
ex286,,hamming_weight_preserving_lossy_routing_normalizer,,ex286|hamming_weight_preserving_lossy_routing_normalizer|outer_bitset_symcof_dc_bdd_4o_f00_twohot_image_cluster_case|outer_bits_0:1:11:12|yosys_abc_g_aig|abc_xf_official_evaluate|full_word_class_mux,,,,,,,,,,,,,subagent-ex286-bdd,unknown,,,,,,,,,EQUIVALENT_NO_IMPROVEMENT,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex286-bdd/ex286/logs/ex286_bdd_4o_f00_twohot_image_cluster_0_1_11_12_case.evaluate.py.log,,,"official evaluate.py OK, but ADP 28016 does not beat current frontend 20190; pairs=4:5,6:7; order=bits_0_12_9_11_8_10_1_3_2_6_7_4_5; policy=f00; mux_style=case; bdd_share=group; outer_bits=0:1:11:12; inner_bits=2:3:4:5:6:7:8:9:10; classes=16; group_nodes=113:122:124:121:128:129:127:126:134:132:134:130:109:118:121:121; total_group_nodes=1989; anf_bits=; key_bdd_bits=bits=:nodes=0; popcount_repair_bits=; parity_repair_bits=; exact_model=True; selection_reason=best_new_outer4_by_group_nodes; exact symmetry cofactor class-onehot model over 8192 inputs"
