case,candidate_id,hypothesis,variant,verilog_path,aig_path,verified_truth,synthesized,equivalent,area,delay,adp,reference_adp,adp_ratio_to_reference,within_1p5_reference,beats_reference,runtime_sec,classification,notes
ex255,ex255_umul_csa_vector_abc_g_aig_d18,unsigned low4_high4:a*b,csa_vector+abc_g_aig_d18,student/work/ex255_ex259_frontend_umul_csa_delaytargets_20260609_0027/ex255/verilog/ex255_umul_csa_vector.v,student/work/ex255_ex259_frontend_umul_csa_delaytargets_20260609_0027/ex255/aigs/ex255_umul_csa_vector_abc_g_aig_d18.aig,1,1,1,87,14,1218,836,1.456938,1,0,0.219,semantic_mul_exact,exact unsigned low4 * high4 over 256 inputs; source=csa_vector; flow=abc_g_aig_d18
ex255,ex255_umul_csa_vector_abc_g_aig_d20,unsigned low4_high4:a*b,csa_vector+abc_g_aig_d20,student/work/ex255_ex259_frontend_umul_csa_delaytargets_20260609_0027/ex255/verilog/ex255_umul_csa_vector.v,student/work/ex255_ex259_frontend_umul_csa_delaytargets_20260609_0027/ex255/aigs/ex255_umul_csa_vector_abc_g_aig_d20.aig,1,1,1,87,14,1218,836,1.456938,1,0,0.211,semantic_mul_exact,exact unsigned low4 * high4 over 256 inputs; source=csa_vector; flow=abc_g_aig_d20
ex255,ex255_umul_csa_vector_abc_g_aig_d24,unsigned low4_high4:a*b,csa_vector+abc_g_aig_d24,student/work/ex255_ex259_frontend_umul_csa_delaytargets_20260609_0027/ex255/verilog/ex255_umul_csa_vector.v,student/work/ex255_ex259_frontend_umul_csa_delaytargets_20260609_0027/ex255/aigs/ex255_umul_csa_vector_abc_g_aig_d24.aig,1,1,1,87,14,1218,836,1.456938,1,0,0.212,semantic_mul_exact,exact unsigned low4 * high4 over 256 inputs; source=csa_vector; flow=abc_g_aig_d24
ex255,ex255_umul_csa_vector_abc_g_aig_d28,unsigned low4_high4:a*b,csa_vector+abc_g_aig_d28,student/work/ex255_ex259_frontend_umul_csa_delaytargets_20260609_0027/ex255/verilog/ex255_umul_csa_vector.v,student/work/ex255_ex259_frontend_umul_csa_delaytargets_20260609_0027/ex255/aigs/ex255_umul_csa_vector_abc_g_aig_d28.aig,1,1,1,87,14,1218,836,1.456938,1,0,0.209,semantic_mul_exact,exact unsigned low4 * high4 over 256 inputs; source=csa_vector; flow=abc_g_aig_d28
ex255,ex255_umul_csa_vector_abc_g_aig_d32,unsigned low4_high4:a*b,csa_vector+abc_g_aig_d32,student/work/ex255_ex259_frontend_umul_csa_delaytargets_20260609_0027/ex255/verilog/ex255_umul_csa_vector.v,student/work/ex255_ex259_frontend_umul_csa_delaytargets_20260609_0027/ex255/aigs/ex255_umul_csa_vector_abc_g_aig_d32.aig,1,1,1,87,14,1218,836,1.456938,1,0,0.211,semantic_mul_exact,exact unsigned low4 * high4 over 256 inputs; source=csa_vector; flow=abc_g_aig_d32
ex255,ex255_umul_csa_vector_synth_preset_d18,unsigned low4_high4:a*b,csa_vector+synth_preset_d18,student/work/ex255_ex259_frontend_umul_csa_delaytargets_20260609_0027/ex255/verilog/ex255_umul_csa_vector.v,student/work/ex255_ex259_frontend_umul_csa_delaytargets_20260609_0027/ex255/aigs/ex255_umul_csa_vector_synth_preset_d18.aig,1,1,1,86,16,1376,836,1.645933,0,0,0.276,semantic_mul_exact,exact unsigned low4 * high4 over 256 inputs; source=csa_vector; flow=synth_preset_d18
ex255,ex255_umul_csa_vector_synth_preset_d20,unsigned low4_high4:a*b,csa_vector+synth_preset_d20,student/work/ex255_ex259_frontend_umul_csa_delaytargets_20260609_0027/ex255/verilog/ex255_umul_csa_vector.v,student/work/ex255_ex259_frontend_umul_csa_delaytargets_20260609_0027/ex255/aigs/ex255_umul_csa_vector_synth_preset_d20.aig,1,1,1,86,16,1376,836,1.645933,0,0,0.273,semantic_mul_exact,exact unsigned low4 * high4 over 256 inputs; source=csa_vector; flow=synth_preset_d20
ex255,ex255_umul_csa_vector_synth_preset_d24,unsigned low4_high4:a*b,csa_vector+synth_preset_d24,student/work/ex255_ex259_frontend_umul_csa_delaytargets_20260609_0027/ex255/verilog/ex255_umul_csa_vector.v,student/work/ex255_ex259_frontend_umul_csa_delaytargets_20260609_0027/ex255/aigs/ex255_umul_csa_vector_synth_preset_d24.aig,1,1,1,86,16,1376,836,1.645933,0,0,0.273,semantic_mul_exact,exact unsigned low4 * high4 over 256 inputs; source=csa_vector; flow=synth_preset_d24
ex255,ex255_umul_csa_vector_synth_preset_d28,unsigned low4_high4:a*b,csa_vector+synth_preset_d28,student/work/ex255_ex259_frontend_umul_csa_delaytargets_20260609_0027/ex255/verilog/ex255_umul_csa_vector.v,student/work/ex255_ex259_frontend_umul_csa_delaytargets_20260609_0027/ex255/aigs/ex255_umul_csa_vector_synth_preset_d28.aig,1,1,1,86,16,1376,836,1.645933,0,0,0.278,semantic_mul_exact,exact unsigned low4 * high4 over 256 inputs; source=csa_vector; flow=synth_preset_d28
ex255,ex255_umul_csa_vector_synth_preset_d32,unsigned low4_high4:a*b,csa_vector+synth_preset_d32,student/work/ex255_ex259_frontend_umul_csa_delaytargets_20260609_0027/ex255/verilog/ex255_umul_csa_vector.v,student/work/ex255_ex259_frontend_umul_csa_delaytargets_20260609_0027/ex255/aigs/ex255_umul_csa_vector_synth_preset_d32.aig,1,1,1,86,16,1376,836,1.645933,0,0,0.274,semantic_mul_exact,exact unsigned low4 * high4 over 256 inputs; source=csa_vector; flow=synth_preset_d32
ex255,ex255_umul_csa_androws_abc_g_aig_d18,unsigned low4_high4:a*b,csa_androws+abc_g_aig_d18,student/work/ex255_ex259_frontend_umul_csa_delaytargets_20260609_0027/ex255/verilog/ex255_umul_csa_androws.v,student/work/ex255_ex259_frontend_umul_csa_delaytargets_20260609_0027/ex255/aigs/ex255_umul_csa_androws_abc_g_aig_d18.aig,1,1,1,87,14,1218,836,1.456938,1,0,0.191,semantic_mul_exact,exact unsigned low4 * high4 over 256 inputs; source=csa_androws; flow=abc_g_aig_d18
ex255,ex255_umul_csa_androws_abc_g_aig_d20,unsigned low4_high4:a*b,csa_androws+abc_g_aig_d20,student/work/ex255_ex259_frontend_umul_csa_delaytargets_20260609_0027/ex255/verilog/ex255_umul_csa_androws.v,student/work/ex255_ex259_frontend_umul_csa_delaytargets_20260609_0027/ex255/aigs/ex255_umul_csa_androws_abc_g_aig_d20.aig,1,1,1,87,14,1218,836,1.456938,1,0,0.190,semantic_mul_exact,exact unsigned low4 * high4 over 256 inputs; source=csa_androws; flow=abc_g_aig_d20
ex255,ex255_umul_csa_androws_abc_g_aig_d24,unsigned low4_high4:a*b,csa_androws+abc_g_aig_d24,student/work/ex255_ex259_frontend_umul_csa_delaytargets_20260609_0027/ex255/verilog/ex255_umul_csa_androws.v,student/work/ex255_ex259_frontend_umul_csa_delaytargets_20260609_0027/ex255/aigs/ex255_umul_csa_androws_abc_g_aig_d24.aig,1,1,1,87,14,1218,836,1.456938,1,0,0.207,semantic_mul_exact,exact unsigned low4 * high4 over 256 inputs; source=csa_androws; flow=abc_g_aig_d24
ex255,ex255_umul_csa_androws_abc_g_aig_d28,unsigned low4_high4:a*b,csa_androws+abc_g_aig_d28,student/work/ex255_ex259_frontend_umul_csa_delaytargets_20260609_0027/ex255/verilog/ex255_umul_csa_androws.v,student/work/ex255_ex259_frontend_umul_csa_delaytargets_20260609_0027/ex255/aigs/ex255_umul_csa_androws_abc_g_aig_d28.aig,1,1,1,87,14,1218,836,1.456938,1,0,0.191,semantic_mul_exact,exact unsigned low4 * high4 over 256 inputs; source=csa_androws; flow=abc_g_aig_d28
ex255,ex255_umul_csa_androws_abc_g_aig_d32,unsigned low4_high4:a*b,csa_androws+abc_g_aig_d32,student/work/ex255_ex259_frontend_umul_csa_delaytargets_20260609_0027/ex255/verilog/ex255_umul_csa_androws.v,student/work/ex255_ex259_frontend_umul_csa_delaytargets_20260609_0027/ex255/aigs/ex255_umul_csa_androws_abc_g_aig_d32.aig,1,1,1,87,14,1218,836,1.456938,1,0,0.190,semantic_mul_exact,exact unsigned low4 * high4 over 256 inputs; source=csa_androws; flow=abc_g_aig_d32
ex255,ex255_umul_csa_androws_synth_preset_d18,unsigned low4_high4:a*b,csa_androws+synth_preset_d18,student/work/ex255_ex259_frontend_umul_csa_delaytargets_20260609_0027/ex255/verilog/ex255_umul_csa_androws.v,student/work/ex255_ex259_frontend_umul_csa_delaytargets_20260609_0027/ex255/aigs/ex255_umul_csa_androws_synth_preset_d18.aig,1,1,1,86,16,1376,836,1.645933,0,0,0.251,semantic_mul_exact,exact unsigned low4 * high4 over 256 inputs; source=csa_androws; flow=synth_preset_d18
ex255,ex255_umul_csa_androws_synth_preset_d20,unsigned low4_high4:a*b,csa_androws+synth_preset_d20,student/work/ex255_ex259_frontend_umul_csa_delaytargets_20260609_0027/ex255/verilog/ex255_umul_csa_androws.v,student/work/ex255_ex259_frontend_umul_csa_delaytargets_20260609_0027/ex255/aigs/ex255_umul_csa_androws_synth_preset_d20.aig,1,1,1,86,16,1376,836,1.645933,0,0,0.250,semantic_mul_exact,exact unsigned low4 * high4 over 256 inputs; source=csa_androws; flow=synth_preset_d20
ex255,ex255_umul_csa_androws_synth_preset_d24,unsigned low4_high4:a*b,csa_androws+synth_preset_d24,student/work/ex255_ex259_frontend_umul_csa_delaytargets_20260609_0027/ex255/verilog/ex255_umul_csa_androws.v,student/work/ex255_ex259_frontend_umul_csa_delaytargets_20260609_0027/ex255/aigs/ex255_umul_csa_androws_synth_preset_d24.aig,1,1,1,86,16,1376,836,1.645933,0,0,0.252,semantic_mul_exact,exact unsigned low4 * high4 over 256 inputs; source=csa_androws; flow=synth_preset_d24
ex255,ex255_umul_csa_androws_synth_preset_d28,unsigned low4_high4:a*b,csa_androws+synth_preset_d28,student/work/ex255_ex259_frontend_umul_csa_delaytargets_20260609_0027/ex255/verilog/ex255_umul_csa_androws.v,student/work/ex255_ex259_frontend_umul_csa_delaytargets_20260609_0027/ex255/aigs/ex255_umul_csa_androws_synth_preset_d28.aig,1,1,1,86,16,1376,836,1.645933,0,0,0.250,semantic_mul_exact,exact unsigned low4 * high4 over 256 inputs; source=csa_androws; flow=synth_preset_d28
ex255,ex255_umul_csa_androws_synth_preset_d32,unsigned low4_high4:a*b,csa_androws+synth_preset_d32,student/work/ex255_ex259_frontend_umul_csa_delaytargets_20260609_0027/ex255/verilog/ex255_umul_csa_androws.v,student/work/ex255_ex259_frontend_umul_csa_delaytargets_20260609_0027/ex255/aigs/ex255_umul_csa_androws_synth_preset_d32.aig,1,1,1,86,16,1376,836,1.645933,0,0,0.254,semantic_mul_exact,exact unsigned low4 * high4 over 256 inputs; source=csa_androws; flow=synth_preset_d32
ex255,ex255_umul_csa_concat_abc_g_aig_d18,unsigned low4_high4:a*b,csa_concat+abc_g_aig_d18,student/work/ex255_ex259_frontend_umul_csa_delaytargets_20260609_0027/ex255/verilog/ex255_umul_csa_concat.v,student/work/ex255_ex259_frontend_umul_csa_delaytargets_20260609_0027/ex255/aigs/ex255_umul_csa_concat_abc_g_aig_d18.aig,1,1,1,87,14,1218,836,1.456938,1,0,0.192,semantic_mul_exact,exact unsigned low4 * high4 over 256 inputs; source=csa_concat; flow=abc_g_aig_d18
ex255,ex255_umul_csa_concat_abc_g_aig_d20,unsigned low4_high4:a*b,csa_concat+abc_g_aig_d20,student/work/ex255_ex259_frontend_umul_csa_delaytargets_20260609_0027/ex255/verilog/ex255_umul_csa_concat.v,student/work/ex255_ex259_frontend_umul_csa_delaytargets_20260609_0027/ex255/aigs/ex255_umul_csa_concat_abc_g_aig_d20.aig,1,1,1,87,14,1218,836,1.456938,1,0,0.191,semantic_mul_exact,exact unsigned low4 * high4 over 256 inputs; source=csa_concat; flow=abc_g_aig_d20
ex255,ex255_umul_csa_concat_abc_g_aig_d24,unsigned low4_high4:a*b,csa_concat+abc_g_aig_d24,student/work/ex255_ex259_frontend_umul_csa_delaytargets_20260609_0027/ex255/verilog/ex255_umul_csa_concat.v,student/work/ex255_ex259_frontend_umul_csa_delaytargets_20260609_0027/ex255/aigs/ex255_umul_csa_concat_abc_g_aig_d24.aig,1,1,1,87,14,1218,836,1.456938,1,0,0.190,semantic_mul_exact,exact unsigned low4 * high4 over 256 inputs; source=csa_concat; flow=abc_g_aig_d24
ex255,ex255_umul_csa_concat_abc_g_aig_d28,unsigned low4_high4:a*b,csa_concat+abc_g_aig_d28,student/work/ex255_ex259_frontend_umul_csa_delaytargets_20260609_0027/ex255/verilog/ex255_umul_csa_concat.v,student/work/ex255_ex259_frontend_umul_csa_delaytargets_20260609_0027/ex255/aigs/ex255_umul_csa_concat_abc_g_aig_d28.aig,1,1,1,87,14,1218,836,1.456938,1,0,0.191,semantic_mul_exact,exact unsigned low4 * high4 over 256 inputs; source=csa_concat; flow=abc_g_aig_d28
ex255,ex255_umul_csa_concat_abc_g_aig_d32,unsigned low4_high4:a*b,csa_concat+abc_g_aig_d32,student/work/ex255_ex259_frontend_umul_csa_delaytargets_20260609_0027/ex255/verilog/ex255_umul_csa_concat.v,student/work/ex255_ex259_frontend_umul_csa_delaytargets_20260609_0027/ex255/aigs/ex255_umul_csa_concat_abc_g_aig_d32.aig,1,1,1,87,14,1218,836,1.456938,1,0,0.207,semantic_mul_exact,exact unsigned low4 * high4 over 256 inputs; source=csa_concat; flow=abc_g_aig_d32
ex255,ex255_umul_csa_concat_synth_preset_d18,unsigned low4_high4:a*b,csa_concat+synth_preset_d18,student/work/ex255_ex259_frontend_umul_csa_delaytargets_20260609_0027/ex255/verilog/ex255_umul_csa_concat.v,student/work/ex255_ex259_frontend_umul_csa_delaytargets_20260609_0027/ex255/aigs/ex255_umul_csa_concat_synth_preset_d18.aig,1,1,1,86,16,1376,836,1.645933,0,0,0.247,semantic_mul_exact,exact unsigned low4 * high4 over 256 inputs; source=csa_concat; flow=synth_preset_d18
ex255,ex255_umul_csa_concat_synth_preset_d20,unsigned low4_high4:a*b,csa_concat+synth_preset_d20,student/work/ex255_ex259_frontend_umul_csa_delaytargets_20260609_0027/ex255/verilog/ex255_umul_csa_concat.v,student/work/ex255_ex259_frontend_umul_csa_delaytargets_20260609_0027/ex255/aigs/ex255_umul_csa_concat_synth_preset_d20.aig,1,1,1,86,16,1376,836,1.645933,0,0,0.256,semantic_mul_exact,exact unsigned low4 * high4 over 256 inputs; source=csa_concat; flow=synth_preset_d20
ex255,ex255_umul_csa_concat_synth_preset_d24,unsigned low4_high4:a*b,csa_concat+synth_preset_d24,student/work/ex255_ex259_frontend_umul_csa_delaytargets_20260609_0027/ex255/verilog/ex255_umul_csa_concat.v,student/work/ex255_ex259_frontend_umul_csa_delaytargets_20260609_0027/ex255/aigs/ex255_umul_csa_concat_synth_preset_d24.aig,1,1,1,86,16,1376,836,1.645933,0,0,0.254,semantic_mul_exact,exact unsigned low4 * high4 over 256 inputs; source=csa_concat; flow=synth_preset_d24
ex255,ex255_umul_csa_concat_synth_preset_d28,unsigned low4_high4:a*b,csa_concat+synth_preset_d28,student/work/ex255_ex259_frontend_umul_csa_delaytargets_20260609_0027/ex255/verilog/ex255_umul_csa_concat.v,student/work/ex255_ex259_frontend_umul_csa_delaytargets_20260609_0027/ex255/aigs/ex255_umul_csa_concat_synth_preset_d28.aig,1,1,1,86,16,1376,836,1.645933,0,0,0.251,semantic_mul_exact,exact unsigned low4 * high4 over 256 inputs; source=csa_concat; flow=synth_preset_d28
ex255,ex255_umul_csa_concat_synth_preset_d32,unsigned low4_high4:a*b,csa_concat+synth_preset_d32,student/work/ex255_ex259_frontend_umul_csa_delaytargets_20260609_0027/ex255/verilog/ex255_umul_csa_concat.v,student/work/ex255_ex259_frontend_umul_csa_delaytargets_20260609_0027/ex255/aigs/ex255_umul_csa_concat_synth_preset_d32.aig,1,1,1,86,16,1376,836,1.645933,0,0,0.251,semantic_mul_exact,exact unsigned low4 * high4 over 256 inputs; source=csa_concat; flow=synth_preset_d32
ex255,ex255_umul_csa_concat_center_abc_g_aig_d18,unsigned low4_high4:a*b,csa_concat_center+abc_g_aig_d18,student/work/ex255_ex259_frontend_umul_csa_delaytargets_20260609_0027/ex255/verilog/ex255_umul_csa_concat_center.v,student/work/ex255_ex259_frontend_umul_csa_delaytargets_20260609_0027/ex255/aigs/ex255_umul_csa_concat_center_abc_g_aig_d18.aig,1,1,1,86,14,1204,836,1.440191,1,0,0.191,semantic_mul_exact,exact unsigned low4 * high4 over 256 inputs; source=csa_concat_center; flow=abc_g_aig_d18
ex255,ex255_umul_csa_concat_center_abc_g_aig_d20,unsigned low4_high4:a*b,csa_concat_center+abc_g_aig_d20,student/work/ex255_ex259_frontend_umul_csa_delaytargets_20260609_0027/ex255/verilog/ex255_umul_csa_concat_center.v,student/work/ex255_ex259_frontend_umul_csa_delaytargets_20260609_0027/ex255/aigs/ex255_umul_csa_concat_center_abc_g_aig_d20.aig,1,1,1,86,14,1204,836,1.440191,1,0,0.196,semantic_mul_exact,exact unsigned low4 * high4 over 256 inputs; source=csa_concat_center; flow=abc_g_aig_d20
ex255,ex255_umul_csa_concat_center_abc_g_aig_d24,unsigned low4_high4:a*b,csa_concat_center+abc_g_aig_d24,student/work/ex255_ex259_frontend_umul_csa_delaytargets_20260609_0027/ex255/verilog/ex255_umul_csa_concat_center.v,student/work/ex255_ex259_frontend_umul_csa_delaytargets_20260609_0027/ex255/aigs/ex255_umul_csa_concat_center_abc_g_aig_d24.aig,1,1,1,86,14,1204,836,1.440191,1,0,0.193,semantic_mul_exact,exact unsigned low4 * high4 over 256 inputs; source=csa_concat_center; flow=abc_g_aig_d24
ex255,ex255_umul_csa_concat_center_abc_g_aig_d28,unsigned low4_high4:a*b,csa_concat_center+abc_g_aig_d28,student/work/ex255_ex259_frontend_umul_csa_delaytargets_20260609_0027/ex255/verilog/ex255_umul_csa_concat_center.v,student/work/ex255_ex259_frontend_umul_csa_delaytargets_20260609_0027/ex255/aigs/ex255_umul_csa_concat_center_abc_g_aig_d28.aig,1,1,1,86,14,1204,836,1.440191,1,0,0.194,semantic_mul_exact,exact unsigned low4 * high4 over 256 inputs; source=csa_concat_center; flow=abc_g_aig_d28
ex255,ex255_umul_csa_concat_center_abc_g_aig_d32,unsigned low4_high4:a*b,csa_concat_center+abc_g_aig_d32,student/work/ex255_ex259_frontend_umul_csa_delaytargets_20260609_0027/ex255/verilog/ex255_umul_csa_concat_center.v,student/work/ex255_ex259_frontend_umul_csa_delaytargets_20260609_0027/ex255/aigs/ex255_umul_csa_concat_center_abc_g_aig_d32.aig,1,1,1,86,14,1204,836,1.440191,1,0,0.189,semantic_mul_exact,exact unsigned low4 * high4 over 256 inputs; source=csa_concat_center; flow=abc_g_aig_d32
ex255,ex255_umul_csa_concat_center_synth_preset_d18,unsigned low4_high4:a*b,csa_concat_center+synth_preset_d18,student/work/ex255_ex259_frontend_umul_csa_delaytargets_20260609_0027/ex255/verilog/ex255_umul_csa_concat_center.v,student/work/ex255_ex259_frontend_umul_csa_delaytargets_20260609_0027/ex255/aigs/ex255_umul_csa_concat_center_synth_preset_d18.aig,1,1,1,85,16,1360,836,1.626794,0,0,0.249,semantic_mul_exact,exact unsigned low4 * high4 over 256 inputs; source=csa_concat_center; flow=synth_preset_d18
ex255,ex255_umul_csa_concat_center_synth_preset_d20,unsigned low4_high4:a*b,csa_concat_center+synth_preset_d20,student/work/ex255_ex259_frontend_umul_csa_delaytargets_20260609_0027/ex255/verilog/ex255_umul_csa_concat_center.v,student/work/ex255_ex259_frontend_umul_csa_delaytargets_20260609_0027/ex255/aigs/ex255_umul_csa_concat_center_synth_preset_d20.aig,1,1,1,85,16,1360,836,1.626794,0,0,0.253,semantic_mul_exact,exact unsigned low4 * high4 over 256 inputs; source=csa_concat_center; flow=synth_preset_d20
ex255,ex255_umul_csa_concat_center_synth_preset_d24,unsigned low4_high4:a*b,csa_concat_center+synth_preset_d24,student/work/ex255_ex259_frontend_umul_csa_delaytargets_20260609_0027/ex255/verilog/ex255_umul_csa_concat_center.v,student/work/ex255_ex259_frontend_umul_csa_delaytargets_20260609_0027/ex255/aigs/ex255_umul_csa_concat_center_synth_preset_d24.aig,1,1,1,85,16,1360,836,1.626794,0,0,0.253,semantic_mul_exact,exact unsigned low4 * high4 over 256 inputs; source=csa_concat_center; flow=synth_preset_d24
ex255,ex255_umul_csa_concat_center_synth_preset_d28,unsigned low4_high4:a*b,csa_concat_center+synth_preset_d28,student/work/ex255_ex259_frontend_umul_csa_delaytargets_20260609_0027/ex255/verilog/ex255_umul_csa_concat_center.v,student/work/ex255_ex259_frontend_umul_csa_delaytargets_20260609_0027/ex255/aigs/ex255_umul_csa_concat_center_synth_preset_d28.aig,1,1,1,85,16,1360,836,1.626794,0,0,0.252,semantic_mul_exact,exact unsigned low4 * high4 over 256 inputs; source=csa_concat_center; flow=synth_preset_d28
ex255,ex255_umul_csa_concat_center_synth_preset_d32,unsigned low4_high4:a*b,csa_concat_center+synth_preset_d32,student/work/ex255_ex259_frontend_umul_csa_delaytargets_20260609_0027/ex255/verilog/ex255_umul_csa_concat_center.v,student/work/ex255_ex259_frontend_umul_csa_delaytargets_20260609_0027/ex255/aigs/ex255_umul_csa_concat_center_synth_preset_d32.aig,1,1,1,85,16,1360,836,1.626794,0,0,0.251,semantic_mul_exact,exact unsigned low4 * high4 over 256 inputs; source=csa_concat_center; flow=synth_preset_d32
ex256,ex256_umul_csa_vector_abc_g_aig_d18,unsigned low5_high5:a*b,csa_vector+abc_g_aig_d18,student/work/ex255_ex259_frontend_umul_csa_delaytargets_20260609_0027/ex256/verilog/ex256_umul_csa_vector.v,student/work/ex255_ex259_frontend_umul_csa_delaytargets_20260609_0027/ex256/aigs/ex256_umul_csa_vector_abc_g_aig_d18.aig,1,1,1,155,21,3255,1911,1.703297,0,0,0.226,semantic_mul_exact,exact unsigned low5 * high5 over 1024 inputs; source=csa_vector; flow=abc_g_aig_d18
ex256,ex256_umul_csa_vector_abc_g_aig_d20,unsigned low5_high5:a*b,csa_vector+abc_g_aig_d20,student/work/ex255_ex259_frontend_umul_csa_delaytargets_20260609_0027/ex256/verilog/ex256_umul_csa_vector.v,student/work/ex255_ex259_frontend_umul_csa_delaytargets_20260609_0027/ex256/aigs/ex256_umul_csa_vector_abc_g_aig_d20.aig,1,1,1,155,21,3255,1911,1.703297,0,0,0.226,semantic_mul_exact,exact unsigned low5 * high5 over 1024 inputs; source=csa_vector; flow=abc_g_aig_d20
ex256,ex256_umul_csa_vector_abc_g_aig_d24,unsigned low5_high5:a*b,csa_vector+abc_g_aig_d24,student/work/ex255_ex259_frontend_umul_csa_delaytargets_20260609_0027/ex256/verilog/ex256_umul_csa_vector.v,student/work/ex255_ex259_frontend_umul_csa_delaytargets_20260609_0027/ex256/aigs/ex256_umul_csa_vector_abc_g_aig_d24.aig,1,1,1,155,21,3255,1911,1.703297,0,0,0.226,semantic_mul_exact,exact unsigned low5 * high5 over 1024 inputs; source=csa_vector; flow=abc_g_aig_d24
ex256,ex256_umul_csa_vector_abc_g_aig_d28,unsigned low5_high5:a*b,csa_vector+abc_g_aig_d28,student/work/ex255_ex259_frontend_umul_csa_delaytargets_20260609_0027/ex256/verilog/ex256_umul_csa_vector.v,student/work/ex255_ex259_frontend_umul_csa_delaytargets_20260609_0027/ex256/aigs/ex256_umul_csa_vector_abc_g_aig_d28.aig,1,1,1,155,21,3255,1911,1.703297,0,0,0.225,semantic_mul_exact,exact unsigned low5 * high5 over 1024 inputs; source=csa_vector; flow=abc_g_aig_d28
ex256,ex256_umul_csa_vector_abc_g_aig_d32,unsigned low5_high5:a*b,csa_vector+abc_g_aig_d32,student/work/ex255_ex259_frontend_umul_csa_delaytargets_20260609_0027/ex256/verilog/ex256_umul_csa_vector.v,student/work/ex255_ex259_frontend_umul_csa_delaytargets_20260609_0027/ex256/aigs/ex256_umul_csa_vector_abc_g_aig_d32.aig,1,1,1,155,21,3255,1911,1.703297,0,0,0.226,semantic_mul_exact,exact unsigned low5 * high5 over 1024 inputs; source=csa_vector; flow=abc_g_aig_d32
ex256,ex256_umul_csa_vector_synth_preset_d18,unsigned low5_high5:a*b,csa_vector+synth_preset_d18,student/work/ex255_ex259_frontend_umul_csa_delaytargets_20260609_0027/ex256/verilog/ex256_umul_csa_vector.v,student/work/ex255_ex259_frontend_umul_csa_delaytargets_20260609_0027/ex256/aigs/ex256_umul_csa_vector_synth_preset_d18.aig,1,1,1,150,21,3150,1911,1.648352,0,0,0.298,semantic_mul_exact,exact unsigned low5 * high5 over 1024 inputs; source=csa_vector; flow=synth_preset_d18
ex256,ex256_umul_csa_vector_synth_preset_d20,unsigned low5_high5:a*b,csa_vector+synth_preset_d20,student/work/ex255_ex259_frontend_umul_csa_delaytargets_20260609_0027/ex256/verilog/ex256_umul_csa_vector.v,student/work/ex255_ex259_frontend_umul_csa_delaytargets_20260609_0027/ex256/aigs/ex256_umul_csa_vector_synth_preset_d20.aig,1,1,1,150,21,3150,1911,1.648352,0,0,0.294,semantic_mul_exact,exact unsigned low5 * high5 over 1024 inputs; source=csa_vector; flow=synth_preset_d20
ex256,ex256_umul_csa_vector_synth_preset_d24,unsigned low5_high5:a*b,csa_vector+synth_preset_d24,student/work/ex255_ex259_frontend_umul_csa_delaytargets_20260609_0027/ex256/verilog/ex256_umul_csa_vector.v,student/work/ex255_ex259_frontend_umul_csa_delaytargets_20260609_0027/ex256/aigs/ex256_umul_csa_vector_synth_preset_d24.aig,1,1,1,150,21,3150,1911,1.648352,0,0,0.297,semantic_mul_exact,exact unsigned low5 * high5 over 1024 inputs; source=csa_vector; flow=synth_preset_d24
