case,candidate_id,equivalent,area,delay,adp,aig_path,notes
ex263,ex263_smul_baugh_wooley_wallace_rev_hcla4_abc_g_aig_d11,1,354,28,9912,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex263/aigs/ex263_smul_baugh_wooley_wallace_rev_hcla4_abc_g_aig_d11.aig,exact signed low7 * signed high7 over 16384 inputs; source=baugh_wooley_wallace_rev_hcla4; flow=abc_g_aig_d11
ex263,ex263_smul_baugh_wooley_wallace_rev_hcla4_abc_g_aig_d13,1,354,28,9912,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex263/aigs/ex263_smul_baugh_wooley_wallace_rev_hcla4_abc_g_aig_d13.aig,exact signed low7 * signed high7 over 16384 inputs; source=baugh_wooley_wallace_rev_hcla4; flow=abc_g_aig_d13
ex263,ex263_smul_baugh_wooley_wallace_rev_hcla4_abc_g_aig_d15,1,354,28,9912,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex263/aigs/ex263_smul_baugh_wooley_wallace_rev_hcla4_abc_g_aig_d15.aig,exact signed low7 * signed high7 over 16384 inputs; source=baugh_wooley_wallace_rev_hcla4; flow=abc_g_aig_d15
ex263,ex263_smul_baugh_wooley_wallace_rev_hcla4_wreduce_abc_g_aig,1,354,28,9912,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex263/aigs/ex263_smul_baugh_wooley_wallace_rev_hcla4_wreduce_abc_g_aig.aig,exact signed low7 * signed high7 over 16384 inputs; source=baugh_wooley_wallace_rev_hcla4; flow=wreduce_abc_g_aig
ex263,ex263_smul_baugh_wooley_wallace_rev_hcla4_synth_preset_d9,1,356,28,9968,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex263/aigs/ex263_smul_baugh_wooley_wallace_rev_hcla4_synth_preset_d9.aig,exact signed low7 * signed high7 over 16384 inputs; source=baugh_wooley_wallace_rev_hcla4; flow=synth_preset_d9
ex263,ex263_smul_baugh_wooley_wallace_rev_hcla4_synth_preset_d11,1,356,28,9968,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex263/aigs/ex263_smul_baugh_wooley_wallace_rev_hcla4_synth_preset_d11.aig,exact signed low7 * signed high7 over 16384 inputs; source=baugh_wooley_wallace_rev_hcla4; flow=synth_preset_d11
ex263,ex263_smul_baugh_wooley_wallace_rev_hcla4_synth_preset_d13,1,356,28,9968,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex263/aigs/ex263_smul_baugh_wooley_wallace_rev_hcla4_synth_preset_d13.aig,exact signed low7 * signed high7 over 16384 inputs; source=baugh_wooley_wallace_rev_hcla4; flow=synth_preset_d13
ex263,ex263_smul_baugh_wooley_wallace_rev_hcla4_synth_preset_d15,1,356,28,9968,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex263/aigs/ex263_smul_baugh_wooley_wallace_rev_hcla4_synth_preset_d15.aig,exact signed low7 * signed high7 over 16384 inputs; source=baugh_wooley_wallace_rev_hcla4; flow=synth_preset_d15
ex263,ex263_smul_baugh_wooley_wallace_rev_hcla4_synth_preset_d18,1,356,28,9968,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex263/aigs/ex263_smul_baugh_wooley_wallace_rev_hcla4_synth_preset_d18.aig,exact signed low7 * signed high7 over 16384 inputs; source=baugh_wooley_wallace_rev_hcla4; flow=synth_preset_d18
ex263,ex263_smul_baugh_wooley_wallace_hcla4_abc_g_aig,1,357,26,9282,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex263/aigs/ex263_smul_baugh_wooley_wallace_hcla4_abc_g_aig.aig,exact signed low7 * signed high7 over 16384 inputs; source=baugh_wooley_wallace_hcla4; flow=abc_g_aig
ex263,ex263_smul_baugh_wooley_wallace_hcla4_abc_g_aig_d9,1,357,26,9282,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex263/aigs/ex263_smul_baugh_wooley_wallace_hcla4_abc_g_aig_d9.aig,exact signed low7 * signed high7 over 16384 inputs; source=baugh_wooley_wallace_hcla4; flow=abc_g_aig_d9
ex263,ex263_smul_baugh_wooley_wallace_hcla4_abc_g_aig_d11,1,357,26,9282,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex263/aigs/ex263_smul_baugh_wooley_wallace_hcla4_abc_g_aig_d11.aig,exact signed low7 * signed high7 over 16384 inputs; source=baugh_wooley_wallace_hcla4; flow=abc_g_aig_d11
ex263,ex263_smul_baugh_wooley_wallace_hcla4_abc_g_aig_d13,1,357,26,9282,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex263/aigs/ex263_smul_baugh_wooley_wallace_hcla4_abc_g_aig_d13.aig,exact signed low7 * signed high7 over 16384 inputs; source=baugh_wooley_wallace_hcla4; flow=abc_g_aig_d13
ex263,ex263_smul_baugh_wooley_wallace_hcla4_abc_g_aig_d15,1,357,26,9282,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex263/aigs/ex263_smul_baugh_wooley_wallace_hcla4_abc_g_aig_d15.aig,exact signed low7 * signed high7 over 16384 inputs; source=baugh_wooley_wallace_hcla4; flow=abc_g_aig_d15
ex263,ex263_smul_baugh_wooley_wallace_hcla4_wreduce_abc_g_aig,1,357,26,9282,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex263/aigs/ex263_smul_baugh_wooley_wallace_hcla4_wreduce_abc_g_aig.aig,exact signed low7 * signed high7 over 16384 inputs; source=baugh_wooley_wallace_hcla4; flow=wreduce_abc_g_aig
ex263,ex263_smul_baugh_wooley_wallace_hcla4_synth_preset_d9,1,359,26,9334,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex263/aigs/ex263_smul_baugh_wooley_wallace_hcla4_synth_preset_d9.aig,exact signed low7 * signed high7 over 16384 inputs; source=baugh_wooley_wallace_hcla4; flow=synth_preset_d9
ex263,ex263_smul_baugh_wooley_wallace_hcla4_synth_preset_d11,1,359,26,9334,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex263/aigs/ex263_smul_baugh_wooley_wallace_hcla4_synth_preset_d11.aig,exact signed low7 * signed high7 over 16384 inputs; source=baugh_wooley_wallace_hcla4; flow=synth_preset_d11
ex263,ex263_smul_baugh_wooley_wallace_hcla4_synth_preset_d13,1,359,26,9334,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex263/aigs/ex263_smul_baugh_wooley_wallace_hcla4_synth_preset_d13.aig,exact signed low7 * signed high7 over 16384 inputs; source=baugh_wooley_wallace_hcla4; flow=synth_preset_d13
ex263,ex263_smul_baugh_wooley_wallace_hcla4_synth_preset_d15,1,359,26,9334,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex263/aigs/ex263_smul_baugh_wooley_wallace_hcla4_synth_preset_d15.aig,exact signed low7 * signed high7 over 16384 inputs; source=baugh_wooley_wallace_hcla4; flow=synth_preset_d15
ex263,ex263_smul_baugh_wooley_wallace_hcla4_synth_preset_d18,1,359,26,9334,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex263/aigs/ex263_smul_baugh_wooley_wallace_hcla4_synth_preset_d18.aig,exact signed low7 * signed high7 over 16384 inputs; source=baugh_wooley_wallace_hcla4; flow=synth_preset_d18
ex264,ex264_smul_baugh_wooley_wallace_outside_hcla1_abc_g_aig,1,493,27,13311,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex264/aigs/ex264_smul_baugh_wooley_wallace_outside_hcla1_abc_g_aig.aig,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace_outside_hcla1; flow=abc_g_aig
ex264,ex264_smul_baugh_wooley_wallace_outside_hcla1_abc_g_aig_d9,1,493,27,13311,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex264/aigs/ex264_smul_baugh_wooley_wallace_outside_hcla1_abc_g_aig_d9.aig,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace_outside_hcla1; flow=abc_g_aig_d9
ex264,ex264_smul_baugh_wooley_wallace_outside_hcla1_abc_g_aig_d11,1,493,27,13311,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex264/aigs/ex264_smul_baugh_wooley_wallace_outside_hcla1_abc_g_aig_d11.aig,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace_outside_hcla1; flow=abc_g_aig_d11
ex264,ex264_smul_baugh_wooley_wallace_outside_hcla1_abc_g_aig_d13,1,493,27,13311,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex264/aigs/ex264_smul_baugh_wooley_wallace_outside_hcla1_abc_g_aig_d13.aig,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace_outside_hcla1; flow=abc_g_aig_d13
ex264,ex264_smul_baugh_wooley_wallace_outside_hcla1_abc_g_aig_d15,1,493,27,13311,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex264/aigs/ex264_smul_baugh_wooley_wallace_outside_hcla1_abc_g_aig_d15.aig,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace_outside_hcla1; flow=abc_g_aig_d15
ex264,ex264_smul_baugh_wooley_wallace_outside_hcla1_wreduce_abc_g_aig,1,489,29,14181,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex264/aigs/ex264_smul_baugh_wooley_wallace_outside_hcla1_wreduce_abc_g_aig.aig,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace_outside_hcla1; flow=wreduce_abc_g_aig
ex264,ex264_smul_baugh_wooley_wallace_outside_hcla1_synth_preset_d9,1,490,28,13720,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex264/aigs/ex264_smul_baugh_wooley_wallace_outside_hcla1_synth_preset_d9.aig,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace_outside_hcla1; flow=synth_preset_d9
ex264,ex264_smul_baugh_wooley_wallace_outside_hcla1_synth_preset_d11,1,490,28,13720,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex264/aigs/ex264_smul_baugh_wooley_wallace_outside_hcla1_synth_preset_d11.aig,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace_outside_hcla1; flow=synth_preset_d11
ex264,ex264_smul_baugh_wooley_wallace_outside_hcla1_synth_preset_d13,1,490,28,13720,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex264/aigs/ex264_smul_baugh_wooley_wallace_outside_hcla1_synth_preset_d13.aig,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace_outside_hcla1; flow=synth_preset_d13
ex264,ex264_smul_baugh_wooley_wallace_outside_hcla1_synth_preset_d15,1,490,28,13720,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex264/aigs/ex264_smul_baugh_wooley_wallace_outside_hcla1_synth_preset_d15.aig,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace_outside_hcla1; flow=synth_preset_d15
ex264,ex264_smul_baugh_wooley_wallace_outside_hcla1_synth_preset_d18,1,490,28,13720,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex264/aigs/ex264_smul_baugh_wooley_wallace_outside_hcla1_synth_preset_d18.aig,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace_outside_hcla1; flow=synth_preset_d18
ex264,ex264_smul_baugh_wooley_wallace_outside_rhcla2_abc_g_aig,1,490,28,13720,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex264/aigs/ex264_smul_baugh_wooley_wallace_outside_rhcla2_abc_g_aig.aig,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace_outside_rhcla2; flow=abc_g_aig
ex264,ex264_smul_baugh_wooley_wallace_outside_rhcla2_abc_g_aig_d9,1,490,28,13720,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex264/aigs/ex264_smul_baugh_wooley_wallace_outside_rhcla2_abc_g_aig_d9.aig,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace_outside_rhcla2; flow=abc_g_aig_d9
ex264,ex264_smul_baugh_wooley_wallace_outside_rhcla2_abc_g_aig_d11,1,490,28,13720,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex264/aigs/ex264_smul_baugh_wooley_wallace_outside_rhcla2_abc_g_aig_d11.aig,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace_outside_rhcla2; flow=abc_g_aig_d11
ex264,ex264_smul_baugh_wooley_wallace_outside_rhcla2_abc_g_aig_d13,1,490,28,13720,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex264/aigs/ex264_smul_baugh_wooley_wallace_outside_rhcla2_abc_g_aig_d13.aig,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace_outside_rhcla2; flow=abc_g_aig_d13
ex264,ex264_smul_baugh_wooley_wallace_outside_rhcla2_abc_g_aig_d15,1,490,28,13720,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex264/aigs/ex264_smul_baugh_wooley_wallace_outside_rhcla2_abc_g_aig_d15.aig,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace_outside_rhcla2; flow=abc_g_aig_d15
ex264,ex264_smul_baugh_wooley_wallace_outside_rhcla2_wreduce_abc_g_aig,1,492,27,13284,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex264/aigs/ex264_smul_baugh_wooley_wallace_outside_rhcla2_wreduce_abc_g_aig.aig,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace_outside_rhcla2; flow=wreduce_abc_g_aig
ex264,ex264_smul_baugh_wooley_wallace_outside_rhcla2_synth_preset_d9,1,488,27,13176,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex264/aigs/ex264_smul_baugh_wooley_wallace_outside_rhcla2_synth_preset_d9.aig,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace_outside_rhcla2; flow=synth_preset_d9
ex264,ex264_smul_baugh_wooley_wallace_outside_rhcla2_synth_preset_d11,1,488,27,13176,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex264/aigs/ex264_smul_baugh_wooley_wallace_outside_rhcla2_synth_preset_d11.aig,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace_outside_rhcla2; flow=synth_preset_d11
ex264,ex264_smul_baugh_wooley_wallace_outside_rhcla2_synth_preset_d13,1,488,27,13176,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex264/aigs/ex264_smul_baugh_wooley_wallace_outside_rhcla2_synth_preset_d13.aig,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace_outside_rhcla2; flow=synth_preset_d13
ex264,ex264_smul_baugh_wooley_wallace_outside_rhcla2_synth_preset_d15,1,488,27,13176,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex264/aigs/ex264_smul_baugh_wooley_wallace_outside_rhcla2_synth_preset_d15.aig,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace_outside_rhcla2; flow=synth_preset_d15
ex264,ex264_smul_baugh_wooley_wallace_outside_rhcla2_synth_preset_d18,1,488,27,13176,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex264/aigs/ex264_smul_baugh_wooley_wallace_outside_rhcla2_synth_preset_d18.aig,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace_outside_rhcla2; flow=synth_preset_d18
ex264,ex264_smul_baugh_wooley_wallace_rev_hcla6_abc_g_aig,1,486,27,13122,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex264/aigs/ex264_smul_baugh_wooley_wallace_rev_hcla6_abc_g_aig.aig,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace_rev_hcla6; flow=abc_g_aig
ex264,ex264_smul_baugh_wooley_wallace_rev_hcla6_abc_g_aig_d9,1,486,27,13122,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex264/aigs/ex264_smul_baugh_wooley_wallace_rev_hcla6_abc_g_aig_d9.aig,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace_rev_hcla6; flow=abc_g_aig_d9
ex264,ex264_smul_baugh_wooley_wallace_rev_hcla6_abc_g_aig_d11,1,486,27,13122,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex264/aigs/ex264_smul_baugh_wooley_wallace_rev_hcla6_abc_g_aig_d11.aig,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace_rev_hcla6; flow=abc_g_aig_d11
ex264,ex264_smul_baugh_wooley_wallace_rev_hcla6_abc_g_aig_d13,1,486,27,13122,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex264/aigs/ex264_smul_baugh_wooley_wallace_rev_hcla6_abc_g_aig_d13.aig,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace_rev_hcla6; flow=abc_g_aig_d13
ex264,ex264_smul_baugh_wooley_wallace_rev_hcla6_abc_g_aig_d15,1,486,27,13122,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex264/aigs/ex264_smul_baugh_wooley_wallace_rev_hcla6_abc_g_aig_d15.aig,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace_rev_hcla6; flow=abc_g_aig_d15
ex264,ex264_smul_baugh_wooley_wallace_rev_hcla6_wreduce_abc_g_aig,1,485,29,14065,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex264/aigs/ex264_smul_baugh_wooley_wallace_rev_hcla6_wreduce_abc_g_aig.aig,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace_rev_hcla6; flow=wreduce_abc_g_aig
ex264,ex264_smul_baugh_wooley_wallace_rev_hcla6_synth_preset_d9,1,489,29,14181,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex264/aigs/ex264_smul_baugh_wooley_wallace_rev_hcla6_synth_preset_d9.aig,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace_rev_hcla6; flow=synth_preset_d9
ex264,ex264_smul_baugh_wooley_wallace_rev_hcla6_synth_preset_d11,1,489,29,14181,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex264/aigs/ex264_smul_baugh_wooley_wallace_rev_hcla6_synth_preset_d11.aig,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace_rev_hcla6; flow=synth_preset_d11
ex264,ex264_smul_baugh_wooley_wallace_rev_hcla6_synth_preset_d13,1,489,29,14181,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex264/aigs/ex264_smul_baugh_wooley_wallace_rev_hcla6_synth_preset_d13.aig,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace_rev_hcla6; flow=synth_preset_d13
ex264,ex264_smul_baugh_wooley_wallace_rev_hcla6_synth_preset_d15,1,489,29,14181,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex264/aigs/ex264_smul_baugh_wooley_wallace_rev_hcla6_synth_preset_d15.aig,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace_rev_hcla6; flow=synth_preset_d15
ex264,ex264_smul_baugh_wooley_wallace_rev_hcla6_synth_preset_d18,1,489,29,14181,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex264/aigs/ex264_smul_baugh_wooley_wallace_rev_hcla6_synth_preset_d18.aig,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace_rev_hcla6; flow=synth_preset_d18
ex264,ex264_smul_baugh_wooley_wallace_rev_hcla4_abc_g_aig,1,492,27,13284,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex264/aigs/ex264_smul_baugh_wooley_wallace_rev_hcla4_abc_g_aig.aig,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace_rev_hcla4; flow=abc_g_aig
ex264,ex264_smul_baugh_wooley_wallace_rev_hcla4_abc_g_aig_d9,1,492,27,13284,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex264/aigs/ex264_smul_baugh_wooley_wallace_rev_hcla4_abc_g_aig_d9.aig,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace_rev_hcla4; flow=abc_g_aig_d9
ex264,ex264_smul_baugh_wooley_wallace_rev_hcla4_abc_g_aig_d11,1,492,27,13284,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex264/aigs/ex264_smul_baugh_wooley_wallace_rev_hcla4_abc_g_aig_d11.aig,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace_rev_hcla4; flow=abc_g_aig_d11
ex264,ex264_smul_baugh_wooley_wallace_rev_hcla4_abc_g_aig_d13,1,492,27,13284,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex264/aigs/ex264_smul_baugh_wooley_wallace_rev_hcla4_abc_g_aig_d13.aig,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace_rev_hcla4; flow=abc_g_aig_d13
ex264,ex264_smul_baugh_wooley_wallace_rev_hcla4_abc_g_aig_d15,1,492,27,13284,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex264/aigs/ex264_smul_baugh_wooley_wallace_rev_hcla4_abc_g_aig_d15.aig,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace_rev_hcla4; flow=abc_g_aig_d15
ex264,ex264_smul_baugh_wooley_wallace_rev_hcla4_wreduce_abc_g_aig,1,491,28,13748,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex264/aigs/ex264_smul_baugh_wooley_wallace_rev_hcla4_wreduce_abc_g_aig.aig,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace_rev_hcla4; flow=wreduce_abc_g_aig
ex264,ex264_smul_baugh_wooley_wallace_rev_hcla4_synth_preset_d9,1,481,28,13468,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex264/aigs/ex264_smul_baugh_wooley_wallace_rev_hcla4_synth_preset_d9.aig,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace_rev_hcla4; flow=synth_preset_d9
ex264,ex264_smul_baugh_wooley_wallace_rev_hcla4_synth_preset_d11,1,481,28,13468,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex264/aigs/ex264_smul_baugh_wooley_wallace_rev_hcla4_synth_preset_d11.aig,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace_rev_hcla4; flow=synth_preset_d11
ex264,ex264_smul_baugh_wooley_wallace_rev_hcla4_synth_preset_d13,1,481,28,13468,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex264/aigs/ex264_smul_baugh_wooley_wallace_rev_hcla4_synth_preset_d13.aig,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace_rev_hcla4; flow=synth_preset_d13
ex264,ex264_smul_baugh_wooley_wallace_rev_hcla4_synth_preset_d15,1,481,28,13468,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex264/aigs/ex264_smul_baugh_wooley_wallace_rev_hcla4_synth_preset_d15.aig,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace_rev_hcla4; flow=synth_preset_d15
ex264,ex264_smul_baugh_wooley_wallace_rev_hcla4_synth_preset_d18,1,481,28,13468,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex264/aigs/ex264_smul_baugh_wooley_wallace_rev_hcla4_synth_preset_d18.aig,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace_rev_hcla4; flow=synth_preset_d18
ex264,ex264_smul_baugh_wooley_wallace_hcla4_abc_g_aig,1,488,28,13664,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex264/aigs/ex264_smul_baugh_wooley_wallace_hcla4_abc_g_aig.aig,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace_hcla4; flow=abc_g_aig
ex264,ex264_smul_baugh_wooley_wallace_hcla4_abc_g_aig_d9,1,488,28,13664,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex264/aigs/ex264_smul_baugh_wooley_wallace_hcla4_abc_g_aig_d9.aig,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace_hcla4; flow=abc_g_aig_d9
ex264,ex264_smul_baugh_wooley_wallace_hcla4_abc_g_aig_d11,1,488,28,13664,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex264/aigs/ex264_smul_baugh_wooley_wallace_hcla4_abc_g_aig_d11.aig,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace_hcla4; flow=abc_g_aig_d11
ex264,ex264_smul_baugh_wooley_wallace_hcla4_abc_g_aig_d13,1,488,28,13664,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex264/aigs/ex264_smul_baugh_wooley_wallace_hcla4_abc_g_aig_d13.aig,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace_hcla4; flow=abc_g_aig_d13
ex264,ex264_smul_baugh_wooley_wallace_hcla4_abc_g_aig_d15,1,488,28,13664,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex264/aigs/ex264_smul_baugh_wooley_wallace_hcla4_abc_g_aig_d15.aig,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace_hcla4; flow=abc_g_aig_d15
ex264,ex264_smul_baugh_wooley_wallace_hcla4_wreduce_abc_g_aig,1,489,28,13692,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex264/aigs/ex264_smul_baugh_wooley_wallace_hcla4_wreduce_abc_g_aig.aig,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace_hcla4; flow=wreduce_abc_g_aig
ex264,ex264_smul_baugh_wooley_wallace_hcla4_synth_preset_d9,1,489,27,13203,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex264/aigs/ex264_smul_baugh_wooley_wallace_hcla4_synth_preset_d9.aig,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace_hcla4; flow=synth_preset_d9
ex264,ex264_smul_baugh_wooley_wallace_hcla4_synth_preset_d11,1,489,27,13203,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex264/aigs/ex264_smul_baugh_wooley_wallace_hcla4_synth_preset_d11.aig,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace_hcla4; flow=synth_preset_d11
ex264,ex264_smul_baugh_wooley_wallace_hcla4_synth_preset_d13,1,489,27,13203,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex264/aigs/ex264_smul_baugh_wooley_wallace_hcla4_synth_preset_d13.aig,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace_hcla4; flow=synth_preset_d13
ex264,ex264_smul_baugh_wooley_wallace_hcla4_synth_preset_d15,1,489,27,13203,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex264/aigs/ex264_smul_baugh_wooley_wallace_hcla4_synth_preset_d15.aig,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace_hcla4; flow=synth_preset_d15
