case,domain,parent_candidate_id,parent_area,parent_delay,parent_adp,source_seed_csv,parent_aig_path,source,tool_chain,candidate_id,equivalent,area,delay,adp,delta_adp,pct_adp_change,runtime_sec,work_deleted,notes
ex216,bf16,ex216_bf16_cube_aggr_semantic_positive_symmetry_fields_cube_bit14_boundary_caseattrs_fix13,444,13,5772,student/seeds/bf16/ex200_ex219_current/results/best.csv,student/seeds/bf16/ex200_ex219_current/ex216/aigs/ex216_bf16_cube_aggr_semantic_positive_symmetry_fields_cube_bit14_boundary_caseattrs_fix13.aig,mockturtle,mockturtle_balance_resub,ex216_bf16_cube_aggr_semantic_positive_symmetry_fields_cube_bit14_boundary_caseattrs_fix13_mockturtle_balance_resub,1,420,15,6300,528,9.147609,0.504,1,MockTurtle balance_resub AIG flow
ex217,bf16,ex217_bf16_cbrt_delta_pair_first_hilo3_bits_0_bh3_fix2_manual_sign_non_nan_caseattrs_fix15,623,13,8099,student/seeds/bf16/ex200_ex219_current/results/best.csv,student/seeds/bf16/ex200_ex219_current/ex217/aigs/ex217_bf16_cbrt_delta_pair_first_hilo3_bits_0_bh3_fix2_manual_sign_non_nan_caseattrs_fix15.aig,seed,seed,ex217_bf16_cbrt_delta_pair_first_hilo3_bits_0_bh3_fix2_manual_sign_non_nan_caseattrs_fix15,1,623,13,8099,0,0.000000,1.034,1,primary current seed baseline
ex217,bf16,ex217_bf16_cbrt_delta_pair_first_hilo3_bits_0_bh3_fix2_manual_sign_non_nan_caseattrs_fix15,623,13,8099,student/seeds/bf16/ex200_ex219_current/results/best.csv,student/seeds/bf16/ex200_ex219_current/ex217/aigs/ex217_bf16_cbrt_delta_pair_first_hilo3_bits_0_bh3_fix2_manual_sign_non_nan_caseattrs_fix15.aig,abc,abc_resyn,ex217_bf16_cbrt_delta_pair_first_hilo3_bits_0_bh3_fix2_manual_sign_non_nan_caseattrs_fix15_abc_resyn,1,606,13,7878,-221,-2.728732,1.094,1,blind current-seed ABC probe
ex217,bf16,ex217_bf16_cbrt_delta_pair_first_hilo3_bits_0_bh3_fix2_manual_sign_non_nan_caseattrs_fix15,623,13,8099,student/seeds/bf16/ex200_ex219_current/results/best.csv,student/seeds/bf16/ex200_ex219_current/ex217/aigs/ex217_bf16_cbrt_delta_pair_first_hilo3_bits_0_bh3_fix2_manual_sign_non_nan_caseattrs_fix15.aig,abc,abc_resyn2,ex217_bf16_cbrt_delta_pair_first_hilo3_bits_0_bh3_fix2_manual_sign_non_nan_caseattrs_fix15_abc_resyn2,1,598,13,7774,-325,-4.012841,1.111,1,blind current-seed ABC probe
ex217,bf16,ex217_bf16_cbrt_delta_pair_first_hilo3_bits_0_bh3_fix2_manual_sign_non_nan_caseattrs_fix15,623,13,8099,student/seeds/bf16/ex200_ex219_current/results/best.csv,student/seeds/bf16/ex200_ex219_current/ex217/aigs/ex217_bf16_cbrt_delta_pair_first_hilo3_bits_0_bh3_fix2_manual_sign_non_nan_caseattrs_fix15.aig,abc,abc_resyn2a,ex217_bf16_cbrt_delta_pair_first_hilo3_bits_0_bh3_fix2_manual_sign_non_nan_caseattrs_fix15_abc_resyn2a,1,606,13,7878,-221,-2.728732,1.099,1,blind current-seed ABC probe
ex217,bf16,ex217_bf16_cbrt_delta_pair_first_hilo3_bits_0_bh3_fix2_manual_sign_non_nan_caseattrs_fix15,623,13,8099,student/seeds/bf16/ex200_ex219_current/results/best.csv,student/seeds/bf16/ex200_ex219_current/ex217/aigs/ex217_bf16_cbrt_delta_pair_first_hilo3_bits_0_bh3_fix2_manual_sign_non_nan_caseattrs_fix15.aig,abc,abc_resyn3,ex217_bf16_cbrt_delta_pair_first_hilo3_bits_0_bh3_fix2_manual_sign_non_nan_caseattrs_fix15_abc_resyn3,1,583,13,7579,-520,-6.420546,1.088,1,blind current-seed ABC probe
ex217,bf16,ex217_bf16_cbrt_delta_pair_first_hilo3_bits_0_bh3_fix2_manual_sign_non_nan_caseattrs_fix15,623,13,8099,student/seeds/bf16/ex200_ex219_current/results/best.csv,student/seeds/bf16/ex200_ex219_current/ex217/aigs/ex217_bf16_cbrt_delta_pair_first_hilo3_bits_0_bh3_fix2_manual_sign_non_nan_caseattrs_fix15.aig,abc,abc_compress2,ex217_bf16_cbrt_delta_pair_first_hilo3_bits_0_bh3_fix2_manual_sign_non_nan_caseattrs_fix15_abc_compress2,1,597,13,7761,-338,-4.173355,1.107,1,blind current-seed ABC probe
ex217,bf16,ex217_bf16_cbrt_delta_pair_first_hilo3_bits_0_bh3_fix2_manual_sign_non_nan_caseattrs_fix15,623,13,8099,student/seeds/bf16/ex200_ex219_current/results/best.csv,student/seeds/bf16/ex200_ex219_current/ex217/aigs/ex217_bf16_cbrt_delta_pair_first_hilo3_bits_0_bh3_fix2_manual_sign_non_nan_caseattrs_fix15.aig,abc,abc_resyn2rs,ex217_bf16_cbrt_delta_pair_first_hilo3_bits_0_bh3_fix2_manual_sign_non_nan_caseattrs_fix15_abc_resyn2rs,1,547,13,7111,-988,-12.199037,1.173,1,blind current-seed ABC probe
ex217,bf16,ex217_bf16_cbrt_delta_pair_first_hilo3_bits_0_bh3_fix2_manual_sign_non_nan_caseattrs_fix15,623,13,8099,student/seeds/bf16/ex200_ex219_current/results/best.csv,student/seeds/bf16/ex200_ex219_current/ex217/aigs/ex217_bf16_cbrt_delta_pair_first_hilo3_bits_0_bh3_fix2_manual_sign_non_nan_caseattrs_fix15.aig,abc,abc_compress2rs,ex217_bf16_cbrt_delta_pair_first_hilo3_bits_0_bh3_fix2_manual_sign_non_nan_caseattrs_fix15_abc_compress2rs,1,533,16,8528,429,5.296950,1.191,1,blind current-seed ABC probe
ex217,bf16,ex217_bf16_cbrt_delta_pair_first_hilo3_bits_0_bh3_fix2_manual_sign_non_nan_caseattrs_fix15,623,13,8099,student/seeds/bf16/ex200_ex219_current/results/best.csv,student/seeds/bf16/ex200_ex219_current/ex217/aigs/ex217_bf16_cbrt_delta_pair_first_hilo3_bits_0_bh3_fix2_manual_sign_non_nan_caseattrs_fix15.aig,abc,abc_dc2,ex217_bf16_cbrt_delta_pair_first_hilo3_bits_0_bh3_fix2_manual_sign_non_nan_caseattrs_fix15_abc_dc2,1,596,13,7748,-351,-4.333868,1.093,1,blind current-seed ABC probe
ex217,bf16,ex217_bf16_cbrt_delta_pair_first_hilo3_bits_0_bh3_fix2_manual_sign_non_nan_caseattrs_fix15,623,13,8099,student/seeds/bf16/ex200_ex219_current/results/best.csv,student/seeds/bf16/ex200_ex219_current/ex217/aigs/ex217_bf16_cbrt_delta_pair_first_hilo3_bits_0_bh3_fix2_manual_sign_non_nan_caseattrs_fix15.aig,abc,abc_dch,ex217_bf16_cbrt_delta_pair_first_hilo3_bits_0_bh3_fix2_manual_sign_non_nan_caseattrs_fix15_abc_dch,1,584,13,7592,-507,-6.260032,1.096,1,blind current-seed ABC probe
ex217,bf16,ex217_bf16_cbrt_delta_pair_first_hilo3_bits_0_bh3_fix2_manual_sign_non_nan_caseattrs_fix15,623,13,8099,student/seeds/bf16/ex200_ex219_current/results/best.csv,student/seeds/bf16/ex200_ex219_current/ex217/aigs/ex217_bf16_cbrt_delta_pair_first_hilo3_bits_0_bh3_fix2_manual_sign_non_nan_caseattrs_fix15.aig,abc,abc_dc2_dch,ex217_bf16_cbrt_delta_pair_first_hilo3_bits_0_bh3_fix2_manual_sign_non_nan_caseattrs_fix15_abc_dc2_dch,1,586,13,7618,-481,-5.939005,1.107,1,blind current-seed ABC probe
ex217,bf16,ex217_bf16_cbrt_delta_pair_first_hilo3_bits_0_bh3_fix2_manual_sign_non_nan_caseattrs_fix15,623,13,8099,student/seeds/bf16/ex200_ex219_current/results/best.csv,student/seeds/bf16/ex200_ex219_current/ex217/aigs/ex217_bf16_cbrt_delta_pair_first_hilo3_bits_0_bh3_fix2_manual_sign_non_nan_caseattrs_fix15.aig,abc,abc_dch_dc2,ex217_bf16_cbrt_delta_pair_first_hilo3_bits_0_bh3_fix2_manual_sign_non_nan_caseattrs_fix15_abc_dch_dc2,1,574,13,7462,-637,-7.865169,1.118,1,blind current-seed ABC probe
ex217,bf16,ex217_bf16_cbrt_delta_pair_first_hilo3_bits_0_bh3_fix2_manual_sign_non_nan_caseattrs_fix15,623,13,8099,student/seeds/bf16/ex200_ex219_current/results/best.csv,student/seeds/bf16/ex200_ex219_current/ex217/aigs/ex217_bf16_cbrt_delta_pair_first_hilo3_bits_0_bh3_fix2_manual_sign_non_nan_caseattrs_fix15.aig,abc,abc_dc2_rw,ex217_bf16_cbrt_delta_pair_first_hilo3_bits_0_bh3_fix2_manual_sign_non_nan_caseattrs_fix15_abc_dc2_rw,1,594,13,7722,-377,-4.654896,1.102,1,blind current-seed ABC probe
ex217,bf16,ex217_bf16_cbrt_delta_pair_first_hilo3_bits_0_bh3_fix2_manual_sign_non_nan_caseattrs_fix15,623,13,8099,student/seeds/bf16/ex200_ex219_current/results/best.csv,student/seeds/bf16/ex200_ex219_current/ex217/aigs/ex217_bf16_cbrt_delta_pair_first_hilo3_bits_0_bh3_fix2_manual_sign_non_nan_caseattrs_fix15.aig,abc,abc_dch_rw,ex217_bf16_cbrt_delta_pair_first_hilo3_bits_0_bh3_fix2_manual_sign_non_nan_caseattrs_fix15_abc_dch_rw,1,578,12,6936,-1163,-14.359798,1.127,1,blind current-seed ABC probe
ex217,bf16,ex217_bf16_cbrt_delta_pair_first_hilo3_bits_0_bh3_fix2_manual_sign_non_nan_caseattrs_fix15,623,13,8099,student/seeds/bf16/ex200_ex219_current/results/best.csv,student/seeds/bf16/ex200_ex219_current/ex217/aigs/ex217_bf16_cbrt_delta_pair_first_hilo3_bits_0_bh3_fix2_manual_sign_non_nan_caseattrs_fix15.aig,abc,abc_src_rw,ex217_bf16_cbrt_delta_pair_first_hilo3_bits_0_bh3_fix2_manual_sign_non_nan_caseattrs_fix15_abc_src_rw,1,607,15,9105,1006,12.421287,1.102,1,blind current-seed ABC probe
ex217,bf16,ex217_bf16_cbrt_delta_pair_first_hilo3_bits_0_bh3_fix2_manual_sign_non_nan_caseattrs_fix15,623,13,8099,student/seeds/bf16/ex200_ex219_current/results/best.csv,student/seeds/bf16/ex200_ex219_current/ex217/aigs/ex217_bf16_cbrt_delta_pair_first_hilo3_bits_0_bh3_fix2_manual_sign_non_nan_caseattrs_fix15.aig,abc,abc_src_rws,ex217_bf16_cbrt_delta_pair_first_hilo3_bits_0_bh3_fix2_manual_sign_non_nan_caseattrs_fix15_abc_src_rws,1,541,18,9738,1639,20.237066,1.144,1,blind current-seed ABC probe
ex217,bf16,ex217_bf16_cbrt_delta_pair_first_hilo3_bits_0_bh3_fix2_manual_sign_non_nan_caseattrs_fix15,623,13,8099,student/seeds/bf16/ex200_ex219_current/results/best.csv,student/seeds/bf16/ex200_ex219_current/ex217/aigs/ex217_bf16_cbrt_delta_pair_first_hilo3_bits_0_bh3_fix2_manual_sign_non_nan_caseattrs_fix15.aig,abc,abc_delay_try,ex217_bf16_cbrt_delta_pair_first_hilo3_bits_0_bh3_fix2_manual_sign_non_nan_caseattrs_fix15_abc_delay_try,1,593,13,7709,-390,-4.815409,1.115,1,blind current-seed ABC probe
ex217,bf16,ex217_bf16_cbrt_delta_pair_first_hilo3_bits_0_bh3_fix2_manual_sign_non_nan_caseattrs_fix15,623,13,8099,student/seeds/bf16/ex200_ex219_current/results/best.csv,student/seeds/bf16/ex200_ex219_current/ex217/aigs/ex217_bf16_cbrt_delta_pair_first_hilo3_bits_0_bh3_fix2_manual_sign_non_nan_caseattrs_fix15.aig,abc9,abc9_syn2_dc2,ex217_bf16_cbrt_delta_pair_first_hilo3_bits_0_bh3_fix2_manual_sign_non_nan_caseattrs_fix15_abc9_syn2_dc2,1,675,14,9450,1351,16.681072,1.073,1,blind current-seed ABC9 probe
ex217,bf16,ex217_bf16_cbrt_delta_pair_first_hilo3_bits_0_bh3_fix2_manual_sign_non_nan_caseattrs_fix15,623,13,8099,student/seeds/bf16/ex200_ex219_current/results/best.csv,student/seeds/bf16/ex200_ex219_current/ex217/aigs/ex217_bf16_cbrt_delta_pair_first_hilo3_bits_0_bh3_fix2_manual_sign_non_nan_caseattrs_fix15.aig,mockturtle,mockturtle_resub,ex217_bf16_cbrt_delta_pair_first_hilo3_bits_0_bh3_fix2_manual_sign_non_nan_caseattrs_fix15_mockturtle_resub,1,585,16,9360,1261,15.569823,1.057,1,MockTurtle resub AIG flow
ex217,bf16,ex217_bf16_cbrt_delta_pair_first_hilo3_bits_0_bh3_fix2_manual_sign_non_nan_caseattrs_fix15,623,13,8099,student/seeds/bf16/ex200_ex219_current/results/best.csv,student/seeds/bf16/ex200_ex219_current/ex217/aigs/ex217_bf16_cbrt_delta_pair_first_hilo3_bits_0_bh3_fix2_manual_sign_non_nan_caseattrs_fix15.aig,mockturtle,mockturtle_balance,ex217_bf16_cbrt_delta_pair_first_hilo3_bits_0_bh3_fix2_manual_sign_non_nan_caseattrs_fix15_mockturtle_balance,1,622,13,8086,-13,-0.160514,1.036,1,MockTurtle balance AIG flow
ex217,bf16,ex217_bf16_cbrt_delta_pair_first_hilo3_bits_0_bh3_fix2_manual_sign_non_nan_caseattrs_fix15,623,13,8099,student/seeds/bf16/ex200_ex219_current/results/best.csv,student/seeds/bf16/ex200_ex219_current/ex217/aigs/ex217_bf16_cbrt_delta_pair_first_hilo3_bits_0_bh3_fix2_manual_sign_non_nan_caseattrs_fix15.aig,mockturtle,mockturtle_resub_balance,ex217_bf16_cbrt_delta_pair_first_hilo3_bits_0_bh3_fix2_manual_sign_non_nan_caseattrs_fix15_mockturtle_resub_balance,1,585,15,8775,676,8.346709,1.045,1,MockTurtle resub_balance AIG flow
ex217,bf16,ex217_bf16_cbrt_delta_pair_first_hilo3_bits_0_bh3_fix2_manual_sign_non_nan_caseattrs_fix15,623,13,8099,student/seeds/bf16/ex200_ex219_current/results/best.csv,student/seeds/bf16/ex200_ex219_current/ex217/aigs/ex217_bf16_cbrt_delta_pair_first_hilo3_bits_0_bh3_fix2_manual_sign_non_nan_caseattrs_fix15.aig,mockturtle,mockturtle_balance_resub,ex217_bf16_cbrt_delta_pair_first_hilo3_bits_0_bh3_fix2_manual_sign_non_nan_caseattrs_fix15_mockturtle_balance_resub,1,576,18,10368,2269,28.015804,1.048,1,MockTurtle balance_resub AIG flow
ex218,bf16,ex218_bf16_reciprocal_cube_legacy_value_case_bits_15_cmp_caseattrs_fix9,467,13,6071,student/seeds/bf16/ex200_ex219_current/results/best.csv,student/seeds/bf16/ex200_ex219_current/ex218/aigs/ex218_bf16_reciprocal_cube_legacy_value_case_bits_15_cmp_caseattrs_fix9.aig,seed,seed,ex218_bf16_reciprocal_cube_legacy_value_case_bits_15_cmp_caseattrs_fix9,1,467,13,6071,0,0.000000,0.426,1,primary current seed baseline
ex218,bf16,ex218_bf16_reciprocal_cube_legacy_value_case_bits_15_cmp_caseattrs_fix9,467,13,6071,student/seeds/bf16/ex200_ex219_current/results/best.csv,student/seeds/bf16/ex200_ex219_current/ex218/aigs/ex218_bf16_reciprocal_cube_legacy_value_case_bits_15_cmp_caseattrs_fix9.aig,abc,abc_resyn,ex218_bf16_reciprocal_cube_legacy_value_case_bits_15_cmp_caseattrs_fix9_abc_resyn,1,454,13,5902,-169,-2.783726,0.499,1,blind current-seed ABC probe
ex218,bf16,ex218_bf16_reciprocal_cube_legacy_value_case_bits_15_cmp_caseattrs_fix9,467,13,6071,student/seeds/bf16/ex200_ex219_current/results/best.csv,student/seeds/bf16/ex200_ex219_current/ex218/aigs/ex218_bf16_reciprocal_cube_legacy_value_case_bits_15_cmp_caseattrs_fix9.aig,abc,abc_resyn2,ex218_bf16_reciprocal_cube_legacy_value_case_bits_15_cmp_caseattrs_fix9_abc_resyn2,1,456,13,5928,-143,-2.355460,0.499,1,blind current-seed ABC probe
ex218,bf16,ex218_bf16_reciprocal_cube_legacy_value_case_bits_15_cmp_caseattrs_fix9,467,13,6071,student/seeds/bf16/ex200_ex219_current/results/best.csv,student/seeds/bf16/ex200_ex219_current/ex218/aigs/ex218_bf16_reciprocal_cube_legacy_value_case_bits_15_cmp_caseattrs_fix9.aig,abc,abc_resyn2a,ex218_bf16_reciprocal_cube_legacy_value_case_bits_15_cmp_caseattrs_fix9_abc_resyn2a,1,454,13,5902,-169,-2.783726,0.488,1,blind current-seed ABC probe
ex218,bf16,ex218_bf16_reciprocal_cube_legacy_value_case_bits_15_cmp_caseattrs_fix9,467,13,6071,student/seeds/bf16/ex200_ex219_current/results/best.csv,student/seeds/bf16/ex200_ex219_current/ex218/aigs/ex218_bf16_reciprocal_cube_legacy_value_case_bits_15_cmp_caseattrs_fix9.aig,abc,abc_resyn3,ex218_bf16_reciprocal_cube_legacy_value_case_bits_15_cmp_caseattrs_fix9_abc_resyn3,1,454,13,5902,-169,-2.783726,0.476,1,blind current-seed ABC probe
ex218,bf16,ex218_bf16_reciprocal_cube_legacy_value_case_bits_15_cmp_caseattrs_fix9,467,13,6071,student/seeds/bf16/ex200_ex219_current/results/best.csv,student/seeds/bf16/ex200_ex219_current/ex218/aigs/ex218_bf16_reciprocal_cube_legacy_value_case_bits_15_cmp_caseattrs_fix9.aig,abc,abc_compress2,ex218_bf16_reciprocal_cube_legacy_value_case_bits_15_cmp_caseattrs_fix9_abc_compress2,1,450,16,7200,1129,18.596607,0.501,1,blind current-seed ABC probe
ex218,bf16,ex218_bf16_reciprocal_cube_legacy_value_case_bits_15_cmp_caseattrs_fix9,467,13,6071,student/seeds/bf16/ex200_ex219_current/results/best.csv,student/seeds/bf16/ex200_ex219_current/ex218/aigs/ex218_bf16_reciprocal_cube_legacy_value_case_bits_15_cmp_caseattrs_fix9.aig,abc,abc_resyn2rs,ex218_bf16_reciprocal_cube_legacy_value_case_bits_15_cmp_caseattrs_fix9_abc_resyn2rs,1,415,13,5395,-676,-11.134904,0.559,1,blind current-seed ABC probe
ex218,bf16,ex218_bf16_reciprocal_cube_legacy_value_case_bits_15_cmp_caseattrs_fix9,467,13,6071,student/seeds/bf16/ex200_ex219_current/results/best.csv,student/seeds/bf16/ex200_ex219_current/ex218/aigs/ex218_bf16_reciprocal_cube_legacy_value_case_bits_15_cmp_caseattrs_fix9.aig,abc,abc_compress2rs,ex218_bf16_reciprocal_cube_legacy_value_case_bits_15_cmp_caseattrs_fix9_abc_compress2rs,1,415,18,7470,1399,23.043980,0.541,1,blind current-seed ABC probe
ex218,bf16,ex218_bf16_reciprocal_cube_legacy_value_case_bits_15_cmp_caseattrs_fix9,467,13,6071,student/seeds/bf16/ex200_ex219_current/results/best.csv,student/seeds/bf16/ex200_ex219_current/ex218/aigs/ex218_bf16_reciprocal_cube_legacy_value_case_bits_15_cmp_caseattrs_fix9.aig,abc,abc_dc2,ex218_bf16_reciprocal_cube_legacy_value_case_bits_15_cmp_caseattrs_fix9_abc_dc2,1,453,14,6342,271,4.463845,0.481,1,blind current-seed ABC probe
ex218,bf16,ex218_bf16_reciprocal_cube_legacy_value_case_bits_15_cmp_caseattrs_fix9,467,13,6071,student/seeds/bf16/ex200_ex219_current/results/best.csv,student/seeds/bf16/ex200_ex219_current/ex218/aigs/ex218_bf16_reciprocal_cube_legacy_value_case_bits_15_cmp_caseattrs_fix9.aig,abc,abc_dch,ex218_bf16_reciprocal_cube_legacy_value_case_bits_15_cmp_caseattrs_fix9_abc_dch,1,456,13,5928,-143,-2.355460,0.489,1,blind current-seed ABC probe
ex218,bf16,ex218_bf16_reciprocal_cube_legacy_value_case_bits_15_cmp_caseattrs_fix9,467,13,6071,student/seeds/bf16/ex200_ex219_current/results/best.csv,student/seeds/bf16/ex200_ex219_current/ex218/aigs/ex218_bf16_reciprocal_cube_legacy_value_case_bits_15_cmp_caseattrs_fix9.aig,abc,abc_dc2_dch,ex218_bf16_reciprocal_cube_legacy_value_case_bits_15_cmp_caseattrs_fix9_abc_dc2_dch,1,445,13,5785,-286,-4.710921,0.495,1,blind current-seed ABC probe
ex218,bf16,ex218_bf16_reciprocal_cube_legacy_value_case_bits_15_cmp_caseattrs_fix9,467,13,6071,student/seeds/bf16/ex200_ex219_current/results/best.csv,student/seeds/bf16/ex200_ex219_current/ex218/aigs/ex218_bf16_reciprocal_cube_legacy_value_case_bits_15_cmp_caseattrs_fix9.aig,abc,abc_dch_dc2,ex218_bf16_reciprocal_cube_legacy_value_case_bits_15_cmp_caseattrs_fix9_abc_dch_dc2,1,448,13,5824,-247,-4.068522,0.504,1,blind current-seed ABC probe
ex218,bf16,ex218_bf16_reciprocal_cube_legacy_value_case_bits_15_cmp_caseattrs_fix9,467,13,6071,student/seeds/bf16/ex200_ex219_current/results/best.csv,student/seeds/bf16/ex200_ex219_current/ex218/aigs/ex218_bf16_reciprocal_cube_legacy_value_case_bits_15_cmp_caseattrs_fix9.aig,abc,abc_dc2_rw,ex218_bf16_reciprocal_cube_legacy_value_case_bits_15_cmp_caseattrs_fix9_abc_dc2_rw,1,452,14,6328,257,4.233240,0.500,1,blind current-seed ABC probe
ex218,bf16,ex218_bf16_reciprocal_cube_legacy_value_case_bits_15_cmp_caseattrs_fix9,467,13,6071,student/seeds/bf16/ex200_ex219_current/results/best.csv,student/seeds/bf16/ex200_ex219_current/ex218/aigs/ex218_bf16_reciprocal_cube_legacy_value_case_bits_15_cmp_caseattrs_fix9.aig,abc,abc_dch_rw,ex218_bf16_reciprocal_cube_legacy_value_case_bits_15_cmp_caseattrs_fix9_abc_dch_rw,1,453,13,5889,-182,-2.997859,0.501,1,blind current-seed ABC probe
ex218,bf16,ex218_bf16_reciprocal_cube_legacy_value_case_bits_15_cmp_caseattrs_fix9,467,13,6071,student/seeds/bf16/ex200_ex219_current/results/best.csv,student/seeds/bf16/ex200_ex219_current/ex218/aigs/ex218_bf16_reciprocal_cube_legacy_value_case_bits_15_cmp_caseattrs_fix9.aig,abc,abc_src_rw,ex218_bf16_reciprocal_cube_legacy_value_case_bits_15_cmp_caseattrs_fix9_abc_src_rw,1,456,16,7296,1225,20.177895,0.483,1,blind current-seed ABC probe
ex218,bf16,ex218_bf16_reciprocal_cube_legacy_value_case_bits_15_cmp_caseattrs_fix9,467,13,6071,student/seeds/bf16/ex200_ex219_current/results/best.csv,student/seeds/bf16/ex200_ex219_current/ex218/aigs/ex218_bf16_reciprocal_cube_legacy_value_case_bits_15_cmp_caseattrs_fix9.aig,abc,abc_src_rws,ex218_bf16_reciprocal_cube_legacy_value_case_bits_15_cmp_caseattrs_fix9_abc_src_rws,1,421,15,6315,244,4.019107,0.523,1,blind current-seed ABC probe
ex218,bf16,ex218_bf16_reciprocal_cube_legacy_value_case_bits_15_cmp_caseattrs_fix9,467,13,6071,student/seeds/bf16/ex200_ex219_current/results/best.csv,student/seeds/bf16/ex200_ex219_current/ex218/aigs/ex218_bf16_reciprocal_cube_legacy_value_case_bits_15_cmp_caseattrs_fix9.aig,abc,abc_delay_try,ex218_bf16_reciprocal_cube_legacy_value_case_bits_15_cmp_caseattrs_fix9_abc_delay_try,1,452,14,6328,257,4.233240,0.514,1,blind current-seed ABC probe
ex218,bf16,ex218_bf16_reciprocal_cube_legacy_value_case_bits_15_cmp_caseattrs_fix9,467,13,6071,student/seeds/bf16/ex200_ex219_current/results/best.csv,student/seeds/bf16/ex200_ex219_current/ex218/aigs/ex218_bf16_reciprocal_cube_legacy_value_case_bits_15_cmp_caseattrs_fix9.aig,abc9,abc9_syn2_dc2,ex218_bf16_reciprocal_cube_legacy_value_case_bits_15_cmp_caseattrs_fix9_abc9_syn2_dc2,1,474,13,6162,91,1.498929,0.484,1,blind current-seed ABC9 probe
ex218,bf16,ex218_bf16_reciprocal_cube_legacy_value_case_bits_15_cmp_caseattrs_fix9,467,13,6071,student/seeds/bf16/ex200_ex219_current/results/best.csv,student/seeds/bf16/ex200_ex219_current/ex218/aigs/ex218_bf16_reciprocal_cube_legacy_value_case_bits_15_cmp_caseattrs_fix9.aig,mockturtle,mockturtle_resub,ex218_bf16_reciprocal_cube_legacy_value_case_bits_15_cmp_caseattrs_fix9_mockturtle_resub,1,439,14,6146,75,1.235381,0.446,1,MockTurtle resub AIG flow
ex218,bf16,ex218_bf16_reciprocal_cube_legacy_value_case_bits_15_cmp_caseattrs_fix9,467,13,6071,student/seeds/bf16/ex200_ex219_current/results/best.csv,student/seeds/bf16/ex200_ex219_current/ex218/aigs/ex218_bf16_reciprocal_cube_legacy_value_case_bits_15_cmp_caseattrs_fix9.aig,mockturtle,mockturtle_balance,ex218_bf16_reciprocal_cube_legacy_value_case_bits_15_cmp_caseattrs_fix9_mockturtle_balance,1,467,13,6071,0,0.000000,0.430,1,MockTurtle balance AIG flow
ex218,bf16,ex218_bf16_reciprocal_cube_legacy_value_case_bits_15_cmp_caseattrs_fix9,467,13,6071,student/seeds/bf16/ex200_ex219_current/results/best.csv,student/seeds/bf16/ex200_ex219_current/ex218/aigs/ex218_bf16_reciprocal_cube_legacy_value_case_bits_15_cmp_caseattrs_fix9.aig,mockturtle,mockturtle_resub_balance,ex218_bf16_reciprocal_cube_legacy_value_case_bits_15_cmp_caseattrs_fix9_mockturtle_resub_balance,1,439,13,5707,-364,-5.995717,0.445,1,MockTurtle resub_balance AIG flow
ex218,bf16,ex218_bf16_reciprocal_cube_legacy_value_case_bits_15_cmp_caseattrs_fix9,467,13,6071,student/seeds/bf16/ex200_ex219_current/results/best.csv,student/seeds/bf16/ex200_ex219_current/ex218/aigs/ex218_bf16_reciprocal_cube_legacy_value_case_bits_15_cmp_caseattrs_fix9.aig,mockturtle,mockturtle_balance_resub,ex218_bf16_reciprocal_cube_legacy_value_case_bits_15_cmp_caseattrs_fix9_mockturtle_balance_resub,1,448,14,6272,201,3.310822,0.452,1,MockTurtle balance_resub AIG flow
ex219,bf16,ex219_bf16_reciprocal_cbrt_delta_pair_first_hilo3_bits_6_cmp_caseattrs_fix9,623,15,9345,student/seeds/bf16/ex200_ex219_current/results/best.csv,student/seeds/bf16/ex200_ex219_current/ex219/aigs/ex219_bf16_reciprocal_cbrt_delta_pair_first_hilo3_bits_6_cmp_caseattrs_fix9.aig,seed,seed,ex219_bf16_reciprocal_cbrt_delta_pair_first_hilo3_bits_6_cmp_caseattrs_fix9,1,623,15,9345,0,0.000000,1.025,1,primary current seed baseline
ex219,bf16,ex219_bf16_reciprocal_cbrt_delta_pair_first_hilo3_bits_6_cmp_caseattrs_fix9,623,15,9345,student/seeds/bf16/ex200_ex219_current/results/best.csv,student/seeds/bf16/ex200_ex219_current/ex219/aigs/ex219_bf16_reciprocal_cbrt_delta_pair_first_hilo3_bits_6_cmp_caseattrs_fix9.aig,abc,abc_resyn,ex219_bf16_reciprocal_cbrt_delta_pair_first_hilo3_bits_6_cmp_caseattrs_fix9_abc_resyn,1,616,14,8624,-721,-7.715356,1.072,1,blind current-seed ABC probe
ex219,bf16,ex219_bf16_reciprocal_cbrt_delta_pair_first_hilo3_bits_6_cmp_caseattrs_fix9,623,15,9345,student/seeds/bf16/ex200_ex219_current/results/best.csv,student/seeds/bf16/ex200_ex219_current/ex219/aigs/ex219_bf16_reciprocal_cbrt_delta_pair_first_hilo3_bits_6_cmp_caseattrs_fix9.aig,abc,abc_resyn2,ex219_bf16_reciprocal_cbrt_delta_pair_first_hilo3_bits_6_cmp_caseattrs_fix9_abc_resyn2,1,609,13,7917,-1428,-15.280899,1.094,1,blind current-seed ABC probe
