case,candidate_id,hypothesis,function_guess,variant,verilog_path,aig_path,verified_truth,equivalent,area,delay,adp,runtime_sec,notes
ex202,ex202_bf16_exp10_exp_pair_if_runs_fixed_only_116,bf16_exp10,DAZ + 10^x + BF16 RNE + FTZ + canonical NaN,exp_pair_if_runs_fixed_only_116,student/work/ex201_ex204_frontend_bitlogic_20260605_1412/ex202/verilog/ex202_bf16_exp10_exp_pair_if_runs_fixed_only_116.v,student/work/ex201_ex204_frontend_bitlogic_20260605_1412/ex202/aigs/ex202_bf16_exp10_exp_pair_if_runs_fixed_only_116.aig,1,1,3661,18,65898,0.629,current bitlogic/frontend run consolidated recheck
ex202,ex202_bf16_exp10_exp_pair_if_runs_fixed_only_116_117,bf16_exp10,DAZ + 10^x + BF16 RNE + FTZ + canonical NaN,exp_pair_if_runs_fixed_only_116_117,student/work/ex201_ex204_frontend_bitlogic_20260605_1412/ex202/verilog/ex202_bf16_exp10_exp_pair_if_runs_fixed_only_116_117.v,student/work/ex201_ex204_frontend_bitlogic_20260605_1412/ex202/aigs/ex202_bf16_exp10_exp_pair_if_runs_fixed_only_116_117.aig,1,1,3654,17,62118,0.677,current bitlogic/frontend run consolidated recheck
ex202,ex202_bf16_exp10_exp_pair_if_runs_fixed_only_116_117_118_119,bf16_exp10,DAZ + 10^x + BF16 RNE + FTZ + canonical NaN,exp_pair_if_runs_fixed_only_116_117_118_119,student/work/ex201_ex204_frontend_bitlogic_20260605_1412/ex202/verilog/ex202_bf16_exp10_exp_pair_if_runs_fixed_only_116_117_118_119.v,student/work/ex201_ex204_frontend_bitlogic_20260605_1412/ex202/aigs/ex202_bf16_exp10_exp_pair_if_runs_fixed_only_116_117_118_119.aig,1,1,3658,17,62186,0.681,current bitlogic/frontend run consolidated recheck
ex202,ex202_bf16_exp10_exp_pair_if_runs_fixed_only_117,bf16_exp10,DAZ + 10^x + BF16 RNE + FTZ + canonical NaN,exp_pair_if_runs_fixed_only_117,student/work/ex201_ex204_frontend_bitlogic_20260605_1412/ex202/verilog/ex202_bf16_exp10_exp_pair_if_runs_fixed_only_117.v,student/work/ex201_ex204_frontend_bitlogic_20260605_1412/ex202/aigs/ex202_bf16_exp10_exp_pair_if_runs_fixed_only_117.aig,1,1,3656,17,62152,0.631,current bitlogic/frontend run consolidated recheck
ex202,ex202_bf16_exp10_exp_pair_if_runs_fixed_only_119,bf16_exp10,DAZ + 10^x + BF16 RNE + FTZ + canonical NaN,exp_pair_if_runs_fixed_only_119,student/work/ex201_ex204_frontend_bitlogic_20260605_1412/ex202/verilog/ex202_bf16_exp10_exp_pair_if_runs_fixed_only_119.v,student/work/ex201_ex204_frontend_bitlogic_20260605_1412/ex202/aigs/ex202_bf16_exp10_exp_pair_if_runs_fixed_only_119.aig,1,1,3668,18,66024,0.637,current bitlogic/frontend run consolidated recheck
ex202,ex202_bf16_exp10_exp_pair_if_runs_only_116,bf16_exp10,DAZ + 10^x + BF16 RNE + FTZ + canonical NaN,exp_pair_if_runs_only_116,student/work/ex201_ex204_frontend_bitlogic_20260605_1412/ex202/verilog/ex202_bf16_exp10_exp_pair_if_runs_only_116.v,student/work/ex201_ex204_frontend_bitlogic_20260605_1412/ex202/aigs/ex202_bf16_exp10_exp_pair_if_runs_only_116.aig,1,0,,,,0.620,current bitlogic/frontend run consolidated recheck
ex202,ex202_bf16_exp10_exp_pair_if_runs_only_116_117,bf16_exp10,DAZ + 10^x + BF16 RNE + FTZ + canonical NaN,exp_pair_if_runs_only_116_117,student/work/ex201_ex204_frontend_bitlogic_20260605_1412/ex202/verilog/ex202_bf16_exp10_exp_pair_if_runs_only_116_117.v,student/work/ex201_ex204_frontend_bitlogic_20260605_1412/ex202/aigs/ex202_bf16_exp10_exp_pair_if_runs_only_116_117.aig,1,0,,,,0.608,current bitlogic/frontend run consolidated recheck
ex202,ex202_bf16_exp10_exp_pair_if_runs_only_116_117_118_119,bf16_exp10,DAZ + 10^x + BF16 RNE + FTZ + canonical NaN,exp_pair_if_runs_only_116_117_118_119,student/work/ex201_ex204_frontend_bitlogic_20260605_1412/ex202/verilog/ex202_bf16_exp10_exp_pair_if_runs_only_116_117_118_119.v,student/work/ex201_ex204_frontend_bitlogic_20260605_1412/ex202/aigs/ex202_bf16_exp10_exp_pair_if_runs_only_116_117_118_119.aig,1,0,,,,0.643,current bitlogic/frontend run consolidated recheck
ex202,ex202_bf16_exp10_exp_pair_if_runs_only_117,bf16_exp10,DAZ + 10^x + BF16 RNE + FTZ + canonical NaN,exp_pair_if_runs_only_117,student/work/ex201_ex204_frontend_bitlogic_20260605_1412/ex202/verilog/ex202_bf16_exp10_exp_pair_if_runs_only_117.v,student/work/ex201_ex204_frontend_bitlogic_20260605_1412/ex202/aigs/ex202_bf16_exp10_exp_pair_if_runs_only_117.aig,1,0,,,,0.631,current bitlogic/frontend run consolidated recheck
ex202,ex202_bf16_exp10_exp_pair_if_runs_only_119,bf16_exp10,DAZ + 10^x + BF16 RNE + FTZ + canonical NaN,exp_pair_if_runs_only_119,student/work/ex201_ex204_frontend_bitlogic_20260605_1412/ex202/verilog/ex202_bf16_exp10_exp_pair_if_runs_only_119.v,student/work/ex201_ex204_frontend_bitlogic_20260605_1412/ex202/aigs/ex202_bf16_exp10_exp_pair_if_runs_only_119.aig,1,0,,,,0.650,current bitlogic/frontend run consolidated recheck
ex202,ex202_bf16_exp10_exp_pair_runs_only_116,bf16_exp10,DAZ + 10^x + BF16 RNE + FTZ + canonical NaN,exp_pair_runs_only_116,student/work/ex201_ex204_frontend_bitlogic_20260605_1412/ex202/verilog/ex202_bf16_exp10_exp_pair_runs_only_116.v,student/work/ex201_ex204_frontend_bitlogic_20260605_1412/ex202/aigs/ex202_bf16_exp10_exp_pair_runs_only_116.aig,1,1,3650,17,62050,0.677,current bitlogic/frontend run consolidated recheck
ex202,ex202_bf16_exp10_exp_pair_runs_only_116_117,bf16_exp10,DAZ + 10^x + BF16 RNE + FTZ + canonical NaN,exp_pair_runs_only_116_117,student/work/ex201_ex204_frontend_bitlogic_20260605_1412/ex202/verilog/ex202_bf16_exp10_exp_pair_runs_only_116_117.v,student/work/ex201_ex204_frontend_bitlogic_20260605_1412/ex202/aigs/ex202_bf16_exp10_exp_pair_runs_only_116_117.aig,1,1,3680,17,62560,0.665,current bitlogic/frontend run consolidated recheck
ex202,ex202_bf16_exp10_exp_pair_runs_only_116_117_118,bf16_exp10,DAZ + 10^x + BF16 RNE + FTZ + canonical NaN,exp_pair_runs_only_116_117_118,student/work/ex201_ex204_frontend_bitlogic_20260605_1412/ex202/verilog/ex202_bf16_exp10_exp_pair_runs_only_116_117_118.v,student/work/ex201_ex204_frontend_bitlogic_20260605_1412/ex202/aigs/ex202_bf16_exp10_exp_pair_runs_only_116_117_118.aig,1,1,3672,17,62424,0.673,current bitlogic/frontend run consolidated recheck
ex202,ex202_bf16_exp10_exp_pair_runs_only_116_117_118_119,bf16_exp10,DAZ + 10^x + BF16 RNE + FTZ + canonical NaN,exp_pair_runs_only_116_117_118_119,student/work/ex201_ex204_frontend_bitlogic_20260605_1412/ex202/verilog/ex202_bf16_exp10_exp_pair_runs_only_116_117_118_119.v,student/work/ex201_ex204_frontend_bitlogic_20260605_1412/ex202/aigs/ex202_bf16_exp10_exp_pair_runs_only_116_117_118_119.aig,1,1,3634,17,61778,0.643,current bitlogic/frontend run consolidated recheck
ex202,ex202_bf16_exp10_exp_pair_runs_only_117,bf16_exp10,DAZ + 10^x + BF16 RNE + FTZ + canonical NaN,exp_pair_runs_only_117,student/work/ex201_ex204_frontend_bitlogic_20260605_1412/ex202/verilog/ex202_bf16_exp10_exp_pair_runs_only_117.v,student/work/ex201_ex204_frontend_bitlogic_20260605_1412/ex202/aigs/ex202_bf16_exp10_exp_pair_runs_only_117.aig,1,1,3642,18,65556,0.672,current bitlogic/frontend run consolidated recheck
ex202,ex202_bf16_exp10_exp_pair_runs_only_117_118,bf16_exp10,DAZ + 10^x + BF16 RNE + FTZ + canonical NaN,exp_pair_runs_only_117_118,student/work/ex201_ex204_frontend_bitlogic_20260605_1412/ex202/verilog/ex202_bf16_exp10_exp_pair_runs_only_117_118.v,student/work/ex201_ex204_frontend_bitlogic_20260605_1412/ex202/aigs/ex202_bf16_exp10_exp_pair_runs_only_117_118.aig,1,1,3639,18,65502,0.674,current bitlogic/frontend run consolidated recheck
ex202,ex202_bf16_exp10_exp_pair_runs_only_118,bf16_exp10,DAZ + 10^x + BF16 RNE + FTZ + canonical NaN,exp_pair_runs_only_118,student/work/ex201_ex204_frontend_bitlogic_20260605_1412/ex202/verilog/ex202_bf16_exp10_exp_pair_runs_only_118.v,student/work/ex201_ex204_frontend_bitlogic_20260605_1412/ex202/aigs/ex202_bf16_exp10_exp_pair_runs_only_118.aig,1,1,3641,18,65538,0.682,current bitlogic/frontend run consolidated recheck
ex202,ex202_bf16_exp10_exp_pair_runs_only_119,bf16_exp10,DAZ + 10^x + BF16 RNE + FTZ + canonical NaN,exp_pair_runs_only_119,student/work/ex201_ex204_frontend_bitlogic_20260605_1412/ex202/verilog/ex202_bf16_exp10_exp_pair_runs_only_119.v,student/work/ex201_ex204_frontend_bitlogic_20260605_1412/ex202/aigs/ex202_bf16_exp10_exp_pair_runs_only_119.aig,1,1,3637,17,61829,0.672,current bitlogic/frontend run consolidated recheck
ex202,ex202_bf16_exp10_exp_pair_special_nan_all_exp,bf16_exp10,DAZ + 10^x + BF16 RNE + FTZ + canonical NaN,exp_pair_special_nan_all_exp,student/work/ex201_ex204_frontend_bitlogic_20260605_1412/ex202/verilog/ex202_bf16_exp10_exp_pair_special_nan_all_exp.v,student/work/ex201_ex204_frontend_bitlogic_20260605_1412/ex202/aigs/ex202_bf16_exp10_exp_pair_special_nan_all_exp.aig,1,1,3641,17,61897,0.671,current bitlogic/frontend run consolidated recheck
ex202,ex202_bf16_exp10_exp_pair_special_nan_default_const,bf16_exp10,DAZ + 10^x + BF16 RNE + FTZ + canonical NaN,exp_pair_special_nan_default_const,student/work/ex201_ex204_frontend_bitlogic_20260605_1412/ex202/verilog/ex202_bf16_exp10_exp_pair_special_nan_default_const.v,student/work/ex201_ex204_frontend_bitlogic_20260605_1412/ex202/aigs/ex202_bf16_exp10_exp_pair_special_nan_default_const.aig,1,1,3684,17,62628,0.648,current bitlogic/frontend run consolidated recheck
ex202,ex202_bf16_exp10_field_defaults_bit_runs,bf16_exp10,DAZ + 10^x + BF16 RNE + FTZ + canonical NaN,field_defaults_bit_runs,student/work/ex201_ex204_frontend_bitlogic_20260605_1412/ex202/verilog/ex202_bf16_exp10_field_defaults_bit_runs.v,student/work/ex201_ex204_frontend_bitlogic_20260605_1412/ex202/aigs/ex202_bf16_exp10_field_defaults_bit_runs.aig,1,1,4697,16,75152,0.672,current bitlogic/frontend run consolidated recheck
ex202,ex202_bf16_exp10_grouped_const_plain_case,bf16_exp10,DAZ + 10^x + BF16 RNE + FTZ + canonical NaN,grouped_const_plain_case,student/work/ex201_ex204_frontend_bitlogic_20260605_1412/ex202/verilog/ex202_bf16_exp10_grouped_const_plain_case.v,student/work/ex201_ex204_frontend_bitlogic_20260605_1412/ex202/aigs/ex202_bf16_exp10_grouped_const_plain_case.aig,1,1,3644,17,61948,0.669,current bitlogic/frontend run consolidated recheck
ex202,ex202_bf16_exp10_grouped_const_plain_case_no_parallel,bf16_exp10,DAZ + 10^x + BF16 RNE + FTZ + canonical NaN,grouped_const_plain_case_no_parallel,student/work/ex201_ex204_frontend_bitlogic_20260605_1412/ex202/verilog/ex202_bf16_exp10_grouped_const_plain_case_no_parallel.v,student/work/ex201_ex204_frontend_bitlogic_20260605_1412/ex202/aigs/ex202_bf16_exp10_grouped_const_plain_case_no_parallel.aig,1,1,3644,17,61948,0.665,current bitlogic/frontend run consolidated recheck
ex202,ex202_bf16_exp10_grouped_const_plain_casez,bf16_exp10,DAZ + 10^x + BF16 RNE + FTZ + canonical NaN,grouped_const_plain_casez,student/work/ex201_ex204_frontend_bitlogic_20260605_1412/ex202/verilog/ex202_bf16_exp10_grouped_const_plain_casez.v,student/work/ex201_ex204_frontend_bitlogic_20260605_1412/ex202/aigs/ex202_bf16_exp10_grouped_const_plain_casez.aig,1,1,3666,18,65988,0.654,current bitlogic/frontend run consolidated recheck
ex202,ex202_bf16_exp10_positive_default_exp_mant_case,bf16_exp10,DAZ + 10^x + BF16 RNE + FTZ + canonical NaN,positive_default_exp_mant_case,student/work/ex201_ex204_frontend_bitlogic_20260605_1412/ex202/verilog/ex202_bf16_exp10_positive_default_exp_mant_case.v,student/work/ex201_ex204_frontend_bitlogic_20260605_1412/ex202/aigs/ex202_bf16_exp10_positive_default_exp_mant_case.aig,1,1,3667,18,66006,0.673,current bitlogic/frontend run consolidated recheck
ex202,ex202_bf16_exp10_positive_default_exp_mant_delta,bf16_exp10,DAZ + 10^x + BF16 RNE + FTZ + canonical NaN,positive_default_exp_mant_delta,student/work/ex201_ex204_frontend_bitlogic_20260605_1412/ex202/verilog/ex202_bf16_exp10_positive_default_exp_mant_delta.v,student/work/ex201_ex204_frontend_bitlogic_20260605_1412/ex202/aigs/ex202_bf16_exp10_positive_default_exp_mant_delta.aig,1,1,3782,24,90768,0.670,current bitlogic/frontend run consolidated recheck
ex202,ex202_bf16_exp10_semantic_exp_delta_fields,bf16_exp10,DAZ + 10^x + BF16 RNE + FTZ + canonical NaN,semantic_exp_delta_fields,student/work/ex201_ex204_frontend_bitlogic_20260605_1412/ex202/verilog/ex202_bf16_exp10_semantic_exp_delta_fields.v,student/work/ex201_ex204_frontend_bitlogic_20260605_1412/ex202/aigs/ex202_bf16_exp10_semantic_exp_delta_fields.aig,1,1,3743,32,119776,0.670,current bitlogic/frontend run consolidated recheck
ex202,ex202_bf16_exp10_semantic_positive_field_defaults,bf16_exp10,DAZ + 10^x + BF16 RNE + FTZ + canonical NaN,semantic_positive_field_defaults,student/work/ex201_ex204_frontend_bitlogic_20260605_1412/ex202/verilog/ex202_bf16_exp10_semantic_positive_field_defaults.v,student/work/ex201_ex204_frontend_bitlogic_20260605_1412/ex202/aigs/ex202_bf16_exp10_semantic_positive_field_defaults.aig,1,1,3645,19,69255,0.677,current bitlogic/frontend run consolidated recheck
ex202,ex202_bf16_exp10_sign_exp_mant_case,bf16_exp10,DAZ + 10^x + BF16 RNE + FTZ + canonical NaN,sign_exp_mant_case,student/work/ex201_ex204_frontend_bitlogic_20260605_1412/ex202/verilog/ex202_bf16_exp10_sign_exp_mant_case.v,student/work/ex201_ex204_frontend_bitlogic_20260605_1412/ex202/aigs/ex202_bf16_exp10_sign_exp_mant_case.aig,1,1,3713,17,63121,0.671,current bitlogic/frontend run consolidated recheck
ex202,ex202_bf16_exp10_sign_exp_separate_field_defaults,bf16_exp10,DAZ + 10^x + BF16 RNE + FTZ + canonical NaN,sign_exp_separate_field_defaults,student/work/ex201_ex204_frontend_bitlogic_20260605_1412/ex202/verilog/ex202_bf16_exp10_sign_exp_separate_field_defaults.v,student/work/ex201_ex204_frontend_bitlogic_20260605_1412/ex202/aigs/ex202_bf16_exp10_sign_exp_separate_field_defaults.aig,1,1,3729,17,63393,0.677,current bitlogic/frontend run consolidated recheck
ex202,ex202_bf16_exp10_sign_exp_tail15_defaults,bf16_exp10,DAZ + 10^x + BF16 RNE + FTZ + canonical NaN,sign_exp_tail15_defaults,student/work/ex201_ex204_frontend_bitlogic_20260605_1412/ex202/verilog/ex202_bf16_exp10_sign_exp_tail15_defaults.v,student/work/ex201_ex204_frontend_bitlogic_20260605_1412/ex202/aigs/ex202_bf16_exp10_sign_exp_tail15_defaults.aig,1,1,3709,17,63053,0.676,current bitlogic/frontend run consolidated recheck
ex202,ex202_bf16_exp10_split_sign_exp_mant_case,bf16_exp10,DAZ + 10^x + BF16 RNE + FTZ + canonical NaN,split_sign_exp_mant_case,student/work/ex201_ex204_frontend_bitlogic_20260605_1412/ex202/verilog/ex202_bf16_exp10_split_sign_exp_mant_case.v,student/work/ex201_ex204_frontend_bitlogic_20260605_1412/ex202/aigs/ex202_bf16_exp10_split_sign_exp_mant_case.aig,1,1,3703,17,62951,0.668,current bitlogic/frontend run consolidated recheck
ex202,ex202_unknown_shared_bdd_16x16_order_14_13_12_11_10_9_8_7_15_6_5_4_3_2_1_0,unknown_shared_bdd_16x16,DAZ + 10^x + BF16 RNE + FTZ + canonical NaN,order_14_13_12_11_10_9_8_7_15_6_5_4_3_2_1_0,student/work/ex201_ex204_frontend_bitlogic_20260605_1412/ex202/verilog/ex202_unknown_shared_bdd_16x16_order_14_13_12_11_10_9_8_7_15_6_5_4_3_2_1_0.v,student/work/ex201_ex204_frontend_bitlogic_20260605_1412/ex202/aigs/ex202_unknown_shared_bdd_16x16_order_14_13_12_11_10_9_8_7_15_6_5_4_3_2_1_0.aig,1,1,3728,20,74560,0.671,current bitlogic/frontend run consolidated recheck
ex202,ex202_unknown_shared_bdd_16x16_order_15_14_13_12_11_10_9_8_7_6_5_4_3_2_1_0,unknown_shared_bdd_16x16,DAZ + 10^x + BF16 RNE + FTZ + canonical NaN,order_15_14_13_12_11_10_9_8_7_6_5_4_3_2_1_0,student/work/ex201_ex204_frontend_bitlogic_20260605_1412/ex202/verilog/ex202_unknown_shared_bdd_16x16_order_15_14_13_12_11_10_9_8_7_6_5_4_3_2_1_0.v,student/work/ex201_ex204_frontend_bitlogic_20260605_1412/ex202/aigs/ex202_unknown_shared_bdd_16x16_order_15_14_13_12_11_10_9_8_7_6_5_4_3_2_1_0.aig,1,1,3726,19,70794,0.669,current bitlogic/frontend run consolidated recheck
ex203,ex203_bf16_log_bitplane_sign_exp_mode,bf16_log,DAZ + ln(x) + BF16 RNE + FTZ + canonical NaN,bitplane_sign_exp_mode,student/work/ex201_ex204_frontend_bitlogic_20260605_1412/ex203/verilog/ex203_bf16_log_bitplane_sign_exp_mode.v,student/work/ex201_ex204_frontend_bitlogic_20260605_1412/ex203/aigs/ex203_bf16_log_bitplane_sign_exp_mode.aig,1,1,4707,19,89433,0.957,current bitlogic/frontend run consolidated recheck
ex203,ex203_bf16_log_exp_mant_delta_pair,bf16_log,DAZ + ln(x) + BF16 RNE + FTZ + canonical NaN,exp_mant_delta_pair,student/work/ex201_ex204_frontend_bitlogic_20260605_1412/ex203/verilog/ex203_bf16_log_exp_mant_delta_pair.v,student/work/ex201_ex204_frontend_bitlogic_20260605_1412/ex203/aigs/ex203_bf16_log_exp_mant_delta_pair.aig,1,1,4437,21,93177,0.953,current bitlogic/frontend run consolidated recheck
ex203,ex203_bf16_log_semantic_exp_delta_fields,bf16_log,DAZ + ln(x) + BF16 RNE + FTZ + canonical NaN,semantic_exp_delta_fields,student/work/ex201_ex204_frontend_bitlogic_20260605_1412/ex203/verilog/ex203_bf16_log_semantic_exp_delta_fields.v,student/work/ex201_ex204_frontend_bitlogic_20260605_1412/ex203/aigs/ex203_bf16_log_semantic_exp_delta_fields.aig,1,1,4406,27,118962,0.946,current bitlogic/frontend run consolidated recheck
ex203,ex203_bf16_log_semantic_positive_field_defaults,bf16_log,DAZ + ln(x) + BF16 RNE + FTZ + canonical NaN,semantic_positive_field_defaults,student/work/ex201_ex204_frontend_bitlogic_20260605_1412/ex203/verilog/ex203_bf16_log_semantic_positive_field_defaults.v,student/work/ex201_ex204_frontend_bitlogic_20260605_1412/ex203/aigs/ex203_bf16_log_semantic_positive_field_defaults.aig,1,1,4620,20,92400,0.958,current bitlogic/frontend run consolidated recheck
ex203,ex203_bf16_log_semantic_sign_exp_field_defaults,bf16_log,DAZ + ln(x) + BF16 RNE + FTZ + canonical NaN,semantic_sign_exp_field_defaults,student/work/ex201_ex204_frontend_bitlogic_20260605_1412/ex203/verilog/ex203_bf16_log_semantic_sign_exp_field_defaults.v,student/work/ex201_ex204_frontend_bitlogic_20260605_1412/ex203/aigs/ex203_bf16_log_semantic_sign_exp_field_defaults.aig,1,1,4649,19,88331,0.957,current bitlogic/frontend run consolidated recheck
ex203,ex203_bf16_log_sign_exp_default_nan_positive_full,bf16_log,DAZ + ln(x) + BF16 RNE + FTZ + canonical NaN,sign_exp_default_nan_positive_full,student/work/ex201_ex204_frontend_bitlogic_20260605_1412/ex203/verilog/ex203_bf16_log_sign_exp_default_nan_positive_full.v,student/work/ex201_ex204_frontend_bitlogic_20260605_1412/ex203/aigs/ex203_bf16_log_sign_exp_default_nan_positive_full.aig,1,1,4564,19,86716,0.956,current bitlogic/frontend run consolidated recheck
ex203,ex203_bf16_log_sign_exp_default_nan_positive_no_parallel,bf16_log,DAZ + ln(x) + BF16 RNE + FTZ + canonical NaN,sign_exp_default_nan_positive_no_parallel,student/work/ex201_ex204_frontend_bitlogic_20260605_1412/ex203/verilog/ex203_bf16_log_sign_exp_default_nan_positive_no_parallel.v,student/work/ex201_ex204_frontend_bitlogic_20260605_1412/ex203/aigs/ex203_bf16_log_sign_exp_default_nan_positive_no_parallel.aig,1,1,4564,19,86716,0.941,current bitlogic/frontend run consolidated recheck
ex203,ex203_bf16_log_sign_exp_mant_no_defaults,bf16_log,DAZ + ln(x) + BF16 RNE + FTZ + canonical NaN,sign_exp_mant_no_defaults,student/work/ex201_ex204_frontend_bitlogic_20260605_1412/ex203/verilog/ex203_bf16_log_sign_exp_mant_no_defaults.v,student/work/ex201_ex204_frontend_bitlogic_20260605_1412/ex203/aigs/ex203_bf16_log_sign_exp_mant_no_defaults.aig,1,1,4546,18,81828,0.931,current bitlogic/frontend run consolidated recheck
ex203,ex203_bf16_log_sign_exp_separate_field_defaults,bf16_log,DAZ + ln(x) + BF16 RNE + FTZ + canonical NaN,sign_exp_separate_field_defaults,student/work/ex201_ex204_frontend_bitlogic_20260605_1412/ex203/verilog/ex203_bf16_log_sign_exp_separate_field_defaults.v,student/work/ex201_ex204_frontend_bitlogic_20260605_1412/ex203/aigs/ex203_bf16_log_sign_exp_separate_field_defaults.aig,1,1,4541,19,86279,0.950,current bitlogic/frontend run consolidated recheck
ex203,ex203_unknown_shared_bdd_16x16_order_14_13_12_11_10_9_8_7_15_6_5_4_3_2_1_0,unknown_shared_bdd_16x16,DAZ + ln(x) + BF16 RNE + FTZ + canonical NaN,order_14_13_12_11_10_9_8_7_15_6_5_4_3_2_1_0,student/work/ex201_ex204_frontend_bitlogic_20260605_1412/ex203/verilog/ex203_unknown_shared_bdd_16x16_order_14_13_12_11_10_9_8_7_15_6_5_4_3_2_1_0.v,student/work/ex201_ex204_frontend_bitlogic_20260605_1412/ex203/aigs/ex203_unknown_shared_bdd_16x16_order_14_13_12_11_10_9_8_7_15_6_5_4_3_2_1_0.aig,1,1,4887,24,117288,0.915,current bitlogic/frontend run consolidated recheck
ex203,ex203_unknown_shared_bdd_16x16_order_15_14_13_12_11_10_9_8_7_6_5_4_3_2_1_0,unknown_shared_bdd_16x16,DAZ + ln(x) + BF16 RNE + FTZ + canonical NaN,order_15_14_13_12_11_10_9_8_7_6_5_4_3_2_1_0,student/work/ex201_ex204_frontend_bitlogic_20260605_1412/ex203/verilog/ex203_unknown_shared_bdd_16x16_order_15_14_13_12_11_10_9_8_7_6_5_4_3_2_1_0.v,student/work/ex201_ex204_frontend_bitlogic_20260605_1412/ex203/aigs/ex203_unknown_shared_bdd_16x16_order_15_14_13_12_11_10_9_8_7_6_5_4_3_2_1_0.aig,1,1,4422,24,106128,0.956,current bitlogic/frontend run consolidated recheck
ex204,ex204_bf16_log2_bitplane_sign_exp_mode,bf16_log2,DAZ + log2(x) + BF16 RNE + FTZ + canonical NaN,bitplane_sign_exp_mode,student/work/ex201_ex204_frontend_bitlogic_20260605_1412/ex204/verilog/ex204_bf16_log2_bitplane_sign_exp_mode.v,student/work/ex201_ex204_frontend_bitlogic_20260605_1412/ex204/aigs/ex204_bf16_log2_bitplane_sign_exp_mode.aig,1,1,2842,16,45472,0.990,current bitlogic/frontend run consolidated recheck
ex204,ex204_bf16_log2_exp_mant_delta_pair_base_m1,bf16_log2,DAZ + log2(x) + BF16 RNE + FTZ + canonical NaN,exp_mant_delta_pair_base_m1,student/work/ex201_ex204_frontend_bitlogic_20260605_1412/ex204/verilog/ex204_bf16_log2_exp_mant_delta_pair_base_m1.v,student/work/ex201_ex204_frontend_bitlogic_20260605_1412/ex204/aigs/ex204_bf16_log2_exp_mant_delta_pair_base_m1.aig,1,1,1692,18,30456,1.011,current bitlogic/frontend run consolidated recheck
ex204,ex204_bf16_log2_exp_mant_delta_pair_base_m127,bf16_log2,DAZ + log2(x) + BF16 RNE + FTZ + canonical NaN,exp_mant_delta_pair_base_m127,student/work/ex201_ex204_frontend_bitlogic_20260605_1412/ex204/verilog/ex204_bf16_log2_exp_mant_delta_pair_base_m127.v,student/work/ex201_ex204_frontend_bitlogic_20260605_1412/ex204/aigs/ex204_bf16_log2_exp_mant_delta_pair_base_m127.aig,1,1,1724,19,32756,0.992,current bitlogic/frontend run consolidated recheck
ex204,ex204_bf16_log2_exp_mant_delta_pair_base_m16,bf16_log2,DAZ + log2(x) + BF16 RNE + FTZ + canonical NaN,exp_mant_delta_pair_base_m16,student/work/ex201_ex204_frontend_bitlogic_20260605_1412/ex204/verilog/ex204_bf16_log2_exp_mant_delta_pair_base_m16.v,student/work/ex201_ex204_frontend_bitlogic_20260605_1412/ex204/aigs/ex204_bf16_log2_exp_mant_delta_pair_base_m16.aig,1,1,1737,18,31266,0.960,current bitlogic/frontend run consolidated recheck
ex204,ex204_bf16_log2_exp_mant_delta_pair_base_m2,bf16_log2,DAZ + log2(x) + BF16 RNE + FTZ + canonical NaN,exp_mant_delta_pair_base_m2,student/work/ex201_ex204_frontend_bitlogic_20260605_1412/ex204/verilog/ex204_bf16_log2_exp_mant_delta_pair_base_m2.v,student/work/ex201_ex204_frontend_bitlogic_20260605_1412/ex204/aigs/ex204_bf16_log2_exp_mant_delta_pair_base_m2.aig,1,1,1703,18,30654,0.970,current bitlogic/frontend run consolidated recheck
ex204,ex204_bf16_log2_exp_mant_delta_pair_base_m32,bf16_log2,DAZ + log2(x) + BF16 RNE + FTZ + canonical NaN,exp_mant_delta_pair_base_m32,student/work/ex201_ex204_frontend_bitlogic_20260605_1412/ex204/verilog/ex204_bf16_log2_exp_mant_delta_pair_base_m32.v,student/work/ex201_ex204_frontend_bitlogic_20260605_1412/ex204/aigs/ex204_bf16_log2_exp_mant_delta_pair_base_m32.aig,1,1,1733,19,32927,0.991,current bitlogic/frontend run consolidated recheck
ex204,ex204_bf16_log2_exp_mant_delta_pair_base_m4,bf16_log2,DAZ + log2(x) + BF16 RNE + FTZ + canonical NaN,exp_mant_delta_pair_base_m4,student/work/ex201_ex204_frontend_bitlogic_20260605_1412/ex204/verilog/ex204_bf16_log2_exp_mant_delta_pair_base_m4.v,student/work/ex201_ex204_frontend_bitlogic_20260605_1412/ex204/aigs/ex204_bf16_log2_exp_mant_delta_pair_base_m4.aig,1,1,1710,19,32490,1.000,current bitlogic/frontend run consolidated recheck
ex204,ex204_bf16_log2_exp_mant_delta_pair_base_m64,bf16_log2,DAZ + log2(x) + BF16 RNE + FTZ + canonical NaN,exp_mant_delta_pair_base_m64,student/work/ex201_ex204_frontend_bitlogic_20260605_1412/ex204/verilog/ex204_bf16_log2_exp_mant_delta_pair_base_m64.v,student/work/ex201_ex204_frontend_bitlogic_20260605_1412/ex204/aigs/ex204_bf16_log2_exp_mant_delta_pair_base_m64.aig,1,1,1735,19,32965,0.993,current bitlogic/frontend run consolidated recheck
