case,candidate_id,hypothesis,function_guess,variant,verilog_path,aig_path,verified_truth,equivalent,area,delay,adp,runtime_sec,notes
ex218,ex218_bf16_reciprocal_cube_legacy_value_case_bits_9_15_cmp_fix6,bf16_reciprocal_cube,reciprocal_cube,legacy_value_case_bits_9_15_cmp_fix6,student/work/ex216_ex218_ex219_frontend_bf16_deep_20260606_1600/ex218/verilog/ex218_bf16_reciprocal_cube_legacy_value_case_bits_9_15_cmp_fix6.v,student/work/ex216_ex218_ex219_frontend_bf16_deep_20260606_1600/ex218/aigs/ex218_bf16_reciprocal_cube_legacy_value_case_bits_9_15_cmp_fix6.aig,1,1,517,14,7238,16.747,semantic model exact over 65536 inputs; legacy bf16_verilog_search value_case; 65536; selected bit overrides bits=9_15 bit_hi_bits=cmp bit_items=296
ex218,ex218_bf16_reciprocal_cube_legacy_value_case_bits_4_10_15_cmp_fix6,bf16_reciprocal_cube,reciprocal_cube,legacy_value_case_bits_4_10_15_cmp_fix6,student/work/ex216_ex218_ex219_frontend_bf16_deep_20260606_1600/ex218/verilog/ex218_bf16_reciprocal_cube_legacy_value_case_bits_4_10_15_cmp_fix6.v,student/work/ex216_ex218_ex219_frontend_bf16_deep_20260606_1600/ex218/aigs/ex218_bf16_reciprocal_cube_legacy_value_case_bits_4_10_15_cmp_fix6.aig,1,1,597,20,11940,21.295,semantic model exact over 65536 inputs; legacy bf16_verilog_search value_case; 65536; selected bit overrides bits=4_10_15 bit_hi_bits=cmp bit_items=4420
ex216,ex216_bf16_cube_arith_semantic_fields_manual_sign_non_nan_fix7,bf16_cube,cube,arith_semantic_fields_manual_sign_non_nan_fix7,student/work/ex216_ex218_ex219_frontend_bf16_deep_20260606_1600/ex216/verilog/ex216_bf16_cube_arith_semantic_fields_manual_sign_non_nan_fix7.v,student/work/ex216_ex218_ex219_frontend_bf16_deep_20260606_1600/ex216/aigs/ex216_bf16_cube_arith_semantic_fields_manual_sign_non_nan_fix7.aig,1,1,440,19,8360,0.791,semantic model exact over 65536 inputs; semantic BF16 exponent/mantissa RTL; 128; sign_mode=sign_flip; normal_table_entries=127; manual sign bit override sign && !is_nan
ex216,ex216_bf16_cube_delta_pair_mode_hilo3_manual_sign_non_nan_fix7,bf16_cube,cube,delta_pair_mode_hilo3_manual_sign_non_nan_fix7,student/work/ex216_ex218_ex219_frontend_bf16_deep_20260606_1600/ex216/verilog/ex216_bf16_cube_delta_pair_mode_hilo3_manual_sign_non_nan_fix7.v,student/work/ex216_ex218_ex219_frontend_bf16_deep_20260606_1600/ex216/aigs/ex216_bf16_cube_delta_pair_mode_hilo3_manual_sign_non_nan_fix7.aig,1,1,472,14,6608,3.699,semantic model exact over 65536 inputs; delta pair base_policy=mode delta_mode=hilo3 items=11097; manual sign bit override sign && !is_nan
ex218,ex218_bf16_reciprocal_cube_legacy_value_case_bits_4_bh1_manual_sign_non_nan_fix7,bf16_reciprocal_cube,reciprocal_cube,legacy_value_case_bits_4_bh1_manual_sign_non_nan_fix7,student/work/ex216_ex218_ex219_frontend_bf16_deep_20260606_1600/ex218/verilog/ex218_bf16_reciprocal_cube_legacy_value_case_bits_4_bh1_manual_sign_non_nan_fix7.v,student/work/ex216_ex218_ex219_frontend_bf16_deep_20260606_1600/ex218/aigs/ex218_bf16_reciprocal_cube_legacy_value_case_bits_4_bh1_manual_sign_non_nan_fix7.aig,1,1,466,15,6990,19.834,semantic model exact over 65536 inputs; legacy bf16_verilog_search value_case; 65536; selected bit overrides bits=4 bit_hi_bits=1 bit_items=10508; manual sign bit override sign && !is_nan
ex218,ex218_bf16_reciprocal_cube_legacy_sign_pair_case_manual_sign_non_nan_fix7,bf16_reciprocal_cube,reciprocal_cube,legacy_sign_pair_case_manual_sign_non_nan_fix7,student/work/ex216_ex218_ex219_frontend_bf16_deep_20260606_1600/ex218/verilog/ex218_bf16_reciprocal_cube_legacy_sign_pair_case_manual_sign_non_nan_fix7.v,student/work/ex216_ex218_ex219_frontend_bf16_deep_20260606_1600/ex218/aigs/ex218_bf16_reciprocal_cube_legacy_sign_pair_case_manual_sign_non_nan_fix7.aig,1,1,467,14,6538,11.980,semantic model exact over 65536 inputs; legacy bf16_verilog_search sign_pair_case; 32768; manual sign bit override sign && !is_nan
ex218,ex218_bf16_reciprocal_cube_delta_pair_first_hilo4_manual_sign_non_nan_fix7,bf16_reciprocal_cube,reciprocal_cube,delta_pair_first_hilo4_manual_sign_non_nan_fix7,student/work/ex216_ex218_ex219_frontend_bf16_deep_20260606_1600/ex218/verilog/ex218_bf16_reciprocal_cube_delta_pair_first_hilo4_manual_sign_non_nan_fix7.v,student/work/ex216_ex218_ex219_frontend_bf16_deep_20260606_1600/ex218/aigs/ex218_bf16_reciprocal_cube_delta_pair_first_hilo4_manual_sign_non_nan_fix7.aig,1,1,524,15,7860,4.821,semantic model exact over 65536 inputs; delta pair base_policy=first delta_mode=hilo4 items=11141; manual sign bit override sign && !is_nan
ex218,ex218_bf16_reciprocal_cube_aggr_semantic_positive_symmetry_fields_manual_sign_non_nan_fix7,bf16_reciprocal_cube,reciprocal_cube,aggr_semantic_positive_symmetry_fields_manual_sign_non_nan_fix7,student/work/ex216_ex218_ex219_frontend_bf16_deep_20260606_1600/ex218/verilog/ex218_bf16_reciprocal_cube_aggr_semantic_positive_symmetry_fields_manual_sign_non_nan_fix7.v,student/work/ex216_ex218_ex219_frontend_bf16_deep_20260606_1600/ex218/aigs/ex218_bf16_reciprocal_cube_aggr_semantic_positive_symmetry_fields_manual_sign_non_nan_fix7.aig,1,1,488,16,7808,9.415,semantic model exact over 65536 inputs; aggressive semantic BF16 RTL; items=positive_entries=32768; relation=sign_flip_pos; negative_exceptions=127; semantic model exact over 65536 inputs; manual sign bit override sign && !is_nan
ex219,ex219_bf16_reciprocal_cbrt_delta_pair_first_hilo3_manual_sign_non_nan_fix7,bf16_reciprocal_cbrt,reciprocal_cbrt,delta_pair_first_hilo3_manual_sign_non_nan_fix7,student/work/ex216_ex218_ex219_frontend_bf16_deep_20260606_1600/ex219/verilog/ex219_bf16_reciprocal_cbrt_delta_pair_first_hilo3_manual_sign_non_nan_fix7.v,student/work/ex216_ex218_ex219_frontend_bf16_deep_20260606_1600/ex219/aigs/ex219_bf16_reciprocal_cbrt_delta_pair_first_hilo3_manual_sign_non_nan_fix7.aig,1,1,653,15,9795,10.792,semantic model exact over 65536 inputs; delta pair base_policy=first delta_mode=hilo3 items=27365; manual sign bit override sign && !is_nan
ex219,ex219_bf16_reciprocal_cbrt_delta_pair_first_hilo3_bits_6_cmp_manual_sign_non_nan_fix7,bf16_reciprocal_cbrt,reciprocal_cbrt,delta_pair_first_hilo3_bits_6_cmp_manual_sign_non_nan_fix7,student/work/ex216_ex218_ex219_frontend_bf16_deep_20260606_1600/ex219/verilog/ex219_bf16_reciprocal_cbrt_delta_pair_first_hilo3_bits_6_cmp_manual_sign_non_nan_fix7.v,student/work/ex216_ex218_ex219_frontend_bf16_deep_20260606_1600/ex219/aigs/ex219_bf16_reciprocal_cbrt_delta_pair_first_hilo3_bits_6_cmp_manual_sign_non_nan_fix7.aig,1,1,649,15,9735,12.221,semantic model exact over 65536 inputs; delta pair base_policy=first delta_mode=hilo3 items=27365; generic selected bit overrides bits=6 bit_hi_bits=cmp bit_items=684; manual sign bit override sign && !is_nan
ex219,ex219_bf16_reciprocal_cbrt_delta_pair_first_hilo3_bits_6_bh3_manual_sign_non_nan_fix7,bf16_reciprocal_cbrt,reciprocal_cbrt,delta_pair_first_hilo3_bits_6_bh3_manual_sign_non_nan_fix7,student/work/ex216_ex218_ex219_frontend_bf16_deep_20260606_1600/ex219/verilog/ex219_bf16_reciprocal_cbrt_delta_pair_first_hilo3_bits_6_bh3_manual_sign_non_nan_fix7.v,student/work/ex216_ex218_ex219_frontend_bf16_deep_20260606_1600/ex219/aigs/ex219_bf16_reciprocal_cbrt_delta_pair_first_hilo3_bits_6_bh3_manual_sign_non_nan_fix7.aig,1,1,631,16,10096,13.339,semantic model exact over 65536 inputs; delta pair base_policy=first delta_mode=hilo3 items=27365; generic selected bit overrides bits=6 bit_hi_bits=3 bit_items=4098; manual sign bit override sign && !is_nan
ex219,ex219_bf16_reciprocal_cbrt_legacy_exp_mant_delta_pair_manual_sign_non_nan_fix7,bf16_reciprocal_cbrt,reciprocal_cbrt,legacy_exp_mant_delta_pair_manual_sign_non_nan_fix7,student/work/ex216_ex218_ex219_frontend_bf16_deep_20260606_1600/ex219/verilog/ex219_bf16_reciprocal_cbrt_legacy_exp_mant_delta_pair_manual_sign_non_nan_fix7.v,student/work/ex216_ex218_ex219_frontend_bf16_deep_20260606_1600/ex219/aigs/ex219_bf16_reciprocal_cbrt_legacy_exp_mant_delta_pair_manual_sign_non_nan_fix7.aig,1,1,640,15,9600,6.929,semantic model exact over 65536 inputs; legacy bf16_verilog_search exp_mant_delta_pair; 32897; manual sign bit override sign && !is_nan
ex219,ex219_bf16_reciprocal_cbrt_arith_semantic_fields_manual_sign_non_nan_fix7,bf16_reciprocal_cbrt,reciprocal_cbrt,arith_semantic_fields_manual_sign_non_nan_fix7,student/work/ex216_ex218_ex219_frontend_bf16_deep_20260606_1600/ex219/verilog/ex219_bf16_reciprocal_cbrt_arith_semantic_fields_manual_sign_non_nan_fix7.v,student/work/ex216_ex218_ex219_frontend_bf16_deep_20260606_1600/ex219/aigs/ex219_bf16_reciprocal_cbrt_arith_semantic_fields_manual_sign_non_nan_fix7.aig,1,1,621,21,13041,1.463,semantic model exact over 65536 inputs; semantic BF16 exponent/mantissa RTL; 384; sign_mode=sign_flip; normal_table_entries=381; manual sign bit override sign && !is_nan
ex219,ex219_bf16_reciprocal_cbrt_legacy_exp_mant_delta_pair_bits_6_cmp_fix8,bf16_reciprocal_cbrt,reciprocal_cbrt,legacy_exp_mant_delta_pair_bits_6_cmp_fix8,student/work/ex216_ex218_ex219_frontend_bf16_deep_20260606_1600/ex219/verilog/ex219_bf16_reciprocal_cbrt_legacy_exp_mant_delta_pair_bits_6_cmp_fix8.v,student/work/ex216_ex218_ex219_frontend_bf16_deep_20260606_1600/ex219/aigs/ex219_bf16_reciprocal_cbrt_legacy_exp_mant_delta_pair_bits_6_cmp_fix8.aig,1,1,649,16,10384,8.181,semantic model exact over 65536 inputs; legacy bf16_verilog_search exp_mant_delta_pair; 32897; generic selected bit overrides bits=6 bit_hi_bits=cmp bit_items=684
ex219,ex219_bf16_reciprocal_cbrt_legacy_exp_mant_delta_pair_bits_6_bh3_fix8,bf16_reciprocal_cbrt,reciprocal_cbrt,legacy_exp_mant_delta_pair_bits_6_bh3_fix8,student/work/ex216_ex218_ex219_frontend_bf16_deep_20260606_1600/ex219/verilog/ex219_bf16_reciprocal_cbrt_legacy_exp_mant_delta_pair_bits_6_bh3_fix8.v,student/work/ex216_ex218_ex219_frontend_bf16_deep_20260606_1600/ex219/aigs/ex219_bf16_reciprocal_cbrt_legacy_exp_mant_delta_pair_bits_6_bh3_fix8.aig,1,1,638,16,10208,8.083,semantic model exact over 65536 inputs; legacy bf16_verilog_search exp_mant_delta_pair; 32897; generic selected bit overrides bits=6 bit_hi_bits=3 bit_items=4098
ex219,ex219_bf16_reciprocal_cbrt_delta_pair_mode_hilo3_bits_6_cmp_fix8,bf16_reciprocal_cbrt,reciprocal_cbrt,delta_pair_mode_hilo3_bits_6_cmp_fix8,student/work/ex216_ex218_ex219_frontend_bf16_deep_20260606_1600/ex219/verilog/ex219_bf16_reciprocal_cbrt_delta_pair_mode_hilo3_bits_6_cmp_fix8.v,student/work/ex216_ex218_ex219_frontend_bf16_deep_20260606_1600/ex219/aigs/ex219_bf16_reciprocal_cbrt_delta_pair_mode_hilo3_bits_6_cmp_fix8.aig,1,1,718,16,11488,12.332,semantic model exact over 65536 inputs; delta pair base_policy=mode delta_mode=hilo3 items=27365; generic selected bit overrides bits=6 bit_hi_bits=cmp bit_items=684
ex219,ex219_bf16_reciprocal_cbrt_delta_pair_mode_hilo3_bits_6_bh3_fix8,bf16_reciprocal_cbrt,reciprocal_cbrt,delta_pair_mode_hilo3_bits_6_bh3_fix8,student/work/ex216_ex218_ex219_frontend_bf16_deep_20260606_1600/ex219/verilog/ex219_bf16_reciprocal_cbrt_delta_pair_mode_hilo3_bits_6_bh3_fix8.v,student/work/ex216_ex218_ex219_frontend_bf16_deep_20260606_1600/ex219/aigs/ex219_bf16_reciprocal_cbrt_delta_pair_mode_hilo3_bits_6_bh3_fix8.aig,1,1,833,16,13328,12.494,semantic model exact over 65536 inputs; delta pair base_policy=mode delta_mode=hilo3 items=27365; generic selected bit overrides bits=6 bit_hi_bits=3 bit_items=4098
ex219,ex219_bf16_reciprocal_cbrt_delta_pair_first_hilo4_bits_6_cmp_fix8,bf16_reciprocal_cbrt,reciprocal_cbrt,delta_pair_first_hilo4_bits_6_cmp_fix8,student/work/ex216_ex218_ex219_frontend_bf16_deep_20260606_1600/ex219/verilog/ex219_bf16_reciprocal_cbrt_delta_pair_first_hilo4_bits_6_cmp_fix8.v,student/work/ex216_ex218_ex219_frontend_bf16_deep_20260606_1600/ex219/aigs/ex219_bf16_reciprocal_cbrt_delta_pair_first_hilo4_bits_6_cmp_fix8.aig,1,1,671,15,10065,11.781,semantic model exact over 65536 inputs; delta pair base_policy=first delta_mode=hilo4 items=22976; generic selected bit overrides bits=6 bit_hi_bits=cmp bit_items=684
ex219,ex219_bf16_reciprocal_cbrt_delta_pair_mode_hilo4_bits_6_cmp_fix8,bf16_reciprocal_cbrt,reciprocal_cbrt,delta_pair_mode_hilo4_bits_6_cmp_fix8,student/work/ex216_ex218_ex219_frontend_bf16_deep_20260606_1600/ex219/verilog/ex219_bf16_reciprocal_cbrt_delta_pair_mode_hilo4_bits_6_cmp_fix8.v,student/work/ex216_ex218_ex219_frontend_bf16_deep_20260606_1600/ex219/aigs/ex219_bf16_reciprocal_cbrt_delta_pair_mode_hilo4_bits_6_cmp_fix8.aig,1,1,792,16,12672,11.681,semantic model exact over 65536 inputs; delta pair base_policy=mode delta_mode=hilo4 items=22976; generic selected bit overrides bits=6 bit_hi_bits=cmp bit_items=684
ex219,ex219_bf16_reciprocal_cbrt_arith_semantic_fields_bits_6_cmp_fix8,bf16_reciprocal_cbrt,reciprocal_cbrt,arith_semantic_fields_bits_6_cmp_fix8,student/work/ex216_ex218_ex219_frontend_bf16_deep_20260606_1600/ex219/verilog/ex219_bf16_reciprocal_cbrt_arith_semantic_fields_bits_6_cmp_fix8.v,student/work/ex216_ex218_ex219_frontend_bf16_deep_20260606_1600/ex219/aigs/ex219_bf16_reciprocal_cbrt_arith_semantic_fields_bits_6_cmp_fix8.aig,1,1,699,20,13980,1.858,semantic model exact over 65536 inputs; semantic BF16 exponent/mantissa RTL; 384; sign_mode=sign_flip; normal_table_entries=381; selected bit overrides bits=6 bit_hi_bits=cmp bit_items=684
ex218,ex218_bf16_reciprocal_cube_legacy_sign_pair_case_bits_15_cmp_fix8,bf16_reciprocal_cube,reciprocal_cube,legacy_sign_pair_case_bits_15_cmp_fix8,student/work/ex216_ex218_ex219_frontend_bf16_deep_20260606_1600/ex218/verilog/ex218_bf16_reciprocal_cube_legacy_sign_pair_case_bits_15_cmp_fix8.v,student/work/ex216_ex218_ex219_frontend_bf16_deep_20260606_1600/ex218/aigs/ex218_bf16_reciprocal_cube_legacy_sign_pair_case_bits_15_cmp_fix8.aig,1,1,483,16,7728,13.688,semantic model exact over 65536 inputs; legacy bf16_verilog_search sign_pair_case; 32768; generic selected bit overrides bits=15 bit_hi_bits=cmp bit_items=10
ex218,ex218_bf16_reciprocal_cube_legacy_exp_mant_delta_pair_bits_15_cmp_fix8,bf16_reciprocal_cube,reciprocal_cube,legacy_exp_mant_delta_pair_bits_15_cmp_fix8,student/work/ex216_ex218_ex219_frontend_bf16_deep_20260606_1600/ex218/verilog/ex218_bf16_reciprocal_cube_legacy_exp_mant_delta_pair_bits_15_cmp_fix8.v,student/work/ex216_ex218_ex219_frontend_bf16_deep_20260606_1600/ex218/aigs/ex218_bf16_reciprocal_cube_legacy_exp_mant_delta_pair_bits_15_cmp_fix8.aig,1,1,557,14,7798,3.840,semantic model exact over 65536 inputs; legacy bf16_verilog_search exp_mant_delta_pair; 11561; generic selected bit overrides bits=15 bit_hi_bits=cmp bit_items=10
ex218,ex218_bf16_reciprocal_cube_delta_pair_first_hilo4_bits_15_cmp_fix8,bf16_reciprocal_cube,reciprocal_cube,delta_pair_first_hilo4_bits_15_cmp_fix8,student/work/ex216_ex218_ex219_frontend_bf16_deep_20260606_1600/ex218/verilog/ex218_bf16_reciprocal_cube_delta_pair_first_hilo4_bits_15_cmp_fix8.v,student/work/ex216_ex218_ex219_frontend_bf16_deep_20260606_1600/ex218/aigs/ex218_bf16_reciprocal_cube_delta_pair_first_hilo4_bits_15_cmp_fix8.aig,1,1,532,15,7980,5.739,semantic model exact over 65536 inputs; delta pair base_policy=first delta_mode=hilo4 items=11141; generic selected bit overrides bits=15 bit_hi_bits=cmp bit_items=10
ex218,ex218_bf16_reciprocal_cube_delta_pair_mode_hilo3_bits_15_cmp_fix8,bf16_reciprocal_cube,reciprocal_cube,delta_pair_mode_hilo3_bits_15_cmp_fix8,student/work/ex216_ex218_ex219_frontend_bf16_deep_20260606_1600/ex218/verilog/ex218_bf16_reciprocal_cube_delta_pair_mode_hilo3_bits_15_cmp_fix8.v,student/work/ex216_ex218_ex219_frontend_bf16_deep_20260606_1600/ex218/aigs/ex218_bf16_reciprocal_cube_delta_pair_mode_hilo3_bits_15_cmp_fix8.aig,1,1,529,14,7406,3.907,semantic model exact over 65536 inputs; delta pair base_policy=mode delta_mode=hilo3 items=11123; generic selected bit overrides bits=15 bit_hi_bits=cmp bit_items=10
ex218,ex218_bf16_reciprocal_cube_aggr_semantic_positive_symmetry_fields_bits_15_cmp_fix8,bf16_reciprocal_cube,reciprocal_cube,aggr_semantic_positive_symmetry_fields_bits_15_cmp_fix8,student/work/ex216_ex218_ex219_frontend_bf16_deep_20260606_1600/ex218/verilog/ex218_bf16_reciprocal_cube_aggr_semantic_positive_symmetry_fields_bits_15_cmp_fix8.v,student/work/ex216_ex218_ex219_frontend_bf16_deep_20260606_1600/ex218/aigs/ex218_bf16_reciprocal_cube_aggr_semantic_positive_symmetry_fields_bits_15_cmp_fix8.aig,1,1,483,15,7245,11.034,semantic model exact over 65536 inputs; aggressive semantic BF16 RTL; items=positive_entries=32768; relation=sign_flip_pos; negative_exceptions=127; semantic model exact over 65536 inputs; generic selected bit overrides bits=15 bit_hi_bits=cmp bit_items=10
ex216,ex216_bf16_cube_aggr_semantic_positive_symmetry_fields_manual_sign_non_nan_bits_14_bh1_fix8,bf16_cube,cube,aggr_semantic_positive_symmetry_fields_manual_sign_non_nan_bits_14_bh1_fix8,student/work/ex216_ex218_ex219_frontend_bf16_deep_20260606_1600/ex216/verilog/ex216_bf16_cube_aggr_semantic_positive_symmetry_fields_manual_sign_non_nan_bits_14_bh1_fix8.v,student/work/ex216_ex218_ex219_frontend_bf16_deep_20260606_1600/ex216/aigs/ex216_bf16_cube_aggr_semantic_positive_symmetry_fields_manual_sign_non_nan_bits_14_bh1_fix8.aig,1,1,468,15,7020,11.364,semantic model exact over 65536 inputs; aggressive semantic BF16 RTL; items=positive_entries=32768; relation=sign_flip_pos; negative_exceptions=127; semantic model exact over 65536 inputs; manual sign bit override sign && !is_nan; generic selected bit overrides bits=14 bit_hi_bits=1 bit_items=78
ex216,ex216_bf16_cube_aggr_semantic_positive_symmetry_fields_manual_sign_non_nan_bits_14_cmp_fix8,bf16_cube,cube,aggr_semantic_positive_symmetry_fields_manual_sign_non_nan_bits_14_cmp_fix8,student/work/ex216_ex218_ex219_frontend_bf16_deep_20260606_1600/ex216/verilog/ex216_bf16_cube_aggr_semantic_positive_symmetry_fields_manual_sign_non_nan_bits_14_cmp_fix8.v,student/work/ex216_ex218_ex219_frontend_bf16_deep_20260606_1600/ex216/aigs/ex216_bf16_cube_aggr_semantic_positive_symmetry_fields_manual_sign_non_nan_bits_14_cmp_fix8.aig,1,1,429,15,6435,11.151,semantic model exact over 65536 inputs; aggressive semantic BF16 RTL; items=positive_entries=32768; relation=sign_flip_pos; negative_exceptions=127; semantic model exact over 65536 inputs; manual sign bit override sign && !is_nan; generic selected bit overrides bits=14 bit_hi_bits=cmp bit_items=18
ex216,ex216_bf16_cube_aggr_semantic_positive_symmetry_fields_manual_sign_non_nan_bits_15_cmp_fix8,bf16_cube,cube,aggr_semantic_positive_symmetry_fields_manual_sign_non_nan_bits_15_cmp_fix8,student/work/ex216_ex218_ex219_frontend_bf16_deep_20260606_1600/ex216/verilog/ex216_bf16_cube_aggr_semantic_positive_symmetry_fields_manual_sign_non_nan_bits_15_cmp_fix8.v,student/work/ex216_ex218_ex219_frontend_bf16_deep_20260606_1600/ex216/aigs/ex216_bf16_cube_aggr_semantic_positive_symmetry_fields_manual_sign_non_nan_bits_15_cmp_fix8.aig,1,1,468,16,7488,10.824,semantic model exact over 65536 inputs; aggressive semantic BF16 RTL; items=positive_entries=32768; relation=sign_flip_pos; negative_exceptions=127; semantic model exact over 65536 inputs; manual sign bit override sign && !is_nan; generic selected bit overrides bits=15 bit_hi_bits=cmp bit_items=10
ex216,ex216_bf16_cube_aggr_semantic_positive_symmetry_fields_manual_sign_non_nan_bits_5_cmp_fix8,bf16_cube,cube,aggr_semantic_positive_symmetry_fields_manual_sign_non_nan_bits_5_cmp_fix8,student/work/ex216_ex218_ex219_frontend_bf16_deep_20260606_1600/ex216/verilog/ex216_bf16_cube_aggr_semantic_positive_symmetry_fields_manual_sign_non_nan_bits_5_cmp_fix8.v,student/work/ex216_ex218_ex219_frontend_bf16_deep_20260606_1600/ex216/aigs/ex216_bf16_cube_aggr_semantic_positive_symmetry_fields_manual_sign_non_nan_bits_5_cmp_fix8.aig,1,1,460,14,6440,12.448,semantic model exact over 65536 inputs; aggressive semantic BF16 RTL; items=positive_entries=32768; relation=sign_flip_pos; negative_exceptions=127; semantic model exact over 65536 inputs; manual sign bit override sign && !is_nan; generic selected bit overrides bits=5 bit_hi_bits=cmp bit_items=2034
ex216,ex216_bf16_cube_aggr_semantic_positive_symmetry_fields_caseattrs_fix9,bf16_cube,cube,aggr_semantic_positive_symmetry_fields_caseattrs_fix9,student/work/ex216_ex218_ex219_frontend_bf16_deep_20260606_1600/ex216/verilog/ex216_bf16_cube_aggr_semantic_positive_symmetry_fields_caseattrs_fix9.v,student/work/ex216_ex218_ex219_frontend_bf16_deep_20260606_1600/ex216/aigs/ex216_bf16_cube_aggr_semantic_positive_symmetry_fields_caseattrs_fix9.aig,1,1,437,14,6118,9.723,semantic model exact over 65536 inputs; aggressive semantic BF16 RTL; items=positive_entries=32768; relation=sign_flip_pos; negative_exceptions=127; semantic model exact over 65536 inputs; source case attributes parallel_case full_case
ex216,ex216_bf16_cube_aggr_semantic_positive_symmetry_fields_manual_sign_non_nan_caseattrs_fix9,bf16_cube,cube,aggr_semantic_positive_symmetry_fields_manual_sign_non_nan_caseattrs_fix9,student/work/ex216_ex218_ex219_frontend_bf16_deep_20260606_1600/ex216/verilog/ex216_bf16_cube_aggr_semantic_positive_symmetry_fields_manual_sign_non_nan_caseattrs_fix9.v,student/work/ex216_ex218_ex219_frontend_bf16_deep_20260606_1600/ex216/aigs/ex216_bf16_cube_aggr_semantic_positive_symmetry_fields_manual_sign_non_nan_caseattrs_fix9.aig,1,1,435,14,6090,10.362,semantic model exact over 65536 inputs; aggressive semantic BF16 RTL; items=positive_entries=32768; relation=sign_flip_pos; negative_exceptions=127; semantic model exact over 65536 inputs; manual sign bit override sign && !is_nan; source case attributes parallel_case full_case
ex219,ex219_bf16_reciprocal_cbrt_delta_pair_first_hilo3_bits_6_cmp_fix5_caseattrs_fix9,bf16_reciprocal_cbrt,reciprocal_cbrt,delta_pair_first_hilo3_bits_6_cmp_fix5_caseattrs_fix9,student/work/ex216_ex218_ex219_frontend_bf16_deep_20260606_1600/ex219/verilog/ex219_bf16_reciprocal_cbrt_delta_pair_first_hilo3_bits_6_cmp_fix5_caseattrs_fix9.v,student/work/ex216_ex218_ex219_frontend_bf16_deep_20260606_1600/ex219/aigs/ex219_bf16_reciprocal_cbrt_delta_pair_first_hilo3_bits_6_cmp_fix5_caseattrs_fix9.aig,1,1,623,15,9345,13.367,semantic model exact over 65536 inputs; delta pair base_policy=first delta_mode=hilo3 items=27365; generic selected bit overrides bits=6 bit_hi_bits=cmp bit_items=684; source case attributes parallel_case full_case
ex218,ex218_bf16_reciprocal_cube_legacy_value_case_bits_15_cmp_fix5_caseattrs_fix9,bf16_reciprocal_cube,reciprocal_cube,legacy_value_case_bits_15_cmp_fix5_caseattrs_fix9,student/work/ex216_ex218_ex219_frontend_bf16_deep_20260606_1600/ex218/verilog/ex218_bf16_reciprocal_cube_legacy_value_case_bits_15_cmp_fix5_caseattrs_fix9.v,student/work/ex216_ex218_ex219_frontend_bf16_deep_20260606_1600/ex218/aigs/ex218_bf16_reciprocal_cube_legacy_value_case_bits_15_cmp_fix5_caseattrs_fix9.aig,1,1,467,13,6071,17.213,semantic model exact over 65536 inputs; legacy bf16_verilog_search value_case; 65536; selected bit overrides bits=15 bit_hi_bits=cmp bit_items=10; source case attributes parallel_case full_case
ex218,ex218_bf16_reciprocal_cube_legacy_value_case_caseattrs_fix9,bf16_reciprocal_cube,reciprocal_cube,legacy_value_case_caseattrs_fix9,student/work/ex216_ex218_ex219_frontend_bf16_deep_20260606_1600/ex218/verilog/ex218_bf16_reciprocal_cube_legacy_value_case_caseattrs_fix9.v,student/work/ex216_ex218_ex219_frontend_bf16_deep_20260606_1600/ex218/aigs/ex218_bf16_reciprocal_cube_legacy_value_case_caseattrs_fix9.aig,1,1,463,15,6945,15.138,semantic model exact over 65536 inputs; legacy bf16_verilog_search value_case; 65536; source case attributes parallel_case full_case
ex216,ex216_bf16_cube_aggr_semantic_positive_symmetry_fields_bits_15_cmp_fix5_manual_sign_non_nan_fix10,bf16_cube,cube,aggr_semantic_positive_symmetry_fields_bits_15_cmp_fix5_manual_sign_non_nan_fix10,student/work/ex216_ex218_ex219_frontend_bf16_deep_20260606_1600/ex216/verilog/ex216_bf16_cube_aggr_semantic_positive_symmetry_fields_bits_15_cmp_fix5_manual_sign_non_nan_fix10.v,student/work/ex216_ex218_ex219_frontend_bf16_deep_20260606_1600/ex216/aigs/ex216_bf16_cube_aggr_semantic_positive_symmetry_fields_bits_15_cmp_fix5_manual_sign_non_nan_fix10.aig,1,1,440,14,6160,10.042,semantic model exact over 65536 inputs; aggressive semantic BF16 RTL; items=positive_entries=32768; relation=sign_flip_pos; negative_exceptions=127; semantic model exact over 65536 inputs; generic selected bit overrides bits=15 bit_hi_bits=cmp bit_items=10; manual sign bit override sign && !is_nan
ex216,ex216_bf16_cube_aggr_semantic_positive_symmetry_fields_bits_5_cmp_fix5_manual_sign_non_nan_fix10,bf16_cube,cube,aggr_semantic_positive_symmetry_fields_bits_5_cmp_fix5_manual_sign_non_nan_fix10,student/work/ex216_ex218_ex219_frontend_bf16_deep_20260606_1600/ex216/verilog/ex216_bf16_cube_aggr_semantic_positive_symmetry_fields_bits_5_cmp_fix5_manual_sign_non_nan_fix10.v,student/work/ex216_ex218_ex219_frontend_bf16_deep_20260606_1600/ex216/aigs/ex216_bf16_cube_aggr_semantic_positive_symmetry_fields_bits_5_cmp_fix5_manual_sign_non_nan_fix10.aig,1,1,456,14,6384,12.311,semantic model exact over 65536 inputs; aggressive semantic BF16 RTL; items=positive_entries=32768; relation=sign_flip_pos; negative_exceptions=127; semantic model exact over 65536 inputs; generic selected bit overrides bits=5 bit_hi_bits=cmp bit_items=2034; manual sign bit override sign && !is_nan
