case,candidate_id,hypothesis,variant,verilog_path,aig_path,verified_truth,synthesized,equivalent,area,delay,adp,reference_adp,adp_ratio_to_reference,within_1p5_reference,beats_reference,runtime_sec,classification,notes
ex260,ex260_smul_baugh_wooley_wallace_rev_hcla2_abc_g_aig,signed low4_high4:a*b,baugh_wooley_wallace_rev_hcla2+abc_g_aig,student/work/ex260_ex264_frontend_smul_order_start_refine_20260609_0604/ex260/verilog/ex260_smul_baugh_wooley_wallace_rev_hcla2.v,student/work/ex260_ex264_frontend_smul_order_start_refine_20260609_0604/ex260/aigs/ex260_smul_baugh_wooley_wallace_rev_hcla2_abc_g_aig.aig,1,1,1,88,14,1232,657,1.875190,0,0,0.209,semantic_signed_mul_exact,exact signed low4 * signed high4 over 256 inputs; source=baugh_wooley_wallace_rev_hcla2; flow=abc_g_aig
ex261,ex261_smul_baugh_wooley_wallace_rev_hcla6_wreduce_abc_g_aig,signed low5_high5:a*b,baugh_wooley_wallace_rev_hcla6+wreduce_abc_g_aig,student/work/ex260_ex264_frontend_smul_order_start_refine_20260609_0604/ex261/verilog/ex261_smul_baugh_wooley_wallace_rev_hcla6.v,student/work/ex260_ex264_frontend_smul_order_start_refine_20260609_0604/ex261/aigs/ex261_smul_baugh_wooley_wallace_rev_hcla6_wreduce_abc_g_aig.aig,1,1,1,161,20,3220,2041,1.577658,0,0,0.245,semantic_signed_mul_exact,exact signed low5 * signed high5 over 1024 inputs; source=baugh_wooley_wallace_rev_hcla6; flow=wreduce_abc_g_aig
ex261,ex261_smul_baugh_wooley_wallace_rev_hcla6_synth_preset_d13,signed low5_high5:a*b,baugh_wooley_wallace_rev_hcla6+synth_preset_d13,student/work/ex260_ex264_frontend_smul_order_start_refine_20260609_0604/ex261/verilog/ex261_smul_baugh_wooley_wallace_rev_hcla6.v,student/work/ex260_ex264_frontend_smul_order_start_refine_20260609_0604/ex261/aigs/ex261_smul_baugh_wooley_wallace_rev_hcla6_synth_preset_d13.aig,1,1,1,156,22,3432,2041,1.681529,0,0,0.295,semantic_signed_mul_exact,exact signed low5 * signed high5 over 1024 inputs; source=baugh_wooley_wallace_rev_hcla6; flow=synth_preset_d13
ex261,ex261_smul_baugh_wooley_wallace_outside_hcla2_abc_g_aig,signed low5_high5:a*b,baugh_wooley_wallace_outside_hcla2+abc_g_aig,student/work/ex260_ex264_frontend_smul_order_start_refine_20260609_0604/ex261/verilog/ex261_smul_baugh_wooley_wallace_outside_hcla2.v,student/work/ex260_ex264_frontend_smul_order_start_refine_20260609_0604/ex261/aigs/ex261_smul_baugh_wooley_wallace_outside_hcla2_abc_g_aig.aig,1,1,1,167,20,3340,2041,1.636453,0,0,0.243,semantic_signed_mul_exact,exact signed low5 * signed high5 over 1024 inputs; source=baugh_wooley_wallace_outside_hcla2; flow=abc_g_aig
ex261,ex261_smul_baugh_wooley_wallace_outside_hcla2_wreduce_abc_g_aig,signed low5_high5:a*b,baugh_wooley_wallace_outside_hcla2+wreduce_abc_g_aig,student/work/ex260_ex264_frontend_smul_order_start_refine_20260609_0604/ex261/verilog/ex261_smul_baugh_wooley_wallace_outside_hcla2.v,student/work/ex260_ex264_frontend_smul_order_start_refine_20260609_0604/ex261/aigs/ex261_smul_baugh_wooley_wallace_outside_hcla2_wreduce_abc_g_aig.aig,1,1,1,166,19,3154,2041,1.545321,0,0,0.252,semantic_signed_mul_exact,exact signed low5 * signed high5 over 1024 inputs; source=baugh_wooley_wallace_outside_hcla2; flow=wreduce_abc_g_aig
ex261,ex261_smul_baugh_wooley_wallace_outside_hcla2_synth_preset_d13,signed low5_high5:a*b,baugh_wooley_wallace_outside_hcla2+synth_preset_d13,student/work/ex260_ex264_frontend_smul_order_start_refine_20260609_0604/ex261/verilog/ex261_smul_baugh_wooley_wallace_outside_hcla2.v,student/work/ex260_ex264_frontend_smul_order_start_refine_20260609_0604/ex261/aigs/ex261_smul_baugh_wooley_wallace_outside_hcla2_synth_preset_d13.aig,1,1,1,164,19,3116,2041,1.526703,0,0,0.299,semantic_signed_mul_exact,exact signed low5 * signed high5 over 1024 inputs; source=baugh_wooley_wallace_outside_hcla2; flow=synth_preset_d13
ex261,ex261_smul_baugh_wooley_wallace_outside_hcla6_abc_g_aig,signed low5_high5:a*b,baugh_wooley_wallace_outside_hcla6+abc_g_aig,student/work/ex260_ex264_frontend_smul_order_start_refine_20260609_0604/ex261/verilog/ex261_smul_baugh_wooley_wallace_outside_hcla6.v,student/work/ex260_ex264_frontend_smul_order_start_refine_20260609_0604/ex261/aigs/ex261_smul_baugh_wooley_wallace_outside_hcla6_abc_g_aig.aig,1,1,1,159,21,3339,2041,1.635963,0,0,0.227,semantic_signed_mul_exact,exact signed low5 * signed high5 over 1024 inputs; source=baugh_wooley_wallace_outside_hcla6; flow=abc_g_aig
ex261,ex261_smul_baugh_wooley_wallace_outside_hcla6_wreduce_abc_g_aig,signed low5_high5:a*b,baugh_wooley_wallace_outside_hcla6+wreduce_abc_g_aig,student/work/ex260_ex264_frontend_smul_order_start_refine_20260609_0604/ex261/verilog/ex261_smul_baugh_wooley_wallace_outside_hcla6.v,student/work/ex260_ex264_frontend_smul_order_start_refine_20260609_0604/ex261/aigs/ex261_smul_baugh_wooley_wallace_outside_hcla6_wreduce_abc_g_aig.aig,1,1,1,160,20,3200,2041,1.567859,0,0,0.234,semantic_signed_mul_exact,exact signed low5 * signed high5 over 1024 inputs; source=baugh_wooley_wallace_outside_hcla6; flow=wreduce_abc_g_aig
ex261,ex261_smul_baugh_wooley_wallace_outside_hcla6_synth_preset_d13,signed low5_high5:a*b,baugh_wooley_wallace_outside_hcla6+synth_preset_d13,student/work/ex260_ex264_frontend_smul_order_start_refine_20260609_0604/ex261/verilog/ex261_smul_baugh_wooley_wallace_outside_hcla6.v,student/work/ex260_ex264_frontend_smul_order_start_refine_20260609_0604/ex261/aigs/ex261_smul_baugh_wooley_wallace_outside_hcla6_synth_preset_d13.aig,1,1,1,161,21,3381,2041,1.656541,0,0,0.280,semantic_signed_mul_exact,exact signed low5 * signed high5 over 1024 inputs; source=baugh_wooley_wallace_outside_hcla6; flow=synth_preset_d13
ex261,ex261_smul_baugh_wooley_wallace_rev_rhcla2_abc_g_aig,signed low5_high5:a*b,baugh_wooley_wallace_rev_rhcla2+abc_g_aig,student/work/ex260_ex264_frontend_smul_order_start_refine_20260609_0604/ex261/verilog/ex261_smul_baugh_wooley_wallace_rev_rhcla2.v,student/work/ex260_ex264_frontend_smul_order_start_refine_20260609_0604/ex261/aigs/ex261_smul_baugh_wooley_wallace_rev_rhcla2_abc_g_aig.aig,1,1,1,162,19,3078,2041,1.508084,0,0,0.245,semantic_signed_mul_exact,exact signed low5 * signed high5 over 1024 inputs; source=baugh_wooley_wallace_rev_rhcla2; flow=abc_g_aig
ex261,ex261_smul_baugh_wooley_wallace_rev_rhcla2_wreduce_abc_g_aig,signed low5_high5:a*b,baugh_wooley_wallace_rev_rhcla2+wreduce_abc_g_aig,student/work/ex260_ex264_frontend_smul_order_start_refine_20260609_0604/ex261/verilog/ex261_smul_baugh_wooley_wallace_rev_rhcla2.v,student/work/ex260_ex264_frontend_smul_order_start_refine_20260609_0604/ex261/aigs/ex261_smul_baugh_wooley_wallace_rev_rhcla2_wreduce_abc_g_aig.aig,1,1,1,166,20,3320,2041,1.626654,0,0,0.252,semantic_signed_mul_exact,exact signed low5 * signed high5 over 1024 inputs; source=baugh_wooley_wallace_rev_rhcla2; flow=wreduce_abc_g_aig
ex261,ex261_smul_baugh_wooley_wallace_rev_rhcla2_synth_preset_d13,signed low5_high5:a*b,baugh_wooley_wallace_rev_rhcla2+synth_preset_d13,student/work/ex260_ex264_frontend_smul_order_start_refine_20260609_0604/ex261/verilog/ex261_smul_baugh_wooley_wallace_rev_rhcla2.v,student/work/ex260_ex264_frontend_smul_order_start_refine_20260609_0604/ex261/aigs/ex261_smul_baugh_wooley_wallace_rev_rhcla2_synth_preset_d13.aig,1,1,1,158,22,3476,2041,1.703087,0,0,0.301,semantic_signed_mul_exact,exact signed low5 * signed high5 over 1024 inputs; source=baugh_wooley_wallace_rev_rhcla2; flow=synth_preset_d13
ex261,ex261_smul_baugh_wooley_wallace_rev_rhcla6_abc_g_aig,signed low5_high5:a*b,baugh_wooley_wallace_rev_rhcla6+abc_g_aig,student/work/ex260_ex264_frontend_smul_order_start_refine_20260609_0604/ex261/verilog/ex261_smul_baugh_wooley_wallace_rev_rhcla6.v,student/work/ex260_ex264_frontend_smul_order_start_refine_20260609_0604/ex261/aigs/ex261_smul_baugh_wooley_wallace_rev_rhcla6_abc_g_aig.aig,1,1,1,156,22,3432,2041,1.681529,0,0,0.236,semantic_signed_mul_exact,exact signed low5 * signed high5 over 1024 inputs; source=baugh_wooley_wallace_rev_rhcla6; flow=abc_g_aig
ex261,ex261_smul_baugh_wooley_wallace_rev_rhcla6_wreduce_abc_g_aig,signed low5_high5:a*b,baugh_wooley_wallace_rev_rhcla6+wreduce_abc_g_aig,student/work/ex260_ex264_frontend_smul_order_start_refine_20260609_0604/ex261/verilog/ex261_smul_baugh_wooley_wallace_rev_rhcla6.v,student/work/ex260_ex264_frontend_smul_order_start_refine_20260609_0604/ex261/aigs/ex261_smul_baugh_wooley_wallace_rev_rhcla6_wreduce_abc_g_aig.aig,1,1,1,156,22,3432,2041,1.681529,0,0,0.240,semantic_signed_mul_exact,exact signed low5 * signed high5 over 1024 inputs; source=baugh_wooley_wallace_rev_rhcla6; flow=wreduce_abc_g_aig
ex261,ex261_smul_baugh_wooley_wallace_rev_rhcla6_synth_preset_d13,signed low5_high5:a*b,baugh_wooley_wallace_rev_rhcla6+synth_preset_d13,student/work/ex260_ex264_frontend_smul_order_start_refine_20260609_0604/ex261/verilog/ex261_smul_baugh_wooley_wallace_rev_rhcla6.v,student/work/ex260_ex264_frontend_smul_order_start_refine_20260609_0604/ex261/aigs/ex261_smul_baugh_wooley_wallace_rev_rhcla6_synth_preset_d13.aig,1,1,1,158,22,3476,2041,1.703087,0,0,0.294,semantic_signed_mul_exact,exact signed low5 * signed high5 over 1024 inputs; source=baugh_wooley_wallace_rev_rhcla6; flow=synth_preset_d13
ex261,ex261_smul_baugh_wooley_wallace_outside_rhcla2_abc_g_aig,signed low5_high5:a*b,baugh_wooley_wallace_outside_rhcla2+abc_g_aig,student/work/ex260_ex264_frontend_smul_order_start_refine_20260609_0604/ex261/verilog/ex261_smul_baugh_wooley_wallace_outside_rhcla2.v,student/work/ex260_ex264_frontend_smul_order_start_refine_20260609_0604/ex261/aigs/ex261_smul_baugh_wooley_wallace_outside_rhcla2_abc_g_aig.aig,1,1,1,167,20,3340,2041,1.636453,0,0,0.241,semantic_signed_mul_exact,exact signed low5 * signed high5 over 1024 inputs; source=baugh_wooley_wallace_outside_rhcla2; flow=abc_g_aig
ex261,ex261_smul_baugh_wooley_wallace_outside_rhcla2_wreduce_abc_g_aig,signed low5_high5:a*b,baugh_wooley_wallace_outside_rhcla2+wreduce_abc_g_aig,student/work/ex260_ex264_frontend_smul_order_start_refine_20260609_0604/ex261/verilog/ex261_smul_baugh_wooley_wallace_outside_rhcla2.v,student/work/ex260_ex264_frontend_smul_order_start_refine_20260609_0604/ex261/aigs/ex261_smul_baugh_wooley_wallace_outside_rhcla2_wreduce_abc_g_aig.aig,1,1,1,166,20,3320,2041,1.626654,0,0,0.263,semantic_signed_mul_exact,exact signed low5 * signed high5 over 1024 inputs; source=baugh_wooley_wallace_outside_rhcla2; flow=wreduce_abc_g_aig
ex261,ex261_smul_baugh_wooley_wallace_outside_rhcla2_synth_preset_d13,signed low5_high5:a*b,baugh_wooley_wallace_outside_rhcla2+synth_preset_d13,student/work/ex260_ex264_frontend_smul_order_start_refine_20260609_0604/ex261/verilog/ex261_smul_baugh_wooley_wallace_outside_rhcla2.v,student/work/ex260_ex264_frontend_smul_order_start_refine_20260609_0604/ex261/aigs/ex261_smul_baugh_wooley_wallace_outside_rhcla2_synth_preset_d13.aig,1,1,1,163,21,3423,2041,1.677119,0,0,0.295,semantic_signed_mul_exact,exact signed low5 * signed high5 over 1024 inputs; source=baugh_wooley_wallace_outside_rhcla2; flow=synth_preset_d13
ex261,ex261_smul_baugh_wooley_wallace_outside_rhcla6_abc_g_aig,signed low5_high5:a*b,baugh_wooley_wallace_outside_rhcla6+abc_g_aig,student/work/ex260_ex264_frontend_smul_order_start_refine_20260609_0604/ex261/verilog/ex261_smul_baugh_wooley_wallace_outside_rhcla6.v,student/work/ex260_ex264_frontend_smul_order_start_refine_20260609_0604/ex261/aigs/ex261_smul_baugh_wooley_wallace_outside_rhcla6_abc_g_aig.aig,1,1,1,161,21,3381,2041,1.656541,0,0,0.223,semantic_signed_mul_exact,exact signed low5 * signed high5 over 1024 inputs; source=baugh_wooley_wallace_outside_rhcla6; flow=abc_g_aig
ex261,ex261_smul_baugh_wooley_wallace_outside_rhcla6_wreduce_abc_g_aig,signed low5_high5:a*b,baugh_wooley_wallace_outside_rhcla6+wreduce_abc_g_aig,student/work/ex260_ex264_frontend_smul_order_start_refine_20260609_0604/ex261/verilog/ex261_smul_baugh_wooley_wallace_outside_rhcla6.v,student/work/ex260_ex264_frontend_smul_order_start_refine_20260609_0604/ex261/aigs/ex261_smul_baugh_wooley_wallace_outside_rhcla6_wreduce_abc_g_aig.aig,1,1,1,161,21,3381,2041,1.656541,0,0,0.231,semantic_signed_mul_exact,exact signed low5 * signed high5 over 1024 inputs; source=baugh_wooley_wallace_outside_rhcla6; flow=wreduce_abc_g_aig
ex261,ex261_smul_baugh_wooley_wallace_outside_rhcla6_synth_preset_d13,signed low5_high5:a*b,baugh_wooley_wallace_outside_rhcla6+synth_preset_d13,student/work/ex260_ex264_frontend_smul_order_start_refine_20260609_0604/ex261/verilog/ex261_smul_baugh_wooley_wallace_outside_rhcla6.v,student/work/ex260_ex264_frontend_smul_order_start_refine_20260609_0604/ex261/aigs/ex261_smul_baugh_wooley_wallace_outside_rhcla6_synth_preset_d13.aig,1,1,1,161,21,3381,2041,1.656541,0,0,0.299,semantic_signed_mul_exact,exact signed low5 * signed high5 over 1024 inputs; source=baugh_wooley_wallace_outside_rhcla6; flow=synth_preset_d13
ex261,ex261_smul_baugh_wooley_wallace_rev_hcla4_abc_g_aig,signed low5_high5:a*b,baugh_wooley_wallace_rev_hcla4+abc_g_aig,student/work/ex260_ex264_frontend_smul_order_start_refine_20260609_0604/ex261/verilog/ex261_smul_baugh_wooley_wallace_rev_hcla4.v,student/work/ex260_ex264_frontend_smul_order_start_refine_20260609_0604/ex261/aigs/ex261_smul_baugh_wooley_wallace_rev_hcla4_abc_g_aig.aig,1,1,1,163,20,3260,2041,1.597256,0,0,0.246,semantic_signed_mul_exact,exact signed low5 * signed high5 over 1024 inputs; source=baugh_wooley_wallace_rev_hcla4; flow=abc_g_aig
ex261,ex261_smul_baugh_wooley_wallace_rev_hcla4_wreduce_abc_g_aig,signed low5_high5:a*b,baugh_wooley_wallace_rev_hcla4+wreduce_abc_g_aig,student/work/ex260_ex264_frontend_smul_order_start_refine_20260609_0604/ex261/verilog/ex261_smul_baugh_wooley_wallace_rev_hcla4.v,student/work/ex260_ex264_frontend_smul_order_start_refine_20260609_0604/ex261/aigs/ex261_smul_baugh_wooley_wallace_rev_hcla4_wreduce_abc_g_aig.aig,1,1,1,163,20,3260,2041,1.597256,0,0,0.251,semantic_signed_mul_exact,exact signed low5 * signed high5 over 1024 inputs; source=baugh_wooley_wallace_rev_hcla4; flow=wreduce_abc_g_aig
ex261,ex261_smul_baugh_wooley_wallace_rev_hcla4_synth_preset_d13,signed low5_high5:a*b,baugh_wooley_wallace_rev_hcla4+synth_preset_d13,student/work/ex260_ex264_frontend_smul_order_start_refine_20260609_0604/ex261/verilog/ex261_smul_baugh_wooley_wallace_rev_hcla4.v,student/work/ex260_ex264_frontend_smul_order_start_refine_20260609_0604/ex261/aigs/ex261_smul_baugh_wooley_wallace_rev_hcla4_synth_preset_d13.aig,1,1,1,158,21,3318,2041,1.625674,0,0,0.333,semantic_signed_mul_exact,exact signed low5 * signed high5 over 1024 inputs; source=baugh_wooley_wallace_rev_hcla4; flow=synth_preset_d13
ex261,ex261_smul_baugh_wooley_wallace_outside_rhcla4_abc_g_aig,signed low5_high5:a*b,baugh_wooley_wallace_outside_rhcla4+abc_g_aig,student/work/ex260_ex264_frontend_smul_order_start_refine_20260609_0604/ex261/verilog/ex261_smul_baugh_wooley_wallace_outside_rhcla4.v,student/work/ex260_ex264_frontend_smul_order_start_refine_20260609_0604/ex261/aigs/ex261_smul_baugh_wooley_wallace_outside_rhcla4_abc_g_aig.aig,1,1,1,164,19,3116,2041,1.526703,0,0,0.230,semantic_signed_mul_exact,exact signed low5 * signed high5 over 1024 inputs; source=baugh_wooley_wallace_outside_rhcla4; flow=abc_g_aig
ex261,ex261_smul_baugh_wooley_wallace_outside_rhcla4_wreduce_abc_g_aig,signed low5_high5:a*b,baugh_wooley_wallace_outside_rhcla4+wreduce_abc_g_aig,student/work/ex260_ex264_frontend_smul_order_start_refine_20260609_0604/ex261/verilog/ex261_smul_baugh_wooley_wallace_outside_rhcla4.v,student/work/ex260_ex264_frontend_smul_order_start_refine_20260609_0604/ex261/aigs/ex261_smul_baugh_wooley_wallace_outside_rhcla4_wreduce_abc_g_aig.aig,1,1,1,164,19,3116,2041,1.526703,0,0,0.237,semantic_signed_mul_exact,exact signed low5 * signed high5 over 1024 inputs; source=baugh_wooley_wallace_outside_rhcla4; flow=wreduce_abc_g_aig
ex261,ex261_smul_baugh_wooley_wallace_outside_rhcla4_synth_preset_d13,signed low5_high5:a*b,baugh_wooley_wallace_outside_rhcla4+synth_preset_d13,student/work/ex260_ex264_frontend_smul_order_start_refine_20260609_0604/ex261/verilog/ex261_smul_baugh_wooley_wallace_outside_rhcla4.v,student/work/ex260_ex264_frontend_smul_order_start_refine_20260609_0604/ex261/aigs/ex261_smul_baugh_wooley_wallace_outside_rhcla4_synth_preset_d13.aig,1,1,1,159,20,3180,2041,1.558060,0,0,0.284,semantic_signed_mul_exact,exact signed low5 * signed high5 over 1024 inputs; source=baugh_wooley_wallace_outside_rhcla4; flow=synth_preset_d13
ex261,ex261_smul_baugh_wooley_wallace_rev_rhcla3_abc_g_aig,signed low5_high5:a*b,baugh_wooley_wallace_rev_rhcla3+abc_g_aig,student/work/ex260_ex264_frontend_smul_order_start_refine_20260609_0604/ex261/verilog/ex261_smul_baugh_wooley_wallace_rev_rhcla3.v,student/work/ex260_ex264_frontend_smul_order_start_refine_20260609_0604/ex261/aigs/ex261_smul_baugh_wooley_wallace_rev_rhcla3_abc_g_aig.aig,1,1,1,167,20,3340,2041,1.636453,0,0,0.269,semantic_signed_mul_exact,exact signed low5 * signed high5 over 1024 inputs; source=baugh_wooley_wallace_rev_rhcla3; flow=abc_g_aig
ex261,ex261_smul_baugh_wooley_wallace_rev_rhcla3_wreduce_abc_g_aig,signed low5_high5:a*b,baugh_wooley_wallace_rev_rhcla3+wreduce_abc_g_aig,student/work/ex260_ex264_frontend_smul_order_start_refine_20260609_0604/ex261/verilog/ex261_smul_baugh_wooley_wallace_rev_rhcla3.v,student/work/ex260_ex264_frontend_smul_order_start_refine_20260609_0604/ex261/aigs/ex261_smul_baugh_wooley_wallace_rev_rhcla3_wreduce_abc_g_aig.aig,1,1,1,165,20,3300,2041,1.616854,0,0,0.245,semantic_signed_mul_exact,exact signed low5 * signed high5 over 1024 inputs; source=baugh_wooley_wallace_rev_rhcla3; flow=wreduce_abc_g_aig
ex261,ex261_smul_baugh_wooley_wallace_rev_rhcla3_synth_preset_d13,signed low5_high5:a*b,baugh_wooley_wallace_rev_rhcla3+synth_preset_d13,student/work/ex260_ex264_frontend_smul_order_start_refine_20260609_0604/ex261/verilog/ex261_smul_baugh_wooley_wallace_rev_rhcla3.v,student/work/ex260_ex264_frontend_smul_order_start_refine_20260609_0604/ex261/aigs/ex261_smul_baugh_wooley_wallace_rev_rhcla3_synth_preset_d13.aig,1,1,1,160,20,3200,2041,1.567859,0,0,0.320,semantic_signed_mul_exact,exact signed low5 * signed high5 over 1024 inputs; source=baugh_wooley_wallace_rev_rhcla3; flow=synth_preset_d13
ex261,ex261_smul_baugh_wooley_wallace_hcla4_abc_g_aig,signed low5_high5:a*b,baugh_wooley_wallace_hcla4+abc_g_aig,student/work/ex260_ex264_frontend_smul_order_start_refine_20260609_0604/ex261/verilog/ex261_smul_baugh_wooley_wallace_hcla4.v,student/work/ex260_ex264_frontend_smul_order_start_refine_20260609_0604/ex261/aigs/ex261_smul_baugh_wooley_wallace_hcla4_abc_g_aig.aig,1,1,1,164,18,2952,2041,1.446350,1,0,0.273,semantic_signed_mul_exact,exact signed low5 * signed high5 over 1024 inputs; source=baugh_wooley_wallace_hcla4; flow=abc_g_aig
ex261,ex261_smul_baugh_wooley_wallace_hcla4_wreduce_abc_g_aig,signed low5_high5:a*b,baugh_wooley_wallace_hcla4+wreduce_abc_g_aig,student/work/ex260_ex264_frontend_smul_order_start_refine_20260609_0604/ex261/verilog/ex261_smul_baugh_wooley_wallace_hcla4.v,student/work/ex260_ex264_frontend_smul_order_start_refine_20260609_0604/ex261/aigs/ex261_smul_baugh_wooley_wallace_hcla4_wreduce_abc_g_aig.aig,1,1,1,164,18,2952,2041,1.446350,1,0,0.248,semantic_signed_mul_exact,exact signed low5 * signed high5 over 1024 inputs; source=baugh_wooley_wallace_hcla4; flow=wreduce_abc_g_aig
ex261,ex261_smul_baugh_wooley_wallace_hcla4_synth_preset_d13,signed low5_high5:a*b,baugh_wooley_wallace_hcla4+synth_preset_d13,student/work/ex260_ex264_frontend_smul_order_start_refine_20260609_0604/ex261/verilog/ex261_smul_baugh_wooley_wallace_hcla4.v,student/work/ex260_ex264_frontend_smul_order_start_refine_20260609_0604/ex261/aigs/ex261_smul_baugh_wooley_wallace_hcla4_synth_preset_d13.aig,1,1,1,164,18,2952,2041,1.446350,1,0,0.317,semantic_signed_mul_exact,exact signed low5 * signed high5 over 1024 inputs; source=baugh_wooley_wallace_hcla4; flow=synth_preset_d13
ex263,ex263_smul_baugh_wooley_wallace_rev_hcla2_abc_g_aig,signed low7_high7:a*b,baugh_wooley_wallace_rev_hcla2+abc_g_aig,student/work/ex260_ex264_frontend_smul_order_start_refine_20260609_0604/ex263/verilog/ex263_smul_baugh_wooley_wallace_rev_hcla2.v,student/work/ex260_ex264_frontend_smul_order_start_refine_20260609_0604/ex263/aigs/ex263_smul_baugh_wooley_wallace_rev_hcla2_abc_g_aig.aig,1,1,1,364,26,9464,6840,1.383626,1,0,0.532,semantic_signed_mul_exact,exact signed low7 * signed high7 over 16384 inputs; source=baugh_wooley_wallace_rev_hcla2; flow=abc_g_aig
ex263,ex263_smul_baugh_wooley_wallace_rev_hcla2_wreduce_abc_g_aig,signed low7_high7:a*b,baugh_wooley_wallace_rev_hcla2+wreduce_abc_g_aig,student/work/ex260_ex264_frontend_smul_order_start_refine_20260609_0604/ex263/verilog/ex263_smul_baugh_wooley_wallace_rev_hcla2.v,student/work/ex260_ex264_frontend_smul_order_start_refine_20260609_0604/ex263/aigs/ex263_smul_baugh_wooley_wallace_rev_hcla2_wreduce_abc_g_aig.aig,1,1,1,364,26,9464,6840,1.383626,1,0,0.554,semantic_signed_mul_exact,exact signed low7 * signed high7 over 16384 inputs; source=baugh_wooley_wallace_rev_hcla2; flow=wreduce_abc_g_aig
ex263,ex263_smul_baugh_wooley_wallace_rev_hcla2_synth_preset_d13,signed low7_high7:a*b,baugh_wooley_wallace_rev_hcla2+synth_preset_d13,student/work/ex260_ex264_frontend_smul_order_start_refine_20260609_0604/ex263/verilog/ex263_smul_baugh_wooley_wallace_rev_hcla2.v,student/work/ex260_ex264_frontend_smul_order_start_refine_20260609_0604/ex263/aigs/ex263_smul_baugh_wooley_wallace_rev_hcla2_synth_preset_d13.aig,1,1,1,356,28,9968,6840,1.457310,1,0,0.667,semantic_signed_mul_exact,exact signed low7 * signed high7 over 16384 inputs; source=baugh_wooley_wallace_rev_hcla2; flow=synth_preset_d13
ex263,ex263_smul_baugh_wooley_wallace_rev_hcla6_abc_g_aig,signed low7_high7:a*b,baugh_wooley_wallace_rev_hcla6+abc_g_aig,student/work/ex260_ex264_frontend_smul_order_start_refine_20260609_0604/ex263/verilog/ex263_smul_baugh_wooley_wallace_rev_hcla6.v,student/work/ex260_ex264_frontend_smul_order_start_refine_20260609_0604/ex263/aigs/ex263_smul_baugh_wooley_wallace_rev_hcla6_abc_g_aig.aig,1,1,1,365,26,9490,6840,1.387427,1,0,0.507,semantic_signed_mul_exact,exact signed low7 * signed high7 over 16384 inputs; source=baugh_wooley_wallace_rev_hcla6; flow=abc_g_aig
ex263,ex263_smul_baugh_wooley_wallace_rev_hcla6_wreduce_abc_g_aig,signed low7_high7:a*b,baugh_wooley_wallace_rev_hcla6+wreduce_abc_g_aig,student/work/ex260_ex264_frontend_smul_order_start_refine_20260609_0604/ex263/verilog/ex263_smul_baugh_wooley_wallace_rev_hcla6.v,student/work/ex260_ex264_frontend_smul_order_start_refine_20260609_0604/ex263/aigs/ex263_smul_baugh_wooley_wallace_rev_hcla6_wreduce_abc_g_aig.aig,1,1,1,359,27,9693,6840,1.417105,1,0,0.520,semantic_signed_mul_exact,exact signed low7 * signed high7 over 16384 inputs; source=baugh_wooley_wallace_rev_hcla6; flow=wreduce_abc_g_aig
ex263,ex263_smul_baugh_wooley_wallace_rev_hcla6_synth_preset_d13,signed low7_high7:a*b,baugh_wooley_wallace_rev_hcla6+synth_preset_d13,student/work/ex260_ex264_frontend_smul_order_start_refine_20260609_0604/ex263/verilog/ex263_smul_baugh_wooley_wallace_rev_hcla6.v,student/work/ex260_ex264_frontend_smul_order_start_refine_20260609_0604/ex263/aigs/ex263_smul_baugh_wooley_wallace_rev_hcla6_synth_preset_d13.aig,1,1,1,360,26,9360,6840,1.368421,1,0,0.628,semantic_signed_mul_exact,exact signed low7 * signed high7 over 16384 inputs; source=baugh_wooley_wallace_rev_hcla6; flow=synth_preset_d13
ex263,ex263_smul_baugh_wooley_wallace_outside_hcla2_abc_g_aig,signed low7_high7:a*b,baugh_wooley_wallace_outside_hcla2+abc_g_aig,student/work/ex260_ex264_frontend_smul_order_start_refine_20260609_0604/ex263/verilog/ex263_smul_baugh_wooley_wallace_outside_hcla2.v,student/work/ex260_ex264_frontend_smul_order_start_refine_20260609_0604/ex263/aigs/ex263_smul_baugh_wooley_wallace_outside_hcla2_abc_g_aig.aig,1,1,1,362,25,9050,6840,1.323099,1,0,0.543,semantic_signed_mul_exact,exact signed low7 * signed high7 over 16384 inputs; source=baugh_wooley_wallace_outside_hcla2; flow=abc_g_aig
ex263,ex263_smul_baugh_wooley_wallace_outside_hcla2_wreduce_abc_g_aig,signed low7_high7:a*b,baugh_wooley_wallace_outside_hcla2+wreduce_abc_g_aig,student/work/ex260_ex264_frontend_smul_order_start_refine_20260609_0604/ex263/verilog/ex263_smul_baugh_wooley_wallace_outside_hcla2.v,student/work/ex260_ex264_frontend_smul_order_start_refine_20260609_0604/ex263/aigs/ex263_smul_baugh_wooley_wallace_outside_hcla2_wreduce_abc_g_aig.aig,1,1,1,362,25,9050,6840,1.323099,1,0,0.530,semantic_signed_mul_exact,exact signed low7 * signed high7 over 16384 inputs; source=baugh_wooley_wallace_outside_hcla2; flow=wreduce_abc_g_aig
