case,candidate_id,equivalent,area,delay,adp,aig_path,notes
ex260,ex260_smul_baugh_wooley_wallace_rev_hcla2_abc_g_aig,1,88,14,1232,student/work/ex260_ex264_frontend_smul_order_start_refine_20260609_0604/ex260/aigs/ex260_smul_baugh_wooley_wallace_rev_hcla2_abc_g_aig.aig,exact signed low4 * signed high4 over 256 inputs; source=baugh_wooley_wallace_rev_hcla2; flow=abc_g_aig
ex263,ex263_smul_baugh_wooley_wallace_rev_hcla2_wreduce_abc_g_aig,1,364,26,9464,student/work/ex260_ex264_frontend_smul_order_start_refine_20260609_0604/ex263/aigs/ex263_smul_baugh_wooley_wallace_rev_hcla2_wreduce_abc_g_aig.aig,exact signed low7 * signed high7 over 16384 inputs; source=baugh_wooley_wallace_rev_hcla2; flow=wreduce_abc_g_aig
ex263,ex263_smul_baugh_wooley_wallace_rev_hcla2_synth_preset_d13,1,356,28,9968,student/work/ex260_ex264_frontend_smul_order_start_refine_20260609_0604/ex263/aigs/ex263_smul_baugh_wooley_wallace_rev_hcla2_synth_preset_d13.aig,exact signed low7 * signed high7 over 16384 inputs; source=baugh_wooley_wallace_rev_hcla2; flow=synth_preset_d13
ex263,ex263_smul_baugh_wooley_wallace_rev_hcla6_abc_g_aig,1,365,26,9490,student/work/ex260_ex264_frontend_smul_order_start_refine_20260609_0604/ex263/aigs/ex263_smul_baugh_wooley_wallace_rev_hcla6_abc_g_aig.aig,exact signed low7 * signed high7 over 16384 inputs; source=baugh_wooley_wallace_rev_hcla6; flow=abc_g_aig
ex263,ex263_smul_baugh_wooley_wallace_rev_hcla6_wreduce_abc_g_aig,1,359,27,9693,student/work/ex260_ex264_frontend_smul_order_start_refine_20260609_0604/ex263/aigs/ex263_smul_baugh_wooley_wallace_rev_hcla6_wreduce_abc_g_aig.aig,exact signed low7 * signed high7 over 16384 inputs; source=baugh_wooley_wallace_rev_hcla6; flow=wreduce_abc_g_aig
ex263,ex263_smul_baugh_wooley_wallace_rev_hcla6_synth_preset_d13,1,360,26,9360,student/work/ex260_ex264_frontend_smul_order_start_refine_20260609_0604/ex263/aigs/ex263_smul_baugh_wooley_wallace_rev_hcla6_synth_preset_d13.aig,exact signed low7 * signed high7 over 16384 inputs; source=baugh_wooley_wallace_rev_hcla6; flow=synth_preset_d13
ex263,ex263_smul_baugh_wooley_wallace_outside_hcla2_abc_g_aig,1,362,25,9050,student/work/ex260_ex264_frontend_smul_order_start_refine_20260609_0604/ex263/aigs/ex263_smul_baugh_wooley_wallace_outside_hcla2_abc_g_aig.aig,exact signed low7 * signed high7 over 16384 inputs; source=baugh_wooley_wallace_outside_hcla2; flow=abc_g_aig
ex263,ex263_smul_baugh_wooley_wallace_outside_hcla2_wreduce_abc_g_aig,1,362,25,9050,student/work/ex260_ex264_frontend_smul_order_start_refine_20260609_0604/ex263/aigs/ex263_smul_baugh_wooley_wallace_outside_hcla2_wreduce_abc_g_aig.aig,exact signed low7 * signed high7 over 16384 inputs; source=baugh_wooley_wallace_outside_hcla2; flow=wreduce_abc_g_aig
ex263,ex263_smul_baugh_wooley_wallace_outside_hcla2_synth_preset_d13,1,363,26,9438,student/work/ex260_ex264_frontend_smul_order_start_refine_20260609_0604/ex263/aigs/ex263_smul_baugh_wooley_wallace_outside_hcla2_synth_preset_d13.aig,exact signed low7 * signed high7 over 16384 inputs; source=baugh_wooley_wallace_outside_hcla2; flow=synth_preset_d13
ex263,ex263_smul_baugh_wooley_wallace_outside_hcla6_abc_g_aig,1,359,26,9334,student/work/ex260_ex264_frontend_smul_order_start_refine_20260609_0604/ex263/aigs/ex263_smul_baugh_wooley_wallace_outside_hcla6_abc_g_aig.aig,exact signed low7 * signed high7 over 16384 inputs; source=baugh_wooley_wallace_outside_hcla6; flow=abc_g_aig
ex263,ex263_smul_baugh_wooley_wallace_outside_hcla6_wreduce_abc_g_aig,1,359,27,9693,student/work/ex260_ex264_frontend_smul_order_start_refine_20260609_0604/ex263/aigs/ex263_smul_baugh_wooley_wallace_outside_hcla6_wreduce_abc_g_aig.aig,exact signed low7 * signed high7 over 16384 inputs; source=baugh_wooley_wallace_outside_hcla6; flow=wreduce_abc_g_aig
ex263,ex263_smul_baugh_wooley_wallace_outside_hcla6_synth_preset_d13,1,355,27,9585,student/work/ex260_ex264_frontend_smul_order_start_refine_20260609_0604/ex263/aigs/ex263_smul_baugh_wooley_wallace_outside_hcla6_synth_preset_d13.aig,exact signed low7 * signed high7 over 16384 inputs; source=baugh_wooley_wallace_outside_hcla6; flow=synth_preset_d13
ex263,ex263_smul_baugh_wooley_wallace_rev_rhcla2_abc_g_aig,1,365,25,9125,student/work/ex260_ex264_frontend_smul_order_start_refine_20260609_0604/ex263/aigs/ex263_smul_baugh_wooley_wallace_rev_rhcla2_abc_g_aig.aig,exact signed low7 * signed high7 over 16384 inputs; source=baugh_wooley_wallace_rev_rhcla2; flow=abc_g_aig
ex263,ex263_smul_baugh_wooley_wallace_rev_rhcla2_wreduce_abc_g_aig,1,364,26,9464,student/work/ex260_ex264_frontend_smul_order_start_refine_20260609_0604/ex263/aigs/ex263_smul_baugh_wooley_wallace_rev_rhcla2_wreduce_abc_g_aig.aig,exact signed low7 * signed high7 over 16384 inputs; source=baugh_wooley_wallace_rev_rhcla2; flow=wreduce_abc_g_aig
ex263,ex263_smul_baugh_wooley_wallace_rev_rhcla2_synth_preset_d13,1,358,25,8950,student/work/ex260_ex264_frontend_smul_order_start_refine_20260609_0604/ex263/aigs/ex263_smul_baugh_wooley_wallace_rev_rhcla2_synth_preset_d13.aig,exact signed low7 * signed high7 over 16384 inputs; source=baugh_wooley_wallace_rev_rhcla2; flow=synth_preset_d13
ex263,ex263_smul_baugh_wooley_wallace_rev_rhcla6_abc_g_aig,1,364,26,9464,student/work/ex260_ex264_frontend_smul_order_start_refine_20260609_0604/ex263/aigs/ex263_smul_baugh_wooley_wallace_rev_rhcla6_abc_g_aig.aig,exact signed low7 * signed high7 over 16384 inputs; source=baugh_wooley_wallace_rev_rhcla6; flow=abc_g_aig
ex263,ex263_smul_baugh_wooley_wallace_rev_rhcla6_wreduce_abc_g_aig,1,364,26,9464,student/work/ex260_ex264_frontend_smul_order_start_refine_20260609_0604/ex263/aigs/ex263_smul_baugh_wooley_wallace_rev_rhcla6_wreduce_abc_g_aig.aig,exact signed low7 * signed high7 over 16384 inputs; source=baugh_wooley_wallace_rev_rhcla6; flow=wreduce_abc_g_aig
ex263,ex263_smul_baugh_wooley_wallace_rev_rhcla6_synth_preset_d13,1,359,25,8975,student/work/ex260_ex264_frontend_smul_order_start_refine_20260609_0604/ex263/aigs/ex263_smul_baugh_wooley_wallace_rev_rhcla6_synth_preset_d13.aig,exact signed low7 * signed high7 over 16384 inputs; source=baugh_wooley_wallace_rev_rhcla6; flow=synth_preset_d13
ex263,ex263_smul_baugh_wooley_wallace_outside_rhcla2_abc_g_aig,1,364,24,8736,student/work/ex260_ex264_frontend_smul_order_start_refine_20260609_0604/ex263/aigs/ex263_smul_baugh_wooley_wallace_outside_rhcla2_abc_g_aig.aig,exact signed low7 * signed high7 over 16384 inputs; source=baugh_wooley_wallace_outside_rhcla2; flow=abc_g_aig
ex263,ex263_smul_baugh_wooley_wallace_outside_rhcla2_wreduce_abc_g_aig,1,362,25,9050,student/work/ex260_ex264_frontend_smul_order_start_refine_20260609_0604/ex263/aigs/ex263_smul_baugh_wooley_wallace_outside_rhcla2_wreduce_abc_g_aig.aig,exact signed low7 * signed high7 over 16384 inputs; source=baugh_wooley_wallace_outside_rhcla2; flow=wreduce_abc_g_aig
ex263,ex263_smul_baugh_wooley_wallace_outside_rhcla2_synth_preset_d13,1,361,26,9386,student/work/ex260_ex264_frontend_smul_order_start_refine_20260609_0604/ex263/aigs/ex263_smul_baugh_wooley_wallace_outside_rhcla2_synth_preset_d13.aig,exact signed low7 * signed high7 over 16384 inputs; source=baugh_wooley_wallace_outside_rhcla2; flow=synth_preset_d13
ex263,ex263_smul_baugh_wooley_wallace_outside_rhcla6_abc_g_aig,1,362,25,9050,student/work/ex260_ex264_frontend_smul_order_start_refine_20260609_0604/ex263/aigs/ex263_smul_baugh_wooley_wallace_outside_rhcla6_abc_g_aig.aig,exact signed low7 * signed high7 over 16384 inputs; source=baugh_wooley_wallace_outside_rhcla6; flow=abc_g_aig
ex263,ex263_smul_baugh_wooley_wallace_outside_rhcla6_wreduce_abc_g_aig,1,362,25,9050,student/work/ex260_ex264_frontend_smul_order_start_refine_20260609_0604/ex263/aigs/ex263_smul_baugh_wooley_wallace_outside_rhcla6_wreduce_abc_g_aig.aig,exact signed low7 * signed high7 over 16384 inputs; source=baugh_wooley_wallace_outside_rhcla6; flow=wreduce_abc_g_aig
ex263,ex263_smul_baugh_wooley_wallace_outside_rhcla6_synth_preset_d13,1,363,26,9438,student/work/ex260_ex264_frontend_smul_order_start_refine_20260609_0604/ex263/aigs/ex263_smul_baugh_wooley_wallace_outside_rhcla6_synth_preset_d13.aig,exact signed low7 * signed high7 over 16384 inputs; source=baugh_wooley_wallace_outside_rhcla6; flow=synth_preset_d13
ex263,ex263_smul_baugh_wooley_wallace_rev_hcla4_abc_g_aig,1,354,28,9912,student/work/ex260_ex264_frontend_smul_order_start_refine_20260609_0604/ex263/aigs/ex263_smul_baugh_wooley_wallace_rev_hcla4_abc_g_aig.aig,exact signed low7 * signed high7 over 16384 inputs; source=baugh_wooley_wallace_rev_hcla4; flow=abc_g_aig
ex263,ex263_smul_baugh_wooley_wallace_rev_hcla4_wreduce_abc_g_aig,1,354,28,9912,student/work/ex260_ex264_frontend_smul_order_start_refine_20260609_0604/ex263/aigs/ex263_smul_baugh_wooley_wallace_rev_hcla4_wreduce_abc_g_aig.aig,exact signed low7 * signed high7 over 16384 inputs; source=baugh_wooley_wallace_rev_hcla4; flow=wreduce_abc_g_aig
ex263,ex263_smul_baugh_wooley_wallace_rev_hcla4_synth_preset_d13,1,356,28,9968,student/work/ex260_ex264_frontend_smul_order_start_refine_20260609_0604/ex263/aigs/ex263_smul_baugh_wooley_wallace_rev_hcla4_synth_preset_d13.aig,exact signed low7 * signed high7 over 16384 inputs; source=baugh_wooley_wallace_rev_hcla4; flow=synth_preset_d13
ex263,ex263_smul_baugh_wooley_wallace_outside_rhcla4_abc_g_aig,1,359,26,9334,student/work/ex260_ex264_frontend_smul_order_start_refine_20260609_0604/ex263/aigs/ex263_smul_baugh_wooley_wallace_outside_rhcla4_abc_g_aig.aig,exact signed low7 * signed high7 over 16384 inputs; source=baugh_wooley_wallace_outside_rhcla4; flow=abc_g_aig
ex263,ex263_smul_baugh_wooley_wallace_outside_rhcla4_wreduce_abc_g_aig,1,359,26,9334,student/work/ex260_ex264_frontend_smul_order_start_refine_20260609_0604/ex263/aigs/ex263_smul_baugh_wooley_wallace_outside_rhcla4_wreduce_abc_g_aig.aig,exact signed low7 * signed high7 over 16384 inputs; source=baugh_wooley_wallace_outside_rhcla4; flow=wreduce_abc_g_aig
ex263,ex263_smul_baugh_wooley_wallace_outside_rhcla4_synth_preset_d13,1,358,25,8950,student/work/ex260_ex264_frontend_smul_order_start_refine_20260609_0604/ex263/aigs/ex263_smul_baugh_wooley_wallace_outside_rhcla4_synth_preset_d13.aig,exact signed low7 * signed high7 over 16384 inputs; source=baugh_wooley_wallace_outside_rhcla4; flow=synth_preset_d13
ex263,ex263_smul_baugh_wooley_wallace_rev_rhcla3_abc_g_aig,1,360,25,9000,student/work/ex260_ex264_frontend_smul_order_start_refine_20260609_0604/ex263/aigs/ex263_smul_baugh_wooley_wallace_rev_rhcla3_abc_g_aig.aig,exact signed low7 * signed high7 over 16384 inputs; source=baugh_wooley_wallace_rev_rhcla3; flow=abc_g_aig
ex263,ex263_smul_baugh_wooley_wallace_rev_rhcla3_wreduce_abc_g_aig,1,360,25,9000,student/work/ex260_ex264_frontend_smul_order_start_refine_20260609_0604/ex263/aigs/ex263_smul_baugh_wooley_wallace_rev_rhcla3_wreduce_abc_g_aig.aig,exact signed low7 * signed high7 over 16384 inputs; source=baugh_wooley_wallace_rev_rhcla3; flow=wreduce_abc_g_aig
ex263,ex263_smul_baugh_wooley_wallace_rev_rhcla3_synth_preset_d13,1,353,27,9531,student/work/ex260_ex264_frontend_smul_order_start_refine_20260609_0604/ex263/aigs/ex263_smul_baugh_wooley_wallace_rev_rhcla3_synth_preset_d13.aig,exact signed low7 * signed high7 over 16384 inputs; source=baugh_wooley_wallace_rev_rhcla3; flow=synth_preset_d13
ex263,ex263_smul_baugh_wooley_wallace_hcla4_abc_g_aig,1,357,26,9282,student/work/ex260_ex264_frontend_smul_order_start_refine_20260609_0604/ex263/aigs/ex263_smul_baugh_wooley_wallace_hcla4_abc_g_aig.aig,exact signed low7 * signed high7 over 16384 inputs; source=baugh_wooley_wallace_hcla4; flow=abc_g_aig
ex263,ex263_smul_baugh_wooley_wallace_hcla4_wreduce_abc_g_aig,1,357,26,9282,student/work/ex260_ex264_frontend_smul_order_start_refine_20260609_0604/ex263/aigs/ex263_smul_baugh_wooley_wallace_hcla4_wreduce_abc_g_aig.aig,exact signed low7 * signed high7 over 16384 inputs; source=baugh_wooley_wallace_hcla4; flow=wreduce_abc_g_aig
ex263,ex263_smul_baugh_wooley_wallace_hcla4_synth_preset_d13,1,359,26,9334,student/work/ex260_ex264_frontend_smul_order_start_refine_20260609_0604/ex263/aigs/ex263_smul_baugh_wooley_wallace_hcla4_synth_preset_d13.aig,exact signed low7 * signed high7 over 16384 inputs; source=baugh_wooley_wallace_hcla4; flow=synth_preset_d13
ex264,ex264_smul_baugh_wooley_wallace_rev_hcla2_abc_g_aig,1,481,28,13468,student/work/ex260_ex264_frontend_smul_order_start_refine_20260609_0604/ex264/aigs/ex264_smul_baugh_wooley_wallace_rev_hcla2_abc_g_aig.aig,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace_rev_hcla2; flow=abc_g_aig
ex264,ex264_smul_baugh_wooley_wallace_rev_hcla2_wreduce_abc_g_aig,1,485,28,13580,student/work/ex260_ex264_frontend_smul_order_start_refine_20260609_0604/ex264/aigs/ex264_smul_baugh_wooley_wallace_rev_hcla2_wreduce_abc_g_aig.aig,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace_rev_hcla2; flow=wreduce_abc_g_aig
ex264,ex264_smul_baugh_wooley_wallace_rev_hcla2_synth_preset_d13,1,482,28,13496,student/work/ex260_ex264_frontend_smul_order_start_refine_20260609_0604/ex264/aigs/ex264_smul_baugh_wooley_wallace_rev_hcla2_synth_preset_d13.aig,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace_rev_hcla2; flow=synth_preset_d13
ex264,ex264_smul_baugh_wooley_wallace_rev_hcla6_abc_g_aig,1,486,27,13122,student/work/ex260_ex264_frontend_smul_order_start_refine_20260609_0604/ex264/aigs/ex264_smul_baugh_wooley_wallace_rev_hcla6_abc_g_aig.aig,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace_rev_hcla6; flow=abc_g_aig
ex264,ex264_smul_baugh_wooley_wallace_rev_hcla6_wreduce_abc_g_aig,1,485,29,14065,student/work/ex260_ex264_frontend_smul_order_start_refine_20260609_0604/ex264/aigs/ex264_smul_baugh_wooley_wallace_rev_hcla6_wreduce_abc_g_aig.aig,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace_rev_hcla6; flow=wreduce_abc_g_aig
ex264,ex264_smul_baugh_wooley_wallace_rev_hcla6_synth_preset_d13,1,489,29,14181,student/work/ex260_ex264_frontend_smul_order_start_refine_20260609_0604/ex264/aigs/ex264_smul_baugh_wooley_wallace_rev_hcla6_synth_preset_d13.aig,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace_rev_hcla6; flow=synth_preset_d13
ex264,ex264_smul_baugh_wooley_wallace_outside_hcla2_abc_g_aig,1,490,28,13720,student/work/ex260_ex264_frontend_smul_order_start_refine_20260609_0604/ex264/aigs/ex264_smul_baugh_wooley_wallace_outside_hcla2_abc_g_aig.aig,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace_outside_hcla2; flow=abc_g_aig
ex264,ex264_smul_baugh_wooley_wallace_outside_hcla2_wreduce_abc_g_aig,1,494,27,13338,student/work/ex260_ex264_frontend_smul_order_start_refine_20260609_0604/ex264/aigs/ex264_smul_baugh_wooley_wallace_outside_hcla2_wreduce_abc_g_aig.aig,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace_outside_hcla2; flow=wreduce_abc_g_aig
ex264,ex264_smul_baugh_wooley_wallace_outside_hcla2_synth_preset_d13,1,491,28,13748,student/work/ex260_ex264_frontend_smul_order_start_refine_20260609_0604/ex264/aigs/ex264_smul_baugh_wooley_wallace_outside_hcla2_synth_preset_d13.aig,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace_outside_hcla2; flow=synth_preset_d13
ex264,ex264_smul_baugh_wooley_wallace_outside_hcla6_abc_g_aig,1,492,27,13284,student/work/ex260_ex264_frontend_smul_order_start_refine_20260609_0604/ex264/aigs/ex264_smul_baugh_wooley_wallace_outside_hcla6_abc_g_aig.aig,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace_outside_hcla6; flow=abc_g_aig
ex264,ex264_smul_baugh_wooley_wallace_outside_hcla6_wreduce_abc_g_aig,1,492,27,13284,student/work/ex260_ex264_frontend_smul_order_start_refine_20260609_0604/ex264/aigs/ex264_smul_baugh_wooley_wallace_outside_hcla6_wreduce_abc_g_aig.aig,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace_outside_hcla6; flow=wreduce_abc_g_aig
ex264,ex264_smul_baugh_wooley_wallace_outside_hcla6_synth_preset_d13,1,493,29,14297,student/work/ex260_ex264_frontend_smul_order_start_refine_20260609_0604/ex264/aigs/ex264_smul_baugh_wooley_wallace_outside_hcla6_synth_preset_d13.aig,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace_outside_hcla6; flow=synth_preset_d13
ex264,ex264_smul_baugh_wooley_wallace_rev_rhcla2_abc_g_aig,1,483,28,13524,student/work/ex260_ex264_frontend_smul_order_start_refine_20260609_0604/ex264/aigs/ex264_smul_baugh_wooley_wallace_rev_rhcla2_abc_g_aig.aig,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace_rev_rhcla2; flow=abc_g_aig
ex264,ex264_smul_baugh_wooley_wallace_rev_rhcla2_wreduce_abc_g_aig,1,485,28,13580,student/work/ex260_ex264_frontend_smul_order_start_refine_20260609_0604/ex264/aigs/ex264_smul_baugh_wooley_wallace_rev_rhcla2_wreduce_abc_g_aig.aig,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace_rev_rhcla2; flow=wreduce_abc_g_aig
ex264,ex264_smul_baugh_wooley_wallace_rev_rhcla2_synth_preset_d13,1,483,28,13524,student/work/ex260_ex264_frontend_smul_order_start_refine_20260609_0604/ex264/aigs/ex264_smul_baugh_wooley_wallace_rev_rhcla2_synth_preset_d13.aig,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace_rev_rhcla2; flow=synth_preset_d13
ex264,ex264_smul_baugh_wooley_wallace_rev_rhcla6_abc_g_aig,1,487,30,14610,student/work/ex260_ex264_frontend_smul_order_start_refine_20260609_0604/ex264/aigs/ex264_smul_baugh_wooley_wallace_rev_rhcla6_abc_g_aig.aig,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace_rev_rhcla6; flow=abc_g_aig
ex264,ex264_smul_baugh_wooley_wallace_rev_rhcla6_wreduce_abc_g_aig,1,487,30,14610,student/work/ex260_ex264_frontend_smul_order_start_refine_20260609_0604/ex264/aigs/ex264_smul_baugh_wooley_wallace_rev_rhcla6_wreduce_abc_g_aig.aig,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace_rev_rhcla6; flow=wreduce_abc_g_aig
ex264,ex264_smul_baugh_wooley_wallace_rev_rhcla6_synth_preset_d13,1,483,30,14490,student/work/ex260_ex264_frontend_smul_order_start_refine_20260609_0604/ex264/aigs/ex264_smul_baugh_wooley_wallace_rev_rhcla6_synth_preset_d13.aig,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace_rev_rhcla6; flow=synth_preset_d13
ex264,ex264_smul_baugh_wooley_wallace_outside_rhcla2_abc_g_aig,1,490,28,13720,student/work/ex260_ex264_frontend_smul_order_start_refine_20260609_0604/ex264/aigs/ex264_smul_baugh_wooley_wallace_outside_rhcla2_abc_g_aig.aig,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace_outside_rhcla2; flow=abc_g_aig
ex264,ex264_smul_baugh_wooley_wallace_outside_rhcla2_wreduce_abc_g_aig,1,492,27,13284,student/work/ex260_ex264_frontend_smul_order_start_refine_20260609_0604/ex264/aigs/ex264_smul_baugh_wooley_wallace_outside_rhcla2_wreduce_abc_g_aig.aig,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace_outside_rhcla2; flow=wreduce_abc_g_aig
ex264,ex264_smul_baugh_wooley_wallace_outside_rhcla2_synth_preset_d13,1,488,27,13176,student/work/ex260_ex264_frontend_smul_order_start_refine_20260609_0604/ex264/aigs/ex264_smul_baugh_wooley_wallace_outside_rhcla2_synth_preset_d13.aig,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace_outside_rhcla2; flow=synth_preset_d13
ex264,ex264_smul_baugh_wooley_wallace_outside_rhcla6_abc_g_aig,1,494,27,13338,student/work/ex260_ex264_frontend_smul_order_start_refine_20260609_0604/ex264/aigs/ex264_smul_baugh_wooley_wallace_outside_rhcla6_abc_g_aig.aig,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace_outside_rhcla6; flow=abc_g_aig
ex264,ex264_smul_baugh_wooley_wallace_outside_rhcla6_wreduce_abc_g_aig,1,494,27,13338,student/work/ex260_ex264_frontend_smul_order_start_refine_20260609_0604/ex264/aigs/ex264_smul_baugh_wooley_wallace_outside_rhcla6_wreduce_abc_g_aig.aig,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace_outside_rhcla6; flow=wreduce_abc_g_aig
ex264,ex264_smul_baugh_wooley_wallace_outside_rhcla6_synth_preset_d13,1,488,28,13664,student/work/ex260_ex264_frontend_smul_order_start_refine_20260609_0604/ex264/aigs/ex264_smul_baugh_wooley_wallace_outside_rhcla6_synth_preset_d13.aig,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace_outside_rhcla6; flow=synth_preset_d13
ex264,ex264_smul_baugh_wooley_wallace_rev_hcla4_abc_g_aig,1,492,27,13284,student/work/ex260_ex264_frontend_smul_order_start_refine_20260609_0604/ex264/aigs/ex264_smul_baugh_wooley_wallace_rev_hcla4_abc_g_aig.aig,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace_rev_hcla4; flow=abc_g_aig
ex264,ex264_smul_baugh_wooley_wallace_rev_hcla4_wreduce_abc_g_aig,1,491,28,13748,student/work/ex260_ex264_frontend_smul_order_start_refine_20260609_0604/ex264/aigs/ex264_smul_baugh_wooley_wallace_rev_hcla4_wreduce_abc_g_aig.aig,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace_rev_hcla4; flow=wreduce_abc_g_aig
ex264,ex264_smul_baugh_wooley_wallace_rev_hcla4_synth_preset_d13,1,481,28,13468,student/work/ex260_ex264_frontend_smul_order_start_refine_20260609_0604/ex264/aigs/ex264_smul_baugh_wooley_wallace_rev_hcla4_synth_preset_d13.aig,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace_rev_hcla4; flow=synth_preset_d13
ex264,ex264_smul_baugh_wooley_wallace_outside_rhcla4_abc_g_aig,1,489,27,13203,student/work/ex260_ex264_frontend_smul_order_start_refine_20260609_0604/ex264/aigs/ex264_smul_baugh_wooley_wallace_outside_rhcla4_abc_g_aig.aig,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace_outside_rhcla4; flow=abc_g_aig
ex264,ex264_smul_baugh_wooley_wallace_outside_rhcla4_wreduce_abc_g_aig,1,494,27,13338,student/work/ex260_ex264_frontend_smul_order_start_refine_20260609_0604/ex264/aigs/ex264_smul_baugh_wooley_wallace_outside_rhcla4_wreduce_abc_g_aig.aig,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace_outside_rhcla4; flow=wreduce_abc_g_aig
ex264,ex264_smul_baugh_wooley_wallace_outside_rhcla4_synth_preset_d13,1,490,28,13720,student/work/ex260_ex264_frontend_smul_order_start_refine_20260609_0604/ex264/aigs/ex264_smul_baugh_wooley_wallace_outside_rhcla4_synth_preset_d13.aig,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace_outside_rhcla4; flow=synth_preset_d13
ex264,ex264_smul_baugh_wooley_wallace_rev_rhcla3_abc_g_aig,1,486,30,14580,student/work/ex260_ex264_frontend_smul_order_start_refine_20260609_0604/ex264/aigs/ex264_smul_baugh_wooley_wallace_rev_rhcla3_abc_g_aig.aig,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace_rev_rhcla3; flow=abc_g_aig
ex264,ex264_smul_baugh_wooley_wallace_rev_rhcla3_wreduce_abc_g_aig,1,492,27,13284,student/work/ex260_ex264_frontend_smul_order_start_refine_20260609_0604/ex264/aigs/ex264_smul_baugh_wooley_wallace_rev_rhcla3_wreduce_abc_g_aig.aig,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace_rev_rhcla3; flow=wreduce_abc_g_aig
ex264,ex264_smul_baugh_wooley_wallace_rev_rhcla3_synth_preset_d13,1,487,27,13149,student/work/ex260_ex264_frontend_smul_order_start_refine_20260609_0604/ex264/aigs/ex264_smul_baugh_wooley_wallace_rev_rhcla3_synth_preset_d13.aig,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace_rev_rhcla3; flow=synth_preset_d13
ex264,ex264_smul_baugh_wooley_wallace_hcla4_abc_g_aig,1,488,28,13664,student/work/ex260_ex264_frontend_smul_order_start_refine_20260609_0604/ex264/aigs/ex264_smul_baugh_wooley_wallace_hcla4_abc_g_aig.aig,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace_hcla4; flow=abc_g_aig
ex264,ex264_smul_baugh_wooley_wallace_hcla4_wreduce_abc_g_aig,1,489,28,13692,student/work/ex260_ex264_frontend_smul_order_start_refine_20260609_0604/ex264/aigs/ex264_smul_baugh_wooley_wallace_hcla4_wreduce_abc_g_aig.aig,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace_hcla4; flow=wreduce_abc_g_aig
ex264,ex264_smul_baugh_wooley_wallace_hcla4_synth_preset_d13,1,489,27,13203,student/work/ex260_ex264_frontend_smul_order_start_refine_20260609_0604/ex264/aigs/ex264_smul_baugh_wooley_wallace_hcla4_synth_preset_d13.aig,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace_hcla4; flow=synth_preset_d13
