case,input_width,input_order,output_order,lookahead,best_exact_output_prefix,worst_conflicts,majority_match_ratio,prefix_conflicts_keys,input_order_bits,output_order_bits
ex288,15,onehot_slot,natural,4,0,16343,0.540721,1:5:32:32;2:6:64:64;3:7:128:128;4:8:256:256;5:9:512:512;6:10:1024:1024;7:11:2048:2048;8:12:4096:4096;9:13:8192:8192;10:14:16343:16384;11:15:0:32768;12:15:0:32768;13:15:0:32768;14:15:0:32768;15:15:0:32768,12:8:9:11:3:10:13:14:2:6:7:4:5:1:0,0:1:2:3:4:5:6:7:8:9:10:11:12:13:14
ex288,15,onehot_slot,natural,6,0,16242,0.673291,1:7:128:128;2:8:256:256;3:9:512:512;4:10:1024:1024;5:11:2048:2048;6:12:4092:4096;7:13:8188:8192;8:14:16242:16384;9:15:0:32768;10:15:0:32768;11:15:0:32768;12:15:0:32768;13:15:0:32768;14:15:0:32768;15:15:0:32768,12:8:9:11:3:10:13:14:2:6:7:4:5:1:0,0:1:2:3:4:5:6:7:8:9:10:11:12:13:14
ex288,15,onehot_slot,reverse,0,0,16372,0.261117,1:1:2:2;2:2:4:4;3:3:8:8;4:4:16:16;5:5:32:32;6:6:64:64;7:7:128:128;8:8:256:256;9:9:512:512;10:10:1024:1024;11:11:2048:2048;12:12:4096:4096;13:13:8192:8192;14:14:16372:16384;15:15:0:32768,12:8:9:11:3:10:13:14:2:6:7:4:5:1:0,14:13:12:11:10:9:8:7:6:5:4:3:2:1:0
ex288,15,onehot_slot,reverse,1,0,16363,0.332452,1:2:4:4;2:3:8:8;3:4:16:16;4:5:32:32;5:6:64:64;6:7:128:128;7:8:256:256;8:9:512:512;9:10:1024:1024;10:11:2048:2048;11:12:4096:4096;12:13:8192:8192;13:14:16363:16384;14:15:0:32768;15:15:0:32768,12:8:9:11:3:10:13:14:2:6:7:4:5:1:0,14:13:12:11:10:9:8:7:6:5:4:3:2:1:0
ex288,15,onehot_slot,reverse,2,0,16360,0.402954,1:3:8:8;2:4:16:16;3:5:32:32;4:6:64:64;5:7:128:128;6:8:256:256;7:9:512:512;8:10:1024:1024;9:11:2048:2048;10:12:4096:4096;11:13:8192:8192;12:14:16360:16384;13:15:0:32768;14:15:0:32768;15:15:0:32768,12:8:9:11:3:10:13:14:2:6:7:4:5:1:0,14:13:12:11:10:9:8:7:6:5:4:3:2:1:0
ex288,15,onehot_slot,reverse,3,0,16355,0.472412,1:4:16:16;2:5:32:32;3:6:64:64;4:7:128:128;5:8:256:256;6:9:512:512;7:10:1024:1024;8:11:2048:2048;9:12:4096:4096;10:13:8192:8192;11:14:16355:16384;12:15:0:32768;13:15:0:32768;14:15:0:32768;15:15:0:32768,12:8:9:11:3:10:13:14:2:6:7:4:5:1:0,14:13:12:11:10:9:8:7:6:5:4:3:2:1:0
ex288,15,onehot_slot,reverse,4,0,16349,0.540493,1:5:32:32;2:6:64:64;3:7:128:128;4:8:256:256;5:9:512:512;6:10:1024:1024;7:11:2048:2048;8:12:4096:4096;9:13:8190:8192;10:14:16349:16384;11:15:0:32768;12:15:0:32768;13:15:0:32768;14:15:0:32768;15:15:0:32768,12:8:9:11:3:10:13:14:2:6:7:4:5:1:0,14:13:12:11:10:9:8:7:6:5:4:3:2:1:0
ex288,15,onehot_slot,reverse,6,0,16250,0.672532,1:7:128:128;2:8:256:256;3:9:512:512;4:10:1024:1024;5:11:2048:2048;6:12:4095:4096;7:13:8184:8192;8:14:16250:16384;9:15:0:32768;10:15:0:32768;11:15:0:32768;12:15:0:32768;13:15:0:32768;14:15:0:32768;15:15:0:32768,12:8:9:11:3:10:13:14:2:6:7:4:5:1:0,14:13:12:11:10:9:8:7:6:5:4:3:2:1:0
ex288,15,onehot_slot,center,0,0,16372,0.262278,1:1:2:2;2:2:4:4;3:3:8:8;4:4:16:16;5:5:32:32;6:6:64:64;7:7:128:128;8:8:256:256;9:9:512:512;10:10:1024:1024;11:11:2048:2048;12:12:4096:4096;13:13:8192:8192;14:14:16372:16384;15:15:0:32768,12:8:9:11:3:10:13:14:2:6:7:4:5:1:0,7:6:8:5:9:4:10:3:11:2:12:1:13:0:14
ex288,15,onehot_slot,center,1,0,16360,0.331207,1:2:4:4;2:3:8:8;3:4:16:16;4:5:32:32;5:6:64:64;6:7:128:128;7:8:256:256;8:9:512:512;9:10:1024:1024;10:11:2048:2048;11:12:4096:4096;12:13:8192:8192;13:14:16360:16384;14:15:0:32768;15:15:0:32768,12:8:9:11:3:10:13:14:2:6:7:4:5:1:0,7:6:8:5:9:4:10:3:11:2:12:1:13:0:14
ex288,15,onehot_slot,center,2,0,16360,0.398694,1:3:8:8;2:4:16:16;3:5:32:32;4:6:64:64;5:7:128:128;6:8:256:256;7:9:512:512;8:10:1024:1024;9:11:2048:2048;10:12:4096:4096;11:13:8192:8192;12:14:16360:16384;13:15:0:32768;14:15:0:32768;15:15:0:32768,12:8:9:11:3:10:13:14:2:6:7:4:5:1:0,7:6:8:5:9:4:10:3:11:2:12:1:13:0:14
ex288,15,onehot_slot,center,3,0,16333,0.467841,1:4:16:16;2:5:32:32;3:6:64:64;4:7:128:128;5:8:256:256;6:9:512:512;7:10:1024:1024;8:11:2048:2048;9:12:4096:4096;10:13:8192:8192;11:14:16333:16384;12:15:0:32768;13:15:0:32768;14:15:0:32768;15:15:0:32768,12:8:9:11:3:10:13:14:2:6:7:4:5:1:0,7:6:8:5:9:4:10:3:11:2:12:1:13:0:14
ex288,15,onehot_slot,center,4,0,16305,0.537852,1:5:32:32;2:6:64:64;3:7:128:128;4:8:256:256;5:9:512:512;6:10:1024:1024;7:11:2048:2048;8:12:4096:4096;9:13:8191:8192;10:14:16305:16384;11:15:0:32768;12:15:0:32768;13:15:0:32768;14:15:0:32768;15:15:0:32768,12:8:9:11:3:10:13:14:2:6:7:4:5:1:0,7:6:8:5:9:4:10:3:11:2:12:1:13:0:14
ex288,15,onehot_slot,center,6,0,16224,0.667478,1:7:128:128;2:8:256:256;3:9:512:512;4:10:1024:1024;5:11:2048:2048;6:12:4096:4096;7:13:8190:8192;8:14:16224:16384;9:15:0:32768;10:15:0:32768;11:15:0:32768;12:15:0:32768;13:15:0:32768;14:15:0:32768;15:15:0:32768,12:8:9:11:3:10:13:14:2:6:7:4:5:1:0,7:6:8:5:9:4:10:3:11:2:12:1:13:0:14
ex288,15,onehot_slot,onehot_slot,0,0,16372,0.271218,1:1:2:2;2:2:4:4;3:3:8:8;4:4:16:16;5:5:32:32;6:6:64:64;7:7:128:128;8:8:256:256;9:9:512:512;10:10:1024:1024;11:11:2048:2048;12:12:4096:4096;13:13:8192:8192;14:14:16372:16384;15:15:0:32768,12:8:9:11:3:10:13:14:2:6:7:4:5:1:0,12:8:9:11:3:10:13:14:2:6:7:4:5:1:0
ex288,15,onehot_slot,onehot_slot,1,0,16363,0.341431,1:2:4:4;2:3:8:8;3:4:16:16;4:5:32:32;5:6:64:64;6:7:128:128;7:8:256:256;8:9:512:512;9:10:1024:1024;10:11:2048:2048;11:12:4096:4096;12:13:8192:8192;13:14:16363:16384;14:15:0:32768;15:15:0:32768,12:8:9:11:3:10:13:14:2:6:7:4:5:1:0,12:8:9:11:3:10:13:14:2:6:7:4:5:1:0
ex288,15,onehot_slot,onehot_slot,2,0,16362,0.411355,1:3:8:8;2:4:16:16;3:5:32:32;4:6:64:64;5:7:128:128;6:8:256:256;7:9:512:512;8:10:1024:1024;9:11:2048:2048;10:12:4096:4096;11:13:8192:8192;12:14:16362:16384;13:15:0:32768;14:15:0:32768;15:15:0:32768,12:8:9:11:3:10:13:14:2:6:7:4:5:1:0,12:8:9:11:3:10:13:14:2:6:7:4:5:1:0
ex288,15,onehot_slot,onehot_slot,3,0,16349,0.477983,1:4:16:16;2:5:32:32;3:6:64:64;4:7:128:128;5:8:256:256;6:9:512:512;7:10:1024:1024;8:11:2048:2048;9:12:4096:4096;10:13:8192:8192;11:14:16349:16384;12:15:0:32768;13:15:0:32768;14:15:0:32768;15:15:0:32768,12:8:9:11:3:10:13:14:2:6:7:4:5:1:0,12:8:9:11:3:10:13:14:2:6:7:4:5:1:0
ex288,15,onehot_slot,onehot_slot,4,0,16284,0.543636,1:5:32:32;2:6:64:64;3:7:128:128;4:8:256:256;5:9:512:512;6:10:1024:1024;7:11:2048:2048;8:12:4096:4096;9:13:8190:8192;10:14:16284:16384;11:15:0:32768;12:15:0:32768;13:15:0:32768;14:15:0:32768;15:15:0:32768,12:8:9:11:3:10:13:14:2:6:7:4:5:1:0,12:8:9:11:3:10:13:14:2:6:7:4:5:1:0
ex288,15,onehot_slot,onehot_slot,6,0,16187,0.670005,1:7:128:128;2:8:256:256;3:9:512:512;4:10:1024:1024;5:11:2048:2048;6:12:4096:4096;7:13:8189:8192;8:14:16187:16384;9:15:0:32768;10:15:0:32768;11:15:0:32768;12:15:0:32768;13:15:0:32768;14:15:0:32768;15:15:0:32768,12:8:9:11:3:10:13:14:2:6:7:4:5:1:0,12:8:9:11:3:10:13:14:2:6:7:4:5:1:0
