domain,bundle,bundle_type,case,candidate_id,artifact_role,file_type,new_path,sha256,source_path,source_csv,source_run,source_priority,method_signature,area,delay,adp,reference_adp,is_current_best,selection_reason
integer,ex255_ex279_backend_candidates_20260614_2011,backend_candidates,ex260,ex260_current_frontend_replay_post_dch,backend_start_diverse_noncurrent,aig,student/new_seeds/integer/ex255_ex279_backend_candidates_20260614_2011/ex260/aigs/ex260_current_frontend_replay_post_dch.aig,2c5eba6523a82e3089953027cd7fabf1383345b7dc81780fc55f11f473aec822,student/work/ex200_ex299_frontend_parallel_shared_20260612_1422/integer-agent/ex260/aigs/ex260_current_frontend_replay_post_dch.aig,student/frontend_campaigns/campaigns/ex200_ex299_frontend_parallel_shared_20260612_1422/agent_shards/integer-agent/candidates.csv,ex200_ex299_frontend_parallel_shared_20260612_1422,3,ex260|current_best_frontend_source_may_need_a_fixed_post-synthesis_rewrite|Baugh-Wooley_reverse_hCLA4_replay_from_current_frontend_best|existing_shared_signed_partial_products_and_hCLA_final_carry|post_dch|signed_low4_high4_multiply|full_product_word,88,13,1144,657,0,backend_start_diverse_noncurrent
integer,ex255_ex279_backend_candidates_20260614_2011,backend_candidates,ex260,ex260_current_frontend_replay_post_dch,backend_start_diverse_noncurrent,metadata,student/new_seeds/integer/ex255_ex279_backend_candidates_20260614_2011/ex260/metadata/ex260_current_frontend_replay_post_dch.json,4367b17e80e25ba296c42bfa54bda06e32c19aff683ac4d8cdec41399634e0f8,,student/frontend_campaigns/campaigns/ex200_ex299_frontend_parallel_shared_20260612_1422/agent_shards/integer-agent/candidates.csv,ex200_ex299_frontend_parallel_shared_20260612_1422,3,ex260|current_best_frontend_source_may_need_a_fixed_post-synthesis_rewrite|Baugh-Wooley_reverse_hCLA4_replay_from_current_frontend_best|existing_shared_signed_partial_products_and_hCLA_final_carry|post_dch|signed_low4_high4_multiply|full_product_word,88,13,1144,657,0,backend_start_diverse_noncurrent
integer,ex255_ex279_backend_candidates_20260614_2011,backend_candidates,ex260,ex260_r69_mined_current_bw_rev_hcla4,backend_start_diverse_noncurrent,verilog,student/new_seeds/integer/ex255_ex279_backend_candidates_20260614_2011/ex260/verilog/ex260_r69_mined_current_bw_rev_hcla4.v,490c9b2725e24a83e931bab323e3560b326002f2244368abda3db1291bb1aa20,student/work/frontend_source_parallel_round69_20260613_1204/sub-fp16-int-source-r69/ex260/verilog/ex260_r69_mined_current_bw_rev_hcla4.v,student/frontend_campaigns/campaigns/frontend_source_parallel_round69_20260613_1204/agent_shards/sub-fp16-int-source-r69/candidates.csv,frontend_source_parallel_round69_20260613_1204,3,ex260|current_best_source_checkpoint|copy_preserving_current_source|mined_baugh_wooley_rev_hcla4|copied_current_frontend_aig|signed_low4_high4_multiply|product_word,88,13,1144,657,0,backend_start_diverse_noncurrent
integer,ex255_ex279_backend_candidates_20260614_2011,backend_candidates,ex260,ex260_r69_mined_current_bw_rev_hcla4,backend_start_diverse_noncurrent,aig,student/new_seeds/integer/ex255_ex279_backend_candidates_20260614_2011/ex260/aigs/ex260_r69_mined_current_bw_rev_hcla4.aig,c931d6a6c2002dce2e89d724eea78e7eec802326810aac33d73fda21449d911f,student/work/frontend_source_parallel_round69_20260613_1204/sub-fp16-int-source-r69/ex260/aigs/ex260_r69_mined_current_bw_rev_hcla4.aig,student/frontend_campaigns/campaigns/frontend_source_parallel_round69_20260613_1204/agent_shards/sub-fp16-int-source-r69/candidates.csv,frontend_source_parallel_round69_20260613_1204,3,ex260|current_best_source_checkpoint|copy_preserving_current_source|mined_baugh_wooley_rev_hcla4|copied_current_frontend_aig|signed_low4_high4_multiply|product_word,88,13,1144,657,0,backend_start_diverse_noncurrent
integer,ex255_ex279_backend_candidates_20260614_2011,backend_candidates,ex260,ex260_r69_mined_current_bw_rev_hcla4,backend_start_diverse_noncurrent,metadata,student/new_seeds/integer/ex255_ex279_backend_candidates_20260614_2011/ex260/metadata/ex260_r69_mined_current_bw_rev_hcla4.json,fec1cac2e903488cf0c92541dc42f79a18f4c7a274a60dc49ce95f9b24ef19fd,,student/frontend_campaigns/campaigns/frontend_source_parallel_round69_20260613_1204/agent_shards/sub-fp16-int-source-r69/candidates.csv,frontend_source_parallel_round69_20260613_1204,3,ex260|current_best_source_checkpoint|copy_preserving_current_source|mined_baugh_wooley_rev_hcla4|copied_current_frontend_aig|signed_low4_high4_multiply|product_word,88,13,1144,657,0,backend_start_diverse_noncurrent
integer,ex255_ex279_backend_candidates_20260614_2011,backend_candidates,ex260,ex260_r26_signed_mul_baugh_wooley_wallace_rev_hcla4_abc_g_gates,backend_start_diverse_noncurrent,verilog,student/new_seeds/integer/ex255_ex279_backend_candidates_20260614_2011/ex260/verilog/ex260_r26_signed_mul_baugh_wooley_wallace_rev_hcla4_abc_g_gates.v,387e1acb8fa400fe2524f00878f8e2d0a8e51a4cbd6e2624c380e46c473a0f38,student/work/ex200_ex299_frontend_refgap_round26_20260613_0539/mixed-r26/ex260/verilog/ex260_r26_signed_mul_baugh_wooley_wallace_rev_hcla4.v,student/frontend_campaigns/campaigns/ex200_ex299_frontend_refgap_round26_20260613_0539/agent_shards/mixed-r26/candidates.csv,ex200_ex299_frontend_refgap_round26_20260613_0539,3,ex260|signed_multiplier_current_source_gateflow|current reverse Baugh-Wooley hCLA4 source under gate-set flow|shared signed partial products and hCLA final merge|abc_g_gates|signed_low4_high4_multiply|product word,90,13,1170,657,0,backend_start_diverse_noncurrent
integer,ex255_ex279_backend_candidates_20260614_2011,backend_candidates,ex260,ex260_r26_signed_mul_baugh_wooley_wallace_rev_hcla4_abc_g_gates,backend_start_diverse_noncurrent,aig,student/new_seeds/integer/ex255_ex279_backend_candidates_20260614_2011/ex260/aigs/ex260_r26_signed_mul_baugh_wooley_wallace_rev_hcla4_abc_g_gates.aig,cc60f023331420e8ad139eb9152ae658b361b35fe9b5e101299d7d1d21f1d2e0,student/work/ex200_ex299_frontend_refgap_round26_20260613_0539/mixed-r26/ex260/aigs/ex260_r26_signed_mul_baugh_wooley_wallace_rev_hcla4_abc_g_gates.aig,student/frontend_campaigns/campaigns/ex200_ex299_frontend_refgap_round26_20260613_0539/agent_shards/mixed-r26/candidates.csv,ex200_ex299_frontend_refgap_round26_20260613_0539,3,ex260|signed_multiplier_current_source_gateflow|current reverse Baugh-Wooley hCLA4 source under gate-set flow|shared signed partial products and hCLA final merge|abc_g_gates|signed_low4_high4_multiply|product word,90,13,1170,657,0,backend_start_diverse_noncurrent
integer,ex255_ex279_backend_candidates_20260614_2011,backend_candidates,ex260,ex260_r26_signed_mul_baugh_wooley_wallace_rev_hcla4_abc_g_gates,backend_start_diverse_noncurrent,metadata,student/new_seeds/integer/ex255_ex279_backend_candidates_20260614_2011/ex260/metadata/ex260_r26_signed_mul_baugh_wooley_wallace_rev_hcla4_abc_g_gates.json,bf5fe3c8dbd321cea1af2ad3a2adb17829bcc649fee234e6c931978e0be298b3,,student/frontend_campaigns/campaigns/ex200_ex299_frontend_refgap_round26_20260613_0539/agent_shards/mixed-r26/candidates.csv,ex200_ex299_frontend_refgap_round26_20260613_0539,3,ex260|signed_multiplier_current_source_gateflow|current reverse Baugh-Wooley hCLA4 source under gate-set flow|shared signed partial products and hCLA final merge|abc_g_gates|signed_low4_high4_multiply|product word,90,13,1170,657,0,backend_start_diverse_noncurrent
integer,ex255_ex279_backend_candidates_20260614_2011,backend_candidates,ex260,ex260_smul_ex260_rev_hcla4_qmc_hi2_synth_preset_d13,backend_start_diverse_noncurrent,verilog,student/new_seeds/integer/ex255_ex279_backend_candidates_20260614_2011/ex260/verilog/ex260_smul_ex260_rev_hcla4_qmc_hi2_synth_preset_d13.v,c4857008b63ee23105283cd5cae6f4b0d7d358f2a7fe048c2b0776173a09a4e9,student/work/ex260_frontend_smul_qmc_high_override_20260609_0603/ex260/verilog/ex260_smul_ex260_rev_hcla4_qmc_hi2.v,student/runs/integer/ex260_frontend_smul_qmc_high_override_20260609_0603/results/candidates.csv,ex260_frontend_smul_qmc_high_override_20260609_0603,4,signed low4_high4:a*b,85,14,1190,657,0,backend_start_diverse_noncurrent
integer,ex255_ex279_backend_candidates_20260614_2011,backend_candidates,ex260,ex260_smul_ex260_rev_hcla4_qmc_hi2_synth_preset_d13,backend_start_diverse_noncurrent,aig,student/new_seeds/integer/ex255_ex279_backend_candidates_20260614_2011/ex260/aigs/ex260_smul_ex260_rev_hcla4_qmc_hi2_synth_preset_d13.aig,2adc57d72258d4c23ebe432c7a1dbb91a56115bbce79c67c4afa85c08d487b69,student/work/ex260_frontend_smul_qmc_high_override_20260609_0603/ex260/aigs/ex260_smul_ex260_rev_hcla4_qmc_hi2_synth_preset_d13.aig,student/runs/integer/ex260_frontend_smul_qmc_high_override_20260609_0603/results/candidates.csv,ex260_frontend_smul_qmc_high_override_20260609_0603,4,signed low4_high4:a*b,85,14,1190,657,0,backend_start_diverse_noncurrent
integer,ex255_ex279_backend_candidates_20260614_2011,backend_candidates,ex260,ex260_smul_ex260_rev_hcla4_qmc_hi2_synth_preset_d13,backend_start_diverse_noncurrent,metadata,student/new_seeds/integer/ex255_ex279_backend_candidates_20260614_2011/ex260/metadata/ex260_smul_ex260_rev_hcla4_qmc_hi2_synth_preset_d13.json,69fbb09fa8be386c9423e85aff3966f322c67830d8fc9eaf8fc21f0fe4dcf2ff,,student/runs/integer/ex260_frontend_smul_qmc_high_override_20260609_0603/results/candidates.csv,ex260_frontend_smul_qmc_high_override_20260609_0603,4,signed low4_high4:a*b,85,14,1190,657,0,backend_start_diverse_noncurrent
integer,ex255_ex279_current,current,ex261,ex261_current_frontend_replay_post_dch,current_best,verilog,student/new_seeds/integer/ex255_ex279_current/ex261/verilog/ex261_current_frontend_replay_post_dch.v,a0c8cf86c42d1a6e61bd714a4f0eb86e2162d6d9cefd0d279b94baacb750d2b4,student/work/ex200_ex299_frontend_parallel_shared_20260612_1422/integer-agent/ex261/verilog/ex261_current_frontend_replay.v,student/frontend_campaigns/campaigns/ex200_ex299_frontend_parallel_shared_20260612_1422/agent_shards/integer-agent/candidates.csv,ex200_ex299_frontend_parallel_shared_20260612_1422,3,ex261|current_best_frontend_source_may_need_a_fixed_post-synthesis_rewrite|Baugh-Wooley_hCLA4_replay_from_current_frontend_best|existing_shared_signed_partial_products_and_hCLA_final_carry|post_dch|signed_low5_high5_multiply|full_product_word,164,18,2952,2041,1,current_best
integer,ex255_ex279_current,current,ex261,ex261_current_frontend_replay_post_dch,current_best,aig,student/new_seeds/integer/ex255_ex279_current/ex261/aigs/ex261_current_frontend_replay_post_dch.aig,2c4f7e7f7c8cb458e64a3fd07b6c523291078e1fc0ef108e4b9600f154d9d8ef,student/work/ex200_ex299_frontend_parallel_shared_20260612_1422/integer-agent/ex261/aigs/ex261_current_frontend_replay_post_dch.aig,student/frontend_campaigns/campaigns/ex200_ex299_frontend_parallel_shared_20260612_1422/agent_shards/integer-agent/candidates.csv,ex200_ex299_frontend_parallel_shared_20260612_1422,3,ex261|current_best_frontend_source_may_need_a_fixed_post-synthesis_rewrite|Baugh-Wooley_hCLA4_replay_from_current_frontend_best|existing_shared_signed_partial_products_and_hCLA_final_carry|post_dch|signed_low5_high5_multiply|full_product_word,164,18,2952,2041,1,current_best
integer,ex255_ex279_current,current,ex261,ex261_current_frontend_replay_post_dch,current_best,metadata,student/new_seeds/integer/ex255_ex279_current/ex261/metadata/ex261_current_frontend_replay_post_dch.json,1d04d7cd97e2e8231f8e3ed1a25158bc4fd614b871cd991b261b6ba82eb580c2,,student/frontend_campaigns/campaigns/ex200_ex299_frontend_parallel_shared_20260612_1422/agent_shards/integer-agent/candidates.csv,ex200_ex299_frontend_parallel_shared_20260612_1422,3,ex261|current_best_frontend_source_may_need_a_fixed_post-synthesis_rewrite|Baugh-Wooley_hCLA4_replay_from_current_frontend_best|existing_shared_signed_partial_products_and_hCLA_final_carry|post_dch|signed_low5_high5_multiply|full_product_word,164,18,2952,2041,1,current_best
integer,ex255_ex279_backend_candidates_20260614_2011,backend_candidates,ex261,ex261_current_frontend_replay_post_resyn2,backend_start_diverse_noncurrent,verilog,student/new_seeds/integer/ex255_ex279_backend_candidates_20260614_2011/ex261/verilog/ex261_current_frontend_replay_post_resyn2.v,a0c8cf86c42d1a6e61bd714a4f0eb86e2162d6d9cefd0d279b94baacb750d2b4,student/work/ex200_ex299_frontend_parallel_shared_20260612_1422/integer-agent/ex261/verilog/ex261_current_frontend_replay.v,student/frontend_campaigns/campaigns/ex200_ex299_frontend_parallel_shared_20260612_1422/agent_shards/integer-agent/candidates.csv,ex200_ex299_frontend_parallel_shared_20260612_1422,3,ex261|current_best_frontend_source_may_need_a_fixed_post-synthesis_rewrite|Baugh-Wooley_hCLA4_replay_from_current_frontend_best|existing_shared_signed_partial_products_and_hCLA_final_carry|post_resyn2|signed_low5_high5_multiply|full_product_word,164,18,2952,2041,0,backend_start_diverse_noncurrent
integer,ex255_ex279_backend_candidates_20260614_2011,backend_candidates,ex261,ex261_current_frontend_replay_post_resyn2,backend_start_diverse_noncurrent,aig,student/new_seeds/integer/ex255_ex279_backend_candidates_20260614_2011/ex261/aigs/ex261_current_frontend_replay_post_resyn2.aig,fbb676952d4c22fbbab5432bd0bc852853990ddfae72a5f2d017b06ce8bc6a23,student/work/ex200_ex299_frontend_parallel_shared_20260612_1422/integer-agent/ex261/aigs/ex261_current_frontend_replay_post_resyn2.aig,student/frontend_campaigns/campaigns/ex200_ex299_frontend_parallel_shared_20260612_1422/agent_shards/integer-agent/candidates.csv,ex200_ex299_frontend_parallel_shared_20260612_1422,3,ex261|current_best_frontend_source_may_need_a_fixed_post-synthesis_rewrite|Baugh-Wooley_hCLA4_replay_from_current_frontend_best|existing_shared_signed_partial_products_and_hCLA_final_carry|post_resyn2|signed_low5_high5_multiply|full_product_word,164,18,2952,2041,0,backend_start_diverse_noncurrent
integer,ex255_ex279_backend_candidates_20260614_2011,backend_candidates,ex261,ex261_current_frontend_replay_post_resyn2,backend_start_diverse_noncurrent,metadata,student/new_seeds/integer/ex255_ex279_backend_candidates_20260614_2011/ex261/metadata/ex261_current_frontend_replay_post_resyn2.json,a2e12b9c40ffa11dbc4f7d94b1a8f391cfd13927dbb6fee3ffa3c0763ff01266,,student/frontend_campaigns/campaigns/ex200_ex299_frontend_parallel_shared_20260612_1422/agent_shards/integer-agent/candidates.csv,ex200_ex299_frontend_parallel_shared_20260612_1422,3,ex261|current_best_frontend_source_may_need_a_fixed_post-synthesis_rewrite|Baugh-Wooley_hCLA4_replay_from_current_frontend_best|existing_shared_signed_partial_products_and_hCLA_final_carry|post_resyn2|signed_low5_high5_multiply|full_product_word,164,18,2952,2041,0,backend_start_diverse_noncurrent
integer,ex255_ex279_backend_candidates_20260614_2011,backend_candidates,ex261,ex261_smul_baugh_wooley_wallace_evenodd_hcla4_abc_g_aig,backend_start_diverse_noncurrent,verilog,student/new_seeds/integer/ex255_ex279_backend_candidates_20260614_2011/ex261/verilog/ex261_smul_baugh_wooley_wallace_evenodd_hcla4_abc_g_aig.v,5017a3d804c7ca4a1f85ef70dc83085193b5b21eacf6a89c287af58c1a9e9e5c,student/work/ex260_ex264_frontend_smul_order_center_fix_20260609_0601/ex261/verilog/ex261_smul_baugh_wooley_wallace_evenodd_hcla4.v,student/runs/integer/ex260_ex264_frontend_smul_order_center_fix_20260609_0601/results/candidates.csv,ex260_ex264_frontend_smul_order_center_fix_20260609_0601,4,signed low5_high5:a*b,164,18,2952,2041,0,backend_start_diverse_noncurrent
integer,ex255_ex279_backend_candidates_20260614_2011,backend_candidates,ex261,ex261_smul_baugh_wooley_wallace_evenodd_hcla4_abc_g_aig,backend_start_diverse_noncurrent,aig,student/new_seeds/integer/ex255_ex279_backend_candidates_20260614_2011/ex261/aigs/ex261_smul_baugh_wooley_wallace_evenodd_hcla4_abc_g_aig.aig,d249214a856c0ab3b85c60054872a985373d1933f4d1f057ab83c9553e3bfe0d,student/work/ex260_ex264_frontend_smul_order_center_fix_20260609_0601/ex261/aigs/ex261_smul_baugh_wooley_wallace_evenodd_hcla4_abc_g_aig.aig,student/runs/integer/ex260_ex264_frontend_smul_order_center_fix_20260609_0601/results/candidates.csv,ex260_ex264_frontend_smul_order_center_fix_20260609_0601,4,signed low5_high5:a*b,164,18,2952,2041,0,backend_start_diverse_noncurrent
integer,ex255_ex279_backend_candidates_20260614_2011,backend_candidates,ex261,ex261_smul_baugh_wooley_wallace_evenodd_hcla4_abc_g_aig,backend_start_diverse_noncurrent,metadata,student/new_seeds/integer/ex255_ex279_backend_candidates_20260614_2011/ex261/metadata/ex261_smul_baugh_wooley_wallace_evenodd_hcla4_abc_g_aig.json,da2ef53c62d6584f113dc8f850cc267e9ff2c5778957a70f488ce1ffbc9893f7,,student/runs/integer/ex260_ex264_frontend_smul_order_center_fix_20260609_0601/results/candidates.csv,ex260_ex264_frontend_smul_order_center_fix_20260609_0601,4,signed low5_high5:a*b,164,18,2952,2041,0,backend_start_diverse_noncurrent
integer,ex255_ex279_backend_candidates_20260614_2011,backend_candidates,ex261,ex261_smul_baugh_wooley_wallace_center_rhcla4_abc_g_aig,backend_start_diverse_noncurrent,verilog,student/new_seeds/integer/ex255_ex279_backend_candidates_20260614_2011/ex261/verilog/ex261_smul_baugh_wooley_wallace_center_rhcla4_abc_g_aig.v,7227712dbeb3c2cf19c18bb3159f6b8e4b4c722da16ac656922e8beb5900c6cc,student/work/ex260_ex264_frontend_smul_order_center_fix_20260609_0601/ex261/verilog/ex261_smul_baugh_wooley_wallace_center_rhcla4.v,student/runs/integer/ex260_ex264_frontend_smul_order_center_fix_20260609_0601/results/candidates.csv,ex260_ex264_frontend_smul_order_center_fix_20260609_0601,4,signed low5_high5:a*b,165,18,2970,2041,0,backend_start_diverse_noncurrent
integer,ex255_ex279_backend_candidates_20260614_2011,backend_candidates,ex261,ex261_smul_baugh_wooley_wallace_center_rhcla4_abc_g_aig,backend_start_diverse_noncurrent,aig,student/new_seeds/integer/ex255_ex279_backend_candidates_20260614_2011/ex261/aigs/ex261_smul_baugh_wooley_wallace_center_rhcla4_abc_g_aig.aig,4f1ba0d44c4bea3fc73b18091c54d8e76afec1fdfc92799239f15f66ce28aaea,student/work/ex260_ex264_frontend_smul_order_center_fix_20260609_0601/ex261/aigs/ex261_smul_baugh_wooley_wallace_center_rhcla4_abc_g_aig.aig,student/runs/integer/ex260_ex264_frontend_smul_order_center_fix_20260609_0601/results/candidates.csv,ex260_ex264_frontend_smul_order_center_fix_20260609_0601,4,signed low5_high5:a*b,165,18,2970,2041,0,backend_start_diverse_noncurrent
integer,ex255_ex279_backend_candidates_20260614_2011,backend_candidates,ex261,ex261_smul_baugh_wooley_wallace_center_rhcla4_abc_g_aig,backend_start_diverse_noncurrent,metadata,student/new_seeds/integer/ex255_ex279_backend_candidates_20260614_2011/ex261/metadata/ex261_smul_baugh_wooley_wallace_center_rhcla4_abc_g_aig.json,cc75c12ad2c755b011ee817a650c30e44a3a3643bc34994a3983c5facf5ffc6c,,student/runs/integer/ex260_ex264_frontend_smul_order_center_fix_20260609_0601/results/candidates.csv,ex260_ex264_frontend_smul_order_center_fix_20260609_0601,4,signed low5_high5:a*b,165,18,2970,2041,0,backend_start_diverse_noncurrent
integer,ex255_ex279_backend_candidates_20260614_2011,backend_candidates,ex261,ex261_smul_baugh_wooley_wallace_evenodd_hcla4_synth_preset_d13,backend_start_diverse_noncurrent,verilog,student/new_seeds/integer/ex255_ex279_backend_candidates_20260614_2011/ex261/verilog/ex261_smul_baugh_wooley_wallace_evenodd_hcla4_synth_preset_d13.v,5017a3d804c7ca4a1f85ef70dc83085193b5b21eacf6a89c287af58c1a9e9e5c,student/work/ex260_ex264_frontend_smul_order_center_fix_20260609_0601/ex261/verilog/ex261_smul_baugh_wooley_wallace_evenodd_hcla4.v,student/runs/integer/ex260_ex264_frontend_smul_order_center_fix_20260609_0601/results/candidates.csv,ex260_ex264_frontend_smul_order_center_fix_20260609_0601,4,signed low5_high5:a*b,165,18,2970,2041,0,backend_start_diverse_noncurrent
integer,ex255_ex279_backend_candidates_20260614_2011,backend_candidates,ex261,ex261_smul_baugh_wooley_wallace_evenodd_hcla4_synth_preset_d13,backend_start_diverse_noncurrent,aig,student/new_seeds/integer/ex255_ex279_backend_candidates_20260614_2011/ex261/aigs/ex261_smul_baugh_wooley_wallace_evenodd_hcla4_synth_preset_d13.aig,9d2453b11e5659f80358dec265013331be6f7b8ed9f465807cfc23f120084747,student/work/ex260_ex264_frontend_smul_order_center_fix_20260609_0601/ex261/aigs/ex261_smul_baugh_wooley_wallace_evenodd_hcla4_synth_preset_d13.aig,student/runs/integer/ex260_ex264_frontend_smul_order_center_fix_20260609_0601/results/candidates.csv,ex260_ex264_frontend_smul_order_center_fix_20260609_0601,4,signed low5_high5:a*b,165,18,2970,2041,0,backend_start_diverse_noncurrent
integer,ex255_ex279_backend_candidates_20260614_2011,backend_candidates,ex261,ex261_smul_baugh_wooley_wallace_evenodd_hcla4_synth_preset_d13,backend_start_diverse_noncurrent,metadata,student/new_seeds/integer/ex255_ex279_backend_candidates_20260614_2011/ex261/metadata/ex261_smul_baugh_wooley_wallace_evenodd_hcla4_synth_preset_d13.json,b37a1b0d029cf37e74fa42635f72693bc6abe444c2ea2058a5a58806c29dcb10,,student/runs/integer/ex260_ex264_frontend_smul_order_center_fix_20260609_0601/results/candidates.csv,ex260_ex264_frontend_smul_order_center_fix_20260609_0601,4,signed low5_high5:a*b,165,18,2970,2041,0,backend_start_diverse_noncurrent
integer,ex255_ex279_backend_candidates_20260614_2011,backend_candidates,ex261,ex261_smul_baugh_wooley_wallace_hcla5_abc_g_aig,backend_start_diverse_noncurrent,verilog,student/new_seeds/integer/ex255_ex279_backend_candidates_20260614_2011/ex261/verilog/ex261_smul_baugh_wooley_wallace_hcla5_abc_g_aig.v,3832ee2ae03e862f72f9a812c33e3dcb669af11bc89a5e277bd667f728c2ea85,student/work/ex260_ex261_frontend_smul_baugh_hcla_small_20260609_0330/ex261/verilog/ex261_smul_baugh_wooley_wallace_hcla5.v,student/runs/integer/ex260_ex261_frontend_smul_baugh_hcla_small_20260609_0330/results/candidates.csv,ex260_ex261_frontend_smul_baugh_hcla_small_20260609_0330,4,signed low5_high5:a*b,166,18,2988,2041,0,backend_start_diverse_noncurrent
integer,ex255_ex279_backend_candidates_20260614_2011,backend_candidates,ex261,ex261_smul_baugh_wooley_wallace_hcla5_abc_g_aig,backend_start_diverse_noncurrent,aig,student/new_seeds/integer/ex255_ex279_backend_candidates_20260614_2011/ex261/aigs/ex261_smul_baugh_wooley_wallace_hcla5_abc_g_aig.aig,6ceca3234076058b865f510abff0e90ce469a9d25c7a1536980063c7149c41d9,student/work/ex260_ex261_frontend_smul_baugh_hcla_small_20260609_0330/ex261/aigs/ex261_smul_baugh_wooley_wallace_hcla5_abc_g_aig.aig,student/runs/integer/ex260_ex261_frontend_smul_baugh_hcla_small_20260609_0330/results/candidates.csv,ex260_ex261_frontend_smul_baugh_hcla_small_20260609_0330,4,signed low5_high5:a*b,166,18,2988,2041,0,backend_start_diverse_noncurrent
integer,ex255_ex279_backend_candidates_20260614_2011,backend_candidates,ex261,ex261_smul_baugh_wooley_wallace_hcla5_abc_g_aig,backend_start_diverse_noncurrent,metadata,student/new_seeds/integer/ex255_ex279_backend_candidates_20260614_2011/ex261/metadata/ex261_smul_baugh_wooley_wallace_hcla5_abc_g_aig.json,fb65d006bd04be903403df50ce84670e4ca47fbe602e18162d796a9a0fafc93f,,student/runs/integer/ex260_ex261_frontend_smul_baugh_hcla_small_20260609_0330/results/candidates.csv,ex260_ex261_frontend_smul_baugh_hcla_small_20260609_0330,4,signed low5_high5:a*b,166,18,2988,2041,0,backend_start_diverse_noncurrent
integer,ex255_ex279_backend_candidates_20260614_2011,backend_candidates,ex261,ex261_baugh_wooley_wallace_csel3_abc_g_aig,backend_start_diverse_noncurrent,verilog,student/new_seeds/integer/ex255_ex279_backend_candidates_20260614_2011/ex261/verilog/ex261_baugh_wooley_wallace_csel3_abc_g_aig.v,66137a38cf5c55f96b9a3c31eb2a78db2ad230f0396d2b532073c7a2bd18d215,student/work/ex200_ex299_frontend_parallel_shared_20260612_1422/integer-agent/ex261/verilog/ex261_baugh_wooley_wallace_csel3.v,student/frontend_campaigns/campaigns/ex200_ex299_frontend_parallel_shared_20260612_1422/agent_shards/integer-agent/candidates.csv,ex200_ex299_frontend_parallel_shared_20260612_1422,3,ex261|signed_5x5_final_carry_grouping_may_beat_hCLA4|Baugh-Wooley_Wallace_with_carry-select_final_merge|shared_signed_partial_products_and_compressor_rows|abc_g_aig|signed_low5_high5_multiply|full_product_word,158,19,3002,2041,0,backend_start_diverse_noncurrent
integer,ex255_ex279_backend_candidates_20260614_2011,backend_candidates,ex261,ex261_baugh_wooley_wallace_csel3_abc_g_aig,backend_start_diverse_noncurrent,aig,student/new_seeds/integer/ex255_ex279_backend_candidates_20260614_2011/ex261/aigs/ex261_baugh_wooley_wallace_csel3_abc_g_aig.aig,acf9b69f3d28746363fe0a96ca0a9a2bcb5c68921c393a118c2495af98969161,student/work/ex200_ex299_frontend_parallel_shared_20260612_1422/integer-agent/ex261/aigs/ex261_baugh_wooley_wallace_csel3_abc_g_aig.aig,student/frontend_campaigns/campaigns/ex200_ex299_frontend_parallel_shared_20260612_1422/agent_shards/integer-agent/candidates.csv,ex200_ex299_frontend_parallel_shared_20260612_1422,3,ex261|signed_5x5_final_carry_grouping_may_beat_hCLA4|Baugh-Wooley_Wallace_with_carry-select_final_merge|shared_signed_partial_products_and_compressor_rows|abc_g_aig|signed_low5_high5_multiply|full_product_word,158,19,3002,2041,0,backend_start_diverse_noncurrent
integer,ex255_ex279_backend_candidates_20260614_2011,backend_candidates,ex261,ex261_baugh_wooley_wallace_csel3_abc_g_aig,backend_start_diverse_noncurrent,metadata,student/new_seeds/integer/ex255_ex279_backend_candidates_20260614_2011/ex261/metadata/ex261_baugh_wooley_wallace_csel3_abc_g_aig.json,5cf97a6c8bd44f054c4573d9058ff6accfb5d255a50d21a869545e38d14b33c3,,student/frontend_campaigns/campaigns/ex200_ex299_frontend_parallel_shared_20260612_1422/agent_shards/integer-agent/candidates.csv,ex200_ex299_frontend_parallel_shared_20260612_1422,3,ex261|signed_5x5_final_carry_grouping_may_beat_hCLA4|Baugh-Wooley_Wallace_with_carry-select_final_merge|shared_signed_partial_products_and_compressor_rows|abc_g_aig|signed_low5_high5_multiply|full_product_word,158,19,3002,2041,0,backend_start_diverse_noncurrent
integer,ex255_ex279_current,current,ex262,ex262_smul_baugh_wooley_wallace_hcla4_abc_g_aig,current_best,verilog,student/new_seeds/integer/ex255_ex279_current/ex262/verilog/ex262_smul_baugh_wooley_wallace_hcla4_abc_g_aig.v,2db593dbea1985a2b8d3522bfb9e9fcb9604b2fe819357bcc3da9212b941ad86,student/work/ex260_ex264_frontend_smul_baugh_hcla_all_20260609_0324/ex262/verilog/ex262_smul_baugh_wooley_wallace_hcla4.v,student/runs/integer/ex260_ex264_frontend_smul_baugh_hcla_all_20260609_0324/results/candidates.csv,ex260_ex264_frontend_smul_baugh_hcla_all_20260609_0324,4,signed low6_high6:a*b,252,22,5544,4900,1,current_best
