domain,case,current_candidate_id,current_area,current_delay,current_adp,reference_adp,gap_to_reference,ratio_to_reference,current_source_run,current_source_csv,current_verilog_path,current_aig_path,candidate_target,candidate_count,candidate_insufficient,candidate_shortfall_reason,candidate_ids,backend_priority_score
integer,ex267,ex267_r9_q54_formula_overlay,331,12,3972,2651,1321,1.498303,ex204_ex299_frontend_breakthrough_20260614_1051,student/frontend_campaigns/frontend_best_registry.csv,student/new_seeds/integer/ex255_ex279_current/ex267/verilog/ex267_r9_q54_formula_overlay.v,student/new_seeds/integer/ex255_ex279_current/ex267/aigs/ex267_r9_q54_formula_overlay.aig,6,6,0,,ex267_r9_q54_formula_overlay_abc_and;ex267_r9_q54_range_overlay_optfull;ex267_r4_udiv_current_source_abc_g_aig;ex267_r8_current_default_and;ex267_udiv_cof_bhi3_bmid1_a_hi2_wordmux_abc_g_aig;ex267_r9_q4_formula_overlay,1979.257639
integer,ex268,ex268_udiv_denom_lz_range_direct_synth_preset,199,53,10547,7446,3101,1.416465,ex268_ex269_frontend_udiv_lz_range_20260609_0915,student/runs/integer/ex268_ex269_frontend_udiv_lz_range_20260609_0915/results/candidates.csv,student/new_seeds/integer/ex255_ex279_current/ex268/verilog/ex268_udiv_denom_lz_range_direct_synth_preset.v,student/new_seeds/integer/ex255_ex279_current/ex268/aigs/ex268_udiv_denom_lz_range_direct_synth_preset.aig,6,6,0,,ex268_udiv_denom_lz_range_direct_abc_g_aig;ex268_udiv_small_divisor_fast_direct_synth_preset;ex268_udiv_shift_subtract_abc_g_aig;ex268_udiv_denom_split_direct_synth_preset;ex268_udiv_direct_safe_abc_g_aig;ex268_udiv_direct_safe_synth_preset,4392.458636
integer,ex269,ex269_udiv_radix4_shift_subtract_wreduce_abc_g_aig,380,41,15580,11760,3820,1.324830,ex266_ex267_ex269_frontend_udiv_radix_shift_20260609_1110,student/runs/integer/ex266_ex267_ex269_frontend_udiv_radix_shift_20260609_1110/results/candidates.csv,student/new_seeds/integer/ex255_ex279_current/ex269/verilog/ex269_udiv_radix4_shift_subtract_wreduce_abc_g_aig.v,student/new_seeds/integer/ex255_ex279_current/ex269/aigs/ex269_udiv_radix4_shift_subtract_wreduce_abc_g_aig.aig,6,6,0,,ex269_udiv_radix4_shift_subtract_gt_guard_synth_preset;ex269_udiv_radix4_compact_digit_wreduce_abc_g_aig;ex269_udiv_radix4_shift_subtract_arith_wreduce_aig;ex269_udiv_radix4_shift_subtract_wreduce_default;ex269_udiv_radix4_shift_subtract_narrow_wreduce_abc_g_aig;ex269_udiv_radix4_shift_subtract_narrow_abc_g_aig,5060.850340
integer,ex270,ex270_r5_top3_threshold_recut_abc_g_aig,204,15,3060,2076,984,1.473988,ex204_ex299_frontend_breakthrough_20260614_1051,student/frontend_campaigns/frontend_best_registry.csv,student/new_seeds/integer/ex255_ex279_current/ex270/verilog/ex270_r5_top3_threshold_recut_abc_g_aig.v,student/new_seeds/integer/ex255_ex279_current/ex270/aigs/ex270_r5_top3_threshold_recut_abc_g_aig.aig,6,6,0,,ex270_r5_top3_threshold_recut_synth_preset_aig;ex270_r7_bit12_threshold_overlay_abc_g_aig;ex270_r5_top4_threshold_recut_abc_g_aig;ex270_current_frontend_replay_post_dch;ex270_square_wallace_square_outside_csel5_abc_g_aig;ex270_wallace_square_outside_csel5_synth_preset,1450.404624
integer,ex271,ex271_square_wallace_square_outside_csel12_synth_preset_d16,332,24,7968,5542,2426,1.437748,ex204_ex299_frontend_continuation_20260614_1216,student/frontend_campaigns/frontend_best_registry.csv,student/new_seeds/integer/ex255_ex279_current/ex271/verilog/ex271_square_wallace_square_outside_csel12_synth_preset_d16.v,student/new_seeds/integer/ex255_ex279_current/ex271/aigs/ex271_square_wallace_square_outside_csel12_synth_preset_d16.aig,6,6,0,,ex271_square_wallace_square_outside_csel12_abc_g_aig;ex271_square_wallace_square_outside_csel4_synth_preset;ex271_square_wallace_square_outside_csel4_abc_g_aig;ex271_square_wallace_square_outside_csel4_wreduce_abc_g_aig;ex271_square_hybrid_bddtop2_trunc_csel7_abc_g_aig;ex271_square_wallace_square_outside_csel3_synth_preset_d16,3487.976904
integer,ex272,ex272_square_wallace_square_outside_csel14_synth_preset_d20,509,30,15270,10880,4390,1.403493,ex204_ex299_frontend_continuation_20260614_1216,student/frontend_campaigns/frontend_best_registry.csv,student/new_seeds/integer/ex255_ex279_current/ex272/verilog/ex272_square_wallace_square_outside_csel14_synth_preset_d20.v,student/new_seeds/integer/ex255_ex279_current/ex272/aigs/ex272_square_wallace_square_outside_csel14_synth_preset_d20.aig,6,6,0,,ex272_square_wallace_square_outside_csel14_abc_g_aig;ex272_square_wallace_square_outside_csel16_synth_preset_d20;ex272_square_wallace_square_outside_csel8_synth_preset_d20;ex272_square_wallace_square_outside_csel5_abc_g_aig;ex272_square_wallace_square_outside_csel5_wreduce_abc_g_aig;ex272_square_wallace_square_outside_csel4_synth_preset_d20,6161.332721
integer,ex273,ex273_square_hybrid_bddtop4_perbit_wreduce_abc_g_aig,797,33,26301,15078,11223,1.744329,ex273_ex274_frontend_square_hybrid_bddtop_perbit_20260609_1240,student/runs/integer/ex273_ex274_frontend_square_hybrid_bddtop_perbit_20260609_1240/results/candidates.csv,student/new_seeds/integer/ex255_ex279_current/ex273/verilog/ex273_square_hybrid_bddtop4_perbit_wreduce_abc_g_aig.v,student/new_seeds/integer/ex255_ex279_current/ex273/aigs/ex273_square_hybrid_bddtop4_perbit_wreduce_abc_g_aig.aig,6,6,0,,ex273_square_hybrid_bddtop4_wreduce_abc_g_aig;ex273_square_hybrid_bddtop4_synth_preset;ex273_r9_top2726_interval_overlay;ex273_square_hybrid_bddtop2_trunc_order_outside_synth_preset;ex273_square_hybrid_bddtop2_perbit_synth_preset;ex273_square_hybrid_bddtop2_trunc_synth_preset,19576.609829
integer,ex274,ex274_square_hybrid_bddtop2_trunc_synth_preset,985,42,41370,21630,19740,1.912621,ex273_ex274_frontend_square_hybrid_bddtop_trunc_20260609_1240,student/runs/integer/ex273_ex274_frontend_square_hybrid_bddtop_trunc_20260609_1240/results/candidates.csv,student/new_seeds/integer/ex255_ex279_current/ex274/verilog/ex274_square_hybrid_bddtop2_trunc_synth_preset.v,student/new_seeds/integer/ex255_ex279_current/ex274/aigs/ex274_square_hybrid_bddtop2_trunc_synth_preset.aig,6,6,0,,ex274_hybrid_cmptop2_trunc_abc_g_aig;ex274_r24_square_frontend_hybrid_bddtop3_trunc_synth_preset_d16;ex274_r9_keep_low_topbdd_boundary_optfull;ex274_square_hybrid_cmptop2_trunc_synth_preset;ex274_square_hybrid_cmptop2_trunc_wreduce_abc_g_aig;ex274_square_hybrid_rangetop2_trunc_wreduce_abc_g_aig,37755.145631
integer,ex275,ex275_isqrt_prefix5_ge_tree_lsb_arith_wreduce_aig,43,7,301,204,97,1.475490,ex275_ex276_frontend_isqrt_newbest_gateflow_20260609_1656,student/runs/integer/ex275_ex276_frontend_isqrt_newbest_gateflow_20260609_1656/results/candidates.csv,student/new_seeds/integer/ex255_ex279_current/ex275/verilog/ex275_isqrt_prefix5_ge_tree_lsb_arith_wreduce_aig.v,student/new_seeds/integer/ex255_ex279_current/ex275/aigs/ex275_isqrt_prefix5_ge_tree_lsb_arith_wreduce_aig.aig,6,6,0,,ex275_isqrt_prefix3_ge_bitwise_arith_wreduce_aig;ex275_isqrt_prefix4_bitwise_abc_g_NAND;ex275_isqrt_bdd_outside_synth_preset;ex275_isqrt_prefix3_range_abc_g_NAND;ex275_isqrt_prefix3_range_abc_g_NOR;ex275_isqrt_high2_bdd_reverse_synth_preset,143.122549
integer,ex276,ex276_r4_prefix4_shared_ge_synth_preset_aig,101,10,1010,632,378,1.598101,ex204_ex299_frontend_breakthrough_20260614_1051,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/integer-struct-r4/candidates.csv,student/new_seeds/integer/ex255_ex279_current/ex276/verilog/ex276_r4_prefix4_shared_ge_synth_preset_aig.v,student/new_seeds/integer/ex255_ex279_current/ex276/aigs/ex276_r4_prefix4_shared_ge_synth_preset_aig.aig,6,6,0,,ex276_r4_prefix4_shared_ge_synth_preset_and;ex276_isqrt_prefix4_bitwise_synth_preset;ex276_isqrt_supporthi1_p4ge_synth_preset;ex276_mix_p4_p5_p5low2_arith_wreduce_aig;ex276_isqrt_prefix5_delta_synth_preset;ex276_isqrt_prefix5_ge_bitwise_synth_preset,604.082278
integer,ex277,ex277_isqrt_cofbdd4_reverse_synth_preset_d12,237,12,2844,1980,864,1.436364,ex200_ex299_frontend_refgap_round11_20260612_1944,student/frontend_campaigns/campaigns/ex200_ex299_frontend_refgap_round11_20260612_1944/agent_shards/integer-extra-r11/candidates.csv,student/new_seeds/integer/ex255_ex279_current/ex277/verilog/ex277_isqrt_cofbdd4_reverse_synth_preset_d12.v,student/new_seeds/integer/ex255_ex279_current/ex277/aigs/ex277_isqrt_cofbdd4_reverse_synth_preset_d12.aig,6,6,0,,ex277_isqrt_prefix6_range_synth_preset;ex277_isqrt_prefix5_range_arith_wreduce_aig;ex277_isqrt_prefix4_bitwise_synth_preset;ex277_isqrt_prefix5_bitwise_oh_abc_g_aig;ex277_isqrt_prefix5_bitwise_oh_arith_wreduce_aig;ex277_isqrt_prefix5_range_abc_g_aig,1241.018182
integer,ex278,ex278_isqrt_prefix5_range_synth_preset,502,14,7028,5198,1830,1.352058,ex275_ex279_frontend_isqrt_cofbdd_lowtarget_20260609_1551,student/runs/integer/ex275_ex279_frontend_isqrt_cofbdd_lowtarget_20260609_1551/results/candidates.csv,student/new_seeds/integer/ex255_ex279_current/ex278/verilog/ex278_isqrt_prefix5_range_synth_preset.v,student/new_seeds/integer/ex255_ex279_current/ex278/aigs/ex278_isqrt_prefix5_range_synth_preset.aig,6,6,0,,ex278_isqrt_prefix6_range_synth_preset;ex278_isqrt_prefix5_bitwise_oh_abc_g_aig;ex278_isqrt_prefix5_range_wreduce_abc_g_aig;ex278_isqrt_radix4_wires_abc_g_aig;ex278_isqrt_cofbdd4_reverse_synth_preset;ex278_isqrt_prefix7_range_synth_preset,2474.267026
integer,ex279,ex279_isqrt_radix4_wires_synth_preset,334,42,14028,10952,3076,1.280862,ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618,student/runs/integer/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/results/candidates.csv,student/new_seeds/integer/ex255_ex279_current/ex279/verilog/ex279_isqrt_radix4_wires_synth_preset.v,student/new_seeds/integer/ex255_ex279_current/ex279/aigs/ex279_isqrt_radix4_wires_synth_preset.aig,6,6,0,,ex279_isqrt_radix4_prio_synth_preset;ex279_isqrt_radix4_prio_wreduce_abc_g_aig;ex279_isqrt_radix4_wires_wreduce_abc_g_aig;ex279_isqrt_radix4_prio_arith_wreduce_aig;ex279_isqrt_radix4_wires_abc_g_aig;ex279_isqrt_radix4_wires_arith_wreduce_aig,3939.931337
unknown,ex280,ex280_gf2_overlap_roots_small_roots_balanced_linfact_abc_g_aig,115,26,2990,2415,575,1.238095,ex200_ex299_frontend_refgap_round3_20260612_1554,student/frontend_campaigns/frontend_best_registry.csv,student/new_seeds/unknown/ex280_ex299_current/ex280/verilog/ex280_gf2_overlap_roots_small_roots_balanced_linfact_abc_g_aig.v,student/new_seeds/unknown/ex280_ex299_current/ex280/aigs/ex280_gf2_overlap_roots_small_roots_balanced_linfact_abc_g_aig.aig,6,6,0,,ex280_gf2_overlap_roots_small_roots_balanced_abc_g_aig;ex280_r6_stride_roots_delay_linfact_abc_g_aig;ex280_prefix_parity_reduce_full_clamp_basic_abc_g_aig;ex280_unknown_quadratic_compressor_prefix_parity_reduce_full_clamp_basic;ex280_unknown_quadratic_compressor_prefix_parity_reduce_full_clamp_simplified_boundary;ex280_prefix_parity_full_clamp_simplified_grouped_deg2_abc_g_aig,711.904762
unknown,ex281,ex281_gf2_overlap_roots_small_roots_balanced_linfact_abc_g_aig,128,26,3328,2336,992,1.424658,ex200_ex299_frontend_refgap_round3_20260612_1554,student/frontend_campaigns/frontend_best_registry.csv,student/new_seeds/unknown/ex280_ex299_current/ex281/verilog/ex281_gf2_overlap_roots_small_roots_balanced_linfact_abc_g_aig.v,student/new_seeds/unknown/ex280_ex299_current/ex281/aigs/ex281_gf2_overlap_roots_small_roots_balanced_linfact_abc_g_aig.aig,6,6,0,,ex281_gf2_overlap_roots_mixed_roots_delaycap_balanced_linfact_abc_g_aig;ex281_gf2_overlap_roots_small_roots_balanced_abc_g_aig;ex281_prefix_parity_reduce_full_clamp_basic_abc_g_aig;ex281_r10_kept_gf2_monomial_bank_abc_g_aig;ex281_unknown_quadratic_compressor_prefix_parity_reduce_full_clamp_basic;ex281_unknown_quadratic_compressor_prefix_parity_full_clamp_basic,1413.260274
unknown,ex282,ex282_gf2_overlap_roots_mixed_roots_delaycap_balanced_linfact_abc_g_aig,144,28,4032,2704,1328,1.491124,ex200_ex299_frontend_refgap_round3_20260612_1554,student/frontend_campaigns/frontend_best_registry.csv,student/new_seeds/unknown/ex280_ex299_current/ex282/verilog/ex282_gf2_overlap_roots_mixed_roots_delaycap_balanced_linfact_abc_g_aig.v,student/new_seeds/unknown/ex280_ex299_current/ex282/aigs/ex282_gf2_overlap_roots_mixed_roots_delaycap_balanced_linfact_abc_g_aig.aig,6,6,0,,ex282_gf2_overlap_roots_small_roots_balanced_linfact_abc_g_aig;ex282_r10_kept_gf2_monomial_bank_abc_g_aig;ex282_gf2_overlap_roots_small_roots_balanced_abc_g_aig;ex282_prefix_parity_full_clamp_simplified_basic_abc_g_aig;ex282_prefix_parity_reduce_full_clamp_grouped_deg2_abc_g_aig;ex282_unknown_quadratic_compressor_prefix_parity_full_clamp_simplified_basic,1980.213018
unknown,ex283,ex283_gf2_overlap_roots_wide_roots_delaycap_balanced_linfact_abc_g_aig,150,30,4500,3168,1332,1.420455,ex200_ex299_frontend_refgap_round3_20260612_1554,student/frontend_campaigns/frontend_best_registry.csv,student/new_seeds/unknown/ex280_ex299_current/ex283/verilog/ex283_gf2_overlap_roots_wide_roots_delaycap_balanced_linfact_abc_g_aig.v,student/new_seeds/unknown/ex280_ex299_current/ex283/aigs/ex283_gf2_overlap_roots_wide_roots_delaycap_balanced_linfact_abc_g_aig.aig,6,6,0,,ex283_gf2_overlap_roots_small_roots_balanced_abc_g_aig;ex283_gf2_overlap_roots_wide_roots_balanced_linfact_abc_g_aig;ex283_gf2_overlap_roots_mixed_roots_delaycap_balanced_linfact_abc_g_aig;ex283_r10_kept_gf2_monomial_bank_abc_g_aig;ex283_gf2_overlap_roots_mixed_roots_balanced_linfact_abc_g_aig;ex283_prefix_parity_reduce_full_clamp_simplified_basic_abc_g_aig,1892.045455
unknown,ex284,ex284_gf2_overlap_roots_wide_roots_delaycap_balanced_linfact_abc_g_aig,160,34,5440,4240,1200,1.283019,ex200_ex299_frontend_refgap_round3_20260612_1554,student/frontend_campaigns/frontend_best_registry.csv,student/new_seeds/unknown/ex280_ex299_current/ex284/verilog/ex284_gf2_overlap_roots_wide_roots_delaycap_balanced_linfact_abc_g_aig.v,student/new_seeds/unknown/ex280_ex299_current/ex284/aigs/ex284_gf2_overlap_roots_wide_roots_delaycap_balanced_linfact_abc_g_aig.aig,6,6,0,,ex284_gf2_overlap_roots_mixed_roots_delaycap_balanced_linfact_abc_g_aig;ex284_gf2_overlap_roots_wide_roots_balanced_linfact_abc_g_aig;ex284_gf2_overlap_roots_mixed_roots_balanced_linfact_abc_g_aig;ex284_gf2_overlap_roots_wide_roots_balanced_abc_g_aig;ex284_prefix_parity_full_clamp_basic_abc_g_aig;ex284_unknown_quadratic_compressor_prefix_parity_full_clamp_basic,1539.622642
unknown,ex285,ex285_r9_boundary_mask_all_boundary,772,16,12352,5499,6853,2.246227,ex204_ex299_frontend_breakthrough_20260614_1051,student/frontend_campaigns/frontend_best_registry.csv,student/new_seeds/unknown/ex280_ex299_current/ex285/verilog/ex285_r9_boundary_mask_all_boundary.v,student/new_seeds/unknown/ex280_ex299_current/ex285/aigs/ex285_r9_boundary_mask_all_boundary.aig,8,8,0,,ex285_r9_boundary_mask_all_boundary_optfull;ex285_r7_boundary_mid_quad;ex285_r25_decision_tree_current_synth_preset;ex285_r4_current_boundary_d15;ex285_r66_paircount_original_order_tree_abc_g_aig;ex285_ubb_current_boundary_and_norm;ex285_r77_tree_route_decode_helper_boundary;ex285_r9_boundary_current_mask_optfull,15393.390798
unknown,ex286,ex286_linhyb_sweep_raw_3_5_6_8_f00_global_abc_g_aig,1338,15,20070,2376,17694,8.446970,ex286_ex287_frontend_structural_decomp_20260614_2320,student/frontend_campaigns/campaigns/ex286_ex287_frontend_structural_decomp_20260614_2320/results/best_improvements.csv,student/new_seeds/unknown/ex280_ex299_current/ex286/verilog/ex286_linhyb_sweep_raw_3_5_6_8_f00_global_abc_g_aig.v,student/new_seeds/unknown/ex280_ex299_current/ex286/aigs/ex286_linhyb_sweep_raw_3_5_6_8_f00_global_abc_g_aig.aig,8,8,0,,ex286_linhyb_sweep_raw_5_6_7_8_1_f11_global_abc_g_aig;ex286_linhyb_sweep_raw_1_2_3_6_f11_group_abc_g_aig;ex286_linhyb_sweep_raw_2_5_7_8_f00_global_abc_g_aig;ex286_unknown_symcof_interleave_f00_bits_0_12_1_10_onehot_group_abc_g_aig;ex286_r8_current_optfull_aig;ex286_r8_lohi_band_flatten;ex286_truth_keybdd_bits_7_abc_g_aig;ex286_bdd_3o_f11_outside_in_mid_0_1_10_onehot,149460.687180
unknown,ex287,ex287_orientfollow_k7_b2_b3_b11_f11_case_direct_abc_g_aig,1697,14,23758,5782,17976,4.108959,ex286_ex287_frontend_structural_decomp_20260614_2320,student/frontend_campaigns/campaigns/ex286_ex287_frontend_structural_decomp_20260614_2320/results/best_improvements.csv,student/new_seeds/unknown/ex280_ex299_current/ex287/verilog/ex287_orientfollow_k7_b2_b3_b11_f11_case_direct_abc_g_aig.v,student/new_seeds/unknown/ex280_ex299_current/ex287/aigs/ex287_orientfollow_k7_b2_b3_b11_f11_case_direct_abc_g_aig.aig,8,8,0,,ex287_orientfollow_k6_b2_b3_f11_case_direct_abc_g_aig;ex287_orientfollow_k7_b2_b3_b11_f11_case_factored_abc_g_aig;ex287_orientfollow_k7_b2_b3_b11_case_factored_abc_g_aig;ex287_orientbdd_keycof_k6_b2_b3_f00_abc_g_aig;ex287_r8_edge_layer_direct_overlay;ex287_r3_sel_reorder_0312_case;ex287_r5_cell_chunk4_case;ex287_deep_k4_vector_mask_d13,73862.646984
unknown,ex288,ex288_r8_current_keybdd_synth_preset_control,2173,14,30422,16394,14028,1.855679,ex204_ex299_frontend_breakthrough_20260614_1051,student/frontend_campaigns/frontend_best_registry.csv,student/new_seeds/unknown/ex280_ex299_current/ex288/verilog/ex288_r8_current_keybdd_synth_preset_control.v,student/new_seeds/unknown/ex280_ex299_current/ex288/aigs/ex288_r8_current_keybdd_synth_preset_control.aig,8,8,0,,ex288_keybdd_selected_controlled_routing_abc_g_aig;ex288_r75_keybdd_symcof_edge_bits;ex288_r4_current_keybdd_d13;ex288_uc_onehot_boundary_0_1_13_14;ex288_r85_keybdd_loww2_center_6_8;ex288_unknown_symmetry_cofactor_classonehot_interleave_f10_k6_abc_g_aig;ex288_r71_onehot_boundary_bypass_abc_g_aig;ex288_interleave_f10_k4_case_abc_g_aig,26031.463706
unknown,ex289,ex289_unknown_duality_symcof_split2_f10_bits_0_1_12_13_onehot_group_xor_abc_g_aig,1047,19,19893,13620,6273,1.460573,ex289_frontend_duality_symcof_split2_xorwrap_synthflow_20260609_1128,student/frontend_campaigns/frontend_best_registry.csv,student/new_seeds/unknown/ex280_ex299_current/ex289/verilog/ex289_unknown_duality_symcof_split2_f10_bits_0_1_12_13_onehot_group_xor_abc_g_aig.v,student/new_seeds/unknown/ex280_ex299_current/ex289/aigs/ex289_unknown_duality_symcof_split2_f10_bits_0_1_12_13_onehot_group_xor_abc_g_aig.aig,6,6,0,,ex289_unknown_duality_symcof_split2_f10_bits_0_1_12_13_onehot_group_xor_abc_g_gates_round2;ex289_split2_f00_bits_0_1_12_13_onehot_group_abc_g_aig;ex289_unknown_duality_symcof_split2_f10_bits_0_1_12_13_case_group_abc_g_aig;ex289_r7_split2_case_edge_overlay;ex289_unknown_duality_symcof_split2_f10_bits_0_1_12_13_onehot_group_xor_synth_preset;ex289_split2_f00_bits_0_1_12_13_onehot_group_synth_preset,9162.172467
unknown,ex290,ex290_r8_rotate_parallel_case_attrs,4376,14,61264,42328,18936,1.447363,ex204_ex299_frontend_breakthrough_20260614_1051,student/frontend_campaigns/frontend_best_registry.csv,student/new_seeds/unknown/ex280_ex299_current/ex290/verilog/ex290_r8_rotate_parallel_case_attrs.v,student/new_seeds/unknown/ex280_ex299_current/ex290/aigs/ex290_r8_rotate_parallel_case_attrs.aig,6,6,0,,ex290_rotate_high_split_default_abc_g_aig;ex290_rotate_high_split_default_abc_g_gates;ex290_rotate_high_split_default_synth_preset;ex290_rotate_high_split_default_abc_g_cmos2;ex290_rotate_high_split_default_abc_d20;ex290_r6_rotate_split_current_recut,27407.274239
unknown,ex291,ex291_r8_rotate_parallel_case_attrs,6447,14,90258,66850,23408,1.350157,ex204_ex299_frontend_breakthrough_20260614_1051,student/frontend_campaigns/frontend_best_registry.csv,student/new_seeds/unknown/ex280_ex299_current/ex291/verilog/ex291_r8_rotate_parallel_case_attrs.v,student/new_seeds/unknown/ex280_ex299_current/ex291/aigs/ex291_r8_rotate_parallel_case_attrs.aig,6,6,0,,ex291_rotate_high_split_default_synth_preset;ex291_rotate_high_split_default_abc_g_aig;ex291_rotate_high_split_default_abc_g_gates;ex291_rotate_high_split_default_abc_d20;ex291_r6_rotate_split_current_recut;ex291_rotate_high_split_default_abc_g_cmos2,31604.476649
unknown,ex292,ex292_r8_mod7_4_drop_mod7_13,6743,20,134860,84854,50006,1.589318,ex204_ex299_frontend_breakthrough_20260614_1051,student/frontend_campaigns/frontend_best_registry.csv,student/new_seeds/unknown/ex280_ex299_current/ex292/verilog/ex292_r8_mod7_4_drop_mod7_13.v,student/new_seeds/unknown/ex280_ex299_current/ex292/aigs/ex292_r8_mod7_4_drop_mod7_13.aig,8,8,0,,ex292_r4_adjacent_mod7_mask_mix;ex292_r8_mod7_4_plus_adj_8;ex292_r8_mod7_4_plus_mod7_9;ex292_r7_sweep_add_mod7_4;ex292_r25_bdd_mod4_output_planes_abc_g_aig;ex292_r4_mod4_planes_d19;ex292_r9_mod7_4_drop13_synth_preset;ex292_r8_mod7_4_drop_adj_10,79475.442053
unknown,ex293,ex293_rotate_low_split_default_synth_preset,8054,18,144972,112966,32006,1.283324,ex290_ex291_ex293_ex296_ex298_frontend_current_synthflow_20260608_1320,student/frontend_campaigns/frontend_best_registry.csv,student/new_seeds/unknown/ex280_ex299_current/ex293/verilog/ex293_rotate_low_split_default_synth_preset.v,student/new_seeds/unknown/ex280_ex299_current/ex293/aigs/ex293_rotate_low_split_default_synth_preset.aig,6,6,0,,ex293_rotate_low_split_default_abc_g_aig;ex293_rotate_low_split_default_abc_g_gates;ex293_rotate_low_split_default_abc_d20;ex293_rotate_low_split_default_abc_g_cmos2;ex293_unknown_15x15_rotate_high_split_default;ex293_rotate_low_split_default_abc_g_simple,41074.073898
unknown,ex294,ex294_r8_current_synth_preset,10497,21,220437,133365,87072,1.652885,ex204_ex299_frontend_breakthrough_20260614_1051,student/frontend_campaigns/frontend_best_registry.csv,student/new_seeds/unknown/ex280_ex299_current/ex294/verilog/ex294_r8_current_synth_preset.v,student/new_seeds/unknown/ex280_ex299_current/ex294/aigs/ex294_r8_current_synth_preset.aig,8,8,0,,ex294_r9_current_inline_synth_preset;ex294_r81_octant_plane_descriptor_cofactor;ex294_r4_octant_d21;ex294_ugr_quadrant_descriptor_midplanes;ex294_r9_route_no_keep_synth_preset;ex294_r8_current_direct_abc_and;ex294_r9_alt_odd_planes_synth_preset;ex294_r80_mod4_shared_mirror_cofactor,143919.997481
unknown,ex295,ex295_r67_bit_plane_cube_defaults_abc_g_aig,7311,13,95043,68064,26979,1.396377,frontend_source_parallel_round67_20260613_1104,student/frontend_campaigns/frontend_best_registry.csv,student/new_seeds/unknown/ex280_ex299_current/ex295/verilog/ex295_r67_bit_plane_cube_defaults_abc_g_aig.v,student/new_seeds/unknown/ex280_ex299_current/ex295/aigs/ex295_r67_bit_plane_cube_defaults_abc_g_aig.aig,6,6,0,,ex295_r67_cell_value_cube_defaults_abc_g_aig;ex295_r21_cell_grouped_symbol_plane_abc_g_aig;ex295_r10_symbol_plane_split_abc_g_aig;ex295_r11_bitplane_symbol_split_abc_g_aig_d14;ex295_r24_cell_grouped_symbol_plane_majority_default_synth_preset;ex295_low_split_default_abc_g_aig,37672.853447
unknown,ex296,ex296_high_split_default_abc_g_aig,8987,16,143792,104025,39767,1.382283,ex290_ex291_ex293_ex296_ex298_frontend_current_synthflow_20260608_1320,student/frontend_campaigns/frontend_best_registry.csv,student/new_seeds/unknown/ex280_ex299_current/ex296/verilog/ex296_high_split_default_abc_g_aig.v,student/new_seeds/unknown/ex280_ex299_current/ex296/aigs/ex296_high_split_default_abc_g_aig.aig,6,6,0,,ex296_high_split_default_abc_g_gates;ex296_high_split_default_abc_d20;ex296_high_split_default_abc_g_cmos2;ex296_high_split_default_synth_preset;ex296_deep_high_rotate_source_bitmix;ex296_high_split_default_abc_g_and_mux,54969.252237
unknown,ex297,ex297_r9_casez_full_parallel_synth_preset,26188,16,419008,225900,193108,1.854838,ex204_ex299_frontend_breakthrough_20260614_1051,student/frontend_campaigns/frontend_best_registry.csv,student/new_seeds/unknown/ex280_ex299_current/ex297/verilog/ex297_r9_casez_full_parallel_synth_preset.v,student/new_seeds/unknown/ex280_ex299_current/ex297/aigs/ex297_r9_casez_full_parallel_synth_preset.aig,8,8,0,,ex297_r73_pairsel_cell_bit_template;ex297_ugr_sel2_midcell_overlay;ex297_r75_pairsel_r71_selector_plane;ex297_r73_sel2_cluster_bdd;ex297_r85_pairsel_pairxor_hiadj_10_11;ex297_r74_pairxor_celllocal_mix;ex297_r7_pairmix_delta_mask_fixed_concat;ex297_r74_pairsel_sel2_cluster_po_mix,358184.138398
unknown,ex298,ex298_r7_rotate_split_parallel_case_attrs,33802,18,608436,442296,166140,1.375631,ex204_ex299_frontend_breakthrough_20260614_1051,student/frontend_campaigns/frontend_best_registry.csv,student/new_seeds/unknown/ex280_ex299_current/ex298/verilog/ex298_r7_rotate_split_parallel_case_attrs.v,student/new_seeds/unknown/ex280_ex299_current/ex298/aigs/ex298_r7_rotate_split_parallel_case_attrs.aig,6,6,0,,ex298_rotate_high_split_default_synth_preset;ex298_rotate_high_split_default_abc_g_aig;ex298_rotate_high_split_default_abc_g_gates;ex298_rotate_high_split_default_abc_d20;ex298_r6_rotate_split_current_recut;ex298_rotate_high_split_default_abc_g_cmos2,228547.300993
unknown,ex299,ex299_r9_pairsel_center_quad_synth_preset,96502,18,1737036,1013807,723229,1.713379,ex204_ex299_frontend_breakthrough_20260614_1051,student/frontend_campaigns/frontend_best_registry.csv,student/new_seeds/unknown/ex280_ex299_current/ex299/verilog/ex299_r9_pairsel_center_quad_synth_preset.v,student/new_seeds/unknown/ex280_ex299_current/ex299/aigs/ex299_r9_pairsel_center_quad_synth_preset.aig,8,8,0,,ex299_r9_casez_full_parallel_synth_preset;ex299_r2_wordsplice_quad_6_9;ex299_r78_static_celllocal_pair89;ex299_r75_sel2_pairsel_cluster_static;ex299_r2_masked_delta_quad_6_9;ex299_r79_static_celllocal_bits7_9;ex299_r2_direct_cellsrc_quad_6_9;ex299_r75_sel2_celllocal_cluster_static,1239165.649127
