case,candidate_id,equivalent,area,delay,adp,aig_path,notes
ex260,ex260_smul_baugh_wooley_wallace_rev_hcla4_abc_g_aig,1,88,13,1144,student/work/ex260_ex264_frontend_smul_order_hybrid_20260609_0558/ex260/aigs/ex260_smul_baugh_wooley_wallace_rev_hcla4_abc_g_aig.aig,exact signed low4 * signed high4 over 256 inputs; source=baugh_wooley_wallace_rev_hcla4; flow=abc_g_aig
ex264,ex264_smul_baugh_wooley_wallace_outside_rhcla3_synth_preset_d13,1,491,27,13257,student/work/ex260_ex264_frontend_smul_order_hybrid_20260609_0558/ex264/aigs/ex264_smul_baugh_wooley_wallace_outside_rhcla3_synth_preset_d13.aig,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace_outside_rhcla3; flow=synth_preset_d13
ex264,ex264_smul_baugh_wooley_wallace_rev_abc_g_aig,1,492,30,14760,student/work/ex260_ex264_frontend_smul_order_hybrid_20260609_0558/ex264/aigs/ex264_smul_baugh_wooley_wallace_rev_abc_g_aig.aig,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace_rev; flow=abc_g_aig
ex264,ex264_smul_baugh_wooley_wallace_rev_wreduce_abc_g_aig,1,492,30,14760,student/work/ex260_ex264_frontend_smul_order_hybrid_20260609_0558/ex264/aigs/ex264_smul_baugh_wooley_wallace_rev_wreduce_abc_g_aig.aig,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace_rev; flow=wreduce_abc_g_aig
ex264,ex264_smul_baugh_wooley_wallace_rev_synth_preset_d13,1,480,32,15360,student/work/ex260_ex264_frontend_smul_order_hybrid_20260609_0558/ex264/aigs/ex264_smul_baugh_wooley_wallace_rev_synth_preset_d13.aig,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace_rev; flow=synth_preset_d13
ex264,ex264_smul_baugh_wooley_wallace_hcla4_abc_g_aig,1,488,28,13664,student/work/ex260_ex264_frontend_smul_order_hybrid_20260609_0558/ex264/aigs/ex264_smul_baugh_wooley_wallace_hcla4_abc_g_aig.aig,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace_hcla4; flow=abc_g_aig
ex264,ex264_smul_baugh_wooley_wallace_hcla4_wreduce_abc_g_aig,1,489,28,13692,student/work/ex260_ex264_frontend_smul_order_hybrid_20260609_0558/ex264/aigs/ex264_smul_baugh_wooley_wallace_hcla4_wreduce_abc_g_aig.aig,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace_hcla4; flow=wreduce_abc_g_aig
ex264,ex264_smul_baugh_wooley_wallace_hcla4_synth_preset_d13,1,489,27,13203,student/work/ex260_ex264_frontend_smul_order_hybrid_20260609_0558/ex264/aigs/ex264_smul_baugh_wooley_wallace_hcla4_synth_preset_d13.aig,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace_hcla4; flow=synth_preset_d13
ex264,ex264_smul_baugh_wooley_wallace_rhcla3_abc_g_aig,1,488,27,13176,student/work/ex260_ex264_frontend_smul_order_hybrid_20260609_0558/ex264/aigs/ex264_smul_baugh_wooley_wallace_rhcla3_abc_g_aig.aig,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace_rhcla3; flow=abc_g_aig
ex264,ex264_smul_baugh_wooley_wallace_rhcla3_wreduce_abc_g_aig,1,493,27,13311,student/work/ex260_ex264_frontend_smul_order_hybrid_20260609_0558/ex264/aigs/ex264_smul_baugh_wooley_wallace_rhcla3_wreduce_abc_g_aig.aig,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace_rhcla3; flow=wreduce_abc_g_aig
ex264,ex264_smul_baugh_wooley_wallace_rhcla3_synth_preset_d13,1,483,29,14007,student/work/ex260_ex264_frontend_smul_order_hybrid_20260609_0558/ex264/aigs/ex264_smul_baugh_wooley_wallace_rhcla3_synth_preset_d13.aig,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace_rhcla3; flow=synth_preset_d13
