case,candidate_id,hypothesis,function_guess,variant,verilog_path,aig_path,verified_truth,equivalent,area,delay,adp,notes
ex202,ex202_bf16_exp10_range_sign_sep_active_runs_le_128,bf16_exp10,DAZ + 10^x + BF16 RNE + FTZ + canonical NaN,range_sign_sep_active_runs_le_128,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_range_sign_sep_active_runs_le_128.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_range_sign_sep_active_runs_le_128.aig,1,1,4215,22,92730,"exp range sign-separated active table; run_threshold=128; pos_run=[116, 117, 118, 119, 120, 121, 122, 123, 124, 125, 126, 127, 128, 129, 130, 131, 132]; neg_run=[116, 117, 118, 119, 120, 121, 122, 123, 124, 125, 126, 127, 128, 129, 130, 131, 132]"
ex203,ex203_bf16_log_sign_exp_mant_bit0_override,bf16_log,DAZ + ln(x) + BF16 RNE + FTZ + canonical NaN,sign_exp_mant_bit0_override,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex203/verilog/ex203_bf16_log_sign_exp_mant_bit0_override.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex203/aigs/ex203_bf16_log_sign_exp_mant_bit0_override.aig,1,1,4618,18,83124,sign_exp_mant base with output bit 0 overridden by bit-mode table
ex203,ex203_bf16_log_sign_exp_mant_bit1_override,bf16_log,DAZ + ln(x) + BF16 RNE + FTZ + canonical NaN,sign_exp_mant_bit1_override,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex203/verilog/ex203_bf16_log_sign_exp_mant_bit1_override.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex203/aigs/ex203_bf16_log_sign_exp_mant_bit1_override.aig,1,1,4528,18,81504,sign_exp_mant base with output bit 1 overridden by bit-mode table
ex203,ex203_bf16_log_sign_exp_mant_bit2_override,bf16_log,DAZ + ln(x) + BF16 RNE + FTZ + canonical NaN,sign_exp_mant_bit2_override,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex203/verilog/ex203_bf16_log_sign_exp_mant_bit2_override.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex203/aigs/ex203_bf16_log_sign_exp_mant_bit2_override.aig,1,1,4568,18,82224,sign_exp_mant base with output bit 2 overridden by bit-mode table
ex203,ex203_bf16_log_sign_exp_mant_bit3_override,bf16_log,DAZ + ln(x) + BF16 RNE + FTZ + canonical NaN,sign_exp_mant_bit3_override,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex203/verilog/ex203_bf16_log_sign_exp_mant_bit3_override.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex203/aigs/ex203_bf16_log_sign_exp_mant_bit3_override.aig,1,1,4558,19,86602,sign_exp_mant base with output bit 3 overridden by bit-mode table
ex203,ex203_bf16_log_sign_exp_mant_bit4_override,bf16_log,DAZ + ln(x) + BF16 RNE + FTZ + canonical NaN,sign_exp_mant_bit4_override,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex203/verilog/ex203_bf16_log_sign_exp_mant_bit4_override.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex203/aigs/ex203_bf16_log_sign_exp_mant_bit4_override.aig,1,1,4560,18,82080,sign_exp_mant base with output bit 4 overridden by bit-mode table
ex203,ex203_bf16_log_sign_exp_mant_bit5_override,bf16_log,DAZ + ln(x) + BF16 RNE + FTZ + canonical NaN,sign_exp_mant_bit5_override,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex203/verilog/ex203_bf16_log_sign_exp_mant_bit5_override.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex203/aigs/ex203_bf16_log_sign_exp_mant_bit5_override.aig,1,1,4561,18,82098,sign_exp_mant base with output bit 5 overridden by bit-mode table
ex203,ex203_bf16_log_sign_exp_mant_bit6_override,bf16_log,DAZ + ln(x) + BF16 RNE + FTZ + canonical NaN,sign_exp_mant_bit6_override,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex203/verilog/ex203_bf16_log_sign_exp_mant_bit6_override.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex203/aigs/ex203_bf16_log_sign_exp_mant_bit6_override.aig,1,1,4596,18,82728,sign_exp_mant base with output bit 6 overridden by bit-mode table
ex203,ex203_bf16_log_sign_exp_mant_bit7_override,bf16_log,DAZ + ln(x) + BF16 RNE + FTZ + canonical NaN,sign_exp_mant_bit7_override,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex203/verilog/ex203_bf16_log_sign_exp_mant_bit7_override.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex203/aigs/ex203_bf16_log_sign_exp_mant_bit7_override.aig,1,1,4575,19,86925,sign_exp_mant base with output bit 7 overridden by bit-mode table
ex203,ex203_bf16_log_sign_exp_mant_bit8_override,bf16_log,DAZ + ln(x) + BF16 RNE + FTZ + canonical NaN,sign_exp_mant_bit8_override,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex203/verilog/ex203_bf16_log_sign_exp_mant_bit8_override.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex203/aigs/ex203_bf16_log_sign_exp_mant_bit8_override.aig,1,1,4602,19,87438,sign_exp_mant base with output bit 8 overridden by bit-mode table
ex203,ex203_bf16_log_sign_exp_mant_bit9_override,bf16_log,DAZ + ln(x) + BF16 RNE + FTZ + canonical NaN,sign_exp_mant_bit9_override,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex203/verilog/ex203_bf16_log_sign_exp_mant_bit9_override.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex203/aigs/ex203_bf16_log_sign_exp_mant_bit9_override.aig,1,1,4624,18,83232,sign_exp_mant base with output bit 9 overridden by bit-mode table
ex203,ex203_bf16_log_sign_exp_mant_bit10_override,bf16_log,DAZ + ln(x) + BF16 RNE + FTZ + canonical NaN,sign_exp_mant_bit10_override,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex203/verilog/ex203_bf16_log_sign_exp_mant_bit10_override.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex203/aigs/ex203_bf16_log_sign_exp_mant_bit10_override.aig,1,1,4589,18,82602,sign_exp_mant base with output bit 10 overridden by bit-mode table
ex203,ex203_bf16_log_sign_exp_mant_bit11_override,bf16_log,DAZ + ln(x) + BF16 RNE + FTZ + canonical NaN,sign_exp_mant_bit11_override,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex203/verilog/ex203_bf16_log_sign_exp_mant_bit11_override.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex203/aigs/ex203_bf16_log_sign_exp_mant_bit11_override.aig,1,1,4561,18,82098,sign_exp_mant base with output bit 11 overridden by bit-mode table
ex203,ex203_bf16_log_sign_exp_mant_bit12_override,bf16_log,DAZ + ln(x) + BF16 RNE + FTZ + canonical NaN,sign_exp_mant_bit12_override,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex203/verilog/ex203_bf16_log_sign_exp_mant_bit12_override.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex203/aigs/ex203_bf16_log_sign_exp_mant_bit12_override.aig,1,1,4561,18,82098,sign_exp_mant base with output bit 12 overridden by bit-mode table
ex203,ex203_bf16_log_sign_exp_mant_bit13_override,bf16_log,DAZ + ln(x) + BF16 RNE + FTZ + canonical NaN,sign_exp_mant_bit13_override,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex203/verilog/ex203_bf16_log_sign_exp_mant_bit13_override.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex203/aigs/ex203_bf16_log_sign_exp_mant_bit13_override.aig,1,1,4561,18,82098,sign_exp_mant base with output bit 13 overridden by bit-mode table
ex203,ex203_bf16_log_sign_exp_mant_bit14_override,bf16_log,DAZ + ln(x) + BF16 RNE + FTZ + canonical NaN,sign_exp_mant_bit14_override,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex203/verilog/ex203_bf16_log_sign_exp_mant_bit14_override.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex203/aigs/ex203_bf16_log_sign_exp_mant_bit14_override.aig,1,1,4548,18,81864,sign_exp_mant base with output bit 14 overridden by bit-mode table
ex203,ex203_bf16_log_sign_exp_mant_bit15_override,bf16_log,DAZ + ln(x) + BF16 RNE + FTZ + canonical NaN,sign_exp_mant_bit15_override,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex203/verilog/ex203_bf16_log_sign_exp_mant_bit15_override.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex203/aigs/ex203_bf16_log_sign_exp_mant_bit15_override.aig,1,1,4526,18,81468,sign_exp_mant base with output bit 15 overridden by bit-mode table
ex203,ex203_bf16_log_sign_exp_mant_bits_0_1_14_15_override,bf16_log,DAZ + ln(x) + BF16 RNE + FTZ + canonical NaN,sign_exp_mant_bits_0_1_14_15_override,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex203/verilog/ex203_bf16_log_sign_exp_mant_bits_0_1_14_15_override.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex203/aigs/ex203_bf16_log_sign_exp_mant_bits_0_1_14_15_override.aig,1,1,4554,19,86526,greedy expansion of bits 1_14_15 with 0_1_14_15
ex203,ex203_bf16_log_sign_exp_mant_bits_1_2_14_15_override,bf16_log,DAZ + ln(x) + BF16 RNE + FTZ + canonical NaN,sign_exp_mant_bits_1_2_14_15_override,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex203/verilog/ex203_bf16_log_sign_exp_mant_bits_1_2_14_15_override.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex203/aigs/ex203_bf16_log_sign_exp_mant_bits_1_2_14_15_override.aig,1,1,4523,19,85937,greedy expansion of bits 1_14_15 with 1_2_14_15
ex203,ex203_bf16_log_sign_exp_mant_bits_1_3_14_15_override,bf16_log,DAZ + ln(x) + BF16 RNE + FTZ + canonical NaN,sign_exp_mant_bits_1_3_14_15_override,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex203/verilog/ex203_bf16_log_sign_exp_mant_bits_1_3_14_15_override.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex203/aigs/ex203_bf16_log_sign_exp_mant_bits_1_3_14_15_override.aig,1,1,4537,18,81666,greedy expansion of bits 1_14_15 with 1_3_14_15
ex203,ex203_bf16_log_sign_exp_mant_bits_1_4_14_15_override,bf16_log,DAZ + ln(x) + BF16 RNE + FTZ + canonical NaN,sign_exp_mant_bits_1_4_14_15_override,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex203/verilog/ex203_bf16_log_sign_exp_mant_bits_1_4_14_15_override.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex203/aigs/ex203_bf16_log_sign_exp_mant_bits_1_4_14_15_override.aig,1,1,4526,19,85994,greedy expansion of bits 1_14_15 with 1_4_14_15
ex203,ex203_bf16_log_sign_exp_mant_bits_1_5_14_15_override,bf16_log,DAZ + ln(x) + BF16 RNE + FTZ + canonical NaN,sign_exp_mant_bits_1_5_14_15_override,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex203/verilog/ex203_bf16_log_sign_exp_mant_bits_1_5_14_15_override.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex203/aigs/ex203_bf16_log_sign_exp_mant_bits_1_5_14_15_override.aig,1,1,4548,18,81864,greedy expansion of bits 1_14_15 with 1_5_14_15
ex203,ex203_bf16_log_sign_exp_mant_bits_1_6_14_15_override,bf16_log,DAZ + ln(x) + BF16 RNE + FTZ + canonical NaN,sign_exp_mant_bits_1_6_14_15_override,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex203/verilog/ex203_bf16_log_sign_exp_mant_bits_1_6_14_15_override.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex203/aigs/ex203_bf16_log_sign_exp_mant_bits_1_6_14_15_override.aig,1,1,4532,19,86108,greedy expansion of bits 1_14_15 with 1_6_14_15
ex203,ex203_bf16_log_sign_exp_mant_bits_1_7_14_15_override,bf16_log,DAZ + ln(x) + BF16 RNE + FTZ + canonical NaN,sign_exp_mant_bits_1_7_14_15_override,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex203/verilog/ex203_bf16_log_sign_exp_mant_bits_1_7_14_15_override.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex203/aigs/ex203_bf16_log_sign_exp_mant_bits_1_7_14_15_override.aig,1,1,4546,19,86374,greedy expansion of bits 1_14_15 with 1_7_14_15
ex203,ex203_bf16_log_sign_exp_mant_bits_1_8_14_15_override,bf16_log,DAZ + ln(x) + BF16 RNE + FTZ + canonical NaN,sign_exp_mant_bits_1_8_14_15_override,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex203/verilog/ex203_bf16_log_sign_exp_mant_bits_1_8_14_15_override.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex203/aigs/ex203_bf16_log_sign_exp_mant_bits_1_8_14_15_override.aig,1,1,4534,18,81612,greedy expansion of bits 1_14_15 with 1_8_14_15
ex203,ex203_bf16_log_sign_exp_mant_bits_1_9_14_15_override,bf16_log,DAZ + ln(x) + BF16 RNE + FTZ + canonical NaN,sign_exp_mant_bits_1_9_14_15_override,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex203/verilog/ex203_bf16_log_sign_exp_mant_bits_1_9_14_15_override.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex203/aigs/ex203_bf16_log_sign_exp_mant_bits_1_9_14_15_override.aig,1,1,4503,19,85557,greedy expansion of bits 1_14_15 with 1_9_14_15
ex203,ex203_bf16_log_sign_exp_mant_bits_1_10_14_15_override,bf16_log,DAZ + ln(x) + BF16 RNE + FTZ + canonical NaN,sign_exp_mant_bits_1_10_14_15_override,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex203/verilog/ex203_bf16_log_sign_exp_mant_bits_1_10_14_15_override.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex203/aigs/ex203_bf16_log_sign_exp_mant_bits_1_10_14_15_override.aig,1,1,4520,18,81360,greedy expansion of bits 1_14_15 with 1_10_14_15
ex203,ex203_bf16_log_sign_exp_mant_bits_1_11_14_15_override,bf16_log,DAZ + ln(x) + BF16 RNE + FTZ + canonical NaN,sign_exp_mant_bits_1_11_14_15_override,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex203/verilog/ex203_bf16_log_sign_exp_mant_bits_1_11_14_15_override.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex203/aigs/ex203_bf16_log_sign_exp_mant_bits_1_11_14_15_override.aig,1,1,4496,18,80928,greedy expansion of bits 1_14_15 with 1_11_14_15
ex203,ex203_bf16_log_sign_exp_mant_bits_1_12_14_15_override,bf16_log,DAZ + ln(x) + BF16 RNE + FTZ + canonical NaN,sign_exp_mant_bits_1_12_14_15_override,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex203/verilog/ex203_bf16_log_sign_exp_mant_bits_1_12_14_15_override.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex203/aigs/ex203_bf16_log_sign_exp_mant_bits_1_12_14_15_override.aig,1,1,4496,18,80928,greedy expansion of bits 1_14_15 with 1_12_14_15
ex203,ex203_bf16_log_sign_exp_mant_bits_1_13_14_15_override,bf16_log,DAZ + ln(x) + BF16 RNE + FTZ + canonical NaN,sign_exp_mant_bits_1_13_14_15_override,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex203/verilog/ex203_bf16_log_sign_exp_mant_bits_1_13_14_15_override.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex203/aigs/ex203_bf16_log_sign_exp_mant_bits_1_13_14_15_override.aig,1,1,4496,18,80928,greedy expansion of bits 1_14_15 with 1_13_14_15
ex203,ex203_bf16_log_sign_exp_mant_bits_1_11_12_14_15_override,bf16_log,DAZ + ln(x) + BF16 RNE + FTZ + canonical NaN,sign_exp_mant_bits_1_11_12_14_15_override,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex203/verilog/ex203_bf16_log_sign_exp_mant_bits_1_11_12_14_15_override.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex203/aigs/ex203_bf16_log_sign_exp_mant_bits_1_11_12_14_15_override.aig,1,1,4549,18,81882,high-bit override set 1_11_12_14_15
ex203,ex203_bf16_log_sign_exp_mant_bits_1_11_13_14_15_override,bf16_log,DAZ + ln(x) + BF16 RNE + FTZ + canonical NaN,sign_exp_mant_bits_1_11_13_14_15_override,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex203/verilog/ex203_bf16_log_sign_exp_mant_bits_1_11_13_14_15_override.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex203/aigs/ex203_bf16_log_sign_exp_mant_bits_1_11_13_14_15_override.aig,1,1,4549,18,81882,high-bit override set 1_11_13_14_15
ex203,ex203_bf16_log_sign_exp_mant_bits_1_12_13_14_15_override,bf16_log,DAZ + ln(x) + BF16 RNE + FTZ + canonical NaN,sign_exp_mant_bits_1_12_13_14_15_override,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex203/verilog/ex203_bf16_log_sign_exp_mant_bits_1_12_13_14_15_override.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex203/aigs/ex203_bf16_log_sign_exp_mant_bits_1_12_13_14_15_override.aig,1,1,4549,18,81882,high-bit override set 1_12_13_14_15
ex203,ex203_bf16_log_sign_exp_mant_bits_1_11_12_13_14_15_override,bf16_log,DAZ + ln(x) + BF16 RNE + FTZ + canonical NaN,sign_exp_mant_bits_1_11_12_13_14_15_override,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex203/verilog/ex203_bf16_log_sign_exp_mant_bits_1_11_12_13_14_15_override.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex203/aigs/ex203_bf16_log_sign_exp_mant_bits_1_11_12_13_14_15_override.aig,1,1,4532,18,81576,high-bit override set 1_11_12_13_14_15
ex203,ex203_bf16_log_sign_exp_mant_bits_1_10_11_14_15_override,bf16_log,DAZ + ln(x) + BF16 RNE + FTZ + canonical NaN,sign_exp_mant_bits_1_10_11_14_15_override,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex203/verilog/ex203_bf16_log_sign_exp_mant_bits_1_10_11_14_15_override.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex203/aigs/ex203_bf16_log_sign_exp_mant_bits_1_10_11_14_15_override.aig,1,1,4577,18,82386,high-bit override set 1_10_11_14_15
ex203,ex203_bf16_log_sign_exp_mant_bits_1_10_12_14_15_override,bf16_log,DAZ + ln(x) + BF16 RNE + FTZ + canonical NaN,sign_exp_mant_bits_1_10_12_14_15_override,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex203/verilog/ex203_bf16_log_sign_exp_mant_bits_1_10_12_14_15_override.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex203/aigs/ex203_bf16_log_sign_exp_mant_bits_1_10_12_14_15_override.aig,1,1,4577,18,82386,high-bit override set 1_10_12_14_15
ex203,ex203_bf16_log_sign_exp_mant_bits_1_10_13_14_15_override,bf16_log,DAZ + ln(x) + BF16 RNE + FTZ + canonical NaN,sign_exp_mant_bits_1_10_13_14_15_override,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex203/verilog/ex203_bf16_log_sign_exp_mant_bits_1_10_13_14_15_override.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex203/aigs/ex203_bf16_log_sign_exp_mant_bits_1_10_13_14_15_override.aig,1,1,4577,18,82386,high-bit override set 1_10_13_14_15
ex203,ex203_bf16_log_sign_exp_mant_bits_1_15_override,bf16_log,DAZ + ln(x) + BF16 RNE + FTZ + canonical NaN,sign_exp_mant_bits_1_15_override,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex203/verilog/ex203_bf16_log_sign_exp_mant_bits_1_15_override.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex203/aigs/ex203_bf16_log_sign_exp_mant_bits_1_15_override.aig,1,1,4522,18,81396,sign_exp_mant base with bits 1_15 overridden
ex203,ex203_bf16_log_sign_exp_mant_bits_14_15_override,bf16_log,DAZ + ln(x) + BF16 RNE + FTZ + canonical NaN,sign_exp_mant_bits_14_15_override,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex203/verilog/ex203_bf16_log_sign_exp_mant_bits_14_15_override.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex203/aigs/ex203_bf16_log_sign_exp_mant_bits_14_15_override.aig,1,1,4521,18,81378,sign_exp_mant base with bits 14_15 overridden
ex203,ex203_bf16_log_sign_exp_mant_bits_1_14_override,bf16_log,DAZ + ln(x) + BF16 RNE + FTZ + canonical NaN,sign_exp_mant_bits_1_14_override,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex203/verilog/ex203_bf16_log_sign_exp_mant_bits_1_14_override.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex203/aigs/ex203_bf16_log_sign_exp_mant_bits_1_14_override.aig,1,1,4559,18,82062,sign_exp_mant base with bits 1_14 overridden
ex203,ex203_bf16_log_sign_exp_mant_bits_1_14_15_override,bf16_log,DAZ + ln(x) + BF16 RNE + FTZ + canonical NaN,sign_exp_mant_bits_1_14_15_override,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex203/verilog/ex203_bf16_log_sign_exp_mant_bits_1_14_15_override.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex203/aigs/ex203_bf16_log_sign_exp_mant_bits_1_14_15_override.aig,1,1,4500,18,81000,sign_exp_mant base with bits 1_14_15 overridden
ex203,ex203_bf16_log_sign_exp_mant_bits_1_4_override,bf16_log,DAZ + ln(x) + BF16 RNE + FTZ + canonical NaN,sign_exp_mant_bits_1_4_override,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex203/verilog/ex203_bf16_log_sign_exp_mant_bits_1_4_override.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex203/aigs/ex203_bf16_log_sign_exp_mant_bits_1_4_override.aig,1,1,4580,18,82440,sign_exp_mant base with bits 1_4 overridden
ex203,ex203_bf16_log_sign_exp_mant_bits_1_5_override,bf16_log,DAZ + ln(x) + BF16 RNE + FTZ + canonical NaN,sign_exp_mant_bits_1_5_override,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex203/verilog/ex203_bf16_log_sign_exp_mant_bits_1_5_override.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex203/aigs/ex203_bf16_log_sign_exp_mant_bits_1_5_override.aig,1,1,4529,18,81522,sign_exp_mant base with bits 1_5 overridden
ex203,ex203_bf16_log_sign_exp_mant_bits_1_11_override,bf16_log,DAZ + ln(x) + BF16 RNE + FTZ + canonical NaN,sign_exp_mant_bits_1_11_override,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex203/verilog/ex203_bf16_log_sign_exp_mant_bits_1_11_override.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex203/aigs/ex203_bf16_log_sign_exp_mant_bits_1_11_override.aig,1,1,4575,18,82350,sign_exp_mant base with bits 1_11 overridden
ex203,ex203_bf16_log_sign_exp_mant_bits_1_12_override,bf16_log,DAZ + ln(x) + BF16 RNE + FTZ + canonical NaN,sign_exp_mant_bits_1_12_override,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex203/verilog/ex203_bf16_log_sign_exp_mant_bits_1_12_override.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex203/aigs/ex203_bf16_log_sign_exp_mant_bits_1_12_override.aig,1,1,4575,18,82350,sign_exp_mant base with bits 1_12 overridden
ex203,ex203_bf16_log_sign_exp_mant_bits_1_13_override,bf16_log,DAZ + ln(x) + BF16 RNE + FTZ + canonical NaN,sign_exp_mant_bits_1_13_override,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex203/verilog/ex203_bf16_log_sign_exp_mant_bits_1_13_override.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex203/aigs/ex203_bf16_log_sign_exp_mant_bits_1_13_override.aig,1,1,4575,18,82350,sign_exp_mant base with bits 1_13 overridden
ex203,ex203_bf16_log_sign_exp_mant_bits_4_15_override,bf16_log,DAZ + ln(x) + BF16 RNE + FTZ + canonical NaN,sign_exp_mant_bits_4_15_override,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex203/verilog/ex203_bf16_log_sign_exp_mant_bits_4_15_override.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex203/aigs/ex203_bf16_log_sign_exp_mant_bits_4_15_override.aig,1,1,4601,18,82818,sign_exp_mant base with bits 4_15 overridden
ex203,ex203_bf16_log_sign_exp_mant_bits_5_15_override,bf16_log,DAZ + ln(x) + BF16 RNE + FTZ + canonical NaN,sign_exp_mant_bits_5_15_override,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex203/verilog/ex203_bf16_log_sign_exp_mant_bits_5_15_override.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex203/aigs/ex203_bf16_log_sign_exp_mant_bits_5_15_override.aig,1,1,4542,18,81756,sign_exp_mant base with bits 5_15 overridden
ex203,ex203_bf16_log_sign_exp_mant_bits_11_15_override,bf16_log,DAZ + ln(x) + BF16 RNE + FTZ + canonical NaN,sign_exp_mant_bits_11_15_override,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex203/verilog/ex203_bf16_log_sign_exp_mant_bits_11_15_override.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex203/aigs/ex203_bf16_log_sign_exp_mant_bits_11_15_override.aig,1,1,4559,18,82062,sign_exp_mant base with bits 11_15 overridden
ex203,ex203_bf16_log_sign_exp_mant_bits_12_15_override,bf16_log,DAZ + ln(x) + BF16 RNE + FTZ + canonical NaN,sign_exp_mant_bits_12_15_override,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex203/verilog/ex203_bf16_log_sign_exp_mant_bits_12_15_override.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex203/aigs/ex203_bf16_log_sign_exp_mant_bits_12_15_override.aig,1,1,4559,18,82062,sign_exp_mant base with bits 12_15 overridden
ex203,ex203_bf16_log_sign_exp_mant_bits_13_15_override,bf16_log,DAZ + ln(x) + BF16 RNE + FTZ + canonical NaN,sign_exp_mant_bits_13_15_override,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex203/verilog/ex203_bf16_log_sign_exp_mant_bits_13_15_override.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex203/aigs/ex203_bf16_log_sign_exp_mant_bits_13_15_override.aig,1,1,4559,18,82062,sign_exp_mant base with bits 13_15 overridden
ex203,ex203_bf16_log_sign_exp_mant_bits_1_4_15_override,bf16_log,DAZ + ln(x) + BF16 RNE + FTZ + canonical NaN,sign_exp_mant_bits_1_4_15_override,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex203/verilog/ex203_bf16_log_sign_exp_mant_bits_1_4_15_override.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex203/aigs/ex203_bf16_log_sign_exp_mant_bits_1_4_15_override.aig,1,1,4579,18,82422,sign_exp_mant base with bits 1_4_15 overridden
