case,input_coord,output_coord,degree,exact_bits,total_bits,total_terms,low_degree_terms,max_degree,bit_term_counts,bit_degrees,notes
ex289,gray_reverse,suffix_reverse,1,1,16,355166,114,16,27932:24807:28069:17598:27908:24429:25969:5406:27684:25051:27779:17370:26970:23647:24539:8,16:15:16:13:16:15:16:9:16:15:16:13:16:15:16:1,output-coordinate ANF over transformed input coordinates
ex289,prefix_natural,suffix_onehot,4,1,16,406066,14682,16,29572:27822:23088:26883:16810:31616:32504:17482:28744:29154:30537:26395:24541:1:29513:31404,16:15:12:15:11:16:16:11:15:16:16:13:16:1:16:16,output-coordinate ANF over transformed input coordinates
ex289,suffix_reverse,suffix_onehot,4,1,16,406066,14682,16,29572:27822:23088:26883:16810:31616:32504:17482:28744:29154:30537:26395:24541:1:29513:31404,16:15:12:15:11:16:16:11:15:16:16:13:16:1:16:16,output-coordinate ANF over transformed input coordinates
ex289,prefix_natural,suffix_onehot,3,1,16,406066,3694,16,29572:27822:23088:26883:16810:31616:32504:17482:28744:29154:30537:26395:24541:1:29513:31404,16:15:12:15:11:16:16:11:15:16:16:13:16:1:16:16,output-coordinate ANF over transformed input coordinates
ex289,suffix_reverse,suffix_onehot,3,1,16,406066,3694,16,29572:27822:23088:26883:16810:31616:32504:17482:28744:29154:30537:26395:24541:1:29513:31404,16:15:12:15:11:16:16:11:15:16:16:13:16:1:16:16,output-coordinate ANF over transformed input coordinates
ex289,prefix_natural,suffix_onehot,2,1,16,406066,646,16,29572:27822:23088:26883:16810:31616:32504:17482:28744:29154:30537:26395:24541:1:29513:31404,16:15:12:15:11:16:16:11:15:16:16:13:16:1:16:16,output-coordinate ANF over transformed input coordinates
ex289,suffix_reverse,suffix_onehot,2,1,16,406066,646,16,29572:27822:23088:26883:16810:31616:32504:17482:28744:29154:30537:26395:24541:1:29513:31404,16:15:12:15:11:16:16:11:15:16:16:13:16:1:16:16,output-coordinate ANF over transformed input coordinates
ex289,prefix_natural,suffix_onehot,1,1,16,406066,56,16,29572:27822:23088:26883:16810:31616:32504:17482:28744:29154:30537:26395:24541:1:29513:31404,16:15:12:15:11:16:16:11:15:16:16:13:16:1:16:16,output-coordinate ANF over transformed input coordinates
ex289,suffix_reverse,suffix_onehot,1,1,16,406066,56,16,29572:27822:23088:26883:16810:31616:32504:17482:28744:29154:30537:26395:24541:1:29513:31404,16:15:12:15:11:16:16:11:15:16:16:13:16:1:16:16,output-coordinate ANF over transformed input coordinates
ex289,prefix_natural,prefix_onehot,4,1,16,406067,14683,16,1:29573:32505:30536:31617:27823:17483:31405:29153:23089:26394:29512:26882:24540:28743:16811,1:16:16:16:16:15:11:16:16:12:13:16:15:16:15:11,output-coordinate ANF over transformed input coordinates
ex289,suffix_reverse,prefix_onehot,4,1,16,406067,14683,16,1:29573:32505:30536:31617:27823:17483:31405:29153:23089:26394:29512:26882:24540:28743:16811,1:16:16:16:16:15:11:16:16:12:13:16:15:16:15:11,output-coordinate ANF over transformed input coordinates
ex289,prefix_natural,prefix_onehot,3,1,16,406067,3695,16,1:29573:32505:30536:31617:27823:17483:31405:29153:23089:26394:29512:26882:24540:28743:16811,1:16:16:16:16:15:11:16:16:12:13:16:15:16:15:11,output-coordinate ANF over transformed input coordinates
ex289,suffix_reverse,prefix_onehot,3,1,16,406067,3695,16,1:29573:32505:30536:31617:27823:17483:31405:29153:23089:26394:29512:26882:24540:28743:16811,1:16:16:16:16:15:11:16:16:12:13:16:15:16:15:11,output-coordinate ANF over transformed input coordinates
ex289,prefix_natural,prefix_onehot,2,1,16,406067,647,16,1:29573:32505:30536:31617:27823:17483:31405:29153:23089:26394:29512:26882:24540:28743:16811,1:16:16:16:16:15:11:16:16:12:13:16:15:16:15:11,output-coordinate ANF over transformed input coordinates
ex289,suffix_reverse,prefix_onehot,2,1,16,406067,647,16,1:29573:32505:30536:31617:27823:17483:31405:29153:23089:26394:29512:26882:24540:28743:16811,1:16:16:16:16:15:11:16:16:12:13:16:15:16:15:11,output-coordinate ANF over transformed input coordinates
ex289,prefix_natural,prefix_onehot,1,1,16,406067,57,16,1:29573:32505:30536:31617:27823:17483:31405:29153:23089:26394:29512:26882:24540:28743:16811,1:16:16:16:16:15:11:16:16:12:13:16:15:16:15:11,output-coordinate ANF over transformed input coordinates
ex289,suffix_reverse,prefix_onehot,1,1,16,406067,57,16,1:29573:32505:30536:31617:27823:17483:31405:29153:23089:26394:29512:26882:24540:28743:16811,1:16:16:16:16:15:11:16:16:12:13:16:15:16:15:11,output-coordinate ANF over transformed input coordinates
ex289,prefix_natural,prefix_natural,4,1,16,410810,14316,16,29572:27822:31202:27420:30750:28422:28384:9632:30792:28096:31138:26938:29044:26286:25311:1,16:15:16:13:16:15:16:9:16:15:16:13:16:15:16:1,output-coordinate ANF over transformed input coordinates
ex289,prefix_natural,suffix_reverse,4,1,16,410810,14316,16,29572:27822:31202:27420:30750:28422:28384:9632:30792:28096:31138:26938:29044:26286:25311:1,16:15:16:13:16:15:16:9:16:15:16:13:16:15:16:1,output-coordinate ANF over transformed input coordinates
ex289,suffix_reverse,prefix_natural,4,1,16,410810,14316,16,29572:27822:31202:27420:30750:28422:28384:9632:30792:28096:31138:26938:29044:26286:25311:1,16:15:16:13:16:15:16:9:16:15:16:13:16:15:16:1,output-coordinate ANF over transformed input coordinates
ex289,suffix_reverse,suffix_reverse,4,1,16,410810,14316,16,29572:27822:31202:27420:30750:28422:28384:9632:30792:28096:31138:26938:29044:26286:25311:1,16:15:16:13:16:15:16:9:16:15:16:13:16:15:16:1,output-coordinate ANF over transformed input coordinates
ex289,prefix_natural,prefix_natural,3,1,16,410810,3518,16,29572:27822:31202:27420:30750:28422:28384:9632:30792:28096:31138:26938:29044:26286:25311:1,16:15:16:13:16:15:16:9:16:15:16:13:16:15:16:1,output-coordinate ANF over transformed input coordinates
ex289,prefix_natural,suffix_reverse,3,1,16,410810,3518,16,29572:27822:31202:27420:30750:28422:28384:9632:30792:28096:31138:26938:29044:26286:25311:1,16:15:16:13:16:15:16:9:16:15:16:13:16:15:16:1,output-coordinate ANF over transformed input coordinates
ex289,suffix_reverse,prefix_natural,3,1,16,410810,3518,16,29572:27822:31202:27420:30750:28422:28384:9632:30792:28096:31138:26938:29044:26286:25311:1,16:15:16:13:16:15:16:9:16:15:16:13:16:15:16:1,output-coordinate ANF over transformed input coordinates
ex289,suffix_reverse,suffix_reverse,3,1,16,410810,3518,16,29572:27822:31202:27420:30750:28422:28384:9632:30792:28096:31138:26938:29044:26286:25311:1,16:15:16:13:16:15:16:9:16:15:16:13:16:15:16:1,output-coordinate ANF over transformed input coordinates
