case,candidate_id,verified_truth,equivalent,area,delay,adp,verilog_path,aig_path,notes
ex282,ex282_unknown_key_canonical_cofactor_bdd_prefix_parity_reduce_top6_first_classonehottree_endpoint,1,1,1028,31,31868,student/work/ex280_ex284_frontend_key_cofactor_classonehottree_20260608_2100/ex282/verilog/ex282_unknown_key_canonical_cofactor_bdd_prefix_parity_reduce_top6_first_classonehottree_endpoint.v,student/work/ex280_ex284_frontend_key_cofactor_classonehottree_20260608_2100/ex282/aigs/ex282_unknown_key_canonical_cofactor_bdd_prefix_parity_reduce_top6_first_classonehottree_endpoint.aig,unknown canonical prefix-key cofactor-BDD Verilog seed
ex282,ex282_unknown_key_canonical_cofactor_bdd_prefix_parity_reduce_top6_first_classonehottree_endpoint_rev,1,1,1015,31,31465,student/work/ex280_ex284_frontend_key_cofactor_classonehottree_20260608_2100/ex282/verilog/ex282_unknown_key_canonical_cofactor_bdd_prefix_parity_reduce_top6_first_classonehottree_endpoint_rev.v,student/work/ex280_ex284_frontend_key_cofactor_classonehottree_20260608_2100/ex282/aigs/ex282_unknown_key_canonical_cofactor_bdd_prefix_parity_reduce_top6_first_classonehottree_endpoint_rev.aig,unknown canonical prefix-key cofactor-BDD Verilog seed
ex283,ex283_unknown_key_canonical_cofactor_bdd_prefix_parity_reduce_top5_first_classonehottree_endpoint,1,1,1204,33,39732,student/work/ex280_ex284_frontend_key_cofactor_classonehottree_20260608_2100/ex283/verilog/ex283_unknown_key_canonical_cofactor_bdd_prefix_parity_reduce_top5_first_classonehottree_endpoint.v,student/work/ex280_ex284_frontend_key_cofactor_classonehottree_20260608_2100/ex283/aigs/ex283_unknown_key_canonical_cofactor_bdd_prefix_parity_reduce_top5_first_classonehottree_endpoint.aig,unknown canonical prefix-key cofactor-BDD Verilog seed
ex283,ex283_unknown_key_canonical_cofactor_bdd_prefix_parity_reduce_top5_first_classonehottree_endpoint_rev,1,1,1171,36,42156,student/work/ex280_ex284_frontend_key_cofactor_classonehottree_20260608_2100/ex283/verilog/ex283_unknown_key_canonical_cofactor_bdd_prefix_parity_reduce_top5_first_classonehottree_endpoint_rev.v,student/work/ex280_ex284_frontend_key_cofactor_classonehottree_20260608_2100/ex283/aigs/ex283_unknown_key_canonical_cofactor_bdd_prefix_parity_reduce_top5_first_classonehottree_endpoint_rev.aig,unknown canonical prefix-key cofactor-BDD Verilog seed
ex283,ex283_unknown_key_canonical_cofactor_bdd_prefix_parity_reduce_top6_first_classonehottree_endpoint,1,1,1137,33,37521,student/work/ex280_ex284_frontend_key_cofactor_classonehottree_20260608_2100/ex283/verilog/ex283_unknown_key_canonical_cofactor_bdd_prefix_parity_reduce_top6_first_classonehottree_endpoint.v,student/work/ex280_ex284_frontend_key_cofactor_classonehottree_20260608_2100/ex283/aigs/ex283_unknown_key_canonical_cofactor_bdd_prefix_parity_reduce_top6_first_classonehottree_endpoint.aig,unknown canonical prefix-key cofactor-BDD Verilog seed
ex283,ex283_unknown_key_canonical_cofactor_bdd_prefix_parity_reduce_top6_first_classonehottree_endpoint_rev,1,1,1129,38,42902,student/work/ex280_ex284_frontend_key_cofactor_classonehottree_20260608_2100/ex283/verilog/ex283_unknown_key_canonical_cofactor_bdd_prefix_parity_reduce_top6_first_classonehottree_endpoint_rev.v,student/work/ex280_ex284_frontend_key_cofactor_classonehottree_20260608_2100/ex283/aigs/ex283_unknown_key_canonical_cofactor_bdd_prefix_parity_reduce_top6_first_classonehottree_endpoint_rev.aig,unknown canonical prefix-key cofactor-BDD Verilog seed
ex284,ex284_unknown_key_canonical_cofactor_bdd_prefix_parity_reduce_top5_first_classonehottree_endpoint,1,1,1344,37,49728,student/work/ex280_ex284_frontend_key_cofactor_classonehottree_20260608_2100/ex284/verilog/ex284_unknown_key_canonical_cofactor_bdd_prefix_parity_reduce_top5_first_classonehottree_endpoint.v,student/work/ex280_ex284_frontend_key_cofactor_classonehottree_20260608_2100/ex284/aigs/ex284_unknown_key_canonical_cofactor_bdd_prefix_parity_reduce_top5_first_classonehottree_endpoint.aig,unknown canonical prefix-key cofactor-BDD Verilog seed
ex284,ex284_unknown_key_canonical_cofactor_bdd_prefix_parity_reduce_top5_first_classonehottree_endpoint_rev,1,1,1323,38,50274,student/work/ex280_ex284_frontend_key_cofactor_classonehottree_20260608_2100/ex284/verilog/ex284_unknown_key_canonical_cofactor_bdd_prefix_parity_reduce_top5_first_classonehottree_endpoint_rev.v,student/work/ex280_ex284_frontend_key_cofactor_classonehottree_20260608_2100/ex284/aigs/ex284_unknown_key_canonical_cofactor_bdd_prefix_parity_reduce_top5_first_classonehottree_endpoint_rev.aig,unknown canonical prefix-key cofactor-BDD Verilog seed
ex284,ex284_unknown_key_canonical_cofactor_bdd_prefix_parity_reduce_top6_first_classonehottree_endpoint,1,1,1330,39,51870,student/work/ex280_ex284_frontend_key_cofactor_classonehottree_20260608_2100/ex284/verilog/ex284_unknown_key_canonical_cofactor_bdd_prefix_parity_reduce_top6_first_classonehottree_endpoint.v,student/work/ex280_ex284_frontend_key_cofactor_classonehottree_20260608_2100/ex284/aigs/ex284_unknown_key_canonical_cofactor_bdd_prefix_parity_reduce_top6_first_classonehottree_endpoint.aig,unknown canonical prefix-key cofactor-BDD Verilog seed
ex284,ex284_unknown_key_canonical_cofactor_bdd_prefix_parity_reduce_top6_first_classonehottree_endpoint_rev,1,1,1295,36,46620,student/work/ex280_ex284_frontend_key_cofactor_classonehottree_20260608_2100/ex284/verilog/ex284_unknown_key_canonical_cofactor_bdd_prefix_parity_reduce_top6_first_classonehottree_endpoint_rev.v,student/work/ex280_ex284_frontend_key_cofactor_classonehottree_20260608_2100/ex284/aigs/ex284_unknown_key_canonical_cofactor_bdd_prefix_parity_reduce_top6_first_classonehottree_endpoint_rev.aig,unknown canonical prefix-key cofactor-BDD Verilog seed
