case,candidate_id,hypothesis,variant,verilog_path,aig_path,verified_truth,synthesized,equivalent,area,delay,adp,reference_adp,adp_ratio_to_reference,within_1p5_reference,beats_reference,runtime_sec,classification,notes
ex265,ex265_udiv_bdd_b_msb_synth_preset_d18,unsigned low4_high4:a/b dbz=max,bdd_b_msb+synth_preset_d18,student/work/ex265_ex269_frontend_udiv_top_synthflow_20260609_0855/ex265/verilog/ex265_udiv_bdd_b_msb.v,student/work/ex265_ex269_frontend_udiv_top_synthflow_20260609_0855/ex265/aigs/ex265_udiv_bdd_b_msb_synth_preset_d18.aig,1,1,1,75,10,750,322,2.329193,0,0,0.258,semantic_udiv_exact,unsigned low4_high4:a/b dbz=max exact; source=bdd_b_msb; flow=synth_preset_d18
ex265,ex265_udiv_bdd_b_msb_synth_preset_d20,unsigned low4_high4:a/b dbz=max,bdd_b_msb+synth_preset_d20,student/work/ex265_ex269_frontend_udiv_top_synthflow_20260609_0855/ex265/verilog/ex265_udiv_bdd_b_msb.v,student/work/ex265_ex269_frontend_udiv_top_synthflow_20260609_0855/ex265/aigs/ex265_udiv_bdd_b_msb_synth_preset_d20.aig,1,1,1,75,10,750,322,2.329193,0,0,0.262,semantic_udiv_exact,unsigned low4_high4:a/b dbz=max exact; source=bdd_b_msb; flow=synth_preset_d20
ex265,ex265_udiv_bdd_b_msb_synth_preset_d24,unsigned low4_high4:a/b dbz=max,bdd_b_msb+synth_preset_d24,student/work/ex265_ex269_frontend_udiv_top_synthflow_20260609_0855/ex265/verilog/ex265_udiv_bdd_b_msb.v,student/work/ex265_ex269_frontend_udiv_top_synthflow_20260609_0855/ex265/aigs/ex265_udiv_bdd_b_msb_synth_preset_d24.aig,1,1,1,75,10,750,322,2.329193,0,0,0.263,semantic_udiv_exact,unsigned low4_high4:a/b dbz=max exact; source=bdd_b_msb; flow=synth_preset_d24
ex265,ex265_udiv_bdd_b_msb_synth_preset_d28,unsigned low4_high4:a/b dbz=max,bdd_b_msb+synth_preset_d28,student/work/ex265_ex269_frontend_udiv_top_synthflow_20260609_0855/ex265/verilog/ex265_udiv_bdd_b_msb.v,student/work/ex265_ex269_frontend_udiv_top_synthflow_20260609_0855/ex265/aigs/ex265_udiv_bdd_b_msb_synth_preset_d28.aig,1,1,1,75,10,750,322,2.329193,0,0,0.260,semantic_udiv_exact,unsigned low4_high4:a/b dbz=max exact; source=bdd_b_msb; flow=synth_preset_d28
ex265,ex265_udiv_bdd_b_msb_synth_preset_d32,unsigned low4_high4:a/b dbz=max,bdd_b_msb+synth_preset_d32,student/work/ex265_ex269_frontend_udiv_top_synthflow_20260609_0855/ex265/verilog/ex265_udiv_bdd_b_msb.v,student/work/ex265_ex269_frontend_udiv_top_synthflow_20260609_0855/ex265/aigs/ex265_udiv_bdd_b_msb_synth_preset_d32.aig,1,1,1,75,10,750,322,2.329193,0,0,0.263,semantic_udiv_exact,unsigned low4_high4:a/b dbz=max exact; source=bdd_b_msb; flow=synth_preset_d32
ex265,ex265_udiv_bdd_interleave_msb_synth_preset_d18,unsigned low4_high4:a/b dbz=max,bdd_interleave_msb+synth_preset_d18,student/work/ex265_ex269_frontend_udiv_top_synthflow_20260609_0855/ex265/verilog/ex265_udiv_bdd_interleave_msb.v,student/work/ex265_ex269_frontend_udiv_top_synthflow_20260609_0855/ex265/aigs/ex265_udiv_bdd_interleave_msb_synth_preset_d18.aig,1,1,1,62,10,620,322,1.925466,0,0,0.259,semantic_udiv_exact,unsigned low4_high4:a/b dbz=max exact; source=bdd_interleave_msb; flow=synth_preset_d18
ex265,ex265_udiv_bdd_interleave_msb_synth_preset_d20,unsigned low4_high4:a/b dbz=max,bdd_interleave_msb+synth_preset_d20,student/work/ex265_ex269_frontend_udiv_top_synthflow_20260609_0855/ex265/verilog/ex265_udiv_bdd_interleave_msb.v,student/work/ex265_ex269_frontend_udiv_top_synthflow_20260609_0855/ex265/aigs/ex265_udiv_bdd_interleave_msb_synth_preset_d20.aig,1,1,1,62,10,620,322,1.925466,0,0,0.257,semantic_udiv_exact,unsigned low4_high4:a/b dbz=max exact; source=bdd_interleave_msb; flow=synth_preset_d20
ex265,ex265_udiv_bdd_interleave_msb_synth_preset_d24,unsigned low4_high4:a/b dbz=max,bdd_interleave_msb+synth_preset_d24,student/work/ex265_ex269_frontend_udiv_top_synthflow_20260609_0855/ex265/verilog/ex265_udiv_bdd_interleave_msb.v,student/work/ex265_ex269_frontend_udiv_top_synthflow_20260609_0855/ex265/aigs/ex265_udiv_bdd_interleave_msb_synth_preset_d24.aig,1,1,1,62,10,620,322,1.925466,0,0,0.282,semantic_udiv_exact,unsigned low4_high4:a/b dbz=max exact; source=bdd_interleave_msb; flow=synth_preset_d24
ex265,ex265_udiv_bdd_interleave_msb_synth_preset_d28,unsigned low4_high4:a/b dbz=max,bdd_interleave_msb+synth_preset_d28,student/work/ex265_ex269_frontend_udiv_top_synthflow_20260609_0855/ex265/verilog/ex265_udiv_bdd_interleave_msb.v,student/work/ex265_ex269_frontend_udiv_top_synthflow_20260609_0855/ex265/aigs/ex265_udiv_bdd_interleave_msb_synth_preset_d28.aig,1,1,1,62,10,620,322,1.925466,0,0,0.257,semantic_udiv_exact,unsigned low4_high4:a/b dbz=max exact; source=bdd_interleave_msb; flow=synth_preset_d28
ex265,ex265_udiv_bdd_interleave_msb_synth_preset_d32,unsigned low4_high4:a/b dbz=max,bdd_interleave_msb+synth_preset_d32,student/work/ex265_ex269_frontend_udiv_top_synthflow_20260609_0855/ex265/verilog/ex265_udiv_bdd_interleave_msb.v,student/work/ex265_ex269_frontend_udiv_top_synthflow_20260609_0855/ex265/aigs/ex265_udiv_bdd_interleave_msb_synth_preset_d32.aig,1,1,1,62,10,620,322,1.925466,0,0,0.257,semantic_udiv_exact,unsigned low4_high4:a/b dbz=max exact; source=bdd_interleave_msb; flow=synth_preset_d32
ex265,ex265_udiv_bdd_greedy_interleave_msb_synth_preset_d18,unsigned low4_high4:a/b dbz=max,bdd_greedy_interleave_msb+synth_preset_d18,student/work/ex265_ex269_frontend_udiv_top_synthflow_20260609_0855/ex265/verilog/ex265_udiv_bdd_greedy_interleave_msb.v,student/work/ex265_ex269_frontend_udiv_top_synthflow_20260609_0855/ex265/aigs/ex265_udiv_bdd_greedy_interleave_msb_synth_preset_d18.aig,1,1,1,59,9,531,322,1.649068,0,0,0.260,semantic_udiv_exact,unsigned low4_high4:a/b dbz=max exact; source=bdd_greedy_interleave_msb; flow=synth_preset_d18
ex265,ex265_udiv_bdd_greedy_interleave_msb_synth_preset_d20,unsigned low4_high4:a/b dbz=max,bdd_greedy_interleave_msb+synth_preset_d20,student/work/ex265_ex269_frontend_udiv_top_synthflow_20260609_0855/ex265/verilog/ex265_udiv_bdd_greedy_interleave_msb.v,student/work/ex265_ex269_frontend_udiv_top_synthflow_20260609_0855/ex265/aigs/ex265_udiv_bdd_greedy_interleave_msb_synth_preset_d20.aig,1,1,1,59,9,531,322,1.649068,0,0,0.285,semantic_udiv_exact,unsigned low4_high4:a/b dbz=max exact; source=bdd_greedy_interleave_msb; flow=synth_preset_d20
ex265,ex265_udiv_bdd_greedy_interleave_msb_synth_preset_d24,unsigned low4_high4:a/b dbz=max,bdd_greedy_interleave_msb+synth_preset_d24,student/work/ex265_ex269_frontend_udiv_top_synthflow_20260609_0855/ex265/verilog/ex265_udiv_bdd_greedy_interleave_msb.v,student/work/ex265_ex269_frontend_udiv_top_synthflow_20260609_0855/ex265/aigs/ex265_udiv_bdd_greedy_interleave_msb_synth_preset_d24.aig,1,1,1,59,9,531,322,1.649068,0,0,0.260,semantic_udiv_exact,unsigned low4_high4:a/b dbz=max exact; source=bdd_greedy_interleave_msb; flow=synth_preset_d24
ex265,ex265_udiv_bdd_greedy_interleave_msb_synth_preset_d28,unsigned low4_high4:a/b dbz=max,bdd_greedy_interleave_msb+synth_preset_d28,student/work/ex265_ex269_frontend_udiv_top_synthflow_20260609_0855/ex265/verilog/ex265_udiv_bdd_greedy_interleave_msb.v,student/work/ex265_ex269_frontend_udiv_top_synthflow_20260609_0855/ex265/aigs/ex265_udiv_bdd_greedy_interleave_msb_synth_preset_d28.aig,1,1,1,59,9,531,322,1.649068,0,0,0.261,semantic_udiv_exact,unsigned low4_high4:a/b dbz=max exact; source=bdd_greedy_interleave_msb; flow=synth_preset_d28
ex265,ex265_udiv_bdd_greedy_interleave_msb_synth_preset_d32,unsigned low4_high4:a/b dbz=max,bdd_greedy_interleave_msb+synth_preset_d32,student/work/ex265_ex269_frontend_udiv_top_synthflow_20260609_0855/ex265/verilog/ex265_udiv_bdd_greedy_interleave_msb.v,student/work/ex265_ex269_frontend_udiv_top_synthflow_20260609_0855/ex265/aigs/ex265_udiv_bdd_greedy_interleave_msb_synth_preset_d32.aig,1,1,1,59,9,531,322,1.649068,0,0,0.260,semantic_udiv_exact,unsigned low4_high4:a/b dbz=max exact; source=bdd_greedy_interleave_msb; flow=synth_preset_d32
ex265,ex265_udiv_direct_safe_synth_preset_d18,unsigned low4_high4:a/b dbz=max,direct_safe+synth_preset_d18,student/work/ex265_ex269_frontend_udiv_top_synthflow_20260609_0855/ex265/verilog/ex265_udiv_direct_safe.v,student/work/ex265_ex269_frontend_udiv_top_synthflow_20260609_0855/ex265/aigs/ex265_udiv_direct_safe_synth_preset_d18.aig,1,1,1,53,16,848,322,2.633540,0,0,0.338,semantic_udiv_exact,unsigned low4_high4:a/b dbz=max exact; source=direct_safe; flow=synth_preset_d18
ex265,ex265_udiv_direct_safe_synth_preset_d20,unsigned low4_high4:a/b dbz=max,direct_safe+synth_preset_d20,student/work/ex265_ex269_frontend_udiv_top_synthflow_20260609_0855/ex265/verilog/ex265_udiv_direct_safe.v,student/work/ex265_ex269_frontend_udiv_top_synthflow_20260609_0855/ex265/aigs/ex265_udiv_direct_safe_synth_preset_d20.aig,1,1,1,53,16,848,322,2.633540,0,0,0.304,semantic_udiv_exact,unsigned low4_high4:a/b dbz=max exact; source=direct_safe; flow=synth_preset_d20
ex265,ex265_udiv_direct_safe_synth_preset_d24,unsigned low4_high4:a/b dbz=max,direct_safe+synth_preset_d24,student/work/ex265_ex269_frontend_udiv_top_synthflow_20260609_0855/ex265/verilog/ex265_udiv_direct_safe.v,student/work/ex265_ex269_frontend_udiv_top_synthflow_20260609_0855/ex265/aigs/ex265_udiv_direct_safe_synth_preset_d24.aig,1,1,1,53,16,848,322,2.633540,0,0,0.306,semantic_udiv_exact,unsigned low4_high4:a/b dbz=max exact; source=direct_safe; flow=synth_preset_d24
ex265,ex265_udiv_direct_safe_synth_preset_d28,unsigned low4_high4:a/b dbz=max,direct_safe+synth_preset_d28,student/work/ex265_ex269_frontend_udiv_top_synthflow_20260609_0855/ex265/verilog/ex265_udiv_direct_safe.v,student/work/ex265_ex269_frontend_udiv_top_synthflow_20260609_0855/ex265/aigs/ex265_udiv_direct_safe_synth_preset_d28.aig,1,1,1,53,16,848,322,2.633540,0,0,0.301,semantic_udiv_exact,unsigned low4_high4:a/b dbz=max exact; source=direct_safe; flow=synth_preset_d28
ex265,ex265_udiv_direct_safe_synth_preset_d32,unsigned low4_high4:a/b dbz=max,direct_safe+synth_preset_d32,student/work/ex265_ex269_frontend_udiv_top_synthflow_20260609_0855/ex265/verilog/ex265_udiv_direct_safe.v,student/work/ex265_ex269_frontend_udiv_top_synthflow_20260609_0855/ex265/aigs/ex265_udiv_direct_safe_synth_preset_d32.aig,1,1,1,53,16,848,322,2.633540,0,0,0.305,semantic_udiv_exact,unsigned low4_high4:a/b dbz=max exact; source=direct_safe; flow=synth_preset_d32
ex265,ex265_udiv_direct_gt_guard_synth_preset_d18,unsigned low4_high4:a/b dbz=max,direct_gt_guard+synth_preset_d18,student/work/ex265_ex269_frontend_udiv_top_synthflow_20260609_0855/ex265/verilog/ex265_udiv_direct_gt_guard.v,student/work/ex265_ex269_frontend_udiv_top_synthflow_20260609_0855/ex265/aigs/ex265_udiv_direct_gt_guard_synth_preset_d18.aig,1,1,1,48,18,864,322,2.683230,0,0,0.310,semantic_udiv_exact,unsigned low4_high4:a/b dbz=max exact; source=direct_gt_guard; flow=synth_preset_d18
ex265,ex265_udiv_direct_gt_guard_synth_preset_d20,unsigned low4_high4:a/b dbz=max,direct_gt_guard+synth_preset_d20,student/work/ex265_ex269_frontend_udiv_top_synthflow_20260609_0855/ex265/verilog/ex265_udiv_direct_gt_guard.v,student/work/ex265_ex269_frontend_udiv_top_synthflow_20260609_0855/ex265/aigs/ex265_udiv_direct_gt_guard_synth_preset_d20.aig,1,1,1,48,18,864,322,2.683230,0,0,0.311,semantic_udiv_exact,unsigned low4_high4:a/b dbz=max exact; source=direct_gt_guard; flow=synth_preset_d20
ex265,ex265_udiv_direct_gt_guard_synth_preset_d24,unsigned low4_high4:a/b dbz=max,direct_gt_guard+synth_preset_d24,student/work/ex265_ex269_frontend_udiv_top_synthflow_20260609_0855/ex265/verilog/ex265_udiv_direct_gt_guard.v,student/work/ex265_ex269_frontend_udiv_top_synthflow_20260609_0855/ex265/aigs/ex265_udiv_direct_gt_guard_synth_preset_d24.aig,1,1,1,48,18,864,322,2.683230,0,0,0.314,semantic_udiv_exact,unsigned low4_high4:a/b dbz=max exact; source=direct_gt_guard; flow=synth_preset_d24
ex265,ex265_udiv_direct_gt_guard_synth_preset_d28,unsigned low4_high4:a/b dbz=max,direct_gt_guard+synth_preset_d28,student/work/ex265_ex269_frontend_udiv_top_synthflow_20260609_0855/ex265/verilog/ex265_udiv_direct_gt_guard.v,student/work/ex265_ex269_frontend_udiv_top_synthflow_20260609_0855/ex265/aigs/ex265_udiv_direct_gt_guard_synth_preset_d28.aig,1,1,1,48,18,864,322,2.683230,0,0,0.312,semantic_udiv_exact,unsigned low4_high4:a/b dbz=max exact; source=direct_gt_guard; flow=synth_preset_d28
ex265,ex265_udiv_direct_gt_guard_synth_preset_d32,unsigned low4_high4:a/b dbz=max,direct_gt_guard+synth_preset_d32,student/work/ex265_ex269_frontend_udiv_top_synthflow_20260609_0855/ex265/verilog/ex265_udiv_direct_gt_guard.v,student/work/ex265_ex269_frontend_udiv_top_synthflow_20260609_0855/ex265/aigs/ex265_udiv_direct_gt_guard_synth_preset_d32.aig,1,1,1,48,18,864,322,2.683230,0,0,0.314,semantic_udiv_exact,unsigned low4_high4:a/b dbz=max exact; source=direct_gt_guard; flow=synth_preset_d32
ex265,ex265_udiv_small_divisor_fast_direct_synth_preset_d18,unsigned low4_high4:a/b dbz=max,small_divisor_fast_direct+synth_preset_d18,student/work/ex265_ex269_frontend_udiv_top_synthflow_20260609_0855/ex265/verilog/ex265_udiv_small_divisor_fast_direct.v,student/work/ex265_ex269_frontend_udiv_top_synthflow_20260609_0855/ex265/aigs/ex265_udiv_small_divisor_fast_direct_synth_preset_d18.aig,1,1,1,50,18,900,322,2.795031,0,0,0.322,semantic_udiv_exact,unsigned low4_high4:a/b dbz=max exact; source=small_divisor_fast_direct; flow=synth_preset_d18
ex265,ex265_udiv_small_divisor_fast_direct_synth_preset_d20,unsigned low4_high4:a/b dbz=max,small_divisor_fast_direct+synth_preset_d20,student/work/ex265_ex269_frontend_udiv_top_synthflow_20260609_0855/ex265/verilog/ex265_udiv_small_divisor_fast_direct.v,student/work/ex265_ex269_frontend_udiv_top_synthflow_20260609_0855/ex265/aigs/ex265_udiv_small_divisor_fast_direct_synth_preset_d20.aig,1,1,1,50,18,900,322,2.795031,0,0,0.319,semantic_udiv_exact,unsigned low4_high4:a/b dbz=max exact; source=small_divisor_fast_direct; flow=synth_preset_d20
ex265,ex265_udiv_small_divisor_fast_direct_synth_preset_d24,unsigned low4_high4:a/b dbz=max,small_divisor_fast_direct+synth_preset_d24,student/work/ex265_ex269_frontend_udiv_top_synthflow_20260609_0855/ex265/verilog/ex265_udiv_small_divisor_fast_direct.v,student/work/ex265_ex269_frontend_udiv_top_synthflow_20260609_0855/ex265/aigs/ex265_udiv_small_divisor_fast_direct_synth_preset_d24.aig,1,1,1,50,18,900,322,2.795031,0,0,0.321,semantic_udiv_exact,unsigned low4_high4:a/b dbz=max exact; source=small_divisor_fast_direct; flow=synth_preset_d24
ex265,ex265_udiv_small_divisor_fast_direct_synth_preset_d28,unsigned low4_high4:a/b dbz=max,small_divisor_fast_direct+synth_preset_d28,student/work/ex265_ex269_frontend_udiv_top_synthflow_20260609_0855/ex265/verilog/ex265_udiv_small_divisor_fast_direct.v,student/work/ex265_ex269_frontend_udiv_top_synthflow_20260609_0855/ex265/aigs/ex265_udiv_small_divisor_fast_direct_synth_preset_d28.aig,1,1,1,50,18,900,322,2.795031,0,0,0.321,semantic_udiv_exact,unsigned low4_high4:a/b dbz=max exact; source=small_divisor_fast_direct; flow=synth_preset_d28
ex265,ex265_udiv_small_divisor_fast_direct_synth_preset_d32,unsigned low4_high4:a/b dbz=max,small_divisor_fast_direct+synth_preset_d32,student/work/ex265_ex269_frontend_udiv_top_synthflow_20260609_0855/ex265/verilog/ex265_udiv_small_divisor_fast_direct.v,student/work/ex265_ex269_frontend_udiv_top_synthflow_20260609_0855/ex265/aigs/ex265_udiv_small_divisor_fast_direct_synth_preset_d32.aig,1,1,1,50,18,900,322,2.795031,0,0,0.322,semantic_udiv_exact,unsigned low4_high4:a/b dbz=max exact; source=small_divisor_fast_direct; flow=synth_preset_d32
ex265,ex265_udiv_shift_subtract_synth_preset_d18,unsigned low4_high4:a/b dbz=max,shift_subtract+synth_preset_d18,student/work/ex265_ex269_frontend_udiv_top_synthflow_20260609_0855/ex265/verilog/ex265_udiv_shift_subtract.v,student/work/ex265_ex269_frontend_udiv_top_synthflow_20260609_0855/ex265/aigs/ex265_udiv_shift_subtract_synth_preset_d18.aig,1,1,1,53,20,1060,322,3.291925,0,0,0.300,semantic_udiv_exact,unsigned low4_high4:a/b dbz=max exact; source=shift_subtract; flow=synth_preset_d18
ex265,ex265_udiv_shift_subtract_synth_preset_d20,unsigned low4_high4:a/b dbz=max,shift_subtract+synth_preset_d20,student/work/ex265_ex269_frontend_udiv_top_synthflow_20260609_0855/ex265/verilog/ex265_udiv_shift_subtract.v,student/work/ex265_ex269_frontend_udiv_top_synthflow_20260609_0855/ex265/aigs/ex265_udiv_shift_subtract_synth_preset_d20.aig,1,1,1,53,20,1060,322,3.291925,0,0,0.299,semantic_udiv_exact,unsigned low4_high4:a/b dbz=max exact; source=shift_subtract; flow=synth_preset_d20
ex265,ex265_udiv_shift_subtract_synth_preset_d24,unsigned low4_high4:a/b dbz=max,shift_subtract+synth_preset_d24,student/work/ex265_ex269_frontend_udiv_top_synthflow_20260609_0855/ex265/verilog/ex265_udiv_shift_subtract.v,student/work/ex265_ex269_frontend_udiv_top_synthflow_20260609_0855/ex265/aigs/ex265_udiv_shift_subtract_synth_preset_d24.aig,1,1,1,53,20,1060,322,3.291925,0,0,0.300,semantic_udiv_exact,unsigned low4_high4:a/b dbz=max exact; source=shift_subtract; flow=synth_preset_d24
ex265,ex265_udiv_shift_subtract_synth_preset_d28,unsigned low4_high4:a/b dbz=max,shift_subtract+synth_preset_d28,student/work/ex265_ex269_frontend_udiv_top_synthflow_20260609_0855/ex265/verilog/ex265_udiv_shift_subtract.v,student/work/ex265_ex269_frontend_udiv_top_synthflow_20260609_0855/ex265/aigs/ex265_udiv_shift_subtract_synth_preset_d28.aig,1,1,1,53,20,1060,322,3.291925,0,0,0.296,semantic_udiv_exact,unsigned low4_high4:a/b dbz=max exact; source=shift_subtract; flow=synth_preset_d28
ex265,ex265_udiv_shift_subtract_synth_preset_d32,unsigned low4_high4:a/b dbz=max,shift_subtract+synth_preset_d32,student/work/ex265_ex269_frontend_udiv_top_synthflow_20260609_0855/ex265/verilog/ex265_udiv_shift_subtract.v,student/work/ex265_ex269_frontend_udiv_top_synthflow_20260609_0855/ex265/aigs/ex265_udiv_shift_subtract_synth_preset_d32.aig,1,1,1,53,20,1060,322,3.291925,0,0,0.308,semantic_udiv_exact,unsigned low4_high4:a/b dbz=max exact; source=shift_subtract; flow=synth_preset_d32
ex266,ex266_udiv_bdd_b_msb_synth_preset_d18,unsigned low5_high5:a/b dbz=max,bdd_b_msb+synth_preset_d18,student/work/ex265_ex269_frontend_udiv_top_synthflow_20260609_0855/ex266/verilog/ex266_udiv_bdd_b_msb.v,student/work/ex265_ex269_frontend_udiv_top_synthflow_20260609_0855/ex266/aigs/ex266_udiv_bdd_b_msb_synth_preset_d18.aig,1,1,1,164,13,2132,848,2.514151,0,0,0.304,semantic_udiv_exact,unsigned low5_high5:a/b dbz=max exact; source=bdd_b_msb; flow=synth_preset_d18
ex266,ex266_udiv_bdd_b_msb_synth_preset_d20,unsigned low5_high5:a/b dbz=max,bdd_b_msb+synth_preset_d20,student/work/ex265_ex269_frontend_udiv_top_synthflow_20260609_0855/ex266/verilog/ex266_udiv_bdd_b_msb.v,student/work/ex265_ex269_frontend_udiv_top_synthflow_20260609_0855/ex266/aigs/ex266_udiv_bdd_b_msb_synth_preset_d20.aig,1,1,1,164,13,2132,848,2.514151,0,0,0.301,semantic_udiv_exact,unsigned low5_high5:a/b dbz=max exact; source=bdd_b_msb; flow=synth_preset_d20
ex266,ex266_udiv_bdd_b_msb_synth_preset_d24,unsigned low5_high5:a/b dbz=max,bdd_b_msb+synth_preset_d24,student/work/ex265_ex269_frontend_udiv_top_synthflow_20260609_0855/ex266/verilog/ex266_udiv_bdd_b_msb.v,student/work/ex265_ex269_frontend_udiv_top_synthflow_20260609_0855/ex266/aigs/ex266_udiv_bdd_b_msb_synth_preset_d24.aig,1,1,1,164,13,2132,848,2.514151,0,0,0.302,semantic_udiv_exact,unsigned low5_high5:a/b dbz=max exact; source=bdd_b_msb; flow=synth_preset_d24
ex266,ex266_udiv_bdd_b_msb_synth_preset_d28,unsigned low5_high5:a/b dbz=max,bdd_b_msb+synth_preset_d28,student/work/ex265_ex269_frontend_udiv_top_synthflow_20260609_0855/ex266/verilog/ex266_udiv_bdd_b_msb.v,student/work/ex265_ex269_frontend_udiv_top_synthflow_20260609_0855/ex266/aigs/ex266_udiv_bdd_b_msb_synth_preset_d28.aig,1,1,1,164,13,2132,848,2.514151,0,0,0.301,semantic_udiv_exact,unsigned low5_high5:a/b dbz=max exact; source=bdd_b_msb; flow=synth_preset_d28
