case,candidate_id,verified_truth,equivalent,area,delay,adp,verilog_path,aig_path,notes
ex282,ex282_unknown_key_canonical_cofactor_bdd_prefix_parity_reduce_top6_first_classonehot_endpoint,1,1,1039,33,34287,student/work/ex280_ex284_frontend_key_cofactor_classonehot_20260608_2025/ex282/verilog/ex282_unknown_key_canonical_cofactor_bdd_prefix_parity_reduce_top6_first_classonehot_endpoint.v,student/work/ex280_ex284_frontend_key_cofactor_classonehot_20260608_2025/ex282/aigs/ex282_unknown_key_canonical_cofactor_bdd_prefix_parity_reduce_top6_first_classonehot_endpoint.aig,unknown canonical prefix-key cofactor-BDD Verilog seed
ex282,ex282_unknown_key_canonical_cofactor_bdd_prefix_parity_reduce_top6_first_classonehot_endpoint_rev,1,1,1001,30,30030,student/work/ex280_ex284_frontend_key_cofactor_classonehot_20260608_2025/ex282/verilog/ex282_unknown_key_canonical_cofactor_bdd_prefix_parity_reduce_top6_first_classonehot_endpoint_rev.v,student/work/ex280_ex284_frontend_key_cofactor_classonehot_20260608_2025/ex282/aigs/ex282_unknown_key_canonical_cofactor_bdd_prefix_parity_reduce_top6_first_classonehot_endpoint_rev.aig,unknown canonical prefix-key cofactor-BDD Verilog seed
ex283,ex283_unknown_key_canonical_cofactor_bdd_prefix_parity_reduce_top5_first_classonehot_endpoint,1,1,1152,35,40320,student/work/ex280_ex284_frontend_key_cofactor_classonehot_20260608_2025/ex283/verilog/ex283_unknown_key_canonical_cofactor_bdd_prefix_parity_reduce_top5_first_classonehot_endpoint.v,student/work/ex280_ex284_frontend_key_cofactor_classonehot_20260608_2025/ex283/aigs/ex283_unknown_key_canonical_cofactor_bdd_prefix_parity_reduce_top5_first_classonehot_endpoint.aig,unknown canonical prefix-key cofactor-BDD Verilog seed
ex283,ex283_unknown_key_canonical_cofactor_bdd_prefix_parity_reduce_top5_first_classonehot_endpoint_rev,1,1,1165,37,43105,student/work/ex280_ex284_frontend_key_cofactor_classonehot_20260608_2025/ex283/verilog/ex283_unknown_key_canonical_cofactor_bdd_prefix_parity_reduce_top5_first_classonehot_endpoint_rev.v,student/work/ex280_ex284_frontend_key_cofactor_classonehot_20260608_2025/ex283/aigs/ex283_unknown_key_canonical_cofactor_bdd_prefix_parity_reduce_top5_first_classonehot_endpoint_rev.aig,unknown canonical prefix-key cofactor-BDD Verilog seed
ex283,ex283_unknown_key_canonical_cofactor_bdd_prefix_parity_reduce_top6_first_classonehot_endpoint,1,1,1145,31,35495,student/work/ex280_ex284_frontend_key_cofactor_classonehot_20260608_2025/ex283/verilog/ex283_unknown_key_canonical_cofactor_bdd_prefix_parity_reduce_top6_first_classonehot_endpoint.v,student/work/ex280_ex284_frontend_key_cofactor_classonehot_20260608_2025/ex283/aigs/ex283_unknown_key_canonical_cofactor_bdd_prefix_parity_reduce_top6_first_classonehot_endpoint.aig,unknown canonical prefix-key cofactor-BDD Verilog seed
ex283,ex283_unknown_key_canonical_cofactor_bdd_prefix_parity_reduce_top6_first_classonehot_endpoint_rev,1,1,1127,37,41699,student/work/ex280_ex284_frontend_key_cofactor_classonehot_20260608_2025/ex283/verilog/ex283_unknown_key_canonical_cofactor_bdd_prefix_parity_reduce_top6_first_classonehot_endpoint_rev.v,student/work/ex280_ex284_frontend_key_cofactor_classonehot_20260608_2025/ex283/aigs/ex283_unknown_key_canonical_cofactor_bdd_prefix_parity_reduce_top6_first_classonehot_endpoint_rev.aig,unknown canonical prefix-key cofactor-BDD Verilog seed
ex284,ex284_unknown_key_canonical_cofactor_bdd_prefix_parity_reduce_top5_first_classonehot_endpoint,1,1,1337,41,54817,student/work/ex280_ex284_frontend_key_cofactor_classonehot_20260608_2025/ex284/verilog/ex284_unknown_key_canonical_cofactor_bdd_prefix_parity_reduce_top5_first_classonehot_endpoint.v,student/work/ex280_ex284_frontend_key_cofactor_classonehot_20260608_2025/ex284/aigs/ex284_unknown_key_canonical_cofactor_bdd_prefix_parity_reduce_top5_first_classonehot_endpoint.aig,unknown canonical prefix-key cofactor-BDD Verilog seed
ex284,ex284_unknown_key_canonical_cofactor_bdd_prefix_parity_reduce_top5_first_classonehot_endpoint_rev,1,1,1326,39,51714,student/work/ex280_ex284_frontend_key_cofactor_classonehot_20260608_2025/ex284/verilog/ex284_unknown_key_canonical_cofactor_bdd_prefix_parity_reduce_top5_first_classonehot_endpoint_rev.v,student/work/ex280_ex284_frontend_key_cofactor_classonehot_20260608_2025/ex284/aigs/ex284_unknown_key_canonical_cofactor_bdd_prefix_parity_reduce_top5_first_classonehot_endpoint_rev.aig,unknown canonical prefix-key cofactor-BDD Verilog seed
ex284,ex284_unknown_key_canonical_cofactor_bdd_prefix_parity_reduce_top6_first_classonehot_endpoint,1,1,1303,35,45605,student/work/ex280_ex284_frontend_key_cofactor_classonehot_20260608_2025/ex284/verilog/ex284_unknown_key_canonical_cofactor_bdd_prefix_parity_reduce_top6_first_classonehot_endpoint.v,student/work/ex280_ex284_frontend_key_cofactor_classonehot_20260608_2025/ex284/aigs/ex284_unknown_key_canonical_cofactor_bdd_prefix_parity_reduce_top6_first_classonehot_endpoint.aig,unknown canonical prefix-key cofactor-BDD Verilog seed
ex284,ex284_unknown_key_canonical_cofactor_bdd_prefix_parity_reduce_top6_first_classonehot_endpoint_rev,1,1,1227,37,45399,student/work/ex280_ex284_frontend_key_cofactor_classonehot_20260608_2025/ex284/verilog/ex284_unknown_key_canonical_cofactor_bdd_prefix_parity_reduce_top6_first_classonehot_endpoint_rev.v,student/work/ex280_ex284_frontend_key_cofactor_classonehot_20260608_2025/ex284/aigs/ex284_unknown_key_canonical_cofactor_bdd_prefix_parity_reduce_top6_first_classonehot_endpoint_rev.aig,unknown canonical prefix-key cofactor-BDD Verilog seed
