case,domain,run_id,stage,method_hint,method_signature,case_scope,summary_csv,best_adp,source_root,path,notes
ex287,unknown,ex286_ex289_frontend_lane_parity_feature_d3small_20260609_1903,frontend,frontend_lane_parity_feature_d3small,ex287|frontend|frontend_lane_parity_feature_d3small,"ex286,ex287,ex288,ex289",,,student/work,student/work/ex286_ex289_frontend_lane_parity_feature_d3small_20260609_1903,auto-indexed from existing artifacts
ex287,unknown,ex286_ex289_frontend_lane_parity_feature_diag_20260609_1900,frontend,frontend_lane_parity_feature_diag,ex287|frontend|frontend_lane_parity_feature_diag,"ex286,ex287,ex288,ex289",,,student/work,student/work/ex286_ex289_frontend_lane_parity_feature_diag_20260609_1900,auto-indexed from existing artifacts
ex287,unknown,ex286_ex289_frontend_matching_diag_20260609_1848,frontend,frontend_matching_diag,ex287|frontend|frontend_matching_diag,"ex286,ex287,ex288,ex289",,,student/work,student/work/ex286_ex289_frontend_matching_diag_20260609_1848,auto-indexed from existing artifacts
ex287,unknown,ex286_ex289_frontend_matching_lowweight_diag_20260609_1853,frontend,frontend_matching_lowweight_diag,ex287|frontend|frontend_matching_lowweight_diag,"ex286,ex287,ex288,ex289",,,student/work,student/work/ex286_ex289_frontend_matching_lowweight_diag_20260609_1853,auto-indexed from existing artifacts
ex287,unknown,ex286_ex289_frontend_output_linear_anf_diag_20260609_1854,frontend,frontend_output_linear_anf_diag,ex287|frontend|frontend_output_linear_anf_diag,"ex286,ex287,ex288,ex289",,,student/work,student/work/ex286_ex289_frontend_output_linear_anf_diag_20260609_1854,auto-indexed from existing artifacts
ex287,unknown,ex286_ex289_frontend_output_linear_anf_highdeg_20260609_1909,frontend,frontend_output_linear_anf_highdeg,ex287|frontend|frontend_output_linear_anf_highdeg,"ex286,ex287,ex288,ex289",,,student/work,student/work/ex286_ex289_frontend_output_linear_anf_highdeg_20260609_1909,auto-indexed from existing artifacts
ex287,unknown,ex286_ex289_frontend_output_pair_component_diag_20260609_1918,frontend,frontend_output_pair_component_diag,ex287|frontend|frontend_output_pair_component_diag,"ex286,ex287,ex288,ex289",,,student/work,student/work/ex286_ex289_frontend_output_pair_component_diag_20260609_1918,auto-indexed from existing artifacts
ex287,unknown,ex286_ex289_frontend_output_pair_component_field_diag_20260609_1923,frontend,frontend_output_pair_component_field_diag,ex287|frontend|frontend_output_pair_component_field_diag,"ex286,ex287,ex288,ex289",,,student/work,student/work/ex286_ex289_frontend_output_pair_component_field_diag_20260609_1923,auto-indexed from existing artifacts
ex287,unknown,ex286_ex289_frontend_output_pair_orientation_diag_20260609_1915,frontend,frontend_output_pair_orientation_diag,ex287|frontend|frontend_output_pair_orientation_diag,"ex286,ex287,ex288,ex289",,,student/work,student/work/ex286_ex289_frontend_output_pair_orientation_diag_20260609_1915,auto-indexed from existing artifacts
ex287,unknown,ex286_ex289_frontend_popcount_semantic_diag_20260609_0754,frontend,frontend_popcount_semantic_diag,ex287|frontend|frontend_popcount_semantic_diag,"ex286,ex287,ex288,ex289",,,student/work,student/work/ex286_ex289_frontend_popcount_semantic_diag_20260609_0754,auto-indexed from existing artifacts
ex287,unknown,ex286_ex289_frontend_rank_linear_diag_20260609_1427,frontend,frontend_rank_linear_diag,ex287|frontend|frontend_rank_linear_diag,"ex286,ex287,ex288,ex289",,,student/work,student/work/ex286_ex289_frontend_rank_linear_diag_20260609_1427,auto-indexed from existing artifacts
ex287,unknown,ex286_ex289_frontend_semantic_bigjump_diag_20260609_1412,frontend,frontend_semantic_bigjump_diag,ex287|frontend|frontend_semantic_bigjump_diag,"ex286,ex287,ex288,ex289",,,student/work,student/work/ex286_ex289_frontend_semantic_bigjump_diag_20260609_1412,auto-indexed from existing artifacts
ex287,unknown,ex286_ex289_frontend_slice_poly_diag_20260609_1848,frontend,frontend_slice_poly_diag,ex287|frontend|frontend_slice_poly_diag,"ex286,ex287,ex288,ex289",,,student/work,student/work/ex286_ex289_frontend_slice_poly_diag_20260609_1848,auto-indexed from existing artifacts
ex287,unknown,ex286_ex289_frontend_symmetry_bdd_synthflow2_20260608_1456,frontend,frontend_symmetry_bdd_synthflow2,ex287|frontend|frontend_symmetry_bdd_synthflow2,"ex286,ex287,ex288,ex289",,,student/work,student/work/ex286_ex289_frontend_symmetry_bdd_synthflow2_20260608_1456,auto-indexed from existing artifacts
ex287,unknown,ex286_ex289_frontend_token_rank_diag_20260609_0851,frontend,frontend_token_rank_diag,ex287|frontend|frontend_token_rank_diag,"ex286,ex287,ex288,ex289",,,student/work,student/work/ex286_ex289_frontend_token_rank_diag_20260609_0851,auto-indexed from existing artifacts
ex287,unknown,ex287_ex288_frontend_multipair_symbdd_20260609_0631,frontend,frontend_multipair_symbdd,ex287|frontend|frontend_multipair_symbdd,"ex287,ex288",,,student/work,student/work/ex287_ex288_frontend_multipair_symbdd_20260609_0631,auto-indexed from existing artifacts
ex287,unknown,ex287_ex288_frontend_multipair_symcof_20260609_0624,frontend,frontend_multipair_symcof,ex287|frontend|frontend_multipair_symcof,"ex287,ex288",,,student/work,student/work/ex287_ex288_frontend_multipair_symcof_20260609_0624,auto-indexed from existing artifacts
ex287,unknown,ex287_ex289_frontend_selector01_diag_20260609_0841,frontend,frontend_selector01_diag,ex287|frontend|frontend_selector01_diag,"ex287,ex288,ex289",,,student/work,student/work/ex287_ex289_frontend_selector01_diag_20260609_0841,auto-indexed from existing artifacts
ex287,unknown,ex287_frontend_bit_hybrid_single_20260608_1605,frontend,frontend_bit_hybrid_single,ex287|frontend|frontend_bit_hybrid_single,ex287,,,student/work,student/work/ex287_frontend_bit_hybrid_single_20260608_1605,auto-indexed from existing artifacts
ex287,unknown,ex287_frontend_multipair_symcof_anfbits_20260609_0633,frontend,frontend_multipair_symcof_anfbits,ex287|frontend|frontend_multipair_symcof_anfbits,ex287,,,student/work,student/work/ex287_frontend_multipair_symcof_anfbits_20260609_0633,auto-indexed from existing artifacts
ex287,unknown,ex287_frontend_multipair_symcof_casemux_20260609_0643,frontend,frontend_multipair_symcof_casemux,ex287|frontend|frontend_multipair_symcof_casemux,ex287,,,student/work,student/work/ex287_frontend_multipair_symcof_casemux_20260609_0643,auto-indexed from existing artifacts
ex287,unknown,ex287_frontend_multipair_symcof_synthflow_20260609_0634,frontend,frontend_multipair_symcof_synthflow,ex287|frontend|frontend_multipair_symcof_synthflow,ex287,,,student/work,student/work/ex287_frontend_multipair_symcof_synthflow_20260609_0634,auto-indexed from existing artifacts
ex287,unknown,ex287_frontend_paircount_mdd_3pair_20260609_0947,frontend,frontend_paircount_mdd_3pair,ex287|frontend|frontend_paircount_mdd_3pair,ex287,,,student/work,student/work/ex287_frontend_paircount_mdd_3pair_20260609_0947,auto-indexed from existing artifacts
ex287,unknown,ex287_frontend_paircount_mdd_synthflow_20260609_0949,frontend,frontend_paircount_mdd_synthflow,ex287|frontend|frontend_paircount_mdd_synthflow,ex287,,,student/work,student/work/ex287_frontend_paircount_mdd_synthflow_20260609_0949,auto-indexed from existing artifacts
ex287,unknown,ex287_frontend_symcof_center_order_20260609_1156,frontend,frontend_symcof_center_order,ex287|frontend|frontend_symcof_center_order,ex287,,,student/work,student/work/ex287_frontend_symcof_center_order_20260609_1156,auto-indexed from existing artifacts
ex287,unknown,ex287_frontend_symcof_selector_20260609_0828,frontend,frontend_symcof_selector,ex287|frontend|frontend_symcof_selector,ex287,,,student/work,student/work/ex287_frontend_symcof_selector_20260609_0828,auto-indexed from existing artifacts
ex287,unknown,ex287_frontend_symcof_selector_synthpreset_20260609_0938,frontend,frontend_symcof_selector_synthpreset,ex287|frontend|frontend_symcof_selector_synthpreset,ex287,,,student/work,student/work/ex287_frontend_symcof_selector_synthpreset_20260609_0938,auto-indexed from existing artifacts
ex287,unknown,ex287_frontend_symcof_tree_mux_20260609_0916,frontend,frontend_symcof_tree_mux,ex287|frontend|frontend_symcof_tree_mux,ex287,,,student/work,student/work/ex287_frontend_symcof_tree_mux_20260609_0916,auto-indexed from existing artifacts
ex287,unknown,ex287_frontend_targeted_symcof_mux_probe_20260613_0407,frontend,frontend_targeted_symcof_mux_probe,ex287|frontend|frontend_targeted_symcof_mux_probe,ex287,,,student/work,student/work/ex287_frontend_targeted_symcof_mux_probe_20260613_0407,auto-indexed from existing artifacts
ex287,unknown,tmp_ex287_newseeds_eval_20260614_2320,frontend,tmp_ex287_newseeds_eval,ex287|frontend|tmp_ex287_newseeds_eval,ex287,,,student/work,student/work/tmp_ex287_newseeds_eval_20260614_2320,auto-indexed from existing artifacts
ex287,unknown,v3_ga_smoke_ex286_ex287_batch_20260613_0845,backend,v3_ga_smoke_ex286_ex287_batch,ex287|backend|v3_ga_smoke_ex286_ex287_batch,"ex286,ex287",,,student/work,student/work/v3_ga_smoke_ex286_ex287_batch_20260613_0845,auto-indexed from existing artifacts
ex288,unknown,ex255_ex279_backend_portfolio_v2_cycles3_jobs20_20260612_0954,backend,backend_portfolio_v2_cycles3_jobs20,ex288|backend|backend_portfolio_v2_cycles3_jobs20,"ex255,ex256,ex257,ex258,ex259,ex260,ex261,ex262,ex263,ex264,ex265,ex266,ex267,ex268,ex269,ex270,ex271,ex272,ex273,ex274,ex275,ex276,ex277,ex278,ex279",student/runs/unknown/ex255_ex279_backend_portfolio_v2_cycles3_jobs20_20260612_0954/results/summary.csv,26224,student/runs,student/runs/unknown/ex255_ex279_backend_portfolio_v2_cycles3_jobs20_20260612_0954/results/summary.csv,auto-indexed from existing artifacts
ex288,unknown,ex285_ex289_frontend_symmetry_bdd_20260608_1429,frontend,frontend_symmetry_bdd,ex288|frontend|frontend_symmetry_bdd,"ex285,ex286,ex287,ex288,ex289",student/runs/unknown/ex285_ex289_frontend_symmetry_bdd_20260608_1429/results/summary.csv,38880,student/runs,student/runs/unknown/ex285_ex289_frontend_symmetry_bdd_20260608_1429/results/summary.csv,auto-indexed from existing artifacts
ex288,unknown,ex285_ex289_frontend_symmetry_bdd_synthflow_20260608_1449,frontend,frontend_symmetry_bdd_synthflow,ex288|frontend|frontend_symmetry_bdd_synthflow,"ex285,ex286,ex287,ex288,ex289",student/runs/unknown/ex285_ex289_frontend_symmetry_bdd_synthflow_20260608_1449/results/summary.csv,35663,student/runs,student/runs/unknown/ex285_ex289_frontend_symmetry_bdd_synthflow_20260608_1449/results/summary.csv,auto-indexed from existing artifacts
ex288,unknown,ex285_ex289_frontend_symmetry_cofactor_classonehot_20260609_0548,frontend,frontend_symmetry_cofactor_classonehot,ex288|frontend|frontend_symmetry_cofactor_classonehot,"ex285,ex286,ex287,ex288,ex289",student/runs/unknown/ex285_ex289_frontend_symmetry_cofactor_classonehot_20260609_0548/results/summary.csv,34740,student/runs,student/runs/unknown/ex285_ex289_frontend_symmetry_cofactor_classonehot_20260609_0548/results/summary.csv,auto-indexed from existing artifacts
ex288,unknown,ex285_ex294_frontend_bdd_diagnostic_20260608_1225,frontend,frontend_bdd_diagnostic,ex288|frontend|frontend_bdd_diagnostic,"ex285,ex286,ex287,ex288,ex289,ex290,ex291,ex292,ex293,ex294",student/runs/unknown/ex285_ex294_frontend_bdd_diagnostic_20260608_1225/results/summary.csv,44264,student/runs,student/runs/unknown/ex285_ex294_frontend_bdd_diagnostic_20260608_1225/results/summary.csv,auto-indexed from existing artifacts
ex288,unknown,ex286_ex288_ex289_frontend_symmetry_cofactor_order_smoke2_20260609_0549,frontend,frontend_symmetry_cofactor_order_smoke2,ex288|frontend|frontend_symmetry_cofactor_order_smoke2,"ex286,ex288,ex289",student/runs/unknown/ex286_ex288_ex289_frontend_symmetry_cofactor_order_smoke2_20260609_0549/results/summary.csv,275373,student/runs,student/runs/unknown/ex286_ex288_ex289_frontend_symmetry_cofactor_order_smoke2_20260609_0549/results/summary.csv,auto-indexed from existing artifacts
ex288,unknown,ex286_ex288_frontend_bucket_count_decompose_20260609_1236,frontend,frontend_bucket_count_decompose,ex288|frontend|frontend_bucket_count_decompose,"ex286,ex287,ex288",student/runs/unknown/ex286_ex288_frontend_bucket_count_decompose_20260609_1236/results/summary.csv,572400,student/runs,student/runs/unknown/ex286_ex288_frontend_bucket_count_decompose_20260609_1236/results/summary.csv,auto-indexed from existing artifacts
ex288,unknown,ex286_ex288_frontend_bucket_key_bdd_20260609_1244,frontend,frontend_bucket_key_bdd,ex288|frontend|frontend_bucket_key_bdd,"ex286,ex287,ex288",student/runs/unknown/ex286_ex288_frontend_bucket_key_bdd_20260609_1244/results/summary.csv,320975,student/runs,student/runs/unknown/ex286_ex288_frontend_bucket_key_bdd_20260609_1244/results/summary.csv,auto-indexed from existing artifacts
ex288,unknown,ex286_ex288_frontend_keybdd_selected_synth_20260609_1448,frontend,frontend_keybdd_selected_synth,ex288|frontend|frontend_keybdd_selected_synth,"ex286,ex287,ex288",student/runs/unknown/ex286_ex288_frontend_keybdd_selected_synth_20260609_1448/results/summary.csv,31598,student/runs,student/runs/unknown/ex286_ex288_frontend_keybdd_selected_synth_20260609_1448/results/summary.csv,auto-indexed from existing artifacts
ex288,unknown,ex286_ex288_frontend_lowdelay_symcof_dtargets_20260609_1142,frontend,frontend_lowdelay_symcof_dtargets,ex288|frontend|frontend_lowdelay_symcof_dtargets,"ex286,ex287,ex288",student/runs/unknown/ex286_ex288_frontend_lowdelay_symcof_dtargets_20260609_1142/results/summary.csv,31934,student/runs,student/runs/unknown/ex286_ex288_frontend_lowdelay_symcof_dtargets_20260609_1142/results/summary.csv,auto-indexed from existing artifacts
ex288,unknown,ex286_ex288_frontend_lowdelay_symcof_synthflow_20260609_1140,frontend,frontend_lowdelay_symcof_synthflow,ex288|frontend|frontend_lowdelay_symcof_synthflow,"ex286,ex287,ex288",student/runs/unknown/ex286_ex288_frontend_lowdelay_symcof_synthflow_20260609_1140/results/summary.csv,31934,student/runs,student/runs/unknown/ex286_ex288_frontend_lowdelay_symcof_synthflow_20260609_1140/results/summary.csv,auto-indexed from existing artifacts
ex288,unknown,ex286_ex289_frontend_symmetry_bdd_synthflow2_20260608_1456,frontend,frontend_symmetry_bdd_synthflow2,ex288|frontend|frontend_symmetry_bdd_synthflow2,"ex286,ex287,ex288,ex289",student/runs/unknown/ex286_ex289_frontend_symmetry_bdd_synthflow2_20260608_1456/results/summary.csv,38880,student/runs,student/runs/unknown/ex286_ex289_frontend_symmetry_bdd_synthflow2_20260608_1456/results/summary.csv,auto-indexed from existing artifacts
ex288,unknown,ex287_ex288_frontend_multipair_symbdd_20260609_0631,frontend,frontend_multipair_symbdd,ex288|frontend|frontend_multipair_symbdd,"ex287,ex288",student/runs/unknown/ex287_ex288_frontend_multipair_symbdd_20260609_0631/results/summary.csv,39120,student/runs,student/runs/unknown/ex287_ex288_frontend_multipair_symbdd_20260609_0631/results/summary.csv,auto-indexed from existing artifacts
ex288,unknown,ex287_ex288_frontend_multipair_symcof_20260609_0624,frontend,frontend_multipair_symcof,ex288|frontend|frontend_multipair_symcof,"ex287,ex288",student/runs/unknown/ex287_ex288_frontend_multipair_symcof_20260609_0624/results/summary.csv,34866,student/runs,student/runs/unknown/ex287_ex288_frontend_multipair_symcof_20260609_0624/results/summary.csv,auto-indexed from existing artifacts
ex288,unknown,ex288_ex289_ex292_ex294_frontend_bdd_synthflow_20260608_1235,frontend,frontend_bdd_synthflow,ex288|frontend|frontend_bdd_synthflow,"ex288,ex289,ex292,ex294",student/runs/unknown/ex288_ex289_ex292_ex294_frontend_bdd_synthflow_20260608_1235/results/summary.csv,37200,student/runs,student/runs/unknown/ex288_ex289_ex292_ex294_frontend_bdd_synthflow_20260608_1235/results/summary.csv,auto-indexed from existing artifacts
ex288,unknown,ex288_ex289_frontend_split_sym_bit_hybrid_20260608_1629,frontend,frontend_split_sym_bit_hybrid,ex288|frontend|frontend_split_sym_bit_hybrid,"ex288,ex289",student/runs/unknown/ex288_ex289_frontend_split_sym_bit_hybrid_20260608_1629/results/summary.csv,60500,student/runs,student/runs/unknown/ex288_ex289_frontend_split_sym_bit_hybrid_20260608_1629/results/summary.csv,auto-indexed from existing artifacts
ex288,unknown,ex288_ex289_frontend_symcof_casemux_20260609_0643,frontend,frontend_symcof_casemux,ex288|frontend|frontend_symcof_casemux,"ex288,ex289",student/runs/unknown/ex288_ex289_frontend_symcof_casemux_20260609_0643/results/summary.csv,34290,student/runs,student/runs/unknown/ex288_ex289_frontend_symcof_casemux_20260609_0643/results/summary.csv,auto-indexed from existing artifacts
ex288,unknown,ex288_ex289_frontend_symcof_casemux_synthflow_20260609_0644,frontend,frontend_symcof_casemux_synthflow,ex288|frontend|frontend_symcof_casemux_synthflow,"ex288,ex289",student/runs/unknown/ex288_ex289_frontend_symcof_casemux_synthflow_20260609_0644/results/summary.csv,32147,student/runs,student/runs/unknown/ex288_ex289_frontend_symcof_casemux_synthflow_20260609_0644/results/summary.csv,auto-indexed from existing artifacts
ex288,unknown,ex288_ex289_frontend_symcof_synthflow_20260609_0634,frontend,frontend_symcof_synthflow,ex288|frontend|frontend_symcof_synthflow,"ex288,ex289",student/runs/unknown/ex288_ex289_frontend_symcof_synthflow_20260609_0634/results/summary.csv,32470,student/runs,student/runs/unknown/ex288_ex289_frontend_symcof_synthflow_20260609_0634/results/summary.csv,auto-indexed from existing artifacts
ex288,unknown,ex288_frontend_k6_k4_bit_hybrid_20260609_1144,frontend,frontend_k6_k4_bit_hybrid,ex288|frontend|frontend_k6_k4_bit_hybrid,ex288,student/runs/unknown/ex288_frontend_k6_k4_bit_hybrid_20260609_1144/results/summary.csv,34560,student/runs,student/runs/unknown/ex288_frontend_k6_k4_bit_hybrid_20260609_1144/results/summary.csv,auto-indexed from existing artifacts
ex288,unknown,ex288_frontend_multipair_selector_20260609_0931,frontend,frontend_multipair_selector,ex288|frontend|frontend_multipair_selector,ex288,student/runs/unknown/ex288_frontend_multipair_selector_20260609_0931/results/summary.csv,34884,student/runs,student/runs/unknown/ex288_frontend_multipair_selector_20260609_0931/results/summary.csv,auto-indexed from existing artifacts
ex288,unknown,ex288_frontend_multipair_symcof_anfbits_20260609_0633,frontend,frontend_multipair_symcof_anfbits,ex288|frontend|frontend_multipair_symcof_anfbits,ex288,student/runs/unknown/ex288_frontend_multipair_symcof_anfbits_20260609_0633/results/summary.csv,329500,student/runs,student/runs/unknown/ex288_frontend_multipair_symcof_anfbits_20260609_0633/results/summary.csv,auto-indexed from existing artifacts
ex288,unknown,ex288_frontend_paircount_mdd_3pair_20260609_0947,frontend,frontend_paircount_mdd_3pair,ex288|frontend|frontend_paircount_mdd_3pair,ex288,student/runs/unknown/ex288_frontend_paircount_mdd_3pair_20260609_0947/results/summary.csv,58388,student/runs,student/runs/unknown/ex288_frontend_paircount_mdd_3pair_20260609_0947/results/summary.csv,auto-indexed from existing artifacts
ex288,unknown,ex288_frontend_symcof_center_order_20260609_1156,frontend,frontend_symcof_center_order,ex288|frontend|frontend_symcof_center_order,ex288,student/runs/unknown/ex288_frontend_symcof_center_order_20260609_1156/results/summary.csv,528759,student/runs,student/runs/unknown/ex288_frontend_symcof_center_order_20260609_1156/results/summary.csv,auto-indexed from existing artifacts
ex288,unknown,ex288_frontend_symcof_pcrepair_20260609_0802,frontend,frontend_symcof_pcrepair,ex288|frontend|frontend_symcof_pcrepair,ex288,student/runs/unknown/ex288_frontend_symcof_pcrepair_20260609_0802/results/summary.csv,53676,student/runs,student/runs/unknown/ex288_frontend_symcof_pcrepair_20260609_0802/results/summary.csv,auto-indexed from existing artifacts
ex288,unknown,ex288_frontend_symcof_selector01_20260609_0847,frontend,frontend_symcof_selector01,ex288|frontend|frontend_symcof_selector01,ex288,student/runs/unknown/ex288_frontend_symcof_selector01_20260609_0847/results/summary.csv,34290,student/runs,student/runs/unknown/ex288_frontend_symcof_selector01_20260609_0847/results/summary.csv,auto-indexed from existing artifacts
ex288,unknown,ex288_frontend_symcof_selector01_synthpreset_20260609_0938,frontend,frontend_symcof_selector01_synthpreset,ex288|frontend|frontend_symcof_selector01_synthpreset,ex288,student/runs/unknown/ex288_frontend_symcof_selector01_synthpreset_20260609_0938/results/summary.csv,33696,student/runs,student/runs/unknown/ex288_frontend_symcof_selector01_synthpreset_20260609_0938/results/summary.csv,auto-indexed from existing artifacts
ex288,unknown,ex288_frontend_symcof_selector_20260609_0828,frontend,frontend_symcof_selector,ex288|frontend|frontend_symcof_selector,ex288,student/runs/unknown/ex288_frontend_symcof_selector_20260609_0828/results/summary.csv,34290,student/runs,student/runs/unknown/ex288_frontend_symcof_selector_20260609_0828/results/summary.csv,auto-indexed from existing artifacts
ex288,unknown,ex288_frontend_symcof_tree_mux_20260609_0916,frontend,frontend_symcof_tree_mux,ex288|frontend|frontend_symcof_tree_mux,ex288,student/runs/unknown/ex288_frontend_symcof_tree_mux_20260609_0916/results/summary.csv,41790,student/runs,student/runs/unknown/ex288_frontend_symcof_tree_mux_20260609_0916/results/summary.csv,auto-indexed from existing artifacts
ex288,unknown,frontend_source_parallel_round75_20260613_1450,frontend,frontend_source_parallel_round75,ex288|frontend|frontend_source_parallel_round75,,student/runs/unknown/frontend_source_parallel_round75_20260613_1450/results/summary.csv,34260,student/runs,student/runs/unknown/frontend_source_parallel_round75_20260613_1450/results/summary.csv,auto-indexed from existing artifacts
ex288,unknown,ex280_ex299_frontend_diagnostics_20260608_1105,frontend,frontend_diagnostics,ex288|frontend|frontend_diagnostics,"ex280,ex281,ex282,ex283,ex284,ex285,ex286,ex287,ex288,ex289,ex290,ex291,ex292,ex293,ex294,ex295,ex296,ex297,ex298,ex299",,,student/work,student/work/ex280_ex299_frontend_diagnostics_20260608_1105,auto-indexed from existing artifacts
ex288,unknown,ex285_ex289_frontend_symmetry_bdd_20260608_1429,frontend,frontend_symmetry_bdd,ex288|frontend|frontend_symmetry_bdd,"ex285,ex286,ex287,ex288,ex289",,,student/work,student/work/ex285_ex289_frontend_symmetry_bdd_20260608_1429,auto-indexed from existing artifacts
ex288,unknown,ex285_ex289_frontend_symmetry_bdd_synthflow_20260608_1449,frontend,frontend_symmetry_bdd_synthflow,ex288|frontend|frontend_symmetry_bdd_synthflow,"ex285,ex286,ex287,ex288,ex289",,,student/work,student/work/ex285_ex289_frontend_symmetry_bdd_synthflow_20260608_1449,auto-indexed from existing artifacts
ex288,unknown,ex285_ex289_frontend_symmetry_cofactor_classonehot_20260609_0548,frontend,frontend_symmetry_cofactor_classonehot,ex288|frontend|frontend_symmetry_cofactor_classonehot,"ex285,ex286,ex287,ex288,ex289",,,student/work,student/work/ex285_ex289_frontend_symmetry_cofactor_classonehot_20260609_0548,auto-indexed from existing artifacts
ex288,unknown,ex285_ex294_frontend_bdd_diagnostic_20260608_1225,frontend,frontend_bdd_diagnostic,ex288|frontend|frontend_bdd_diagnostic,"ex285,ex286,ex287,ex288,ex289,ex290,ex291,ex292,ex293,ex294",,,student/work,student/work/ex285_ex294_frontend_bdd_diagnostic_20260608_1225,auto-indexed from existing artifacts
ex288,unknown,ex285_ex299_frontend_quadratic_compressor_transfer_20260609_0546,frontend,frontend_quadratic_compressor_transfer,ex288|frontend|frontend_quadratic_compressor_transfer,"ex285,ex286,ex287,ex288,ex289,ex290,ex291,ex292,ex293,ex294,ex295,ex296,ex297,ex298,ex299",,,student/work,student/work/ex285_ex299_frontend_quadratic_compressor_transfer_20260609_0546,auto-indexed from existing artifacts
ex288,unknown,ex286_ex288_ex289_frontend_symmetry_cofactor_order_smoke2_20260609_0549,frontend,frontend_symmetry_cofactor_order_smoke2,ex288|frontend|frontend_symmetry_cofactor_order_smoke2,"ex286,ex288,ex289",,,student/work,student/work/ex286_ex288_ex289_frontend_symmetry_cofactor_order_smoke2_20260609_0549,auto-indexed from existing artifacts
ex288,unknown,ex286_ex288_frontend_bucket_count_classifier_20260609_1232,frontend,frontend_bucket_count_classifier,ex288|frontend|frontend_bucket_count_classifier,"ex286,ex287,ex288",,,student/work,student/work/ex286_ex288_frontend_bucket_count_classifier_20260609_1232,auto-indexed from existing artifacts
ex288,unknown,ex286_ex288_frontend_bucket_count_classifier_synthflow_20260609_1232,frontend,frontend_bucket_count_classifier_synthflow,ex288|frontend|frontend_bucket_count_classifier_synthflow,"ex286,ex287,ex288",,,student/work,student/work/ex286_ex288_frontend_bucket_count_classifier_synthflow_20260609_1232,auto-indexed from existing artifacts
ex288,unknown,ex286_ex288_frontend_bucket_count_decompose_20260609_1236,frontend,frontend_bucket_count_decompose,ex288|frontend|frontend_bucket_count_decompose,"ex286,ex287,ex288",,,student/work,student/work/ex286_ex288_frontend_bucket_count_decompose_20260609_1236,auto-indexed from existing artifacts
ex288,unknown,ex286_ex288_frontend_bucket_count_decompose_case_defaultx_synthflow_20260609_1236,frontend,frontend_bucket_count_decompose_case_defaultx_synthflow,ex288|frontend|frontend_bucket_count_decompose_case_defaultx_synthflow,"ex286,ex287,ex288",,,student/work,student/work/ex286_ex288_frontend_bucket_count_decompose_case_defaultx_synthflow_20260609_1236,auto-indexed from existing artifacts
ex288,unknown,ex286_ex288_frontend_bucket_count_decompose_perbit_defaultx_synthflow_20260609_1236,frontend,frontend_bucket_count_decompose_perbit_defaultx_synthflow,ex288|frontend|frontend_bucket_count_decompose_perbit_defaultx_synthflow,"ex286,ex287,ex288",,,student/work,student/work/ex286_ex288_frontend_bucket_count_decompose_perbit_defaultx_synthflow_20260609_1236,auto-indexed from existing artifacts
ex288,unknown,ex286_ex288_frontend_bucket_cover_sample_diag_20260609_1308,frontend,frontend_bucket_cover_sample_diag,ex288|frontend|frontend_bucket_cover_sample_diag,"ex286,ex287,ex288",,,student/work,student/work/ex286_ex288_frontend_bucket_cover_sample_diag_20260609_1308,auto-indexed from existing artifacts
ex288,unknown,ex286_ex288_frontend_bucket_formula_greedy_diag_20260609_1300,frontend,frontend_bucket_formula_greedy_diag,ex288|frontend|frontend_bucket_formula_greedy_diag,"ex286,ex287,ex288",,,student/work,student/work/ex286_ex288_frontend_bucket_formula_greedy_diag_20260609_1300,auto-indexed from existing artifacts
ex288,unknown,ex286_ex288_frontend_bucket_key_bdd_20260609_1244,frontend,frontend_bucket_key_bdd,ex288|frontend|frontend_bucket_key_bdd,"ex286,ex287,ex288",,,student/work,student/work/ex286_ex288_frontend_bucket_key_bdd_20260609_1244,auto-indexed from existing artifacts
ex288,unknown,ex286_ex288_frontend_bucket_key_bdd_synthflow_20260609_1244,frontend,frontend_bucket_key_bdd_synthflow,ex288|frontend|frontend_bucket_key_bdd_synthflow,"ex286,ex287,ex288",,,student/work,student/work/ex286_ex288_frontend_bucket_key_bdd_synthflow_20260609_1244,auto-indexed from existing artifacts
ex288,unknown,ex286_ex288_frontend_bucket_ltf_diag_20260609_1328,frontend,frontend_bucket_ltf_diag,ex288|frontend|frontend_bucket_ltf_diag,"ex286,ex287,ex288",,,student/work,student/work/ex286_ex288_frontend_bucket_ltf_diag_20260609_1328,auto-indexed from existing artifacts
ex288,unknown,ex286_ex288_frontend_bucket_support_diag_20260609_1336,frontend,frontend_bucket_support_diag,ex288|frontend|frontend_bucket_support_diag,"ex286,ex287,ex288",,,student/work,student/work/ex286_ex288_frontend_bucket_support_diag_20260609_1336,auto-indexed from existing artifacts
ex288,unknown,ex286_ex288_frontend_bucket_support_greedy_diag_20260609_1341,frontend,frontend_bucket_support_greedy_diag,ex288|frontend|frontend_bucket_support_greedy_diag,"ex286,ex287,ex288",,,student/work,student/work/ex286_ex288_frontend_bucket_support_greedy_diag_20260609_1341,auto-indexed from existing artifacts
ex288,unknown,ex286_ex288_frontend_bucket_topk_score_diag_20260609_1458,frontend,frontend_bucket_topk_score_diag,ex288|frontend|frontend_bucket_topk_score_diag,"ex286,ex287,ex288",,,student/work,student/work/ex286_ex288_frontend_bucket_topk_score_diag_20260609_1458,auto-indexed from existing artifacts
