case,candidate_id,hypothesis/function_guess,variant,verilog_path,aig_path,verified_truth,synthesized,equivalent,area,delay,adp,reference_adp,adp_ratio_to_reference,within_1p5_reference,beats_reference,runtime_sec,items,classification,notes
ex236,ex236_core_clamp_hi6_synth_preset,fp16_cube,core_clamp_hi6_synth_preset,student/work/ex236_ex238_frontend_fp16_core_clamp_allflows_20260608_0953/ex236/verilog/ex236_core_clamp_hi6.v,student/work/ex236_ex238_frontend_fp16_core_clamp_allflows_20260608_0953/ex236/aigs/ex236_core_clamp_hi6_synth_preset.aig,1,1,1,1412,17,24004,17290,1.388317,1,0,1.368,"exp_delta_width=2; exp_delta_runs=3; exp_delta_max=2; mant_high=; low_width=10; nested_hi=6; boundary_clamp=exp10 mant1..0x109 zero, mant0x10a min-normal, exp20 mant>=0x10b inf",semantic_core_clamp,"exp_delta_width=2; exp_delta_runs=3; exp_delta_max=2; mant_high=; low_width=10; nested_hi=6; boundary_clamp=exp10 mant1..0x109 zero, mant0x10a min-normal, exp20 mant>=0x10b inf"
ex236,ex236_core_clamp_hi6_synth_preset_noabc,fp16_cube,core_clamp_hi6_synth_preset_noabc,student/work/ex236_ex238_frontend_fp16_core_clamp_allflows_20260608_0953/ex236/verilog/ex236_core_clamp_hi6.v,student/work/ex236_ex238_frontend_fp16_core_clamp_allflows_20260608_0953/ex236/aigs/ex236_core_clamp_hi6_synth_preset_noabc.aig,1,1,1,1916,28,53648,17290,3.102834,0,0,0.967,"exp_delta_width=2; exp_delta_runs=3; exp_delta_max=2; mant_high=; low_width=10; nested_hi=6; boundary_clamp=exp10 mant1..0x109 zero, mant0x10a min-normal, exp20 mant>=0x10b inf",semantic_core_clamp,"exp_delta_width=2; exp_delta_runs=3; exp_delta_max=2; mant_high=; low_width=10; nested_hi=6; boundary_clamp=exp10 mant1..0x109 zero, mant0x10a min-normal, exp20 mant>=0x10b inf"
ex236,ex236_core_clamp_hi6_abc_g_aig_d18,fp16_cube,core_clamp_hi6_abc_g_aig_d18,student/work/ex236_ex238_frontend_fp16_core_clamp_allflows_20260608_0953/ex236/verilog/ex236_core_clamp_hi6.v,student/work/ex236_ex238_frontend_fp16_core_clamp_allflows_20260608_0953/ex236/aigs/ex236_core_clamp_hi6_abc_g_aig_d18.aig,1,1,1,1432,15,21480,17290,1.242337,1,0,1.153,"exp_delta_width=2; exp_delta_runs=3; exp_delta_max=2; mant_high=; low_width=10; nested_hi=6; boundary_clamp=exp10 mant1..0x109 zero, mant0x10a min-normal, exp20 mant>=0x10b inf",semantic_core_clamp,"exp_delta_width=2; exp_delta_runs=3; exp_delta_max=2; mant_high=; low_width=10; nested_hi=6; boundary_clamp=exp10 mant1..0x109 zero, mant0x10a min-normal, exp20 mant>=0x10b inf"
ex236,ex236_core_clamp_hi6_abc_g_aig_d19,fp16_cube,core_clamp_hi6_abc_g_aig_d19,student/work/ex236_ex238_frontend_fp16_core_clamp_allflows_20260608_0953/ex236/verilog/ex236_core_clamp_hi6.v,student/work/ex236_ex238_frontend_fp16_core_clamp_allflows_20260608_0953/ex236/aigs/ex236_core_clamp_hi6_abc_g_aig_d19.aig,1,1,1,1432,15,21480,17290,1.242337,1,0,1.149,"exp_delta_width=2; exp_delta_runs=3; exp_delta_max=2; mant_high=; low_width=10; nested_hi=6; boundary_clamp=exp10 mant1..0x109 zero, mant0x10a min-normal, exp20 mant>=0x10b inf",semantic_core_clamp,"exp_delta_width=2; exp_delta_runs=3; exp_delta_max=2; mant_high=; low_width=10; nested_hi=6; boundary_clamp=exp10 mant1..0x109 zero, mant0x10a min-normal, exp20 mant>=0x10b inf"
ex236,ex236_core_clamp_hi6_abc_g_aig_d20,fp16_cube,core_clamp_hi6_abc_g_aig_d20,student/work/ex236_ex238_frontend_fp16_core_clamp_allflows_20260608_0953/ex236/verilog/ex236_core_clamp_hi6.v,student/work/ex236_ex238_frontend_fp16_core_clamp_allflows_20260608_0953/ex236/aigs/ex236_core_clamp_hi6_abc_g_aig_d20.aig,1,1,1,1432,15,21480,17290,1.242337,1,0,1.156,"exp_delta_width=2; exp_delta_runs=3; exp_delta_max=2; mant_high=; low_width=10; nested_hi=6; boundary_clamp=exp10 mant1..0x109 zero, mant0x10a min-normal, exp20 mant>=0x10b inf",semantic_core_clamp,"exp_delta_width=2; exp_delta_runs=3; exp_delta_max=2; mant_high=; low_width=10; nested_hi=6; boundary_clamp=exp10 mant1..0x109 zero, mant0x10a min-normal, exp20 mant>=0x10b inf"
ex236,ex236_core_clamp_hi6_abc_g_aig_d21,fp16_cube,core_clamp_hi6_abc_g_aig_d21,student/work/ex236_ex238_frontend_fp16_core_clamp_allflows_20260608_0953/ex236/verilog/ex236_core_clamp_hi6.v,student/work/ex236_ex238_frontend_fp16_core_clamp_allflows_20260608_0953/ex236/aigs/ex236_core_clamp_hi6_abc_g_aig_d21.aig,1,1,1,1432,15,21480,17290,1.242337,1,0,1.167,"exp_delta_width=2; exp_delta_runs=3; exp_delta_max=2; mant_high=; low_width=10; nested_hi=6; boundary_clamp=exp10 mant1..0x109 zero, mant0x10a min-normal, exp20 mant>=0x10b inf",semantic_core_clamp,"exp_delta_width=2; exp_delta_runs=3; exp_delta_max=2; mant_high=; low_width=10; nested_hi=6; boundary_clamp=exp10 mant1..0x109 zero, mant0x10a min-normal, exp20 mant>=0x10b inf"
ex236,ex236_core_clamp_hi6_abc_g_gates,fp16_cube,core_clamp_hi6_abc_g_gates,student/work/ex236_ex238_frontend_fp16_core_clamp_allflows_20260608_0953/ex236/verilog/ex236_core_clamp_hi6.v,student/work/ex236_ex238_frontend_fp16_core_clamp_allflows_20260608_0953/ex236/aigs/ex236_core_clamp_hi6_abc_g_gates.aig,1,1,1,1435,15,21525,17290,1.244939,1,0,1.163,"exp_delta_width=2; exp_delta_runs=3; exp_delta_max=2; mant_high=; low_width=10; nested_hi=6; boundary_clamp=exp10 mant1..0x109 zero, mant0x10a min-normal, exp20 mant>=0x10b inf",semantic_core_clamp,"exp_delta_width=2; exp_delta_runs=3; exp_delta_max=2; mant_high=; low_width=10; nested_hi=6; boundary_clamp=exp10 mant1..0x109 zero, mant0x10a min-normal, exp20 mant>=0x10b inf"
ex236,ex236_core_clamp_hi6_abc_g_cmos2,fp16_cube,core_clamp_hi6_abc_g_cmos2,student/work/ex236_ex238_frontend_fp16_core_clamp_allflows_20260608_0953/ex236/verilog/ex236_core_clamp_hi6.v,student/work/ex236_ex238_frontend_fp16_core_clamp_allflows_20260608_0953/ex236/aigs/ex236_core_clamp_hi6_abc_g_cmos2.aig,1,1,1,1476,15,22140,17290,1.280509,1,0,1.181,"exp_delta_width=2; exp_delta_runs=3; exp_delta_max=2; mant_high=; low_width=10; nested_hi=6; boundary_clamp=exp10 mant1..0x109 zero, mant0x10a min-normal, exp20 mant>=0x10b inf",semantic_core_clamp,"exp_delta_width=2; exp_delta_runs=3; exp_delta_max=2; mant_high=; low_width=10; nested_hi=6; boundary_clamp=exp10 mant1..0x109 zero, mant0x10a min-normal, exp20 mant>=0x10b inf"
ex238,ex238_core_clamp_hi5_default,fp16_reciprocal_cube,core_clamp_hi5_default,student/work/ex236_ex238_frontend_fp16_core_clamp_allflows_20260608_0953/ex238/verilog/ex238_core_clamp_hi5.v,student/work/ex236_ex238_frontend_fp16_core_clamp_allflows_20260608_0953/ex238/aigs/ex238_core_clamp_hi5_default.aig,1,1,1,1478,17,25126,16549,1.518279,0,0,1.098,"exp_delta_width=2; exp_delta_runs=4; exp_delta_max=3; mant_high=; low_width=10; nested_hi=5; boundary_clamp=exp9 mant<=0x259 inf, exp19 mant>=0x25a zero",semantic_core_clamp,"exp_delta_width=2; exp_delta_runs=4; exp_delta_max=3; mant_high=; low_width=10; nested_hi=5; boundary_clamp=exp9 mant<=0x259 inf, exp19 mant>=0x25a zero"
ex238,ex238_core_clamp_hi5_no_internal_abc,fp16_reciprocal_cube,core_clamp_hi5_no_internal_abc,student/work/ex236_ex238_frontend_fp16_core_clamp_allflows_20260608_0953/ex238/verilog/ex238_core_clamp_hi5.v,student/work/ex236_ex238_frontend_fp16_core_clamp_allflows_20260608_0953/ex238/aigs/ex238_core_clamp_hi5_no_internal_abc.aig,1,1,1,1960,25,49000,16549,2.960904,0,0,0.930,"exp_delta_width=2; exp_delta_runs=4; exp_delta_max=3; mant_high=; low_width=10; nested_hi=5; boundary_clamp=exp9 mant<=0x259 inf, exp19 mant>=0x25a zero",semantic_core_clamp,"exp_delta_width=2; exp_delta_runs=4; exp_delta_max=3; mant_high=; low_width=10; nested_hi=5; boundary_clamp=exp9 mant<=0x259 inf, exp19 mant>=0x25a zero"
ex238,ex238_core_clamp_hi5_abc_fast,fp16_reciprocal_cube,core_clamp_hi5_abc_fast,student/work/ex236_ex238_frontend_fp16_core_clamp_allflows_20260608_0953/ex238/verilog/ex238_core_clamp_hi5.v,student/work/ex236_ex238_frontend_fp16_core_clamp_allflows_20260608_0953/ex238/aigs/ex238_core_clamp_hi5_abc_fast.aig,1,1,1,1889,21,39669,16549,2.397063,0,0,1.046,"exp_delta_width=2; exp_delta_runs=4; exp_delta_max=3; mant_high=; low_width=10; nested_hi=5; boundary_clamp=exp9 mant<=0x259 inf, exp19 mant>=0x25a zero",semantic_core_clamp,"exp_delta_width=2; exp_delta_runs=4; exp_delta_max=3; mant_high=; low_width=10; nested_hi=5; boundary_clamp=exp9 mant<=0x259 inf, exp19 mant>=0x25a zero"
ex238,ex238_core_clamp_hi5_abc_d20,fp16_reciprocal_cube,core_clamp_hi5_abc_d20,student/work/ex236_ex238_frontend_fp16_core_clamp_allflows_20260608_0953/ex238/verilog/ex238_core_clamp_hi5.v,student/work/ex236_ex238_frontend_fp16_core_clamp_allflows_20260608_0953/ex238/aigs/ex238_core_clamp_hi5_abc_d20.aig,1,1,1,1478,17,25126,16549,1.518279,0,0,1.100,"exp_delta_width=2; exp_delta_runs=4; exp_delta_max=3; mant_high=; low_width=10; nested_hi=5; boundary_clamp=exp9 mant<=0x259 inf, exp19 mant>=0x25a zero",semantic_core_clamp,"exp_delta_width=2; exp_delta_runs=4; exp_delta_max=3; mant_high=; low_width=10; nested_hi=5; boundary_clamp=exp9 mant<=0x259 inf, exp19 mant>=0x25a zero"
