case,candidate_id,hypothesis,variant,verilog_path,aig_path,verified_truth,synthesized,equivalent,area,delay,adp,reference_adp,adp_ratio_to_reference,within_1p5_reference,beats_reference,runtime_sec,classification,notes
ex255,ex255_umul_csa_androws_cla_abc_g_aig,unsigned low4_high4:a*b,csa_androws_cla+abc_g_aig,student/work/ex255_ex259_frontend_umul_cla_spread_20260609_0133/ex255/verilog/ex255_umul_csa_androws_cla.v,student/work/ex255_ex259_frontend_umul_cla_spread_20260609_0133/ex255/aigs/ex255_umul_csa_androws_cla_abc_g_aig.aig,1,1,1,87,14,1218,836,1.456938,1,0,0.226,semantic_mul_exact,exact unsigned low4 * high4 over 256 inputs; focused source=csa_androws_cla; flow=abc_g_aig
ex258,ex258_umul_csa_androws_cla_from2_synth_preset_d18,unsigned low7_high7:a*b,csa_androws_cla_from2+synth_preset_d18,student/work/ex255_ex259_frontend_umul_cla_spread_20260609_0133/ex258/verilog/ex258_umul_csa_androws_cla_from2.v,student/work/ex255_ex259_frontend_umul_cla_spread_20260609_0133/ex258/aigs/ex258_umul_csa_androws_cla_from2_synth_preset_d18.aig,1,1,1,362,26,9412,6289,1.496581,1,0,0.652,semantic_mul_exact,exact unsigned low7 * high7 over 16384 inputs; focused source=csa_androws_cla_from2; flow=synth_preset_d18
ex258,ex258_umul_csa_androws_cla_from3_abc_g_aig,unsigned low7_high7:a*b,csa_androws_cla_from3+abc_g_aig,student/work/ex255_ex259_frontend_umul_cla_spread_20260609_0133/ex258/verilog/ex258_umul_csa_androws_cla_from3.v,student/work/ex255_ex259_frontend_umul_cla_spread_20260609_0133/ex258/aigs/ex258_umul_csa_androws_cla_from3_abc_g_aig.aig,1,1,1,369,25,9225,6289,1.466847,1,0,0.510,semantic_mul_exact,exact unsigned low7 * high7 over 16384 inputs; focused source=csa_androws_cla_from3; flow=abc_g_aig
ex258,ex258_umul_csa_androws_cla_from3_wreduce_abc_g_aig,unsigned low7_high7:a*b,csa_androws_cla_from3+wreduce_abc_g_aig,student/work/ex255_ex259_frontend_umul_cla_spread_20260609_0133/ex258/verilog/ex258_umul_csa_androws_cla_from3.v,student/work/ex255_ex259_frontend_umul_cla_spread_20260609_0133/ex258/aigs/ex258_umul_csa_androws_cla_from3_wreduce_abc_g_aig.aig,1,1,1,372,24,8928,6289,1.419622,1,0,0.520,semantic_mul_exact,exact unsigned low7 * high7 over 16384 inputs; focused source=csa_androws_cla_from3; flow=wreduce_abc_g_aig
ex258,ex258_umul_csa_androws_cla_from3_synth_preset_d13,unsigned low7_high7:a*b,csa_androws_cla_from3+synth_preset_d13,student/work/ex255_ex259_frontend_umul_cla_spread_20260609_0133/ex258/verilog/ex258_umul_csa_androws_cla_from3.v,student/work/ex255_ex259_frontend_umul_cla_spread_20260609_0133/ex258/aigs/ex258_umul_csa_androws_cla_from3_synth_preset_d13.aig,1,1,1,371,25,9275,6289,1.474797,1,0,0.648,semantic_mul_exact,exact unsigned low7 * high7 over 16384 inputs; focused source=csa_androws_cla_from3; flow=synth_preset_d13
ex258,ex258_umul_csa_androws_cla_from3_synth_preset_d18,unsigned low7_high7:a*b,csa_androws_cla_from3+synth_preset_d18,student/work/ex255_ex259_frontend_umul_cla_spread_20260609_0133/ex258/verilog/ex258_umul_csa_androws_cla_from3.v,student/work/ex255_ex259_frontend_umul_cla_spread_20260609_0133/ex258/aigs/ex258_umul_csa_androws_cla_from3_synth_preset_d18.aig,1,1,1,371,25,9275,6289,1.474797,1,0,0.678,semantic_mul_exact,exact unsigned low7 * high7 over 16384 inputs; focused source=csa_androws_cla_from3; flow=synth_preset_d18
ex258,ex258_umul_csa_androws_cla_from4_abc_g_aig,unsigned low7_high7:a*b,csa_androws_cla_from4+abc_g_aig,student/work/ex255_ex259_frontend_umul_cla_spread_20260609_0133/ex258/verilog/ex258_umul_csa_androws_cla_from4.v,student/work/ex255_ex259_frontend_umul_cla_spread_20260609_0133/ex258/aigs/ex258_umul_csa_androws_cla_from4_abc_g_aig.aig,1,1,1,373,26,9698,6289,1.542058,0,0,0.512,semantic_mul_exact,exact unsigned low7 * high7 over 16384 inputs; focused source=csa_androws_cla_from4; flow=abc_g_aig
ex258,ex258_umul_csa_androws_cla_from4_wreduce_abc_g_aig,unsigned low7_high7:a*b,csa_androws_cla_from4+wreduce_abc_g_aig,student/work/ex255_ex259_frontend_umul_cla_spread_20260609_0133/ex258/verilog/ex258_umul_csa_androws_cla_from4.v,student/work/ex255_ex259_frontend_umul_cla_spread_20260609_0133/ex258/aigs/ex258_umul_csa_androws_cla_from4_wreduce_abc_g_aig.aig,1,1,1,368,25,9200,6289,1.462872,1,0,0.516,semantic_mul_exact,exact unsigned low7 * high7 over 16384 inputs; focused source=csa_androws_cla_from4; flow=wreduce_abc_g_aig
ex258,ex258_umul_csa_androws_cla_from4_synth_preset_d13,unsigned low7_high7:a*b,csa_androws_cla_from4+synth_preset_d13,student/work/ex255_ex259_frontend_umul_cla_spread_20260609_0133/ex258/verilog/ex258_umul_csa_androws_cla_from4.v,student/work/ex255_ex259_frontend_umul_cla_spread_20260609_0133/ex258/aigs/ex258_umul_csa_androws_cla_from4_synth_preset_d13.aig,1,1,1,360,25,9000,6289,1.431070,1,0,0.651,semantic_mul_exact,exact unsigned low7 * high7 over 16384 inputs; focused source=csa_androws_cla_from4; flow=synth_preset_d13
ex258,ex258_umul_csa_androws_cla_from4_synth_preset_d18,unsigned low7_high7:a*b,csa_androws_cla_from4+synth_preset_d18,student/work/ex255_ex259_frontend_umul_cla_spread_20260609_0133/ex258/verilog/ex258_umul_csa_androws_cla_from4.v,student/work/ex255_ex259_frontend_umul_cla_spread_20260609_0133/ex258/aigs/ex258_umul_csa_androws_cla_from4_synth_preset_d18.aig,1,1,1,360,25,9000,6289,1.431070,1,0,0.635,semantic_mul_exact,exact unsigned low7 * high7 over 16384 inputs; focused source=csa_androws_cla_from4; flow=synth_preset_d18
ex258,ex258_umul_wallace_bits_cla_abc_g_aig,unsigned low7_high7:a*b,wallace_bits_cla+abc_g_aig,student/work/ex255_ex259_frontend_umul_cla_spread_20260609_0133/ex258/verilog/ex258_umul_wallace_bits_cla.v,student/work/ex255_ex259_frontend_umul_cla_spread_20260609_0133/ex258/aigs/ex258_umul_wallace_bits_cla_abc_g_aig.aig,1,1,1,348,26,9048,6289,1.438702,1,0,0.517,semantic_mul_exact,exact unsigned low7 * high7 over 16384 inputs; focused source=wallace_bits_cla; flow=abc_g_aig
ex258,ex258_umul_wallace_bits_cla_wreduce_abc_g_aig,unsigned low7_high7:a*b,wallace_bits_cla+wreduce_abc_g_aig,student/work/ex255_ex259_frontend_umul_cla_spread_20260609_0133/ex258/verilog/ex258_umul_wallace_bits_cla.v,student/work/ex255_ex259_frontend_umul_cla_spread_20260609_0133/ex258/aigs/ex258_umul_wallace_bits_cla_wreduce_abc_g_aig.aig,1,1,1,348,26,9048,6289,1.438702,1,0,0.534,semantic_mul_exact,exact unsigned low7 * high7 over 16384 inputs; focused source=wallace_bits_cla; flow=wreduce_abc_g_aig
ex258,ex258_umul_wallace_bits_cla_synth_preset_d13,unsigned low7_high7:a*b,wallace_bits_cla+synth_preset_d13,student/work/ex255_ex259_frontend_umul_cla_spread_20260609_0133/ex258/verilog/ex258_umul_wallace_bits_cla.v,student/work/ex255_ex259_frontend_umul_cla_spread_20260609_0133/ex258/aigs/ex258_umul_wallace_bits_cla_synth_preset_d13.aig,1,1,1,348,26,9048,6289,1.438702,1,0,0.665,semantic_mul_exact,exact unsigned low7 * high7 over 16384 inputs; focused source=wallace_bits_cla; flow=synth_preset_d13
ex258,ex258_umul_wallace_bits_cla_synth_preset_d18,unsigned low7_high7:a*b,wallace_bits_cla+synth_preset_d18,student/work/ex255_ex259_frontend_umul_cla_spread_20260609_0133/ex258/verilog/ex258_umul_wallace_bits_cla.v,student/work/ex255_ex259_frontend_umul_cla_spread_20260609_0133/ex258/aigs/ex258_umul_wallace_bits_cla_synth_preset_d18.aig,1,1,1,348,26,9048,6289,1.438702,1,0,0.625,semantic_mul_exact,exact unsigned low7 * high7 over 16384 inputs; focused source=wallace_bits_cla; flow=synth_preset_d18
ex259,ex259_umul_csa_androws_cla_abc_g_aig,unsigned low8_high8:a*b,csa_androws_cla+abc_g_aig,student/work/ex255_ex259_frontend_umul_cla_spread_20260609_0133/ex259/verilog/ex259_umul_csa_androws_cla.v,student/work/ex255_ex259_frontend_umul_cla_spread_20260609_0133/ex259/aigs/ex259_umul_csa_androws_cla_abc_g_aig.aig,1,1,1,500,27,13500,10000,1.350000,1,0,2.100,semantic_mul_exact,exact unsigned low8 * high8 over 65536 inputs; focused source=csa_androws_cla; flow=abc_g_aig
ex259,ex259_umul_csa_androws_cla_wreduce_abc_g_aig,unsigned low8_high8:a*b,csa_androws_cla+wreduce_abc_g_aig,student/work/ex255_ex259_frontend_umul_cla_spread_20260609_0133/ex259/verilog/ex259_umul_csa_androws_cla.v,student/work/ex255_ex259_frontend_umul_cla_spread_20260609_0133/ex259/aigs/ex259_umul_csa_androws_cla_wreduce_abc_g_aig.aig,1,1,1,500,27,13500,10000,1.350000,1,0,2.105,semantic_mul_exact,exact unsigned low8 * high8 over 65536 inputs; focused source=csa_androws_cla; flow=wreduce_abc_g_aig
ex259,ex259_umul_csa_androws_cla_synth_preset_d13,unsigned low8_high8:a*b,csa_androws_cla+synth_preset_d13,student/work/ex255_ex259_frontend_umul_cla_spread_20260609_0133/ex259/verilog/ex259_umul_csa_androws_cla.v,student/work/ex255_ex259_frontend_umul_cla_spread_20260609_0133/ex259/aigs/ex259_umul_csa_androws_cla_synth_preset_d13.aig,1,1,1,498,28,13944,10000,1.394400,1,0,2.240,semantic_mul_exact,exact unsigned low8 * high8 over 65536 inputs; focused source=csa_androws_cla; flow=synth_preset_d13
ex259,ex259_umul_csa_androws_cla_synth_preset_d18,unsigned low8_high8:a*b,csa_androws_cla+synth_preset_d18,student/work/ex255_ex259_frontend_umul_cla_spread_20260609_0133/ex259/verilog/ex259_umul_csa_androws_cla.v,student/work/ex255_ex259_frontend_umul_cla_spread_20260609_0133/ex259/aigs/ex259_umul_csa_androws_cla_synth_preset_d18.aig,1,1,1,498,28,13944,10000,1.394400,1,0,2.240,semantic_mul_exact,exact unsigned low8 * high8 over 65536 inputs; focused source=csa_androws_cla; flow=synth_preset_d18
ex259,ex259_umul_csa_androws_cla_from2_abc_g_aig,unsigned low8_high8:a*b,csa_androws_cla_from2+abc_g_aig,student/work/ex255_ex259_frontend_umul_cla_spread_20260609_0133/ex259/verilog/ex259_umul_csa_androws_cla_from2.v,student/work/ex255_ex259_frontend_umul_cla_spread_20260609_0133/ex259/aigs/ex259_umul_csa_androws_cla_from2_abc_g_aig.aig,1,1,1,512,29,14848,10000,1.484800,1,0,2.076,semantic_mul_exact,exact unsigned low8 * high8 over 65536 inputs; focused source=csa_androws_cla_from2; flow=abc_g_aig
ex259,ex259_umul_csa_androws_cla_from2_wreduce_abc_g_aig,unsigned low8_high8:a*b,csa_androws_cla_from2+wreduce_abc_g_aig,student/work/ex255_ex259_frontend_umul_cla_spread_20260609_0133/ex259/verilog/ex259_umul_csa_androws_cla_from2.v,student/work/ex255_ex259_frontend_umul_cla_spread_20260609_0133/ex259/aigs/ex259_umul_csa_androws_cla_from2_wreduce_abc_g_aig.aig,1,1,1,513,30,15390,10000,1.539000,0,0,2.084,semantic_mul_exact,exact unsigned low8 * high8 over 65536 inputs; focused source=csa_androws_cla_from2; flow=wreduce_abc_g_aig
ex259,ex259_umul_csa_androws_cla_from2_synth_preset_d13,unsigned low8_high8:a*b,csa_androws_cla_from2+synth_preset_d13,student/work/ex255_ex259_frontend_umul_cla_spread_20260609_0133/ex259/verilog/ex259_umul_csa_androws_cla_from2.v,student/work/ex255_ex259_frontend_umul_cla_spread_20260609_0133/ex259/aigs/ex259_umul_csa_androws_cla_from2_synth_preset_d13.aig,1,1,1,494,30,14820,10000,1.482000,1,0,2.228,semantic_mul_exact,exact unsigned low8 * high8 over 65536 inputs; focused source=csa_androws_cla_from2; flow=synth_preset_d13
ex259,ex259_umul_csa_androws_cla_from2_synth_preset_d18,unsigned low8_high8:a*b,csa_androws_cla_from2+synth_preset_d18,student/work/ex255_ex259_frontend_umul_cla_spread_20260609_0133/ex259/verilog/ex259_umul_csa_androws_cla_from2.v,student/work/ex255_ex259_frontend_umul_cla_spread_20260609_0133/ex259/aigs/ex259_umul_csa_androws_cla_from2_synth_preset_d18.aig,1,1,1,494,30,14820,10000,1.482000,1,0,2.237,semantic_mul_exact,exact unsigned low8 * high8 over 65536 inputs; focused source=csa_androws_cla_from2; flow=synth_preset_d18
ex259,ex259_umul_csa_androws_cla_from3_abc_g_aig,unsigned low8_high8:a*b,csa_androws_cla_from3+abc_g_aig,student/work/ex255_ex259_frontend_umul_cla_spread_20260609_0133/ex259/verilog/ex259_umul_csa_androws_cla_from3.v,student/work/ex255_ex259_frontend_umul_cla_spread_20260609_0133/ex259/aigs/ex259_umul_csa_androws_cla_from3_abc_g_aig.aig,1,1,1,495,30,14850,10000,1.485000,1,0,2.044,semantic_mul_exact,exact unsigned low8 * high8 over 65536 inputs; focused source=csa_androws_cla_from3; flow=abc_g_aig
ex259,ex259_umul_csa_androws_cla_from3_wreduce_abc_g_aig,unsigned low8_high8:a*b,csa_androws_cla_from3+wreduce_abc_g_aig,student/work/ex255_ex259_frontend_umul_cla_spread_20260609_0133/ex259/verilog/ex259_umul_csa_androws_cla_from3.v,student/work/ex255_ex259_frontend_umul_cla_spread_20260609_0133/ex259/aigs/ex259_umul_csa_androws_cla_from3_wreduce_abc_g_aig.aig,1,1,1,507,27,13689,10000,1.368900,1,0,2.075,semantic_mul_exact,exact unsigned low8 * high8 over 65536 inputs; focused source=csa_androws_cla_from3; flow=wreduce_abc_g_aig
ex259,ex259_umul_csa_androws_cla_from3_synth_preset_d13,unsigned low8_high8:a*b,csa_androws_cla_from3+synth_preset_d13,student/work/ex255_ex259_frontend_umul_cla_spread_20260609_0133/ex259/verilog/ex259_umul_csa_androws_cla_from3.v,student/work/ex255_ex259_frontend_umul_cla_spread_20260609_0133/ex259/aigs/ex259_umul_csa_androws_cla_from3_synth_preset_d13.aig,1,1,1,498,28,13944,10000,1.394400,1,0,2.212,semantic_mul_exact,exact unsigned low8 * high8 over 65536 inputs; focused source=csa_androws_cla_from3; flow=synth_preset_d13
ex259,ex259_umul_csa_androws_cla_from3_synth_preset_d18,unsigned low8_high8:a*b,csa_androws_cla_from3+synth_preset_d18,student/work/ex255_ex259_frontend_umul_cla_spread_20260609_0133/ex259/verilog/ex259_umul_csa_androws_cla_from3.v,student/work/ex255_ex259_frontend_umul_cla_spread_20260609_0133/ex259/aigs/ex259_umul_csa_androws_cla_from3_synth_preset_d18.aig,1,1,1,498,28,13944,10000,1.394400,1,0,2.241,semantic_mul_exact,exact unsigned low8 * high8 over 65536 inputs; focused source=csa_androws_cla_from3; flow=synth_preset_d18
ex259,ex259_umul_csa_androws_cla_from4_abc_g_aig,unsigned low8_high8:a*b,csa_androws_cla_from4+abc_g_aig,student/work/ex255_ex259_frontend_umul_cla_spread_20260609_0133/ex259/verilog/ex259_umul_csa_androws_cla_from4.v,student/work/ex255_ex259_frontend_umul_cla_spread_20260609_0133/ex259/aigs/ex259_umul_csa_androws_cla_from4_abc_g_aig.aig,1,1,1,502,27,13554,10000,1.355400,1,0,2.053,semantic_mul_exact,exact unsigned low8 * high8 over 65536 inputs; focused source=csa_androws_cla_from4; flow=abc_g_aig
ex259,ex259_umul_csa_androws_cla_from4_wreduce_abc_g_aig,unsigned low8_high8:a*b,csa_androws_cla_from4+wreduce_abc_g_aig,student/work/ex255_ex259_frontend_umul_cla_spread_20260609_0133/ex259/verilog/ex259_umul_csa_androws_cla_from4.v,student/work/ex255_ex259_frontend_umul_cla_spread_20260609_0133/ex259/aigs/ex259_umul_csa_androws_cla_from4_wreduce_abc_g_aig.aig,1,1,1,504,28,14112,10000,1.411200,1,0,2.074,semantic_mul_exact,exact unsigned low8 * high8 over 65536 inputs; focused source=csa_androws_cla_from4; flow=wreduce_abc_g_aig
ex259,ex259_umul_csa_androws_cla_from4_synth_preset_d13,unsigned low8_high8:a*b,csa_androws_cla_from4+synth_preset_d13,student/work/ex255_ex259_frontend_umul_cla_spread_20260609_0133/ex259/verilog/ex259_umul_csa_androws_cla_from4.v,student/work/ex255_ex259_frontend_umul_cla_spread_20260609_0133/ex259/aigs/ex259_umul_csa_androws_cla_from4_synth_preset_d13.aig,1,1,1,504,32,16128,10000,1.612800,0,0,2.219,semantic_mul_exact,exact unsigned low8 * high8 over 65536 inputs; focused source=csa_androws_cla_from4; flow=synth_preset_d13
ex259,ex259_umul_csa_androws_cla_from4_synth_preset_d18,unsigned low8_high8:a*b,csa_androws_cla_from4+synth_preset_d18,student/work/ex255_ex259_frontend_umul_cla_spread_20260609_0133/ex259/verilog/ex259_umul_csa_androws_cla_from4.v,student/work/ex255_ex259_frontend_umul_cla_spread_20260609_0133/ex259/aigs/ex259_umul_csa_androws_cla_from4_synth_preset_d18.aig,1,1,1,504,32,16128,10000,1.612800,0,0,2.198,semantic_mul_exact,exact unsigned low8 * high8 over 65536 inputs; focused source=csa_androws_cla_from4; flow=synth_preset_d18
ex259,ex259_umul_wallace_bits_cla_abc_g_aig,unsigned low8_high8:a*b,wallace_bits_cla+abc_g_aig,student/work/ex255_ex259_frontend_umul_cla_spread_20260609_0133/ex259/verilog/ex259_umul_wallace_bits_cla.v,student/work/ex255_ex259_frontend_umul_cla_spread_20260609_0133/ex259/aigs/ex259_umul_wallace_bits_cla_abc_g_aig.aig,1,1,1,480,28,13440,10000,1.344000,1,0,2.059,semantic_mul_exact,exact unsigned low8 * high8 over 65536 inputs; focused source=wallace_bits_cla; flow=abc_g_aig
ex259,ex259_umul_wallace_bits_cla_wreduce_abc_g_aig,unsigned low8_high8:a*b,wallace_bits_cla+wreduce_abc_g_aig,student/work/ex255_ex259_frontend_umul_cla_spread_20260609_0133/ex259/verilog/ex259_umul_wallace_bits_cla.v,student/work/ex255_ex259_frontend_umul_cla_spread_20260609_0133/ex259/aigs/ex259_umul_wallace_bits_cla_wreduce_abc_g_aig.aig,1,1,1,479,30,14370,10000,1.437000,1,0,2.107,semantic_mul_exact,exact unsigned low8 * high8 over 65536 inputs; focused source=wallace_bits_cla; flow=wreduce_abc_g_aig
ex259,ex259_umul_wallace_bits_cla_synth_preset_d13,unsigned low8_high8:a*b,wallace_bits_cla+synth_preset_d13,student/work/ex255_ex259_frontend_umul_cla_spread_20260609_0133/ex259/verilog/ex259_umul_wallace_bits_cla.v,student/work/ex255_ex259_frontend_umul_cla_spread_20260609_0133/ex259/aigs/ex259_umul_wallace_bits_cla_synth_preset_d13.aig,1,1,1,479,29,13891,10000,1.389100,1,0,2.253,semantic_mul_exact,exact unsigned low8 * high8 over 65536 inputs; focused source=wallace_bits_cla; flow=synth_preset_d13
ex259,ex259_umul_wallace_bits_cla_synth_preset_d18,unsigned low8_high8:a*b,wallace_bits_cla+synth_preset_d18,student/work/ex255_ex259_frontend_umul_cla_spread_20260609_0133/ex259/verilog/ex259_umul_wallace_bits_cla.v,student/work/ex255_ex259_frontend_umul_cla_spread_20260609_0133/ex259/aigs/ex259_umul_wallace_bits_cla_synth_preset_d18.aig,1,1,1,479,29,13891,10000,1.389100,1,0,2.242,semantic_mul_exact,exact unsigned low8 * high8 over 65536 inputs; focused source=wallace_bits_cla; flow=synth_preset_d18
