case,candidate_id,hypothesis,variant,verilog_path,aig_path,verified_truth,synthesized,equivalent,area,delay,adp,reference_adp,adp_ratio_to_reference,within_1p5_reference,beats_reference,runtime_sec,classification,notes
ex260,ex260_smul_baugh_wooley_wallace_abc_g_aig,signed low4_high4:a*b,baugh_wooley_wallace+abc_g_aig,student/work/ex260_ex264_frontend_smul_baugh_order_20260609_0258/ex260/verilog/ex260_smul_baugh_wooley_wallace.v,student/work/ex260_ex264_frontend_smul_baugh_order_20260609_0258/ex260/aigs/ex260_smul_baugh_wooley_wallace_abc_g_aig.aig,1,1,1,91,14,1274,657,1.939117,0,0,0.197,semantic_signed_mul_exact,exact signed low4 * signed high4 over 256 inputs; source=baugh_wooley_wallace; flow=abc_g_aig
ex263,ex263_smul_baugh_wooley_wallace_plus_wreduce_abc_g_aig,signed low7_high7:a*b,baugh_wooley_wallace_plus+wreduce_abc_g_aig,student/work/ex260_ex264_frontend_smul_baugh_order_20260609_0258/ex263/verilog/ex263_smul_baugh_wooley_wallace_plus.v,student/work/ex260_ex264_frontend_smul_baugh_order_20260609_0258/ex263/aigs/ex263_smul_baugh_wooley_wallace_plus_wreduce_abc_g_aig.aig,1,1,1,344,30,10320,6840,1.508772,0,0,0.482,semantic_signed_mul_exact,exact signed low7 * signed high7 over 16384 inputs; source=baugh_wooley_wallace_plus; flow=wreduce_abc_g_aig
ex263,ex263_smul_baugh_wooley_wallace_plus_synth_preset_d13,signed low7_high7:a*b,baugh_wooley_wallace_plus+synth_preset_d13,student/work/ex260_ex264_frontend_smul_baugh_order_20260609_0258/ex263/verilog/ex263_smul_baugh_wooley_wallace_plus.v,student/work/ex260_ex264_frontend_smul_baugh_order_20260609_0258/ex263/aigs/ex263_smul_baugh_wooley_wallace_plus_synth_preset_d13.aig,1,1,1,344,30,10320,6840,1.508772,0,0,0.576,semantic_signed_mul_exact,exact signed low7 * signed high7 over 16384 inputs; source=baugh_wooley_wallace_plus; flow=synth_preset_d13
ex263,ex263_smul_baugh_wooley_wallace_plus_synth_preset_d18,signed low7_high7:a*b,baugh_wooley_wallace_plus+synth_preset_d18,student/work/ex260_ex264_frontend_smul_baugh_order_20260609_0258/ex263/verilog/ex263_smul_baugh_wooley_wallace_plus.v,student/work/ex260_ex264_frontend_smul_baugh_order_20260609_0258/ex263/aigs/ex263_smul_baugh_wooley_wallace_plus_synth_preset_d18.aig,1,1,1,344,30,10320,6840,1.508772,0,0,0.578,semantic_signed_mul_exact,exact signed low7 * signed high7 over 16384 inputs; source=baugh_wooley_wallace_plus; flow=synth_preset_d18
ex264,ex264_smul_baugh_wooley_wallace_abc_g_aig,signed low8_high8:a*b,baugh_wooley_wallace+abc_g_aig,student/work/ex260_ex264_frontend_smul_baugh_order_20260609_0258/ex264/verilog/ex264_smul_baugh_wooley_wallace.v,student/work/ex260_ex264_frontend_smul_baugh_order_20260609_0258/ex264/aigs/ex264_smul_baugh_wooley_wallace_abc_g_aig.aig,1,1,1,496,31,15376,9724,1.581242,0,0,1.775,semantic_signed_mul_exact,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace; flow=abc_g_aig
ex264,ex264_smul_baugh_wooley_wallace_wreduce_abc_g_aig,signed low8_high8:a*b,baugh_wooley_wallace+wreduce_abc_g_aig,student/work/ex260_ex264_frontend_smul_baugh_order_20260609_0258/ex264/verilog/ex264_smul_baugh_wooley_wallace.v,student/work/ex260_ex264_frontend_smul_baugh_order_20260609_0258/ex264/aigs/ex264_smul_baugh_wooley_wallace_wreduce_abc_g_aig.aig,1,1,1,496,31,15376,9724,1.581242,0,0,1.798,semantic_signed_mul_exact,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace; flow=wreduce_abc_g_aig
ex264,ex264_smul_baugh_wooley_wallace_synth_preset_d13,signed low8_high8:a*b,baugh_wooley_wallace+synth_preset_d13,student/work/ex260_ex264_frontend_smul_baugh_order_20260609_0258/ex264/verilog/ex264_smul_baugh_wooley_wallace.v,student/work/ex260_ex264_frontend_smul_baugh_order_20260609_0258/ex264/aigs/ex264_smul_baugh_wooley_wallace_synth_preset_d13.aig,1,1,1,490,30,14700,9724,1.511724,0,0,1.902,semantic_signed_mul_exact,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace; flow=synth_preset_d13
ex264,ex264_smul_baugh_wooley_wallace_synth_preset_d18,signed low8_high8:a*b,baugh_wooley_wallace+synth_preset_d18,student/work/ex260_ex264_frontend_smul_baugh_order_20260609_0258/ex264/verilog/ex264_smul_baugh_wooley_wallace.v,student/work/ex260_ex264_frontend_smul_baugh_order_20260609_0258/ex264/aigs/ex264_smul_baugh_wooley_wallace_synth_preset_d18.aig,1,1,1,490,30,14700,9724,1.511724,0,0,1.915,semantic_signed_mul_exact,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace; flow=synth_preset_d18
ex264,ex264_smul_baugh_wooley_wallace_rev_abc_g_aig,signed low8_high8:a*b,baugh_wooley_wallace_rev+abc_g_aig,student/work/ex260_ex264_frontend_smul_baugh_order_20260609_0258/ex264/verilog/ex264_smul_baugh_wooley_wallace_rev.v,student/work/ex260_ex264_frontend_smul_baugh_order_20260609_0258/ex264/aigs/ex264_smul_baugh_wooley_wallace_rev_abc_g_aig.aig,1,1,1,492,30,14760,9724,1.517894,0,0,1.779,semantic_signed_mul_exact,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace_rev; flow=abc_g_aig
ex264,ex264_smul_baugh_wooley_wallace_rev_wreduce_abc_g_aig,signed low8_high8:a*b,baugh_wooley_wallace_rev+wreduce_abc_g_aig,student/work/ex260_ex264_frontend_smul_baugh_order_20260609_0258/ex264/verilog/ex264_smul_baugh_wooley_wallace_rev.v,student/work/ex260_ex264_frontend_smul_baugh_order_20260609_0258/ex264/aigs/ex264_smul_baugh_wooley_wallace_rev_wreduce_abc_g_aig.aig,1,1,1,492,30,14760,9724,1.517894,0,0,1.884,semantic_signed_mul_exact,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace_rev; flow=wreduce_abc_g_aig
ex264,ex264_smul_baugh_wooley_wallace_rev_synth_preset_d13,signed low8_high8:a*b,baugh_wooley_wallace_rev+synth_preset_d13,student/work/ex260_ex264_frontend_smul_baugh_order_20260609_0258/ex264/verilog/ex264_smul_baugh_wooley_wallace_rev.v,student/work/ex260_ex264_frontend_smul_baugh_order_20260609_0258/ex264/aigs/ex264_smul_baugh_wooley_wallace_rev_synth_preset_d13.aig,1,1,1,480,32,15360,9724,1.579597,0,0,2.019,semantic_signed_mul_exact,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace_rev; flow=synth_preset_d13
ex264,ex264_smul_baugh_wooley_wallace_rev_synth_preset_d18,signed low8_high8:a*b,baugh_wooley_wallace_rev+synth_preset_d18,student/work/ex260_ex264_frontend_smul_baugh_order_20260609_0258/ex264/verilog/ex264_smul_baugh_wooley_wallace_rev.v,student/work/ex260_ex264_frontend_smul_baugh_order_20260609_0258/ex264/aigs/ex264_smul_baugh_wooley_wallace_rev_synth_preset_d18.aig,1,1,1,480,32,15360,9724,1.579597,0,0,1.929,semantic_signed_mul_exact,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace_rev; flow=synth_preset_d18
ex264,ex264_smul_baugh_wooley_wallace_outside_abc_g_aig,signed low8_high8:a*b,baugh_wooley_wallace_outside+abc_g_aig,student/work/ex260_ex264_frontend_smul_baugh_order_20260609_0258/ex264/verilog/ex264_smul_baugh_wooley_wallace_outside.v,student/work/ex260_ex264_frontend_smul_baugh_order_20260609_0258/ex264/aigs/ex264_smul_baugh_wooley_wallace_outside_abc_g_aig.aig,1,1,1,496,31,15376,9724,1.581242,0,0,1.786,semantic_signed_mul_exact,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace_outside; flow=abc_g_aig
ex264,ex264_smul_baugh_wooley_wallace_outside_wreduce_abc_g_aig,signed low8_high8:a*b,baugh_wooley_wallace_outside+wreduce_abc_g_aig,student/work/ex260_ex264_frontend_smul_baugh_order_20260609_0258/ex264/verilog/ex264_smul_baugh_wooley_wallace_outside.v,student/work/ex260_ex264_frontend_smul_baugh_order_20260609_0258/ex264/aigs/ex264_smul_baugh_wooley_wallace_outside_wreduce_abc_g_aig.aig,1,1,1,496,31,15376,9724,1.581242,0,0,2.449,semantic_signed_mul_exact,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace_outside; flow=wreduce_abc_g_aig
ex264,ex264_smul_baugh_wooley_wallace_outside_synth_preset_d13,signed low8_high8:a*b,baugh_wooley_wallace_outside+synth_preset_d13,student/work/ex260_ex264_frontend_smul_baugh_order_20260609_0258/ex264/verilog/ex264_smul_baugh_wooley_wallace_outside.v,student/work/ex260_ex264_frontend_smul_baugh_order_20260609_0258/ex264/aigs/ex264_smul_baugh_wooley_wallace_outside_synth_preset_d13.aig,1,1,1,494,32,15808,9724,1.625668,0,0,3.767,semantic_signed_mul_exact,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace_outside; flow=synth_preset_d13
ex264,ex264_smul_baugh_wooley_wallace_outside_synth_preset_d18,signed low8_high8:a*b,baugh_wooley_wallace_outside+synth_preset_d18,student/work/ex260_ex264_frontend_smul_baugh_order_20260609_0258/ex264/verilog/ex264_smul_baugh_wooley_wallace_outside.v,student/work/ex260_ex264_frontend_smul_baugh_order_20260609_0258/ex264/aigs/ex264_smul_baugh_wooley_wallace_outside_synth_preset_d18.aig,1,1,1,494,32,15808,9724,1.625668,0,0,2.523,semantic_signed_mul_exact,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace_outside; flow=synth_preset_d18
ex264,ex264_smul_baugh_wooley_wallace_plus_abc_g_aig,signed low8_high8:a*b,baugh_wooley_wallace_plus+abc_g_aig,student/work/ex260_ex264_frontend_smul_baugh_order_20260609_0258/ex264/verilog/ex264_smul_baugh_wooley_wallace_plus.v,student/work/ex260_ex264_frontend_smul_baugh_order_20260609_0258/ex264/aigs/ex264_smul_baugh_wooley_wallace_plus_abc_g_aig.aig,1,1,1,465,34,15810,9724,1.625874,0,0,1.764,semantic_signed_mul_exact,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace_plus; flow=abc_g_aig
ex264,ex264_smul_baugh_wooley_wallace_plus_wreduce_abc_g_aig,signed low8_high8:a*b,baugh_wooley_wallace_plus+wreduce_abc_g_aig,student/work/ex260_ex264_frontend_smul_baugh_order_20260609_0258/ex264/verilog/ex264_smul_baugh_wooley_wallace_plus.v,student/work/ex260_ex264_frontend_smul_baugh_order_20260609_0258/ex264/aigs/ex264_smul_baugh_wooley_wallace_plus_wreduce_abc_g_aig.aig,1,1,1,465,34,15810,9724,1.625874,0,0,1.769,semantic_signed_mul_exact,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace_plus; flow=wreduce_abc_g_aig
ex264,ex264_smul_baugh_wooley_wallace_plus_synth_preset_d13,signed low8_high8:a*b,baugh_wooley_wallace_plus+synth_preset_d13,student/work/ex260_ex264_frontend_smul_baugh_order_20260609_0258/ex264/verilog/ex264_smul_baugh_wooley_wallace_plus.v,student/work/ex260_ex264_frontend_smul_baugh_order_20260609_0258/ex264/aigs/ex264_smul_baugh_wooley_wallace_plus_synth_preset_d13.aig,1,1,1,465,34,15810,9724,1.625874,0,0,1.854,semantic_signed_mul_exact,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace_plus; flow=synth_preset_d13
ex264,ex264_smul_baugh_wooley_wallace_plus_synth_preset_d18,signed low8_high8:a*b,baugh_wooley_wallace_plus+synth_preset_d18,student/work/ex260_ex264_frontend_smul_baugh_order_20260609_0258/ex264/verilog/ex264_smul_baugh_wooley_wallace_plus.v,student/work/ex260_ex264_frontend_smul_baugh_order_20260609_0258/ex264/aigs/ex264_smul_baugh_wooley_wallace_plus_synth_preset_d18.aig,1,1,1,465,34,15810,9724,1.625874,0,0,1.862,semantic_signed_mul_exact,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace_plus; flow=synth_preset_d18
