case,mode,order,selector_policy,matches,total_rows,match_ratio,bit_mismatches,total_bits,bit_match_ratio,notes
ex286,selector_specific,selector_specific,selector_specific_mode_order,130,8192,0.015869,47342,106496,0.555457,selectors=raw3:raw10:xor6_7; policies=0:parking:outside;1:parking:homes_last;2:parking:homes_last;3:parking:outside;4:parking:outside;5:parking:outside;6:parking:center;7:parking:center
ex287,sandpile_cycle,natural,rotate_selector,63,16384,0.003845,102609,229376,0.552660,selectors=xor6_7:xor8_9:raw13:raw12; first=occ=0:0:0:0:0:0:1:0:0:0:0:0:0:1;sel=0;pred=0x2040;exp=0xc
ex287,sandpile_cycle,outside,none,63,16384,0.003845,102609,229376,0.552660,selectors=xor6_7:xor8_9:raw13:raw12; first=occ=0:0:0:0:0:0:1:0:0:0:0:0:0:1;sel=0;pred=0x2040;exp=0xc
ex287,sandpile_cycle,natural,none,63,16384,0.003845,102610,229376,0.552656,selectors=xor6_7:xor8_9:raw13:raw12; first=occ=0:0:0:0:0:0:1:0:0:0:0:0:0:1;sel=0;pred=0x2040;exp=0xc
ex287,sandpile_cycle,natural,rotate_selector_rev,63,16384,0.003845,102610,229376,0.552656,selectors=xor6_7:xor8_9:raw13:raw12; first=occ=0:0:0:0:0:0:1:0:0:0:0:0:0:1;sel=0;pred=0x2040;exp=0xc
ex287,sandpile_cycle,reverse,rotate_selector,63,16384,0.003845,102610,229376,0.552656,selectors=xor6_7:xor8_9:raw13:raw12; first=occ=0:0:0:0:0:0:1:0:0:0:0:0:0:1;sel=0;pred=0x2040;exp=0xc
ex287,sandpile_cycle,center,none,63,16384,0.003845,102610,229376,0.552656,selectors=xor6_7:xor8_9:raw13:raw12; first=occ=0:0:0:0:0:0:1:0:0:0:0:0:0:1;sel=0;pred=0x2040;exp=0xc
ex287,sandpile_cycle,outside,rotate_selector,63,16384,0.003845,102610,229376,0.552656,selectors=xor6_7:xor8_9:raw13:raw12; first=occ=0:0:0:0:0:0:1:0:0:0:0:0:0:1;sel=0;pred=0x2040;exp=0xc
ex287,sandpile_cycle,outside,rotate_selector_rev,63,16384,0.003845,102610,229376,0.552656,selectors=xor6_7:xor8_9:raw13:raw12; first=occ=0:0:0:0:0:0:1:0:0:0:0:0:0:1;sel=0;pred=0x2040;exp=0xc
ex287,sandpile_cycle,homes_rev_first,rotate_selector_rev,63,16384,0.003845,102610,229376,0.552656,selectors=xor6_7:xor8_9:raw13:raw12; first=occ=0:0:0:0:0:0:1:0:0:0:0:0:0:1;sel=0;pred=0x2040;exp=0xc
ex287,sandpile_cycle,reverse,none,63,16384,0.003845,102611,229376,0.552652,selectors=xor6_7:xor8_9:raw13:raw12; first=occ=0:0:0:0:0:0:1:0:0:0:0:0:0:1;sel=0;pred=0x2040;exp=0xc
ex287,sandpile_cycle,reverse,rotate_selector_rev,63,16384,0.003845,102611,229376,0.552652,selectors=xor6_7:xor8_9:raw13:raw12; first=occ=0:0:0:0:0:0:1:0:0:0:0:0:0:1;sel=0;pred=0x2040;exp=0xc
ex287,sandpile_cycle,center,rotate_selector,63,16384,0.003845,102611,229376,0.552652,selectors=xor6_7:xor8_9:raw13:raw12; first=occ=0:0:0:0:0:0:1:0:0:0:0:0:0:1;sel=0;pred=0x2040;exp=0xc
ex287,sandpile_cycle,homes_first,none,63,16384,0.003845,102611,229376,0.552652,selectors=xor6_7:xor8_9:raw13:raw12; first=occ=0:0:0:0:0:0:1:0:0:0:0:0:0:1;sel=0;pred=0x2040;exp=0xc
ex287,sandpile_cycle,homes_rev_first,none,63,16384,0.003845,102611,229376,0.552652,selectors=xor6_7:xor8_9:raw13:raw12; first=occ=0:0:0:0:0:0:1:0:0:0:0:0:0:1;sel=0;pred=0x2040;exp=0xc
ex287,sandpile_cycle,homes_rev_first,rotate_selector,63,16384,0.003845,102611,229376,0.552652,selectors=xor6_7:xor8_9:raw13:raw12; first=occ=0:0:0:0:0:0:1:0:0:0:0:0:0:1;sel=0;pred=0x2040;exp=0xc
ex287,sandpile_cycle,center,rotate_selector_rev,63,16384,0.003845,102612,229376,0.552647,selectors=xor6_7:xor8_9:raw13:raw12; first=occ=0:0:0:0:0:0:1:0:0:0:0:0:0:1;sel=0;pred=0x2040;exp=0xc
ex287,sandpile_cycle,homes_first,rotate_selector,63,16384,0.003845,102612,229376,0.552647,selectors=xor6_7:xor8_9:raw13:raw12; first=occ=0:0:0:0:0:0:1:0:0:0:0:0:0:1;sel=0;pred=0x2040;exp=0xc
ex287,sandpile_cycle,homes_first,rotate_selector_rev,63,16384,0.003845,102612,229376,0.552647,selectors=xor6_7:xor8_9:raw13:raw12; first=occ=0:0:0:0:0:0:1:0:0:0:0:0:0:1;sel=0;pred=0x2040;exp=0xc
ex287,sandpile_cycle,homes_last,none,63,16384,0.003845,102612,229376,0.552647,selectors=xor6_7:xor8_9:raw13:raw12; first=occ=0:0:0:0:0:0:1:0:0:0:0:0:0:1;sel=0;pred=0x2040;exp=0xc
ex287,sandpile_cycle,homes_last,rotate_selector,63,16384,0.003845,102612,229376,0.552647,selectors=xor6_7:xor8_9:raw13:raw12; first=occ=0:0:0:0:0:0:1:0:0:0:0:0:0:1;sel=0;pred=0x2040;exp=0xc
ex287,sandpile_cycle,homes_last,rotate_selector_rev,63,16384,0.003845,102612,229376,0.552647,selectors=xor6_7:xor8_9:raw13:raw12; first=occ=0:0:0:0:0:0:1:0:0:0:0:0:0:1;sel=0;pred=0x2040;exp=0xc
ex287,parking,natural,none,63,16384,0.003845,105776,229376,0.538853,selectors=xor6_7:xor8_9:raw13:raw12; first=occ=0:0:0:0:0:0:1:0:0:0:0:0:0:1;sel=0;pred=0x2040;exp=0xc
ex287,parking,natural,rotate_selector,63,16384,0.003845,105776,229376,0.538853,selectors=xor6_7:xor8_9:raw13:raw12; first=occ=0:0:0:0:0:0:1:0:0:0:0:0:0:1;sel=0;pred=0x2040;exp=0xc
ex287,parking,natural,rotate_selector_rev,63,16384,0.003845,105776,229376,0.538853,selectors=xor6_7:xor8_9:raw13:raw12; first=occ=0:0:0:0:0:0:1:0:0:0:0:0:0:1;sel=0;pred=0x2040;exp=0xc
ex287,sandpile_line,natural,none,60,16384,0.003662,102624,229376,0.552595,selectors=xor6_7:xor8_9:raw13:raw12; first=occ=0:0:0:0:0:0:1:0:0:0:0:0:0:1;sel=0;pred=0x2040;exp=0xc
ex287,sandpile_line,natural,rotate_selector,60,16384,0.003662,102624,229376,0.552595,selectors=xor6_7:xor8_9:raw13:raw12; first=occ=0:0:0:0:0:0:1:0:0:0:0:0:0:1;sel=0;pred=0x2040;exp=0xc
ex287,sandpile_line,natural,rotate_selector_rev,60,16384,0.003662,102624,229376,0.552595,selectors=xor6_7:xor8_9:raw13:raw12; first=occ=0:0:0:0:0:0:1:0:0:0:0:0:0:1;sel=0;pred=0x2040;exp=0xc
ex287,sandpile_line,center,none,60,16384,0.003662,102624,229376,0.552595,selectors=xor6_7:xor8_9:raw13:raw12; first=occ=0:0:0:0:0:0:1:0:0:0:0:0:0:1;sel=0;pred=0x2040;exp=0xc
ex287,sandpile_line,center,rotate_selector,60,16384,0.003662,102624,229376,0.552595,selectors=xor6_7:xor8_9:raw13:raw12; first=occ=0:0:0:0:0:0:1:0:0:0:0:0:0:1;sel=0;pred=0x2040;exp=0xc
ex287,sandpile_line,center,rotate_selector_rev,60,16384,0.003662,102624,229376,0.552595,selectors=xor6_7:xor8_9:raw13:raw12; first=occ=0:0:0:0:0:0:1:0:0:0:0:0:0:1;sel=0;pred=0x2040;exp=0xc
ex287,sandpile_line,outside,none,60,16384,0.003662,102624,229376,0.552595,selectors=xor6_7:xor8_9:raw13:raw12; first=occ=0:0:0:0:0:0:1:0:0:0:0:0:0:1;sel=0;pred=0x2040;exp=0xc
ex287,sandpile_line,outside,rotate_selector,60,16384,0.003662,102624,229376,0.552595,selectors=xor6_7:xor8_9:raw13:raw12; first=occ=0:0:0:0:0:0:1:0:0:0:0:0:0:1;sel=0;pred=0x2040;exp=0xc
ex287,sandpile_line,outside,rotate_selector_rev,60,16384,0.003662,102624,229376,0.552595,selectors=xor6_7:xor8_9:raw13:raw12; first=occ=0:0:0:0:0:0:1:0:0:0:0:0:0:1;sel=0;pred=0x2040;exp=0xc
ex287,sandpile_line,homes_first,none,60,16384,0.003662,102624,229376,0.552595,selectors=xor6_7:xor8_9:raw13:raw12; first=occ=0:0:0:0:0:0:1:0:0:0:0:0:0:1;sel=0;pred=0x2040;exp=0xc
ex287,sandpile_line,homes_first,rotate_selector,60,16384,0.003662,102624,229376,0.552595,selectors=xor6_7:xor8_9:raw13:raw12; first=occ=0:0:0:0:0:0:1:0:0:0:0:0:0:1;sel=0;pred=0x2040;exp=0xc
ex287,sandpile_line,homes_first,rotate_selector_rev,60,16384,0.003662,102624,229376,0.552595,selectors=xor6_7:xor8_9:raw13:raw12; first=occ=0:0:0:0:0:0:1:0:0:0:0:0:0:1;sel=0;pred=0x2040;exp=0xc
ex287,sandpile_line,homes_last,none,60,16384,0.003662,102624,229376,0.552595,selectors=xor6_7:xor8_9:raw13:raw12; first=occ=0:0:0:0:0:0:1:0:0:0:0:0:0:1;sel=0;pred=0x2040;exp=0xc
ex287,sandpile_line,homes_last,rotate_selector,60,16384,0.003662,102624,229376,0.552595,selectors=xor6_7:xor8_9:raw13:raw12; first=occ=0:0:0:0:0:0:1:0:0:0:0:0:0:1;sel=0;pred=0x2040;exp=0xc
ex287,sandpile_line,homes_last,rotate_selector_rev,60,16384,0.003662,102624,229376,0.552595,selectors=xor6_7:xor8_9:raw13:raw12; first=occ=0:0:0:0:0:0:1:0:0:0:0:0:0:1;sel=0;pred=0x2040;exp=0xc
ex287,sandpile_line,homes_rev_first,none,60,16384,0.003662,102624,229376,0.552595,selectors=xor6_7:xor8_9:raw13:raw12; first=occ=0:0:0:0:0:0:1:0:0:0:0:0:0:1;sel=0;pred=0x2040;exp=0xc
ex288,selector_specific,selector_specific,selector_specific_mode_order,162,32768,0.004944,225340,491520,0.541545,selectors=raw13:raw10:xor6_7; policies=0:parking:center;1:parking:outside;2:parking:center;3:parking:center;4:parking:outside;5:parking:homes_rev_first;6:parking:reverse;7:parking:center
ex288,parking,reverse,none,145,32768,0.004425,225508,491520,0.541203,selectors=raw13:raw10:xor6_7; first=occ=0:0:0:0:0:0:0:0:0:0:0:0:0:1:1;sel=0;pred=0x6000;exp=0xc
ex288,parking,reverse,rotate_selector,145,32768,0.004425,225508,491520,0.541203,selectors=raw13:raw10:xor6_7; first=occ=0:0:0:0:0:0:0:0:0:0:0:0:0:1:1;sel=0;pred=0x6000;exp=0xc
ex288,parking,reverse,rotate_selector_rev,145,32768,0.004425,225508,491520,0.541203,selectors=raw13:raw10:xor6_7; first=occ=0:0:0:0:0:0:0:0:0:0:0:0:0:1:1;sel=0;pred=0x6000;exp=0xc
ex288,parking,center,none,138,32768,0.004211,225792,491520,0.540625,selectors=raw13:raw10:xor6_7; first=occ=0:0:0:0:0:0:0:0:0:0:0:0:0:1:1;sel=0;pred=0x6000;exp=0xc
ex288,parking,center,rotate_selector,138,32768,0.004211,225792,491520,0.540625,selectors=raw13:raw10:xor6_7; first=occ=0:0:0:0:0:0:0:0:0:0:0:0:0:1:1;sel=0;pred=0x6000;exp=0xc
ex288,parking,center,rotate_selector_rev,138,32768,0.004211,225792,491520,0.540625,selectors=raw13:raw10:xor6_7; first=occ=0:0:0:0:0:0:0:0:0:0:0:0:0:1:1;sel=0;pred=0x6000;exp=0xc
ex288,balanced_parking,homes_rev_first,rotate_selector,129,32768,0.003937,226500,491520,0.539185,selectors=raw13:raw10:xor6_7; first=occ=0:0:0:0:0:0:0:0:0:0:0:0:0:1:1;sel=0;pred=0x6000;exp=0xc
ex288,balanced_parking,outside,rotate_selector,128,32768,0.003906,226286,491520,0.539620,selectors=raw13:raw10:xor6_7; first=occ=0:0:0:0:0:0:0:0:0:0:0:0:0:1:1;sel=0;pred=0x6000;exp=0xc
ex288,balanced_parking,outside,none,128,32768,0.003906,226526,491520,0.539132,selectors=raw13:raw10:xor6_7; first=occ=0:0:0:0:0:0:0:0:0:0:0:0:0:1:1;sel=0;pred=0x6000;exp=0xc
ex288,balanced_parking,outside,rotate_selector_rev,127,32768,0.003876,226424,491520,0.539339,selectors=raw13:raw10:xor6_7; first=occ=0:0:0:0:0:0:0:0:0:0:0:0:0:1:1;sel=0;pred=0x6000;exp=0xc
ex288,parking,homes_rev_first,none,127,32768,0.003876,227396,491520,0.537362,selectors=raw13:raw10:xor6_7; first=occ=0:0:0:0:0:0:0:0:0:0:0:0:0:1:1;sel=0;pred=0x6000;exp=0xc
ex288,parking,homes_rev_first,rotate_selector,127,32768,0.003876,227396,491520,0.537362,selectors=raw13:raw10:xor6_7; first=occ=0:0:0:0:0:0:0:0:0:0:0:0:0:1:1;sel=0;pred=0x6000;exp=0xc
ex288,parking,homes_rev_first,rotate_selector_rev,127,32768,0.003876,227396,491520,0.537362,selectors=raw13:raw10:xor6_7; first=occ=0:0:0:0:0:0:0:0:0:0:0:0:0:1:1;sel=0;pred=0x6000;exp=0xc
ex288,balanced_parking,reverse,none,126,32768,0.003845,226566,491520,0.539050,selectors=raw13:raw10:xor6_7; first=occ=0:0:0:0:0:0:0:0:0:0:0:0:0:1:1;sel=0;pred=0x6000;exp=0xc
ex288,balanced_parking,homes_rev_first,none,126,32768,0.003845,226566,491520,0.539050,selectors=raw13:raw10:xor6_7; first=occ=0:0:0:0:0:0:0:0:0:0:0:0:0:1:1;sel=0;pred=0x6000;exp=0xc
ex288,balanced_parking,homes_rev_first,rotate_selector_rev,126,32768,0.003845,226566,491520,0.539050,selectors=raw13:raw10:xor6_7; first=occ=0:0:0:0:0:0:0:0:0:0:0:0:0:1:1;sel=0;pred=0x6000;exp=0xc
ex288,balanced_parking,natural,rotate_selector_rev,126,32768,0.003845,226580,491520,0.539022,selectors=raw13:raw10:xor6_7; first=occ=0:0:0:0:0:0:0:0:0:0:0:0:0:1:1;sel=0;pred=0x6000;exp=0xc
ex288,balanced_parking,reverse,rotate_selector_rev,126,32768,0.003845,226720,491520,0.538737,selectors=raw13:raw10:xor6_7; first=occ=0:0:0:0:0:0:0:0:0:0:0:0:0:1:1;sel=0;pred=0x6000;exp=0xc
ex288,balanced_parking,natural,rotate_selector,124,32768,0.003784,226510,491520,0.539164,selectors=raw13:raw10:xor6_7; first=occ=0:0:0:0:0:0:0:0:0:0:0:0:0:1:1;sel=0;pred=0x6000;exp=0xc
ex288,balanced_parking,reverse,rotate_selector,124,32768,0.003784,226542,491520,0.539099,selectors=raw13:raw10:xor6_7; first=occ=0:0:0:0:0:0:0:0:0:0:0:0:0:1:1;sel=0;pred=0x6000;exp=0xc
ex288,balanced_parking,natural,none,124,32768,0.003784,226564,491520,0.539054,selectors=raw13:raw10:xor6_7; first=occ=0:0:0:0:0:0:0:0:0:0:0:0:0:1:1;sel=0;pred=0x6000;exp=0xc
ex288,balanced_parking,homes_first,none,124,32768,0.003784,226564,491520,0.539054,selectors=raw13:raw10:xor6_7; first=occ=0:0:0:0:0:0:0:0:0:0:0:0:0:1:1;sel=0;pred=0x6000;exp=0xc
ex288,balanced_parking,homes_first,rotate_selector_rev,124,32768,0.003784,226564,491520,0.539054,selectors=raw13:raw10:xor6_7; first=occ=0:0:0:0:0:0:0:0:0:0:0:0:0:1:1;sel=0;pred=0x6000;exp=0xc
ex288,balanced_parking,homes_last,none,124,32768,0.003784,226564,491520,0.539054,selectors=raw13:raw10:xor6_7; first=occ=0:0:0:0:0:0:0:0:0:0:0:0:0:1:1;sel=0;pred=0x6000;exp=0xc
ex288,balanced_parking,homes_last,rotate_selector,124,32768,0.003784,226564,491520,0.539054,selectors=raw13:raw10:xor6_7; first=occ=0:0:0:0:0:0:0:0:0:0:0:0:0:1:1;sel=0;pred=0x6000;exp=0xc
ex288,balanced_parking,homes_first,rotate_selector,124,32768,0.003784,226910,491520,0.538350,selectors=raw13:raw10:xor6_7; first=occ=0:0:0:0:0:0:0:0:0:0:0:0:0:1:1;sel=0;pred=0x6000;exp=0xc
ex288,balanced_parking,homes_last,rotate_selector_rev,123,32768,0.003754,226102,491520,0.539994,selectors=raw13:raw10:xor6_7; first=occ=0:0:0:0:0:0:0:0:0:0:0:0:0:1:1;sel=0;pred=0x6000;exp=0xc
ex288,balanced_parking,center,rotate_selector,123,32768,0.003754,226348,491520,0.539494,selectors=raw13:raw10:xor6_7; first=occ=0:0:0:0:0:0:0:0:0:0:0:0:0:1:1;sel=0;pred=0x6000;exp=0xc
ex288,balanced_parking,center,none,121,32768,0.003693,226482,491520,0.539221,selectors=raw13:raw10:xor6_7; first=occ=0:0:0:0:0:0:0:0:0:0:0:0:0:1:1;sel=0;pred=0x6000;exp=0xc
ex288,balanced_parking,center,rotate_selector_rev,121,32768,0.003693,226498,491520,0.539189,selectors=raw13:raw10:xor6_7; first=occ=0:0:0:0:0:0:0:0:0:0:0:0:0:1:1;sel=0;pred=0x6000;exp=0xc
ex288,parking,natural,none,120,32768,0.003662,227514,491520,0.537122,selectors=raw13:raw10:xor6_7; first=occ=0:0:0:0:0:0:0:0:0:0:0:0:0:1:1;sel=0;pred=0x6000;exp=0xc
ex288,parking,natural,rotate_selector,120,32768,0.003662,227514,491520,0.537122,selectors=raw13:raw10:xor6_7; first=occ=0:0:0:0:0:0:0:0:0:0:0:0:0:1:1;sel=0;pred=0x6000;exp=0xc
ex288,parking,natural,rotate_selector_rev,120,32768,0.003662,227514,491520,0.537122,selectors=raw13:raw10:xor6_7; first=occ=0:0:0:0:0:0:0:0:0:0:0:0:0:1:1;sel=0;pred=0x6000;exp=0xc
ex288,parking,outside,none,119,32768,0.003632,225742,491520,0.540727,selectors=raw13:raw10:xor6_7; first=occ=0:0:0:0:0:0:0:0:0:0:0:0:0:1:1;sel=0;pred=0x6000;exp=0xc
ex288,parking,outside,rotate_selector,119,32768,0.003632,225742,491520,0.540727,selectors=raw13:raw10:xor6_7; first=occ=0:0:0:0:0:0:0:0:0:0:0:0:0:1:1;sel=0;pred=0x6000;exp=0xc
ex288,parking,outside,rotate_selector_rev,119,32768,0.003632,225742,491520,0.540727,selectors=raw13:raw10:xor6_7; first=occ=0:0:0:0:0:0:0:0:0:0:0:0:0:1:1;sel=0;pred=0x6000;exp=0xc
ex288,sandpile_line,natural,none,118,32768,0.003601,227600,491520,0.536947,selectors=raw13:raw10:xor6_7; first=occ=0:0:0:0:0:0:0:0:0:0:0:0:0:1:1;sel=0;pred=0x6000;exp=0xc
ex288,sandpile_line,natural,rotate_selector,118,32768,0.003601,227600,491520,0.536947,selectors=raw13:raw10:xor6_7; first=occ=0:0:0:0:0:0:0:0:0:0:0:0:0:1:1;sel=0;pred=0x6000;exp=0xc
ex288,sandpile_line,natural,rotate_selector_rev,118,32768,0.003601,227600,491520,0.536947,selectors=raw13:raw10:xor6_7; first=occ=0:0:0:0:0:0:0:0:0:0:0:0:0:1:1;sel=0;pred=0x6000;exp=0xc
ex288,sandpile_line,reverse,none,118,32768,0.003601,227600,491520,0.536947,selectors=raw13:raw10:xor6_7; first=occ=0:0:0:0:0:0:0:0:0:0:0:0:0:1:1;sel=0;pred=0x6000;exp=0xc
ex288,sandpile_line,reverse,rotate_selector,118,32768,0.003601,227600,491520,0.536947,selectors=raw13:raw10:xor6_7; first=occ=0:0:0:0:0:0:0:0:0:0:0:0:0:1:1;sel=0;pred=0x6000;exp=0xc
ex288,sandpile_line,reverse,rotate_selector_rev,118,32768,0.003601,227600,491520,0.536947,selectors=raw13:raw10:xor6_7; first=occ=0:0:0:0:0:0:0:0:0:0:0:0:0:1:1;sel=0;pred=0x6000;exp=0xc
ex288,sandpile_line,center,none,118,32768,0.003601,227600,491520,0.536947,selectors=raw13:raw10:xor6_7; first=occ=0:0:0:0:0:0:0:0:0:0:0:0:0:1:1;sel=0;pred=0x6000;exp=0xc
ex288,sandpile_line,center,rotate_selector,118,32768,0.003601,227600,491520,0.536947,selectors=raw13:raw10:xor6_7; first=occ=0:0:0:0:0:0:0:0:0:0:0:0:0:1:1;sel=0;pred=0x6000;exp=0xc
ex288,sandpile_line,center,rotate_selector_rev,118,32768,0.003601,227600,491520,0.536947,selectors=raw13:raw10:xor6_7; first=occ=0:0:0:0:0:0:0:0:0:0:0:0:0:1:1;sel=0;pred=0x6000;exp=0xc
ex288,sandpile_line,outside,none,118,32768,0.003601,227600,491520,0.536947,selectors=raw13:raw10:xor6_7; first=occ=0:0:0:0:0:0:0:0:0:0:0:0:0:1:1;sel=0;pred=0x6000;exp=0xc
ex288,sandpile_line,outside,rotate_selector,118,32768,0.003601,227600,491520,0.536947,selectors=raw13:raw10:xor6_7; first=occ=0:0:0:0:0:0:0:0:0:0:0:0:0:1:1;sel=0;pred=0x6000;exp=0xc
ex288,sandpile_line,outside,rotate_selector_rev,118,32768,0.003601,227600,491520,0.536947,selectors=raw13:raw10:xor6_7; first=occ=0:0:0:0:0:0:0:0:0:0:0:0:0:1:1;sel=0;pred=0x6000;exp=0xc
ex288,sandpile_line,homes_first,none,118,32768,0.003601,227600,491520,0.536947,selectors=raw13:raw10:xor6_7; first=occ=0:0:0:0:0:0:0:0:0:0:0:0:0:1:1;sel=0;pred=0x6000;exp=0xc
ex288,sandpile_line,homes_first,rotate_selector,118,32768,0.003601,227600,491520,0.536947,selectors=raw13:raw10:xor6_7; first=occ=0:0:0:0:0:0:0:0:0:0:0:0:0:1:1;sel=0;pred=0x6000;exp=0xc
ex288,sandpile_line,homes_first,rotate_selector_rev,118,32768,0.003601,227600,491520,0.536947,selectors=raw13:raw10:xor6_7; first=occ=0:0:0:0:0:0:0:0:0:0:0:0:0:1:1;sel=0;pred=0x6000;exp=0xc
ex288,sandpile_line,homes_last,none,118,32768,0.003601,227600,491520,0.536947,selectors=raw13:raw10:xor6_7; first=occ=0:0:0:0:0:0:0:0:0:0:0:0:0:1:1;sel=0;pred=0x6000;exp=0xc
ex288,sandpile_line,homes_last,rotate_selector,118,32768,0.003601,227600,491520,0.536947,selectors=raw13:raw10:xor6_7; first=occ=0:0:0:0:0:0:0:0:0:0:0:0:0:1:1;sel=0;pred=0x6000;exp=0xc
ex288,sandpile_line,homes_last,rotate_selector_rev,118,32768,0.003601,227600,491520,0.536947,selectors=raw13:raw10:xor6_7; first=occ=0:0:0:0:0:0:0:0:0:0:0:0:0:1:1;sel=0;pred=0x6000;exp=0xc
ex288,sandpile_line,homes_rev_first,none,118,32768,0.003601,227600,491520,0.536947,selectors=raw13:raw10:xor6_7; first=occ=0:0:0:0:0:0:0:0:0:0:0:0:0:1:1;sel=0;pred=0x6000;exp=0xc
ex288,sandpile_line,homes_rev_first,rotate_selector,118,32768,0.003601,227600,491520,0.536947,selectors=raw13:raw10:xor6_7; first=occ=0:0:0:0:0:0:0:0:0:0:0:0:0:1:1;sel=0;pred=0x6000;exp=0xc
ex288,sandpile_line,homes_rev_first,rotate_selector_rev,118,32768,0.003601,227600,491520,0.536947,selectors=raw13:raw10:xor6_7; first=occ=0:0:0:0:0:0:0:0:0:0:0:0:0:1:1;sel=0;pred=0x6000;exp=0xc
ex288,sandpile_cycle,reverse,none,117,32768,0.003571,227597,491520,0.536953,selectors=raw13:raw10:xor6_7; first=occ=0:0:0:0:0:0:0:0:0:0:0:0:0:1:1;sel=0;pred=0x6000;exp=0xc
ex288,sandpile_cycle,reverse,rotate_selector,117,32768,0.003571,227597,491520,0.536953,selectors=raw13:raw10:xor6_7; first=occ=0:0:0:0:0:0:0:0:0:0:0:0:0:1:1;sel=0;pred=0x6000;exp=0xc
ex288,sandpile_cycle,reverse,rotate_selector_rev,117,32768,0.003571,227597,491520,0.536953,selectors=raw13:raw10:xor6_7; first=occ=0:0:0:0:0:0:0:0:0:0:0:0:0:1:1;sel=0;pred=0x6000;exp=0xc
ex288,sandpile_cycle,outside,none,117,32768,0.003571,227597,491520,0.536953,selectors=raw13:raw10:xor6_7; first=occ=0:0:0:0:0:0:0:0:0:0:0:0:0:1:1;sel=0;pred=0x6000;exp=0xc
ex288,sandpile_cycle,center,none,117,32768,0.003571,227598,491520,0.536951,selectors=raw13:raw10:xor6_7; first=occ=0:0:0:0:0:0:0:0:0:0:0:0:0:1:1;sel=0;pred=0x6000;exp=0xc
ex288,sandpile_cycle,outside,rotate_selector,117,32768,0.003571,227598,491520,0.536951,selectors=raw13:raw10:xor6_7; first=occ=0:0:0:0:0:0:0:0:0:0:0:0:0:1:1;sel=0;pred=0x6000;exp=0xc
ex288,sandpile_cycle,outside,rotate_selector_rev,117,32768,0.003571,227598,491520,0.536951,selectors=raw13:raw10:xor6_7; first=occ=0:0:0:0:0:0:0:0:0:0:0:0:0:1:1;sel=0;pred=0x6000;exp=0xc
ex288,sandpile_cycle,natural,none,117,32768,0.003571,227599,491520,0.536949,selectors=raw13:raw10:xor6_7; first=occ=0:0:0:0:0:0:0:0:0:0:0:0:0:1:1;sel=0;pred=0x6000;exp=0xc
ex288,sandpile_cycle,natural,rotate_selector,117,32768,0.003571,227599,491520,0.536949,selectors=raw13:raw10:xor6_7; first=occ=0:0:0:0:0:0:0:0:0:0:0:0:0:1:1;sel=0;pred=0x6000;exp=0xc
ex288,sandpile_cycle,natural,rotate_selector_rev,117,32768,0.003571,227599,491520,0.536949,selectors=raw13:raw10:xor6_7; first=occ=0:0:0:0:0:0:0:0:0:0:0:0:0:1:1;sel=0;pred=0x6000;exp=0xc
ex288,sandpile_cycle,center,rotate_selector,117,32768,0.003571,227599,491520,0.536949,selectors=raw13:raw10:xor6_7; first=occ=0:0:0:0:0:0:0:0:0:0:0:0:0:1:1;sel=0;pred=0x6000;exp=0xc
ex288,sandpile_cycle,center,rotate_selector_rev,117,32768,0.003571,227599,491520,0.536949,selectors=raw13:raw10:xor6_7; first=occ=0:0:0:0:0:0:0:0:0:0:0:0:0:1:1;sel=0;pred=0x6000;exp=0xc
ex288,sandpile_cycle,homes_rev_first,none,117,32768,0.003571,227599,491520,0.536949,selectors=raw13:raw10:xor6_7; first=occ=0:0:0:0:0:0:0:0:0:0:0:0:0:1:1;sel=0;pred=0x6000;exp=0xc
ex288,sandpile_cycle,homes_first,rotate_selector,117,32768,0.003571,227600,491520,0.536947,selectors=raw13:raw10:xor6_7; first=occ=0:0:0:0:0:0:0:0:0:0:0:0:0:1:1;sel=0;pred=0x6000;exp=0xc
ex288,sandpile_cycle,homes_rev_first,rotate_selector,117,32768,0.003571,227600,491520,0.536947,selectors=raw13:raw10:xor6_7; first=occ=0:0:0:0:0:0:0:0:0:0:0:0:0:1:1;sel=0;pred=0x6000;exp=0xc
ex288,sandpile_cycle,homes_rev_first,rotate_selector_rev,117,32768,0.003571,227600,491520,0.536947,selectors=raw13:raw10:xor6_7; first=occ=0:0:0:0:0:0:0:0:0:0:0:0:0:1:1;sel=0;pred=0x6000;exp=0xc
ex288,sandpile_cycle,homes_first,none,117,32768,0.003571,227601,491520,0.536945,selectors=raw13:raw10:xor6_7; first=occ=0:0:0:0:0:0:0:0:0:0:0:0:0:1:1;sel=0;pred=0x6000;exp=0xc
ex288,sandpile_cycle,homes_first,rotate_selector_rev,117,32768,0.003571,227601,491520,0.536945,selectors=raw13:raw10:xor6_7; first=occ=0:0:0:0:0:0:0:0:0:0:0:0:0:1:1;sel=0;pred=0x6000;exp=0xc
ex288,sandpile_cycle,homes_last,none,117,32768,0.003571,227601,491520,0.536945,selectors=raw13:raw10:xor6_7; first=occ=0:0:0:0:0:0:0:0:0:0:0:0:0:1:1;sel=0;pred=0x6000;exp=0xc
ex288,sandpile_cycle,homes_last,rotate_selector,117,32768,0.003571,227601,491520,0.536945,selectors=raw13:raw10:xor6_7; first=occ=0:0:0:0:0:0:0:0:0:0:0:0:0:1:1;sel=0;pred=0x6000;exp=0xc
